SA4_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
123,79,10,483,278,51,63,872,..,..,..,..,..,..,..,..,..,7,4,4,0,17,10,0,0,32,636,329,280,25,1271,1120,107,259,2750,18,6,7,0,37,100,0,54,191,0,6,5,0,13,7,0,8,35,18,33,14,0,70,24,10,25,125,43,47,29,0,120,130,14,88,355,139,42,16,0,202,74,8,27,302,18821,35112,12242,914,67079,13987,1649,3748,86467,18812,36857,11297,862,67829,11439,1535,2926,83719,931,1025,784,75,2812,2145,124,287,5366,958,1421,1134,76,3590,1872,144,489,6094,1885,2452,1920,146,6403,4016,263,773,11458,213,155,139,15,521,752,28,104,1405,124,42,38,8,217,271,16,27,530,422,263,186,23,897,623,76,97,1697,50,29,8,5,98,78,3,3,191,106,146,54,3,318,191,11,29,547,921,644,423,59,2053,1919,137,260,4369,21,0,0,0,27,88,0,32,144,0,0,0,0,3,8,0,4,10,8,10,3,0
124,135,13,345,299,45,109,799,..,..,..,..,..,..,..,..,..,5,11,7,0,26,32,4,10,70,764,467,646,75,1959,2585,276,668,5484,30,9,7,7,53,104,3,105,264,9,8,4,0,25,16,0,50,97,18,21,19,0,55,48,3,19,126,64,36,27,9,133,163,14,170,482,90,106,42,7,246,153,23,22,439,25220,38089,14338,1132,78775,22545,2852,5294,109466,25017,37273,12747,913,75954,17981,2164,3590,99689,891,757,811,55,2508,2456,168,350,5485,1309,1817,1390,105,4619,2376,264,532,7797,2196,2577,2199,159,7128,4834,433,884,13282,335,168,237,42,777,1757,92,248,2881,304,171,207,36,722,1025,83,193,2018,514,262,300,55,1120,1104,137,314,2675,229,79,75,21,413,361,63,51,884,114,96,57,0,270,168,17,29,485,1485,776,870,156,3297,4414,392,831,8930,21,0,9,0,31,91,4,10,132,0,5,0,0,5,3,0,0,15,19,17,24,3
125,1562,400,13175,4237,1481,1910,20800,..,..,..,..,..,..,..,..,..,35,56,25,0,123,62,11,18,213,10626,13908,4182,949,29663,11932,3233,3951,48781,0,10,3,0,19,4,0,7,35,4,5,6,0,18,3,0,56,80,88,247,66,21,428,122,52,65,670,100,266,79,21,456,131,54,135,779,112,182,43,12,351,247,45,63,706,29623,58750,16025,2530,106933,27480,6451,7941,148811,15642,35528,9678,1102,61943,11029,2442,3823,79240,905,1690,633,64,3286,2113,192,428,6021,3248,7835,2243,223,13544,3058,707,863,18175,4151,9525,2876,282,16836,5171,898,1289,24193,1868,2120,805,253,5051,4155,724,745,10670,3010,3929,1568,356,8871,4630,1324,1106,15928,5593,6386,1805,459,14243,5446,1512,1483,22686,4659,4152,936,314,10061,3900,1439,946,16341,222,437,128,18,808,272,96,61,1235,15357,17021,5241,1402,39032,18400,5091,4342,66866,0,3,5,0,6,4,0,11,14,0,0,0,0,8,0,0,13,24,65,133,48,7
126,566,190,5383,2257,771,476,8886,..,..,..,..,..,..,..,..,..,13,9,0,0,21,20,4,9,56,5289,4087,1456,428,11267,6262,1595,1080,20201,6,4,0,0,4,7,0,46,59,0,0,0,0,0,0,0,6,3,26,27,11,3,67,40,15,11,135,32,32,9,3,74,51,15,63,203,53,88,21,0,156,94,21,19,286,15247,24580,5517,984,46324,13363,3087,2460,65230,8637,17414,3180,351,29583,4516,881,730,35704,780,1125,354,20,2283,998,58,133,3481,1485,2308,644,92,4526,1520,194,177,6413,2265,3431,1001,117,6810,2525,250,310,9893,407,228,132,25,792,1112,62,129,2097,1819,1624,714,171,4323,3618,507,319,8769,3239,2841,862,181,7127,3348,650,507,11627,2568,1484,457,152,4650,2268,486,392,7798,55,57,31,6,145,91,17,12,266,8088,6231,2195,532,17042,10435,1722,1361,30558,0,0,0,0,5,9,0,7,11,0,0,0,0,0,0,0,0,0,34,25,9,7
127,749,108,3220,1002,180,614,5018,..,..,..,..,..,..,..,..,..,27,49,27,4,110,56,9,13,192,2464,4045,2505,341,9353,4640,610,1851,16456,9,3,3,4,18,68,0,28,118,4,16,7,0,33,15,3,12,66,62,155,69,12,297,92,21,64,480,78,175,78,18,352,175,27,105,657,92,150,65,11,318,206,18,64,607,20826,54955,19049,1956,96786,17828,2274,6582,123469,19958,53333,16216,1487,90988,12468,1697,4314,109467,546,850,494,35,1925,978,66,269,3246,1837,4779,2575,214,9409,2489,265,627,12793,2389,5632,3073,247,11337,3473,332,896,16033,551,677,596,76,1895,1758,104,391,4144,1072,1469,1021,168,3727,2470,310,603,7108,720,1061,695,103,2581,1054,116,350,4098,861,1008,489,74,2435,1272,169,468,4349,237,489,214,37,975,307,51,104,1448,3443,4698,3023,455,11621,6861,747,1919,21142,19,9,4,3,34,113,6,38,185,4,0,0,0,7,0,0,6,16,17,19,13,4
128,403,61,2527,1791,213,349,4877,..,..,..,..,..,..,..,..,..,3,3,3,0,14,8,4,0,19,4501,2463,1794,208,8966,6879,869,1229,17943,31,14,16,0,66,99,8,35,209,0,0,0,0,0,5,0,12,17,46,37,19,0,107,68,18,28,217,79,51,34,0,176,171,28,76,443,50,45,16,0,114,65,14,15,207,19467,30596,7641,718,58411,16019,1734,2800,78969,13624,25344,4532,352,43851,6036,599,838,51324,607,603,295,22,1531,1079,42,103,2759,2303,2756,1198,60,6315,2428,170,298,9210,2910,3358,1492,88,7845,3507,209,405,11967,798,437,333,25,1596,1918,136,205,3864,2238,1285,1051,97,4674,3604,456,338,9064,2067,899,543,69,3579,2479,273,309,6636,569,222,173,18,985,715,64,79,1845,45,50,17,4,108,52,5,19,190,5718,2895,2123,207,10943,8769,938,950,21605,14,7,3,4,31,69,3,30,134,0,0,0,0,0,0,0,0,0,43,31,27,3
197,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,9,9,..,..,..,..,..,..,..,..,..,0,0,0,0,3,4,0,0,0,189,69,116,10,386,933,81,174,1575,44,5,7,0,54,140,9,109,309,5,5,6,0,11,16,0,17,48,139,107,45,5,297,140,13,33,483,187,115,52,8,364,294,20,157,842,76,68,30,5,181,150,20,73,421,16305,16030,6814,534,39681,17677,2384,3804,63554,17820,16949,7162,567,42495,15921,1965,3025,63416,954,438,539,61,1991,3207,216,391,5811,129,56,87,5,278,278,48,59,661,1080,494,633,62,2270,3483,260,454,6474,147,40,92,11,294,852,39,120,1310,20,3,3,0,28,54,3,5,87,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,6,3,3,0,12,14,0,3,28,176,45,102,8,335,916,44,137,1432,43,11,8,0,62,144,3,111,315,3,3,0,0,11,8,0,38,54,34,32,15,3
202,0,0,0,15,0,4,20,..,..,..,..,..,..,..,..,..,4,0,0,0,0,0,0,0,3,106,49,67,4,229,487,33,190,933,33,6,14,0,50,178,0,116,349,6,0,6,0,8,9,0,21,44,37,26,12,0,77,40,9,21,144,78,35,27,0,138,230,13,151,535,97,62,24,4,181,127,9,47,370,16033,15682,6628,603,38946,16435,2138,4032,61550,17671,16987,6947,608,42213,15759,1799,3135,62905,528,242,334,40,1139,2307,144,347,3939,123,47,70,9,247,205,46,26,529,652,287,408,46,1390,2513,194,378,4471,74,29,43,4,147,262,13,65,491,8,4,0,0,11,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,13,0,4,22,88,32,46,4,164,279,14,67,533,56,27,0,4,87,115,0,109,317,5,0,0,0,3,7,0,43,62,26,21,9,3
203,9,0,63,119,19,53,250,..,..,..,..,..,..,..,..,..,0,0,0,0,0,6,0,0,8,478,201,187,16,878,1608,149,386,3019,50,12,18,0,86,249,6,175,516,0,3,0,0,13,8,0,74,92,52,105,22,5,174,74,26,40,312,101,131,37,5,269,328,36,287,914,91,78,29,5,199,123,18,36,379,28043,31202,11460,973,71674,27443,3514,5864,108491,31928,35416,11819,1050,80216,24152,3718,4891,112969,1791,744,758,87,3380,5584,348,652,9970,735,370,297,27,1430,878,176,202,2683,2522,1114,1059,117,4813,6472,522,857,12650,345,146,148,17,658,1251,95,128,2131,39,12,10,0,60,127,15,32,241,69,19,13,3,102,189,23,53,362,57,4,4,5,68,59,7,13,151,6,0,0,0,11,14,0,5,31,519,180,172,26,900,1642,135,237,2916,74,16,25,7,120,315,18,236,685,0,0,0,0,0,4,0,30,41,39,44,8,0
204,3,0,27,48,0,218,297,..,..,..,..,..,..,..,..,..,0,0,0,0,6,0,0,5,4,225,76,149,8,464,1151,77,709,2406,75,19,13,0,113,271,13,352,739,10,3,3,0,18,19,0,44,87,39,39,15,0,94,64,3,28,185,119,63,36,6,220,348,9,431,1011,142,92,39,4,271,129,13,89,505,19741,16792,6777,513,43822,18561,1711,5668,69768,21599,17747,7107,536,46991,17217,1514,4189,69916,695,202,369,41,1302,3175,139,442,5065,44,19,34,6,108,97,9,77,293,742,219,396,47,1409,3272,149,523,5353,65,21,51,5,133,301,16,135,596,9,5,4,0,12,4,0,77,95,5,0,0,0,3,7,0,58,76,8,0,3,0,13,0,0,23,32,3,7,0,0,18,7,0,10,29,77,32,55,3,176,321,24,303,825,73,19,8,0,107,282,12,275,675,4,6,0,0,10,11,0,68,88,34,26,9,3
205,0,0,6,5,0,3,13,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,5,582,131,260,28,1006,2277,107,430,3814,165,28,34,7,231,513,14,343,1109,4,11,4,0,19,20,0,35,79,51,35,8,0,93,72,3,25,194,221,72,45,7,349,606,23,403,1378,142,104,45,0,298,287,16,108,706,31718,26285,11116,799,69917,30948,2624,8158,111646,35254,28226,11750,887,76122,28657,2514,7063,114359,875,225,380,47,1530,3547,140,488,5693,187,88,87,10,367,328,40,121,857,1059,312,473,53,1898,3876,177,611,6551,485,131,247,30,884,2397,98,349,3731,13,4,4,0,22,31,3,11,64,5,0,0,0,5,6,0,0,15,4,0,0,0,4,0,0,0,4,6,7,0,0,12,25,0,8,42,508,138,253,29,931,2456,105,361,3856,246,31,38,3,316,654,18,426,1412,10,0,0,0,15,16,0,47,75,31,23,7,0
206,3789,2408,32671,31443,12921,11520,88554,..,..,..,..,..,..,..,..,..,24,11,17,0,50,47,12,17,122,35436,9945,6620,3446,55450,58625,20146,18656,152881,6,3,3,0,13,10,4,7,40,3,0,0,0,3,50,0,444,503,341,139,55,29,564,464,232,217,1475,350,148,58,30,587,524,233,675,2018,289,162,62,30,542,482,166,141,1332,64641,44851,15497,5376,130367,84197,32344,25814,272725,14386,21753,5068,765,41963,10589,4260,1462,58272,8369,6198,1963,407,16933,8424,3317,1015,29688,9252,7405,2441,480,19581,8161,3869,1307,32919,17624,13602,4402,886,36511,16584,7185,2324,62606,5737,2118,1325,332,9507,13181,2188,1670,26543,7479,2092,1512,441,11523,17454,2876,2217,34070,10315,2454,1566,539,14880,19307,3129,2507,39820,17709,4790,3077,1643,27223,31114,7688,6214,72234,28,30,8,0,71,46,7,24,143,41267,11485,7495,2955,63199,81096,15885,12633,172812,0,0,0,0,0,3,0,12,13,0,0,0,0,0,0,0,304,308,419,160,71,25
207,294,129,2530,2545,458,535,6062,..,..,..,..,..,..,..,..,..,4,0,0,0,4,3,0,4,15,5327,2233,1241,471,9270,8712,2201,1744,21926,3,6,3,0,10,5,0,3,23,0,3,0,0,3,0,0,4,10,67,44,24,5,135,57,31,31,247,68,54,26,5,148,60,31,41,277,88,89,32,3,214,192,34,37,475,31354,47223,11872,1958,92412,29641,6284,5591,133920,20831,37245,8312,932,67321,13335,2446,1792,84888,4060,3642,1536,202,9438,6082,696,508,16726,3294,4748,1688,185,9909,2494,594,387,13375,7355,8395,3216,387,19346,8573,1289,895,30099,1995,1146,643,152,3935,3965,620,401,8927,1820,592,369,130,2915,3350,592,341,7192,2101,682,521,131,3437,3540,441,441,7857,1047,330,291,60,1726,1457,281,337,3799,6,18,8,0,34,26,0,11,71,6974,2765,1827,480,12048,12336,1925,1531,27845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,59,37,20,0
208,227,73,1559,1668,320,354,3906,..,..,..,..,..,..,..,..,..,8,4,0,0,17,24,0,0,40,7593,3506,2020,492,13614,13090,2348,2538,31588,19,9,3,0,39,117,0,30,192,0,0,0,0,0,3,0,16,17,185,86,56,11,346,266,62,80,755,206,101,64,15,383,394,65,122,965,125,157,50,7,337,211,34,44,632,36590,52572,13527,1791,104493,39145,6094,7280,157015,21413,40430,8421,761,71027,14065,1852,2059,88996,5729,4742,2239,244,12955,9177,799,733,23654,4878,5645,1928,157,12607,3534,578,539,17247,10604,10390,4164,402,25554,12707,1374,1270,40910,4653,2565,1606,236,9058,10590,1093,1021,21761,1960,623,440,102,3127,3203,443,314,7081,2013,600,469,100,3188,3536,445,321,7492,327,74,72,13,489,604,101,59,1261,11,22,8,0,41,28,0,10,75,8967,3888,2595,450,15896,17961,2084,1722,37666,12,3,4,0,22,117,0,36,176,0,0,0,0,0,4,0,15,18,210,72,77,15
209,91,38,784,715,210,220,1930,..,..,..,..,..,..,..,..,..,0,0,0,0,3,8,0,3,13,2014,1125,735,183,4055,3729,693,1036,9519,8,3,4,0,13,18,0,15,49,5,8,0,0,9,12,0,6,31,47,61,29,4,145,89,37,40,310,56,69,36,4,168,112,37,67,385,101,111,31,3,245,148,17,38,451,40230,66498,19439,2308,128479,34268,5921,8158,176826,37139,65451,17870,1721,122184,25838,4192,4539,156751,3240,2689,1643,215,7788,6718,687,881,16071,3315,3221,1583,249,8366,3305,816,479,12966,6561,5909,3217,464,16157,10024,1505,1357,29040,1024,722,483,83,2312,2340,252,277,5192,367,123,126,30,645,920,98,205,1864,811,239,202,52,1307,1625,191,178,3302,135,34,46,18,234,369,45,34,677,17,26,7,0,45,50,0,19,115,2358,1140,858,183,4544,5305,586,711,11150,0,3,0,0,4,13,0,0,16,0,0,0,0,0,0,0,123,121,60,41,23,5
210,32,5,100,127,11,51,276,..,..,..,..,..,..,..,..,..,8,12,5,0,18,11,5,6,39,786,747,438,72,2040,1643,184,385,4254,30,7,9,0,55,178,5,115,350,4,0,0,0,3,0,0,18,19,54,104,76,8,234,89,13,62,407,85,113,84,8,293,262,21,196,776,58,102,36,7,200,100,14,24,342,26925,48635,14888,1624,92080,23318,3219,6054,124670,26069,51402,14156,1357,92982,18998,2658,4557,119190,2082,2009,1234,143,5470,4519,315,646,10951,3150,3568,1491,239,8446,2847,656,619,12569,5227,5583,2726,378,13917,7369,971,1265,23522,601,549,415,63,1632,1441,165,304,3545,42,36,28,4,106,121,24,16,266,51,33,42,4,128,184,18,44,371,0,0,0,0,0,0,0,0,0,15,21,11,0,45,40,0,21,102,704,635,492,68,1900,1787,211,389,4285,14,0,0,0,16,116,0,43,174,0,0,0,0,0,0,0,35,34,27,27,13,0
211,40,5,247,287,32,58,625,..,..,..,..,..,..,..,..,..,6,3,3,0,11,8,0,5,20,766,345,294,40,1438,1634,143,313,3525,67,8,14,0,98,259,4,95,457,4,9,3,0,9,6,0,48,58,43,78,38,4,165,46,9,19,241,115,90,56,3,267,314,14,163,754,94,113,39,9,262,179,18,37,500,45027,67228,19486,1791,133534,37471,4291,6307,181604,43625,65271,18004,1484,128387,30154,3570,4351,166462,3080,2047,1311,145,6588,6942,404,575,14507,1651,1913,910,88,4567,1769,287,225,6847,4732,3962,2226,234,11153,8710,690,805,21353,283,204,151,15,656,807,46,88,1593,257,88,133,16,486,637,51,69,1236,335,105,112,17,571,674,62,72,1376,59,11,26,0,93,138,8,16,259,33,37,12,3,86,86,0,24,194,963,444,433,56,1895,2338,154,271,4659,32,3,4,0,42,138,0,68,251,0,0,0,0,0,0,0,27,28,22,23,12,4
212,92,52,603,669,177,180,1629,..,..,..,..,..,..,..,..,..,5,6,3,0,16,12,0,3,31,3141,3027,1366,302,7840,5242,1083,1104,15270,60,18,17,0,101,390,5,183,676,3,5,0,0,12,18,0,38,61,62,108,59,13,242,94,18,101,457,118,136,82,19,349,503,23,320,1198,109,139,44,16,304,215,47,34,599,55763,101347,29149,3593,189851,43902,9257,11447,254464,52270,103482,28060,2981,186794,35139,7180,8372,237487,4931,4984,2308,328,12555,7927,988,1170,22634,3123,4426,1601,286,9434,2355,1213,585,13588,8056,9408,3908,620,21985,10283,2195,1757,36224,2524,2724,1183,223,6656,4541,648,697,12540,481,179,125,40,825,705,122,124,1772,643,174,177,49,1048,1168,173,211,2598,262,90,74,24,444,380,133,127,1085,31,22,20,0,72,67,3,32,183,3946,3195,1582,336,9054,6851,1071,1196,18172,51,8,15,9,79,355,3,110,547,0,0,0,0,3,0,0,33,35,22,16,14,0
213,164,72,1276,1367,321,464,3431,..,..,..,..,..,..,..,..,..,19,13,4,4,39,33,6,10,84,3143,1981,1231,317,6674,6211,1180,1661,15730,50,14,12,0,77,235,12,185,518,3,3,0,0,8,8,0,47,60,75,94,39,5,209,98,45,69,423,130,105,50,5,293,347,56,306,999,109,123,47,3,282,218,34,32,571,51988,96440,30511,3589,182528,45193,8701,13084,249509,48256,102271,29111,3196,182840,35488,7168,9936,235432,4135,4826,2478,282,11718,7707,729,1320,21483,4637,5684,2406,346,13074,3966,1089,925,19055,8771,10512,4880,630,24791,11675,1820,2246,40532,1599,1140,874,170,3784,4192,470,838,9279,531,222,132,49,935,1181,172,176,2464,921,278,221,63,1486,1858,207,365,3914,451,114,102,32,696,966,113,132,1900,37,33,21,0,92,66,6,28,197,3535,1782,1347,320,6986,8259,964,1536,17750,33,0,10,4,45,198,4,142,399,0,0,0,0,4,5,0,64,75,88,66,29,5
214,4,0,34,49,9,45,137,..,..,..,..,..,..,..,..,..,0,0,0,0,3,10,0,0,16,843,247,364,42,1502,2383,156,489,4530,133,22,47,4,199,608,15,205,1030,5,3,0,0,7,10,0,109,127,18,21,8,0,49,18,4,12,82,155,48,51,4,252,634,22,326,1235,57,39,13,0,113,112,6,27,255,29151,32442,13216,998,75809,28868,2803,6329,113807,28425,32334,11896,874,73519,21765,2208,5349,102843,2659,940,1326,88,5022,6834,313,631,12793,1145,654,635,52,2478,1351,156,218,4199,3807,1595,1961,137,7497,8183,467,844,16994,561,157,248,17,990,1520,61,244,2818,72,14,29,3,123,178,8,34,348,51,0,12,0,71,78,3,9,166,0,0,5,0,5,23,0,9,31,17,10,6,0,38,59,3,3,109,709,192,298,27,1217,1868,84,297,3467,96,11,35,3,141,530,14,194,878,0,0,0,0,4,0,0,85,86,9,18,8,8
215,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,3,312,131,183,28,644,1777,121,380,2922,102,9,18,5,128,259,24,653,1062,6,6,0,0,14,15,0,44,78,52,27,15,0,89,56,0,21,173,152,46,35,0,230,336,24,726,1318,132,78,37,3,244,135,13,123,512,16925,14530,5707,537,37701,17552,1640,4899,61797,16847,14343,5808,590,37583,14843,1571,3516,57508,530,198,261,27,1020,2030,120,347,3529,28,18,16,6,61,51,14,12,133,556,214,277,29,1080,2081,136,360,3659,300,122,154,25,601,1426,81,302,2406,3,0,3,0,7,23,0,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,0,4,16,305,123,163,25,615,1455,81,325,2472,126,21,15,5,167,297,45,586,1095,6,4,0,0,12,14,0,70,91,44,18,10,0
