SA4_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
215,13053,19241,7059,6662,3469,1586,51072,1179,472,108,69,22,4,1849,50,48,18,14,0,0,136,1230,516,129,80,25,4,1988,2215,732,188,65,22,3,3228,7,3,0,0,0,0,12,0,0,0,0,0,0,0,..,..,..,..,..,..,..,9,5,0,0,0,0,17,2234,736,191,65,22,6,3256,423,164,22,11,0,3,619,23,6,0,0,0,7,42,52,83,22,13,7,3,184,497,252,44,33,10,15,846,8,4,3,4,5,0,30,17023,20758,7424,6846,3526,1610,57192,13590,19021,6925,6283,3276,1437,50537,1681,784,170,78,24,4,2745,41,36,8,0,5,4,91,1722,819,183,79,23,9,2836,1765,536,128,60,24,14,2530,3,0,0,0,0,0,9,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,0,0,0,0,0,4,1777,540,130,60,24,14,2541,259,117,10,16,5,0,406,15,9,0,3,3,0,32,56,59,18,5
216,8930,15182,6012,5896,3023,1548,40583,767,406,106,47,21,7,1354,26,38,17,11,0,0,92,796,444,118,64,22,10,1453,2233,919,203,75,21,16,3472,28,13,5,0,0,0,43,3,0,0,0,0,0,0,..,..,..,..,..,..,..,11,9,0,0,0,0,18,2270,941,211,75,26,16,3537,390,186,22,13,5,5,614,4,4,0,5,3,0,15,28,30,12,10,12,4,92,422,220,33,23,18,8,724,15,18,7,5,0,4,42,12432,16802,6377,6060,3085,1583,46340,10102,15717,6031,5907,2955,1465,42182,1861,862,241,109,37,24,3140,57,45,17,4,5,4,132,1918,910,260,117,35,28,3273,746,236,68,22,7,5,1079,17,6,0,0,0,0,24,3,0,0,0,0,0,3,..,..,..,..,..,..,..,6,0,0,0,0,0,6,776,238,66,22,7,5,1111,295,103,14,10,0,0,422,8,4,3,3,0,0,16,24,28,19,11
217,10358,15469,5785,5791,2967,1211,41588,800,372,79,51,19,12,1334,83,121,40,22,11,0,279,884,491,120,72,33,12,1614,1666,555,137,37,13,5,2408,55,16,0,0,0,0,79,6,5,3,0,0,0,20,..,..,..,..,..,..,..,14,3,0,5,0,0,24,1742,580,141,45,13,5,2525,136,45,10,6,3,4,208,22,0,3,0,5,0,38,43,53,18,14,5,7,136,208,105,32,24,12,3,379,0,8,6,3,0,0,12,13196,16649,6083,5937,3019,1237,46118,11114,15854,5698,5468,2680,1160,41982,1539,559,107,49,7,10,2271,189,133,37,24,7,0,397,1730,693,143,74,19,12,2672,811,238,61,16,8,3,1134,65,20,0,0,0,0,87,6,0,0,0,0,0,4,..,..,..,..,..,..,..,0,3,0,0,0,0,5,877,258,64,18,8,3,1228,118,54,3,11,4,0,195,11,0,4,0,0,0,11,41,45,20,8
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,9776,22124,11665,12951,5407,2337,64257,2142,1103,221,98,31,13,3605,1324,1476,660,313,105,34,3911,3464,2580,885,411,139,49,7517,1432,640,165,51,6,8,2296,129,148,37,3,0,0,323,50,64,14,0,0,0,122,..,..,..,..,..,..,..,39,30,10,6,0,0,79,1646,878,215,66,8,10,2825,284,137,11,7,3,0,443,3,0,0,0,0,0,10,23,22,8,6,0,0,57,309,153,25,16,4,3,507,9,4,6,3,0,0,16,15199,25743,12792,13439,5556,2397,75122,10261,22896,12154,13258,5314,2439,66318,2111,1163,205,106,34,16,3634,1602,1838,965,469,112,39,5026,3709,2998,1171,571,149,56,8659,1628,721,171,67,21,3,2601,260,258,39,14,3,0,567,131,109,20,3,0,0,259,..,..,..,..,..,..,..,5,0,0,0,0,0,7,2016,1084,223,85,19,4,3436,285,153,9,12,0,0,459,4,5,0,0,6,0,10,16,18,6,6
302,10557,19532,10171,10097,4018,1791,56161,1941,1104,275,120,33,10,3477,1318,1496,720,277,78,29,3912,3254,2596,988,395,109,41,7386,2895,1677,481,146,41,18,5257,1180,864,206,78,27,4,2354,427,508,102,33,0,3,1073,..,..,..,..,..,..,..,39,18,10,8,3,0,78,4540,3071,794,258,71,23,8765,347,98,22,9,5,3,479,0,0,0,0,0,0,0,17,21,9,6,0,3,55,364,116,30,16,9,6,542,9,11,5,4,0,0,24,18728,25332,11984,10771,4203,1859,72880,10348,19150,10469,10704,4163,1787,56621,1755,843,213,121,31,8,2978,2105,2325,1242,566,170,83,6494,3862,3172,1451,688,204,97,9469,2521,1577,496,187,57,18,4850,1720,1443,448,145,40,18,3808,1178,1114,230,72,4,4,2609,..,..,..,..,..,..,..,0,4,0,0,0,0,6,5424,4137,1173,407,99,35,11278,242,47,11,3,3,0,306,5,3,0,0,0,0,6,29,14,7,4
303,13244,26702,16041,16738,7492,3786,84015,1556,1292,639,366,131,74,4059,2302,3425,1927,1088,300,126,9169,3860,4717,2570,1453,429,201,13219,3998,2597,821,372,108,48,7939,1784,1477,369,141,40,5,3821,516,481,136,74,13,3,1218,..,..,..,..,..,..,..,89,74,21,11,0,4,202,6393,4627,1352,587,156,63,13182,481,146,24,21,6,3,679,3,0,0,0,0,0,3,33,28,4,12,4,7,85,526,171,32,26,4,7,769,16,11,4,4,0,0,38,24039,36227,20006,18810,8085,4054,111219,12963,25453,16075,18138,7909,4370,84908,946,619,273,218,79,51,2184,3171,4428,3001,1815,577,240,13228,4119,5039,3276,2035,657,283,15411,3232,2149,737,333,81,26,6564,2562,2431,711,259,71,9,6039,909,1186,288,121,17,6,2533,..,..,..,..,..,..,..,12,10,0,0,0,0,27,6712,5778,1743,714,168,51,15168,449,130,31,10,6,0,633,0,5,0,0,0,0,6,44,47,34,29
304,6615,14973,8838,10500,4370,1494,46779,712,553,180,106,34,16,1600,770,1021,512,279,87,22,2688,1475,1573,693,390,118,37,4292,1518,1148,393,182,33,9,3275,933,1130,392,136,16,7,2617,644,808,296,134,22,8,1915,..,..,..,..,..,..,..,49,33,9,5,0,0,99,3148,3120,1091,459,74,22,7906,0,3,0,0,0,0,3,3,0,0,0,0,0,0,9,7,0,5,0,0,27,9,13,0,5,0,0,34,6,4,5,0,0,0,15,11249,19685,10623,11340,4566,1552,59024,6716,15131,9000,11074,4604,1588,48118,494,236,58,25,10,5,822,914,1015,546,304,91,20,2888,1409,1249,611,328,95,24,3705,1381,1042,455,209,54,15,3161,1354,1577,613,270,45,15,3868,683,873,334,170,29,6,2103,..,..,..,..,..,..,..,3,3,0,0,0,0,3,3413,3497,1397,648,133,39,9130,5,3,3,0,0,0,6,0,0,0,0,0,0,5,4,3,5,8
305,7171,13064,7856,8534,3591,1138,41350,523,524,192,94,28,7,1368,1897,2584,1140,475,117,29,6236,2425,3111,1327,570,145,39,7610,6653,4552,1148,402,89,30,12874,5155,4977,1128,347,64,15,11691,5801,6894,1711,721,125,47,15301,..,..,..,..,..,..,..,65,28,13,4,0,0,121,17678,16455,3998,1478,278,94,39979,39,35,0,0,0,0,79,9,4,0,0,0,0,12,42,59,19,21,6,4,149,88,96,27,23,9,4,245,44,24,5,0,3,4,79,27408,32743,13202,10602,4028,1269,89262,6348,11935,7705,9118,3830,1207,40148,276,205,59,48,13,7,607,1917,2527,1327,583,153,51,6565,2194,2733,1388,630,163,60,7167,5276,3586,983,405,65,37,10346,5973,6122,1569,608,107,40,14410,8899,10782,2789,1229,261,112,24073,..,..,..,..,..,..,..,16,17,6,3,0,0,39,20155,20499,5345,2247,436,187,48871,19,19,6,4,3,0,54,42,3,0,3,0,0,49,31,55,15,11
306,12045,23201,10438,10020,4390,2678,62770,1479,978,290,191,70,32,3039,685,650,228,130,44,25,1757,2166,1627,515,318,109,57,4797,4576,2580,793,390,146,84,8561,1239,1230,360,158,37,14,3035,521,628,148,69,24,3,1397,..,..,..,..,..,..,..,42,19,10,3,0,0,69,6382,4453,1312,618,207,101,13068,654,415,50,31,10,12,1170,53,36,17,14,8,5,128,94,85,40,15,6,0,239,804,536,104,59,28,12,1540,33,48,12,6,3,0,106,21422,29869,12386,11023,4730,2850,82286,13133,24509,10702,10349,4524,2745,65955,1846,1067,361,202,66,57,3605,1310,987,341,147,47,17,2850,3160,2054,705,352,106,78,6455,3779,2031,734,320,110,73,7041,1275,1337,430,179,41,13,3274,437,502,141,65,11,4,1167,..,..,..,..,..,..,..,5,3,0,0,0,0,14,5500,3872,1308,564,169,92,11499,671,317,26,12,8,3,1028,70,47,14,6,0,13,148,126,96,33,22
307,9097,15667,5685,5543,2989,1691,40673,314,225,58,36,23,9,661,15,22,11,0,4,4,49,326,247,60,37,27,11,717,1152,406,107,51,25,10,1750,7,0,0,0,0,0,7,5,0,0,0,0,0,5,..,..,..,..,..,..,..,5,3,0,0,0,0,8,1167,410,107,51,25,12,1771,267,125,16,13,7,3,434,37,27,3,6,5,0,80,44,50,22,9,5,0,137,354,204,46,28,19,7,653,30,32,13,13,4,0,93,10975,16561,5915,5666,3065,1721,43899,9796,15899,5780,5499,2881,1562,41420,844,359,94,49,13,6,1370,64,35,18,11,0,0,125,908,391,112,57,17,6,1500,760,300,71,33,14,0,1188,3,0,0,0,0,0,3,4,9,0,0,0,0,14,..,..,..,..,..,..,..,9,3,0,0,0,0,12,775,310,70,33,19,0,1214,263,97,23,8,4,3,398,32,21,3,4,3,4,70,48,40,18,13
308,11643,22572,10577,10839,5164,2707,63499,855,509,145,82,24,11,1640,214,152,52,38,9,5,472,1074,664,195,119,37,15,2107,2279,1287,434,205,72,23,4298,149,67,19,5,5,0,245,116,93,12,5,0,0,234,..,..,..,..,..,..,..,24,6,8,4,0,0,45,2564,1457,478,221,76,22,4818,794,536,46,32,17,13,1440,94,71,21,15,5,8,206,38,65,23,12,4,0,144,922,674,86,62,22,20,1792,27,37,3,12,3,6,86,16225,25400,11347,11248,5302,2772,72299,13235,23803,11050,11161,4980,2537,66756,1478,761,201,104,20,16,2584,644,406,128,75,20,11,1284,2124,1169,328,177,45,24,3865,2021,865,245,126,29,5,3287,147,84,17,4,3,0,259,195,150,31,13,4,0,390,..,..,..,..,..,..,..,9,9,0,4,0,0,19,2370,1110,285,146,36,9,3953,613,291,29,27,10,5,971,96,49,13,9,3,0,176,23,40,6,15
309,16043,39857,21618,22971,9482,4321,114299,5575,5952,2098,1186,344,134,15289,4699,7541,3683,2174,664,236,19002,10275,13497,5778,3363,1008,368,34283,4864,3735,1124,489,159,47,10417,5052,4900,1186,406,80,21,11653,5112,6391,1332,456,94,28,13411,..,..,..,..,..,..,..,84,37,12,13,4,0,147,15108,15061,3651,1368,331,102,35633,1128,593,57,18,10,3,1801,15,4,4,3,0,0,27,62,72,24,21,8,4,197,1208,673,87,39,14,10,2028,73,85,17,11,6,5,194,42703,69176,31156,27755,10848,4808,186435,16480,39959,22814,25483,10501,5293,120525,5994,5602,2086,1059,306,105,15156,6583,10025,5070,3019,925,319,25935,12579,15624,7151,4076,1233,420,41093,3889,2731,862,465,109,48,8105,5715,5456,1408,537,104,34,13248,6827,8337,1910,767,207,76,18120,..,..,..,..,..,..,..,24,10,0,0,0,0,40,16461,16529,4179,1764,418,157,39510,905,404,44,11,6,7,1377,17,10,3,6,0,3,40,25,44,22,14
310,15047,28579,15644,15151,7206,4893,86518,1264,807,258,155,69,50,2612,790,758,341,178,75,21,2158,2057,1563,599,334,141,70,4768,1375,588,149,65,12,8,2188,97,60,28,9,0,0,181,20,23,6,0,0,0,57,..,..,..,..,..,..,..,20,17,8,0,0,0,48,1512,687,179,77,9,9,2476,632,206,31,4,6,7,888,13,18,0,8,0,0,44,19,17,10,4,4,0,55,662,236,47,17,12,7,989,20,23,11,14,8,0,72,19299,31096,16478,15593,7378,4981,94824,16530,30465,17280,16908,7913,5565,94661,2087,1103,343,192,72,37,3827,1232,1464,803,468,182,98,4245,3319,2565,1151,651,253,126,8069,912,277,70,27,9,5,1301,119,78,21,7,0,0,226,32,7,3,0,0,0,46,..,..,..,..,..,..,..,5,3,0,0,0,4,14,1068,372,96,39,16,9,1595,412,117,27,16,8,0,578,9,14,3,0,0,0,32,46,45,23,15
311,11939,27068,15836,16008,7858,5459,84164,1419,881,306,174,62,58,2899,1764,1806,851,407,132,76,5036,3181,2690,1161,581,191,136,7936,1359,702,278,164,59,18,2576,68,48,10,10,0,0,133,67,47,28,17,4,0,167,..,..,..,..,..,..,..,63,49,13,8,6,3,150,1560,850,326,194,70,25,3021,396,115,11,9,0,0,528,6,4,0,0,0,0,16,24,8,5,0,0,0,40,425,131,22,8,0,0,588,6,17,3,0,3,3,33,17112,30760,17344,16791,8119,5616,95738,13040,27692,16305,16336,8074,6351,87787,1802,1012,380,205,81,54,3543,2352,2202,1232,729,307,162,6978,4152,3214,1618,936,385,217,10526,1291,654,226,162,75,32,2433,134,79,18,24,3,0,256,16,14,5,8,0,0,44,..,..,..,..,..,..,..,16,16,7,8,0,0,53,1458,761,269,190,82,33,2790,359,138,15,9,4,3,528,8,8,6,3,0,0,27,28,32,28,20
312,7514,16575,8069,8772,4054,1897,46887,783,752,216,105,48,25,1920,290,374,122,95,24,7,906,1075,1119,339,195,69,31,2829,1961,1263,427,178,57,13,3891,131,140,34,21,3,0,330,179,184,56,25,9,0,458,..,..,..,..,..,..,..,23,6,0,0,0,0,34,2292,1594,517,222,73,17,4708,701,483,61,30,10,10,1295,65,54,11,20,6,4,159,41,31,15,9,6,4,104,808,559,90,62,26,17,1554,32,26,8,5,3,0,82,11717,19880,9022,9259,4228,1957,56064,9149,17849,8231,8230,3798,1562,48817,1629,839,232,155,53,14,2922,787,620,227,85,33,12,1775,2413,1460,458,241,92,27,4697,1435,741,211,123,49,13,2573,110,93,17,7,0,0,224,131,165,36,13,3,0,344,..,..,..,..,..,..,..,13,0,0,0,0,0,16,1687,997,262,146,54,17,3161,471,257,20,15,7,9,770,47,42,11,8,3,3,119,26,24,7,3
313,11356,23851,10900,10810,5022,2910,64837,2029,1327,295,190,68,24,3940,683,660,311,153,80,28,1925,2712,1988,611,344,153,51,5860,2379,1159,287,112,39,14,3988,520,381,76,32,4,0,1017,476,458,81,35,4,4,1058,..,..,..,..,..,..,..,40,19,4,5,4,6,72,3416,2021,442,182,57,24,6132,604,273,15,13,0,0,912,5,6,0,0,0,0,13,51,39,12,12,4,0,115,669,315,29,27,7,0,1041,13,6,8,4,0,0,27,18163,28183,11979,11369,5235,2979,77909,12204,24922,11784,11132,5321,3241,68599,2175,1788,463,199,88,34,4746,1592,1271,458,228,95,50,3691,3768,3061,921,428,183,83,8438,2390,812,168,65,26,13,3484,578,335,63,30,4,4,1006,716,847,117,36,16,0,1732,..,..,..,..,..,..,..,14,13,0,0,0,0,27,3697,2003,344,136,53,19,6250,605,254,20,14,3,0,895,10,10,0,8,0,6,28,17,21,14,7
314,5966,16714,9724,11497,4781,2091,50769,1264,833,233,93,28,16,2479,538,561,241,98,38,18,1490,1802,1394,477,194,71,29,3964,619,365,129,40,10,5,1171,37,13,4,0,0,0,55,127,53,0,0,0,0,178,..,..,..,..,..,..,..,26,17,5,6,7,0,56,808,456,142,44,9,5,1462,179,54,9,3,0,0,245,9,0,6,0,5,0,15,9,8,0,0,3,0,18,196,63,7,3,3,0,278,6,16,6,6,0,3,39,8771,18647,10360,11748,4870,2127,56515,6747,17983,10732,12626,5247,2456,55797,1743,1130,313,137,37,23,3385,1162,1619,931,472,130,67,4385,2903,2753,1243,612,170,85,7771,478,240,75,30,11,4,836,124,38,8,0,0,6,169,97,43,9,4,0,0,158,..,..,..,..,..,..,..,6,4,0,0,0,0,11,704,320,91,34,11,3,1166,172,51,8,0,0,0,237,3,4,0,5,4,0,9,0,5,0,0
315,4648,6617,3126,3068,1784,1879,21119,299,161,61,38,26,13,605,106,119,39,25,6,16,319,409,281,99,66,34,32,918,871,643,229,142,44,63,1998,25,25,8,0,0,0,58,29,15,0,3,0,5,51,..,..,..,..,..,..,..,6,6,3,0,4,0,23,933,688,242,147,54,70,2131,446,289,35,38,14,7,824,80,34,5,5,0,4,131,44,50,11,8,0,0,126,575,373,51,52,20,13,1078,48,67,8,7,7,0,141,6615,8030,3531,3332,1890,1991,25389,4836,6565,3065,2919,1668,1704,20745,690,462,175,129,55,26,1544,160,152,59,38,12,12,432,853,613,232,173,67,31,1977,525,284,105,46,30,23,1011,7,7,5,0,0,0,24,3,0,0,0,0,0,3,..,..,..,..,..,..,..,3,0,0,0,0,0,4,538,297,106,45,27,23,1044,393,186,27,22,13,5,634,96,30,13,12,0,0,154,38,35,18,14
316,14863,35155,14785,15596,6288,2634,89325,3676,2863,412,165,42,19,7166,1571,1949,664,304,67,14,4570,5245,4808,1075,468,103,38,11741,3522,2422,607,187,49,14,6805,1043,1176,261,100,23,7,2604,1327,1890,399,159,25,0,3805,..,..,..,..,..,..,..,101,46,16,11,0,5,177,5993,5527,1283,459,99,27,13393,1146,687,55,31,10,4,1936,59,29,9,13,10,0,128,46,46,18,14,6,3,140,1248,768,87,60,30,15,2202,18,23,4,4,4,5,56,27371,46283,17225,16592,6527,2711,116713,15717,37042,16079,17085,6944,3065,95937,4542,3499,551,224,56,19,8899,2497,2864,1011,520,137,35,7063,7040,6370,1563,741,190,59,15961,3027,1938,622,249,63,20,5922,1208,1246,297,106,24,8,2888,2046,2663,515,203,52,17,5498,..,..,..,..,..,..,..,37,13,7,0,0,0,55,6307,5869,1443,566,138,44,14369,983,514,41,22,8,3,1566,33,25,10,8,0,0,81,22,34,6,12
317,8374,15613,6981,6701,3398,1771,42832,962,562,151,74,33,18,1798,207,175,59,32,7,3,491,1169,731,212,110,40,22,2287,3052,1436,383,170,49,15,5112,63,23,6,3,0,0,91,122,64,13,4,6,0,210,..,..,..,..,..,..,..,10,0,3,0,0,0,15,3243,1530,399,180,57,15,5431,124,69,18,6,3,5,217,6,6,0,0,0,0,15,22,18,3,3,0,4,53,144,88,21,16,3,7,281,17,7,3,6,0,0,36,12945,17976,7619,7011,3499,1820,50865,8504,16183,7032,6875,3403,1816,43807,2959,1599,405,157,54,27,5203,703,443,154,57,23,13,1387,3666,2043,556,213,75,38,6592,1382,752,202,96,34,21,2488,45,12,0,0,0,0,60,39,25,3,0,0,0,73,..,..,..,..,..,..,..,4,5,0,0,0,5,10,1473,792,211,96,34,25,2634,75,46,3,3,5,3,136,3,9,0,0,0,0,15,60,106,37,41
