SA4_CODE_2021,C16_Aus_Mo_O_B_OS,C16_Aus_BP_B_Aus,C16_Aus_Bplace_NS,C16_Aus_Tot_resp,C16_Aus_Ab_BP_B_OS,C16_Aus_Ab_Fa_O_B_OS,C16_Aus_Ab_Mo_O_B_OS,C16_Aus_Ab_BP_B_Aus,C16_Aus_Abor_Bplace_NS,C16_Aus_Abor_Tot_resp,C16_Chi_BP_B_OS,C16_Chi_Fa_O_B_OS,C16_Chi_Mo_O_B_OS,C16_Chi_BP_B_Aus,C16_Chi_Bplace_NS,C16_Chi_Tot_resp,C16_Cro_BP_B_OS,C16_Cro_Fa_O_B_OS,C16_Cro_Mo_O_B_OS,C16_Cro_BP_B_Aus,C16_Cro_Bplace_NS,C16_Cro_Tot_resp,C16_Dut_BP_B_OS,C16_Dut_Fa_O_B_OS,C16_Dut_Mo_O_B_OS,C16_Dut_BP_B_Aus,C16_Dut_Bplace_NS,C16_Dut_Tot_resp,C16_Eng_BP_B_OS,C16_Eng_Fa_O_B_OS,C16_Eng_Mo_O_B_OS,C16_Eng_BP_B_Aus,C16_Eng_Bplace_NS,C16_Eng_Tot_resp,C16_Fil_BP_B_OS,C16_Fil_Fa_O_B_OS,C16_Fil_Mo_O_B_OS,C16_Fil_BP_B_Aus,C16_Fil_Bplace_NS,C16_Fil_Tot_resp,C16_Fre_BP_B_OS,C16_Fre_Fa_O_B_OS,C16_Fre_Mo_O_B_OS,C16_Fre_BP_B_Aus,C16_Fre_Bplace_NS,C16_Fre_Tot_resp,C16_Ger_BP_B_OS,C16_Ger_Fa_O_B_OS,C16_Ger_Mo_O_B_OS,C16_Ger_BP_B_Aus,C16_Ger_Bplace_NS,C16_Ger_Tot_resp,C16_Gre_BP_B_OS,C16_Gre_Fa_O_B_OS,C16_Gre_Mo_O_B_OS,C16_Gre_BP_B_Aus,C16_Gre_Bplace_NS,C16_Gre_Tot_resp,C16_Hun_BP_B_OS,C16_Hun_Fa_O_B_OS,C16_Hun_Mo_O_B_OS,C16_Hun_BP_B_Aus,C16_Hun_Bplace_NS,C16_Hun_Tot_resp,C16_Ind_BP_B_OS,C16_Ind_Fa_O_B_OS,C16_Ind_Mo_O_B_OS,C16_Ind_BP_B_Aus,C16_Ind_Bplace_NS,C16_Ind_Tot_resp,C16_Iri_BP_B_OS,C16_Iri_Fa_O_B_OS,C16_Iri_Mo_O_B_OS,C16_Iri_BP_B_Aus,C16_Iri_Bplace_NS,C16_Iri_Tot_resp,C16_Ita_BP_B_OS,C16_Ita_Fa_O_B_OS,C16_Ita_Mo_O_B_OS,C16_Ita_BP_B_Aus,C16_Ita_Bplace_NS,C16_Ita_Tot_resp,C16_Kor_BP_B_OS,C16_Kor_Fa_O_B_OS,C16_Kor_Mo_O_B_OS,C16_Kor_BP_B_Aus,C16_Kor_Bplace_NS,C16_Kor_Tot_resp,C16_Leb_BP_B_OS,C16_Leb_Fa_O_B_OS,C16_Leb_Mo_O_B_OS,C16_Leb_BP_B_Aus,C16_Leb_Bplace_NS,C16_Leb_Tot_resp,C16_Mac_BP_B_OS,C16_Mac_Fa_O_B_OS,C16_Mac_Mo_O_B_OS,C16_Mac_BP_B_Aus,C16_Mac_Bplace_NS,C16_Mac_Tot_resp,C16_Mal_BP_B_OS,C16_Mal_Fa_O_B_OS,C16_Mal_Mo_O_B_OS,C16_Mal_BP_B_Aus,C16_Mal_Bplace_NS,C16_Mal_Tot_resp,C16_Mao_BP_B_OS,C16_Mao_Fa_O_B_OS,C16_Mao_Mo_O_B_OS,C16_Mao_BP_B_Aus,C16_Mao_Bplace_NS,C16_Mao_Tot_resp,C16_NZ_BP_B_OS,C16_NZ_Fa_O_B_OS,C16_NZ_Mo_O_B_OS,C16_NZ_BP_B_Aus,C16_NZ_Bplace_NS,C16_NZ_Tot_resp,C16_Pol_BP_B_OS,C16_Pol_Fa_O_B_OS,C16_Pol_Mo_O_B_OS,C16_Pol_BP_B_Aus,C16_Pol_Bplace_NS,C16_Pol_Tot_resp,C16_Rus_BP_B_OS,C16_Rus_Fa_O_B_OS,C16_Rus_Mo_O_B_OS,C16_Rus_BP_B_Aus,C16_Rus_Birthplac_ns,C16_Rus_Tot_resp,C16_Sam_BP_B_OS,C16_Sam_Fa_O_B_OS,C16_Sam_Mo_O_B_OS,C16_Sam_BP_B_Aus,C16_Sam_Birthplac_ns,C16_Sam_Tot_resp,C16_Sco_BP_B_OS,C16_Sco_Fa_O_B_OS,C16_Sco_Mo_O_B_OS,C16_Sco_BP_B_Aus,C16_Sco_Birthplac_ns,C16_Sco_Tot_resp,C16_Ser_BP_B_OS,C16_Ser_Fa_O_B_OS,C16_Ser_Mo_O_B_OS,C16_Ser_BP_B_Aus,C16_Ser_Bplace_NS,C16_Ser_Tot_resp,C16_SAf_BP_B_OS,C16_SAf_Fa_O_B_OS,C16_SAf_Mo_O_B_OS,C16_SAf_BP_B_Aus,C16_SAf_Bplace_NS,C16_SAf_Tot_resp,C16_Span_BP_B_OS,C16_Span_Fa_O_B_OS,C16_Span_Mo_O_B_OS,C16_Span_BP_B_Aus,C16_Span_Bplace_NS,C16_Span_Tot_resp,C16_SriL_BP_B_OS,C16_SriL_Fa_O_B_OS,C16_SriL_Mo_O_B_OS,C16_SriL_BP_B_Aus,C16_SriL_Bplace_NS,C16_SriL_Tot_resp,C16_Viet_BP_B_OS,C16_Viet_Fa_O_B_OS,C16_Viet_Mo_O_B_OS,C16_Viet_BP_B_Aus,C16_Viet_Bplace_NS,C16_Viet_Tot_resp,C16_Wel_BP_B_OS,C16_Wel_Fa_O_B_OS,C16_Wel_Mo_O_B_OS,C16_Wel_BP_B_Aus,C16_Wel_Bplace_NS,C16_Wel_Tot_resp,C16_Oth_BP_B_OS,C16_Oth_Fa_O_B_OS,C16_Oth_Mo_O_B_OS,C16_Oth_BP_B_Aus,C16_Oth_Bplace_NS,C16_Oth_Tot_resp,C16_Anc_ns_BP_B_OS,C16_Anc_ns_Fa_O_B_OS,C16_Anc_ns_Mo_O_B_OS,C16_Anc_ns_BP_B_Aus,C16_Anc_ns_Bplace_NS,C16_Anc_NS_Tot_resp,C16_Tot_P_BP_B_OS,C16_Tot_P_Fa_O_B_OS,C16_Tot_P_Mo_O_B_OS,C16_Tot_P_BP_B_Aus,C16_Tot_P_Bplace_NS,C16_Tot_P_Tot_resp,C21_Aus_BP_B_OS,C21_Aus_Fa_O_B_OS,C21_Aus_Mo_O_B_OS,C21_Aus_BP_B_Aus
306,7170,66545,1573,85030,17,159,72,5366,89,5702,2471,210,252,1150,53,4141,427,118,42,233,5,828,1949,494,387,793,31,3651,17240,6785,5664,51811,1355,82864,2452,74,485,110,46,3164,932,119,110,465,13,1631,3285,935,767,7821,178,12997,469,152,94,640,12,1370,377,64,34,100,8,577,2361,70,73,86,33,2621,3646,1749,1381,20355,405,27544,4444,1621,789,7435,182,14472,1131,5,33,3,7,1182,67,16,12,76,0,165,25,8,4,6,0,47,411,146,115,533,8,1221,981,162,160,135,18,1463,1481,423,362,175,29,2471,682,129,83,294,3,1201,282,49,43,153,10,535,366,79,36,61,4,538,4422,1774,1359,14631,321,22509,105,22,10,32,0,169,489,63,40,42,0,642,696,86,70,374,16,1244,263,32,13,48,3,361,357,25,36,11,9,437,615,133,97,573,19,1438,15336,1855,2388,5649,363,25596,750,154,118,1891,20519,23434,56694,15139,12973,131196,24182,240190,2202,8073,7803,59076
307,2139,50208,1044,56344,4,27,6,504,19,555,411,19,51,323,12,823,72,12,7,41,0,138,598,176,141,398,13,1327,4226,2466,2003,38066,891,47653,1124,10,101,47,35,1311,135,28,19,206,4,387,728,314,272,9689,187,11195,50,31,9,120,0,217,72,19,8,32,0,123,479,11,19,44,7,557,911,550,393,13274,261,15387,743,221,88,1247,35,2336,117,0,0,0,0,120,21,4,9,33,0,76,8,0,0,0,0,10,43,15,5,59,3,122,292,50,46,64,4,454,333,151,94,86,6,671,134,34,26,194,3,395,64,7,12,67,10,161,44,0,0,7,0,52,1091,646,517,10385,191,12833,24,5,0,3,0,34,273,20,28,13,0,326,145,23,14,93,3,274,49,0,0,11,0,59,38,0,0,0,3,41,127,56,28,308,7,530,2081,336,309,1213,69,4009,196,55,40,1658,9872,11815,12203,4732,3795,93524,12031,126286,394,2796,2374,47817
308,4662,84577,1585,97485,6,55,26,2165,36,2290,1014,70,71,892,24,2079,117,34,19,79,0,248,1105,372,266,876,21,2640,9865,5032,3945,63724,1319,83884,2216,29,347,67,27,2688,320,63,47,419,13,863,1409,717,501,12113,191,14927,170,99,32,409,7,705,151,32,7,76,3,279,1499,45,22,77,11,1651,2091,1143,812,20451,332,24824,600,400,156,2325,45,3529,173,0,14,0,0,195,30,16,6,86,0,131,18,3,3,12,0,32,114,72,31,299,11,526,1307,231,166,113,25,1843,1106,444,333,237,17,2135,269,85,48,301,5,709,206,30,27,156,7,424,181,40,4,12,0,246,2721,1222,978,16345,297,21564,47,10,5,20,0,77,873,60,68,42,9,1052,324,41,16,233,5,625,269,8,0,14,0,295,566,5,19,8,10,609,323,127,67,566,24,1102,5691,924,787,3405,159,10967,378,112,92,2286,17441,20304,28531,10189,7948,153638,20615,220914,983,6015,4938,80873
309,18319,129357,2294,176722,36,108,70,976,20,1204,14678,421,672,1197,150,17117,1794,266,148,431,22,2664,5008,1254,836,2078,77,9253,71791,19660,15817,119720,3065,230052,4465,151,900,120,69,5704,2574,337,291,1255,65,4515,7812,2114,1657,16242,315,28138,2017,668,337,1489,51,4552,1594,228,109,296,27,2252,5866,248,161,170,41,6489,14445,4397,3371,41486,760,64463,6180,1836,1027,6280,180,15505,3753,18,109,33,31,3941,700,204,99,433,8,1447,426,52,45,108,4,633,1172,360,229,821,27,2609,10014,847,577,223,153,11809,9088,2165,1597,516,122,13490,2530,339,264,803,42,3971,1814,182,160,372,13,2540,1812,177,66,26,27,2108,17662,4745,3731,31856,649,58647,1227,120,62,148,19,1588,3752,311,284,105,17,4466,2422,237,184,556,41,3445,653,64,42,43,3,810,1037,50,89,30,8,1213,2224,395,283,1454,46,4402,37684,4375,4371,5475,443,52341,2035,355,293,2835,39916,45438,189490,40225,32827,260860,46588,569993,6675,26371,22221,140376
310,8479,86148,1736,110290,10,105,49,1383,30,1577,4966,151,247,647,46,6055,361,72,27,127,3,591,2404,764,428,1369,48,5008,24229,9992,7513,70641,1812,114186,3337,104,543,90,35,4115,756,131,98,524,15,1537,3529,1530,1018,19310,385,25764,287,138,51,494,9,976,432,90,52,160,4,736,5600,157,108,133,36,6037,4568,2344,1562,22898,412,31793,1290,574,280,2613,70,4829,621,3,26,11,4,670,164,47,20,102,3,340,101,25,12,26,0,156,322,165,91,370,6,956,3982,456,271,148,91,4944,2702,799,617,311,41,4467,991,189,129,706,22,2035,401,57,32,227,9,731,7221,372,225,64,147,8037,5906,2485,1875,19073,347,29685,425,59,32,44,3,558,941,90,69,44,7,1157,1225,121,101,297,19,1774,889,37,21,29,7,976,11487,178,262,125,110,12172,750,206,125,992,15,2077,22272,1817,1670,3207,344,29310,1538,185,159,2325,23711,27916,94155,20101,15235,165412,28163,323065,4737,12763,10214,90850
311,9591,79195,1670,106335,12,72,42,1106,25,1258,6648,185,331,674,85,7922,840,106,70,162,17,1195,2493,778,475,1289,50,5079,31780,10455,8372,64957,1806,117373,3339,131,536,117,38,4157,854,100,89,576,19,1637,3853,1266,924,11272,231,17554,601,241,112,628,23,1606,841,138,48,169,9,1202,4776,189,132,133,45,5271,6162,2187,1613,20262,367,30589,1520,725,342,2808,61,5459,1166,5,36,5,0,1217,482,141,46,154,0,824,167,17,13,34,0,231,352,145,102,324,11,934,8082,648,486,220,159,9592,4355,1186,825,390,60,6819,1000,203,110,467,17,1800,600,118,97,220,9,1041,6230,318,185,60,97,6892,7959,2407,1813,16159,318,28660,828,86,61,54,7,1037,1105,147,133,60,13,1450,1229,115,87,273,14,1725,443,43,29,34,0,547,1376,44,53,36,26,1530,783,172,117,603,17,1686,31777,2520,2077,3267,503,40149,1776,249,188,2053,18506,22768,108057,21960,17144,147256,22880,317297,4867,13871,11051,82453
312,3864,59468,1107,69874,14,45,20,799,15,879,913,44,71,658,26,1716,68,26,14,45,3,152,978,302,223,625,28,2148,8950,3853,3203,46225,1073,63306,2169,40,303,81,29,2619,341,45,45,337,12,783,1308,537,464,8025,133,10473,103,55,26,258,4,444,116,39,8,53,6,228,968,43,23,67,6,1112,1830,969,775,15158,246,18973,946,482,207,3136,68,4836,200,0,14,6,3,218,27,8,9,34,0,81,8,7,0,9,0,21,973,420,266,2148,30,3844,923,136,111,112,30,1300,980,395,260,183,19,1832,228,55,53,224,5,567,122,36,22,168,6,351,126,29,22,33,3,204,2454,1117,848,13029,212,17667,36,6,10,17,3,66,813,56,44,36,16,969,335,32,28,209,10,612,160,9,5,28,0,195,161,4,10,7,3,181,327,84,71,476,13,973,4221,768,694,3671,165,9520,325,93,83,1633,15464,17602,25315,8509,6918,111018,17933,169688,940,4829,4460,57176
313,7128,72538,1403,91691,12,69,24,934,25,1060,1795,112,143,605,29,2675,283,56,19,88,0,449,1881,522,361,947,36,3753,23262,8487,6418,61531,1610,101301,2136,62,385,68,32,2683,696,139,84,517,22,1455,2458,1047,620,10824,188,15139,268,115,55,367,12,816,391,101,36,136,5,665,1077,65,62,92,22,1320,4454,1846,1238,19997,366,27899,1343,591,234,2519,57,4751,471,9,12,8,3,491,81,38,8,71,0,202,19,6,0,8,0,34,311,137,60,303,14,818,2583,309,208,148,46,3292,2409,703,635,255,46,4053,597,117,55,343,16,1126,340,42,46,175,4,602,1630,148,67,19,30,1891,5596,1995,1532,15548,316,24982,126,16,15,13,4,168,820,72,77,46,3,1019,547,71,39,230,10,899,160,18,19,28,0,227,306,8,37,3,13,369,724,148,114,657,12,1657,7341,1467,1111,2900,168,12990,618,158,130,1809,15195,17914,51311,16297,12291,137580,18608,236093,1944,10751,8450,77369
314,6218,56627,781,73365,5,33,23,448,7,516,2004,111,186,512,19,2825,171,48,19,90,3,326,1715,507,331,889,32,3471,20025,7867,5466,48495,934,82798,1997,55,300,67,34,2450,662,112,75,433,6,1288,2119,878,618,8364,108,12086,276,96,45,396,8,816,340,81,22,99,0,551,2987,125,81,98,12,3308,4055,1850,1241,17693,236,25075,1507,689,310,2544,45,5099,222,4,27,12,0,269,80,30,12,88,0,211,53,13,8,19,0,94,196,93,70,282,6,639,2149,238,184,93,35,2692,2184,703,555,223,23,3686,595,134,88,422,10,1248,295,28,32,141,9,498,1269,87,42,22,16,1430,4827,1893,1299,14105,192,22321,117,17,15,25,4,174,1883,126,102,39,8,2157,630,59,34,210,3,939,316,43,26,38,0,415,192,19,16,6,0,239,751,151,114,645,15,1670,9223,1466,1171,2354,119,14333,506,122,85,1128,8031,9867,49840,14992,10864,109278,9992,194963,2086,9694,7551,59973
315,1377,25288,585,28935,7,66,34,10716,78,10900,231,21,30,477,16,766,74,14,3,20,0,111,257,74,54,180,5,572,2486,1127,989,15326,455,20390,695,3,162,75,19,953,105,14,24,140,4,278,526,144,144,2375,48,3234,46,11,11,85,0,156,47,20,4,19,0,96,359,8,12,25,3,400,640,316,265,5585,116,6921,458,165,69,907,26,1625,18,0,0,0,0,18,3,4,5,18,0,32,0,0,0,0,0,3,34,18,9,74,0,139,538,57,62,39,13,700,280,89,89,57,9,517,71,29,13,83,0,202,32,3,8,24,0,64,87,3,5,60,0,161,676,298,226,4208,68,5478,19,8,0,3,0,30,160,17,13,12,0,195,104,16,13,63,0,198,48,4,0,7,0,64,110,8,3,6,8,128,68,21,9,132,4,234,2143,444,409,8396,208,11602,155,29,34,880,7997,9087,8542,2703,2436,56712,9306,79702,309,1325,1406,19545
316,10920,98355,1838,126851,3,41,36,754,14,848,1661,184,198,789,43,2869,405,100,27,148,14,691,3580,884,634,1514,66,6683,40271,13186,10173,90652,2060,156339,1293,68,391,61,16,1830,1364,226,173,976,26,2766,4825,1517,1076,15322,299,23033,550,272,96,658,15,1585,528,130,49,121,13,851,1781,102,61,106,6,2059,7577,2920,2144,32222,577,45445,2439,1022,452,3892,94,7902,455,3,28,12,0,507,122,62,29,141,6,359,59,15,4,17,0,95,447,210,100,454,6,1224,1524,258,207,148,21,2156,3319,1069,802,327,45,5568,1050,201,137,607,18,2016,431,78,76,208,11,804,186,39,32,16,3,275,9504,3363,2465,26658,523,42519,130,29,7,38,6,210,1814,181,157,65,10,2230,700,120,76,378,8,1274,233,31,22,47,0,332,250,11,27,12,0,298,1376,291,196,1250,36,3145,11301,2325,2084,4314,212,20237,708,168,160,2220,19218,22470,79039,25051,19270,199436,23721,346518,2872,16497,13376,106216
317,2999,50953,822,59335,5,13,5,520,17,559,1636,45,58,332,13,2075,77,33,8,59,0,180,894,256,174,642,29,2006,6298,3847,2913,43396,802,57262,925,18,199,42,22,1209,234,35,41,313,7,629,988,651,451,14768,210,17079,77,69,19,161,4,327,108,27,18,74,3,225,1512,50,20,43,16,1633,1358,1001,692,17081,260,20393,450,242,104,1435,27,2265,339,0,21,8,0,376,51,38,20,181,0,295,13,0,5,11,0,24,63,26,24,97,6,213,305,96,52,44,6,502,409,246,187,120,5,970,205,62,39,300,3,612,81,23,32,81,0,210,59,15,5,4,0,82,1694,1034,763,12326,183,15998,34,7,0,8,0,46,444,46,23,42,0,561,211,24,17,126,5,385,267,5,6,7,0,283,154,3,7,18,4,191,226,73,60,477,13,844,6900,661,557,1780,88,9986,293,62,43,1323,9266,10995,22314,7452,5571,103015,11160,149513,881,4450,3515,51681
318,5628,77115,1315,92321,19,134,42,3912,53,4153,1403,118,161,1174,31,2889,141,34,18,98,0,302,1122,382,276,914,23,2703,11400,6342,4906,61676,1252,85574,1934,44,403,94,31,2505,510,105,79,521,21,1227,1871,829,628,9095,147,12563,433,186,100,784,12,1521,169,53,26,102,4,355,1915,60,46,98,8,2124,2506,1655,1219,23042,332,28760,3393,1647,707,9010,176,14932,360,3,6,17,0,391,35,12,11,57,0,111,24,9,5,24,0,57,180,117,55,384,6,747,730,157,133,117,10,1146,1078,489,354,233,11,2167,366,98,76,339,17,891,189,40,31,149,3,414,197,33,11,39,8,289,3187,1680,1371,16960,276,23477,56,18,8,18,0,105,563,65,55,55,3,742,580,140,58,506,14,1299,238,27,11,22,4,299,373,7,17,4,3,408,388,112,75,657,21,1250,7997,1313,1289,4651,194,15433,432,99,91,1754,16465,18838,36052,13648,10449,149415,19472,229033,1450,6972,5962,71178
319,6180,100596,2265,118758,12,67,21,2489,45,2627,1118,65,114,703,33,2037,211,35,13,92,4,361,2129,556,356,1014,42,4098,18665,8337,5982,86097,2345,121420,1666,32,394,53,43,2184,581,81,73,614,23,1373,2874,1208,789,20394,396,25658,190,108,30,358,15,694,355,77,28,98,10,566,907,73,40,107,3,1127,3069,1691,1131,24642,474,31003,1293,649,218,2858,96,5112,277,3,11,14,3,305,48,29,16,64,3,155,23,9,3,15,0,49,399,116,50,347,14,920,695,178,141,131,14,1158,1231,502,401,266,22,2432,507,102,61,450,17,1134,234,68,34,177,5,515,94,20,12,7,0,136,4441,2034,1428,21926,454,30275,83,26,10,26,0,138,604,63,49,34,4,759,400,66,35,247,6,764,158,14,12,56,0,239,254,11,19,4,4,296,580,127,80,714,20,1528,5722,1254,891,3990,195,12039,461,169,129,3071,20235,24062,40492,15692,11116,195319,25262,287887,1587,9285,7090,102019
397,3,28,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,5,3,37,3,61,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,19,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,12,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,12,3,0,0,0,18,24,46,3,4,76,25,152,0,0,0,8
399,211,3076,64,3782,0,7,0,84,3,96,225,6,7,35,8,281,9,0,0,4,0,17,140,29,16,25,5,214,1305,281,189,2144,76,3996,57,4,6,3,0,68,95,5,7,28,4,139,192,24,17,377,12,623,15,7,3,25,0,51,10,5,4,0,0,13,79,0,0,4,0,84,270,59,45,728,24,1122,143,29,7,89,0,270,41,0,0,0,0,44,3,3,0,0,0,5,0,0,0,0,0,0,12,0,0,8,0,26,88,3,12,4,3,111,103,21,15,9,3,154,37,6,7,12,0,71,14,0,0,6,0,17,19,0,0,0,0,20,299,90,59,624,18,1086,8,0,0,3,0,12,26,0,0,0,0,34,43,0,0,11,0,57,12,0,0,0,0,12,32,0,0,0,0,32,48,6,5,40,4,104,678,56,27,126,26,915,49,3,5,87,2465,2603,3385,607,391,5483,2657,12515,89,412,333,3294
401,7128,61936,1049,81864,10,24,7,315,12,379,18780,319,450,379,83,20013,814,143,96,364,12,1423,2082,667,424,1045,25,4244,21829,9703,7382,60088,1139,100142,1355,38,187,38,16,1634,819,178,127,645,8,1776,3869,1501,1038,15219,248,21873,5026,886,401,2701,86,9103,737,164,79,228,17,1214,6898,155,136,100,41,7331,4026,2011,1291,16968,247,24544,16118,3031,1259,9401,323,30137,1881,9,67,48,15,2012,663,158,89,344,9,1272,94,24,7,57,0,187,505,144,83,343,11,1084,131,44,26,31,3,237,633,307,195,114,8,1254,1862,333,228,826,15,3266,964,79,81,151,11,1284,43,17,3,3,0,66,4519,2142,1559,15931,278,24428,455,67,48,96,0,671,779,99,86,41,3,1000,670,75,44,140,7,940,1258,44,41,32,10,1389,1942,85,106,60,11,2196,874,251,174,775,22,2095,17975,1947,1598,2906,188,24602,687,81,86,1077,12877,14808,104505,20396,14303,134448,15898,289548,2624,10919,8415,63985
402,11374,101497,2303,134848,16,109,56,1343,43,1563,10734,204,296,363,80,11676,1317,205,99,382,14,2010,3237,981,665,1773,53,6707,44190,15525,12667,84520,2516,159429,4837,112,532,91,67,5642,555,114,96,638,18,1423,5057,2155,1524,18585,369,27687,3210,754,379,2044,71,6461,1015,184,86,342,14,1644,11323,146,107,136,66,11780,6280,2331,1641,18420,389,29063,9918,2940,1319,8981,311,23464,955,26,36,31,7,1057,951,194,94,226,18,1493,311,36,34,93,3,481,1111,312,220,735,24,2402,427,143,65,91,11,739,711,333,246,165,17,1469,3414,514,313,1063,46,5350,1242,133,99,216,19,1709,86,17,10,5,7,128,8384,2973,2351,16969,400,31077,1290,135,69,144,26,1671,739,94,87,29,4,951,1186,96,85,274,12,1651,985,37,28,20,9,1083,8005,270,177,126,96,8673,1587,318,212,899,24,3046,42184,2516,1693,3305,540,50244,1754,208,163,2026,19515,23653,157199,29026,21575,189681,25605,423084,6918,16101,12215,102095
403,10553,94390,1758,123386,7,53,21,563,8,652,8194,194,303,435,70,9200,903,154,72,340,15,1480,3524,1090,677,1611,46,6941,42152,14428,11221,86216,1985,156003,2428,82,397,75,34,3017,861,151,106,802,22,1944,4978,1942,1322,17419,277,25937,3228,738,301,1963,55,6291,800,158,69,231,11,1271,4828,163,104,112,38,5243,6697,2447,1656,22105,398,33302,4425,1616,659,4777,134,11616,592,13,28,59,7,702,776,210,108,311,9,1417,115,25,21,56,6,215,577,194,119,451,12,1367,404,161,96,63,7,733,957,506,303,150,6,1923,2618,383,249,965,46,4259,802,68,75,176,10,1130,62,19,4,0,0,88,8748,2946,2365,20017,358,34427,590,66,26,107,4,793,1289,123,104,69,9,1586,803,96,74,227,14,1221,544,40,54,35,4,680,760,42,98,11,9,927,1707,312,240,1052,32,3338,18044,2406,1738,3609,214,26016,858,147,132,1731,15061,17940,105069,26308,19310,185206,19445,355338,3202,15924,12202,97738
404,4717,45893,994,60391,9,63,24,810,23,926,8658,124,226,224,89,9326,1420,215,99,369,20,2122,1125,439,264,565,28,2421,13961,6403,4727,41557,982,67624,2515,59,270,59,35,2938,435,78,49,440,9,1013,2408,951,612,9052,164,13197,7994,1256,533,3430,137,13349,522,103,20,156,13,815,6823,106,67,55,42,7091,2818,1391,966,12258,236,17666,11730,2422,1034,7160,304,22655,389,3,25,17,0,434,419,109,29,211,10,776,428,45,30,133,8,641,669,156,77,367,19,1282,218,60,49,42,10,376,439,201,121,69,4,839,2458,349,205,733,57,3792,1131,107,70,273,9,1590,38,26,3,0,0,66,3467,1566,1161,10003,184,16379,2006,148,83,187,21,2455,366,52,57,19,6,500,615,61,47,138,7,877,385,32,19,15,0,444,7568,136,150,66,79,8001,567,132,80,579,12,1369,19511,1647,1181,2456,278,25074,933,88,82,917,9936,11955,91332,15270,10132,98051,12949,227744,2965,7542,5470,47420
405,2318,41791,962,48393,4,7,4,313,12,337,186,11,28,93,5,326,70,21,11,32,3,131,751,195,172,383,14,1512,7422,2825,2488,33336,821,46888,408,5,82,19,12,526,156,15,21,189,7,387,1028,549,417,12232,230,14457,209,59,34,201,3,508,76,22,3,36,3,145,190,20,5,25,0,245,963,430,291,7260,137,9081,713,290,129,1225,33,2391,11,0,4,10,0,22,18,3,0,27,0,47,3,0,0,0,0,6,84,28,27,96,0,239,76,12,30,30,0,147,172,91,46,49,7,360,200,59,41,315,6,625,65,8,3,44,0,129,6,0,0,4,0,11,1403,607,483,6694,114,9297,27,8,6,14,0,58,129,17,6,10,0,164,89,17,6,56,3,171,27,6,4,4,0,42,58,0,10,0,0,72,242,61,37,308,7,659,1469,317,266,844,48,2947,144,39,43,999,5836,7071,13956,5158,4134,79526,7739,110514,540,3059,2529,42218
406,1780,30321,683,35390,3,46,11,3379,45,3490,209,14,14,112,3,356,298,58,24,172,9,569,569,144,119,337,11,1184,4569,2088,1726,21842,625,30852,588,14,78,12,17,704,114,19,18,149,8,307,770,350,241,5076,101,6527,318,62,27,271,15,695,73,31,0,38,6,152,416,8,10,26,4,461,753,350,262,4940,99,6409,446,170,70,735,25,1454,34,0,5,0,0,41,6,3,3,24,0,40,11,5,0,4,0,17,45,20,16,56,0,146,151,26,33,36,5,259,116,37,44,25,11,231,157,53,21,172,3,405,35,10,15,24,0,79,12,0,0,0,3,12,1476,526,432,4622,109,7166,80,14,6,27,3,130,170,16,25,3,3,211,147,20,20,68,3,264,71,5,0,6,4,82,50,12,6,8,5,71,183,70,49,171,3,476,1515,320,172,716,41,2754,145,41,40,901,7010,8129,11499,4001,3109,55713,8487,82818,405,2140,1767,27534
407,3668,64530,1532,75257,9,32,13,693,20,767,1034,20,36,203,10,1307,263,42,12,111,5,432,1718,438,313,918,39,3432,12236,4728,3840,55250,1433,77478,1154,21,190,27,15,1407,230,35,37,393,5,704,1845,847,607,16456,307,20066,933,141,71,560,46,1752,215,50,14,81,10,377,763,38,35,39,9,884,1576,745,525,11067,245,14156,1593,495,176,1897,66,4229,87,0,19,3,0,117,63,31,12,72,0,170,26,3,11,3,0,44,102,42,21,126,4,288,446,74,60,58,17,651,375,162,99,77,4,721,482,83,66,343,16,993,136,16,24,60,4,243,40,0,3,0,0,45,2407,1009,833,12958,260,17457,55,3,4,16,0,88,236,18,24,5,0,283,154,22,9,93,5,284,75,10,5,7,0,97,291,10,22,6,4,338,415,101,75,502,12,1103,4589,633,460,1515,84,7289,371,78,73,1722,11351,13599,29278,8762,6730,125338,14634,184737,1151,5308,4188,65342
