SA4_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
312,556,86,830,53,59,1585,79,30,179,4,15,303,220,14,157,12,29,429,215,21,146,8,27,423,188,9,109,3,21,335,360,19,264,13,35,687,683,52,612,34,80,1461,977,104,1101,67,125,2368,392,86,656,42,57,1227,72,18,107,10,21,230,36,3,48,0,4,93,22,6,39,0,6,74,15,0,25,0,4,48,56,4,95,5,8,178,161,14,179,19,16,390,4025,471,4549,283,506,9838,352,83,621,41,38,1136,74,12,116,4,6,221,141,12,124,7,24,312,295,23,172,10,18,516,297,25,202,14,22,558,640,48,473,36,58,1261,1151,101,1120,75,93,2552,785,178,997,86,110,2150,128,53,210,32,38,461,35,19,47,5,3,105,7,0,16,0,4,31,10,0,3,0,0,12,0,0,0,0,0,3,0,0,4,0,0,0,123,20,140,14,28,327,4047,582,4252,333,439,9657,309,70,446,46,47,908,63,11
313,24,9,14,0,4,46,21,0,14,0,4,35,330,15,86,30,39,499,255,42,106,17,45,460,242,19,105,17,39,415,757,52,488,35,90,1423,1879,291,2352,150,265,4941,743,260,1238,127,215,2585,126,63,174,28,39,432,30,17,42,15,15,115,13,6,14,0,0,31,3,3,4,0,0,10,4,0,0,0,0,4,17,0,11,0,6,33,120,14,93,13,25,271,4559,785,4731,434,793,11310,11,0,9,3,8,26,12,0,4,0,0,20,119,4,24,4,20,169,299,18,69,15,23,415,168,17,62,7,23,271,517,38,298,20,72,945,1828,192,1720,123,284,4142,1496,441,2180,220,353,4692,237,118,340,75,93,860,94,24,112,24,33,286,25,14,32,6,8,96,7,3,12,3,0,29,0,0,0,3,0,6,4,0,9,0,6,22,115,11,81,11,19,240,4932,895,4938,516,950,12227,21,0,11,0,0,33,12,0
314,15,0,5,0,0,23,7,0,3,0,0,11,66,10,33,11,12,130,92,13,98,9,17,219,148,21,203,9,18,387,162,28,143,12,12,359,758,65,694,33,90,1642,1005,222,1634,133,178,3178,136,77,290,41,25,563,43,25,102,11,16,195,11,4,37,3,4,57,3,3,11,0,5,22,0,0,0,0,0,4,7,0,8,0,0,17,52,9,57,6,10,134,2501,487,3315,264,383,6949,8,0,0,0,0,16,3,0,0,0,0,10,34,3,16,0,0,49,59,6,31,0,11,114,54,9,35,0,0,101,283,35,406,22,14,764,808,38,668,34,74,1614,1920,295,2513,199,252,5183,362,141,671,93,86,1355,88,51,160,26,36,365,27,25,74,12,11,148,14,8,29,4,10,58,3,0,3,0,0,12,3,3,3,0,0,11,51,10,64,15,19,157,3724,624,4684,408,512,9949,11,0,10,0,0,17,3,0
315,576,73,782,21,91,1546,121,30,271,7,39,474,287,46,525,13,41,908,172,33,313,11,35,568,78,17,101,5,10,211,133,24,156,0,19,331,154,17,121,11,21,316,164,22,176,5,15,382,135,16,112,8,14,288,41,3,65,3,11,118,13,4,23,0,0,39,8,0,5,0,0,12,0,0,0,0,0,0,10,0,10,0,0,17,153,18,171,9,20,366,2055,305,2826,93,309,5586,385,32,403,22,39,884,110,17,186,10,31,347,287,50,574,14,90,1015,251,60,438,8,73,831,123,19,136,3,18,304,136,22,157,7,15,338,189,27,203,17,23,466,191,29,230,14,19,483,115,12,139,16,7,285,57,8,53,3,6,130,25,8,37,0,8,82,10,5,32,0,3,52,3,4,10,0,4,22,5,0,4,0,0,14,172,20,172,7,20,396,2077,318,2766,119,362,5633,389,41,354,15,32,831,118,22
316,69,0,21,7,6,107,37,0,12,3,0,46,267,12,62,11,24,370,235,23,81,14,26,378,231,16,105,16,28,395,626,28,270,23,41,989,1918,117,1177,80,158,3452,2195,398,2887,256,344,6080,520,196,923,117,125,1870,146,63,245,44,30,522,45,20,102,10,5,188,38,12,35,7,5,92,9,5,17,3,0,30,32,4,28,7,9,75,156,21,95,11,30,309,6518,909,6055,608,819,14904,21,0,7,0,3,31,43,0,3,0,0,45,119,0,24,5,4,146,222,8,62,5,18,317,161,9,66,6,20,256,381,21,136,13,33,580,1458,63,804,65,139,2527,2798,294,2448,232,372,6147,1290,381,1959,272,289,4199,364,174,587,108,115,1347,96,59,237,49,43,484,67,15,71,16,5,178,16,8,38,10,10,82,40,11,39,3,3,103,147,21,106,7,18,298,7231,1052,6582,800,1071,16743,33,0,8,8,0,46,31,0
317,21,4,14,0,3,47,13,0,10,0,4,27,170,9,80,3,18,279,356,23,240,17,29,664,283,25,278,20,34,631,724,76,768,52,85,1703,686,113,921,78,107,1908,207,102,456,37,36,838,35,15,51,10,0,114,4,0,11,0,0,18,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,22,68,6,52,9,17,147,2590,374,2889,222,334,6410,17,0,12,0,0,30,15,0,4,0,0,23,72,0,27,4,4,114,140,5,73,6,14,238,209,17,108,3,14,347,606,27,448,22,42,1147,1217,136,1179,85,130,2748,579,186,898,93,110,1866,82,39,153,20,35,331,21,12,32,3,4,72,7,3,5,0,0,15,3,0,0,0,0,8,0,0,0,0,0,0,6,0,3,4,0,8,52,5,49,8,12,124,3023,437,2986,253,366,7063,12,5,8,0,4,17,13,0
318,71,16,80,5,17,182,69,8,70,7,11,169,325,41,239,19,42,663,434,71,435,27,58,1028,494,65,601,41,44,1246,756,82,604,52,60,1552,1368,131,1173,72,131,2874,1258,185,1338,137,137,3057,213,45,241,30,24,560,34,11,78,14,9,141,11,4,18,3,4,36,3,0,8,0,0,19,0,0,0,0,0,3,22,0,13,0,0,36,138,26,139,14,12,339,5203,690,5033,417,543,11890,39,9,34,10,12,92,32,0,42,3,5,87,159,12,133,11,31,347,341,25,191,15,40,611,330,21,182,13,36,584,1046,105,1018,50,65,2279,1793,198,1516,106,187,3803,1355,272,1400,155,182,3359,225,62,259,35,43,620,62,13,82,20,4,185,22,0,18,0,4,44,4,0,3,0,0,10,4,0,0,0,0,3,5,0,3,0,0,11,135,25,88,14,15,277,5544,753,4966,424,629,12315,64,4,46,8,5,130,41,3
319,119,5,95,8,6,236,126,11,77,4,5,220,436,26,205,17,48,737,762,74,431,26,72,1362,646,53,487,40,71,1297,1340,181,1542,120,180,3361,967,269,1622,101,149,3110,175,73,271,30,23,576,32,3,38,4,5,84,8,3,7,0,5,17,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,0,0,6,13,0,8,3,3,31,160,11,131,13,25,337,4787,718,4923,375,585,11383,57,0,30,4,5,103,54,5,40,4,3,108,233,19,95,10,19,382,480,24,196,20,45,769,529,32,274,27,50,914,1274,126,1017,59,169,2647,1658,315,1896,177,255,4303,508,225,798,96,96,1714,65,17,86,7,14,188,8,3,16,0,0,37,11,4,5,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,7,0,5,0,0,16,154,23,118,22,20,333,5039,794,4584,425,687,11538,52,5,30,7,9,89,59,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,40,0,8,3,0,50,85,0,6,0,0,87,285,13,83,11,9,403,365,15,157,19,18,571,402,14,213,16,9,660,1124,44,632,42,47,1893,1594,116,998,125,79,2912,1105,132,832,116,75,2268,352,62,361,60,38,869,110,26,164,23,8,337,35,16,78,22,13,165,21,6,56,3,4,93,14,3,20,0,0,36,28,8,28,9,0,76,159,9,50,11,13,248,5712,474,3680,462,332,10655,26,0,9,5,4,40,26,0,5,0,0,30,135,0,28,4,6,171,272,12,76,6,4,369,233,12,114,4,8,374,813,34,578,24,32,1475,1693,132,1230,107,92,3248,1634,176,1308,188,131,3432,655,94,548,106,63,1460,200,43,227,57,27,553,78,27,126,36,12,279,38,21,67,11,0,139,15,6,23,11,3,58,23,18,43,11,0,96,115,4,69,11,14,219,5965,573,4447,567,396,11949,15,0,5,0,5,23,15,0
402,69,3,26,3,13,109,90,4,24,3,5,126,1000,35,187,37,62,1321,785,100,527,43,122,1570,723,78,643,56,120,1616,1337,208,1560,160,252,3519,1683,313,2078,182,201,4459,451,133,634,80,72,1367,51,25,82,9,15,175,13,11,14,0,0,43,3,5,9,0,4,22,0,0,0,0,0,3,3,0,0,0,0,4,12,4,18,0,0,33,193,26,137,19,32,405,6418,929,5933,589,899,14771,39,4,16,0,0,57,61,0,10,3,4,73,312,9,97,4,23,452,807,34,281,48,72,1242,522,46,346,27,81,1019,1475,196,1577,114,210,3569,2413,395,2892,273,327,6300,1120,290,1402,182,164,3163,106,76,183,43,52,459,28,4,35,11,6,80,6,0,14,4,0,25,8,4,11,0,0,18,0,5,0,0,0,3,3,0,7,0,0,12,201,28,138,19,39,415,7103,1083,6997,727,983,16897,28,5,19,0,6,45,35,0
403,68,0,19,0,6,95,93,0,4,4,0,104,566,15,129,19,20,763,454,40,229,28,42,788,401,27,225,23,41,718,1096,88,771,77,133,2172,1560,183,1542,160,161,3606,700,176,918,114,109,2027,128,57,175,36,20,410,39,21,64,14,19,161,16,10,32,8,4,72,8,0,7,0,3,27,5,0,5,3,0,9,21,8,26,0,4,57,152,13,92,12,17,284,5325,643,4249,500,581,11305,23,0,3,0,0,27,26,0,4,0,3,31,183,4,37,3,6,239,475,13,108,18,28,646,264,23,110,20,24,435,790,37,539,41,79,1486,2083,174,1722,134,183,4293,1412,248,1665,224,188,3743,252,93,350,60,51,811,64,33,138,34,17,278,27,19,46,20,3,114,17,9,20,9,4,50,13,0,10,3,4,31,10,0,23,0,0,39,144,15,82,12,22,276,5783,664,4861,581,610,12510,26,0,4,0,0,27,17,0
404,59,4,26,0,5,83,78,0,20,0,3,102,624,10,154,17,37,844,483,37,270,26,75,897,401,37,280,20,39,783,945,80,700,72,98,1894,1293,145,1016,115,126,2692,703,99,606,70,78,1555,110,25,133,20,20,304,43,20,45,16,5,123,15,5,19,0,5,49,7,5,3,0,3,18,4,0,0,0,0,3,10,0,10,3,0,29,113,9,64,11,21,220,4891,477,3339,369,521,9594,32,0,11,0,8,53,37,0,8,0,0,49,242,6,39,3,17,309,512,24,167,25,33,760,310,24,185,18,26,560,870,57,709,38,79,1755,1506,146,1202,127,152,3134,1428,188,1099,145,165,3024,303,52,292,81,44,778,67,27,105,20,24,239,21,7,40,13,11,92,7,5,15,7,0,31,6,0,11,0,3,22,11,0,4,0,0,18,145,5,88,7,20,275,5495,533,3971,493,588,11086,20,4,11,0,0,35,25,0
405,59,8,35,0,4,106,54,0,32,0,4,94,305,13,142,8,9,489,406,33,278,14,31,758,190,23,170,15,15,410,219,29,255,31,33,569,117,26,196,13,16,366,23,6,54,0,4,88,8,0,3,0,0,9,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,18,81,7,42,0,9,147,1487,146,1208,93,134,3062,42,0,18,3,3,71,30,6,5,0,0,45,173,11,79,8,7,283,360,19,175,18,24,594,213,33,150,15,13,424,367,42,317,34,54,808,249,38,316,30,28,663,56,25,123,6,20,233,15,3,9,0,0,27,0,0,0,0,0,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,9,71,0,38,5,3,125,1596,171,1230,126,159,3291,35,0,14,0,0,45,19,0
406,211,35,217,13,23,493,68,9,51,5,10,139,497,26,249,19,33,817,453,62,414,19,52,1006,148,16,156,7,22,347,168,20,185,8,24,406,170,23,211,21,25,441,103,15,108,10,8,245,35,4,43,0,0,87,8,4,15,0,4,30,6,0,7,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,10,0,3,0,0,14,89,10,67,10,10,180,1970,227,1716,111,204,4225,87,9,79,5,12,186,106,25,153,7,19,304,230,11,91,8,13,350,461,29,335,17,35,880,198,22,214,14,18,467,287,34,264,13,39,629,247,33,320,24,23,641,74,30,119,8,4,229,21,6,12,0,0,38,7,0,6,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,4,86,6,76,0,13,184,1801,213,1662,94,175,3938,71,4,57,0,12,145,103,14
407,132,14,67,10,9,229,103,13,50,5,12,178,676,33,327,40,54,1128,784,84,578,56,87,1596,427,60,367,30,38,921,468,69,510,28,44,1124,195,56,310,35,32,630,35,16,45,4,0,102,4,0,5,0,0,14,4,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,10,0,3,26,118,18,94,9,14,256,2967,357,2372,211,295,6206,66,17,44,3,9,133,54,3,31,9,3,100,391,22,166,16,27,622,689,65,409,40,55,1261,418,53,352,28,50,895,742,88,658,46,81,1616,454,102,545,63,61,1235,92,40,131,18,26,303,8,9,14,0,4,34,3,0,8,0,0,12,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,7,10,103,23,82,7,23,232,3040,411,2439,234,341,6463,57,7,37,3,10,108,44,4
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,43,0,19,0,5,65,39,0,15,0,3,60,334,16,130,14,29,517,298,18,242,16,41,616,241,20,186,13,29,490,509,46,480,25,41,1111,877,133,1040,64,82,2205,425,111,760,54,59,1406,50,19,97,7,5,172,15,5,19,0,4,42,8,0,8,0,6,19,0,0,10,3,0,14,5,0,0,0,0,4,16,0,9,4,0,32,93,10,75,6,9,192,2948,384,3081,203,307,6933,19,0,14,0,4,38,18,0,9,0,0,34,126,7,44,5,10,189,273,14,108,13,21,436,184,21,124,10,20,364,313,21,253,14,31,629,795,73,715,56,78,1711,904,190,1321,104,153,2672,177,64,295,36,32,603,28,10,41,7,6,95,6,4,6,4,0,17,6,0,5,0,0,6,4,0,0,0,0,8,4,0,7,0,0,11,77,9,71,10,17,183,2938,419,3013,252,377,6997,23,4,11,3,0,48,8,0
502,20,0,8,0,0,23,14,0,0,0,0,18,135,0,28,3,8,169,198,8,51,4,14,280,132,9,92,8,12,256,340,26,269,17,37,690,520,88,677,54,71,1409,288,80,473,34,66,951,35,21,59,11,17,137,11,3,16,6,7,36,4,0,4,0,0,8,4,0,4,0,0,3,4,0,0,0,0,4,11,7,11,0,3,24,40,4,25,0,3,74,1757,246,1709,139,224,4075,12,0,0,0,0,12,7,0,0,0,0,5,46,0,8,0,3,62,107,6,17,0,8,135,108,4,27,4,6,145,200,0,107,7,17,330,528,43,435,42,52,1110,551,129,811,87,89,1672,129,38,150,32,26,370,38,15,27,5,10,100,7,3,11,0,3,26,4,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,8,40,3,15,3,9,76,1786,245,1618,196,223,4068,8,0,4,0,0,18,13,0
503,26,0,3,5,0,33,18,0,5,3,0,23,150,3,22,4,7,185,133,6,62,7,4,217,177,11,87,4,4,281,507,15,197,11,5,728,1018,14,337,16,9,1397,1457,38,446,26,34,2005,1064,30,375,48,34,1557,462,27,273,37,17,819,209,25,232,22,18,509,117,24,160,35,11,341,63,21,102,23,3,218,167,72,373,76,18,714,113,8,55,16,10,199,5680,296,2745,317,185,9227,8,0,9,0,0,19,7,0,0,0,3,4,74,0,20,0,6,103,135,5,18,6,4,157,102,0,32,8,0,142,372,3,150,9,3,533,940,15,351,18,10,1344,1744,24,474,26,28,2293,1515,34,498,40,36,2124,731,29,406,51,28,1248,304,34,295,24,16,676,161,29,269,51,17,527,70,30,169,25,13,310,166,102,381,95,31,770,95,10,58,15,7,189,6418,321,3127,365,199,10428,14,0,4,0,0,19,9,0
504,27,0,8,0,0,38,26,0,11,0,0,39,263,10,62,8,17,361,209,26,95,10,21,360,143,18,117,7,27,309,370,24,265,21,32,705,1085,85,888,61,102,2223,1108,209,1290,131,164,2891,211,74,303,49,50,686,59,8,74,8,19,165,14,7,25,3,0,52,4,0,13,3,0,18,0,0,0,0,0,4,10,0,12,0,6,33,85,15,80,13,13,208,3611,480,3239,314,450,8103,15,0,8,0,0,24,27,0,4,0,0,34,86,3,25,0,10,123,231,9,65,7,21,330,117,16,55,7,8,215,232,19,151,12,33,444,755,45,590,35,61,1489,1650,216,1642,161,201,3872,658,167,724,104,127,1787,149,31,178,41,38,439,41,6,41,4,15,105,9,4,9,3,6,36,9,4,8,0,0,22,16,0,10,0,4,23,94,18,80,10,16,225,4080,551,3603,398,536,9165,22,0,8,0,0,27,10,0
505,45,0,25,0,4,79,43,0,18,0,0,65,447,9,101,17,31,601,325,31,149,19,32,549,273,25,156,11,28,486,578,48,449,41,62,1186,2188,214,1770,123,138,4436,3161,481,3439,290,366,7734,729,260,1173,158,140,2464,217,107,465,67,52,910,106,38,201,31,24,398,53,21,91,23,14,210,27,20,62,7,3,130,37,29,102,13,8,193,189,24,169,12,37,431,8416,1316,8369,819,936,19859,37,0,3,5,0,43,23,0,7,0,0,30,167,8,36,7,16,229,398,19,81,7,26,542,203,23,90,12,20,350,344,25,229,20,46,665,1636,108,1148,84,107,3079,4181,499,3697,297,331,9002,1743,368,1955,285,259,4605,495,176,766,131,106,1680,190,86,359,99,47,774,92,44,165,50,20,373,43,28,69,18,9,169,45,30,101,18,10,204,218,28,129,22,22,417,9809,1434,8843,1051,1028,22173,26,0,11,0,5,43,21,0
506,70,8,21,8,11,115,58,0,29,8,0,94,521,23,168,16,31,764,352,36,199,25,48,661,355,29,220,18,59,673,718,76,501,40,72,1407,2307,239,2257,145,189,5137,2660,435,2569,256,289,6221,706,149,827,117,116,1905,215,37,182,31,22,499,55,13,81,12,11,175,54,8,55,14,5,133,28,4,30,6,0,67,72,10,63,9,10,156,212,26,151,25,23,443,8394,1088,7343,732,899,18456,31,0,12,0,9,53,38,0,18,0,3,62,194,10,83,8,15,307,437,25,156,13,22,656,265,21,136,15,25,461,515,58,295,18,48,931,1865,153,1647,92,140,3896,3831,506,3984,331,339,8997,1600,363,1642,222,238,4065,341,91,399,72,82,985,122,25,117,33,22,327,64,17,58,17,14,166,35,8,32,8,5,91,58,8,60,10,11,145,227,28,182,17,27,491,9626,1317,8823,870,999,21635,17,4,10,5,0,33,33,0
507,36,3,12,0,4,54,34,5,17,0,0,60,380,17,109,6,16,521,358,24,141,8,26,553,316,24,233,16,41,625,635,49,506,29,74,1287,1507,211,1583,105,161,3561,1944,324,2230,203,230,4932,494,142,724,110,78,1543,166,50,209,50,22,494,67,23,108,17,21,227,51,13,70,13,7,154,19,9,29,11,5,74,45,28,95,22,12,197,164,20,117,11,25,337,6212,923,6170,600,727,14627,28,5,6,0,0,35,26,0,7,0,0,32,127,7,40,6,4,174,344,10,79,14,30,469,191,13,76,7,22,313,421,24,344,20,40,857,1198,97,878,48,111,2327,2840,363,2840,258,312,6614,1141,296,1419,207,191,3242,370,94,448,86,72,1068,116,49,192,49,35,445,72,21,91,22,17,223,34,13,66,20,10,131,53,22,111,19,15,217,159,28,102,12,29,332,7112,1024,6706,771,880,16481,15,3,8,0,3,27,16,0
