SA4_CODE_2021,C11_0_4_Need_asst_M,C11_0_4_Need_asst_F,C11_0_4_Need_asst_P,C11_0_4_No_need_asst_M,C11_0_4_No_need_asst_F,C11_0_4_No_need_asst_P,C11_0_4_Need_asst_ns_M,C11_0_4_Need_asst_ns_F,C11_0_4_Need_asst_ns_P,C11_0_4_Tot_M,C11_0_4_Tot_F,C11_0_4_Tot_P,C11_5_14_Need_asst_M,C11_5_14_Need_asst_F,C11_5_14_Need_asst_P,C11_5_14_No_need_asst_M,C11_5_14_No_need_asst_F,C11_5_14_No_need_asst_P,C11_5_14_Need_asst_ns_M,C11_5_14_Need_asst_ns_F,C11_5_14_Need_asst_ns_P,C11_5_14_Tot_M,C11_5_14_Tot_F,C11_5_14_Tot_P,C11_15_19_Need_asst_M,C11_15_19_Need_asst_F,C11_15_19_Need_asst_P,C11_15_19_No_need_asst_M,C11_15_19_No_need_asst_F,C11_15_19_No_need_asst_P,C11_15_19_Need_asst_ns_M,C11_15_19_Need_asst_ns_F,C11_15_19_Need_asst_ns_P,C11_15_19_Tot_M,C11_15_19_Tot_F,C11_15_19_Tot_P,C11_20_24_Need_asst_M,C11_20_24_Need_asst_F,C11_20_24_Need_asst_P,C11_20_24_No_need_asst_M,C11_20_24_No_need_asst_F,C11_20_24_No_need_asst_P,C11_20_24_Need_asst_ns_M,C11_20_24_Need_asst_ns_F,C11_20_24_Need_asst_ns_P,C11_20_24_Tot_M,C11_20_24_Tot_F,C11_20_24_Tot_P,C11_25_34_Need_asst_M,C11_25_34_Need_asst_F,C11_25_34_Need_asst_P,C11_25_34_No_need_asst_M,C11_25_34_No_need_asst_F,C11_25_34_No_need_asst_P,C11_25_34_Need_asst_ns_M,C11_25_34_Need_asst_ns_F,C11_25_34_Need_asst_ns_P,C11_25_34_Tot_M,C11_25_34_Tot_F,C11_25_34_Tot_P,C11_35_44_Need_asst_M,C11_35_44_Need_asst_F,C11_35_44_Need_asst_P,C11_35_44_No_need_asst_M,C11_35_44_No_need_asst_F,C11_35_44_No_need_asst_P,C11_35_44_Need_asst_ns_M,C11_35_44_Need_asst_ns_F,C11_35_44_Need_asst_ns_P,C11_35_44_Tot_M,C11_35_44_Tot_F,C11_35_44_Tot_P,C11_45_54_Need_asst_M,C11_45_54_Need_asst_F,C11_45_54_Need_asst_P,C11_45_54_No_need_asst_M,C11_45_54_No_need_asst_F,C11_45_54_No_need_asst_P,C11_45_54_Need_asst_ns_M,C11_45_54_Need_asst_ns_F,C11_45_54_Need_asst_ns_P,C11_45_54_Tot_M,C11_45_54_Tot_F,C11_45_54_Tot_P,C11_55_64_Need_asst_M,C11_55_64_Need_asst_F,C11_55_64_Need_asst_P,C11_55_64_No_need_asst_M,C11_55_64_No_need_asst_F,C11_55_64_No_need_asst_P,C11_55_64_Need_asst_ns_M,C11_55_64_Need_asst_ns_F,C11_55_64_Need_asst_ns_P,C11_55_64_Tot_M,C11_55_64_Tot_F,C11_55_64_Tot_P,C11_65_74_Need_asst_M,C11_65_74_Need_asst_F,C11_65_74_Need_asst_P,C11_65_74_No_need_asst_M,C11_65_74_No_need_asst_F,C11_65_74_No_need_asst_P,C11_65_74_Need_asst_ns_M,C11_65_74_Need_asst_ns_F,C11_65_74_Need_asst_ns_P,C11_65_74_Tot_M,C11_65_74_Tot_F,C11_65_74_Tot_P,C11_75_84_Need_asst_M,C11_75_84_Need_asst_F,C11_75_84_Need_asst_P,C11_75_84_No_need_asst_M,C11_75_84_No_need_asst_F,C11_75_84_No_need_asst_P,C11_75_84_Need_asst_ns_M,C11_75_84_Need_asst_ns_F,C11_75_84_Need_asst_ns_P,C11_75_84_Tot_M,C11_75_84_Tot_F,C11_75_84_Tot_P,C11_85over_Need_asst_M,C11_85over_Need_asst_F,C11_85over_Need_asst_P,C11_85over_No_need_asst_M,C11_85over_No_need_asst_F,C11_85over_No_need_asst_P,C11_85over_Need_asst_ns_M,C11_85over_Need_asst_ns_F,C11_85over_Need_asst_ns_P,C11_85over_Tot_M,C11_85over_Tot_F,C11_85over_Tot_P,C11_Tot_Need_asst_M,C11_Tot_Need_asst_F,C11_Tot_Need_asst_P,C11_Tot_No_need_asst_M,C11_Tot_No_need_asst_F,C11_Tot_No_need_asst_P,C11_Tot_Need_asst_ns_M,C11_Tot_Need_asst_ns_F,C11_Tot_Need_asst_ns_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_0_4_Need_asst_M,C16_0_4_Need_asst_F,C16_0_4_Need_asst_P,C16_0_4_No_need_asst_M,C16_0_4_No_need_asst_F,C16_0_4_No_need_asst_P,C16_0_4_Need_asst_ns_M,C16_0_4_Need_asst_ns_F,C16_0_4_Need_asst_ns_P,C16_0_4_Tot_M,C16_0_4_Tot_F,C16_0_4_Tot_P,C16_5_14_Need_asst_M,C16_5_14_Need_asst_F,C16_5_14_Need_asst_P,C16_5_14_No_need_asst_M,C16_5_14_No_need_asst_F,C16_5_14_No_need_asst_P,C16_5_14_Need_asst_ns_M,C16_5_14_Need_asst_ns_F,C16_5_14_Need_asst_ns_P,C16_5_14_Tot_M,C16_5_14_Tot_F,C16_5_14_Tot_P,C16_15_19_Need_asst_M,C16_15_19_Need_asst_F,C16_15_19_Need_asst_P,C16_15_19_No_need_asst_M,C16_15_19_No_need_asst_F,C16_15_19_No_need_asst_P,C16_15_19_Need_asst_ns_M,C16_15_19_Need_asst_ns_F,C16_15_19_Need_asst_ns_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Need_asst_M,C16_20_24_Need_asst_F,C16_20_24_Need_asst_P,C16_20_24_No_need_asst_M,C16_20_24_No_need_asst_F,C16_20_24_No_need_asst_P,C16_20_24_Need_asst_ns_M,C16_20_24_Need_asst_ns_F,C16_20_24_Need_asst_ns_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_34_Need_asst_M,C16_25_34_Need_asst_F,C16_25_34_Need_asst_P,C16_25_34_No_need_asst_M,C16_25_34_No_need_asst_F,C16_25_34_No_need_asst_P,C16_25_34_Need_asst_ns_M,C16_25_34_Need_asst_ns_F
211,211,98,314,14496,13671,28168,712,574,1286,15419,14343,29761,1211,534,1750,29347,28234,57581,1010,926,1935,31568,29694,61263,435,259,697,15961,15590,31551,490,468,953,16886,16317,33200,256,210,466,15165,14445,29608,597,431,1024,16018,15086,31105,469,405,872,27345,28045,55391,1047,840,1888,28861,29290,58147,609,640,1250,31857,34440,66296,1192,1051,2243,33658,36131,69790,701,876,1578,32238,34332,66569,1136,956,2089,34075,36164,70229,1047,1156,2201,26669,28885,55554,980,917,1896,28696,30958,59652,1201,1278,2471,15925,17002,32924,665,632,1295,17791,18912,36696,1413,2411,3823,7200,8450,15647,478,580,1067,9091,11441,20535,1123,3129,4256,1522,2231,3755,226,482,710,2871,5842,8716,8679,10999,19670,217726,225320,443045,8530,7856,16383,234935,244175,479106,273,141,418,14543,13861,28399,663,680,1349,15479,14682,30166,1506,721,2229,28956,27870,56822,1242,1093,2338,31704,29684,61388,562,309,865,15169,14519,29690,645,606,1252,16376,15434,31812,400,298,694,14846,14015,28856,695,597,1292,15941,14910,30848,549,574,1124,29024,30232,59260,1469,1581
212,281,195,475,21237,20199,41430,1549,1453,3006,23067,21847,44904,1429,705,2129,40896,39080,79979,2104,1859,3964,44429,41644,86071,482,274,755,22438,20900,43335,1081,877,1957,24001,22051,46047,353,223,580,24573,22639,47206,1424,1034,2458,26350,23896,50248,637,562,1194,45679,45281,90961,2542,2070,4614,48858,47913,96772,908,999,1910,43889,46116,90005,2060,1886,3943,46857,49001,95860,1285,1544,2826,39926,40683,80614,1808,1608,3411,43019,43835,86853,1906,2184,4092,30038,31511,61549,1367,1269,2640,33311,34964,68273,2067,2381,4446,18777,19937,38717,923,977,1899,21767,23295,45061,2579,4269,6844,9311,10122,19433,695,795,1492,12585,15186,27769,1542,3893,5435,1756,2359,4117,239,354,587,3537,6606,10142,13466,17222,30688,298515,298834,597348,15792,14196,29984,327773,330252,658015,340,180,522,25114,23949,49062,1702,1528,3224,27156,25657,52811,2049,965,3016,45502,43943,89442,2508,2367,4879,50059,47275,97337,740,443,1179,23955,22532,46486,1281,1148,2432,25976,24123,50098,555,361,921,28504,25859,54360,1703,1508,3211,30762,27728,58486,861,747,1610,53845,54148,107990,3466,3320
213,333,174,503,22380,21702,44090,2063,2027,4091,24776,23903,48675,1560,661,2223,37211,36117,73326,2525,2464,4987,41296,39242,80536,519,283,805,18580,17894,36478,1146,1075,2220,20245,19252,39504,339,243,582,20863,19930,40785,1886,1366,3257,23088,21539,44624,637,551,1183,48097,49348,97449,4207,3148,7357,52941,53047,105994,862,948,1819,44864,46307,91172,3349,2546,5893,49075,49801,98881,1226,1506,2729,35771,36479,72245,2424,2033,4456,39421,40018,79431,2168,2433,4602,25906,26192,52096,1755,1503,3263,29829,30128,59956,2271,2400,4669,13016,13093,26108,1011,992,2003,16298,16485,32781,2189,3597,5785,5369,6346,11709,614,763,1371,8172,10706,18875,1080,2611,3696,1045,1414,2454,258,386,642,2383,4411,6792,13196,15405,28601,273108,274812,547922,21225,18308,39538,307529,308525,616056,411,247,664,27623,26023,53651,2048,2002,4045,30082,28272,58360,2356,1003,3359,43962,43590,87554,2945,2747,5692,49263,47340,96600,710,419,1120,19968,19310,39280,1294,1177,2468,21972,20906,42872,513,388,896,23718,21924,45639,1976,1580,3559,26207,23892,50093,893,768,1662,56741,59079,115820,4836,4232
214,107,69,178,8045,7795,15832,581,517,1102,8733,8381,17117,684,314,999,15826,15190,31023,854,873,1721,17364,16377,33747,232,159,386,8471,7963,16431,433,394,829,9136,8516,17643,171,113,287,7431,7061,14495,409,370,782,8011,7544,15562,259,231,492,13331,14222,27554,730,672,1403,14320,15125,29442,402,457,856,16879,18360,35235,876,866,1745,18157,19683,37833,513,649,1162,16765,17697,34463,917,813,1730,18195,19159,37352,763,818,1581,14591,16295,30886,740,718,1456,16094,17831,33924,819,857,1676,10715,12109,22822,691,723,1418,12225,13689,25919,1062,1527,2582,5706,6502,12208,539,706,1248,7307,8735,16032,756,1721,2476,1322,1707,3026,291,699,985,2369,4127,6490,5762,6910,12674,119078,124903,243981,7053,7359,14413,131893,139172,271068,167,77,243,8134,7616,15749,525,498,1024,8826,8191,17020,846,430,1270,16082,15603,31684,973,919,1891,17901,16952,34846,335,170,499,7857,7607,15464,512,486,995,8704,8263,16955,223,161,384,7431,7085,14517,509,504,1014,8163,7750,15916,352,312,665,14006,15168,29174,1060,1079
215,57,32,93,4368,4046,8408,317,326,642,4742,4404,9149,408,200,604,9184,8933,18117,480,474,951,10072,9607,19675,151,97,248,4718,4471,9190,242,236,483,5111,4804,9923,87,76,161,3580,3306,6888,213,173,388,3880,3555,7439,189,169,363,6516,6947,13464,469,344,817,7174,7460,14634,313,271,582,7912,8646,16560,576,383,959,8801,9300,18096,442,462,907,9479,9618,19097,592,373,961,10513,10453,20962,729,589,1319,8771,8639,17413,509,383,888,10009,9611,19622,675,536,1210,5962,6321,12284,381,317,692,7018,7174,14187,778,1052,1830,3340,3913,7254,312,365,676,4430,5330,9754,532,1361,1898,746,1055,1799,94,186,281,1372,2602,3976,4364,4842,9208,64586,65892,130473,4187,3558,7743,73137,74292,147424,86,23,103,3968,3711,7681,392,342,741,4446,4076,8520,448,203,655,8223,7975,16204,708,593,1311,9379,8771,18157,182,109,295,4204,3923,8132,329,349,672,4715,4381,9097,134,77,215,3508,3387,6888,387,328,715,4029,3792,7822,218,171,385,7037,7248,14291,973,736
216,71,35,102,3836,3663,7493,344,315,655,4251,4013,8253,341,147,497,8162,7784,15950,477,445,922,8980,8376,17370,144,85,229,4113,3892,8004,214,206,417,4471,4183,8652,69,62,130,2893,2938,5832,202,178,382,3164,3178,6338,157,132,291,5594,6200,11792,424,349,776,6175,6681,12860,243,192,435,7155,7614,14766,496,380,876,7894,8186,16080,379,360,739,7793,7970,15765,459,357,816,8631,8687,17311,500,454,950,6993,7253,14249,372,323,696,7865,8030,15897,557,464,1023,5050,5024,10078,341,298,641,5948,5786,11740,603,794,1395,2555,2923,5477,254,307,558,3412,4024,7436,440,1033,1480,531,723,1254,87,142,226,1058,1898,2966,3501,3763,7260,54671,55990,110657,3671,3299,6973,61843,63052,124895,53,39,91,3612,3517,7124,351,303,657,4016,3859,7870,463,183,648,7518,7190,14712,639,601,1236,8620,7974,16593,195,100,293,3909,3606,7515,288,282,565,4392,3988,8371,123,95,215,3075,2895,5971,273,242,516,3471,3232,6703,161,152,309,6033,6425,12463,675,622
217,47,22,70,3613,3401,7015,243,186,429,3903,3609,7517,273,147,422,7690,7393,15080,323,357,677,8286,7897,16181,131,69,199,4153,3839,7991,180,159,337,4464,4067,8527,100,49,151,2926,2761,5690,135,99,238,3161,2909,6078,143,123,266,5441,5742,11178,293,234,521,5877,6099,11971,215,189,403,6785,7307,14094,322,278,603,7322,7774,15099,308,338,652,7911,8208,16117,356,297,654,8575,8843,17427,467,392,854,7468,7421,14890,378,334,707,8313,8147,16457,446,362,804,4760,5040,9805,255,248,503,5461,5650,11115,505,728,1238,2509,3066,5569,196,244,438,3210,4038,7249,388,997,1378,537,882,1423,88,153,241,1013,2032,3047,3038,3410,6445,53783,55071,108858,2771,2586,5358,59592,61067,120664,47,28,71,3201,3072,6270,203,237,440,3451,3337,6787,345,161,504,7073,6730,13801,502,432,935,7920,7323,15240,135,88,218,3570,3332,6907,254,256,508,3959,3676,7635,112,83,193,3012,2716,5728,267,219,484,3391,3018,6413,164,140,303,5424,5654,11080,473,438
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,8,0,11,0,0,0,8,0,11,0,0,0,9,0,9,0,0,0,9,0,8,0,0,0,3,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,35,0,0,0,33,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,3,7,5,197,183,382,30,28,60,230,218,449,12,9,21,201,186,388,90,83,175,303,278,592,10,3,14,173,196,363,54,58,115,237,257,495,10,4,12,416,415,826,107,84,200,533,503,1037,29,18,45,805,768,1566,266,125,386,1100,911,1994,32,32,60,602,400,1003,269,90,360,903,522,1418,25,36,58,434,270,700,169,74,248,628,380,1009,38,28,63,292,289,581,77,29,100,407,346,747,25,10,32,185,119,299,44,20,62,254,149,399,14,11,23,39,25,66,17,9,26,70,45,111,7,19,22,8,14,19,9,0,8,24,33,52,198,175,369,3338,2862,6199,1138,598,1740,4674,3635,8310,8,0,8,160,128,293,46,31,77,214,159,374,12,9,23,128,153,280,37,28,66,177,190,372,8,4,13,126,139,264,39,33,77,173,176,357,10,6,22,316,348,671,119,91,214,445,445,899,15,25,39,750,583,1337,287,190
301,107,58,162,6839,6421,13265,354,338,689,7300,6817,14114,532,227,756,13921,13360,27284,616,516,1139,15069,14103,29177,194,101,295,7053,6858,13918,234,255,488,7481,7214,14700,147,107,247,5754,5703,11457,249,200,449,6150,6010,12154,205,174,376,10847,11715,22566,514,447,961,11566,12336,23899,281,243,527,13908,15400,29306,660,563,1223,14849,16206,31057,343,424,765,14058,15064,29118,631,508,1142,15032,15996,31028,630,573,1202,11594,12193,23785,507,461,969,12731,13227,25952,642,615,1250,6776,7263,14039,303,296,605,7721,8174,15889,698,1087,1791,3126,3747,6874,219,265,486,4043,5099,9145,564,1403,1966,750,1004,1758,96,200,290,1410,2607,4012,4335,4994,9333,94630,98728,193364,4393,4047,8438,103358,107769,211134,93,50,141,6483,6008,12493,286,302,589,6862,6360,13224,790,371,1162,14175,13661,27836,606,537,1143,15571,14569,30141,280,136,416,6992,6585,13582,275,288,566,7547,7009,14558,187,115,311,5866,5600,11466,276,269,547,6329,5984,12325,305,261,570,11197,11863,23055,596,616
302,76,45,115,6128,5660,11790,366,348,717,6570,6053,12627,370,189,559,10345,10070,20417,492,486,970,11207,10745,21949,151,78,228,5704,5387,11084,250,238,484,6105,5703,11800,97,64,167,6077,6279,12354,388,329,712,6562,6672,13232,179,153,326,13395,13727,27116,824,638,1459,14398,14518,28905,229,244,475,13186,13966,27153,708,589,1295,14123,14799,28922,309,392,694,11316,11994,23309,569,464,1033,12194,12850,25038,464,417,876,9129,9807,18934,434,360,794,10027,10584,20610,508,532,1032,5405,6548,11950,246,289,537,6159,7369,13525,693,1196,1887,3153,4159,7304,271,363,632,4117,5718,9830,568,1502,2069,739,1260,1996,167,385,548,1474,3147,4611,3639,4800,8441,84569,88853,173424,4712,4475,9191,92920,98128,191049,79,47,124,6376,6032,12408,322,291,611,6777,6370,13143,503,240,736,11285,10928,22216,476,484,957,12264,11652,23910,183,109,289,5355,5264,10623,226,246,468,5764,5619,11382,155,117,268,6443,6563,12997,449,422,864,7047,7102,14135,247,218,470,14950,15654,30606,985,928
303,101,65,164,9568,9359,18928,654,567,1214,10323,9991,20306,441,233,677,17305,16808,34112,902,736,1637,18648,17777,36422,198,112,314,9723,9668,19392,458,424,880,10379,10204,20593,130,106,230,13433,13317,26749,956,655,1613,14519,14078,28593,226,241,464,25233,25288,50514,1735,1247,2981,27194,26776,53963,349,329,680,21379,22444,43824,1151,978,2126,22879,23751,46635,445,544,988,18029,19172,37204,944,736,1677,19418,20452,39866,667,661,1331,13929,14837,28766,701,614,1315,15297,16112,31413,710,849,1557,7931,8494,16423,405,388,794,9046,9731,18772,992,1631,2629,3832,4944,8778,291,417,705,5115,6992,12106,763,1953,2720,872,1397,2270,137,293,434,1772,3643,5421,5026,6727,11755,141231,145731,286963,8320,7058,15376,154577,159516,314084,121,70,197,10442,9998,20439,542,494,1039,11105,10562,21677,647,339,983,18583,18130,36709,847,831,1677,20077,19300,39370,252,158,407,9881,9649,19527,543,438,983,10676,10245,20921,221,151,368,14178,13935,28117,882,838,1720,15281,14924,30210,343,303,645,28307,28742,57050,1906,1784
304,53,31,82,5178,4711,9886,230,173,405,5461,4915,10369,340,145,488,10513,10029,20540,366,326,698,11219,10500,21726,100,66,163,6473,6362,12839,217,232,445,6790,6660,13449,78,54,130,7769,7406,15179,431,305,738,8278,7765,16038,116,107,227,10303,10457,20760,545,438,981,10964,11002,21965,121,166,292,11086,12176,23268,433,419,850,11640,12761,24411,133,192,325,10288,11373,21663,428,355,779,10849,11920,22771,225,257,480,8571,9248,17828,328,289,612,9124,9794,18923,294,322,615,4912,5201,10112,176,201,377,5382,5724,11100,403,702,1105,2156,2665,4824,147,229,379,2706,3596,6308,357,1099,1454,529,854,1377,109,356,458,995,2309,3293,2217,3145,5363,77789,80485,158269,3409,3310,6721,83415,86940,170352,79,36,114,4961,4818,9781,175,186,364,5215,5040,10263,472,212,677,11613,10698,22306,371,331,706,12456,11241,23691,154,111,264,6456,6583,13043,229,222,452,6839,6916,13758,113,77,193,7783,7627,15411,397,422,816,8293,8126,16421,172,140,319,10247,10390,20635,563,564
305,40,39,76,5529,5307,10832,381,328,710,5950,5674,11619,187,89,275,9326,9170,18493,514,399,916,10027,9658,19681,55,48,106,5518,5965,11484,409,292,701,5982,6305,12293,47,74,126,10650,12019,22670,1182,848,2035,11879,12941,24822,199,168,367,23790,23331,47127,2536,1729,4267,26525,25228,51760,268,191,456,16628,16184,32812,1431,944,2372,18327,17319,35640,278,237,514,12676,12470,25145,1025,737,1759,13979,13444,27421,356,316,681,9431,9290,18716,728,570,1300,10515,10176,20693,340,383,721,4644,4596,9241,366,303,677,5350,5282,10644,464,781,1239,2019,2550,4568,237,222,462,2720,3553,6271,346,1119,1470,477,892,1369,115,185,300,938,2196,3139,2582,3443,6023,100687,101766,202451,8932,6575,15499,112201,111784,223977,53,46,94,5664,5416,11079,400,381,781,6117,5843,11953,294,121,414,10706,10469,21177,625,555,1179,11625,11145,22771,94,72,170,6075,6608,12683,376,459,840,6545,7139,13687,103,82,191,11887,13268,25154,1152,1101,2252,13142,14451,27592,193,230,419,26307,25713,52024,2755,2579
306,87,50,137,7465,6988,14454,833,759,1594,8385,7797,16187,429,192,625,14603,14227,28829,1155,1117,2274,16187,15536,31723,163,129,291,6866,6592,13460,552,449,1007,7581,7170,14754,124,85,208,5324,5667,10992,525,544,1072,5973,6296,12266,236,170,405,11821,13476,25294,1228,1093,2322,13285,14739,28017,347,297,645,14376,15807,30185,1305,1090,2395,16028,17194,33223,572,503,1074,14717,15237,29959,1269,961,2230,16558,16701,33255,789,685,1474,12291,11935,24228,1069,751,1819,14149,13371,27523,734,681,1412,7372,6707,14082,573,457,1031,8679,7845,16529,707,999,1706,2918,2773,5695,350,325,677,3975,4097,8075,469,901,1368,463,658,1126,137,245,381,1069,1804,2870,4642,4688,9326,98226,100075,198306,9003,7797,16798,111871,112560,224435,84,43,130,6876,6414,13290,769,729,1499,7729,7186,14911,662,288,948,14803,14212,29023,1411,1359,2771,16876,15859,32737,208,115,319,6577,6321,12899,640,599,1240,7425,7035,14450,152,100,255,5718,5714,11431,712,713,1423,6582,6527,13104,274,226,502,12427,13817,26248,1672,1667
307,59,25,86,4163,3965,8123,368,396,764,4590,4386,8981,314,164,476,8443,8006,16444,670,541,1211,9427,8711,18135,114,55,171,3634,3451,7086,279,238,516,4027,3744,7771,64,38,105,2893,2657,5548,241,148,389,3198,2843,6041,112,113,219,5662,6254,11919,490,409,902,6264,6776,13040,203,178,375,7106,7416,14523,581,497,1073,7890,8091,15978,349,338,685,7585,7575,15155,549,376,922,8483,8289,16767,581,460,1041,7118,6846,13962,468,327,796,8167,7633,15802,517,446,970,4955,4886,9834,346,264,609,5818,5596,11414,515,662,1174,2275,2243,4513,216,216,428,3006,3121,6122,346,756,1107,401,498,899,75,149,218,822,1403,2226,3179,3242,6416,54226,53795,108016,4279,3559,7835,61684,60596,122275,45,36,84,3811,3613,7429,379,356,735,4235,4005,8242,391,164,560,8031,7681,15715,727,635,1373,9149,8480,17642,153,69,226,3577,3216,6791,303,290,593,4033,3575,7609,102,56,155,2953,2843,5794,302,282,581,3357,3181,6537,129,103,228,5980,6272,12254,759,608
