SA4_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
306,18969,20853,7978,625,48425,12045,2296,3269,66039,586,331,480,27,1425,1479,139,298,3338,409,287,227,15,940,685,135,229,1991,992,614,709,40,2361,2166,269,532,5327,1388,746,1193,136,3458,4576,533,1121,9686,807,321,316,48,1497,1239,302,701,3733,465,170,91,22,751,521,127,360,1758,..,..,..,..,..,..,..,..,..,13,6,7,0,28,42,0,15,86,2672,1242,1607,207,5727,6382,963,2194,15269,350,60,58,11,472,654,41,2816,3984,17,26,17,4,70,53,8,229,355,75,44,23,5,144,94,7,44,287,441,132,93,17,687,804,51,3091,4633,39,18,10,0,67,33,8,67,174,23113,22856,10405,889,57270,21422,3588,9154,91442,20249,21073,8345,692,50357,13133,2465,5163,71114,626,362,570,47,1605,1846,152,462,4071,579,299,420,37,1341,1310,204,409,3262,1206,659,988,92,2941,3160,355,875,7327,1062,702,1019,96,2882,3779,389,1179,8221,861,351,391,47,1649,1275,352,706,3980,386,137
307,13266,12867,3984,362,30477,9097,1097,2236,42910,170,93,55,8,332,314,21,68,731,12,14,0,0,32,15,5,17,67,185,108,63,9,363,326,25,79,799,269,114,131,20,538,1152,54,209,1954,0,0,0,0,0,7,0,0,9,0,0,0,0,0,5,0,0,5,..,..,..,..,..,..,..,..,..,3,0,0,0,5,5,0,3,13,273,119,136,20,544,1167,54,212,1979,107,25,16,0,148,267,17,775,1208,22,17,3,0,40,37,6,76,156,50,29,6,0,86,44,4,22,160,175,67,30,0,270,354,26,869,1518,30,23,4,0,59,30,9,47,140,13922,13182,4209,399,31711,10975,1210,3446,47345,13479,12489,4202,377,30547,9796,1079,3533,44957,255,105,109,16,483,844,47,168,1539,22,20,17,0,62,64,9,21,150,280,119,129,14,539,908,53,187,1687,169,72,105,15,354,760,69,206,1394,0,0,0,0,0,3,0,0,3,0,0
308,18899,23501,6846,625,49864,11643,1989,4095,67592,372,199,129,17,710,855,74,159,1793,101,81,43,0,226,214,26,126,603,467,275,170,18,936,1074,102,282,2395,749,449,457,51,1714,2279,312,655,4958,42,18,15,4,74,149,22,74,313,64,24,18,0,99,116,15,165,400,..,..,..,..,..,..,..,..,..,4,7,5,0,13,24,0,9,50,862,498,497,57,1909,2564,340,909,5724,472,84,55,5,609,794,40,2777,4220,55,31,16,3,105,94,7,269,476,59,31,6,0,95,38,5,21,167,585,143,78,8,812,922,50,3073,4860,31,20,4,0,54,27,3,61,140,20841,24439,7593,712,53578,16225,2492,8417,80711,19677,23544,7694,682,51595,13235,1929,4896,71652,474,218,258,35,985,1478,116,288,2871,263,138,129,20,557,644,78,221,1506,742,360,388,58,1543,2124,199,514,4375,508,262,300,25,1094,2021,175,603,3896,53,14,22,0,94,147,21,71,327,125,34
309,33593,45990,13081,1090,93754,16043,4497,4790,119083,3924,2381,2314,196,8806,5575,901,796,16086,4874,3937,3464,294,12573,4699,1729,1478,20478,8798,6317,5779,484,21376,10275,2633,2278,36567,2121,937,1304,158,4524,4864,1032,1068,11490,3086,862,973,185,5093,5052,1499,1714,13371,4851,1146,861,167,7022,5112,1272,2870,16284,..,..,..,..,..,..,..,..,..,24,14,16,0,55,84,3,26,174,10085,2956,3153,515,16709,15108,3812,5681,41314,464,56,82,11,611,1128,71,1132,2941,0,5,0,0,12,15,0,200,230,55,39,31,0,125,62,8,21,217,521,97,107,16,742,1208,82,1346,3382,55,24,21,0,99,73,19,46,239,53051,55379,22144,2105,132687,42703,11045,14138,200576,34405,50446,13713,1090,99657,16480,4397,6411,126937,3558,2227,2367,183,8333,5994,826,1010,16163,6691,5498,4829,338,17355,6583,1998,2125,28065,10245,7728,7195,517,25683,12579,2828,3138,44229,1553,734,972,130,3384,3889,827,1044,9147,3476,1105,1273,192,6042,5715,1492,1725,14974,6485,1690
310,22633,32322,12524,1081,68556,15047,2911,3132,89649,541,334,332,53,1251,1264,90,102,2715,456,357,370,42,1228,790,141,123,2280,1001,689,697,91,2481,2057,230,229,4997,315,121,242,26,697,1375,116,101,2283,46,15,25,0,81,97,7,16,196,15,6,3,0,24,20,5,37,89,..,..,..,..,..,..,..,..,..,11,6,7,0,26,20,0,0,47,383,148,279,27,835,1512,126,149,2619,152,20,58,3,234,632,18,132,1016,12,14,0,3,30,13,3,26,75,16,12,5,0,40,19,0,13,63,181,47,66,6,298,662,28,163,1154,19,21,10,0,50,20,3,12,86,24215,33233,13569,1201,72222,19299,3302,3688,98514,24268,35418,14021,1239,74940,16530,3189,5451,100108,600,350,556,53,1557,2087,186,428,4259,837,968,830,110,2745,1232,271,801,5044,1436,1318,1382,166,4294,3319,457,1228,9303,166,54,123,7,347,912,42,148,1449,40,26,30,3,101,119,9,34,263,4,4
311,22048,34246,12339,993,69626,11939,2599,2947,87111,555,364,409,43,1370,1419,115,124,3022,944,801,1055,106,2906,1764,362,349,5385,1493,1162,1466,155,4280,3181,477,473,8406,348,296,402,42,1089,1359,130,198,2772,33,7,13,0,57,68,10,16,145,25,26,28,5,81,67,10,24,195,..,..,..,..,..,..,..,..,..,36,23,17,0,75,63,6,21,166,436,356,459,55,1308,1560,155,251,3273,94,12,16,0,123,396,11,61,589,3,5,0,0,9,6,0,8,25,10,6,0,0,13,24,0,5,45,106,20,17,0,147,425,10,73,654,16,6,5,0,29,6,0,3,37,24103,35791,14283,1201,75384,17112,3241,3751,99487,22807,34988,13056,1068,71921,13040,2831,4706,92492,628,411,491,65,1587,1802,153,339,3881,1211,1444,1435,124,4215,2352,413,625,7605,1842,1851,1926,191,5804,4152,567,960,11485,354,294,347,30,1022,1291,119,219,2652,38,16,34,7,91,134,32,27,285,14,10
312,14373,18682,4345,434,37831,7514,1543,2502,49386,508,266,206,32,1012,783,125,195,2115,271,170,92,11,548,290,70,135,1043,777,441,300,41,1560,1075,197,326,3160,756,377,462,46,1649,1961,285,590,4480,89,41,29,6,165,131,30,107,437,144,73,29,5,248,179,32,107,568,..,..,..,..,..,..,..,..,..,3,0,4,0,5,23,5,6,40,1003,484,526,57,2065,2292,350,815,5524,414,85,35,3,540,701,50,2284,3582,48,34,14,0,86,65,10,150,304,28,20,10,0,58,41,3,11,113,481,139,65,3,689,808,64,2444,4005,25,17,3,0,45,32,0,47,125,16651,19774,5231,537,42191,11717,2155,6137,62201,15122,17621,5084,419,38245,9149,1421,3667,52484,532,305,305,28,1162,1629,133,291,3212,375,202,221,19,826,787,161,301,2077,906,508,527,45,1981,2413,294,595,5293,437,244,282,30,999,1435,138,459,3030,63,7,24,0,91,110,18,59,284,130,36
313,19716,22269,8928,624,51535,11356,1950,2522,67364,919,358,485,30,1793,2029,115,163,4101,390,307,393,25,1113,683,123,148,2067,1306,664,883,55,2906,2712,237,309,6168,711,241,459,44,1453,2379,156,229,4214,270,62,105,16,446,520,44,87,1101,352,94,81,10,540,476,45,133,1195,..,..,..,..,..,..,..,..,..,10,11,8,0,32,40,0,3,80,1341,402,650,74,2472,3416,247,454,6588,223,19,36,0,276,604,25,321,1234,3,3,0,0,9,5,0,21,37,27,16,18,5,66,51,0,15,136,246,41,55,3,345,669,30,363,1402,3,9,3,0,20,13,0,11,42,22620,23382,10516,752,57278,18163,2469,3653,81562,20706,23279,9516,680,54178,12204,2218,3450,72052,1227,387,717,50,2373,2175,194,311,5056,723,379,724,64,1886,1592,213,313,4003,1945,766,1435,112,4264,3768,403,624,9061,490,136,329,28,981,2390,107,266,3741,227,61,100,5,386,578,48,72,1081,719,107
314,14302,23325,5521,457,43606,5966,1203,1034,51799,610,219,270,25,1120,1264,87,54,2534,360,198,277,25,862,538,90,72,1562,969,414,550,57,1986,1802,178,125,4091,205,91,189,17,505,619,49,43,1215,13,4,0,0,13,37,0,6,56,50,0,4,0,53,127,0,0,183,..,..,..,..,..,..,..,..,..,17,7,8,0,29,26,6,8,62,285,105,198,14,601,808,56,57,1517,50,8,6,0,61,179,3,54,292,0,7,0,0,6,9,0,0,19,5,3,0,0,11,9,0,0,18,55,17,9,0,82,196,5,57,332,12,17,10,0,29,6,0,0,41,15616,23872,6285,530,46307,8771,1446,1272,57790,15567,25565,6077,528,47733,6747,1315,1822,57620,775,295,413,35,1520,1743,119,189,3579,953,842,1099,65,2956,1162,265,318,4711,1733,1142,1517,104,4483,2903,384,515,8282,149,48,107,5,308,478,47,69,906,27,9,10,0,38,124,8,10,178,35,4
315,5506,7469,2543,351,15861,4648,613,2092,23208,117,99,53,5,280,299,24,116,716,95,69,21,4,192,106,17,60,374,210,171,75,12,471,409,41,172,1091,444,340,193,33,1015,871,114,374,2375,26,6,3,0,33,25,0,43,104,7,3,0,0,15,29,6,7,58,..,..,..,..,..,..,..,..,..,3,8,5,0,15,6,0,8,30,483,361,200,38,1078,933,120,436,2570,243,75,22,7,354,446,24,3177,4001,24,11,3,0,36,80,8,878,1007,48,20,8,0,76,44,4,29,151,316,101,41,10,467,575,37,4080,5160,58,23,0,0,84,48,3,392,528,6571,8118,2851,406,17954,6615,818,7171,32562,5404,6804,2682,371,15262,4836,647,2450,23194,331,286,147,20,776,690,71,206,1742,104,104,30,0,235,160,38,78,514,436,384,174,22,1016,853,110,276,2254,169,135,113,19,428,525,53,227,1240,6,4,0,0,12,7,0,17,38,0,0
316,29919,30804,10028,684,71430,14863,3029,3030,92357,2278,354,603,41,3277,3676,218,217,7386,1256,583,752,59,2646,1571,348,298,4870,3537,941,1350,100,5925,5245,564,514,12253,1449,464,872,69,2858,3522,424,575,7373,776,214,277,46,1310,1043,257,529,3134,1506,375,298,38,2217,1327,263,733,4540,..,..,..,..,..,..,..,..,..,30,14,16,0,67,101,8,13,195,3756,1075,1465,149,6448,5993,951,1851,15246,558,79,95,10,737,1146,52,1580,3518,25,28,11,0,62,59,9,67,194,35,30,15,3,88,46,5,26,163,615,134,127,15,890,1248,67,1670,3871,12,10,8,0,32,18,0,18,70,37840,32973,12979,945,84727,27371,4608,7080,123796,31939,33645,10540,730,76855,15717,3367,4356,100292,2847,446,721,64,4077,4542,283,503,9402,1875,960,1166,90,4088,2497,482,668,7728,4721,1408,1882,154,8162,7040,762,1177,17135,1118,480,820,64,2481,3027,417,605,6532,851,242,315,25,1433,1208,248,489,3380,2075,483
317,12983,14765,4878,436,33065,8374,1403,1321,44159,372,178,175,22,745,962,94,92,1894,98,61,69,6,235,207,43,51,539,468,241,245,31,980,1169,134,146,2435,844,370,501,82,1792,3052,269,296,5408,10,6,8,6,27,63,10,16,107,51,13,11,3,74,122,8,32,243,..,..,..,..,..,..,..,..,..,0,8,0,0,3,10,0,6,19,900,389,520,88,1900,3243,289,351,5776,49,12,16,0,75,124,19,130,347,4,4,0,0,11,6,0,4,19,18,10,0,3,31,22,0,4,50,65,27,14,3,114,144,19,138,415,10,8,0,0,17,17,0,3,41,14429,15435,5664,554,36077,12945,1844,1964,52829,13454,14888,5071,440,33854,8504,1450,2245,46050,1066,355,492,68,1974,2959,264,408,5611,241,105,206,20,574,703,116,150,1538,1309,458,695,86,2548,3666,381,556,7152,437,219,246,45,946,1382,158,294,2786,9,0,0,0,9,45,0,8,65,22,7
318,18576,23069,7539,749,49935,10793,2424,2968,66121,433,260,316,38,1049,1039,156,148,2391,374,194,219,25,812,538,132,175,1654,806,452,537,66,1867,1581,286,315,4046,1031,424,686,103,2251,3616,474,649,6983,325,100,69,24,521,464,183,263,1422,326,101,61,14,504,348,167,248,1273,..,..,..,..,..,..,..,..,..,13,6,8,4,28,37,0,8,69,1696,633,827,141,3300,4454,821,1169,9750,299,36,25,3,369,434,35,1523,2348,14,12,0,0,26,30,0,102,155,31,30,12,3,76,60,4,21,157,345,75,42,3,461,523,33,1644,2663,20,9,5,0,39,13,7,34,94,21434,24237,8957,967,55600,17365,3576,6129,82670,19865,22863,8428,752,51907,12555,2617,4067,71147,656,286,496,67,1502,2507,208,406,4627,499,259,349,57,1169,1333,238,292,3030,1147,539,847,130,2669,3837,445,703,7663,413,168,336,33,950,1792,173,518,3432,324,86,109,21,549,664,166,251,1619,446,143
319,32625,25584,11058,770,70031,19185,2684,3219,95124,794,140,239,21,1198,1510,104,92,2904,170,83,98,3,354,256,45,86,739,963,222,341,28,1547,1771,150,178,3642,920,291,682,59,1947,3582,305,437,6272,84,24,33,3,142,151,16,62,373,70,18,18,0,109,78,8,41,245,..,..,..,..,..,..,..,..,..,16,12,8,0,38,51,5,15,105,1092,345,735,67,2235,3860,329,550,6986,592,72,77,11,749,1170,68,2807,4794,67,46,11,3,129,96,12,229,465,75,35,29,0,144,71,14,35,259,737,153,121,10,1020,1338,86,3071,5517,22,9,5,0,44,36,4,32,119,35431,26318,12253,872,74881,26191,3255,7054,111382,33949,24499,11628,868,70947,21499,3213,6299,101956,1015,200,473,41,1731,2849,169,412,5167,328,118,274,17,739,1072,100,241,2151,1340,317,746,61,2470,3918,275,650,7316,497,148,334,43,1015,2205,155,424,3796,60,14,24,0,91,124,19,58,290,154,21
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,21608,28630,6959,833,58031,14902,2468,1925,77322,2382,1087,851,165,4478,4795,629,435,10348,1555,778,442,126,2897,1845,667,377,5788,3932,1859,1290,292,7376,6643,1299,812,16135,2445,1016,798,224,4475,7368,899,770,13509,287,89,48,36,460,855,188,182,1676,593,138,101,91,923,1374,532,593,3427,..,..,..,..,..,..,..,..,..,18,15,7,0,45,76,9,3,130,3346,1255,957,350,5904,9673,1622,1547,18745,22,0,5,0,25,56,6,73,151,0,0,3,0,5,6,0,108,121,35,20,3,3,65,44,11,12,134,52,22,13,3,91,108,15,187,406,8,0,5,0,22,30,9,15,73,28954,31770,9223,1480,71425,31357,5413,4493,112680,21410,28739,6990,761,57893,14676,2294,2615,77483,3099,1938,1122,172,6327,6419,740,743,14235,1862,1214,587,117,3780,2325,669,510,7283,4964,3145,1703,295,10108,8742,1415,1252,21517,1920,1199,654,144,3909,5185,717,641,10454,312,119,68,33,527,822,225,261,1838,874,207
402,33579,43124,17093,1407,95197,24399,3568,3476,126644,2543,1341,2297,194,6369,6475,516,512,13879,445,377,225,35,1081,553,153,97,1883,2983,1716,2526,229,7451,7029,674,607,15761,1147,579,592,86,2408,4176,264,296,7145,71,29,10,0,114,209,49,55,420,44,23,15,11,94,142,18,69,328,..,..,..,..,..,..,..,..,..,6,9,4,0,22,31,0,0,56,1272,643,629,97,2641,4559,328,425,7952,86,5,10,3,109,212,3,78,397,3,3,0,0,7,5,0,11,21,3,9,5,0,11,10,0,3,30,89,18,12,3,122,222,3,96,452,3,8,8,0,20,17,0,8,46,37933,45506,20270,1732,105440,36229,4573,4609,150841,33527,44703,17980,1445,97660,26210,3781,4752,132404,2961,2123,2493,254,7833,8130,733,1214,17915,804,832,630,91,2354,1101,318,259,4031,3763,2957,3122,344,10188,9232,1054,1473,21945,728,561,329,44,1667,2507,190,332,4700,98,60,17,15,187,230,63,69,546,95,44
403,30898,37640,12367,1081,81989,21579,3190,2618,109373,2761,1032,1124,126,5045,5890,489,365,11788,645,414,341,32,1440,708,181,120,2447,3413,1451,1467,157,6486,6595,674,487,14239,1792,622,775,137,3323,6348,524,473,10668,170,81,36,9,305,407,76,74,856,241,54,36,10,349,401,46,196,984,..,..,..,..,..,..,..,..,..,18,9,4,3,31,66,3,10,117,2223,769,849,155,4001,7228,648,744,12621,77,4,15,0,99,265,12,96,472,0,0,0,0,0,3,0,11,20,16,7,8,0,31,37,4,7,78,100,16,23,0,137,305,19,114,567,15,13,3,0,25,18,0,7,51,36641,39889,14713,1396,92641,35717,4530,3969,136859,30642,37712,12667,1092,82110,21968,3169,3712,110956,3569,1811,1683,222,7276,8178,695,904,17055,990,779,533,97,2395,1075,335,269,4067,4562,2591,2213,317,9676,9249,1024,1171,21120,1355,609,527,97,2585,4366,347,526,7819,180,82,48,12,325,409,50,105,892,255,66
404,16459,19972,7344,878,44655,14461,2470,1720,63311,2010,1264,1292,162,4728,5104,531,380,10739,826,555,404,80,1869,990,253,163,3273,2838,1819,1701,236,6593,6094,789,544,14014,2106,981,848,210,4152,6366,696,597,11807,161,112,41,23,333,485,117,108,1045,177,35,18,13,244,289,43,112,691,..,..,..,..,..,..,..,..,..,16,9,7,0,28,44,6,5,88,2464,1140,905,247,4753,7186,865,819,13630,23,0,0,0,24,36,0,84,145,0,0,0,0,0,4,0,5,14,21,21,19,4,59,60,16,11,145,49,20,16,4,88,92,18,99,297,0,12,4,0,21,26,0,15,56,21810,22962,9968,1364,56109,27849,4141,3192,91302,15416,19476,6972,863,42725,13372,2392,1949,60432,3161,2251,1758,255,7419,7581,765,861,16624,1766,1489,759,133,4148,1872,520,374,6915,4924,3742,2515,384,11565,9456,1294,1230,23542,1289,871,560,132,2852,3876,415,496,7639,210,139,57,27,429,612,92,129,1262,278,84
405,13612,10873,3521,237,28236,10203,797,1251,40492,285,105,177,16,586,898,48,48,1582,18,24,3,0,49,14,0,8,76,301,129,184,21,636,913,43,61,1658,134,19,52,7,208,715,11,85,1018,0,0,0,0,4,6,0,0,11,11,0,7,0,15,56,0,3,81,..,..,..,..,..,..,..,..,..,3,0,4,0,3,21,0,0,30,146,18,61,8,234,797,13,95,1136,96,13,7,0,115,167,4,429,716,8,5,0,0,13,6,0,14,35,54,42,18,3,112,45,6,13,174,157,56,20,3,242,221,12,458,925,11,5,0,0,18,13,0,15,39,14227,11078,3789,269,29365,12151,868,1878,44255,13744,10651,3726,274,28397,10909,790,2298,42398,371,86,183,21,662,1300,50,176,2183,17,4,8,0,26,9,3,12,53,382,90,191,21,689,1312,47,180,2232,87,17,11,3,120,405,8,59,596,3,0,0,0,3,0,0,0,8,0,0
406,7713,7833,2654,225,18427,6390,624,1453,26890,751,557,625,50,1982,1690,151,258,4081,44,29,18,0,85,49,9,22,168,794,590,642,54,2071,1737,158,278,4242,174,51,60,13,303,941,49,202,1491,14,0,0,0,16,51,0,13,80,11,6,4,0,23,66,4,45,137,..,..,..,..,..,..,..,..,..,0,0,0,0,4,12,0,7,24,197,57,74,13,339,1071,51,260,1723,70,9,5,5,84,189,8,1021,1300,20,8,4,0,32,32,0,136,201,22,20,6,0,48,18,3,3,69,110,40,10,5,161,238,15,1163,1571,19,8,3,0,31,19,0,177,229,8838,8526,3382,287,21035,9455,851,3329,34666,7496,6987,2400,201,17086,6226,526,1834,25671,880,631,871,53,2432,2362,178,462,5441,37,33,11,0,87,34,8,28,156,923,666,878,53,2514,2398,187,495,5595,137,46,56,17,265,823,30,183,1296,0,0,0,0,3,19,0,8,31,0,0
407,21823,17378,6206,456,45861,15619,1399,2394,65276,639,217,325,33,1218,1642,98,145,3101,97,34,25,0,156,76,15,33,274,741,248,349,32,1371,1716,111,179,3378,415,113,192,29,751,2063,98,159,3066,9,5,0,0,17,32,3,5,53,14,4,3,0,26,31,4,8,66,..,..,..,..,..,..,..,..,..,0,0,0,5,8,22,0,0,27,437,122,204,30,794,2152,102,170,3214,130,22,11,0,164,317,20,536,1027,16,15,3,3,40,41,4,43,125,46,21,9,3,77,48,3,16,145,189,58,22,5,280,406,26,591,1298,22,15,0,0,34,26,0,56,119,23207,17826,6778,530,48339,19912,1640,3395,73288,22512,16920,6259,475,46172,16901,1537,3739,68361,694,305,479,36,1511,2481,128,336,4458,73,27,28,0,126,93,16,27,262,767,332,505,35,1644,2572,144,368,4723,257,90,134,11,492,1381,70,212,2153,7,0,4,0,15,21,0,0,34,7,3
