SA4_CODE_2021,C16_45_49_Sep_F,C16_45_49_Sep_P,C16_45_49_Div_M,C16_45_49_Div_F,C16_45_49_Div_P,C16_45_49_Wid_M,C16_45_49_Wid_F,C16_45_49_Wid_P,C16_45_49_Nvr_marrd_M,C16_45_49_Nvr_marrd_F,C16_45_49_Nvr_marrd_P,C16_45_49_Tot_M,C16_45_49_Tot_F,C16_45_49_Tot_P,C16_50_54_Married_M,C16_50_54_Married_F,C16_50_54_Married_P,C16_50_54_Sep_M,C16_50_54_Sep_F,C16_50_54_Sep_P,C16_50_54_Div_M,C16_50_54_Div_F,C16_50_54_Div_P,C16_50_54_Wid_M,C16_50_54_Wid_F,C16_50_54_Wid_P,C16_50_54_Nvr_marrd_M,C16_50_54_Nvr_marrd_F,C16_50_54_Nvr_marrd_P,C16_50_54_Tot_M,C16_50_54_Tot_F,C16_50_54_Tot_P,C16_55_59_Married_M,C16_55_59_Married_F,C16_55_59_Married_P,C16_55_59_Sep_M,C16_55_59_Sep_F,C16_55_59_Sep_P,C16_55_59_Div_M,C16_55_59_Div_F,C16_55_59_Div_P,C16_55_59_Wid_M,C16_55_59_Wid_F,C16_55_59_Wid_P,C16_55_59_Nvr_marrd_M,C16_55_59_Nvr_marrd_F,C16_55_59_Nvr_marrd_P,C16_55_59_Tot_M,C16_55_59_Tot_F,C16_55_59_Tot_P,C16_60_64_Married_M,C16_60_64_Married_F,C16_60_64_Married_P,C16_60_64_Sep_M,C16_60_64_Sep_F,C16_60_64_Sep_P,C16_60_64_Div_M,C16_60_64_Div_F,C16_60_64_Div_P,C16_60_64_Wid_M,C16_60_64_Wid_F,C16_60_64_Wid_P,C16_60_64_Nvr_marrd_M,C16_60_64_Nvr_marrd_F,C16_60_64_Nvr_marrd_P,C16_60_64_Tot_M,C16_60_64_Tot_F,C16_60_64_Tot_P,C16_65_69_Married_M,C16_65_69_Married_F,C16_65_69_Married_P,C16_65_69_Sep_M,C16_65_69_Sep_F,C16_65_69_Sep_P,C16_65_69_Div_M,C16_65_69_Div_F,C16_65_69_Div_P,C16_65_69_Wid_M,C16_65_69_Wid_F,C16_65_69_Wid_P,C16_65_69_Nvr_marrd_M,C16_65_69_Nvr_marrd_F,C16_65_69_Nvr_marrd_P,C16_65_69_Tot_M,C16_65_69_Tot_F,C16_65_69_Tot_P,C16_70_74_Married_M,C16_70_74_Married_F,C16_70_74_Married_P,C16_70_74_Sep_M,C16_70_74_Sep_F,C16_70_74_Sep_P,C16_70_74_Div_M,C16_70_74_Div_F,C16_70_74_Div_P,C16_70_74_Wid_M,C16_70_74_Wid_F,C16_70_74_Wid_P,C16_70_74_Nvr_marrd_M,C16_70_74_Nvr_marrd_F,C16_70_74_Nvr_marrd_P,C16_70_74_Tot_M,C16_70_74_Tot_F,C16_70_74_Tot_P,C16_75_79_Married_M,C16_75_79_Married_F,C16_75_79_Married_P,C16_75_79_Sep_M,C16_75_79_Sep_F,C16_75_79_Sep_P,C16_75_79_Div_M,C16_75_79_Div_F,C16_75_79_Div_P,C16_75_79_Wid_M,C16_75_79_Wid_F,C16_75_79_Wid_P,C16_75_79_Nvr_marrd_M,C16_75_79_Nvr_marrd_F,C16_75_79_Nvr_marrd_P,C16_75_79_Tot_M,C16_75_79_Tot_F,C16_75_79_Tot_P,C16_80_84_Married_M,C16_80_84_Married_F,C16_80_84_Married_P,C16_80_84_Sep_M,C16_80_84_Sep_F,C16_80_84_Sep_P,C16_80_84_Div_M,C16_80_84_Div_F,C16_80_84_Div_P,C16_80_84_Wid_M,C16_80_84_Wid_F,C16_80_84_Wid_P,C16_80_84_Nvr_marrd_M,C16_80_84_Nvr_marrd_F,C16_80_84_Nvr_marrd_P,C16_80_84_Tot_M,C16_80_84_Tot_F,C16_80_84_Tot_P,C16_85_over_Married_M,C16_85_over_Married_F,C16_85_over_Married_P,C16_85_over_Seprtd_M,C16_85_over_Seprtd_F,C16_85_over_Seprtd_P,C16_85_over_Divorce_M,C16_85_over_Divorce_F,C16_85_over_Divorce_P,C16_85_over_Wid_M,C16_85_over_Wid_F,C16_85_over_Wid_P,C16_85_over_Nvr_mard_M,C16_85_over_Nvr_mard_F,C16_85_over_Nvr_mard_P,C16_85_over_Tot_M,C16_85_over_Tot_F,C16_85_over_Tot_P,C16_Tot_Married_M,C16_Tot_Married_F,C16_Tot_Married_P,C16_Tot_Sep_M,C16_Tot_Sep_F,C16_Tot_Sep_P,C16_Tot_Div_M,C16_Tot_Div_F,C16_Tot_Div_P,C16_Tot_Wid_M,C16_Tot_Wid_F,C16_Tot_Wid_P,C16_Tot_nver_marrie_M,C16_Tot_nver_marrie_F,C16_Tot_nver_marrie_P,C16_Tot_Tot_M,C16_Tot_Tot_F,C16_Tot_Tot_P,C21_15_19_Married_M,C21_15_19_Married_F,C21_15_19_Married_P,C21_15_19_Sep_M,C21_15_19_Sep_F,C21_15_19_Sep_P,C21_15_19_Div_M,C21_15_19_Div_F,C21_15_19_Div_P,C21_15_19_Wid_M,C21_15_19_Wid_F,C21_15_19_Wid_P,C21_15_19_Nvr_marrd_M,C21_15_19_Nvr_marrd_F,C21_15_19_Nvr_marrd_P,C21_15_19_Tot_M,C21_15_19_Tot_F,C21_15_19_Tot_P,C21_20_24_Married_M,C21_20_24_Married_F,C21_20_24_Married_P,C21_20_24_Sep_M,C21_20_24_Sep_F,C21_20_24_Sep_P
319,726,1244,1014,1496,2511,58,151,210,2240,1715,3958,8664,9493,18161,5356,5941,11300,645,726,1369,1500,1932,3435,92,313,415,1977,1342,3327,9570,10262,19830,6130,6692,12818,610,695,1305,1821,2153,3973,170,533,696,1439,938,2380,10168,11010,21179,6849,7200,14048,536,541,1080,2011,2029,4045,226,869,1090,912,547,1461,10537,11189,21725,7974,7472,15449,604,424,1027,1947,1906,3859,425,1392,1821,690,377,1067,11644,11580,23220,6677,5531,12214,363,245,611,1395,1206,2596,568,1776,2341,478,217,695,9484,8972,18457,4547,3277,7826,219,118,330,799,648,1449,619,2099,2725,304,153,461,6486,6297,12783,2553,1596,4151,108,48,153,367,320,689,688,2005,2694,147,81,233,3871,4044,7922,1595,759,2356,46,25,68,171,213,390,895,2992,3889,136,114,253,2845,4112,6952,58644,58540,117182,4871,5384,10254,12302,14004,26303,3815,12359,16174,36244,30780,67024,115870,121068,236938,12,11,27,0,7,15,0,5,3,5,0,8,8800,8054,16857,8821,8083,16904,250,449,697,18,37,59
397,0,0,0,0,0,0,0,0,0,0,0,8,9,9,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,10,4,12,7,7,14,0,0,0,0,4,4,0,0,0,0,0,0,5,10,16,0,3,3,0,0,0,3,3,5,0,0,0,4,0,4,8,3,11,0,3,6,0,0,0,3,0,3,0,6,6,0,0,0,5,15,17,6,0,4,0,0,0,3,3,5,0,0,3,0,0,0,10,3,12,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,4,5,7,3,4,3,0,0,0,0,0,0,0,0,5,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,31,28,63,0,0,0,13,17,28,3,18,16,16,17,35,65,79,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,36,102,75,57,130,3,4,10,217,101,323,456,297,750,133,199,334,67,21,97,138,85,215,0,11,16,177,74,250,517,390,913,204,338,538,48,31,82,124,131,255,9,15,24,105,73,180,492,592,1081,339,443,780,73,28,99,149,125,277,19,21,40,80,19,99,659,637,1297,380,390,766,56,11,71,195,96,293,27,20,44,56,21,70,714,538,1253,226,172,399,31,7,35,93,43,137,37,30,62,24,4,29,403,257,662,98,77,179,14,0,20,35,16,51,16,16,37,15,7,19,173,120,293,27,9,32,7,0,7,5,0,11,5,21,28,9,3,9,47,27,85,10,0,9,0,0,0,3,0,3,6,15,24,0,0,0,23,21,38,1789,2016,3804,546,221,765,932,628,1562,131,168,303,3111,2146,5254,6507,5178,11690,0,0,3,0,0,0,0,0,0,0,5,5,271,288,556,272,291,566,11,15,22,4,9,9
401,499,920,859,1301,2161,36,113,145,2084,1707,3793,9863,10359,20225,6263,6236,12496,423,435,857,1133,1580,2712,57,199,253,1757,1426,3178,9619,9879,19503,6005,6144,12141,285,379,666,1253,1773,3027,104,313,417,1388,1243,2626,9036,9851,18889,5618,5512,11125,283,269,549,1182,1727,2907,147,540,688,961,914,1868,8190,8956,17145,5537,5397,10938,230,243,470,1054,1555,2610,257,860,1115,609,588,1200,7689,8641,16326,4252,3761,8014,111,133,245,668,1100,1765,236,1199,1437,348,387,737,5618,6580,12195,3270,2546,5814,53,68,127,414,636,1056,351,1611,1962,205,210,419,4297,5070,9374,2108,1388,3504,51,54,103,190,382,573,451,1990,2443,143,146,289,2942,3969,6908,1774,907,2678,36,28,64,147,296,445,1021,4154,5176,124,257,379,3107,5639,8743,58806,59179,117980,2660,3242,5902,8043,12208,20253,2711,11095,13802,44646,40425,85070,116860,126145,242999,7,7,13,0,0,0,0,0,0,3,0,3,9222,9056,18273,9233,9066,18294,155,293,451,7,24,28
402,975,1781,1662,2270,3930,84,252,334,3511,2753,6264,13903,14013,27912,7967,7893,15854,776,915,1691,1944,2862,4808,145,427,568,2706,1934,4642,13537,14028,27563,7745,7669,15417,665,717,1383,2162,2759,4918,213,679,894,1739,1241,2981,12524,13069,25590,7088,6928,14016,518,534,1049,1700,2386,4096,285,959,1248,978,681,1659,10571,11498,22063,6979,6374,13350,351,343,695,1456,1971,3423,404,1481,1887,521,357,875,9700,10526,20229,5279,4777,10059,225,235,460,819,1189,2004,525,1795,2320,266,205,476,7111,8200,15314,3961,3031,6991,127,108,237,461,676,1136,596,2275,2870,142,119,266,5296,6205,11503,2498,1673,4172,63,45,112,248,352,597,701,2442,3143,85,68,157,3602,4590,8190,1623,823,2450,50,30,78,133,247,381,1129,3723,4852,80,85,163,3016,4910,7921,79537,78984,158519,5542,6755,12304,12883,18160,31044,4205,14396,18610,64974,54869,119847,167143,173171,340320,8,26,38,6,3,9,0,8,6,10,3,12,13785,12794,26578,13806,12833,26643,422,975,1400,34,70,103
403,737,1328,1232,1888,3123,50,163,210,2756,2132,4892,11547,12288,23833,7041,7205,14247,560,670,1230,1598,2430,4032,87,264,355,2078,1688,3775,11366,12261,23630,7350,7422,14775,458,574,1034,1787,2792,4574,136,475,616,1600,1272,2867,11330,12536,23867,7217,7197,14414,410,449,857,1700,2523,4227,211,680,891,1018,858,1877,10556,11708,22263,7216,6816,14025,342,306,652,1407,2260,3665,320,1153,1473,638,520,1154,9920,11051,20972,5489,4703,10196,194,183,376,897,1362,2257,361,1468,1826,313,305,618,7263,8017,15277,3755,3066,6825,98,99,199,492,701,1190,466,1812,2280,151,157,314,4966,5839,10809,2583,1746,4333,74,52,123,252,470,721,573,2269,2843,92,132,220,3579,4665,8245,2080,1152,3229,57,43,101,147,342,482,1237,4832,6075,86,168,254,3600,6535,10139,70599,71003,141602,3942,4938,8877,11282,17385,28667,3524,13320,16839,51170,46478,97648,140518,153112,293631,8,6,11,0,3,4,5,0,8,5,0,5,10902,10379,21277,10911,10392,21302,176,384,563,17,37,49
404,491,873,901,1199,2103,70,148,218,2336,1884,4218,7938,8033,15969,4145,4162,8307,385,429,815,1110,1438,2551,60,216,277,1966,1516,3483,7660,7771,15436,4139,4033,8178,356,412,767,1290,1686,2975,102,349,450,1532,1170,2701,7415,7643,15061,3528,3626,7154,318,281,592,1163,1533,2698,146,587,735,904,764,1666,6055,6790,12847,3600,3381,6982,253,215,468,977,1239,2212,216,844,1063,599,423,1022,5644,6104,11751,2760,2497,5259,142,129,275,612,808,1420,221,1023,1244,336,222,559,4072,4683,8757,2207,1983,4192,107,61,164,336,436,774,311,1621,1932,185,153,338,3142,4253,7395,1895,1212,3111,55,32,84,175,298,472,404,1807,2214,106,91,198,2632,3447,6084,1444,782,2223,41,22,63,131,214,348,915,3534,4456,116,163,280,2653,4716,7368,42069,42184,84252,2786,3220,6005,7826,10527,18354,2497,10291,12790,38294,33119,71413,93476,99336,192811,3,12,15,3,9,11,5,4,4,0,0,0,6208,5803,12013,6220,5825,12052,141,443,582,6,38,48
405,243,419,387,491,882,25,58,78,907,657,1561,3611,3704,7318,2336,2544,4879,218,215,431,594,632,1225,33,117,149,850,537,1381,4023,4035,8062,2686,2877,5558,231,192,420,774,751,1529,67,178,244,634,350,983,4386,4343,8729,3008,2946,5957,201,143,342,696,668,1364,114,303,415,393,211,603,4405,4270,8676,2938,2727,5666,200,103,301,654,510,1160,152,523,673,263,126,388,4202,3992,8198,2431,2071,4504,113,57,173,414,319,728,200,672,874,163,90,255,3317,3214,6532,1559,1255,2809,63,34,94,209,146,356,240,792,1027,106,45,155,2174,2270,4441,938,618,1559,30,5,36,112,88,203,292,890,1180,74,27,101,1453,1632,3091,650,337,984,20,11,31,39,47,88,434,1562,1990,59,52,109,1203,2004,3204,23756,23760,47515,1581,1508,3089,4272,4214,8488,1574,5153,6728,14208,11296,25500,45389,45933,91324,3,5,9,0,0,0,0,0,0,0,0,0,3129,2828,5960,3136,2833,5968,58,106,167,3,8,12
406,165,318,301,364,665,14,59,73,999,721,1724,2999,2847,5851,1645,1604,3249,183,173,356,441,459,900,24,88,114,864,454,1320,3159,2783,5945,1812,1822,3632,181,172,348,512,493,1009,45,123,174,544,294,835,3091,2909,6001,1694,1567,3258,151,102,253,495,418,915,91,186,278,319,153,475,2751,2429,5184,1563,1407,2969,103,74,178,369,303,673,101,315,417,205,83,286,2340,2186,4523,1254,1054,2306,73,31,106,226,203,434,145,436,582,137,29,167,1826,1762,3595,868,601,1469,39,20,59,135,96,233,132,485,622,105,24,125,1280,1231,2506,450,293,744,14,6,26,72,44,121,149,522,674,43,22,65,729,893,1624,329,175,498,17,4,19,32,46,81,209,775,992,43,16,55,620,1021,1649,15534,14880,30414,1278,1211,2484,2932,2877,5809,957,3060,4015,13575,10444,24016,34274,32467,66735,19,27,42,0,0,0,0,0,0,0,0,0,2350,2096,4446,2367,2117,4487,104,146,243,9,12,16
407,388,691,745,868,1618,43,113,155,1585,1104,2694,6186,6085,12267,3685,3893,7577,348,378,724,945,1142,2084,43,190,235,1392,883,2276,6413,6477,12896,4094,4366,8455,358,299,660,1149,1264,2415,89,286,374,1063,587,1647,6755,6792,13553,4555,4563,9115,326,261,589,1175,1171,2341,172,460,639,634,338,969,6857,6789,13648,5056,4831,9887,279,212,493,1057,993,2052,238,791,1028,411,239,649,7040,7069,14108,3991,3456,7447,181,105,281,673,646,1324,316,1037,1354,250,160,411,5405,5409,10813,2893,2295,5183,99,56,156,335,332,664,350,1241,1588,142,86,229,3820,4000,7817,1775,1137,2907,42,28,64,184,177,352,411,1352,1758,83,45,132,2484,2739,5221,1241,641,1887,31,15,46,97,122,213,679,2466,3148,78,67,146,2126,3303,5438,39707,39023,78733,2660,2647,5309,7126,7855,14981,2387,8047,10428,24407,19308,43717,76283,76881,153167,6,13,17,0,0,0,0,0,0,3,3,3,5358,4845,10202,5365,4861,10226,140,218,355,8,18,29
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,17,38,28,18,46,0,0,0,69,33,101,145,100,240,27,36,63,14,13,27,34,21,57,0,0,0,67,23,90,140,96,232,46,37,80,19,13,32,29,11,46,7,3,11,24,15,35,121,84,202,34,60,90,16,3,20,32,17,49,4,0,7,26,5,33,117,85,203,54,51,100,6,5,6,40,13,46,6,3,10,6,10,14,112,70,184,37,21,48,0,3,8,17,6,20,6,3,10,5,0,5,59,29,88,11,7,14,8,0,8,9,0,9,7,0,11,4,0,6,28,11,40,3,3,9,0,0,0,0,0,3,3,0,9,0,0,3,16,10,22,0,0,0,0,0,0,3,0,0,6,7,12,6,0,6,10,13,25,312,304,620,140,88,222,222,106,326,40,28,69,919,486,1408,1632,1015,2648,0,0,0,0,0,0,0,0,0,0,0,0,74,112,186,74,112,186,0,4,7,0,3,3
501,418,753,631,944,1572,38,76,111,1311,1084,2403,6114,6460,12579,3722,3808,7531,344,365,710,883,1075,1954,61,136,196,1063,747,1813,6069,6139,12203,3933,4059,7991,277,296,576,932,1246,2179,89,225,315,696,484,1185,5927,6318,12242,3827,3845,7675,214,231,443,939,1070,2006,139,358,496,472,311,784,5589,5809,11392,3913,3558,7471,209,162,371,796,880,1672,188,537,723,267,165,434,5364,5304,10673,2891,2324,5215,97,91,191,482,474,958,203,722,921,140,115,254,3813,3722,7537,1972,1435,3412,57,37,101,238,276,516,213,931,1146,98,60,157,2588,2743,5334,1135,764,1890,26,20,49,109,139,245,239,987,1224,57,44,99,1568,1953,3516,799,362,1158,12,5,23,45,95,137,389,1531,1920,27,44,72,1274,2039,3317,36095,36243,72332,2277,2663,4943,5839,7371,13213,1585,5600,7183,23069,19829,42895,68862,71705,140568,4,15,20,0,3,3,0,0,4,4,4,3,5580,5352,10935,5592,5373,10963,106,176,284,9,14,26
502,263,468,359,539,901,14,48,59,637,506,1136,3004,3224,6230,1873,1912,3793,172,215,389,502,633,1135,24,75,101,532,406,941,3104,3249,6351,1891,2030,3923,157,177,336,474,697,1172,38,119,155,316,238,549,2877,3268,6142,1983,2132,4114,146,156,299,501,677,1179,78,207,278,230,144,368,2932,3310,6246,2311,2309,4623,131,103,234,554,560,1119,103,373,477,139,79,222,3243,3428,6670,2035,1816,3852,96,59,159,330,376,703,169,512,680,79,41,120,2708,2803,5507,1663,1263,2927,49,42,87,217,219,436,165,655,825,56,31,89,2145,2218,4357,968,677,1648,19,12,29,97,112,204,194,707,900,29,18,48,1310,1524,2837,631,305,934,18,5,25,51,78,127,314,981,1290,16,18,35,1031,1384,2418,19932,20183,40116,1434,1714,3148,3511,4637,8153,1122,3717,4847,12183,10729,22916,38182,40991,79178,0,0,0,0,0,0,0,0,0,0,0,0,3012,2965,5981,3015,2971,5986,46,110,151,0,14,14
503,230,445,472,698,1176,17,59,77,1187,935,2122,5603,5769,11369,3317,3388,6705,215,226,445,627,797,1429,30,98,129,1025,779,1800,5215,5291,10504,3155,3077,6231,180,193,377,692,923,1623,51,159,212,794,644,1439,4878,4993,9870,2847,2685,5531,168,154,327,696,885,1582,64,240,305,595,454,1053,4374,4421,8796,2514,2265,4778,126,136,263,596,813,1405,83,384,469,451,312,764,3767,3910,7684,1963,1539,3500,92,61,156,398,531,932,125,487,612,291,216,515,2868,2836,5702,1340,1053,2398,50,46,93,230,321,554,152,717,865,202,159,367,1974,2299,4268,911,634,1543,43,17,60,94,187,286,195,857,1057,99,145,246,1342,1851,3190,750,363,1113,22,10,35,89,157,244,387,1901,2294,96,171,271,1347,2613,3958,31746,31848,63591,1566,1654,3220,4625,6466,11092,1153,4988,6140,31120,28160,59279,70205,73112,143315,4,6,8,0,0,0,0,0,0,0,0,0,5026,5141,10161,5030,5143,10172,87,175,258,0,14,13
504,539,983,900,1351,2252,40,129,167,2047,1519,3570,9001,8954,17949,5258,5174,10431,466,502,960,1102,1474,2581,79,187,266,1492,1089,2583,8397,8430,16827,4850,4619,9471,389,402,793,1092,1547,2644,105,329,432,1028,751,1777,7461,7655,15115,4216,3937,8146,292,290,578,1027,1323,2348,124,507,633,688,489,1170,6342,6540,12884,3807,3406,7213,244,251,493,784,1086,1865,189,691,885,459,261,724,5483,5698,11180,2769,2266,5031,144,123,267,480,724,1214,200,818,1015,241,133,378,3833,4067,7902,1969,1475,3443,64,54,123,309,403,709,240,997,1238,131,79,207,2714,3007,5719,1214,780,1987,37,22,60,161,226,390,285,1029,1314,68,36,108,1764,2100,3862,814,369,1183,24,23,46,78,142,222,447,1770,2217,42,62,104,1407,2366,3766,49010,48535,97546,3198,3721,6921,7276,10437,17709,1783,6632,8417,39263,32704,71966,100532,102027,202558,4,13,18,0,0,0,0,0,5,4,5,7,8247,7548,15796,8253,7566,15820,211,392,604,9,22,28
505,1031,1897,1696,2643,4339,78,268,343,3297,2711,6008,18837,19506,38342,11840,11496,23333,728,926,1659,2012,3002,5018,141,383,528,2339,1881,4220,17059,17692,34753,10708,10403,21111,651,741,1389,1971,3085,5051,173,654,818,1558,1203,2763,15052,16081,31135,9353,8917,18264,495,538,1029,1824,2759,4585,230,994,1225,895,757,1656,12799,13963,26759,8711,7738,16453,373,403,770,1407,2316,3721,345,1497,1845,511,495,1003,11346,12445,23794,6136,5156,11295,240,241,478,875,1493,2370,385,1656,2045,295,251,550,7931,8797,16725,4453,3393,7845,150,113,257,484,925,1406,472,2242,2709,170,201,373,5730,6867,12596,2810,1997,4806,76,66,142,258,456,713,600,2546,3146,96,103,196,3841,5170,9010,1996,964,2960,55,31,84,146,305,453,971,4163,5124,77,123,202,3243,5580,8827,108564,108963,217526,5539,6975,12519,13235,20915,34153,3508,14692,18194,78606,68552,147162,209459,220100,429556,22,18,39,4,3,7,4,4,6,7,0,10,17743,16636,34378,17773,16665,34435,308,765,1072,23,46,75
506,855,1607,1548,2136,3682,62,232,293,3353,2524,5874,15961,15713,31674,9541,9338,18879,740,748,1487,1891,2588,4479,123,400,522,2483,1664,4149,14776,14740,29511,8565,8733,17293,592,662,1256,1979,2717,4694,185,623,810,1780,1209,2985,13098,13951,27043,8259,7931,16190,496,544,1035,1831,2500,4332,245,967,1214,1036,823,1866,11875,12766,24638,7644,6606,14255,399,369,771,1566,2151,3720,360,1346,1707,689,442,1131,10656,10917,21574,5193,4186,9374,275,236,519,919,1215,2130,389,1622,2012,404,314,716,7179,7574,14753,3774,2830,6604,134,123,265,544,775,1322,449,2054,2505,241,200,450,5147,5987,11143,2278,1500,3783,60,69,135,257,425,681,530,2243,2770,117,120,236,3244,4359,7604,1614,848,2468,41,30,73,137,293,429,989,3848,4835,127,150,278,2904,5175,8080,96685,95921,192610,5386,6269,11659,13068,18203,31272,3457,13663,17120,78542,64195,142736,197138,198252,395396,22,23,45,3,6,11,11,5,11,8,6,15,15563,14804,30367,15601,14847,30444,475,1083,1551,28,78,106
507,858,1522,1378,2023,3407,63,173,238,2771,2245,5014,14072,14545,28618,8597,8525,17119,635,729,1366,1662,2370,4034,88,264,356,2045,1623,3671,13030,13513,26548,7823,7626,15449,511,582,1087,1724,2372,4096,147,489,632,1388,1060,2448,11587,12123,23711,6869,6842,13710,403,407,805,1477,2116,3603,207,755,962,894,639,1541,9862,10762,20622,6316,5744,12062,327,324,653,1205,1712,2912,290,1082,1375,496,375,870,8629,9241,17867,4717,3844,8565,226,173,402,773,1092,1866,351,1349,1705,268,208,479,6343,6667,13005,3457,2695,6157,102,98,197,454,737,1195,451,1690,2138,135,131,268,4609,5355,9960,2343,1588,3932,62,54,118,269,358,627,517,2090,2608,99,77,179,3290,4173,7462,1580,858,2434,42,29,68,134,243,375,895,3615,4514,94,112,201,2740,4854,7598,79357,79611,158965,4489,5615,10101,11068,15958,27018,3098,11739,14837,59861,52743,112604,157869,165657,323531,17,5,26,5,4,12,0,4,10,0,3,4,13439,12969,26404,13464,12995,26454,223,428,651,11,37,50
509,275,558,444,612,1058,22,74,94,1197,858,2055,4691,4700,9395,3054,3105,6157,292,273,564,703,811,1511,44,125,167,1002,630,1636,5088,4951,10042,3341,3346,6685,264,263,535,898,938,1829,80,206,286,806,472,1282,5385,5225,10612,3376,3345,6722,255,203,453,839,772,1610,125,300,419,528,275,805,5123,4883,10011,3426,3002,6429,221,134,356,811,646,1459,204,476,678,314,163,482,4974,4422,9395,2467,2075,4539,134,99,233,474,438,910,195,581,777,175,74,248,3446,3259,6708,1772,1285,3061,61,41,99,270,246,517,243,814,1059,131,49,174,2478,2436,4913,1046,621,1671,33,17,54,131,131,263,254,843,1093,60,30,86,1525,1638,3166,657,330,994,29,13,41,58,62,126,374,1223,1598,61,29,83,1188,1657,2841,28999,28128,57129,2119,1948,4066,5107,5357,10460,1570,4743,6310,18237,13901,32143,56038,54072,110109,5,9,13,5,3,3,3,0,3,3,0,0,3854,3442,7296,3866,3451,7320,110,178,292,8,18,24
510,167,395,500,313,811,17,38,55,1164,903,2068,4334,2838,7173,2220,1304,3523,229,173,398,554,371,925,39,73,120,886,677,1560,3924,2600,6528,1791,1042,2837,189,142,330,584,433,1013,45,108,153,606,431,1039,3217,2153,5370,1171,676,1850,151,67,217,393,299,695,58,149,206,348,231,575,2127,1419,3544,603,338,937,69,50,120,225,123,342,50,117,168,161,112,272,1103,734,1834,270,177,445,38,12,53,94,52,149,46,101,149,83,50,132,536,387,928,115,65,178,13,12,22,53,15,68,30,86,119,54,34,87,257,214,469,42,19,60,3,6,10,13,6,23,27,69,97,28,19,45,110,124,231,16,14,28,4,0,3,6,6,15,40,63,100,13,19,29,80,100,186,18257,12247,30502,1636,1076,2710,3193,2148,5341,384,880,1265,19317,14341,33661,42788,30699,73481,26,36,64,0,0,0,0,0,7,3,0,3,2494,2271,4764,2526,2308,4829,159,171,329,7,13,22
