SA4_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
308,43,19,13,10,7,87,431,70,23,14,8,543,2642,753,361,111,56,3927,11196,5173,4670,1658,653,23357,6428,4123,5588,3296,1935,21368,291,94,97,55,46,580,21030,10232,10752,5142,2700,49864,0,0,0,0,0,0,28,0,0,0,0,26,337,80,30,6,0,449,171,85,60,16,3,339,30,21,26,16,9,102,14,0,0,0,0,19,576,188,117,39,15,936,0,0,5,0,0,7,66,9,0,0,0,78,749,272,94,36,10,1160,295,132,93,31,15,564,21,14,12,5,4,61,25,13,5,0,0,46,1167,438,212,72,26,1909,73,7,6,6,3,88,254,13,4,0,0,273,154,34,13,3,5,209,85,26,20,0,0,141,30,7,9,15,9,64,29,5,0,0,0,38,628,85,58,22,20,812,33,3,9,3,6,54,23431,10945,11149,5281,2764,53578,45,18,11,4,7,84,388,51,24,11,10,486,2348,620,327,97,41,3445,10904,4894
309,29,27,15,4,4,77,211,32,19,14,7,275,2791,575,235,59,18,3682,18012,8757,7246,1801,510,36323,15212,11207,15061,7473,3724,52676,357,159,122,48,38,722,36621,20756,22686,9395,4296,93754,7,3,5,0,0,15,171,11,4,3,0,187,3943,940,295,40,11,5232,6686,3838,2416,653,214,13808,608,397,487,278,138,1909,136,50,27,13,3,228,11556,5238,3228,991,367,21376,60,5,3,0,0,74,1779,156,24,6,0,1962,7695,1923,584,103,24,10330,2153,895,517,154,50,3765,120,64,76,36,19,323,177,44,22,6,3,253,11993,3087,1226,307,95,16709,34,0,0,0,0,40,164,3,0,4,0,171,283,43,13,0,6,345,69,27,17,5,0,125,16,3,9,3,4,37,21,0,0,0,0,25,594,85,36,14,10,742,69,13,14,6,5,99,60826,29181,27193,10718,4769,132687,20,20,12,6,7,60,201,41,32,17,16,301,2497,502,272,69,31,3373,16750,8381
310,34,19,12,11,9,90,193,48,14,16,10,288,2556,641,292,81,31,3600,14614,7701,6080,2152,1108,31658,8520,6646,8466,4851,3632,32118,348,156,144,75,86,810,26264,15216,15013,7180,4876,68556,3,5,0,0,0,7,30,5,0,0,0,37,549,104,35,6,0,697,680,403,230,87,47,1441,84,53,48,37,25,247,19,6,12,4,4,46,1369,570,326,139,74,2481,3,0,0,0,0,3,61,5,0,0,0,66,358,101,40,3,0,505,145,49,22,4,3,226,3,3,7,6,4,25,12,4,4,0,0,17,580,159,75,9,9,835,6,0,0,0,0,7,53,0,4,0,0,61,96,24,6,0,0,130,39,12,13,8,4,68,12,0,0,6,4,24,4,0,0,0,0,4,215,45,17,12,7,298,21,11,14,8,0,50,28460,16000,15445,7350,4963,72222,31,17,12,9,8,72,219,36,36,15,10,321,2522,652,326,75,35,3610,14536,7706
311,24,18,6,7,15,69,136,44,23,12,5,217,1555,266,128,49,20,2013,14213,7825,6430,2262,1217,31952,8755,7153,9191,5419,4080,34599,290,162,135,82,108,777,24979,15458,15909,7832,5447,69626,0,3,0,0,0,9,47,6,0,0,0,57,1121,375,148,31,13,1688,1039,637,354,127,70,2230,52,48,58,23,41,218,35,28,3,10,3,85,2297,1100,565,190,128,4280,0,0,0,0,0,3,50,3,4,0,0,64,486,169,94,22,10,773,147,109,78,37,10,384,15,15,14,11,4,54,20,9,0,0,0,29,719,304,187,70,25,1308,15,0,0,0,0,18,42,0,0,0,0,48,47,10,3,0,0,60,6,0,5,0,0,8,0,4,0,0,0,5,4,3,0,0,0,3,120,22,8,0,0,147,17,3,0,3,3,29,28132,16881,16675,8095,5608,75384,16,12,12,3,9,47,146,39,34,19,11,248,1628,263,126,57,33,2104,13393,7295
312,40,17,11,0,5,74,311,32,37,13,3,406,1935,545,302,70,26,2881,8679,4163,4057,1329,472,18694,4251,2956,4224,2590,1358,15380,222,72,48,27,25,396,15438,7778,8680,4032,1893,37831,3,0,0,0,0,4,37,4,3,0,0,43,494,140,53,12,4,701,364,137,104,32,14,650,42,20,33,17,11,130,24,3,0,0,0,29,963,313,190,65,31,1560,5,0,3,0,0,11,129,11,3,0,0,144,808,270,100,25,5,1208,317,156,75,31,5,581,23,15,25,7,4,76,36,4,0,0,0,41,1321,460,204,67,12,2065,73,10,5,0,0,86,233,21,5,0,0,259,81,33,19,0,3,137,67,24,24,3,0,122,33,3,13,13,3,64,14,0,0,0,0,25,504,86,61,20,13,689,23,8,5,3,0,45,18258,8644,9141,4198,1954,42191,24,11,9,0,0,44,301,37,34,13,5,382,1776,430,225,66,18,2513,8731,3823
313,24,7,9,5,5,50,165,26,13,3,3,208,2247,406,221,40,18,2933,11204,4792,3826,1156,473,21455,8271,5353,6586,3747,2353,26314,293,104,87,47,42,575,22201,10690,10739,5002,2894,51535,4,0,0,0,0,4,56,0,0,0,0,60,719,95,21,9,4,846,872,423,237,99,23,1661,93,65,72,45,23,299,26,4,8,3,0,43,1770,592,345,153,51,2906,0,0,0,0,0,0,87,6,0,0,0,95,983,156,29,4,0,1172,661,243,116,33,13,1056,45,15,30,16,11,117,21,6,0,0,0,30,1796,422,178,57,24,2472,25,6,0,0,0,32,126,4,4,0,0,133,92,12,8,0,0,114,25,4,3,3,0,35,7,3,7,5,0,21,11,3,0,0,0,13,289,29,25,7,0,345,4,8,4,0,0,20,26064,11739,11291,5211,2966,57278,25,9,8,4,6,53,170,25,19,3,3,223,2128,396,159,44,22,2748,10992,4887
314,7,10,8,0,0,34,97,17,9,7,4,135,518,137,48,19,3,731,8205,4162,3658,901,303,17227,6822,5142,7662,3831,1757,25218,135,36,50,20,17,266,15792,9503,11437,4781,2090,43606,0,0,0,0,0,0,32,9,0,0,0,41,547,88,18,5,0,655,628,337,149,53,19,1182,23,17,23,12,12,88,18,4,3,0,0,26,1244,453,191,66,30,1986,4,0,0,0,0,3,52,5,0,0,0,56,235,54,7,0,0,301,97,76,31,9,0,211,7,7,6,0,0,20,11,0,0,0,0,12,403,137,44,9,5,601,0,0,0,0,0,8,30,0,0,0,0,26,17,6,0,0,0,22,0,4,0,4,0,8,4,0,0,4,0,8,4,0,0,0,0,4,57,7,3,3,0,82,15,6,6,0,3,29,17516,10114,11684,4868,2126,46307,6,0,5,0,0,18,67,21,11,6,0,111,513,149,88,25,17,791,8045,4094
315,41,10,9,0,0,59,287,40,18,14,0,361,1151,388,206,85,72,1899,3099,1640,1637,775,736,7886,1445,893,1133,873,1013,5362,122,48,32,39,47,291,6152,3025,3028,1783,1875,15861,0,0,0,0,0,0,31,0,4,0,0,36,151,45,23,6,4,224,46,35,34,17,7,147,14,11,3,8,13,50,4,0,0,0,7,13,244,101,66,34,32,471,0,0,0,0,0,0,110,25,14,0,0,150,372,142,73,22,31,647,63,54,53,22,31,225,8,6,3,4,0,29,17,0,3,0,4,31,584,232,149,54,70,1078,25,4,9,0,0,42,125,7,7,3,0,138,60,20,12,7,0,99,70,9,15,3,7,101,33,7,5,6,4,54,26,0,0,0,0,26,339,51,47,20,13,467,60,8,3,7,0,84,7371,3408,3298,1886,1993,17954,30,7,4,11,5,53,228,32,18,8,3,295,1106,332,199,90,88,1822,3048,1564
316,40,13,14,4,3,69,323,50,22,8,3,414,2850,660,299,87,21,3919,17126,6698,5564,1375,402,31177,12211,6758,9455,4742,2175,35347,292,86,77,37,16,510,32849,14274,15430,6252,2623,71430,3,0,0,0,0,3,97,11,3,0,0,107,2107,299,77,5,0,2496,1992,630,306,76,21,3026,82,30,63,15,8,206,66,14,13,0,0,85,4343,984,464,103,29,5925,12,0,0,0,0,12,225,22,0,0,0,251,2698,544,134,21,0,3396,1650,554,279,65,18,2561,65,25,25,12,7,138,66,14,3,0,0,82,4717,1163,442,101,27,6448,35,4,0,3,0,49,195,14,8,0,0,211,331,39,12,10,3,402,100,20,24,13,4,167,20,3,8,10,4,41,23,0,0,0,0,29,708,78,60,30,15,890,23,4,4,4,5,32,42640,16500,16398,6488,2697,84727,44,18,9,0,7,79,359,64,34,19,10,484,2860,612,317,104,37,3937,16861,6686
317,22,0,5,3,0,33,82,11,12,0,5,107,1118,266,106,33,3,1523,7823,3331,2628,946,326,15057,5385,3070,3835,2350,1407,16042,181,31,37,33,25,302,14609,6712,6610,3365,1763,33065,0,0,0,0,0,0,17,0,0,0,0,21,292,54,13,6,0,370,269,110,58,13,12,466,38,18,26,21,12,110,7,3,0,0,0,9,627,189,103,40,19,980,4,0,0,0,0,8,61,3,0,0,0,67,836,198,89,22,5,1151,339,130,69,23,4,572,16,11,12,5,9,58,32,16,4,0,0,50,1285,358,181,58,18,1900,6,0,0,0,0,6,30,5,0,0,0,35,11,3,7,0,0,30,16,5,4,6,0,25,5,5,0,0,3,17,9,0,0,0,0,6,82,11,12,3,7,114,10,3,6,0,0,17,16616,7276,6914,3465,1803,36077,14,4,3,5,0,29,63,7,11,8,0,100,995,226,101,28,16,1363,7579,3003
318,33,15,7,0,4,57,288,47,28,12,11,382,2354,578,244,74,25,3279,11605,5580,4557,1491,685,23916,6207,4551,5751,3324,1929,21762,262,115,60,46,51,535,20750,10883,10650,4942,2707,49935,3,0,0,0,0,3,33,3,4,0,0,37,677,195,67,14,3,958,328,155,107,35,16,653,60,39,42,23,15,177,21,7,10,0,0,42,1119,399,232,73,38,1867,8,0,0,0,0,9,161,10,0,0,0,176,1539,430,135,23,14,2140,481,209,129,22,9,841,25,6,9,11,6,66,32,18,12,0,0,66,2248,675,294,61,30,3300,58,0,6,4,0,64,155,4,9,0,0,164,55,14,0,0,0,84,49,15,18,4,0,84,29,4,3,6,0,39,16,4,4,0,0,27,364,43,34,13,4,461,22,5,4,3,0,39,24502,12015,11211,5096,2773,55600,37,4,0,3,0,51,288,45,19,8,8,369,2182,520,218,60,32,3016,12030,5309
319,84,28,12,10,10,141,546,71,31,11,5,665,5263,1026,475,132,41,6936,20119,6813,5514,1817,766,35022,9903,4735,5846,3553,2405,26445,480,136,98,57,48,826,36403,12808,11980,5576,3270,70031,3,0,0,0,0,0,51,0,0,0,0,45,634,79,12,3,3,732,429,130,58,17,13,646,36,18,17,9,15,93,23,3,0,6,0,33,1168,231,88,33,24,1547,5,0,0,0,0,5,108,6,0,0,0,113,999,185,61,14,9,1271,426,145,100,17,4,697,35,17,24,9,10,97,36,6,3,0,0,51,1606,360,194,45,29,2235,104,7,3,5,6,123,301,13,4,0,0,323,185,47,5,8,3,241,127,22,24,5,9,186,56,12,19,13,10,107,35,0,3,0,0,44,812,95,61,31,23,1020,25,3,8,0,0,44,40013,13503,12329,5689,3343,74881,95,23,15,3,12,148,573,61,43,15,18,715,5268,896,395,113,57,6735,20032,6695
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,30,8,7,6,3,48,304,28,16,7,0,363,4118,990,446,68,12,5635,14499,6981,7279,1514,317,30595,5437,3801,6595,3814,1329,20979,256,63,54,25,13,414,24641,11878,14395,5426,1686,58031,5,3,0,0,0,10,199,10,3,3,0,211,2303,492,160,28,4,2983,2066,862,577,112,27,3641,137,106,122,64,22,452,52,12,10,0,6,79,4765,1483,867,209,59,7376,25,9,0,0,0,36,566,82,8,0,0,662,2832,881,350,56,7,4135,558,216,107,38,5,927,24,6,30,6,3,69,53,16,7,5,0,76,4062,1204,502,115,20,5904,7,0,0,0,0,7,20,3,0,0,0,24,14,5,4,0,0,27,18,4,4,5,0,28,4,0,0,0,4,13,0,0,0,0,0,3,60,16,11,4,3,91,14,0,0,0,0,22,33547,14582,15780,5751,1764,71425,18,7,8,3,0,41,243,29,28,6,6,319,3465,828,379,52,25,4743,13974,6651
402,26,26,20,7,12,90,225,49,35,12,3,324,2921,567,231,72,29,3817,28726,14672,11707,3281,1361,59747,7667,6133,8955,4932,2597,30273,454,183,144,84,92,952,40008,21625,21085,8387,4093,95197,3,0,0,4,0,15,91,10,0,0,3,108,1666,263,93,27,14,2062,2365,1156,688,236,137,4578,122,106,135,100,89,549,77,30,24,10,4,141,4321,1563,950,375,244,7451,5,4,0,0,0,7,115,30,3,0,0,154,1161,379,157,17,9,1720,373,174,86,31,10,678,14,4,5,9,0,28,34,13,4,6,0,58,1700,596,260,61,22,2641,8,0,0,0,0,11,52,0,0,0,0,51,28,5,0,0,0,35,12,4,4,0,0,18,3,0,3,0,6,6,4,0,0,0,0,4,102,8,5,3,6,122,10,4,3,0,0,20,46152,23803,22305,8820,4356,105440,27,18,21,11,17,84,213,61,41,17,15,349,2877,592,246,61,34,3807,27977,14498
403,26,13,8,0,0,52,236,28,33,6,9,304,4065,876,367,45,14,5367,23978,11472,10008,2139,550,48149,7548,5502,8294,4454,1754,27550,343,94,77,32,18,566,36193,17991,18789,6667,2344,81989,5,3,0,0,0,5,113,3,6,0,0,121,1942,271,68,3,0,2299,2122,836,479,108,21,3560,136,89,109,60,22,423,48,12,9,6,6,77,4374,1209,669,179,54,6486,0,0,0,0,0,4,245,27,8,0,0,278,2021,519,162,35,3,2750,506,210,93,30,10,847,20,12,6,12,6,65,49,12,3,0,3,66,2843,782,273,77,25,4001,20,0,0,0,0,20,39,0,0,0,0,44,39,13,0,0,0,47,12,4,3,0,0,19,0,0,0,0,0,3,0,0,0,0,0,3,109,22,8,0,0,137,15,6,3,0,0,25,43535,20009,19745,6928,2423,92641,16,6,7,4,6,35,236,42,23,5,6,315,3319,775,322,57,8,4475,23431,10972
404,17,7,9,0,5,46,176,13,10,0,7,215,3819,1042,451,107,35,5451,12720,6585,6440,1538,495,27776,2592,2054,3268,1880,887,10680,261,98,59,34,33,491,19592,9804,10242,3556,1461,44655,5,5,0,0,0,10,110,7,3,0,0,124,1605,384,135,27,7,2147,1933,958,580,168,74,3712,108,117,130,71,68,491,72,18,11,4,3,109,3832,1485,863,269,151,6593,8,7,0,0,0,20,302,46,15,4,0,365,2255,778,327,64,21,3441,438,203,114,39,11,794,20,10,11,6,6,48,50,23,9,0,0,90,3079,1059,467,113,33,4753,9,0,0,0,0,9,12,0,0,0,0,12,21,5,0,0,0,25,12,5,6,8,0,34,3,0,3,0,0,12,0,0,0,0,0,0,54,13,14,11,0,88,4,4,4,0,0,21,26562,12371,11592,3948,1643,56109,15,8,4,0,0,28,152,24,16,7,3,196,3053,851,373,79,24,4382,12132,6293
405,17,0,5,0,0,27,194,18,6,4,0,224,2479,354,146,42,9,3032,9240,2901,2555,802,263,15765,3014,1594,2248,1442,649,8949,156,29,33,9,12,240,15100,4901,4998,2303,940,28236,0,0,0,0,0,0,15,0,0,0,0,16,120,11,0,0,0,136,246,81,40,27,4,401,18,12,21,10,3,69,17,0,0,0,0,16,412,114,65,38,9,636,0,0,0,0,0,0,15,0,0,0,0,18,111,10,8,0,0,132,56,7,0,0,3,72,5,0,5,0,0,7,4,0,0,0,0,4,195,21,9,3,6,234,14,0,0,0,0,10,53,0,3,0,0,59,43,9,3,0,0,55,42,21,7,3,0,72,15,9,6,6,0,33,3,0,0,0,0,4,167,39,20,11,8,242,13,0,0,0,0,18,15888,5067,5098,2347,955,29365,15,4,0,3,0,24,197,14,10,9,5,228,2238,305,130,36,10,2729,9097,2803
406,19,0,4,0,0,15,158,20,5,5,0,189,1262,260,134,37,22,1714,5725,2242,1991,700,347,11009,1501,1037,1415,877,434,5268,117,38,30,18,17,228,8783,3606,3583,1640,819,18427,6,0,0,0,0,0,19,0,0,3,0,28,326,55,16,0,0,395,738,345,216,83,31,1409,63,46,39,26,29,200,20,4,0,10,0,34,1166,449,273,122,61,2071,0,0,0,0,0,0,31,3,0,0,0,35,148,22,5,4,0,177,55,27,17,0,0,99,3,0,4,4,0,16,8,0,0,0,0,10,251,52,28,10,5,339,12,0,0,0,0,16,39,0,0,0,0,43,15,4,8,0,0,29,31,11,10,3,0,57,11,3,5,3,0,19,7,0,0,0,0,3,120,23,17,7,4,161,20,5,4,5,0,31,10341,4124,3899,1776,889,21035,12,7,4,0,0,22,125,25,14,4,4,166,1067,207,95,33,20,1423,5305,1909
407,24,0,5,5,0,39,295,33,16,12,0,361,3578,564,218,70,20,4444,15433,5077,4497,1383,405,26790,4870,2441,3314,2264,907,13787,267,71,58,33,20,442,24470,8190,8104,3758,1344,45861,0,0,0,0,0,0,32,4,0,0,0,39,409,38,16,0,0,460,435,151,82,42,23,727,55,18,11,14,18,115,16,4,0,0,0,22,949,219,111,56,42,1371,5,0,0,0,0,5,46,11,6,0,0,59,400,81,26,0,6,501,107,46,22,10,3,180,9,6,5,4,0,18,19,0,0,0,0,25,583,141,50,14,4,794,7,0,0,0,0,13,55,0,0,0,0,60,60,12,3,0,5,79,46,15,12,0,5,79,13,7,9,4,0,31,16,0,0,0,0,15,209,29,23,9,4,280,22,3,9,0,3,34,26231,8578,8295,3829,1406,48339,26,16,5,0,0,48,290,43,19,14,5,368,3392,510,238,61,16,4212,15351,4844
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
