SA4_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
310,382,120,6571,0,8,0,49,71,283,288,97,58,31,23,29,940,3,0,3,34,49,457,1549,759,406,229,119,61,3676,0,0,8,14,13,55,190,108,96,56,28,27,592,7,7,17,103,210,1025,1061,383,93,110,70,88,3168,9,12,64,272,280,608,327,65,32,18,19,47,1755,4,3,11,20,35,86,84,27,4,11,5,17,316,0,0,0,3,5,17,48,32,36,29,12,26,206,300,131,203,1265,3076,2033,888,149,65,31,40,397,8581,3,4,7,22,46,31,25,7,0,0,3,1529,1686,348,181,320,1820,3815,4750,6038,3547,2033,1603,694,2338,27498,4,5,9,17,22,133,1262,1907,1554,1931,1017,623,8481,3,3,3,29,37,227,456,190,111,87,41,93,1282,0,4,9,24,52,531,2851,1981,1492,1117,637,534,9224,0,0,0,6,3,94,413,341,290,270,112,115,1647,15,4,20,108,225,1696,3169,1156,399,417,212,408,7833,15,14
311,331,130,6320,0,11,3,52,76,304,334,95,47,35,17,22,991,4,0,3,25,44,431,1675,802,415,248,129,70,3851,0,0,0,10,8,67,199,146,63,40,15,29,572,4,5,15,82,187,1045,1135,347,101,116,43,104,3189,11,15,66,271,280,570,304,68,20,10,16,40,1675,8,0,4,26,36,88,88,25,7,10,4,17,311,0,0,0,0,7,22,40,46,22,7,12,26,188,385,127,198,1337,3098,1975,850,164,45,34,41,399,8653,7,0,0,10,36,41,20,6,0,4,4,1324,1453,431,168,298,1835,3796,4705,6256,3678,1844,1424,611,2162,27207,8,5,3,10,20,131,1451,1947,1644,1879,1026,684,8813,0,7,4,28,46,235,456,223,99,95,33,85,1302,6,0,9,30,39,486,2889,2025,1497,1091,585,574,9228,3,0,0,14,12,92,397,332,259,278,104,128,1617,18,0,16,98,244,1751,3136,1150,467,433,284,475,8083,11,8
312,482,105,4195,4,6,0,30,39,150,160,54,41,11,23,8,535,5,4,4,21,30,275,883,463,344,205,210,73,2527,5,0,0,0,4,43,91,85,46,78,49,18,413,14,7,8,66,94,434,623,341,94,160,92,73,2017,4,18,37,149,147,312,175,52,29,13,19,39,1010,0,0,10,11,19,34,52,52,14,14,9,19,237,5,0,0,0,3,9,35,21,23,22,13,30,174,165,94,117,711,1313,1057,510,120,35,58,45,277,4507,3,4,0,18,35,19,21,6,0,6,0,1662,1777,230,149,188,1044,1721,2491,3410,2114,1366,1424,947,2307,17392,14,5,9,13,15,76,449,594,628,916,708,353,3772,0,0,0,11,13,76,164,67,61,43,43,51,525,5,0,5,13,22,236,1238,976,983,657,723,344,5209,0,0,0,0,6,32,160,151,139,136,136,60,823,14,5,5,27,62,515,1163,849,237,416,228,245,3756,0,0
313,253,83,4057,4,0,12,39,58,272,302,88,51,29,17,16,895,3,3,8,20,52,351,1191,550,335,208,129,48,2897,0,0,0,5,7,58,143,83,64,52,15,18,451,10,4,9,64,130,756,890,363,89,105,65,70,2553,5,17,59,231,270,596,330,60,14,16,22,40,1668,0,3,6,24,35,87,79,31,13,8,5,22,305,0,3,0,3,11,17,40,22,25,19,6,15,180,268,177,184,1538,3860,2780,1321,225,101,78,78,461,11077,8,0,0,18,55,38,23,8,4,0,0,1256,1410,303,222,282,1974,4493,5121,5373,2589,1380,1112,598,2030,25478,10,0,0,15,12,73,814,1133,929,1184,659,405,5227,0,4,5,15,22,142,305,133,93,66,38,73,884,7,0,5,22,27,371,2051,1399,986,762,449,393,6473,0,0,0,6,8,61,276,210,179,141,70,87,1035,5,5,3,47,125,1007,1969,738,301,286,184,297,4973,4,6
314,432,70,4789,0,3,7,25,36,183,199,80,40,22,25,10,632,3,0,3,20,31,265,993,546,379,238,143,28,2659,5,0,3,3,6,43,107,118,61,58,28,14,439,3,4,0,47,89,513,722,302,94,134,75,37,2023,5,7,19,153,155,360,251,81,34,21,26,20,1132,0,7,4,19,11,41,65,39,8,11,4,15,216,0,0,0,3,0,11,29,16,17,20,10,7,111,168,82,123,697,1507,1554,786,142,61,40,44,175,5389,6,0,0,13,21,14,12,5,3,0,5,990,1059,196,101,161,983,1874,3077,4048,2693,1670,1478,790,1373,18457,6,0,3,7,12,65,703,1115,1184,1766,1280,442,6580,0,0,0,10,10,88,252,133,113,79,61,53,808,11,0,4,20,21,328,1962,1793,1564,1345,1084,430,8560,0,0,0,3,0,46,249,278,250,264,143,73,1308,7,0,7,39,71,710,1937,968,341,485,360,289,5210,6,0
315,308,56,2316,5,4,0,15,19,61,60,31,11,5,9,4,223,4,4,0,7,32,111,282,158,135,77,41,14,875,0,0,0,3,0,17,57,29,23,27,8,15,178,3,0,8,40,44,174,175,99,25,38,16,44,666,0,0,5,63,47,75,37,21,6,8,5,9,274,4,0,0,8,11,22,19,12,0,3,0,10,80,3,0,0,0,4,9,23,6,12,7,6,20,91,67,39,40,314,385,242,100,29,11,11,5,97,1329,0,0,0,6,14,3,3,6,4,0,3,492,544,150,59,62,483,601,859,1180,813,541,668,406,765,6581,19,5,3,8,26,107,297,285,277,431,359,244,2074,0,0,4,7,11,46,64,23,24,21,9,31,237,0,4,4,20,16,119,397,252,297,212,138,133,1592,0,0,0,0,6,30,64,70,39,70,41,32,353,3,0,7,46,50,266,395,253,64,96,60,121,1352,4,0
316,536,124,6306,0,17,16,106,159,624,642,209,106,89,127,48,2146,6,0,8,58,76,638,2102,1041,595,377,348,85,5326,3,0,0,15,18,80,220,143,80,79,76,30,745,16,8,15,104,187,839,1040,406,152,239,191,78,3276,8,36,95,462,497,992,574,186,93,70,92,71,3177,8,6,12,27,40,122,107,52,18,26,18,29,464,4,0,0,3,7,26,66,49,37,20,20,32,266,442,248,316,2150,5062,5019,2880,634,355,250,305,650,18314,3,0,8,23,47,46,31,11,8,9,4,2484,2671,506,317,469,2988,6152,8650,9262,4342,2537,2120,1724,3626,42688,13,3,7,28,39,180,1031,1351,1231,1589,994,602,7075,7,3,13,38,64,384,661,293,161,139,103,162,2030,13,3,8,47,65,729,3492,2354,1776,1368,1137,718,11701,0,0,0,9,11,93,324,310,229,212,148,144,1485,9,11,15,88,126,1111,2174,947,331,518,346,376,6050,9,11
317,272,59,3359,0,0,0,22,54,178,201,68,42,22,27,6,630,0,0,4,19,24,270,851,451,247,184,131,34,2220,0,0,0,3,12,41,83,66,53,46,14,11,339,3,5,5,55,94,438,495,222,68,73,58,39,1557,4,7,41,135,187,351,194,55,21,22,17,21,1042,0,0,5,21,25,50,58,17,4,3,4,18,205,0,0,0,0,4,20,28,18,19,14,14,10,120,139,91,77,625,1815,1341,698,134,56,58,62,256,5344,8,0,3,6,28,27,21,4,0,0,6,896,991,158,107,137,907,2250,2837,3414,1957,1136,954,607,1352,15816,8,5,0,0,12,50,507,705,671,816,523,253,3554,0,0,0,9,9,89,169,81,68,32,17,44,526,0,5,3,14,24,271,1397,984,812,620,466,279,4868,0,0,0,5,5,49,141,182,131,91,51,50,711,4,0,11,34,78,563,1175,455,158,181,136,128,2917,9,3
318,440,96,5447,0,9,3,53,64,220,223,75,41,19,16,13,735,5,0,5,23,48,366,1283,626,371,210,170,58,3158,0,0,0,10,13,43,158,104,93,61,26,29,540,5,3,3,76,148,694,872,343,129,142,81,83,2572,7,16,48,221,219,468,254,66,28,16,18,53,1420,3,0,0,22,19,62,84,29,12,15,7,19,283,3,0,0,0,5,19,41,33,30,27,10,17,192,201,109,171,955,2078,1700,870,176,67,44,61,326,6759,7,0,0,22,36,43,21,17,0,0,0,1905,2051,259,143,236,1397,2661,3775,4949,2921,1830,1535,834,2597,23143,11,5,12,15,11,107,714,1136,1143,1453,873,458,5935,3,0,3,15,18,117,235,110,73,55,43,52,729,7,7,3,14,27,349,1797,1345,1147,874,611,363,6540,0,0,0,6,11,49,244,239,193,210,102,73,1129,6,9,5,41,101,694,1597,615,285,274,161,223,4003,3,9
319,302,118,4576,4,9,17,100,148,391,412,96,45,34,29,27,1315,10,5,9,79,100,593,1539,644,324,168,124,66,3669,0,0,7,21,26,94,169,107,71,40,32,26,585,20,6,30,141,229,990,956,280,80,107,69,92,2999,8,22,100,419,511,931,392,91,33,21,22,53,2603,5,7,8,38,54,135,102,33,6,7,7,22,423,7,0,0,16,20,35,63,28,21,12,12,35,249,394,287,344,3006,7233,4241,1858,313,81,73,100,908,18825,15,5,6,49,83,74,46,23,4,6,8,2089,2405,524,377,525,3946,8496,7827,6887,2680,1267,989,708,3434,37657,18,13,13,27,45,215,977,961,755,870,441,397,4733,5,8,12,27,67,274,377,142,67,53,26,79,1122,8,12,9,57,72,564,2274,1249,824,579,352,414,6401,4,0,3,16,16,86,280,187,124,104,50,61,929,10,9,22,64,169,1036,1598,525,179,193,79,236,4112,5,3
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1031,89,5807,3,9,5,87,124,364,428,169,103,72,159,27,1552,3,0,3,30,50,400,1277,775,560,416,509,56,4076,0,0,0,6,16,52,133,107,81,88,90,20,584,10,10,12,67,123,596,832,430,189,276,308,54,2914,7,24,101,260,260,673,544,227,118,116,190,42,2558,0,4,6,15,17,56,73,40,27,22,22,11,289,4,6,3,6,9,28,44,20,23,32,29,22,218,445,164,163,1034,2387,2554,1785,560,269,252,386,350,10366,0,0,0,11,20,31,31,20,9,9,9,1752,1893,488,217,295,1523,3035,4879,5966,3600,2457,2659,2718,2433,30267,6,7,4,13,25,127,537,751,885,1654,2243,636,6888,3,0,10,26,58,242,424,237,165,172,209,119,1682,6,3,8,29,43,420,2044,1830,1767,1972,2582,785,11482,0,0,0,3,12,61,201,230,249,300,313,104,1469,13,5,13,62,106,787,1517,861,377,701,758,356,5553,8,19
402,310,109,7553,0,9,9,85,111,447,500,114,50,40,11,24,1409,4,4,3,43,59,693,2375,1182,517,283,130,84,5382,0,0,0,11,17,101,276,171,96,68,22,27,793,5,3,14,145,270,1464,1422,431,152,106,63,99,4170,11,36,99,430,483,958,473,96,30,16,12,42,2708,3,4,13,26,46,141,100,25,15,3,5,25,401,0,0,0,3,10,32,69,50,25,16,6,15,225,485,239,280,2153,5361,3897,1552,211,77,52,54,628,15005,3,0,6,30,78,38,27,19,0,0,5,1921,2117,522,298,432,2945,6454,7970,8664,4724,2424,1736,623,2974,39763,15,4,4,10,19,170,1492,1862,1615,1897,1015,695,8814,6,3,8,60,80,412,733,296,135,108,59,121,2025,15,7,8,37,59,920,4692,3095,2128,1623,742,782,14104,0,0,0,4,24,161,571,463,341,272,132,142,2119,11,10,37,171,371,2275,3576,1249,484,395,219,521,9309,10,14
403,538,94,6727,0,7,9,70,134,512,543,192,71,49,56,27,1676,5,4,0,43,45,528,2018,1080,659,380,258,67,5086,0,0,8,10,7,90,220,142,119,83,62,30,774,8,10,10,83,180,923,1169,515,168,179,179,65,3495,7,23,80,368,404,942,678,190,88,49,69,51,2956,5,0,5,33,29,98,104,39,15,11,15,14,364,4,0,0,4,11,19,48,50,32,22,20,16,229,335,196,215,1681,4256,4270,2162,449,164,131,141,498,14499,4,3,5,13,48,40,49,6,6,6,5,1998,2195,380,252,343,2327,5153,7570,8338,4556,2700,2176,1343,2866,38002,6,0,5,14,11,105,822,1411,1425,1918,1466,646,7833,0,0,6,40,68,305,686,299,193,138,126,131,2002,7,7,8,30,61,649,3646,2917,2433,2155,1502,846,14255,0,0,4,6,16,101,447,428,362,348,193,150,2059,4,4,11,72,151,1216,2402,1011,390,516,436,383,6599,9,13
404,446,66,4758,5,3,14,56,97,313,283,89,51,38,23,14,977,0,3,3,22,33,342,1132,603,381,248,139,45,2943,0,0,0,6,13,51,112,84,76,62,32,8,460,4,0,4,79,150,603,651,266,103,112,64,43,2083,17,27,78,245,234,513,284,81,43,31,35,32,1617,0,5,7,18,33,53,60,22,4,8,3,11,213,0,0,0,5,4,12,30,33,28,25,16,18,162,294,142,128,1177,2618,2041,1015,188,97,49,66,376,8195,5,4,0,14,36,23,25,6,0,0,0,1291,1412,339,190,240,1622,3227,4038,4429,2684,1772,1543,833,1909,22825,3,5,0,10,11,74,578,840,822,1143,792,354,4628,0,0,0,29,58,248,391,144,100,82,43,81,1189,0,0,3,21,39,400,1827,1495,1335,1107,747,458,7445,0,0,7,9,10,65,214,211,219,212,125,52,1121,8,3,15,72,171,815,1357,606,257,306,186,217,4013,6,4
405,139,42,2164,5,7,0,41,67,223,224,73,35,26,19,9,723,0,5,7,36,34,284,762,352,229,132,78,40,1961,0,3,7,13,14,50,91,74,23,30,8,9,314,5,4,3,51,76,344,400,122,44,36,37,42,1158,4,8,39,179,211,354,181,32,11,9,6,26,1068,0,5,0,12,29,65,47,12,4,0,0,18,192,0,0,0,6,8,18,42,26,19,11,7,6,137,105,88,80,890,2170,1472,651,116,34,42,41,287,5991,10,3,0,17,35,27,27,5,0,4,0,776,912,147,126,144,1283,2683,2975,3003,1341,745,566,341,1258,14631,8,3,8,21,20,103,330,363,308,341,238,233,1964,0,0,3,16,20,119,157,70,30,17,10,38,491,7,5,3,21,35,326,1163,725,498,367,226,285,3667,0,0,0,0,5,45,152,86,64,51,30,36,479,4,6,12,38,48,388,676,225,80,68,54,118,1719,0,0
406,152,32,1634,0,8,3,19,22,110,101,34,23,14,10,7,341,4,4,0,28,17,162,496,271,160,87,72,27,1327,3,0,0,3,7,30,44,51,19,24,21,10,206,4,0,5,34,48,228,255,100,32,50,23,30,797,0,4,29,125,123,183,101,25,9,5,12,27,632,0,0,5,10,10,27,32,16,0,5,0,8,113,0,0,0,6,3,10,23,4,5,7,9,9,78,74,47,53,521,991,745,318,60,27,21,22,177,3058,0,4,0,8,17,7,16,7,0,0,3,640,698,88,71,100,775,1265,1585,1722,923,589,512,317,961,8901,5,0,4,8,8,44,187,245,244,338,216,168,1471,3,0,4,10,20,61,102,39,34,21,23,31,345,3,4,8,17,22,189,685,498,412,269,192,163,2466,0,0,0,0,4,25,74,80,75,55,35,28,379,0,0,3,27,35,260,415,239,57,92,42,86,1268,0,0
407,174,71,3534,10,8,12,89,132,431,377,84,43,39,33,27,1286,14,10,11,44,74,562,1516,561,276,155,128,69,3418,0,0,3,10,17,73,149,90,42,37,19,18,466,8,3,18,80,141,557,526,146,57,54,53,55,1709,12,13,57,290,324,610,278,59,26,15,17,55,1745,5,5,4,18,43,76,66,20,12,4,12,17,273,3,8,0,7,10,29,51,38,20,12,4,21,210,162,157,170,1440,3632,2517,1119,189,69,52,84,496,10087,7,0,0,20,73,37,41,21,0,3,0,1266,1474,245,216,277,2054,4508,5183,5259,2113,1014,691,530,2106,24200,18,5,11,30,29,154,681,692,495,519,293,356,3274,0,8,4,27,45,194,317,97,53,38,27,98,901,11,9,16,50,62,598,2191,1168,681,465,227,458,5942,0,0,0,5,6,94,255,158,107,62,38,58,798,5,4,17,53,141,779,988,280,118,88,57,176,2692,0,8
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,334,58,3226,4,10,10,58,95,280,366,104,67,42,49,21,1095,7,3,10,27,44,266,960,559,434,298,209,48,2861,0,3,0,5,21,50,146,106,82,65,52,20,536,0,3,7,37,68,382,574,312,79,128,86,56,1732,5,20,61,217,231,496,288,70,44,24,29,57,1532,0,0,4,28,28,72,77,33,4,10,9,18,289,0,4,0,8,12,35,56,39,24,26,18,12,228,212,109,160,961,2167,1676,896,188,79,90,65,330,6931,4,0,3,15,24,20,21,11,5,10,0,1604,1713,266,158,263,1373,2708,3390,4020,2165,1369,1361,864,2221,20154,15,0,5,16,22,74,359,471,489,696,501,355,2998,0,4,3,15,25,139,295,124,93,61,52,79,899,3,0,5,27,37,289,1558,1190,1095,831,655,471,6166,0,0,4,7,3,38,181,160,146,156,80,77,856,3,5,8,37,52,550,1325,765,207,331,186,228,3691,3,7
502,220,19,1380,0,0,0,23,37,112,121,37,20,23,9,10,389,0,0,9,13,12,100,375,285,208,128,106,15,1242,0,0,0,0,7,21,48,33,35,48,27,6,226,0,0,9,27,32,199,367,198,59,102,50,26,1069,0,10,41,105,139,252,139,43,25,11,22,20,814,10,6,4,23,9,37,38,24,7,18,3,14,192,0,0,0,0,0,10,24,12,10,15,10,8,86,160,84,130,707,1876,1498,732,127,41,41,69,252,5710,0,0,0,7,12,20,15,4,0,0,0,1011,1078,181,103,193,908,2128,2277,2090,1041,646,722,517,1378,12192,0,0,0,0,3,20,133,207,256,377,358,167,1519,0,0,0,9,11,39,112,49,35,24,29,36,343,3,3,4,4,8,103,510,499,521,409,377,172,2612,0,0,0,3,0,17,66,69,56,61,80,49,401,0,0,5,17,35,251,684,461,131,228,148,123,2090,0,3
503,1632,50,4736,3,3,7,37,88,264,238,115,71,78,176,17,1095,0,5,0,12,17,132,622,377,341,339,679,36,2550,0,0,0,5,5,26,32,35,31,61,102,14,320,3,0,6,31,48,236,436,314,135,380,417,33,2049,8,17,57,150,106,233,311,121,96,92,187,21,1399,0,0,0,11,7,22,35,11,12,18,17,12,159,0,0,0,0,0,3,14,14,8,24,43,17,135,220,55,64,303,541,815,813,329,196,236,376,130,4087,6,0,0,6,7,12,5,3,3,3,0,1548,1596,244,84,142,569,834,1775,2889,2052,1606,2412,3632,1877,18121,4,0,0,4,5,21,114,167,201,517,1742,227,3007,0,0,0,10,23,78,108,77,65,105,253,57,773,9,0,4,10,9,88,383,423,602,852,2936,365,5669,0,0,0,0,0,8,49,43,68,140,333,50,704,7,0,6,21,33,189,492,525,153,1027,1253,229,3935,9,4
