SA4_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,46,5,0,5,16,3,19,8,4,11,5,5,6,61,34,92,17,11,26,0,0,0,3,3,6,4,5,10,0,0,0,19,21,41,9,10,22,0,0,0,4,0,5,10,9,13,0,0,0,17,21,42,10,0,13,0,0,0,0,0,4,21,29,51,6,8,14,36,43,71,363,336,698,145,90,237,244,142,386,57,79,129,822,497,1319,1629,1138,2766,0,0,0,0,0,0,0,0,0,0,0,0,94,77,173,94,75,170,3,3,7,0,0,8,0,0,0,0,0,0,161,96,252,165,102,262,12,12,23,7,0,7,0,0,0,0,0,0,168,99,267,185,115,300,24,22,44,15,9,18,6,0,13,0,0,3,116,61,180,165,90,254,21,15,41,12,11,29,9,8,16,0,0,0,92,39,133,137,80,219,16,18,33,20,10,33,15,6,23,0,0,0,87,28,119,139,63,205,26,29,52,21
501,3743,60,50,111,261,279,542,134,654,789,107,60,163,2635,2718,5355,1391,1073,2468,40,37,76,134,157,290,186,755,930,71,50,115,1814,2067,3884,954,575,1531,26,11,38,57,85,144,232,936,1167,66,27,96,1331,1643,2972,513,209,723,14,8,20,28,45,77,305,1261,1574,28,29,62,891,1561,2453,32316,32410,64726,1914,2246,4159,5078,6117,11194,1273,4940,6216,21061,17042,38106,61639,62761,124401,5,11,20,0,3,3,5,0,5,0,0,0,5670,5166,10839,5678,5188,10870,154,318,477,9,38,41,0,8,5,0,0,4,3923,3562,7484,4094,3922,8015,976,1557,2533,67,117,181,25,61,88,5,12,17,3434,2960,6392,4511,4707,9216,2281,3053,5337,147,215,362,98,195,297,5,21,27,2510,2119,4622,5040,5600,10637,3114,3402,6517,210,300,517,237,316,550,5,20,25,1827,1579,3407,5399,5614,11014,3571,3806,7376,260,362,622,422,605,1022,11,43,53,1562,1392,2955,5826,6201,12030,3797,3938,7733,342
502,3169,76,43,115,250,212,462,128,458,587,58,26,84,2256,2163,4420,1238,948,2188,27,18,49,135,107,245,159,561,719,35,16,52,1592,1654,3245,820,521,1342,15,5,23,76,60,133,185,658,844,17,13,37,1111,1267,2381,402,220,620,9,3,10,32,44,77,230,763,991,11,14,31,693,1044,1731,17306,17632,34944,1130,1325,2453,3018,3672,6687,976,3252,4228,10352,8842,19193,32775,34726,67502,5,5,7,0,3,4,0,0,5,0,0,0,2923,2882,5801,2934,2888,5820,95,185,277,8,18,27,4,10,13,0,4,3,2494,2318,4807,2595,2530,5128,542,874,1419,34,95,130,17,50,72,0,7,8,1778,1573,3352,2376,2601,4974,1159,1397,2565,90,162,252,64,125,184,3,8,8,1283,1091,2379,2595,2789,5380,1288,1565,2853,126,182,310,134,198,329,3,16,17,892,750,1635,2446,2710,5154,1696,1831,3529,169,217,388,206,363,572,12,26,35,797,635,1435,2879,3076,5960,1795,1868,3664,203
503,2756,49,56,114,297,357,651,100,489,595,232,183,416,2184,2344,4532,1103,862,1965,42,28,69,144,227,365,157,710,862,141,161,303,1583,1983,3570,839,538,1372,38,18,54,89,165,252,199,987,1192,99,144,248,1264,1857,3116,621,337,962,16,8,23,50,103,154,380,1850,2235,58,181,242,1126,2485,3611,28698,28963,57662,1528,1579,3108,4560,5753,10315,1157,5058,6213,29691,25524,55217,65634,66871,132512,12,21,32,3,0,4,4,0,0,0,3,3,4544,4856,9404,4564,4890,9448,170,292,461,3,11,17,3,7,16,12,9,13,6389,6453,12845,6578,6766,13352,1123,1764,2890,41,72,118,24,92,119,6,9,13,7125,6389,13518,8325,8329,16653,3100,3571,6674,102,142,248,164,228,389,8,14,19,4517,3660,8173,7889,7610,15500,3384,3602,6987,133,146,277,241,333,579,4,17,22,2395,1783,4170,6155,5880,12033,3461,3727,7189,161,198,363,266,496,765,17,37,47,1412,1198,2607,5325,5652,10974,3707,3849,7553,217
504,4131,78,75,159,345,452,800,161,786,949,161,95,259,3009,3284,6289,1548,1134,2686,59,40,95,223,289,505,256,937,1194,118,44,154,2204,2436,4638,1064,609,1678,23,20,41,94,158,257,261,1104,1365,43,49,91,1493,1945,3441,599,302,895,10,14,31,56,72,130,373,1567,1941,43,46,90,1078,2007,3089,42684,42729,85417,2559,3080,5639,6681,9021,15703,1595,6314,7912,34138,27462,61606,87664,88609,176270,23,27,47,9,8,8,4,4,10,6,0,5,8013,7359,15370,8046,7391,15437,364,737,1107,20,58,77,9,19,30,0,5,10,8133,7179,15314,8529,8003,16533,2328,3566,5893,119,200,320,59,134,191,6,7,15,6895,5783,12675,9405,9688,19091,5015,5655,10672,231,327,559,246,396,639,7,21,33,4765,3622,8389,10268,10022,20288,5336,5538,10873,309,395,703,396,580,973,10,61,71,2949,2399,5352,9007,8973,17979,5486,5572,11055,422,542,959,636,1020,1655,34,78,110,2299,1937,4245,8874,9150,18023,5565,5406,10981,438
505,9215,180,149,331,606,984,1591,364,1644,2013,200,182,387,6397,7136,13531,3572,2782,6354,121,99,215,363,554,920,498,2181,2678,122,135,256,4672,5756,10427,2498,1585,4083,60,46,113,185,335,520,581,2567,3152,75,92,171,3403,4624,8027,1512,741,2256,35,19,58,95,213,308,839,3660,4500,57,133,188,2544,4770,7311,97380,98572,195950,4456,5873,10334,12185,18456,30635,3370,13943,17314,71076,60460,131532,188472,197300,385765,33,50,82,0,10,10,8,5,10,3,4,11,17309,16548,33853,17357,16607,33969,532,1314,1844,22,72,93,15,24,37,7,11,14,17095,15503,32604,17669,16926,34598,4186,6556,10735,188,389,581,121,259,386,14,20,29,15209,12930,28138,19716,20148,39865,10316,12168,22487,440,649,1095,438,686,1122,19,51,69,9964,7727,17686,21170,21287,42456,11822,12703,24520,542,847,1388,741,1108,1852,37,93,130,5490,4616,10109,18628,19365,37992,12771,13261,26030,724,925,1650,1240,1851,3086,39,120,164,4297,3501,7796,19066,19664,38728,12901,12853,25758,867
506,7916,170,148,316,631,912,1546,354,1633,1989,299,203,504,5832,6435,12266,3007,2260,5260,106,89,198,346,549,888,424,2020,2442,164,158,325,4036,5076,9112,2063,1322,3386,65,53,116,217,291,510,547,2357,2906,123,106,236,3015,4132,7141,1237,639,1869,36,21,62,101,203,309,791,3503,4288,85,160,246,2253,4531,6781,83645,83614,167257,4672,5425,10095,12256,16900,29156,3154,13248,16407,71453,57957,129415,175186,177143,352333,55,93,143,4,3,8,13,8,16,12,0,8,15624,14440,30059,15698,14537,30240,813,1713,2527,25,87,112,14,34,52,7,7,20,18509,15843,34349,19377,17687,37060,5071,7524,12593,201,321,525,160,243,402,16,25,36,15398,12036,27435,20843,20160,41002,11141,12552,23691,428,640,1065,455,622,1080,16,55,72,9371,6933,16301,21409,20799,42209,11752,11588,23341,589,742,1332,685,990,1681,30,80,116,5409,4274,9683,18466,17678,36147,10755,10505,21261,639,826,1466,1061,1505,2568,47,154,196,3995,3225,7222,16499,16214,32718,10245,9969,20217,749
507,6951,126,128,256,518,748,1266,325,1302,1634,163,154,324,4929,5492,10425,2918,2237,5155,90,76,165,316,417,736,423,1788,2209,134,89,224,3884,4609,8491,1999,1342,3342,56,33,84,170,249,424,527,2164,2688,79,67,150,2831,3859,6689,1155,616,1772,34,31,64,71,145,222,679,2827,3509,58,111,165,1999,3729,5732,69351,70057,139408,3752,4525,8275,9996,13822,23817,2844,10866,13710,51921,44937,96861,137869,144208,282072,26,26,52,4,3,7,4,7,10,0,6,3,12769,12369,25137,12803,12408,25209,391,744,1136,34,60,92,8,24,33,8,13,21,13148,12330,25480,13595,13170,26764,3001,4650,7656,136,292,426,93,169,262,22,21,38,10962,9391,20353,14218,14522,28743,7251,8720,15971,339,556,894,298,504,805,12,37,51,7079,5722,12797,14979,15533,30513,8679,9199,17880,446,628,1074,613,829,1439,10,70,78,4300,3545,7849,14039,14276,28318,9112,9277,18389,552,838,1389,968,1396,2366,37,92,125,3415,2902,6319,14080,14504,28588,9197,9253,18451,663
509,3634,98,49,143,300,265,566,198,599,793,155,41,200,2748,2578,5325,1409,985,2396,49,20,65,184,158,343,211,678,889,93,35,130,1945,1875,3816,876,522,1402,34,11,44,81,66,147,236,811,1051,67,35,105,1299,1444,2743,452,223,674,21,8,26,31,44,76,290,1095,1386,47,29,72,842,1394,2240,27792,27290,55089,1693,1578,3278,4491,4671,9162,1417,4372,5790,16723,12591,29311,52127,50502,102626,17,15,25,0,0,0,0,0,3,3,0,5,3903,3357,7259,3919,3372,7292,136,214,346,6,13,16,9,0,8,0,0,4,3154,2421,5571,3299,2652,5951,774,1102,1878,46,72,117,16,40,57,3,10,11,2621,2067,4689,3458,3289,6745,1653,1981,3631,97,142,244,67,122,184,6,25,33,1794,1473,3270,3616,3742,7355,2097,2243,4335,155,181,337,138,192,337,11,26,27,1309,1047,2358,3705,3692,7400,2441,2592,5034,237,234,466,250,338,588,15,37,52,1193,954,2144,4139,4155,8292,2746,2877,5622,287
510,299,28,18,48,79,27,97,38,93,133,73,39,115,410,276,692,92,56,145,7,5,13,25,14,39,35,62,90,36,28,64,199,162,358,37,26,64,10,0,4,11,4,15,43,75,116,26,17,41,124,122,241,27,9,37,5,0,9,3,10,9,36,51,85,7,15,25,81,83,163,18235,12208,30448,1694,943,2633,3387,2017,5400,445,805,1251,21245,13651,34890,45007,29615,74618,26,44,71,3,7,9,0,3,0,0,0,5,2301,2001,4293,2330,2050,4381,179,229,409,22,20,41,6,6,14,4,3,3,2798,2455,5253,3013,2714,5724,1186,1232,2417,79,69,144,40,39,83,5,11,13,4188,2862,7049,5498,4212,9703,2654,2103,4751,166,111,283,139,105,246,3,9,19,3173,2170,5342,6139,4504,10637,2784,1922,4709,207,123,331,234,164,394,11,16,27,1972,1370,3339,5209,3597,8808,2771,1669,4431,238,117,352,349,223,568,9,33,40,1544,1025,2570,4910,3053,7960,2429,1413,3842,229
511,1982,94,45,135,268,168,435,126,370,501,121,41,159,1741,1472,3212,699,542,1245,53,21,73,120,63,180,137,474,605,74,26,98,1083,1124,2206,471,239,709,19,15,34,62,44,103,159,437,595,45,19,61,762,751,1507,210,97,304,8,4,7,20,23,39,150,551,696,25,20,43,406,694,1097,22433,21073,43506,1833,1537,3368,4161,3687,7856,960,3014,3976,20122,15061,35186,49510,44378,93894,23,34,55,3,0,6,5,0,5,0,0,0,3665,3437,7107,3701,3471,7174,184,265,449,14,25,42,10,3,16,7,3,13,3322,2855,6176,3536,3161,6689,869,1231,2099,69,97,167,28,35,62,4,10,13,3222,2598,5821,4190,3973,8166,1877,2135,4012,106,150,254,101,124,226,4,10,12,2318,1758,4077,4413,4171,8582,2060,2185,4241,143,198,338,160,194,352,15,23,33,1507,1211,2724,3885,3802,7689,2314,2304,4616,207,207,415,272,323,593,13,46,61,1434,1092,2524,4244,3971,8210,2549,2375,4922,219
597,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,11,144,14,0,14,20,0,27,0,4,4,212,21,231,377,34,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,15,3,18,16,0,23,7,0,7,0,0,0,0,0,0,0,0,0,32,3,36,44,3,49,31,0,33,0,0,0,0,0,0,0,0,0,41,6,45,77,6,83,29,0,29,0,0,0,0,0,0,0,0,0,31,0,29,59,3,62,36,0,32,6,0,6,4,0,4,0,0,0,21,0,23,62,3,63,29,0,29,3
599,100,10,9,15,28,12,38,3,4,12,10,5,13,126,55,179,27,7,29,5,0,11,18,0,13,3,15,16,4,0,5,52,23,72,3,0,3,4,0,4,0,0,0,5,3,8,3,0,8,15,5,24,3,0,0,0,0,0,0,0,4,3,3,12,0,0,0,6,12,16,1178,1021,2206,302,160,467,505,336,846,64,92,164,1917,1099,3016,3979,2712,6691,0,0,0,0,0,0,0,0,0,0,0,0,84,65,153,87,65,153,9,7,13,0,0,5,0,0,0,0,0,0,253,239,482,257,245,503,28,35,60,11,10,19,8,6,9,0,0,0,348,263,615,387,310,701,56,65,115,32,0,34,10,10,15,3,0,3,281,154,440,381,223,608,60,38,102,30,11,41,20,9,26,0,0,0,185,94,284,295,156,450,65,34,99,29,17,44,41,17,60,0,3,3,172,82,253,308,149,454,36,31,65,43
601,4788,96,86,182,414,557,972,280,1093,1366,180,150,331,3615,4028,7646,1871,1468,3341,61,44,106,213,321,534,338,1347,1687,107,108,222,2601,3295,5891,1395,865,2257,29,20,51,108,178,288,434,1627,2058,79,107,184,2049,2800,4848,824,441,1270,24,19,37,61,103,164,564,2342,2905,54,125,174,1516,3040,4551,38844,38927,77769,2457,3027,5487,7026,9982,17005,2303,8603,10901,31773,28949,60725,82402,89488,171884,10,16,29,0,3,9,4,0,4,4,5,3,6860,6662,13518,6881,6684,13566,202,345,548,7,35,41,4,11,24,7,7,16,6865,6548,13415,7087,6953,14046,1251,1822,3073,63,115,176,56,100,161,3,11,11,5608,5164,10770,6981,7209,14196,2865,3398,6261,135,281,418,193,217,406,7,26,38,3763,3406,7176,6966,7329,14292,3302,3614,6913,254,326,574,278,451,729,10,33,47,2563,2503,5066,6403,6923,13334,3650,4093,7740,314,416,727,527,831,1367,24,91,112,2250,2056,4304,6763,7483,14247,3954,4060,8014,361
602,3561,68,63,127,276,325,607,205,786,998,144,95,243,2674,2856,5534,1349,1061,2405,49,27,72,155,188,344,272,864,1137,103,77,178,1924,2217,4137,912,579,1488,26,14,40,86,89,178,301,1089,1387,63,64,128,1400,1830,3223,533,290,827,14,15,29,29,50,80,392,1498,1892,48,85,125,1025,1937,2955,27018,27076,54094,1651,1891,3547,4753,6095,10850,1695,5829,7527,18943,16717,35658,54057,57609,111667,7,14,20,4,6,7,0,0,4,0,0,4,4552,4215,8769,4566,4236,8804,192,301,489,7,23,27,0,3,3,0,9,11,4316,3811,8125,4514,4146,8661,752,1120,1879,40,92,135,26,40,63,8,9,17,2834,2503,5335,3660,3765,7428,1599,1912,3511,88,143,235,93,158,254,0,26,26,1875,1704,3578,3661,3944,7605,1913,2098,4004,138,186,326,172,281,452,7,27,42,1305,1284,2591,3539,3871,7414,2212,2545,4752,181,252,429,324,498,820,10,43,50,1274,1146,2421,3995,4479,8472,2655,2794,5450,258
603,1036,36,10,44,108,64,177,48,177,232,59,11,77,844,716,1559,371,219,594,18,8,25,59,34,84,69,179,248,31,13,45,546,452,999,204,104,308,12,0,12,17,18,38,63,172,240,17,10,28,319,308,630,90,40,129,0,0,4,8,11,15,75,229,303,14,15,25,190,295,482,7528,7438,14967,526,431,959,1600,1498,3095,460,1181,1635,4683,3616,8299,14791,14163,28952,0,5,7,0,0,0,0,0,0,0,0,0,1027,900,1930,1033,904,1942,25,32,62,0,7,9,0,0,0,0,4,4,699,602,1303,731,645,1376,127,207,334,12,22,38,4,0,10,0,0,0,592,470,1068,736,701,1443,345,459,805,22,31,56,15,32,50,0,0,3,438,370,809,827,897,1723,409,500,907,32,59,93,43,53,94,4,6,12,386,359,746,864,982,1851,552,622,1178,56,49,105,97,99,196,9,8,19,412,347,763,1135,1126,2258,649,805,1458,79
604,3108,63,29,95,231,230,457,193,651,844,128,47,174,2338,2348,4677,1170,859,2026,34,27,57,120,142,261,215,798,1010,75,46,121,1608,1875,3478,731,451,1179,28,3,32,57,63,124,223,827,1057,46,36,84,1082,1383,2471,451,208,665,10,4,19,20,51,70,281,1164,1446,24,36,61,786,1475,2257,21908,21922,43829,1427,1590,3014,3788,4682,8467,1329,4828,6152,14201,12223,26423,42651,45243,87889,6,7,16,0,9,7,0,0,3,3,3,4,3433,3241,6670,3442,3253,6701,104,212,311,8,29,40,0,3,6,0,0,3,2783,2541,5325,2900,2789,5693,576,814,1389,32,89,121,23,39,58,4,9,12,2005,1942,3947,2637,2887,5522,1165,1402,2572,84,138,224,76,102,175,3,17,25,1405,1211,2620,2734,2881,5614,1320,1615,2935,98,184,280,150,238,385,11,22,34,1081,935,2016,2657,2993,5650,1628,1763,3392,207,217,419,282,438,722,11,40,46,1016,856,1867,3138,3308,6446,1907,2150,4060,215
697,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,43,5,0,5,13,3,23,0,3,0,26,12,42,84,32,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,5,7,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,12,0,12,0,0,4,0,0,0,0,0,0,0,0,0,3,4,6,9,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,5,0
699,8,0,4,0,9,7,14,0,0,7,0,0,0,16,14,27,4,3,4,0,0,0,0,0,0,0,3,3,0,0,0,5,6,9,3,0,6,0,0,0,0,4,4,0,0,4,0,0,0,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,96,202,42,40,80,73,68,142,11,19,30,326,189,514,563,410,972,0,0,0,0,0,0,0,0,0,0,0,0,31,30,62,31,30,62,5,0,4,0,0,0,0,0,0,0,0,0,53,29,87,61,33,91,8,7,14,0,0,6,0,0,0,0,0,0,56,32,85,64,42,102,11,11,20,4,6,5,3,0,3,0,0,0,36,13,55,50,32,80,6,6,9,4,3,14,3,8,6,0,0,0,36,17,56,51,34,84,3,5,9,7,0,3,9,3,11,0,0,0,22,15,35,38,25,64,3,3,6,3
701,1112,68,34,100,185,157,336,83,286,372,115,36,155,1142,931,2073,359,208,564,32,15,43,83,60,147,61,225,284,65,21,82,593,528,1118,183,92,272,16,6,20,49,35,82,65,208,276,42,19,61,353,361,718,77,30,112,3,8,14,11,29,39,58,191,253,17,3,16,167,261,426,20324,19696,40019,1592,1573,3168,4154,4432,8594,609,1964,2568,23262,17598,40864,49945,45260,95208,18,22,45,5,0,6,0,4,5,3,0,5,4004,3525,7532,4040,3559,7600,296,513,813,19,26,48,12,12,19,5,4,5,4870,3799,8668,5204,4352,9552,1565,2089,3657,75,98,176,45,82,125,7,5,14,5394,4108,9503,7085,6388,13470,3146,3380,6522,133,154,288,157,221,378,7,6,13,3527,2657,6186,6967,6426,13392,3435,3239,6673,156,171,325,264,314,577,10,23,37,2171,1649,3823,6035,5402,11438,3216,2826,6044,191,214,401,371,445,818,13,41,54,1643,1391,3039,5439,4913,10345,3040,2720,5756,255
702,508,40,13,53,93,71,160,76,201,280,85,56,142,609,529,1140,118,78,201,21,12,30,38,12,48,55,172,222,34,40,78,261,322,582,81,32,104,4,7,14,20,12,32,52,142,193,33,12,47,187,203,396,32,20,55,4,0,4,3,9,17,33,133,166,11,19,23,87,176,267,14851,14484,29329,1136,1127,2264,2271,2200,4469,612,1982,2589,14433,12671,27103,33299,32457,65759,192,362,556,11,9,20,0,8,5,4,0,10,3209,2641,5853,3420,3025,6439,823,1009,1835,38,53,97,19,15,36,4,14,17,2657,2262,4917,3548,3353,6903,1435,1604,3036,60,109,170,35,52,85,15,27,42,2376,2267,4643,3924,4055,7976,1881,1991,3877,89,157,243,68,108,175,7,30,43,1727,1643,3374,3778,3934,7715,1733,1766,3497,89,139,231,111,165,273,12,51,64,1189,1133,2326,3137,3258,6393,1711,1646,3355,132,142,273,161,145,309,29,79,108,976,1022,1990,3011,3031,6039,1667,1626,3294,163
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,35,7,0,6,10,0,10,0,0,0,51,3,56,91,16,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,3,7,6,0,6,0,0,0,0,0,0,0,0,0,13,5,15,16,5,17,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,3,0,3,0
799,43,4,0,4,8,4,11,5,3,7,0,0,0,45,19,67,8,3,15,0,0,0,0,0,4,0,0,0,0,0,0,15,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,409,367,772,55,32,90,102,93,203,17,17,40,358,264,626,948,778,1727,0,0,0,0,0,0,0,0,0,0,0,0,21,13,31,21,13,31,0,4,4,0,0,0,0,0,0,0,0,0,99,84,183,103,87,188,15,15,27,0,0,3,3,0,3,0,0,0,102,117,217,120,129,254,20,30,51,0,10,9,4,0,3,0,0,0,77,72,151,102,105,208,35,29,66,3,5,5,6,6,8,0,0,0,51,46,100,93,83,179,43,32,72,3,5,12,6,3,10,0,4,4,66,52,120,120,92,215,33,29,68,4
