SA4_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
207,9,0,220,60,86,52,31,12,3,237,192,123,45,53,15,4,440,29641,39816,22046,24125,9486,3228,128335,13335,25036,15308,19393,7466,2564,83097,6082,5410,2379,1820,437,89,16217,2494,4279,2797,2546,677,200,12992,8573,9686,5171,4366,1113,292,29207,3965,2855,980,591,96,33,8523,3350,2546,679,225,43,9,6851,3540,2891,678,256,39,8,7417,1457,1464,402,119,18,10,3462,26,9,5,9,10,4,53,12336,9768,2739,1199,205,61,26312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,83,48,22,6,0,246,96,83,48,22,6,0,248,63,38,24,10,5,3,145,34393,44612,23291,24996,8793,2910,139003
208,17,10,671,394,290,80,52,19,10,837,211,166,82,80,36,10,586,39145,47030,24027,26953,9796,2773,149733,14065,25768,15552,21494,8012,2053,86938,9177,7808,3155,2227,456,107,22921,3534,6075,3278,2967,668,197,16712,12707,13885,6427,5196,1124,299,39639,10590,6516,2163,1170,232,76,20740,3203,2667,638,219,38,3,6770,3536,2795,607,202,27,7,7167,604,469,94,20,6,0,1201,28,8,12,15,8,0,68,17961,12447,3515,1623,308,84,35941,117,16,3,0,0,0,138,4,0,0,0,0,0,4,421,305,85,35,10,3,871,543,326,91,36,10,3,1012,61,46,14,20,8,0,153,45331,52475,25602,28370,9462,2442,163682
209,14,8,267,112,86,56,30,16,12,317,148,135,54,51,18,10,416,34268,51272,30833,33039,13268,5983,168671,25838,45915,28691,33079,12979,5710,152210,6718,4750,1854,1329,389,146,15193,3305,4517,2477,1606,401,176,12492,10024,9266,4329,2933,797,333,27683,2340,1512,593,344,80,38,4910,920,546,137,50,19,0,1661,1625,1175,223,81,19,0,3130,369,211,44,11,8,4,637,50,19,12,11,6,4,101,5305,3459,1012,488,126,43,10439,13,0,0,0,0,0,14,0,0,0,0,0,0,0,106,96,44,15,10,4,272,116,99,44,15,10,4,291,62,42,23,9,5,0,141,41345,58784,34100,36526,13912,6089,190761
210,35,14,346,262,146,63,51,38,25,575,100,80,53,47,21,20,315,23318,34310,21198,22638,10614,6540,118615,18998,32433,21148,24239,11011,6805,114632,4519,3033,1314,954,330,148,10307,2847,4138,2443,1713,581,232,11956,7369,7168,3756,2671,911,379,22259,1441,931,398,301,107,58,3240,121,72,35,17,0,0,248,184,86,27,11,5,7,326,0,0,0,0,0,0,0,40,17,13,0,9,7,85,1787,1118,477,326,120,73,3902,116,15,0,0,0,0,134,0,0,0,0,0,0,0,58,34,14,12,7,0,138,177,48,18,12,7,5,269,51,30,17,18,12,6,128,28388,40794,25416,27273,12056,7260,141191
211,21,8,225,314,158,38,52,24,12,596,179,130,68,48,23,11,461,37471,55678,30398,33195,13284,5263,175296,30154,52659,29371,32646,12346,4934,162108,6942,4288,1433,906,253,110,13927,1769,2280,1348,930,227,68,6624,8710,6573,2788,1829,477,173,20554,807,421,173,75,27,4,1506,637,400,92,47,0,0,1172,674,473,119,30,6,0,1303,138,81,12,10,0,0,241,86,44,9,13,14,8,172,2338,1424,393,173,43,12,4387,138,38,0,3,0,0,183,0,0,0,0,0,0,0,38,32,7,19,3,3,108,181,73,5,24,9,4,287,81,39,18,17,11,0,164,41462,60765,32579,34693,12887,5130,187508
212,23,21,352,503,163,99,56,30,30,881,215,143,104,64,33,8,565,43902,69246,46029,49311,21209,13315,243015,35139,63896,44778,50021,21577,13700,229110,7927,6600,3140,2485,836,478,21468,2355,3977,2934,2372,870,483,13003,10283,10574,6079,4860,1705,958,34469,4541,3599,1875,1376,335,121,11839,705,658,187,84,13,7,1646,1168,936,187,83,14,4,2384,380,427,101,38,9,3,961,67,44,13,7,9,5,144,6851,5664,2356,1587,375,142,16976,355,68,13,0,4,0,441,0,3,0,0,0,0,5,39,28,11,12,3,0,90,399,98,20,14,4,0,534,110,69,33,18,13,7,252,52785,80301,53276,56493,23684,14814,281345
213,34,18,351,347,181,73,48,34,16,697,218,142,70,61,26,11,536,45193,66656,45562,46827,19870,12321,236430,35488,60615,45611,50095,20675,13014,225490,7707,5868,2963,2379,820,421,20154,3966,6060,3843,2830,972,459,18130,11675,11929,6799,5205,1796,877,38287,4192,2500,958,555,166,68,8440,1181,766,216,95,24,7,2289,1858,1292,293,92,11,3,3549,966,613,133,50,12,3,1770,66,44,18,17,13,9,168,8259,5220,1608,808,227,87,16213,198,43,4,4,0,0,257,5,0,0,0,0,0,11,117,111,44,38,16,9,333,321,162,48,45,18,9,603,104,78,31,27,11,7,259,55847,78002,54106,56181,22722,13998,280854
214,0,4,69,634,211,40,21,4,7,912,112,69,22,21,3,3,229,28868,37066,16264,16257,6542,2483,107484,21765,34617,15858,16367,6517,2366,97497,6834,3802,960,417,121,31,12162,1351,1596,592,331,79,28,3986,8183,5393,1555,752,207,56,16148,1520,802,158,76,13,3,2572,178,108,14,13,0,0,312,78,62,9,6,0,0,154,23,0,0,0,0,0,28,59,18,5,8,3,0,100,1868,992,189,94,24,6,3167,530,136,16,8,0,3,685,0,0,0,0,0,0,6,30,17,12,9,0,0,69,557,151,25,17,0,4,761,51,29,15,7,4,0,101,32426,41185,17638,17233,6746,2437,117669
215,6,3,152,336,179,32,30,16,6,591,135,156,39,37,16,10,390,17552,20719,7310,6491,3348,1477,56900,14843,20255,7419,6541,3384,1561,53993,2030,807,200,90,24,16,3176,51,47,18,5,0,0,121,2081,857,215,99,28,17,3297,1426,469,133,50,17,11,2108,23,7,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,12,1455,480,133,50,14,11,2152,297,153,22,30,6,4,506,14,10,0,0,0,4,24,43,41,11,9,4,4,116,349,202,41,37,12,6,649,60,73,16,13,7,3,166,18791,21874,7816,6731,3440,1596,60251
216,4,3,93,330,132,30,26,8,4,532,84,85,17,19,10,7,218,13201,17083,6414,6092,3024,1509,47323,11491,17312,6545,6208,3088,1634,46286,2672,1060,265,140,50,17,4200,63,52,24,10,5,0,153,2740,1106,289,151,49,22,4356,67,24,11,4,0,0,103,16,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,5,0,0,0,0,12,90,27,11,5,0,0,131,414,181,23,7,3,3,631,9,9,0,0,0,0,15,158,85,5,3,8,0,260,580,276,24,17,7,5,910,34,26,9,11,3,5,88,14938,18757,6870,6389,3154,1666,51776
217,4,3,123,169,101,27,21,6,6,332,119,122,48,27,13,8,329,14009,17037,5978,5604,2725,1190,46539,12589,17550,6228,5661,2810,1149,45986,1955,693,154,68,29,8,2905,218,172,46,33,4,0,477,2173,865,202,99,31,8,3380,540,183,41,15,5,0,791,36,19,0,7,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,17,589,207,41,19,3,6,864,142,61,10,9,0,0,228,7,11,3,0,0,0,21,34,35,9,5,7,4,95,184,105,27,13,9,4,343,46,34,10,10,0,0,93,15581,18761,6510,5797,2854,1164,50664
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,3,52,306,173,15,20,4,3,524,134,92,25,27,13,6,292,16433,27246,13590,13960,5489,2513,79229,11776,25394,13216,14145,5444,2486,72460,2632,1399,266,134,34,25,4485,2170,2385,1146,550,127,37,6414,4808,3790,1408,684,164,55,10908,1487,588,172,59,11,0,2315,422,372,57,24,0,0,874,418,434,71,23,8,0,954,4,9,0,0,0,0,15,49,46,17,8,3,9,118,2387,1442,314,106,28,7,4278,170,82,12,5,4,0,272,3,0,0,0,0,0,4,7,4,0,0,0,0,14,176,90,15,4,4,0,298,46,36,8,7,6,0,102,19189,30749,14961,14949,5641,2552,88042
302,0,0,59,274,62,22,10,7,0,373,140,82,37,22,6,10,305,20045,26611,13147,11826,4477,1927,78036,10675,19938,11394,11967,4397,1833,60195,1895,880,176,105,22,15,3092,3094,3103,1518,813,185,74,8788,4993,3983,1689,912,212,88,11880,2813,1523,495,215,58,13,5121,2258,1600,452,165,22,6,4504,1343,1253,277,101,10,5,2995,844,746,142,43,5,0,1782,27,30,3,5,0,3,72,7286,5155,1367,534,100,33,14461,237,47,5,0,0,0,290,6,0,0,0,0,0,3,15,16,3,4,0,0,41,257,59,8,8,5,0,334,51,22,8,9,0,0,94,23254,29156,14472,13423,4715,1952,86969
303,10,6,177,496,184,63,45,21,7,817,267,132,61,46,12,7,522,24556,36596,21214,20978,8764,4719,116821,13864,27262,18086,20124,8209,4355,91895,1156,691,255,200,73,30,2405,4374,5700,3603,2191,628,246,16737,5532,6393,3859,2384,705,277,19150,3693,2069,660,304,60,28,6818,3152,2606,725,273,45,13,6822,1780,1933,416,135,22,0,4290,814,1223,212,69,17,0,2344,49,34,17,10,0,3,122,9495,7869,2036,794,150,56,20393,401,119,24,10,3,0,555,0,0,0,0,0,0,0,13,19,6,7,3,0,53,420,140,33,12,8,0,609,112,61,22,17,11,5,221,29413,41728,24031,23339,9085,4688,132271
304,0,0,21,7,9,5,8,0,0,31,77,58,33,23,11,4,211,11637,19934,11047,12087,4844,1656,61197,7047,16097,9554,12129,4603,1570,51009,561,256,72,34,3,0,917,1082,1285,652,423,85,9,3543,1641,1536,725,456,93,12,4465,1542,1095,407,202,41,12,3307,1661,1672,550,230,52,14,4181,889,1213,400,203,27,8,2740,257,320,116,62,4,6,766,27,24,3,5,0,0,61,4381,4327,1474,714,126,37,11062,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,0,0,0,11,6,8,4,0,0,0,22,41,23,12,10,3,0,86,13118,21991,11768,13314,4825,1620,66633
305,4,5,124,97,73,27,15,8,4,222,286,169,66,35,15,7,579,29077,35416,14526,12043,4451,1466,96985,6433,12603,8356,10085,4124,1184,42779,253,146,61,38,8,0,510,2344,3002,1559,774,154,28,7874,2601,3154,1622,807,163,33,8382,5802,3448,937,432,70,25,10710,7580,6508,1658,627,122,32,16525,7390,8023,1837,739,147,35,18179,10774,10636,2385,857,142,28,24821,238,242,42,18,6,5,542,31782,28861,6854,2666,488,121,70777,14,14,6,0,0,0,38,4,0,0,0,0,0,5,34,28,11,3,0,0,86,55,44,19,6,6,0,129,278,136,36,29,3,0,482,41145,44793,16891,13599,4785,1337,122548
306,6,7,290,864,451,79,41,11,26,1471,318,209,65,47,16,16,668,22971,31093,12846,11352,4824,2953,86047,14849,26958,11472,10679,4587,2993,71542,2366,1213,371,205,68,43,4269,1668,1141,387,183,42,21,3449,4037,2358,755,390,113,67,7720,3589,1883,641,309,103,75,6612,1474,1214,368,159,33,14,3253,354,370,103,47,8,4,895,154,203,45,8,6,0,417,12,10,7,0,0,0,28,5581,3684,1162,527,153,92,11200,491,279,44,20,6,4,853,72,43,13,11,6,4,138,83,80,32,16,10,3,217,643,395,86,52,23,13,1209,319,211,52,36,10,8,636,25421,33604,13531,11684,4884,3176,92302
307,3,0,118,341,162,45,31,11,7,590,124,130,44,30,36,11,379,11945,16892,6053,5652,2966,1591,45106,10747,16692,5850,5357,2881,1674,43204,1593,607,169,68,21,15,2474,103,88,27,23,0,0,242,1693,692,193,92,27,16,2715,264,66,28,16,6,5,387,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,274,72,30,16,4,5,398,193,115,22,10,9,5,356,34,19,6,3,3,5,68,24,30,11,4,4,0,74,255,160,38,20,18,8,496,93,86,25,12,10,3,229,13065,17703,6133,5497,2943,1708,47044
308,6,8,92,733,382,45,51,18,12,1245,326,209,65,65,30,17,706,18781,26671,11780,11599,5104,2597,76525,15428,25594,11006,11245,5144,2768,71182,1685,864,249,162,57,21,3046,891,496,150,103,22,4,1661,2579,1361,398,264,82,27,4712,2147,979,253,110,49,13,3560,183,86,27,4,5,0,307,178,121,30,8,0,0,341,112,71,15,8,0,0,199,26,18,10,5,0,3,55,2643,1272,328,132,52,19,4454,363,233,26,12,8,4,640,39,24,4,0,0,0,68,16,17,10,3,0,0,52,418,276,41,13,7,4,756,134,123,26,25,13,12,325,21197,28623,11794,11681,5301,2835,81435
309,5,4,116,944,463,73,29,10,12,1531,474,266,100,73,28,10,942,46936,72838,34316,31434,12185,5899,203605,18483,43889,25631,29078,11798,6229,135112,6462,6022,2152,1279,335,111,16368,7997,12064,5986,3579,1025,328,30976,14457,18082,8137,4858,1361,441,47337,4193,3154,910,422,88,53,8830,6293,5993,1595,553,112,28,14577,3838,4629,1046,386,78,32,10017,6337,7402,1535,572,143,45,16042,104,104,38,25,9,10,292,20769,21289,5134,1961,429,165,49750,820,351,43,15,0,0,1235,7,4,0,0,0,0,19,48,52,24,18,0,5,144,882,408,70,34,3,5,1398,349,248,79,46,25,4,749,54935,83915,39049,35979,13618,6852,234344
310,12,18,163,465,173,51,35,21,22,769,135,123,52,21,16,8,363,21518,33692,18635,17668,8213,5729,105454,20293,35482,19527,19300,8912,6224,109745,2950,1280,470,248,85,69,5091,2171,2343,1246,713,292,147,6916,5117,3622,1715,959,375,217,12005,873,246,95,30,8,5,1260,197,88,28,8,3,0,317,60,29,3,0,0,0,89,34,8,5,0,0,0,49,57,38,17,9,6,13,134,1216,411,144,48,17,14,1856,307,113,29,8,0,0,462,8,3,0,0,5,0,17,12,19,3,6,0,0,49,324,144,33,21,8,6,522,154,57,22,13,13,6,264,27108,39712,21443,20345,9327,6461,124395
311,11,10,127,398,179,43,26,14,14,675,122,80,38,29,14,18,308,19168,31929,18267,17519,8573,6632,102089,16123,31578,18367,18028,8973,7274,100337,2673,1729,595,296,139,94,5529,3257,2538,1392,778,323,167,8455,5930,4261,1985,1073,470,260,13983,1230,600,227,123,45,29,2254,270,94,18,10,3,0,391,53,51,19,3,0,0,132,35,25,9,3,0,3,76,91,81,33,20,6,8,233,1683,843,302,154,56,43,3086,313,85,10,9,0,0,416,16,10,6,5,0,0,33,3,3,0,0,0,0,10,326,94,17,14,3,4,459,90,53,22,12,3,8,190,24149,36834,20690,19284,9503,7585,118053
312,0,0,60,540,324,29,28,14,11,946,255,129,46,27,19,6,487,14052,20761,9033,8673,3973,1631,58113,10075,18693,8314,8598,4081,1886,51649,2107,1175,327,186,61,27,3881,1077,739,251,123,34,15,2228,3184,1909,576,307,97,36,6108,1164,629,198,78,38,15,2119,131,122,37,9,7,0,309,68,83,20,6,0,0,181,70,90,14,7,0,0,188,0,12,3,0,0,0,17,1441,938,270,111,43,15,2813,427,307,30,23,10,5,804,18,17,11,4,3,0,45,16,19,9,0,5,0,53,459,351,46,28,16,5,900,202,142,34,23,4,3,415,15363,22025,9236,9057,4245,1945,61880
313,4,3,60,638,282,36,24,9,5,991,109,96,30,26,8,9,272,20414,30358,13119,11736,5571,3347,84546,14884,29468,13043,12000,5715,3633,78738,3342,2167,502,276,105,46,6441,2079,1596,584,345,109,79,4792,5425,3765,1091,618,214,122,11237,1996,830,151,57,22,12,3067,673,363,48,16,0,0,1100,688,672,56,32,9,0,1461,275,524,69,22,0,0,890,109,102,21,12,11,12,264,3745,2492,349,130,40,25,6784,634,258,29,15,0,0,941,0,10,3,0,0,0,18,18,23,7,5,4,0,57,655,289,43,25,6,3,1012,74,51,22,10,7,0,169,24778,36057,14552,12777,5982,3785,97938
314,0,0,11,184,53,10,0,3,0,259,31,40,10,20,3,5,111,10570,21158,12087,13296,5436,2554,65099,8151,20061,11887,13752,5546,2672,62070,1987,1171,345,152,46,21,3712,2407,2801,1460,838,233,104,7848,4389,3977,1805,983,280,126,11561,342,193,69,33,8,10,650,103,62,17,8,0,0,194,111,74,18,7,0,0,209,0,0,0,0,0,0,0,59,53,11,10,9,7,145,622,381,117,56,13,13,1197,197,71,0,0,0,0,271,0,0,0,0,0,0,0,0,4,3,0,0,0,7,197,69,0,0,0,0,276,32,20,9,9,0,3,76,13388,24514,13815,14809,5842,2818,75186
