SA4_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
312,73,367,15,71,1941,14,2479,11,351,25,66,367,9,820,68,527,90,302,281,9,1280,274,277,93,414,225,16,1296,365,85,26,376,121,7,983,891,80,30,535,114,18,1659,1832,60,48,873,174,19,3002,2508,16,43,968,173,15,3723,1336,4,0,307,85,10,1741,265,4,0,75,48,0,399,99,5,0,45,23,0,173,75,0,0,25,21,0,127,52,0,0,16,12,0,83,214,0,0,94,69,0,380,229,146,30,243,478,67,1193,8300,1915,411,4405,4123,182,19337,58,139,7,46,1505,7,1764,19,145,16,41,264,0,488,207,540,61,255,257,19,1336,897,397,132,450,142,14,2030,974,135,30,520,126,15,1803,2194,142,58,686,144,21,3242,3452,83,28,974,153,23,4703,2536,16,36,677,107,20,3397,483,0,0,141,27,0,652,109,0,0,35,18,0,168,27,0,0,17,10,0,55,14,0,0,4,12,0,28,5,0,0,6
313,18,644,22,24,21,5,735,12,663,38,32,16,6,775,93,879,54,285,120,20,1454,501,444,72,554,155,38,1764,711,88,32,558,141,18,1547,2737,132,32,999,98,27,4019,8063,55,44,1538,159,64,9919,3439,3,3,545,43,13,4052,453,0,0,130,10,0,599,126,0,0,30,3,0,169,35,5,0,11,7,0,56,13,0,0,5,5,0,18,4,4,0,0,0,0,15,63,0,0,28,9,0,103,273,228,40,194,67,66,873,16561,3156,339,4944,856,261,26113,20,140,14,34,12,0,230,13,248,20,12,7,3,304,97,1108,63,195,58,14,1532,256,633,108,305,137,22,1456,387,246,48,406,91,15,1191,2271,278,54,829,174,34,3633,7528,233,61,1670,175,75,9734,6764,36,25,960,58,25,7872,1012,10,0,226,14,5,1264,315,0,0,53,11,0,387,100,0,0,26,8,0,138,33,6,0,8,3,0,46,13,0,0,7
314,6,143,7,16,5,3,183,3,181,4,14,9,0,211,3,268,21,102,58,3,461,69,168,24,159,102,6,525,108,59,3,186,272,4,629,398,54,4,322,89,4,877,2488,41,43,906,96,23,3594,4158,14,17,683,52,8,4933,596,0,0,123,7,4,729,190,0,0,48,0,0,238,57,0,0,11,0,0,74,17,0,0,7,0,0,26,0,0,0,0,0,0,3,25,0,0,14,5,0,45,105,67,8,98,28,30,333,8243,1010,136,2679,708,85,12861,11,41,3,11,0,0,73,0,47,5,14,5,0,76,14,272,22,51,31,6,396,42,194,22,113,58,5,434,106,95,9,133,20,9,369,413,153,12,241,541,5,1371,2825,157,35,802,133,18,3972,7213,40,46,1089,92,25,8512,1604,3,3,210,24,10,1850,386,0,0,76,3,0,464,150,0,0,24,0,0,180,61,0,0,4,0,0,64,14,0,0,5
315,11,1104,590,93,1095,21,2916,20,629,211,60,170,9,1088,108,816,328,317,277,24,1869,194,333,125,306,167,9,1136,142,69,26,176,108,3,517,260,85,35,156,86,3,626,277,53,9,205,78,4,622,332,19,8,182,70,3,612,251,5,0,130,67,4,456,123,4,4,41,36,0,205,32,0,6,24,42,0,100,4,0,6,10,21,0,34,4,0,0,3,5,0,11,7,6,0,19,21,0,48,77,170,44,181,516,46,1029,1826,3287,1385,1895,2744,133,11278,21,727,151,52,785,18,1759,11,514,54,38,134,6,754,67,1525,154,237,293,12,2292,232,930,103,289,183,15,1758,225,135,28,209,64,5,675,317,122,36,209,85,9,771,399,143,17,226,96,7,889,430,50,9,204,86,6,785,249,8,0,106,61,4,430,97,0,0,35,51,0,187,73,0,3,24,28,0,138,54,0,0,10,14,0,78,23,0,0,3
316,32,658,43,87,58,10,885,7,605,58,54,28,6,762,87,651,82,404,179,11,1414,389,293,32,744,181,11,1654,569,73,23,650,146,16,1473,1983,70,21,1181,162,21,3440,6116,46,21,2258,217,54,8713,8301,8,18,2157,162,46,10690,2194,3,5,555,44,4,2804,590,0,0,160,23,3,780,230,8,0,59,14,0,307,108,5,0,38,7,0,153,42,0,0,21,3,0,66,156,0,0,61,6,0,226,315,177,47,336,121,63,1055,21122,2600,357,8755,1353,253,34436,20,110,16,32,22,4,212,9,255,43,40,27,5,374,58,969,76,252,69,17,1445,183,484,84,438,149,13,1352,298,157,27,481,111,9,1080,1018,193,33,867,199,26,2340,4895,193,38,1887,222,38,7271,9278,75,25,2540,188,51,12161,5487,3,5,1008,60,23,6585,1594,4,3,292,22,4,1913,571,0,0,102,7,3,691,202,0,0,50,17,0,270,92,0,0,26
317,12,323,20,37,22,4,423,20,299,29,49,35,0,431,257,388,76,388,71,16,1198,1447,187,67,722,128,23,2569,959,55,16,566,118,13,1722,2685,52,10,828,143,17,3740,2735,18,35,552,65,14,3416,1036,6,7,183,17,5,1256,118,0,0,39,5,0,161,35,0,0,12,5,0,53,3,3,0,6,0,0,17,3,0,0,3,0,0,8,0,0,0,3,0,0,4,33,0,0,21,3,0,58,152,113,36,137,53,47,539,9490,1450,301,3553,672,137,15597,14,66,14,23,9,3,129,9,122,26,27,12,9,211,113,483,20,209,41,7,864,513,265,69,338,52,23,1254,748,119,21,409,46,12,1349,2268,130,19,699,168,6,3298,4610,59,24,964,162,25,5838,2631,5,3,445,29,10,3133,399,0,3,74,15,0,488,68,4,0,19,5,0,94,15,8,0,12,0,0,33,4,0,0,9,0,0,12,3,0,0,4
318,28,596,31,84,157,8,904,28,648,50,80,93,11,909,252,1041,162,495,171,29,2144,1058,525,103,723,426,17,2857,1081,209,21,580,698,19,2604,2474,142,30,848,310,17,3824,4381,100,59,1261,180,28,6003,4287,18,16,793,134,21,5263,775,0,0,167,34,8,978,170,6,4,47,13,0,241,57,9,4,37,14,0,119,32,6,0,11,7,0,59,8,4,0,11,0,0,17,69,0,0,49,12,4,132,240,233,35,228,216,44,998,14934,3528,524,5417,2461,191,27059,19,236,10,46,101,4,408,15,332,23,51,33,0,457,164,1096,66,373,97,21,1814,835,744,140,591,119,31,2466,1230,268,39,597,119,24,2282,3201,308,39,970,1036,28,5581,6047,190,27,1521,354,23,8169,4865,39,23,884,124,21,5958,788,0,0,198,48,7,1040,222,7,0,72,17,0,314,45,7,0,31,14,0,96,25,0,3,11,5,0,44,9,0,0,12
319,40,550,153,155,161,19,1072,35,652,168,139,150,26,1165,409,864,183,910,311,46,2723,2241,409,82,1673,468,59,4927,1964,114,24,1313,177,25,3617,5367,63,37,1840,220,51,7579,4289,14,31,943,130,27,5443,687,4,10,164,46,8,916,103,0,6,62,25,0,204,27,0,0,17,20,0,60,5,6,3,17,11,0,47,5,9,0,10,10,0,29,6,0,3,7,5,0,14,64,6,0,68,16,0,153,261,182,27,331,233,97,1124,15498,2884,713,7632,1989,350,29073,34,201,12,94,99,5,448,18,321,46,72,96,5,557,207,977,150,538,242,30,2148,1281,660,135,1126,324,52,3582,1577,225,54,1193,212,29,3295,4787,261,79,2044,304,70,7545,6579,77,33,1803,198,52,8743,2206,18,14,448,50,13,2751,243,3,4,78,18,0,343,58,0,0,17,16,0,95,17,4,0,15,24,0,64,13,0,0,0,17,3,31,3,0,0,4
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,17,545,163,87,23,3,844,20,1257,332,94,21,18,1747,194,699,321,586,73,18,1887,683,335,162,1006,115,18,2312,821,115,52,1002,125,16,2130,2696,167,66,1883,183,34,5020,4350,93,51,2393,164,32,7081,3509,24,27,1469,92,22,5141,1314,11,0,443,32,3,1810,426,13,0,160,18,3,619,186,4,8,64,11,0,265,100,3,7,45,9,0,159,41,5,0,18,0,0,69,110,0,0,64,9,3,189,190,231,123,353,75,75,1043,14661,3497,1305,9654,954,244,30318,28,239,50,62,17,3,399,14,635,141,40,17,11,857,107,1122,234,359,61,26,1910,294,418,321,612,61,16,1717,375,135,92,552,54,7,1218,2102,204,77,1242,146,14,3786,5125,131,67,2359,161,37,7879,5154,48,35,1966,88,25,7316,2244,8,17,733,37,8,3048,777,7,5,252,31,4,1068,344,3,3,107,12,0,474,167,0,0,60,8,0,229,81,4,0,24
402,23,1405,137,73,27,14,1677,25,3288,304,65,54,27,3772,270,2774,435,582,132,33,4223,1274,1452,241,1377,263,40,4647,1496,642,95,1453,416,26,4135,4483,722,105,2590,418,56,8372,6082,179,60,2429,329,54,9132,1655,36,9,565,73,9,2350,189,5,6,85,9,0,300,46,16,0,22,3,4,94,16,14,0,21,0,0,51,0,22,0,4,6,3,40,0,13,0,4,0,0,15,57,3,4,30,13,7,112,237,705,131,384,126,102,1679,15861,11272,1534,9691,1865,373,40601,38,545,50,74,18,9,729,16,1693,120,44,23,21,1920,161,2931,285,388,111,41,3914,741,1757,517,788,110,32,3941,1149,772,238,950,130,14,3255,4521,919,228,2289,678,48,8681,9218,550,106,3580,563,62,14081,4169,129,39,1257,131,24,5746,496,12,6,173,24,8,713,90,5,4,42,13,3,156,27,4,0,10,6,0,55,12,4,0,9,6,0,45,3,4,0,5
403,25,949,150,81,26,13,1239,6,2113,298,78,20,32,2551,162,1720,414,533,94,29,2959,670,781,181,1056,150,25,2868,793,279,62,1131,76,22,2366,3150,434,98,2204,143,32,6069,5097,124,53,2570,169,45,8056,2511,23,11,1027,69,14,3654,485,6,0,169,14,4,677,187,12,0,61,8,0,270,64,12,6,25,4,0,110,31,14,0,11,0,0,57,16,6,0,10,0,0,37,66,3,0,57,9,8,140,188,423,150,299,67,59,1188,13456,6903,1421,9325,850,286,32235,8,336,44,52,5,5,457,16,1129,135,40,14,16,1349,91,1801,289,357,54,25,2629,257,1069,420,601,89,30,2468,360,365,122,654,56,8,1573,2342,481,155,1638,105,39,4757,6984,283,96,3132,163,31,10695,5026,87,24,1822,106,21,7089,1036,9,13,351,15,8,1431,312,9,3,114,14,6,458,128,4,5,46,9,0,195,54,7,3,23,6,0,89,30,6,3,15
404,23,1216,178,76,24,26,1539,17,2423,209,95,22,15,2787,189,1812,283,599,59,38,2977,771,859,131,1156,146,35,3103,883,317,49,1034,112,23,2418,2278,453,68,1737,197,33,4770,3397,230,59,2096,229,42,6051,1992,31,8,984,82,20,3121,382,0,5,175,13,6,582,131,11,3,61,3,0,213,55,3,0,12,3,0,81,14,12,0,19,11,0,59,3,3,4,5,0,0,20,40,5,0,31,10,0,86,139,507,85,283,60,66,1137,10325,7887,1091,8360,980,299,28941,15,493,49,52,8,5,623,17,1394,142,45,16,25,1639,106,2299,174,358,60,28,3011,337,1137,325,594,78,12,2478,519,387,94,641,78,17,1748,2209,497,130,1473,197,19,4531,4083,524,117,2310,218,31,7284,4103,130,14,1699,116,17,6087,1023,17,6,384,28,9,1464,282,8,4,108,15,3,419,102,3,4,36,3,0,153,40,10,0,21,7,0,75,29,3,0,12
405,10,320,70,152,77,11,634,19,458,100,125,58,5,764,308,386,94,658,198,15,1660,929,189,55,839,156,17,2196,507,33,15,408,43,4,1011,866,18,14,309,44,7,1255,397,3,0,164,22,0,589,90,0,0,32,11,0,143,10,0,0,11,10,0,30,0,5,0,16,13,0,24,0,0,0,13,7,0,21,0,5,0,5,0,0,13,0,5,0,0,0,0,5,15,0,0,33,0,0,51,63,112,31,157,111,21,501,3222,1541,383,2923,749,95,8907,13,83,17,102,51,4,262,14,332,40,69,30,11,496,172,452,87,419,130,13,1271,716,274,109,652,145,25,1924,482,94,31,548,65,14,1232,1138,42,18,580,62,15,1856,863,21,11,340,34,3,1270,267,5,3,84,14,3,364,19,5,0,16,5,0,46,7,0,0,3,8,0,21,0,0,0,3,4,0,16,0,0,0,5,8,0,16,0,0,0,0
406,14,611,231,121,347,13,1337,34,965,44,82,112,15,1250,252,998,49,454,422,18,2199,948,705,18,543,362,13,2592,327,151,8,237,71,3,796,531,64,3,212,41,5,853,520,26,0,165,41,0,752,256,12,10,65,47,6,390,111,8,0,27,27,0,168,40,6,0,10,26,0,83,10,0,0,6,14,0,34,4,3,3,0,7,0,21,0,4,0,3,7,0,8,3,0,0,16,9,4,37,76,285,42,125,224,25,764,3132,3841,403,2063,1756,104,11296,8,334,77,84,121,10,629,15,713,101,50,56,17,948,188,997,61,321,294,21,1882,769,710,59,511,311,26,2383,468,222,9,359,129,3,1198,793,159,7,354,80,11,1410,808,51,17,276,53,3,1207,274,17,0,85,17,5,394,42,5,0,15,11,4,72,10,0,0,14,15,0,42,0,0,0,6,17,0,20,3,0,0,3,9,0,20,0,0,0,0
407,31,445,105,207,190,16,996,80,944,186,201,123,18,1543,1064,934,130,1187,407,38,3775,2170,565,87,1316,245,30,4422,1209,74,20,714,84,8,2105,1647,36,13,512,70,13,2291,717,14,5,247,28,6,1013,100,13,6,58,17,0,192,7,4,0,15,21,0,47,10,5,0,6,6,0,23,3,4,0,8,7,0,21,0,7,0,9,4,0,22,0,0,0,4,4,0,10,29,0,0,42,15,0,88,109,179,44,234,212,43,825,7182,3221,600,4764,1435,177,17378,41,141,29,128,133,3,481,39,520,80,126,47,17,830,606,919,173,781,325,39,2832,1637,682,142,1207,302,42,4004,1190,201,41,848,120,21,2417,2609,93,41,855,109,29,3731,1660,20,6,531,44,11,2280,366,8,0,108,23,5,509,39,7,0,29,8,0,86,12,4,0,8,8,0,37,8,3,0,7,14,0,30,0,0,0,8,11,0,19,0,3,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,13,275,26,64,46,0,429,13,577,39,61,42,4,737,177,691,116,446,149,24,1615,492,330,28,688,186,14,1735,497,96,11,623,90,8,1329,1572,69,11,975,106,15,2751,2642,25,13,1276,113,14,4082,1484,6,0,479,46,11,2025,194,5,0,68,14,0,280,65,3,0,24,11,0,103,25,4,0,14,9,0,53,12,0,0,13,0,0,26,5,0,0,0,3,0,14,28,0,0,45,23,6,98,108,128,22,188,129,35,604,7333,2216,268,4967,960,131,15876,11,89,9,43,28,0,189,0,115,14,33,13,5,171,64,857,42,284,78,9,1338,242,532,143,385,116,28,1446,244,185,27,425,108,11,997,821,146,30,708,118,9,1828,2286,94,21,1376,138,23,3935,3123,17,14,1229,112,18,4516,619,4,3,223,24,4,884,70,5,0,47,8,0,135,11,4,0,15,3,0,41,7,4,0,4,10,0,25,4,0,0,3
502,13,96,24,25,6,0,162,0,189,26,13,6,5,236,41,270,55,189,54,3,615,229,159,49,329,54,11,828,338,42,9,354,52,9,796,1202,32,15,577,52,9,1888,1902,20,18,630,66,19,2662,1007,4,4,294,22,5,1340,150,0,0,38,0,0,195,44,0,0,12,5,0,60,18,4,0,4,0,0,18,0,0,0,0,0,0,13,0,0,0,0,0,0,5,21,0,0,15,3,8,43,68,44,8,78,31,25,257,5033,865,201,2561,359,96,9109,5,28,3,16,4,0,58,6,37,14,4,8,3,75,19,279,27,95,21,6,448,68,263,83,168,41,4,625,110,94,29,188,28,3,443,507,84,20,380,57,10,1061,1802,42,7,761,68,17,2692,2064,5,18,735,58,9,2897,391,0,5,137,15,6,543,89,0,0,34,5,0,126,32,0,0,11,0,0,43,0,0,0,5,0,0,6,0,0,0,0
503,21,371,28,43,6,7,477,9,690,56,35,10,11,811,89,346,136,238,37,12,856,340,163,57,357,64,12,983,414,62,14,372,61,8,936,1310,41,23,699,94,7,2176,2199,49,13,1174,94,15,3548,3350,17,11,1406,99,15,4897,2679,4,8,912,53,3,3661,1363,0,4,420,25,5,1822,699,6,0,207,15,0,934,418,3,0,136,18,6,582,242,0,0,80,0,0,328,667,4,0,254,32,3,958,254,98,43,245,94,42,780,14058,1861,391,6583,704,154,23755,17,103,6,22,4,4,162,4,167,27,21,4,0,224,31,873,54,135,21,6,1118,125,271,146,211,26,7,784,219,83,19,194,16,3,544,1005,70,34,412,90,7,1621,2253,68,31,908,117,11,3387,3755,46,34,1258,101,9,5204,3332,13,9,1048,61,14,4480,1927,0,10,561,40,3,2541,946,4,4,294,17,4,1276,645,4,0,190,17,5,862,378,0,0,72
504,4,434,61,54,10,9,580,14,760,40,37,9,9,870,65,669,72,301,35,10,1158,214,383,68,541,72,15,1291,221,145,17,502,76,7,959,732,179,22,798,99,12,1838,2876,82,38,1795,196,19,5011,3288,28,4,1672,138,31,5159,757,10,0,285,22,0,1074,168,3,0,56,7,3,237,43,7,0,19,0,0,72,18,3,4,9,3,0,38,4,7,0,6,0,0,11,33,0,0,28,12,0,80,128,206,30,218,63,41,700,8579,2905,356,6309,746,162,19058,15,131,13,34,8,0,195,6,182,46,22,5,3,266,28,1037,37,174,32,12,1323,74,524,69,294,33,11,1001,152,215,25,303,23,8,735,490,201,16,473,75,7,1273,2233,197,39,1247,128,16,3867,4790,76,37,2299,212,26,7438,1948,4,7,772,71,8,2812,441,3,4,155,8,0,610,107,3,0,33,8,0,158,36,5,0,18,0,0,56,17,0,0,7
505,23,758,58,99,15,5,961,12,1455,64,58,7,9,1606,91,1183,217,464,93,16,2061,279,608,76,789,95,7,1842,388,201,11,814,89,10,1514,1295,239,34,1482,147,19,3226,5698,106,24,3875,367,53,10136,8990,42,20,4342,364,55,13811,2540,12,0,1113,66,17,3746,931,8,0,323,21,0,1293,404,7,0,141,9,0,563,213,7,0,61,10,3,303,119,7,0,43,0,0,173,212,0,0,94,22,3,334,275,307,73,457,106,85,1321,21463,4951,585,14178,1419,294,42892,22,256,24,71,7,3,388,4,303,27,36,5,3,385,63,1880,115,288,48,12,2409,151,902,202,509,56,13,1845,175,367,55,431,44,10,1078,723,314,29,727,106,6,1907,4565,292,42,2399,240,40,7586,11246,128,32,5203,509,84,17197,5036,19,7,2114,136,29,7342,1799,6,0,599,34,0,2438,830,3,0,254,13,5,1103,370,0,0,110,5,3,493,168,7,0,64
506,42,907,77,104,21,9,1161,17,1637,122,103,22,13,1920,151,1394,304,686,135,43,2723,361,711,110,974,135,18,2316,458,284,28,1002,81,6,1861,1655,234,33,1684,117,19,3750,6653,117,35,3888,373,65,11123,7661,54,12,3281,259,50,11318,2289,12,3,892,69,17,3278,627,8,4,222,18,0,882,259,17,0,67,14,0,368,148,13,0,66,9,0,234,80,6,0,19,8,0,112,197,0,0,93,32,3,326,320,380,78,533,138,105,1554,20910,5772,810,13621,1447,362,42919,33,307,25,58,13,5,441,16,364,53,59,18,10,523,118,2039,182,457,83,40,2910,207,1019,289,607,131,28,2291,240,403,59,570,62,13,1341,1112,407,53,944,108,19,2636,5270,274,36,2922,281,42,8833,10737,133,35,4556,463,59,15991,4805,24,11,1736,159,19,6752,1187,7,4,433,28,3,1663,386,4,0,160,3,4,566,191,0,0,67,7,0,270,100,0,0,24
