SA4_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
306,20666,780,1278,2594,62,25381,23248,953,1685,213,30,26128,8197,1590,6214,74,22,16093,1944,402,1048,19,0,3410,361,61,167,5,0,591,4709,578,1776,108,14,7183,853,91,390,602,12,1950,109,29,101,15,0,253,16167,2763,9698,819,44,29491,1379,132,205,220,20,1955,3900,608,2117,677,14,7313,65357,5231,14980,4518,173,90263,22202,814,1349,2481,220,27063,24479,859,1342,156,111,26945,8977,2608,5733,100,101,17525,1792,593,882,10,12,3288,290,108,117,3,4,525,4717,876,1342,115,74,7134,718,134,217,474,57,1595,110,45,68,13,0,243,16613,4368,8358,718,253,30308,1219,243,131,145,54,1785,6023,930,2334,1100,414,10799,70529,7214,13513,4594,1050,96900,25627,1225,1812,2204,459,31324,27309,1076,1604,131,73,30194,8970,3043,5013,68,128,17224,1517,608,731,15,13,2888,620,208,280,13,12,1128,5151,1000,1289,101,96,7636,981,262,481,558,211,2489,138,43,60,17,9,264,17382,5169,7846,771,468,31631,1220,268
307,16091,167,163,677,44,17147,12436,89,84,123,27,12757,4383,230,718,25,4,5362,604,52,252,4,3,912,102,14,98,3,0,219,2957,55,198,47,20,3272,863,29,94,179,3,1166,85,3,18,0,0,105,8994,381,1367,257,31,11042,2142,63,70,83,19,2376,2630,69,224,318,14,3253,42295,772,1915,1451,136,46570,16029,228,83,659,124,17127,12567,78,31,98,93,12865,5310,649,660,13,39,6680,504,143,121,3,7,774,73,92,56,6,0,226,2952,111,102,43,36,3241,802,39,62,132,31,1065,70,10,6,3,0,95,9709,1045,1007,206,107,12082,1924,66,29,73,49,2140,4141,238,239,402,81,5101,44378,1655,1393,1439,454,49319,17594,362,20,620,116,18710,13039,134,12,86,39,13309,5360,1382,233,24,11,7002,512,235,27,8,0,780,144,152,24,3,6,324,3450,200,48,45,38,3780,1224,113,29,250,77,1702,73,38,9,7,0,124,10764,2111,367,338,130,13713,1832,143
308,19776,307,311,2796,50,23247,24232,254,371,228,12,25102,8320,674,2160,22,4,11193,1775,189,752,11,0,2727,241,127,139,4,0,517,3877,167,502,110,15,4669,1766,110,252,495,10,2637,84,19,47,12,0,152,16060,1288,3858,658,24,21889,2008,165,187,240,19,2621,4513,278,756,768,25,6347,66591,2300,5490,4692,133,79200,19925,376,353,2317,299,23274,25515,320,282,188,122,26427,10661,1773,1889,28,76,14425,1533,458,474,7,26,2489,177,208,116,0,6,509,4235,285,334,49,45,4945,1386,100,209,286,46,2024,104,32,25,3,3,167,18102,2858,3044,375,192,24561,1734,150,174,177,101,2339,5621,553,816,901,239,8132,70905,4251,4671,3948,952,84730,22939,558,575,1466,368,25903,27372,479,366,125,51,28387,11008,2284,2258,27,23,15607,1641,478,488,0,10,2614,315,223,136,0,3,686,4665,333,354,67,39,5463,1593,197,287,461,181,2723,102,42,25,5,0,175,19329,3554,3549,569,264,27258,1765,135
309,34512,6919,7791,1876,44,51141,50757,8705,5743,118,32,65355,17305,10219,13449,75,56,41105,1241,923,1330,3,0,3500,83,256,316,3,0,656,5989,4778,5054,126,31,15983,519,645,576,551,5,2290,131,196,173,10,0,508,25273,17016,20897,766,97,64046,1570,636,932,101,11,3250,6155,2852,5395,486,48,14938,118265,36138,40756,3345,233,198730,36314,8877,8489,1612,174,55472,53404,9839,5945,128,152,69468,19520,13771,16334,49,186,49864,1156,1182,1227,5,21,3592,90,227,319,0,3,643,5402,4451,4725,56,78,14723,559,543,558,411,22,2082,110,115,164,4,5,401,26840,20292,23328,527,316,71303,1350,705,861,61,43,3029,8246,4080,6326,858,467,19983,126155,43797,44952,3185,1154,219250,41893,11119,12969,1162,203,67342,61565,13414,8656,81,140,83856,21696,13697,18586,70,204,54257,1189,1264,1156,0,4,3620,147,288,516,6,4,959,5482,3719,4941,64,96,14299,801,2340,2108,446,90,5789,140,124,198,15,4,481,29463,21448,27501,600,403,79413,1322,964
310,22597,705,266,418,18,24001,34858,686,129,55,11,35747,15959,1591,842,10,18,18417,3172,441,482,3,0,4104,198,162,143,0,5,510,4952,505,281,41,15,5793,1188,102,85,434,12,1814,138,38,27,4,0,204,25591,2847,1868,492,45,30843,1159,297,53,24,0,1532,4576,373,234,138,3,5326,88781,4913,2555,1136,78,97455,24298,689,257,262,85,25588,37478,766,77,90,50,38458,19486,4130,489,31,127,24265,2879,680,263,20,5,3854,200,268,101,0,0,575,5224,668,103,29,21,6037,1283,187,30,229,20,1749,145,58,12,4,0,219,29225,5998,996,306,169,36702,1098,197,129,22,11,1459,7210,1501,287,384,98,9483,99312,9156,1736,1062,417,111687,27544,1101,197,222,64,29134,45662,1178,139,41,18,47042,24022,6549,664,13,57,31315,2983,724,322,0,10,4037,245,257,120,0,6,630,5411,659,155,14,19,6247,1634,770,91,271,41,2802,191,80,19,5,0,295,34479,9040,1365,309,124,45317,1093,452
311,21128,867,281,297,7,22578,38645,1498,337,19,11,40513,12970,3240,1170,5,5,17394,3001,466,538,0,0,4010,107,127,60,0,0,295,4576,1017,277,27,0,5891,486,210,53,200,0,947,105,69,17,4,0,193,21242,5128,2115,239,11,28742,872,117,86,28,5,1102,4446,663,362,72,5,5541,86333,8266,3187,655,40,98476,22209,1184,356,288,57,24091,38862,1417,293,53,60,40687,15651,5250,1146,47,71,22161,2660,740,320,16,3,3741,107,135,71,0,13,327,4321,890,209,28,27,5475,439,190,71,210,13,922,129,52,32,4,0,219,23296,7268,1847,302,121,32845,903,201,129,7,22,1268,6503,1248,376,169,65,8356,91775,11324,3003,819,333,107254,24995,1772,383,194,41,27374,44537,1810,376,25,35,46781,20787,7167,1366,10,44,29377,2737,793,332,0,8,3866,145,186,105,5,5,444,4417,800,206,6,27,5454,630,803,104,169,12,1717,144,91,15,0,0,255,28858,9839,2123,198,94,41111,885,322
312,14601,433,434,2122,35,17624,17666,389,546,206,20,18831,5233,989,1808,37,13,8071,937,245,575,9,7,1767,163,40,175,5,0,375,3135,260,663,100,8,4164,2564,303,271,503,13,3644,53,18,39,4,0,113,12069,1849,3527,657,39,18143,1566,85,124,202,21,2002,2748,307,716,628,4,4408,48655,3075,5343,3815,119,61005,14514,459,356,1728,178,17236,18284,499,268,136,83,19270,7448,2021,1404,19,88,10980,784,483,319,4,6,1599,139,162,62,0,0,365,3080,427,288,48,29,3876,2003,328,209,202,36,2784,70,32,21,0,0,125,13533,3456,2307,270,165,19729,1331,87,109,89,49,1664,4259,664,700,879,360,6852,51915,5165,3734,3101,835,64750,16295,766,407,1729,415,19603,20466,596,319,109,54,21547,7120,2586,1344,41,62,11146,852,607,248,7,0,1714,179,222,71,4,0,477,3318,539,314,82,69,4324,2143,588,143,432,220,3528,72,50,9,3,3,140,13690,4589,2131,558,357,21329,1398,232
313,20380,1143,1046,779,10,23356,24635,744,667,44,4,26095,11936,2024,2257,55,7,16282,1502,447,969,4,0,2925,74,120,99,0,0,298,3520,596,600,36,7,4753,357,101,71,260,0,793,87,53,46,6,0,195,17479,3338,4043,368,14,25241,808,367,114,33,3,1329,3497,458,550,150,6,4661,66803,6051,6421,1377,37,80684,21605,1656,1405,879,61,25611,26120,776,633,62,49,27632,13148,3567,2042,18,73,18842,1334,776,819,0,0,2934,83,159,141,0,0,393,3508,605,549,30,30,4725,343,108,99,201,12,767,106,31,49,8,0,191,18527,5253,3698,251,123,27857,725,379,224,38,18,1380,4546,844,766,339,67,6564,71518,8915,6727,1567,319,89048,26028,2361,1959,730,51,31130,31004,1075,787,45,31,32952,14902,4708,2095,31,34,21780,1362,857,782,7,6,3007,125,227,160,0,0,519,3488,671,449,37,25,4666,417,434,100,279,28,1263,85,65,52,5,0,210,20378,6960,3638,356,96,31436,831,667
314,13454,900,257,124,6,14749,26545,651,210,23,0,27428,6370,1254,498,0,12,8137,690,119,135,0,0,939,36,71,21,0,0,128,2022,381,155,15,9,2586,527,79,17,55,0,678,27,22,8,0,0,60,9674,1919,834,74,30,12532,356,354,76,9,0,795,1511,225,119,95,0,1955,51540,4051,1499,334,41,57456,14655,1080,261,146,18,16168,27847,931,103,26,31,28937,8599,3851,369,7,31,12858,632,283,92,0,0,1005,32,120,20,0,0,174,1997,665,85,8,11,2763,676,170,17,58,4,920,35,30,7,0,0,71,11972,5116,586,73,49,17798,385,380,150,3,7,926,2472,687,150,32,17,3365,57330,8204,1244,289,123,67190,16448,1396,131,163,18,18164,30850,1769,98,5,21,32748,10668,5409,550,5,14,16649,656,292,95,0,0,1045,57,154,4,0,0,214,1918,763,127,11,13,2828,725,988,46,106,13,1882,50,59,6,0,0,112,14075,7675,830,123,29,22733,371,610
315,5966,53,52,2815,353,9236,5327,106,66,198,33,5719,1085,153,487,18,10,1756,2501,155,438,14,6,3116,1069,36,205,29,4,1336,1294,81,247,93,7,1716,1334,171,371,341,11,2227,62,5,15,5,0,88,7345,606,1770,497,33,10253,1818,110,215,358,42,2540,2071,161,381,1110,60,3777,22530,1029,2476,4974,519,31531,5577,149,29,2302,465,8517,4933,154,25,208,76,5396,1418,534,216,29,9,2212,3500,354,291,10,15,4172,413,90,50,3,8,563,1331,158,93,52,23,1660,1214,295,192,178,32,1917,67,15,7,3,0,88,7955,1437,847,281,88,10601,1459,129,92,230,64,1982,2649,286,231,1472,378,5014,22572,2156,1223,4491,1070,31515,5940,127,28,3169,513,9780,4667,127,22,211,86,5105,1725,702,187,41,16,2667,3092,506,222,16,25,3864,921,102,69,7,12,1115,1559,191,56,125,35,1965,1645,471,167,701,297,3276,96,20,19,9,0,140,9032,1994,723,899,383,13034,1448,194
316,31976,4028,3017,2376,14,41408,34912,1664,1919,181,11,38686,12558,2959,5200,76,11,20807,856,539,1007,11,4,2419,107,81,120,0,0,310,5387,1102,1751,169,14,8421,410,106,183,525,5,1228,85,33,59,11,0,189,19402,4825,8321,795,30,33381,1763,762,426,115,0,3071,3724,804,1305,362,8,6196,91778,12081,14986,3825,71,122737,34765,5211,3355,2265,217,45814,38090,2279,1873,141,153,42541,13558,4286,5833,47,119,23844,802,694,931,0,17,2445,85,130,128,0,3,350,5116,1171,1602,91,94,8078,350,151,150,452,29,1128,82,44,55,9,4,198,20004,6480,8697,605,258,36035,1551,1454,280,78,37,3410,5329,1537,1961,654,256,9739,99734,16964,16163,3741,922,137531,41773,6132,5172,1388,275,54742,45040,3315,2832,86,90,51362,15291,5090,6423,53,95,26949,889,693,1011,0,10,2599,126,135,201,0,0,456,5337,1377,1784,65,91,8654,563,319,402,371,101,1752,109,49,55,8,3,237,22315,7669,9870,491,300,40642,1620,2100
317,14775,422,879,131,15,16213,16517,345,462,24,10,17351,6119,879,2311,12,4,9331,688,163,486,0,0,1343,87,42,139,0,0,268,2596,229,559,19,4,3415,383,22,89,124,3,616,41,17,27,0,0,86,9915,1353,3617,158,16,15060,650,91,192,13,5,959,1969,172,484,78,0,2707,43834,2388,5628,400,37,52292,14849,1283,420,183,51,16784,16892,643,197,94,60,17900,7113,2903,1275,65,65,11424,587,484,186,3,5,1262,61,79,57,0,9,204,2469,498,213,27,21,3234,366,67,40,49,15,544,48,32,12,3,0,91,10642,4065,1786,150,113,16759,465,325,103,8,17,923,2915,751,377,159,168,4368,45761,7063,2882,607,417,56728,16902,1588,318,127,24,18954,18885,815,207,27,26,19959,8468,4109,1451,15,21,14064,639,545,168,0,0,1354,77,158,48,0,4,285,2751,537,218,14,10,3535,475,149,29,78,11,748,67,33,7,3,0,113,12479,5542,1926,114,42,20098,507,471
318,18696,508,904,1693,35,21837,24526,614,952,137,14,26237,9178,1578,3898,32,11,14695,2032,304,953,4,3,3298,238,55,189,11,0,489,3784,384,967,51,0,5186,1721,67,227,220,5,2243,78,17,44,8,0,148,17031,2404,6275,320,21,26064,1432,65,196,98,5,1793,3790,391,1171,381,9,5747,65480,3979,9499,2630,87,81672,19397,812,655,1759,107,22722,25828,647,565,112,66,27220,11113,3328,2985,26,52,17500,1995,753,466,4,4,3226,142,80,159,0,0,374,4079,676,549,44,30,5388,1663,122,130,142,15,2076,90,41,30,6,0,165,19090,4998,4329,227,102,28735,1274,197,96,86,23,1689,4989,884,1053,502,231,7664,70578,7536,6701,2685,533,88027,21689,1159,729,1348,279,25202,27501,810,564,93,38,29006,11185,4216,2577,34,38,18040,2021,875,430,9,13,3342,205,253,111,8,5,576,4608,821,432,44,36,5939,1691,213,252,261,162,2584,107,57,29,4,0,188,19818,6431,3830,345,249,30676,1210,302
319,37655,898,725,3307,33,42619,29538,234,351,266,8,30400,11822,867,2482,64,9,15238,1268,370,1041,16,3,2702,375,84,231,0,0,692,5986,352,812,143,11,7303,854,102,212,584,3,1757,132,32,68,22,0,257,20435,1818,4852,825,25,27949,2231,352,154,177,10,2927,4517,274,689,845,34,6367,94377,3571,6776,5420,111,110258,40070,1291,550,3529,221,45661,29728,404,234,288,139,30792,12927,2307,1652,90,69,17048,1310,1040,377,3,6,2736,157,197,174,0,3,542,6302,566,464,98,68,7498,755,123,132,562,32,1608,158,49,42,14,0,265,21618,4287,2836,771,185,29700,1964,299,178,169,59,2664,7802,886,634,1378,261,10961,101189,7163,4435,6135,863,119782,47794,1566,995,2680,490,53526,32831,534,280,167,83,33897,12543,2652,1666,60,59,16974,1327,1013,388,4,13,2744,218,294,228,5,4,751,6907,527,499,99,79,8112,1156,248,211,572,203,2385,163,56,50,16,0,283,22314,4786,3044,752,352,31248,2025,561
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,31923,3813,2512,96,17,38352,29430,3413,2471,38,19,35366,5788,3256,5396,15,3,14467,700,1031,1533,0,0,3271,177,324,676,0,0,1188,4443,1961,2852,44,10,9309,339,140,366,31,0,877,51,43,77,0,0,169,11501,6759,10901,94,20,29274,1169,825,871,15,5,2884,2900,1087,1621,151,12,5762,76921,15890,18374,390,68,111638,31446,5298,1965,136,99,38944,29800,4481,2081,52,107,36517,6250,4674,5889,40,53,16906,629,1226,1101,0,8,2969,161,454,427,5,6,1039,3882,2198,2238,47,66,8428,278,152,217,39,7,699,52,46,54,0,0,158,11253,8756,9923,135,138,30207,1299,1182,618,20,30,3148,3280,1540,1490,187,88,6585,77075,21257,16081,524,457,115391,34022,5774,2751,127,52,42729,32623,4935,2584,25,54,40222,7877,5725,8007,44,103,21752,646,1152,920,0,8,2732,203,626,645,3,8,1489,3918,2140,2331,44,55,8487,421,189,355,62,25,1048,58,63,83,4,6,204,13118,9900,12343,153,210,35723,1287,1333
402,37414,2014,799,247,8,40479,55638,2939,1121,34,14,59746,11165,2636,1815,0,3,15622,4907,3896,1761,4,0,10570,691,409,303,0,0,1407,7298,1077,909,20,7,9306,1319,200,143,83,0,1746,160,74,43,0,0,271,25545,8288,4966,105,16,38919,1355,984,197,14,3,2540,5636,1126,661,53,6,7480,125588,15350,7744,443,36,149160,38021,2528,566,281,67,41465,56952,4315,693,50,139,62139,13867,4897,1813,22,55,20646,4381,4263,690,8,11,9355,745,644,194,0,3,1587,7453,1500,610,19,30,9615,1395,226,116,78,8,1830,146,72,43,0,0,265,27984,11608,3467,134,113,43304,1653,1051,194,15,14,2921,6810,2008,594,100,62,9567,131416,21508,5510,575,395,159403,41536,3216,547,230,62,45599,62671,4638,768,25,103,68212,17211,5092,1992,6,59,24365,4170,3611,691,0,9,8478,1315,1014,262,0,9,2601,8262,1603,586,12,46,10510,1670,336,179,108,36,2331,225,116,51,4,4,392,32852,11766,3760,133,160,48677,1427,1643
403,37508,3226,2096,298,11,43146,47555,2833,1845,24,21,52282,8375,1953,2904,19,7,13265,2804,2248,1425,4,0,6480,504,372,398,0,0,1272,6093,1170,1741,21,0,9031,426,95,147,113,0,779,97,50,75,0,0,225,18291,5892,6696,162,12,31049,1382,1075,601,20,13,3088,4035,887,1120,60,0,6106,108774,13914,12365,563,50,135670,37032,4600,1647,230,104,43611,47828,4383,1283,49,115,53653,9948,4018,2660,33,59,16713,2359,2425,804,3,10,5603,474,530,304,0,4,1315,5989,1748,1081,19,32,8866,317,117,89,108,13,648,85,72,36,0,4,193,19171,8909,4968,164,130,33339,1255,1242,629,17,44,3192,5064,1683,954,86,50,7838,110352,20821,9475,544,438,141637,41176,5063,1594,287,50,48166,52009,5053,1435,32,76,58602,11348,4407,2840,46,37,18679,2374,2067,728,0,11,5187,837,852,344,6,11,2046,6207,1843,1043,29,46,9165,377,194,114,153,33,868,107,87,30,7,0,239,21259,9448,5104,238,137,36184,1287,1992
404,24824,2255,1761,110,11,28960,21608,2913,1936,30,9,26500,4731,1905,3526,18,5,10184,2431,3395,1546,0,0,7381,287,360,354,0,0,1005,4485,1282,2254,44,14,8083,446,150,294,34,0,918,97,57,80,0,0,228,12477,7152,8056,93,22,27801,847,467,448,15,4,1773,3023,905,1159,39,4,5128,62777,13686,13360,283,52,90163,22980,4174,1018,131,63,28365,21335,5394,1256,51,117,28151,5209,4200,3408,29,42,12892,2015,3731,1141,0,20,6910,243,635,181,0,0,1058,4027,2075,1568,40,41,7745,359,217,226,20,0,829,72,74,26,0,0,176,11921,10942,6550,84,104,29605,869,922,149,8,14,1956,2870,1703,870,91,43,5579,59971,23130,9846,367,341,93656,24732,4191,1315,103,49,30397,24934,5712,1656,37,75,32417,6968,4731,4187,41,62,15985,2021,3221,981,0,21,6242,568,820,365,0,18,1771,4264,2048,1547,34,30,7918,503,263,325,33,15,1140,97,89,61,0,5,253,14418,11174,7462,112,145,33311,843,874
405,17207,293,144,440,18,18107,13610,165,48,94,11,13926,2640,321,190,11,0,3157,703,428,292,3,0,1427,179,71,105,5,0,351,2507,121,73,59,5,2762,474,29,21,120,5,640,48,4,13,4,0,73,6550,962,692,199,5,8409,1166,65,85,49,8,1367,1624,107,106,99,3,1948,40161,1597,1076,883,37,43755,17194,365,81,471,127,18241,14115,187,17,88,83,14494,3138,399,126,12,17,3693,682,521,103,0,9,1312,144,107,68,0,4,318,2615,128,34,32,25,2835,432,29,10,81,13,554,61,17,5,0,0,82,7070,1197,349,128,60,8800,1134,166,51,52,19,1425,2577,231,88,260,39,3193,42090,2146,585,1001,325,46155,19220,484,27,425,79,20232,14737,248,12,48,31,15073,3290,562,69,16,9,3947,611,542,88,0,4,1242,208,154,40,0,3,404,2966,201,22,45,16,3257,538,38,14,156,38,778,56,20,6,0,0,88,7666,1522,234,222,68,9720,1236,229
406,8809,528,129,677,105,10248,8224,822,71,98,13,9225,1953,665,420,16,4,3059,1980,1245,319,3,0,3549,285,43,36,5,0,366,1506,235,162,32,5,1942,1052,176,159,150,10,1537,44,19,14,0,0,75,6818,2376,1117,201,13,10532,954,69,93,87,47,1249,1646,325,221,436,31,2649,26445,4115,1627,1499,209,33900,8630,682,86,782,135,10317,7820,1021,44,130,53,9064,2185,831,324,18,12,3375,1257,1571,379,0,5,3213,218,80,38,0,0,335,1577,350,93,58,28,2093,737,163,63,161,23,1147,40,41,10,5,0,98,6009,3026,902,240,68,10255,843,99,41,109,51,1145,1972,610,192,695,96,3564,25285,5442,1269,1962,396,34343,9439,840,126,641,250,11291,7723,951,58,65,29,8831,2482,1011,432,16,21,3958,1379,1487,425,6,20,3314,239,102,38,3,3,388,1787,406,120,37,32,2387,1060,118,80,282,141,1684,55,30,11,0,0,108,7004,3155,1110,345,223,11833,956,87
