SA4_CODE_2021,C11_Neg_Ni_inc_CF_1C,C11_Neg_Ni_inc_CF_2C,C11_Neg_Ni_inc_CF_3C,C11_Neg_Ni_inc_Cou_fa_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_Tot,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_Tot,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_Tot,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_Tot,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_Tot,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_Tot,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_Tot,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_Tot,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_Tot,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_Tot,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_Tot,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_Tot,C11_4000more_CF_1C,C11_4000more_CF_2C,C11_4000more_CF_3C,C11_4000more_Cou_fa_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_Tot,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_CF_1C,C16_Neg_Ni_inc_CF_2C,C16_Neg_Ni_inc_CF_3C,C16_Neg_Ni_inc_Cou_fa_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_Tot,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_Tot,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_Tot,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_Tot,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_Tot,C16_650_799_CF_1C,C16_650_799_CF_2C,C16_650_799_CF_3C,C16_650_799_CF_4mC,C16_650_799_Tot,C16_800_999_CF_1C,C16_800_999_CF_2C,C16_800_999_CF_3C,C16_800_999_CF_4mC,C16_800_999_Tot,C16_1000_1499_CF_1C,C16_1000_1499_CF_2C,C16_1000_1499_CF_3C,C16_1000_1499_CF_4mC,C16_1000_1499_Tot,C16_1500_1999_CF_1C,C16_1500_1999_CF_2C,C16_1500_1999_CF_3C,C16_1500_1999_CF_4mC,C16_1500_1999_Tot,C16_2000_2499_CF_1C,C16_2000_2499_CF_2C,C16_2000_2499_CF_3C,C16_2000_2499_CF_4mC,C16_2000_2499_Tot,C16_2500_2999_CF_1C,C16_2500_2999_CF_2C,C16_2500_2999_CF_3C,C16_2500_2999_CF_4mC,C16_2500_2999_Tot,C16_3000_3999_CF_1C,C16_3000_3999_CF_2C,C16_3000_3999_CF_3C,C16_3000_3999_CF_4mC,C16_3000_3999_Tot,C16_4000more_CF_1C,C16_4000more_CF_2C,C16_4000more_CF_3C,C16_4000more_Cou_fa_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_CF_1C,C16_Par_inc_st_CF_2C,C16_Par_inc_st_CF_3C,C16_Par_inc_st_CF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_CF_1Ch,C16_All_inc_ns_CF_2C,C16_All_inc_ns_CF_3C,C16_All_inc_ns_CF_4mC,C16_All_inc_ns_Tot,C16_Tot_CF_1C,C16_Tot_CF_2C,C16_Tot_CF_3C,C16_Tot_CF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_CF_1C,C21_Neg_Ni_inc_CF_2C,C21_Neg_Ni_inc_CF_3C,C21_Neg_Ni_inc_Cou_fa_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_CF_1C,C21_1_149_CF_2C,C21_1_149_CF_3C,C21_1_149_CF_4mC,C21_1_149_Tot,C21_150_299_CF_1C,C21_150_299_CF_2C,C21_150_299_CF_3C,C21_150_299_CF_4mC,C21_150_299_Tot,C21_300_399_CF_1C,C21_300_399_CF_2C,C21_300_399_CF_3C,C21_300_399_CF_4mC,C21_300_399_Tot,C21_400_499_CF_1C,C21_400_499_CF_2C,C21_400_499_CF_3C,C21_400_499_CF_4mC,C21_400_499_Tot,C21_500_649_CF_1C,C21_500_649_CF_2C,C21_500_649_CF_3C,C21_500_649_CF_4mC,C21_500_649_Tot
310,56,35,24,17,139,40,18,11,4,72,85,75,34,19,213,62,58,23,17,158,70,81,36,29,216,324,270,133,106,829,512,407,197,130,1242,754,708,291,230,1986,2352,2460,1194,643,6652,2144,2382,1017,514,6051,1779,2035,733,296,4842,1072,1326,519,195,3114,940,1150,461,142,2688,266,404,151,70,884,1297,1498,768,447,4020,204,170,83,72,532,11964,13090,5672,2935,33658,69,41,28,27,162,31,19,8,13,72,58,40,14,12,122,38,25,15,12,88,137,127,54,68,384,201,169,74,70,526,444,269,130,98,937,659,541,282,200,1674,2394,2199,1044,642,6281,2210,2465,1045,599,6315,2259,2549,895,419,6127,1477,1750,607,242,4067,1381,1783,640,203,4009,652,933,377,147,2116,1327,1590,727,499,4148,173,117,62,54,407,13502,14629,6002,3300,37430,76,50,25,41,193,13,11,11,9,44,39,22,13,6,80,28,23,3,8,64,97,56,27,31,211,115,104,48,47,311
311,58,42,30,12,146,36,23,3,5,68,75,73,39,29,220,49,56,23,25,151,91,94,31,32,252,327,248,129,104,802,549,469,191,146,1352,784,736,325,194,2043,2495,2675,1221,733,7124,2335,2690,1087,548,6664,2008,2178,798,331,5310,1147,1445,539,207,3337,1021,1234,453,147,2858,318,366,177,67,924,1451,1579,803,537,4370,202,265,107,108,686,12945,14171,5964,3230,36307,66,65,33,34,202,34,21,8,9,75,48,33,22,16,116,32,32,6,10,84,138,127,73,64,400,208,154,75,79,517,374,304,146,101,921,686,522,274,198,1671,2376,2192,1066,665,6298,2301,2583,1034,651,6575,2270,2601,961,419,6255,1498,1838,649,267,4250,1363,1804,608,197,3973,667,908,391,169,2140,1342,1565,708,479,4092,153,158,54,44,417,13566,14905,6120,3399,37989,72,61,22,36,203,16,14,7,7,46,28,30,16,7,90,31,19,15,12,70,82,68,41,36,227,108,115,44,47,316
312,28,26,16,0,70,12,10,6,0,29,26,26,13,5,65,19,15,6,3,42,26,13,12,5,54,78,57,23,11,171,155,93,32,23,301,217,216,110,35,577,868,814,391,165,2238,995,1132,508,166,2792,904,993,366,108,2371,921,1447,660,225,3249,1002,1282,498,123,2901,409,462,191,66,1122,1198,1465,615,261,3539,138,153,65,28,380,6995,8192,3504,1221,19909,34,34,16,5,93,15,8,7,0,27,26,19,3,0,47,10,8,0,0,27,59,29,13,4,112,58,45,17,11,129,142,83,24,29,275,234,167,63,37,499,811,783,347,133,2072,908,1058,438,160,2555,972,1215,511,148,2845,710,942,404,88,2149,822,988,386,101,2299,611,821,400,104,1936,1127,1390,616,215,3349,96,77,32,19,221,6635,7659,3283,1064,18639,21,18,10,0,48,6,7,4,0,14,13,5,0,0,20,3,4,0,0,15,18,10,8,3,31,32,18,0,3,59
313,34,25,12,9,83,27,21,5,0,52,52,46,15,8,115,35,37,10,4,91,67,54,20,21,163,224,188,61,45,523,336,287,133,75,840,592,525,224,123,1466,1705,1810,863,403,4787,1543,1694,729,328,4292,1207,1380,484,180,3246,700,965,374,129,2169,586,845,291,107,1825,185,238,121,35,579,996,1121,580,281,2979,138,144,74,29,388,8414,9388,4005,1776,23588,24,22,9,8,70,16,20,3,4,42,25,22,0,9,51,21,12,0,0,34,88,66,28,21,206,118,94,32,25,273,276,182,78,45,579,445,334,162,99,1051,1619,1430,645,358,4050,1557,1746,768,318,4389,1511,1611,651,274,4041,901,1161,454,139,2662,893,1132,432,138,2595,494,671,245,89,1494,1081,1114,465,242,2906,113,91,37,24,263,9193,9702,4012,1798,24704,30,32,13,4,72,8,5,0,5,22,22,12,3,0,30,14,8,0,0,21,36,16,5,10,66,75,46,23,9,144
314,25,18,9,3,54,9,10,4,0,24,22,30,12,5,67,14,24,3,3,42,27,20,18,9,76,94,77,32,10,218,196,152,47,27,426,291,320,102,56,770,1235,1455,598,242,3532,1347,1875,700,259,4181,1414,1761,604,164,3941,980,1615,652,162,3405,1032,1625,548,119,3321,359,522,207,63,1148,775,1150,487,201,2617,89,85,38,17,233,7912,10729,4068,1340,24056,30,22,8,7,62,14,6,0,0,19,12,13,3,0,36,22,8,5,0,35,36,38,19,8,91,59,49,26,10,150,123,102,40,16,282,265,232,80,47,629,1170,1163,443,202,2975,1477,1776,671,250,4176,1648,2031,735,237,4650,1199,1741,566,161,3663,1274,1989,660,175,4097,793,1536,570,157,3054,877,1281,517,196,2873,81,83,36,24,224,9078,12078,4381,1481,27021,29,24,10,5,68,0,9,7,0,16,10,10,3,0,23,9,6,3,0,19,28,6,13,8,50,36,43,11,8,101
315,21,22,14,10,63,7,9,3,0,19,41,27,9,8,88,25,25,14,5,71,38,24,20,15,92,162,138,55,54,406,144,97,72,54,373,190,166,97,89,537,468,428,231,180,1309,326,376,198,150,1053,293,288,143,76,798,245,321,153,66,780,322,315,165,63,874,154,147,56,21,372,392,459,264,204,1321,70,73,44,38,229,2897,2914,1538,1034,8384,14,14,11,6,47,13,3,3,6,25,38,16,9,3,72,14,5,5,4,29,68,55,30,32,182,56,60,28,32,177,99,100,57,40,288,115,128,74,67,382,376,375,197,144,1089,342,309,165,105,920,341,351,180,96,966,247,300,138,60,746,318,365,139,47,868,249,251,92,49,640,330,396,219,184,1127,71,40,28,24,160,2683,2757,1383,882,7702,18,10,0,6,38,11,8,0,0,15,11,8,7,4,26,11,8,0,5,27,59,38,12,11,118,37,22,15,15,94
316,54,73,13,13,149,33,31,15,3,83,78,70,36,8,198,69,59,19,4,153,95,89,25,13,225,359,248,97,29,737,545,445,157,50,1203,772,839,294,128,2038,2547,2728,1094,342,6710,2008,2517,901,299,5722,1497,1859,536,183,4074,930,1411,552,127,3025,807,1207,444,115,2573,299,443,142,48,930,1624,2132,855,304,4914,159,189,70,23,440,11882,14341,5257,1695,33172,62,47,18,3,126,24,21,3,0,54,39,30,9,3,83,31,17,9,0,53,102,84,26,9,219,181,141,45,13,382,334,239,85,28,692,598,510,197,87,1387,2314,2251,832,277,5677,2151,2590,966,305,6017,2078,2613,824,231,5745,1389,1865,569,151,3975,1313,1972,651,156,4084,846,1403,525,162,2938,1747,2036,886,311,4971,130,142,50,26,339,13346,15962,5688,1752,36742,64,52,5,9,124,22,12,11,0,42,21,27,8,0,60,17,14,4,0,30,47,38,13,0,105,87,63,21,10,176
317,24,15,10,7,51,10,5,0,0,21,31,17,10,7,60,18,18,9,0,48,54,33,14,4,98,127,84,31,31,277,226,185,83,51,543,322,305,160,72,856,1052,1116,598,249,3019,908,1072,564,226,2768,794,859,354,158,2172,455,596,289,111,1450,446,578,266,85,1375,156,188,90,40,466,690,834,398,199,2121,66,75,35,24,198,5365,5982,2912,1259,15522,13,25,3,9,45,8,8,4,5,24,12,4,0,6,30,9,8,0,0,27,46,40,21,17,126,74,39,29,20,154,153,85,63,33,337,237,201,100,50,591,877,854,396,185,2308,930,1018,482,248,2681,875,1044,495,172,2589,650,802,335,133,1921,621,778,318,97,1812,403,491,268,85,1256,604,664,354,186,1814,43,40,17,12,111,5566,6107,2891,1255,15822,21,12,17,10,62,5,4,5,4,13,12,5,0,0,21,4,4,5,4,14,28,26,16,16,82,24,29,18,26,99
318,40,39,7,8,90,15,14,9,4,42,44,24,9,11,86,33,20,9,9,65,51,25,24,8,109,176,91,59,51,370,234,211,76,57,579,378,319,176,85,957,1410,1336,625,305,3672,1502,1513,745,257,4017,1394,1496,553,178,3625,895,1216,459,152,2724,963,1177,428,111,2680,311,417,170,62,963,1359,1605,759,346,4072,146,141,66,36,385,8954,9640,4167,1671,24437,35,25,14,12,87,19,18,9,5,43,23,20,15,3,59,18,5,6,0,27,58,57,24,27,163,104,77,35,28,252,206,146,63,46,464,320,259,134,79,787,1225,1078,548,246,3099,1368,1477,587,255,3688,1444,1512,588,221,3764,1113,1281,457,140,2997,1045,1335,497,121,2999,620,852,333,80,1880,1209,1411,655,251,3534,102,101,36,25,261,8892,9668,4004,1544,24105,24,23,5,3,60,3,7,3,0,12,27,9,0,0,37,12,5,4,4,19,18,24,8,16,59,43,19,11,5,85
319,45,39,20,5,107,20,18,11,0,47,97,81,25,16,208,81,64,31,8,185,100,82,36,27,242,536,372,176,86,1166,661,465,285,129,1543,868,816,383,243,2308,2113,2158,1003,581,5860,1383,1695,705,340,4127,999,1185,453,164,2796,539,742,287,115,1690,446,568,210,82,1310,140,176,69,36,418,1339,1546,747,323,3949,205,182,95,44,523,9573,10190,4521,2203,26479,50,41,16,10,109,31,28,6,0,69,58,29,11,9,113,29,24,14,7,65,114,108,73,30,325,194,157,78,42,473,522,349,160,85,1115,662,503,301,140,1605,2123,1744,915,428,5207,1566,1614,703,358,4238,1212,1439,543,216,3409,735,910,351,108,2094,664,857,293,87,1902,369,436,184,66,1052,1195,1234,612,297,3339,146,101,53,28,326,9651,9559,4316,1918,25440,45,37,10,7,104,7,12,0,0,28,36,26,9,6,76,21,3,12,3,42,91,50,23,13,180,107,68,33,15,217
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,71,38,18,3,132,31,30,5,4,67,77,39,16,0,134,35,46,16,3,105,96,50,23,6,178,219,143,56,21,438,374,256,78,26,734,515,441,164,45,1167,1640,1624,509,143,3910,1522,1945,642,160,4266,1458,1843,609,125,4037,1256,2073,790,145,4262,1653,2515,817,170,5148,845,1478,455,137,2917,1300,1797,739,243,4075,99,136,45,18,301,11197,14448,4975,1254,31875,89,63,17,7,171,30,27,11,0,68,65,32,6,6,108,30,29,0,3,65,104,72,20,7,199,146,132,41,6,322,279,187,60,19,539,419,369,94,30,915,1576,1330,391,117,3420,1511,1647,517,140,3820,1621,1958,652,143,4375,1267,1802,527,90,3688,1616,2539,740,155,5046,1726,3193,1221,246,6384,1461,1905,760,235,4352,75,91,29,7,204,12011,15362,5090,1210,33672,39,29,10,4,84,14,15,3,0,30,27,15,8,3,50,19,16,4,3,36,55,28,7,0,92,81,64,14,8,160
402,80,69,20,29,196,41,48,10,7,111,137,98,53,32,318,83,89,33,16,221,179,107,51,35,370,599,442,211,155,1402,840,647,272,137,1891,1188,1112,442,191,2928,3656,3786,1412,547,9401,3133,3681,1252,460,8536,2547,2778,851,241,6413,1360,1782,594,159,3889,1140,1631,529,108,3405,337,456,179,66,1038,1685,2092,871,470,5118,213,243,89,66,610,17218,19052,6872,2708,45842,112,99,33,48,288,44,32,17,15,114,85,63,29,19,193,59,45,27,10,140,275,241,124,95,731,349,271,152,124,892,689,513,200,146,1543,1033,926,367,214,2545,3500,3337,1245,580,8662,3265,3657,1265,507,8698,2922,3396,990,345,7653,1904,2241,709,200,5056,1568,2116,668,188,4531,676,1088,421,111,2296,1772,2006,866,457,5106,142,137,63,56,398,18391,20163,7186,3108,48845,84,84,35,56,256,29,23,15,3,67,45,31,16,11,101,51,32,22,15,115,122,130,56,57,366,185,150,82,75,498
403,69,47,18,5,140,26,33,9,3,72,78,48,21,4,150,46,37,10,8,95,82,68,21,15,195,335,244,53,39,671,534,417,168,47,1164,842,709,242,87,1873,2733,2801,1011,315,6860,2504,3170,1013,295,6985,2284,2769,762,181,5993,1504,2062,712,166,4450,1419,2221,688,148,4483,538,769,301,78,1686,1660,2089,829,275,4852,131,168,45,20,360,14789,17642,5901,1685,40023,52,46,14,9,119,31,22,13,3,65,48,38,10,5,101,34,22,3,5,65,111,101,26,21,266,178,165,48,22,411,408,284,92,27,804,644,503,183,71,1400,2387,2307,741,220,5654,2490,2803,915,245,6451,2526,3035,866,194,6624,1793,2513,652,159,5113,1764,2646,754,155,5331,1124,1909,707,159,3898,1660,2066,781,244,4742,112,114,40,20,285,15361,18578,5835,1558,41331,43,39,6,4,92,19,12,0,0,25,29,15,8,6,53,25,18,0,4,45,59,51,26,4,138,97,52,24,12,187
404,50,43,11,7,116,20,19,3,0,47,94,65,25,10,189,57,51,22,12,139,89,65,12,16,194,285,235,89,33,640,470,345,114,49,978,600,498,151,54,1299,1713,1649,525,152,4036,1508,1732,504,138,3883,1251,1596,386,73,3306,723,1084,308,60,2170,824,1154,314,69,2364,269,410,117,37,832,929,1103,445,163,2640,104,96,34,26,260,8979,10148,3060,900,23093,71,44,19,19,150,22,10,10,0,36,55,33,8,11,113,31,31,9,6,76,121,93,31,33,279,168,135,50,25,383,362,239,82,30,716,493,393,110,53,1044,1667,1380,377,128,3548,1472,1565,448,137,3629,1459,1711,438,98,3705,1071,1407,380,79,2944,1034,1522,419,61,3033,641,974,318,81,2012,985,1168,437,146,2733,75,73,30,11,189,9730,10791,3161,918,24593,39,22,15,9,80,19,9,4,5,35,23,14,8,4,49,31,17,4,0,49,59,34,15,12,112,84,70,19,11,188
405,18,11,5,3,37,9,12,4,0,28,38,27,7,0,68,11,23,3,6,48,32,32,19,11,91,165,140,62,22,384,210,186,83,39,515,276,338,147,80,845,797,963,478,178,2410,608,815,371,124,1922,526,580,236,79,1422,256,358,140,35,797,222,279,124,24,649,58,98,48,13,213,532,601,307,118,1558,44,56,23,11,140,3800,4527,2052,739,11123,18,14,6,0,35,11,7,4,0,22,21,5,11,3,39,3,8,3,0,17,51,39,17,10,109,71,56,26,18,166,129,116,53,20,319,230,179,99,43,550,727,735,394,129,1986,624,755,375,119,1875,531,702,297,89,1614,360,427,198,49,1042,304,370,157,42,877,215,232,98,41,585,497,626,305,123,1557,34,41,20,6,103,3826,4304,2055,706,10885,14,11,0,4,31,7,6,4,0,24,12,8,0,0,15,4,3,0,3,15,16,17,3,8,51,36,18,4,6,69
406,13,15,5,4,37,4,7,0,0,10,37,12,6,3,56,15,12,9,3,47,18,20,12,8,55,134,110,53,26,320,152,111,56,31,353,176,156,97,30,459,572,582,242,106,1504,473,582,258,98,1410,403,407,176,43,1030,290,389,172,32,881,282,324,136,39,781,81,104,39,13,239,438,513,224,82,1251,52,49,36,23,168,3155,3385,1521,541,8603,8,8,4,3,23,12,5,0,0,20,20,10,6,5,31,9,4,0,0,15,52,35,17,3,118,46,36,18,9,113,110,76,38,14,242,148,128,56,25,358,426,430,210,100,1156,390,467,187,65,1103,430,486,198,66,1187,293,374,165,22,855,301,357,132,28,818,183,212,107,31,529,399,459,223,88,1160,45,45,25,22,136,2870,3126,1390,493,7870,10,7,7,0,30,9,3,0,0,15,8,4,5,0,16,11,4,0,0,9,41,15,12,6,80,30,20,19,12,80
407,30,38,12,4,98,21,14,7,4,46,78,48,33,9,163,38,31,17,14,97,47,65,34,13,158,291,207,117,47,654,392,315,144,54,903,547,595,287,80,1509,1440,1780,821,266,4317,1033,1367,555,166,3123,688,900,364,84,2034,392,470,209,47,1119,258,329,170,27,783,88,110,48,18,266,795,914,456,175,2345,94,101,50,22,269,6227,7305,3335,1012,17882,32,25,10,7,72,28,16,4,0,49,26,23,15,3,70,12,3,4,5,21,70,73,39,7,193,125,86,41,28,278,246,191,89,41,560,387,376,157,84,1004,1283,1498,588,221,3587,1095,1321,604,190,3209,945,1081,430,116,2565,550,627,267,76,1538,426,552,202,48,1229,234,302,116,38,682,794,880,443,190,2299,72,63,24,4,167,6332,7111,3026,1060,17532,26,24,5,0,60,13,8,3,0,26,11,16,0,0,24,8,11,3,5,23,41,27,14,12,96,53,35,22,9,118
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,31,37,6,0,81,16,7,5,0,28,30,22,5,3,66,25,19,17,6,57,35,33,20,8,106,148,84,31,18,287,195,166,63,35,452,285,317,124,49,761,962,1137,512,194,2805,983,1328,516,179,3008,796,930,329,106,2165,746,1112,442,133,2436,640,858,318,76,1898,227,263,107,27,619,1011,1330,596,225,3161,69,100,34,18,219,6199,7752,3124,1081,18149,21,22,7,0,55,19,7,8,3,41,30,15,10,3,59,11,10,6,0,29,63,52,19,8,141,69,53,36,16,173,181,123,51,24,376,257,197,93,44,587,947,939,372,136,2394,1045,1296,496,168,3009,976,1311,550,150,2987,705,1014,346,103,2164,773,959,418,92,2239,504,747,268,77,1605,1126,1426,658,247,3454,65,79,22,7,171,6790,8256,3359,1077,19485,27,17,0,6,57,10,5,3,0,16,16,4,4,0,23,13,4,0,0,21,29,19,3,0,56,48,22,8,10,87
502,10,12,0,0,20,4,9,3,0,20,12,12,5,3,28,11,13,0,5,27,26,11,9,5,47,62,47,32,11,151,89,59,31,17,197,138,122,47,16,320,396,457,182,77,1114,406,586,203,65,1265,353,423,143,57,967,375,552,218,57,1202,356,426,121,37,936,111,133,63,19,326,628,680,294,111,1713,46,49,14,9,116,3000,3588,1363,491,8450,27,11,6,3,40,9,10,0,0,21,10,9,3,0,19,13,9,5,0,23,42,25,17,8,87,51,37,11,3,97,97,56,18,6,176,146,94,42,25,309,501,406,163,59,1135,448,523,180,68,1218,515,587,256,88,1448,364,495,174,50,1076,420,520,187,57,1183,299,525,178,59,1060,694,783,321,153,1947,36,40,8,0,90,3671,4116,1566,590,9933,13,18,3,0,32,5,0,0,0,5,3,4,0,0,6,10,6,0,0,15,19,5,0,3,30,38,16,9,3,76
503,34,37,10,0,77,7,15,5,0,28,24,4,4,0,32,20,8,0,0,31,40,24,8,0,72,50,40,14,0,106,100,52,15,5,170,150,98,30,10,286,459,306,95,33,892,471,450,154,29,1104,447,435,129,24,1036,930,1517,610,142,3200,1059,1674,588,117,3434,919,1454,627,115,3115,805,981,453,122,2361,38,57,12,4,106,5542,7148,2749,603,16044,41,31,13,0,89,11,9,5,0,26,18,15,3,0,35,7,10,0,0,28,40,22,4,0,66,50,40,10,3,98,90,40,16,3,154,146,84,35,4,265,405,304,81,15,804,462,389,138,26,1016,606,616,186,29,1442,507,553,155,29,1250,1021,1310,469,74,2867,1958,3313,1398,245,6913,833,1037,457,103,2433,51,54,25,3,132,6251,7829,2991,539,17616,35,15,7,0,55,13,3,5,0,20,12,16,0,0,27,15,5,0,0,20,22,13,5,0,45,45,23,7,5,71
504,44,39,13,10,109,24,14,7,3,46,48,48,18,11,130,39,31,17,15,96,63,46,25,11,138,165,116,54,52,385,261,238,91,44,633,423,438,176,61,1097,1420,1545,581,219,3767,1519,1901,662,223,4305,1350,1519,481,154,3505,1159,1667,628,167,3622,1173,1504,511,137,3323,466,677,215,80,1441,1470,1638,734,309,4153,97,146,55,26,337,9720,11577,4264,1522,27081,72,62,27,9,156,25,29,9,5,66,40,23,13,13,94,36,21,10,0,76,83,56,34,32,203,134,99,45,34,308,279,173,75,39,558,405,367,127,72,965,1519,1477,461,197,3652,1727,1877,642,230,4470,1853,2142,706,198,4902,1299,1564,498,159,3511,1525,1815,587,161,4083,1072,1519,553,133,3282,1463,1748,642,293,4142,82,105,50,25,267,11609,13087,4471,1586,30750,49,24,16,13,98,9,7,3,0,17,18,17,4,5,46,18,18,12,3,50,39,37,19,16,112,81,58,25,17,180
