LGA_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
LGA62610,19538,20451,39989,349,371,715,370,297,670,356,245,597,108,102,207,13,14,31,17,24,40,2280,2270,4553,5,5,12,11,14,26,0,0,0,3160,2977,6135,119,88,204,104,64,159,3722,3496,7214,1274,1305,2586,24539,25254,49788
LGA62810,20189,21396,41583,697,733,1429,502,505,1004,541,553,1089,222,250,467,39,55,97,68,81,155,2774,2954,5727,20,24,47,41,46,84,0,0,0,4212,4465,8674,230,244,471,82,66,150,5220,5512,10726,1168,1157,2323,26569,28064,54634
LGA63010,7385,7362,14748,315,350,663,84,89,179,55,57,112,57,69,118,7,12,22,24,12,38,414,447,859,6,0,5,5,0,8,0,0,0,660,687,1346,20,22,47,11,0,8,1005,1057,2068,644,658,1310,9038,9084,18116
LGA63210,2738,2584,5323,70,82,155,29,27,54,27,29,57,24,30,51,3,3,10,4,4,5,161,182,342,0,0,0,5,0,3,0,0,0,260,265,525,6,10,12,6,0,8,339,358,698,278,248,525,3359,3192,6551
LGA63410,677,597,1274,45,46,97,7,5,6,0,3,10,8,5,13,0,0,0,5,7,5,7,9,22,0,0,0,0,0,0,4,4,5,24,29,57,4,5,8,0,0,3,77,83,166,80,86,165,835,766,1604
LGA63610,16099,17176,33271,448,470,918,190,167,358,157,154,310,109,121,231,23,25,45,23,33,58,1361,1489,2848,20,20,46,23,31,54,0,0,0,1912,2038,3951,97,102,199,41,27,68,2499,2633,5136,628,677,1301,19229,20481,39710
LGA63810,4829,5082,9910,242,249,483,31,28,59,36,41,76,35,38,73,3,0,6,5,7,12,436,512,947,4,10,16,0,3,4,0,0,0,551,634,1186,15,19,35,13,9,17,816,912,1727,352,334,682,5995,6329,12324
LGA64010,26872,28354,55228,556,604,1159,426,365,788,421,372,791,220,246,466,50,41,88,56,68,131,2972,3347,6316,22,30,51,10,13,29,0,0,3,4182,4475,8659,124,127,254,86,79,162,4948,5287,10241,1993,1849,3846,33807,35497,69309
LGA64210,8478,8870,17349,214,222,432,72,73,142,71,61,128,67,73,141,3,0,10,13,8,16,564,613,1173,7,8,14,5,5,7,0,0,0,802,840,1636,61,20,80,17,14,39,1091,1105,2194,470,514,982,10038,10488,20525
LGA64610,5599,5714,11312,159,174,333,28,39,66,41,40,79,36,35,74,5,0,3,5,11,20,389,432,821,5,7,10,0,4,3,0,0,0,515,566,1075,21,12,29,14,12,29,705,761,1469,433,395,826,6734,6873,13611
LGA64810,6632,6745,13384,254,296,554,55,48,99,44,40,78,49,53,97,4,4,6,13,10,23,486,577,1065,8,6,13,7,9,9,0,0,0,658,736,1396,20,25,51,17,21,35,955,1078,2035,566,567,1133,8151,8394,16550
LGA65010,2823,2631,5456,74,81,157,8,13,16,3,11,12,14,13,22,0,0,3,0,0,0,169,169,341,0,0,4,0,0,0,0,0,0,196,202,402,0,3,5,11,4,15,281,294,577,301,265,567,3406,3190,6601
LGA65210,1072,981,2047,49,38,88,12,9,19,13,6,18,13,19,37,0,0,0,0,0,4,47,52,104,8,6,8,0,0,0,0,0,0,92,100,186,0,6,6,3,3,3,143,142,278,137,114,249,1344,1231,2576
LGA65410,5600,5931,11534,203,204,407,42,39,81,56,45,100,36,47,88,5,0,6,14,13,23,435,490,924,12,4,12,0,4,0,0,0,0,590,641,1235,8,17,28,19,15,32,821,878,1697,468,469,936,6886,7279,14166
LGA65610,1687,1528,3209,107,135,240,25,18,40,12,8,25,33,31,66,3,10,14,0,0,0,71,86,153,0,3,4,0,0,0,0,0,0,151,153,309,0,0,0,4,5,10,264,290,557,234,217,457,2188,2038,4230
LGA65810,10152,10479,20630,247,248,494,118,88,204,97,107,210,82,92,176,4,0,7,19,38,58,820,917,1741,5,6,17,8,5,12,0,0,0,1157,1258,2416,37,35,72,32,39,77,1473,1583,3054,598,598,1198,12220,12659,24887
LGA69499,178,106,280,64,46,107,27,26,48,23,29,54,20,37,62,8,10,21,4,7,9,197,198,394,0,4,3,0,0,0,0,0,0,284,314,593,15,11,23,7,3,8,362,374,736,224,138,360,761,612,1377
LGA69799,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,13,0,19
LGA70200,9090,9427,18516,340,419,756,117,153,268,217,257,469,153,159,315,106,127,230,67,69,133,9,20,29,1162,1298,2456,22,22,42,0,0,0,1845,2093,3940,223,211,432,51,51,98,2460,2774,5234,858,926,1783,12404,13124,25527
LGA70420,2346,2369,4714,148,172,323,24,25,57,27,23,53,51,65,118,15,20,39,13,8,15,0,0,0,144,147,296,0,4,3,0,0,0,281,294,581,12,8,13,19,11,27,462,486,952,330,232,557,3132,3090,6226
LGA70540,71,69,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,5,7,0,0,0,0,0,3,0,8,8,0,0,0,74,77,149
LGA70620,1391,1434,2827,93,84,174,5,12,17,16,15,30,27,25,58,3,6,11,5,5,10,0,3,5,46,52,103,0,0,0,0,0,0,119,117,234,0,9,9,8,13,14,219,220,432,171,115,284,1777,1770,3546
LGA70700,406,391,796,12,20,34,6,3,3,9,7,12,8,7,16,4,5,12,7,5,10,0,0,0,25,20,45,0,0,0,0,0,0,56,50,100,0,0,0,0,0,4,71,70,141,175,150,326,657,611,1266
LGA71000,28186,28434,56627,834,871,1706,669,673,1348,797,782,1577,521,550,1076,217,251,459,254,280,538,34,34,67,4015,4153,8168,99,120,216,5,3,10,6608,6842,13451,392,412,798,189,138,328,8019,8268,16289,3456,3080,6539,39668,39784,79454
LGA71150,102,70,171,10,10,21,3,6,13,3,3,12,10,4,16,0,0,4,0,0,0,0,0,0,13,16,27,3,4,7,0,0,0,36,37,72,5,7,8,0,0,0,56,49,105,10,4,15,169,117,286
LGA71300,3798,3880,7673,153,168,324,11,14,23,8,10,17,15,16,36,7,8,11,9,11,20,0,0,3,83,92,172,0,0,0,0,0,0,131,150,285,0,0,0,12,11,27,295,334,631,217,161,384,4313,4375,8689
LGA72200,3125,2906,6026,357,391,746,137,123,258,59,75,140,80,85,164,40,36,77,37,49,80,4,6,10,209,209,416,7,3,7,0,0,0,563,592,1158,19,19,35,14,15,36,948,1017,1974,833,681,1505,4902,4603,9505
LGA72300,8022,7305,15327,130,111,237,99,60,156,149,117,266,113,102,217,61,41,103,51,62,110,10,10,18,706,696,1402,15,5,22,0,0,0,1213,1090,2300,28,39,67,21,11,33,1395,1240,2638,2178,1051,3230,11595,9600,21191
LGA72330,2000,2079,4078,133,142,273,10,8,26,14,18,33,21,26,47,14,24,38,11,21,31,0,0,0,94,116,216,0,3,4,0,0,0,170,226,395,8,0,11,14,14,24,316,383,699,714,190,899,3026,2654,5680
LGA72800,12960,13275,26230,384,434,819,155,139,294,152,183,329,221,225,449,76,101,179,95,95,188,10,12,27,2140,2292,4434,19,15,39,0,0,0,2865,3074,5940,82,89,177,97,65,162,3429,3660,7089,1733,1568,3306,18117,18508,36629
LGA73600,2489,2546,5039,126,144,270,15,25,39,13,21,33,33,31,66,3,7,15,12,14,28,0,0,0,111,125,239,0,0,0,0,0,0,202,216,417,23,6,25,5,0,5,352,364,721,414,265,677,3264,3172,6433
LGA74050,995,1032,2021,41,40,85,3,3,9,6,3,14,7,0,7,0,0,0,0,5,3,5,0,5,23,30,50,0,0,0,0,0,0,46,45,87,0,0,3,0,0,0,83,89,172,67,66,123,1137,1181,2322
LGA74550,1025,973,1996,74,82,157,23,23,44,11,13,24,26,29,59,0,5,9,12,13,24,4,0,4,68,69,138,0,0,0,0,0,0,140,152,292,4,0,4,3,5,8,222,243,458,176,141,312,1421,1352,2767
LGA74560,171,156,324,5,9,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,18,38,0,0,0,0,0,0,20,18,46,0,0,0,0,0,0,29,31,53,21,21,38,219,200,415
LGA74660,2616,2525,5147,172,173,347,16,10,27,28,25,56,40,25,66,4,10,14,13,5,16,0,0,0,102,91,198,3,3,4,0,0,0,198,186,380,3,3,11,6,5,5,377,367,742,166,149,319,3165,3047,6208
LGA74680,1313,1306,2618,44,46,85,0,3,7,8,10,17,3,3,9,0,3,3,5,6,9,0,0,7,34,38,74,3,3,3,0,0,0,61,70,128,0,0,0,0,4,3,103,122,220,50,50,104,1473,1471,2944
LGA79399,2040,1843,3882,163,155,316,71,72,142,64,57,118,113,123,235,37,24,59,42,52,95,12,6,21,207,200,407,0,3,3,0,0,0,541,543,1081,20,27,44,14,7,25,735,730,1467,780,604,1381,3556,3171,6726
LGA79499,541,431,972,165,137,306,82,99,179,91,95,184,122,135,261,28,36,64,65,59,120,7,9,21,108,123,232,8,4,9,0,0,0,509,557,1069,36,46,83,8,3,13,721,747,1469,557,486,1038,1816,1661,3479
LGA79799,42,10,53,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,3,0,3,3,0,3,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,15,0,18,25,0,24,83,15,99
LGA89399,171875,178295,350169,3169,3283,6451,7222,7317,14542,2226,2103,4330,1557,1516,3068,372,382,752,432,416,842,148,146,294,239,238,479,21962,22558,44514,11,11,23,34157,34687,68850,2350,2354,4704,565,432,996,40239,40760,81001,9191,8410,17605,221304,227466,448776
LGA89499,78,45,120,17,29,45,22,37,56,19,13,26,12,0,8,0,4,4,0,0,4,0,0,5,0,0,0,70,92,159,0,0,0,127,147,273,12,10,26,5,0,0,153,189,348,98,36,135,331,273,601
LGA89799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA99399,823,919,1746,65,80,143,46,40,83,5,11,11,42,29,76,0,0,5,0,0,3,0,0,0,0,4,5,10,4,16,0,0,4,107,98,206,13,16,32,0,3,3,189,196,387,185,168,349,1196,1284,2479
LGA99499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,5,6,4,5,0,8,6,4,11
LGA99799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
