LGA_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
LGA55670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,22,5,0,9,0,8,0,4,0,16,9,70
LGA55740,0,42,0,250,0,0,0,0,0,0,0,0,0,7,56,62,0,0,0,0,0,0,0,0,0,0,5,7,141,52,0,125,13,95,5,113,3,264,62,880
LGA55810,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,8,0,0,0,15,3,40
LGA55880,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,0,0,0,3,0,12,4,55
LGA55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,3,3,24,3,0,11,3,10,0,4,0,14,10,80
LGA56090,3,29,0,465,0,3,0,3,0,4,0,5,3,21,300,343,0,0,3,0,0,4,0,0,0,23,19,61,789,179,45,613,79,450,33,382,67,1624,328,4594
LGA56160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,10
LGA56230,8,15,6,147,5,0,0,0,4,3,0,0,0,14,191,216,0,0,0,5,0,0,0,0,0,22,19,51,279,86,14,237,34,211,19,158,35,1037,227,2332
LGA56300,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,21,0,0,0,0,0,0,0,0,0,0,4,4,25,21,0,31,0,17,6,26,4,98,25,251
LGA56370,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,17,0,13,0,12,0,26,12,98
LGA56460,0,8,0,38,0,0,0,0,0,0,0,0,0,0,34,42,0,0,0,0,0,0,0,0,0,5,7,16,89,29,3,94,8,50,5,27,6,160,50,523
LGA56580,6,99,0,677,0,0,0,0,0,4,0,0,0,11,97,119,0,0,0,0,0,4,0,0,0,3,0,16,290,140,7,246,18,209,5,251,20,848,105,2151
LGA56620,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,3,12,16,3,5,0,0,0,0,6,0,44,7,88
LGA56730,0,4,0,76,0,0,0,0,0,0,0,0,0,6,103,109,0,0,0,3,0,5,0,0,0,8,10,23,208,56,9,160,18,147,7,95,17,433,131,1279
LGA56790,6,6,0,27,3,0,0,0,0,0,0,0,0,0,27,34,0,0,0,0,0,0,0,0,0,5,3,10,84,34,9,58,4,22,6,36,10,201,28,489
LGA56860,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,4,0,0,0,11,4,30
LGA56930,0,17,0,76,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,3,19,8,0,23,0,24,3,20,0,57,12,167
LGA57000,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,13,0,9,0,0,0,9,0,45
LGA57080,5,53,0,879,3,0,3,5,4,3,4,5,4,6,268,300,0,0,0,0,0,0,0,0,3,0,3,13,1224,236,24,618,88,484,30,231,39,592,289,3858
LGA57140,0,4,0,10,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,21,7,5,14,0,19,0,16,4,57,7,150
LGA57210,0,0,0,45,0,0,0,0,0,0,0,0,0,6,54,64,0,0,4,0,0,0,0,0,0,3,4,13,118,43,15,105,17,59,7,45,15,258,64,751
LGA57280,3,0,0,352,0,0,3,0,0,4,0,0,0,0,125,138,0,0,0,3,0,0,0,0,0,0,11,23,551,24,23,158,45,129,11,25,18,68,147,1196
LGA57350,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,3,21,5,0,21,0,13,0,3,5,46,6,119
LGA57420,0,0,0,23,0,0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,5,0,8,50,12,7,35,7,28,9,14,4,76,23,259
LGA57490,22,29,0,951,9,0,0,9,9,20,3,4,4,41,1127,1235,15,0,5,6,0,7,0,4,4,76,63,180,2412,407,109,1784,256,1446,160,809,196,4322,1258,13164
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,8,0,19
LGA57700,0,10,0,272,5,7,0,0,0,4,0,0,0,10,221,248,7,0,3,4,0,0,0,0,0,15,16,42,732,103,40,501,61,292,30,189,33,749,252,2980
LGA57770,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,5,30,5,0,13,5,10,0,4,0,43,9,124
LGA57840,4,80,0,1070,0,0,0,0,3,3,3,0,0,7,265,286,4,0,4,0,0,0,0,0,0,10,18,39,1185,259,24,763,62,529,34,427,35,1408,301,5030
LGA57910,17,150,0,3363,11,5,12,15,18,19,8,12,10,59,1337,1505,16,3,14,8,3,9,0,3,6,101,123,288,5901,1351,165,3725,397,1914,204,1657,210,6760,1574,23852
LGA57980,3,55,0,539,0,0,4,0,0,4,0,0,0,4,106,115,0,0,0,0,0,0,0,0,0,5,3,14,493,119,8,284,25,190,8,183,17,561,111,2007
LGA58050,9,36,0,996,16,3,3,10,10,17,0,9,4,28,975,1071,10,0,11,10,4,4,0,4,4,63,79,196,3266,570,112,2077,275,1449,135,852,143,3455,1098,13424
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,10,0,3,0,0,0,12,0,36
LGA58260,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,13,0,3,0,4,0,21,7,73
LGA58330,6,0,0,45,0,0,0,0,0,0,0,0,0,6,67,69,4,0,0,0,0,0,0,0,0,0,7,14,95,46,3,79,13,83,11,50,16,259,69,721
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,0,0,0,17,0,41
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,8
LGA58510,3,7,0,746,6,0,0,6,5,3,0,3,0,4,274,296,0,0,0,0,3,0,0,0,0,9,21,32,1335,255,27,762,79,404,30,251,44,726,310,4224
LGA58540,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,4,30,4,3,19,0,13,5,14,0,17,12,115
LGA58570,5,15,0,1087,3,0,3,0,3,7,0,0,0,3,274,295,3,0,0,0,5,4,0,0,0,7,10,33,1571,259,23,768,81,354,27,240,36,645,297,4302
LGA58610,0,0,0,16,0,0,0,0,0,0,0,0,0,3,9,15,0,0,0,0,0,0,0,0,0,6,0,4,34,7,0,51,4,10,6,20,3,86,13,230
LGA58680,0,0,0,7,0,0,0,0,0,0,0,0,0,4,8,12,4,0,0,0,0,0,0,0,0,3,0,3,17,4,0,17,0,4,0,8,0,24,8,76
LGA58760,11,47,3,1281,12,4,6,18,10,13,7,15,8,41,1291,1416,7,4,11,11,4,3,0,6,5,91,110,257,4066,759,115,2735,359,1751,193,1108,228,5329,1474,18119
LGA58820,0,0,0,38,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0,0,0,0,0,0,0,4,6,15,48,22,7,64,10,53,11,38,14,230,42,545
LGA58890,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,4,3,9,24,11,0,22,0,13,0,6,0,22,14,112
LGA59030,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,7,0,3,0,0,0,9,3,44
LGA59100,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,4,26,7,3,15,0,10,0,4,5,14,6,88
LGA59170,0,0,0,21,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,44,11,3,21,8,12,5,3,3,19,13,137
LGA59250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,3,27
LGA59310,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,27,3,5,3,13,0,36,9,154
LGA59320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,9,0,4,6,8,5,49
LGA59330,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,6,3,0,0,0,15,3,57
LGA59340,0,0,0,69,3,0,0,0,0,0,0,0,0,0,58,70,0,0,5,0,0,0,0,0,0,0,0,8,235,20,12,67,9,60,7,21,5,87,62,577
LGA59350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12
LGA59360,0,0,0,15,0,0,0,0,0,3,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,36,8,0,21,0,16,4,9,0,23,10,122
LGA59370,3,4,0,34,0,0,0,0,0,0,0,0,0,0,36,45,3,0,3,0,0,0,0,0,0,8,3,14,64,25,7,53,9,37,6,51,9,215,49,523
LGA59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA60210,0,4,0,25,0,0,0,3,0,0,0,0,0,5,52,65,0,0,0,0,0,0,0,0,0,10,7,17,75,73,17,91,5,53,12,141,19,538,71,1096
LGA60410,0,0,0,56,0,0,0,0,0,0,0,5,0,4,44,55,0,0,3,0,0,0,0,0,0,10,9,26,348,73,11,280,41,171,23,121,20,597,57,1736
LGA60610,0,10,0,106,0,0,0,0,0,0,0,0,0,4,111,122,0,0,0,0,0,0,0,0,0,17,17,34,346,110,15,326,42,209,28,151,30,858,141,2241
LGA60810,0,5,0,118,0,0,5,8,0,6,0,5,0,17,131,166,0,0,0,0,0,0,0,0,0,23,24,56,394,144,33,402,44,237,46,253,41,1337,173,3110
LGA61010,0,5,0,14,0,0,0,0,0,0,0,0,0,3,15,22,5,0,0,0,0,0,0,0,0,0,6,9,43,20,5,30,3,34,10,25,0,115,22,309
LGA61210,0,3,0,44,0,0,0,0,0,0,0,0,0,9,47,54,0,0,0,0,0,0,0,0,0,6,7,9,158,55,14,164,15,95,14,71,17,319,63,987
LGA61410,6,35,0,527,0,0,0,5,0,4,0,9,0,21,220,261,0,0,0,0,0,0,0,0,0,36,28,69,1260,376,47,969,88,532,55,605,94,2861,294,7179
LGA61510,0,0,0,31,0,0,0,6,0,0,0,0,0,7,54,71,0,0,0,0,0,0,0,0,0,12,9,21,194,59,10,166,21,128,13,97,23,476,83,1278
LGA61610,0,13,0,102,0,0,0,0,0,3,0,3,0,15,102,131,0,0,5,0,0,0,0,3,0,18,17,55,432,136,28,423,37,240,20,254,48,1340,144,3107
LGA61810,0,6,0,37,0,0,0,0,0,0,0,0,0,3,31,39,0,0,0,0,0,0,0,0,0,8,9,19,145,34,8,155,6,63,18,93,18,382,47,966
LGA62010,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,30,3,9,6,9,0,47,11,155
LGA62210,0,3,0,19,0,0,0,0,0,5,0,0,0,3,28,40,0,0,0,0,0,0,0,0,0,14,5,16,122,28,9,101,13,103,7,93,11,450,52,991
LGA62410,3,6,0,34,0,0,3,0,0,0,0,0,0,3,51,63,0,0,0,0,0,0,0,0,0,3,6,11,99,65,14,102,6,31,8,76,16,427,71,909
LGA62610,0,11,0,162,3,3,0,6,5,4,0,6,0,12,157,186,0,0,0,0,0,0,0,0,0,41,31,76,960,368,29,835,85,428,59,380,59,1587,222,5013
LGA62810,3,78,3,856,4,0,0,7,0,4,3,0,4,16,221,256,0,0,0,0,0,0,0,0,0,7,16,26,1212,552,50,1004,82,564,74,665,77,1933,264,6476
LGA63010,0,9,0,110,0,0,3,0,0,3,0,6,0,4,96,119,0,3,4,0,0,0,0,0,0,12,16,39,298,181,29,298,33,201,24,242,44,976,125,2447
LGA63210,0,0,0,16,0,0,0,0,0,0,0,0,0,0,38,48,0,3,0,0,0,0,0,0,0,11,10,24,118,47,7,107,19,80,19,86,15,375,57,928
LGA63410,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,4,4,30,22,3,41,0,19,0,10,4,57,17,214
LGA63610,0,17,0,317,4,0,0,5,0,3,0,3,5,13,159,189,0,0,0,0,0,0,0,0,0,20,19,52,696,336,38,620,54,347,43,459,65,1865,204,4741
LGA63810,3,0,0,55,5,0,0,6,0,0,0,0,0,5,50,61,0,0,0,0,0,3,0,0,0,9,19,31,237,81,24,217,32,129,24,151,23,824,81,1815
LGA64010,4,33,0,446,6,0,0,0,3,10,0,0,3,17,252,291,7,0,0,6,0,0,0,4,0,37,40,93,1403,472,47,1229,106,620,71,647,89,2489,346,7521
LGA64210,0,10,0,106,3,0,0,3,0,3,0,0,0,5,94,115,4,0,0,0,0,0,0,0,0,18,14,49,475,158,25,380,31,194,33,210,33,1109,126,2769
LGA64610,0,10,0,72,0,0,0,0,0,4,0,0,0,6,85,96,0,0,0,0,0,0,0,0,0,11,17,34,310,82,16,270,24,143,20,147,16,717,119,1860
LGA64810,0,3,0,84,0,3,0,0,0,0,0,0,0,12,60,80,0,0,5,0,0,0,0,0,0,14,13,34,366,120,25,295,36,167,24,170,31,757,85,2069
LGA65010,0,3,0,42,0,0,0,3,0,0,0,0,0,3,25,34,0,0,0,0,0,0,0,0,0,7,5,17,150,42,8,108,19,73,11,55,10,290,44,820
LGA65210,0,5,0,10,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0,0,0,4,6,9,35,26,4,35,0,17,10,36,6,205,33,417
LGA65410,0,12,0,64,0,0,0,0,0,3,0,6,0,7,86,94,0,0,0,0,0,0,0,0,0,16,16,37,247,83,17,248,29,171,24,151,32,849,125,1971
LGA65610,0,0,0,21,0,0,0,0,0,0,0,0,0,4,38,44,0,0,0,4,0,0,0,0,0,4,6,13,74,21,0,62,12,40,7,44,6,197,49,523
LGA65810,0,10,0,164,0,0,0,0,0,3,0,4,0,5,118,136,3,0,0,0,0,0,0,0,0,14,13,38,483,155,19,457,41,270,20,323,38,1411,145,3363
LGA69499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA69799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA70200,5,12,0,355,6,0,0,0,0,0,0,0,0,0,170,179,0,0,4,0,0,0,0,0,0,7,9,18,912,75,29,298,35,238,21,87,20,358,187,2256
LGA70420,0,0,0,28,0,0,0,0,0,0,0,0,0,5,20,28,0,0,0,0,0,0,0,0,0,4,17,27,109,11,4,28,12,30,0,16,4,115,46,365
LGA70540,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,14
LGA70620,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,14,32,8,5,4,0,17,0,12,0,97,11,190
LGA70700,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,18,0,0,0,0,0,0,0,0,0,0,3,3,18,11,0,16,7,12,4,16,3,48,15,156
LGA71000,4,41,0,1157,14,0,12,4,3,8,4,0,4,15,623,690,5,0,0,0,0,0,0,0,0,21,38,73,2629,399,88,1215,164,775,70,382,74,1287,696,7776
LGA71150,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,7,0,5,5,4,6,54
LGA71300,0,0,0,7,0,0,0,0,4,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,4,7,10,52,10,4,10,3,36,0,22,6,192,11,350
LGA72200,0,10,0,106,0,0,0,0,0,0,0,0,0,0,71,75,6,0,0,0,0,0,0,0,0,3,7,15,327,33,13,116,16,72,3,20,15,124,90,823
LGA72300,4,11,0,279,3,5,0,0,0,3,0,6,0,3,173,194,3,0,0,0,0,0,0,0,3,10,20,47,578,66,35,288,70,224,30,107,35,419,204,2060
LGA72330,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,4,13,22,45,11,0,15,4,18,0,17,3,137,20,269
LGA72800,0,6,3,333,3,0,0,0,0,6,0,0,0,0,327,334,3,0,3,0,0,0,0,0,0,4,9,24,1113,85,27,441,94,311,25,106,33,323,346,2913
LGA73600,0,6,0,9,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,6,3,5,64,10,8,16,8,27,0,21,5,195,12,369
LGA74050,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,3,30,8,0,3,0,8,0,9,3,85,4,155
LGA74550,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,4,0,10,0,0,0,49,5,110
LGA74560,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,0,0,0,9,4,18,9,68
LGA74660,0,0,0,20,0,0,0,0,0,0,0,0,0,4,12,28,4,0,0,0,0,0,0,0,0,8,16,31,75,7,7,21,0,38,5,16,9,148,34,366
LGA74680,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,6,0,9,0,9,0,60,0,110
LGA79399,0,0,0,81,0,0,0,0,0,0,0,0,0,0,47,49,0,0,0,0,0,0,0,0,0,0,11,18,218,23,11,72,14,48,6,14,6,84,64,551
LGA79499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA79799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89399,81,597,3,9016,26,4,0,25,9,24,11,4,13,81,1377,1575,15,0,12,10,4,5,0,10,4,95,114,273,14283,1992,290,6186,860,4376,360,2958,487,13628,1629,47064
LGA89499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA89799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA99399,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,0,0,0,0,3,10,51,18,8,64,3,25,5,47,8,61,14,306
LGA99499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA99799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
