LGA_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
LGA54900,0,0,0,0,0,0,0,0,52,0,0,5,59,0,0,0,59,0,0,59,97,5,0,0,102,0,0,0,102,0,0,102,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,158,10,0,5,168,0,0,0,168,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,10,0,5,168,0,0,0,168,0,0,168,44,0,0,0,43,0,0,0,43,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,198,11,0,8,212,0,0,0,212,3,0,222
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,4,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,5,13,0,13,18,26,0,43,0,0,0,0,0,0,0,0,0,0,6,6,9,0,0,0,17,13,0,13,31,26,6,58
LGA55040,0,0,0,0,0,0,0,0,45,3,3,0,50,0,0,0,50,0,0,53,36,0,5,0,37,0,0,0,37,0,0,37,4,8,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,77,13,8,0,103,0,0,0,103,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,87,13,8,0,102,0,0,0,102,0,0,107,14,14,0,3,24,0,0,0,24,12,0,36,4,0,0,0,4,0,0,0,4,0,0,4,102,20,8,3,138,0,0,0,138,13,0,145
LGA55110,167,3,0,6,179,17,0,199,2209,268,91,17,2595,33,9,40,2633,161,5,2802,3631,466,157,51,4306,56,10,66,4372,164,11,4551,307,45,81,5,445,11,0,11,452,20,0,482,33,0,4,38,76,0,5,3,81,15,4,111,6178,783,335,117,7417,104,24,122,7542,369,24,7933,67,15,6,5,93,22,3,28,118,11,0,132,125,13,5,10,151,12,3,12,171,0,0,170,190,26,12,13,246,34,8,43,292,11,0,306,6370,808,345,132,7662,138,29,169,7832,375,24,8238,1988,323,140,88,2544,56,17,72,2611,373,8,2998,14,3,5,19,33,0,0,0,33,0,56,91,8367,1136,493,241,10244,196,43,241,10483,754,83,11322
LGA55180,0,0,0,0,0,0,0,0,220,39,7,0,268,3,0,3,266,11,0,277,433,59,20,4,515,0,5,5,516,27,0,544,16,7,7,0,37,0,0,0,37,9,0,41,4,0,0,10,15,0,0,0,15,3,0,17,679,105,28,12,829,3,5,6,832,47,0,877,0,0,0,0,5,0,0,0,5,0,0,3,5,0,0,0,8,0,0,0,8,0,0,8,6,0,0,0,14,0,0,0,14,0,0,12,686,109,28,18,838,3,5,6,844,50,0,893,160,26,8,12,205,6,0,12,212,43,6,260,0,0,0,0,0,0,0,0,0,0,10,12,852,135,36,29,1048,12,5,17,1059,91,13,1166
LGA55250,0,0,0,0,0,0,0,0,12,3,0,0,15,0,0,0,15,6,0,22,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,22,0,0,0,22,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,22,0,0,0,22,9,0,30,15,0,0,0,15,9,0,9,21,29,0,50,0,0,0,0,0,0,0,0,0,0,10,10,36,3,0,0,39,9,0,9,45,34,10,91
LGA55320,724,11,3,13,738,83,0,821,4629,521,67,20,5238,61,21,84,5324,236,9,5567,7514,787,117,39,8468,87,14,101,8566,209,11,8788,557,78,59,5,694,12,0,12,706,12,0,724,48,4,0,36,84,0,0,0,83,0,3,94,12748,1391,246,97,14484,160,39,197,14680,461,28,15173,102,20,4,0,126,15,0,16,138,9,0,145,277,33,4,6,319,36,3,38,352,13,0,366,373,53,7,6,442,48,7,51,496,17,0,512,13121,1445,253,108,14927,207,43,247,15170,480,28,15679,2726,310,89,58,3188,63,11,75,3266,275,11,3547,9,0,0,10,18,0,0,0,18,0,34,45,15857,1757,342,173,18123,271,55,321,18450,757,70,19277
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,0,0,0,6,6,0,9,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,17,0,20
LGA55460,0,0,0,0,0,0,0,0,90,8,0,0,97,3,0,3,98,0,0,100,170,10,0,3,189,6,0,4,192,3,0,198,25,0,0,0,25,0,0,0,25,0,0,25,0,0,0,4,4,0,0,0,4,0,0,5,284,14,3,15,318,9,0,7,321,8,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,285,17,3,15,317,9,0,11,325,8,0,334,58,14,3,0,73,3,0,3,76,14,0,90,0,0,0,3,3,0,0,0,3,0,0,3,345,33,9,14,397,6,0,7,408,16,0,430
LGA55530,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,25,0,0,0,26,0,0,0,26,0,0,26,9,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,45,0,5,0,56,0,0,0,56,0,0,56,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,48,0,5,0,56,0,0,0,56,0,0,56,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,55,0,5,0,62,0,0,0,62,0,0,62
LGA55600,0,0,0,0,0,0,0,0,60,7,0,0,60,0,0,0,60,7,0,70,107,0,5,0,115,7,0,7,122,5,0,127,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,4,4,0,0,0,4,0,0,4,178,10,5,4,188,7,0,7,197,12,0,204,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,10,0,0,10,4,0,0,0,4,0,0,0,10,0,0,10,187,10,5,4,199,9,0,9,204,12,0,215,35,3,0,0,36,0,4,4,44,4,0,46,0,6,0,0,6,0,0,0,6,0,0,6,217,12,5,3,243,9,4,9,256,15,0,264
LGA55670,0,0,0,0,0,0,0,0,13,4,0,0,21,0,0,0,21,4,0,22,28,0,0,3,31,0,0,0,31,0,0,38,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,3,52,0,0,0,52,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,3,52,0,0,0,52,3,0,63,9,0,0,0,9,3,0,3,16,8,4,27,0,0,0,0,0,0,0,0,0,0,0,0,62,4,0,3,64,3,0,3,68,16,4,86
LGA55740,71,0,0,0,71,4,3,81,421,43,0,0,462,7,0,7,470,19,5,494,639,86,13,0,738,8,0,8,748,22,0,767,54,6,3,0,61,0,0,0,64,6,0,74,3,0,0,6,8,0,0,0,8,0,0,8,1111,143,17,6,1277,21,0,23,1295,43,5,1338,7,0,0,0,7,3,0,3,12,0,0,12,14,0,0,0,18,3,0,3,23,5,0,22,23,0,0,0,26,4,0,4,29,5,0,35,1136,143,17,8,1299,26,0,27,1325,46,5,1373,262,39,11,3,319,5,0,5,327,19,0,352,5,0,0,0,5,0,0,0,5,0,4,7,1398,178,29,11,1619,34,0,35,1657,67,8,1728
LGA55810,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,9,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,13,0,0,11,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,17,0,0,0,14,0,0,0,14,0,0,18,6,0,0,0,6,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,25,0,0,0,24,6,0,28
LGA55880,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,31,0,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,40,0,0,40,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,57,0,0,0,57,0,0,57
LGA55950,0,0,0,0,0,0,0,0,13,0,0,0,17,0,0,0,17,0,0,17,43,0,0,0,43,0,0,0,43,0,0,43,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,67,0,0,0,67,0,0,67,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,64,3,0,0,69,0,0,0,69,0,0,69,18,0,0,0,20,0,0,0,20,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,84,7,0,0,87,0,0,0,87,0,0,89
LGA56090,120,3,0,3,122,14,0,136,1278,182,59,11,1526,17,0,20,1543,72,10,1622,2224,231,78,8,2547,11,3,15,2564,70,0,2636,198,21,33,0,257,0,0,0,257,5,0,264,9,0,3,31,44,0,0,0,40,0,4,43,3713,445,173,48,4376,28,4,39,4414,150,8,4565,30,0,0,0,30,8,0,8,39,0,0,39,74,4,0,0,82,7,0,7,85,0,0,91,104,4,0,0,113,13,0,13,125,3,0,131,3813,446,173,53,4482,41,4,47,4531,147,8,4692,989,105,64,18,1177,18,3,25,1198,75,0,1278,11,3,0,15,26,0,0,0,26,0,0,31,4809,554,235,84,5686,65,11,73,5760,223,13,6002
LGA56160,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,14,0,0,16
LGA56230,20,0,0,0,27,4,0,26,486,44,22,4,556,11,0,12,572,39,0,609,729,73,49,10,867,13,8,17,885,33,0,915,84,8,8,5,105,0,0,0,105,4,0,110,5,0,0,7,9,0,0,0,9,0,0,14,1299,128,84,29,1537,22,6,35,1574,76,0,1649,3,3,0,3,7,0,0,0,7,0,0,7,36,5,3,5,52,3,0,3,57,0,0,54,45,6,3,9,63,3,0,3,64,0,0,65,1338,133,87,41,1599,29,11,36,1640,82,0,1722,465,58,51,23,595,21,6,24,620,70,3,698,4,0,0,4,8,0,0,0,8,0,11,19,1808,197,136,68,2204,41,18,61,2266,157,10,2439
LGA56300,0,0,0,0,0,0,0,0,38,6,4,0,44,0,0,0,44,0,0,50,39,20,0,0,62,0,0,0,62,8,0,66,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,85,28,4,0,114,0,0,0,114,7,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,28,4,0,114,0,0,0,114,7,0,122,12,0,0,4,18,0,0,0,20,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,100,29,4,8,134,0,0,0,138,8,0,150
LGA56370,0,0,0,0,0,0,0,0,31,0,0,0,27,0,0,0,29,0,0,29,49,0,0,0,49,0,0,0,49,0,0,49,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,84,0,0,0,90,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,84,0,0,0,87,0,0,87,10,0,0,0,15,0,0,0,15,3,0,19,5,0,0,0,5,0,0,0,5,0,0,4,102,0,0,0,104,0,0,0,106,3,0,111
LGA56460,0,0,0,0,0,0,0,0,160,18,0,0,176,5,0,5,180,15,0,188,207,24,0,0,234,7,0,7,232,9,4,252,21,0,3,0,24,0,0,0,23,0,0,24,0,0,0,10,10,0,0,0,10,0,0,10,388,40,0,10,443,4,0,4,450,25,4,472,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,389,40,0,10,441,4,0,4,451,25,4,480,60,6,6,5,73,6,0,6,75,10,0,82,0,0,0,0,0,0,0,0,0,0,3,3,444,49,10,16,516,7,0,7,527,36,4,565
LGA56580,209,0,3,3,217,28,0,243,1310,117,13,4,1443,26,9,34,1470,100,0,1571,1952,199,24,6,2177,8,0,12,2186,45,0,2238,110,9,13,0,135,0,0,0,135,0,0,136,21,0,0,17,44,0,0,0,44,0,0,42,3392,323,44,28,3794,31,11,41,3834,145,7,3984,26,5,0,0,36,13,3,11,47,0,0,46,79,0,0,0,77,4,0,4,83,5,0,80,106,4,0,0,110,12,3,14,130,4,0,128,3496,336,44,28,3904,42,17,59,3960,150,7,4114,862,62,14,4,944,8,0,5,951,92,0,1043,5,0,0,0,4,0,0,0,4,0,7,15,4362,398,60,33,4855,47,14,65,4919,240,12,5171
LGA56620,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,6,5,0,9,4,6,0,0,9,5,0,5,13,10,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,18,5,0,5,22,16,0,37,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,6,0,0,0,0,0,4,11,8,0,0,18,11,0,9,28,20,0,42,3,4,0,0,8,15,4,20,27,115,0,139,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,29,16,6,27,56,134,0,185
LGA56730,4,0,0,0,4,3,0,3,304,25,0,8,330,0,0,10,344,28,0,374,415,52,15,7,485,5,0,8,493,25,0,519,36,4,9,0,50,0,0,0,50,6,0,53,3,0,0,0,9,0,0,0,9,0,0,6,758,81,29,11,873,11,4,18,892,59,0,952,10,0,3,0,9,0,0,0,14,0,0,14,18,0,0,0,21,0,0,0,20,0,0,20,22,0,3,0,25,4,0,4,33,0,0,33,781,81,28,11,903,9,4,18,927,59,0,985,252,28,14,9,299,20,0,20,321,86,0,408,3,0,0,0,3,0,0,0,3,0,6,13,1040,104,40,18,1210,33,4,39,1253,149,6,1405
LGA56790,0,0,0,0,0,0,0,0,32,17,0,0,52,0,6,6,57,4,0,62,107,11,3,0,126,0,0,0,126,12,0,135,6,0,5,0,14,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,3,0,3,149,22,14,4,191,0,6,6,189,20,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,8,0,0,0,0,5,0,0,0,8,0,0,8,154,28,14,4,196,0,5,5,201,20,0,221,44,12,3,7,68,0,0,0,69,11,0,84,0,0,0,0,0,0,0,0,0,0,0,0,194,43,20,7,260,0,5,4,268,30,0,302
LGA56860,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,10,0,0,0,13,0,0,13,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,18,0,0,0,18,0,0,0,16,0,0,16
LGA56930,21,0,0,0,21,6,0,21,72,6,0,0,82,0,0,0,82,4,0,87,81,20,0,0,103,0,0,0,103,0,0,103,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,157,35,0,0,189,0,0,0,189,7,0,198,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,9,0,0,9,6,0,0,0,6,0,0,0,9,0,0,9,162,35,0,0,196,0,0,0,196,7,0,202,115,10,0,0,126,0,0,0,126,12,0,133,0,0,0,0,0,0,0,0,0,0,0,0,276,39,0,0,320,0,0,0,322,18,0,337
LGA57000,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,30,0,0,0,30,0,0,0,30,0,0,31,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,41,0,0,0,41,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,37,0,0,0,37,0,0,39,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,50,0,0,0,50,0,0,51
LGA57080,28,0,3,3,32,3,0,35,293,31,11,3,340,5,9,11,355,41,3,398,271,92,5,4,373,10,0,10,383,10,0,392,64,15,6,0,80,4,0,4,80,4,0,87,6,0,0,7,9,0,0,0,10,0,10,17,631,141,19,7,802,16,9,23,820,62,9,889,31,0,0,0,35,0,0,0,35,3,0,38,61,0,0,0,61,0,0,5,63,0,0,63,86,0,0,0,91,0,0,5,92,3,0,97,719,139,19,7,893,20,5,25,917,63,9,995,405,106,9,10,524,12,3,13,541,60,0,600,0,3,0,11,12,0,0,0,12,4,5,20,1128,248,28,26,1428,28,15,37,1468,126,15,1614
LGA57140,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,23,0,0,30,38,3,0,0,40,0,0,0,40,7,0,44,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,4,4,0,0,0,4,0,0,4,65,3,0,4,72,0,0,0,72,8,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,65,3,0,4,72,0,0,0,72,10,0,83,15,0,0,0,17,0,0,0,17,16,0,35,0,0,0,0,0,0,0,0,0,0,0,0,83,3,0,4,87,0,0,0,87,28,0,113
LGA57210,3,0,0,0,3,0,0,3,141,19,3,7,167,0,0,0,167,15,0,180,182,24,15,5,223,0,3,5,228,17,0,243,17,0,8,0,20,0,0,0,20,0,0,20,0,0,0,10,16,0,0,0,16,0,0,16,337,48,26,19,425,0,3,5,427,31,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,3,337,44,21,19,427,0,3,5,435,31,0,471,120,31,13,4,162,4,4,3,172,36,0,202,0,0,0,0,0,0,0,0,0,0,0,7,465,76,30,26,595,3,4,7,601,68,0,674
LGA57280,3,0,0,0,3,0,0,3,840,27,24,9,903,15,0,18,916,22,7,948,760,77,46,11,900,6,0,6,904,14,8,920,118,15,25,0,155,0,0,0,158,5,0,156,15,3,0,20,42,0,0,0,42,0,0,41,1730,119,98,44,1992,21,0,21,2015,44,8,2067,13,0,0,0,13,0,0,0,13,0,0,20,28,4,5,6,45,7,0,7,47,0,0,51,43,4,5,6,60,7,0,7,65,6,0,65,1773,127,104,46,2045,24,0,23,2075,51,8,2135,486,54,39,37,612,27,9,37,647,74,0,719,6,0,0,6,12,0,0,0,12,0,28,42,2264,177,144,85,2665,47,12,64,2728,121,34,2886
LGA57350,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,3,0,8,30,0,0,0,33,0,0,0,33,0,0,33,9,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,0,48,0,0,0,48,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,0,48,0,0,0,48,3,0,48,26,0,0,0,29,0,0,0,27,0,0,30,0,0,0,0,0,0,0,0,0,0,3,3,65,9,0,0,72,0,0,0,78,7,3,85
LGA57420,0,0,0,0,0,0,0,0,38,6,0,0,41,0,0,0,41,6,0,50,108,14,6,4,130,0,0,0,130,13,0,138,15,0,4,0,19,0,0,0,19,0,0,19,0,0,0,5,5,0,0,0,5,0,0,5,161,14,11,11,195,0,0,0,195,15,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,14,11,11,199,0,0,0,199,15,0,217,53,7,9,4,72,0,0,0,72,0,0,69,5,0,0,0,5,0,0,0,5,0,0,5,215,27,15,12,271,0,0,0,271,20,0,290
LGA57490,339,4,0,7,347,23,0,375,4816,431,151,41,5438,59,13,77,5513,288,7,5804,7173,722,274,68,8235,113,16,135,8364,274,10,8651,725,85,141,3,958,7,6,20,967,54,5,1031,87,6,6,64,168,3,0,3,172,3,20,196,12807,1246,569,175,14792,191,39,230,15022,625,44,15690,150,9,7,3,173,25,6,36,203,26,0,227,409,30,39,14,489,30,6,40,526,22,0,554,554,40,49,18,662,59,15,70,734,46,0,777,13359,1282,615,195,15450,251,54,301,15755,669,44,16466,4586,510,326,178,5604,132,15,151,5755,545,14,6308,32,0,0,16,40,0,0,0,40,0,68,117,17975,1795,940,389,21099,380,72,458,21549,1208,126,22886
