LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,16,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,0,0,0,0,0,0,0,5,0,84,0,84,0,0,0,0,0,0,0,3,0,16,0,22,0,0,0,0,0,0,0,12,4,9,0,24,0,0,0,0,0,0,0,13,0,3,0,12,0,3,0,0,0,0,0,11,0,28,0,43,0,4,0,3,0,5,0,18,0,19,0,48,0,15,0,4,0,6,0,19,0,46,0,86,0,24,0,0,0,21,3,27,7,64,0,142,3,25,0,19,4,47,0,29,3,86,0,217,10,42,0,38,0,35,4,25,6,64,0,220,10,13,0,55,5,37,0,19,0,44,0,173,21,13,0,39,4,19,6,12,0,53,0,174,141,17,4,84,6,60,3,30,3,77,0,420,131,8,0,62,10,31,0,7,0,38,0,291,102,13,0,53,3,21,0,14,3,26,0,235,106,6,0,39,0,7,0,7,0,20,0,192,226,34,3,89,15,73,3,41
LGA40120,0,0,0,0,0,4,0,0,0,41,3,49,0,0,0,0,0,4,0,4,0,28,0,29,0,0,0,0,0,0,0,4,0,16,0,15,0,0,0,0,0,0,0,11,0,13,0,21,4,3,0,4,0,3,0,6,0,78,0,102,0,3,0,0,0,11,4,18,0,56,3,95,3,12,3,8,0,11,0,28,4,301,0,377,0,20,0,5,0,19,0,48,8,259,4,378,11,24,0,31,0,41,5,55,13,257,0,442,21,40,9,51,5,44,7,56,10,266,7,514,17,11,0,45,6,48,5,48,3,89,0,269,27,15,3,52,5,52,0,39,0,90,0,288,127,35,7,139,13,81,10,44,5,96,0,552,141,36,0,129,16,43,6,24,3,44,0,442,143,19,4,85,10,36,4,15,3,33,0,357,77,12,11,59,6,11,4,8,0,18,0,194,247,30,4,125,21,75,7,25
LGA40150,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,6,0,18,0,25,0,0,0,3,0,0,0,0,0,13,0,18,0,0,0,3,0,4,0,8,0,97,0,119,4,0,0,3,0,14,0,13,0,38,0,73,5,7,0,7,0,9,0,18,0,28,0,73,7,8,0,9,0,20,0,17,3,44,0,105,10,3,0,17,0,16,0,9,6,14,0,71,16,4,0,19,0,11,0,0,4,7,0,65,72,9,3,32,0,24,0,5,4,3,0,156,58,0,0,23,5,4,0,0,0,0,0,93,30,0,0,18,5,5,0,3,0,5,0,62,8,0,0,0,4,0,0,0,0,0,0,20,20,4,0,8,0,0,4,0
LGA40220,0,0,0,0,0,0,0,0,0,65,4,75,0,0,0,0,0,0,0,0,0,29,0,32,0,0,0,0,0,0,0,7,0,20,0,27,0,0,0,0,0,0,0,8,0,21,0,31,0,0,0,3,0,0,0,19,0,112,7,146,0,3,0,0,0,0,0,35,0,81,0,117,3,12,3,8,0,10,0,51,0,605,9,710,5,18,0,12,0,24,3,69,7,442,0,583,7,35,0,21,0,35,4,77,9,375,3,563,19,50,6,71,0,44,5,50,9,285,5,538,18,29,3,38,0,27,5,17,9,82,0,226,36,29,3,55,7,29,0,18,10,74,0,264,87,31,7,93,6,41,8,27,8,65,3,374,66,16,5,54,9,19,4,11,0,42,0,219,54,4,0,47,0,7,0,0,0,23,0,149,35,6,0,13,5,0,0,0,0,3,0,62,50,12,0,42,0,28,4,7
LGA40250,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,27,0,0,0,0,0,0,0,3,0,7,0,12,0,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,0,4,0,3,0,16,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
LGA40310,5,0,0,0,0,0,0,0,0,36,0,43,0,0,0,0,0,0,0,4,0,18,0,24,0,3,0,0,0,6,0,3,0,11,0,20,0,0,0,0,0,0,0,8,0,10,0,15,3,0,4,0,0,0,0,10,0,64,0,85,0,0,0,4,0,3,0,11,0,49,0,66,3,17,0,0,0,4,0,26,5,348,10,410,9,12,0,4,0,22,3,31,4,222,0,320,10,20,4,19,0,32,0,45,9,206,5,342,26,39,0,44,3,42,3,33,4,185,0,374,25,15,0,38,3,21,0,13,3,43,0,177,31,22,0,57,4,34,6,17,4,47,0,218,137,23,7,108,9,52,0,25,4,42,0,398,103,10,0,62,12,19,0,8,0,20,0,243,75,6,5,36,9,12,0,8,0,8,0,167,48,0,0,22,3,6,0,3,0,5,0,86,90,12,4,34,7,10,6,0
LGA40430,0,0,0,6,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,4,0,6,0,9,0,0,0,0,0,0,0,4,0,78,0,91,0,0,0,0,0,0,0,4,0,47,3,54,3,0,0,8,0,5,0,9,0,23,0,51,3,4,0,5,0,0,0,5,0,24,0,41,0,0,0,4,0,0,0,0,0,7,0,20,3,0,0,5,0,0,0,0,0,0,0,15,8,6,0,14,0,0,0,0,0,6,0,35,8,4,0,4,0,5,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,3,0,0,0,0
LGA40520,0,0,0,0,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,35,0,48,0,0,0,0,0,0,0,4,0,16,0,30,3,7,0,0,0,7,0,16,0,162,0,200,0,4,0,0,0,12,0,20,3,90,3,127,0,8,0,9,3,22,4,13,0,65,0,124,7,16,0,24,0,15,6,20,0,54,0,142,10,3,0,23,0,8,0,4,5,14,0,75,17,7,4,21,4,9,0,4,4,10,0,81,57,13,3,46,4,15,3,7,0,13,0,158,47,5,0,19,0,3,0,3,0,8,0,81,30,5,0,10,5,7,0,0,0,0,0,59,19,0,0,10,3,0,0,0,0,0,0,27,13,3,0,10,0,5,0,3
LGA40700,0,0,0,0,0,0,0,0,0,105,0,107,0,0,0,0,0,5,0,0,4,36,0,43,0,0,0,0,0,0,0,4,0,20,0,25,0,0,0,0,0,0,0,5,0,12,0,16,0,4,0,0,0,5,0,9,0,57,0,75,0,0,0,0,0,0,0,22,3,45,5,75,0,6,0,0,0,9,0,29,4,199,0,250,0,21,0,6,0,14,5,37,4,204,3,294,7,23,0,10,0,30,4,52,3,247,0,373,11,47,0,35,0,40,6,51,4,239,4,430,11,18,0,24,0,33,6,35,0,122,0,252,20,13,0,40,3,40,0,39,4,164,0,322,104,26,0,80,5,62,8,63,6,230,0,583,82,30,0,96,8,35,7,45,0,153,0,451,88,14,0,61,0,35,9,22,0,73,0,298,88,13,0,29,0,23,3,20,0,41,0,221,288,56,3,183,18,137,14,97
LGA40910,0,0,0,0,0,6,0,3,0,136,6,151,0,0,0,0,0,0,0,7,0,43,0,49,0,0,0,0,0,0,0,18,0,20,0,42,0,0,0,0,0,0,0,5,0,20,0,26,0,8,0,0,0,0,0,15,0,127,3,150,0,7,0,0,0,7,0,28,0,77,0,129,0,13,5,3,0,14,4,55,0,584,11,690,0,29,3,7,5,22,0,56,5,331,0,460,4,40,5,32,0,51,4,55,7,307,5,500,10,47,4,71,3,74,8,61,3,261,5,542,20,35,0,66,0,62,3,27,5,76,3,295,46,23,0,80,3,42,10,24,5,96,0,328,222,43,3,186,9,78,4,39,7,84,0,678,230,20,7,135,8,32,3,13,4,37,0,494,187,10,0,60,10,27,0,16,0,18,0,332,122,0,0,35,6,15,0,0,0,15,0,188,198,13,4,60,3,30,0,10
LGA41010,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,35,0,35,0,4,0,0,0,6,0,10,0,19,0,30,0,10,0,0,0,3,0,4,0,19,0,40,3,4,0,7,0,8,0,9,0,12,0,36,5,0,0,7,0,9,0,0,0,3,0,23,11,0,0,0,0,3,0,0,0,6,0,19,18,0,0,10,3,11,0,0,0,6,0,43,16,0,0,7,4,0,0,0,0,0,0,34,11,0,0,9,0,0,0,0,0,6,0,32,3,0,0,0,0,0,0,0,0,0,0,6,11,0,0,6,0,3,0,0
LGA41060,0,0,0,0,0,0,0,5,0,184,9,198,0,0,0,0,0,0,0,3,3,83,0,92,0,0,0,0,0,0,0,15,0,55,0,73,0,0,0,0,0,0,0,6,3,38,5,45,0,13,0,0,0,6,0,26,4,258,7,315,0,9,0,0,0,11,0,48,7,145,0,221,4,27,0,0,0,18,0,96,5,1245,16,1416,7,47,0,24,0,68,4,132,11,735,3,1029,12,82,5,52,0,117,5,155,10,630,12,1087,49,123,7,144,13,120,10,104,13,556,3,1148,42,55,4,184,10,104,3,77,9,195,3,688,129,60,0,217,10,114,9,53,6,160,5,756,612,103,13,440,35,180,10,72,18,163,0,1663,596,62,6,305,37,73,18,52,8,97,3,1252,491,31,3,197,22,62,8,24,10,58,0,909,363,14,5,108,10,23,4,8,0,17,0,554,633,38,9,176,34,97,7,34
LGA41140,3,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,31,0,40,0,0,0,0,0,0,0,7,0,14,0,15,0,3,0,0,0,4,0,23,0,99,0,149,6,16,0,7,0,13,0,17,0,75,0,127,8,12,0,15,0,12,3,13,0,64,0,125,8,15,0,25,0,25,8,10,5,69,3,163,8,8,0,25,0,11,0,8,0,14,0,72,16,4,0,26,0,8,5,10,0,21,0,98,51,16,4,49,3,15,5,11,3,15,0,170,32,5,3,35,3,9,0,0,0,3,0,95,28,0,4,20,3,9,0,4,5,6,3,72,14,3,0,4,0,0,0,0,0,0,0,23,26,10,0,20,4,8,0,3
LGA41190,0,0,0,4,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,9,0,3,0,9,0,0,0,0,0,0,0,4,0,24,0,31,0,0,0,0,0,0,0,0,0,13,0,15,5,4,0,4,0,0,0,5,5,3,0,20,4,6,0,3,0,0,0,7,0,7,0,31,0,0,0,3,0,0,0,0,0,0,0,6,5,0,0,3,0,4,0,0,5,3,0,13,9,4,0,9,0,0,0,0,0,0,0,17,4,0,0,4,0,0,0,0,0,0,0,8,8,0,0,3,0,0,0,0,0,0,0,12,6,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA41330,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,17,0,0,0,0,0,3,0,3,0,4,0,11,0,0,0,0,0,3,0,4,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,3,4,0,0,0,0,4,0,22,4,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
LGA41560,3,5,0,3,0,5,0,3,0,29,0,41,0,0,0,0,0,0,0,0,0,27,0,34,0,5,0,0,0,0,0,4,0,6,0,16,0,0,0,0,0,0,0,0,0,10,0,14,4,0,0,0,0,0,0,4,0,58,4,68,0,0,0,0,0,0,0,13,0,35,0,53,9,3,0,3,0,3,0,31,0,412,3,463,4,3,0,3,0,13,0,32,4,201,3,273,6,3,0,17,0,23,4,31,3,142,0,230,11,27,0,30,3,19,3,31,4,132,3,265,6,10,0,19,0,14,0,7,0,24,0,94,22,9,0,45,0,11,0,4,0,40,0,133,47,12,0,48,3,17,0,13,3,38,0,187,54,3,0,29,4,12,0,0,0,19,0,121,27,9,0,28,3,5,0,0,0,9,0,80,17,0,0,4,0,0,0,0,0,8,0,31,24,8,0,21,3,7,4,6
LGA41750,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,5,0,10,0,13,0,0,0,0,0,0,0,0,0,4,0,9,4,0,0,3,0,6,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,0,0,0,0,0,0,0,9,5,4,0,3,0,0,0,0,0,0,0,14,4,0,0,4,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,0,28,0,0,0,0,0,3,0,4,0,16,0,23,0,6,0,0,0,0,6,3,0,17,0,27,4,0,0,3,0,0,0,0,0,10,0,20,0,0,0,0,0,8,0,0,0,3,0,12,3,0,0,7,0,0,0,0,3,0,0,17,11,0,0,0,0,4,0,0,0,0,0,20,3,0,0,6,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0
LGA41960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,30,0,35,0,0,0,0,0,4,0,0,0,14,0,22,0,0,0,6,0,4,0,0,0,14,0,23,3,0,0,7,0,7,0,0,0,10,0,32,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,5,5,0,0,9,0,0,0,4,0,4,0,12,3,0,0,0,0,4,0,0,0,0,0,14,3,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0
LGA42030,0,0,0,0,0,0,0,0,0,25,4,33,0,0,0,0,0,0,0,3,0,18,0,23,0,0,0,0,0,0,0,3,0,9,0,14,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,3,0,54,0,65,0,0,0,0,0,0,0,12,0,32,0,53,0,9,0,0,0,6,0,29,6,373,11,426,0,6,0,10,0,13,0,28,3,202,0,269,5,14,0,11,0,41,0,35,6,136,3,252,9,24,0,48,0,43,7,34,6,144,6,315,11,5,0,35,3,32,3,20,3,39,0,147,29,9,0,44,3,19,4,10,4,44,0,169,131,28,6,103,15,32,0,16,8,29,0,365,127,11,0,64,13,19,0,9,0,5,0,243,74,8,0,32,6,16,5,8,0,6,0,143,45,0,0,12,0,5,0,0,0,0,0,69,31,4,3,26,3,11,0,3
LGA42110,4,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,3,0,0,0,3,0,15,0,26,4,0,0,0,0,3,0,3,0,7,0,19,0,7,0,6,0,0,0,6,0,84,4,104,6,5,0,9,0,5,0,8,0,45,0,67,3,3,0,5,4,10,0,4,0,29,0,62,4,4,0,14,4,14,4,4,0,12,0,62,0,3,0,5,0,3,0,0,0,6,0,19,7,0,0,3,0,9,0,0,0,0,0,23,18,0,0,16,0,10,3,0,0,4,0,51,18,0,0,12,0,4,4,0,0,0,0,35,3,0,0,4,3,0,0,3,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,9,8,0,0,5,0,0,0,0
LGA42250,0,0,0,0,0,0,0,0,0,16,0,24,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,6,0,5,0,6,0,0,0,0,0,0,0,4,0,24,0,27,0,0,0,4,0,0,0,4,0,9,0,21,0,5,0,0,0,3,0,10,4,91,3,114,0,10,0,9,0,7,3,8,5,43,0,87,3,5,0,7,0,6,0,13,3,23,0,63,11,6,0,13,0,14,3,9,0,33,3,97,3,5,0,14,3,16,0,7,0,14,0,55,21,6,3,19,0,13,0,3,0,12,0,82,67,5,3,32,6,7,4,6,4,9,0,144,36,4,0,30,0,6,3,0,0,0,0,80,29,9,0,20,0,4,0,3,0,4,0,67,22,0,0,12,0,0,0,0,0,0,0,37,39,3,3,21,0,3,0,0
LGA42600,5,0,0,0,0,0,0,0,0,40,0,50,0,0,0,0,0,4,0,0,0,20,0,24,0,0,0,0,0,0,0,8,0,5,0,14,0,0,0,0,0,0,0,5,0,14,0,18,0,0,0,0,0,0,0,12,0,69,5,93,0,3,0,0,0,0,0,10,3,38,0,63,0,8,0,3,0,3,0,25,4,316,4,370,0,15,0,5,0,15,4,49,5,239,5,326,5,36,0,7,0,25,6,44,8,313,6,445,8,43,0,42,7,32,10,47,5,300,3,499,6,23,0,54,4,40,7,37,0,135,0,292,26,20,0,56,3,36,3,20,0,128,0,292,108,35,7,124,6,60,8,51,11,162,0,577,151,25,3,103,7,32,6,28,5,76,0,444,125,16,0,61,3,31,3,24,3,56,0,334,90,15,0,49,8,16,0,9,0,21,0,212,234,25,5,115,9,71,4,45
