LGA_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA53780,0,0,0,0,0,3,3,0,6,61,0,65,0,0,0,0,0,0,0,0,5,13,0,20,0,0,0,0,0,7,0,7,0,16,0,34,0,0,0,0,0,0,0,13,0,16,0,28,0,0,0,0,0,11,0,26,0,51,0,96,0,8,0,4,0,19,4,46,9,53,3,142,3,11,0,7,0,64,6,83,9,119,5,308,4,29,0,29,0,172,4,124,15,104,8,489,13,63,5,79,10,340,9,167,17,132,3,838,43,67,7,217,15,448,13,117,20,124,3,1078,47,77,5,272,23,392,12,107,18,119,10,1083,118,45,4,344,30,381,10,59,23,104,3,1119,485,118,21,812,89,724,35,114,34,143,4,2572,601,83,13,804,91,230,38,45,14,83,9,2010,546,54,14,536,61,289,23,32,16,61,5,1634,420,26,6,309,54,86,17,14,3,33,0,976,969,61,24,656,80,366,26,48
LGA53800,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,7,0,12,0,15,0,0,0,0,0,3,0,7,0,21,3,39,0,9,0,6,0,12,0,14,0,23,0,64,5,5,0,7,0,34,0,9,4,28,0,87,11,14,5,33,3,51,7,32,3,31,0,187,19,7,0,62,7,68,4,10,0,15,0,196,17,11,4,70,8,50,0,21,6,17,0,214,92,31,3,217,28,128,12,21,11,18,0,567,113,37,3,263,18,40,19,16,6,5,0,511,137,10,4,160,21,46,9,7,9,3,0,415,134,4,4,92,17,20,8,0,0,0,0,288,260,22,7,174,23,56,17,8
LGA53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,34,0,33,0,0,0,0,0,0,0,4,0,25,0,33,0,0,0,0,0,3,0,4,0,23,0,36,0,3,0,0,0,5,0,0,0,20,0,26,0,4,0,5,0,4,0,5,0,13,0,32,0,0,0,3,0,0,0,0,0,12,0,23,0,5,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,5,0,0,0,3,0,13,5,0,0,3,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
LGA53990,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,3,0,10,0,15,0,27,0,3,0,3,0,4,0,5,0,15,0,33,3,11,0,14,9,25,0,10,3,28,0,97,3,9,0,29,3,51,0,16,3,21,0,151,9,15,0,49,3,67,0,3,9,15,0,167,22,14,3,80,6,58,4,10,3,13,0,208,80,20,4,207,17,153,10,23,8,14,0,540,95,12,3,221,27,43,15,10,4,5,0,424,113,9,0,163,16,44,10,3,8,3,0,374,107,4,0,100,8,26,8,4,0,5,0,251,235,5,4,185,26,47,10,7
LGA54060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,8,0,3,0,4,0,5,0,0,0,0,0,16,0,0,0,6,0,9,0,3,0,0,0,21,3,0,0,7,0,0,0,0,0,0,0,13,3,4,0,12,3,6,0,0,3,4,0,44,6,0,0,15,0,0,0,0,0,0,0,30,8,0,0,13,0,4,0,0,0,0,0,30,15,0,0,12,0,0,0,0,0,0,0,20,18,0,0,14,0,3,0,0
LGA54130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,5,0,3,0,0,0,14,0,0,0,3,0,3,0,0,0,0,0,8,4,0,0,3,0,3,0,0,0,0,0,7,5,0,0,0,3,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0
LGA54170,6,0,0,3,0,6,0,0,0,27,0,44,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,3,0,3,0,10,0,19,0,0,0,0,0,4,0,9,0,12,0,21,0,0,0,0,0,6,0,13,3,22,0,46,0,0,0,0,0,0,0,17,0,13,0,40,4,11,0,12,0,19,0,28,8,51,0,125,4,5,0,16,0,35,4,34,5,59,0,172,0,36,0,40,4,93,4,69,9,105,5,366,22,59,5,103,9,159,5,78,4,117,4,550,39,61,3,179,21,210,8,70,14,75,7,690,41,44,11,268,22,220,13,43,17,72,3,755,254,144,12,919,100,544,47,96,38,154,4,2315,462,120,15,1286,131,255,42,89,20,93,5,2525,616,102,28,1353,133,323,46,76,23,49,0,2745,699,81,18,910,117,137,28,33,4,43,4,2067,2530,179,51,2628,326,975,77,112
LGA54200,0,0,3,0,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,3,0,15,0,20,4,0,0,3,0,8,0,11,0,23,0,46,0,5,0,8,0,30,0,21,7,23,0,91,0,14,0,24,3,60,0,30,6,50,0,195,11,13,0,82,4,123,3,27,3,37,0,308,8,18,0,98,12,109,6,25,5,27,0,320,45,17,0,131,19,119,5,12,3,30,0,385,169,51,0,363,39,259,20,36,21,56,0,1021,213,49,6,451,56,101,20,17,7,38,0,957,233,35,11,372,45,99,20,18,13,13,0,857,248,19,7,227,50,30,6,6,3,10,4,619,607,38,20,489,65,233,27,32
LGA54280,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,3,0,0,0,9,0,13,0,0,0,5,0,4,0,3,0,12,0,33,0,3,0,0,0,16,4,4,0,8,0,43,3,3,0,7,0,27,0,11,0,8,0,60,0,5,0,22,0,42,0,3,5,13,0,90,5,4,0,47,0,46,4,3,11,0,0,124,37,5,4,130,16,168,4,12,5,13,4,398,87,18,0,175,16,51,9,9,4,3,0,376,133,12,3,157,22,94,9,4,3,3,5,445,123,0,3,99,24,30,12,3,5,0,0,289,449,20,13,262,57,132,12,6
LGA54310,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,5,0,4,3,5,0,24,0,0,0,6,0,17,0,3,5,8,0,36,3,4,0,11,0,20,0,0,3,0,0,48,7,4,0,25,0,27,0,5,5,3,0,79,36,13,5,54,11,100,5,6,3,3,4,240,55,10,4,116,11,36,4,7,0,4,0,243,83,9,7,107,20,57,6,0,10,0,0,304,92,0,4,98,12,13,10,0,0,0,0,225,397,25,25,344,79,183,23,7
LGA54340,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,13,0,3,0,0,0,11,0,7,0,4,0,22,0,3,0,0,0,10,0,6,0,4,0,23,0,0,0,7,0,9,0,0,0,5,0,30,0,3,0,8,0,5,0,4,0,3,0,22,3,3,0,11,0,11,0,0,0,0,0,35,9,3,0,20,0,11,0,0,0,0,0,53,21,4,0,17,4,0,0,0,0,0,0,47,12,0,0,10,0,0,0,0,0,0,0,19,5,0,0,4,0,0,0,0,0,0,0,14,9,0,0,7,3,6,0,0
LGA54410,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,3,0,4,0,0,0,0,0,9,0,3,0,7,4,0,0,0,0,0,0,16,0,0,0,8,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,4,0,0,0,0,0,5,4,0,0,4,0,0,0,0,0,0,0,11,4,0,0,5,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0
LGA54550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,6,0,3,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,10,0,3,0,9,0,8,0,0,0,0,0,13,8,3,3,9,4,3,0,4,0,0,0,34,0,0,0,10,0,0,0,0,0,0,0,18,6,3,0,11,0,0,0,0,0,0,0,23,3,4,0,0,0,0,0,0,0,0,0,12,13,0,0,5,0,4,0,0
LGA54620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,8,0,0,5,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0
LGA54760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,0
LGA54830,0,0,0,0,0,0,0,3,0,14,0,15,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,9,0,10,0,0,0,4,0,4,0,4,0,16,0,26,0,3,3,5,0,17,0,15,0,32,0,79,3,7,0,6,0,31,0,20,3,32,0,105,3,11,5,18,0,89,0,38,15,47,0,222,13,21,0,70,6,146,3,33,6,32,0,328,17,15,0,124,13,139,0,31,13,36,0,398,26,30,0,159,15,133,9,23,9,18,0,436,177,23,10,324,48,227,25,41,24,30,4,938,222,21,8,310,38,92,18,14,6,28,0,757,208,17,4,228,29,87,6,13,9,8,4,602,146,10,5,122,21,42,3,7,0,3,0,359,274,17,3,179,23,86,13,19
LGA54900,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,11,3,0,0,6,0,3,0,0,0,0,0,8,0,0,0,6,0,4,0,0,0,0,0,16,0,0,0,9,0,0,0,0,0,0,0,10,9,0,0,6,4,3,0,0,0,0,0,16,5,0,0,3,0,0,0,0,0,0,0,11,5,0,0,7,0,0,0,0,0,0,0,13,3,0,0,4,0,0,0,0,0,0,0,8,10,0,0,6,3,0,0,0
LGA54970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,10,5,0,0,6,0,0,0,0,0,0,0,7,5,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,10,0,0,0,0
LGA55110,0,0,0,0,0,0,0,0,0,21,0,30,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,8,0,14,0,0,0,0,0,0,0,9,0,12,0,22,0,3,0,0,0,0,0,11,0,38,0,61,0,4,0,3,0,6,0,23,6,60,0,110,0,7,3,12,5,43,3,36,6,70,3,181,3,20,0,16,3,101,4,52,5,93,0,300,10,36,0,70,6,124,8,54,11,89,0,411,18,23,0,109,11,137,12,46,10,52,0,417,31,34,7,132,7,152,10,32,14,43,6,456,149,57,17,387,45,309,21,51,39,39,0,1130,174,42,13,440,48,109,35,33,19,30,0,933,258,29,17,349,43,140,28,28,20,14,0,913,203,18,5,236,26,39,17,9,7,13,0,577,561,47,23,493,84,188,24,25
LGA55180,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,3,0,0,0,8,0,0,3,0,0,6,0,0,0,8,0,10,4,0,0,8,3,9,0,7,3,3,0,34,5,8,0,8,0,16,0,7,0,13,0,53,3,8,0,22,0,13,0,5,0,3,0,57,3,4,0,21,0,15,6,7,0,3,0,56,8,6,3,37,3,7,0,0,0,7,0,67,22,8,0,60,9,16,4,4,0,3,0,128,30,0,0,48,0,8,4,0,0,5,0,101,34,4,0,31,3,3,0,0,0,0,0,75,15,0,0,19,0,3,0,0,0,0,0,40,25,0,0,18,3,4,0,0
LGA55250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA55320,0,0,0,6,0,0,0,0,0,33,0,41,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,4,0,11,0,15,0,0,0,0,0,0,0,12,0,10,0,22,0,3,0,0,0,3,0,12,0,18,0,42,0,0,0,0,0,5,0,17,0,19,0,39,4,9,0,4,0,5,0,25,3,45,0,103,5,18,0,16,0,16,0,40,0,43,0,136,9,17,0,27,0,48,3,48,0,66,0,221,11,24,0,58,4,103,10,60,10,66,5,348,18,33,0,71,9,109,10,42,9,52,0,348,31,30,0,131,10,129,3,32,7,56,3,436,142,75,0,360,30,353,15,70,14,124,3,1192,231,74,7,653,52,122,17,46,17,71,5,1286,306,53,7,683,60,221,16,44,12,58,3,1470,344,49,12,481,49,75,13,33,4,21,0,1078,1798,146,30,2010,209,853,74,121
LGA55390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
