LGA_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
LGA41830,0,0,4,0,0,0,0,0,0,6,3,0,0,0,0,0,0,252,263,78,55,26,13,688,206,252,67,57,22,9,618,13,9,5,0,0,0,25,0,0,0,0,0,0,0,13,9,5,0,0,0,26,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,4,4,0,0,0,0,12,5,0,0,0,0,0,3,247,260,69,57,22,15,671
LGA41960,0,0,3,12,3,0,0,0,0,14,0,0,0,0,0,0,0,141,202,49,52,25,7,484,104,190,50,42,19,7,405,35,24,9,8,0,4,69,0,0,0,0,0,0,0,35,24,9,8,0,4,69,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,10,0,0,0,0,0,0,3,141,219,55,47,18,6,492
LGA42030,0,0,0,41,11,0,0,0,0,62,7,12,0,3,0,6,27,2649,3184,1364,1187,450,201,9038,1868,3020,1415,1191,489,210,8193,963,483,95,41,18,12,1606,24,25,8,5,3,0,74,985,510,103,46,20,12,1679,100,15,6,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,6,0,0,0,120,31,16,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,48,25,13,5,6,0,0,49,3013,3576,1524,1242,513,227,10089
LGA42110,0,0,6,14,9,0,0,0,0,22,7,4,0,4,0,0,19,540,633,166,165,89,49,1640,531,622,187,142,81,36,1596,43,16,8,0,0,0,60,0,0,0,0,0,0,0,43,17,8,3,0,0,62,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,644,191,148,83,37,1673
LGA42250,0,0,4,14,8,0,0,0,0,18,8,3,0,3,0,0,15,568,1051,350,482,197,70,2716,502,1119,334,432,212,77,2666,11,6,0,0,0,0,20,0,5,0,0,0,0,4,15,6,0,5,0,0,20,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,8,0,7,0,0,0,0,8,11,20,6,6,9,0,51,11,24,8,6,9,0,58,8,7,0,0,0,0,19,536,1155,347,433,222,75,2771
LGA42600,5,0,29,22,10,0,0,5,0,38,25,30,3,6,0,0,66,5204,5400,1831,1735,567,132,14869,1798,3245,1394,1553,566,149,8700,1819,1200,286,135,23,10,3468,459,486,160,98,27,4,1235,2279,1689,441,229,53,9,4703,688,321,51,19,9,0,1083,341,230,54,11,0,0,638,275,253,40,17,0,0,588,164,108,18,6,0,0,292,3,0,3,0,0,0,8,1476,915,163,48,8,3,2607,0,14,3,0,0,0,19,0,0,0,0,0,0,0,42,29,0,4,0,0,73,39,34,4,0,0,0,88,19,13,0,3,0,0,35,5604,5901,2002,1836,630,158,16131
LGA42750,0,0,5,9,5,0,0,0,0,22,4,8,3,3,0,0,27,597,724,212,151,97,30,1812,594,766,176,171,90,35,1840,40,10,0,0,0,0,49,0,0,0,0,0,0,0,40,10,0,0,0,0,49,12,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,24,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,7,0,6,0,0,13,5,7,0,0,0,0,19,657,797,178,177,91,35,1940
LGA43080,0,0,6,4,4,0,0,0,0,12,0,0,0,0,0,0,0,124,158,52,42,30,11,419,142,135,43,39,24,8,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,0,0,0,0,0,11,0,0,0,0,0,0,0,151,138,43,42,22,8,398
LGA43220,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,116,149,38,48,33,9,393,110,154,33,36,30,8,375,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,115,149,32,40,35,13,384
LGA43360,0,0,7,3,6,0,0,0,0,10,4,0,0,0,0,0,6,306,388,96,108,43,8,954,293,402,100,81,39,12,923,22,10,0,0,0,0,37,0,0,0,0,0,0,5,21,11,0,0,0,0,37,9,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,326,416,104,81,39,12,982
LGA43650,0,0,9,7,7,4,4,0,0,21,3,7,0,8,0,0,20,952,1709,786,939,463,177,5020,954,1888,807,982,460,200,5299,40,21,3,0,3,0,74,0,0,0,0,0,0,0,40,21,3,0,3,0,74,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,16,0,0,3,0,0,0,5,1011,1918,820,989,470,206,5405
LGA43710,0,0,4,32,16,3,0,0,0,57,3,0,4,0,3,0,10,461,769,244,276,134,51,1933,440,823,260,289,141,61,2019,11,3,0,0,0,0,17,0,4,0,0,0,0,4,11,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0,0,21,0,3,0,6,0,0,4,0,0,0,0,0,0,0,10,4,4,5,0,0,23,0,3,0,0,0,0,4,468,836,261,296,141,66,2071
LGA43790,0,0,7,33,16,8,0,0,0,56,8,6,0,0,3,0,23,1282,1779,571,548,219,94,4500,1093,1747,498,475,253,95,4157,243,103,18,12,4,0,377,0,0,0,0,0,0,3,252,103,18,12,4,0,383,38,5,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,0,0,0,42,20,8,0,5,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,0,5,0,0,43,12,8,0,0,0,0,21,1419,1870,512,491,260,95,4649
LGA44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,12,11,6,3,0,0,0,17,6,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,19,3,4,5,0,4,28
LGA44060,0,0,16,6,10,0,0,0,0,21,37,32,22,19,0,0,112,10256,11894,5782,5142,1578,616,35274,5900,9362,4899,4667,1545,595,26969,3076,2043,766,462,129,58,6537,590,679,421,250,68,18,2026,3668,2722,1190,712,198,82,8564,1472,683,219,101,24,4,2508,25,8,0,0,0,0,35,18,16,3,0,0,0,42,0,0,0,0,0,0,0,9,3,8,0,0,0,22,1523,720,229,103,24,11,2606,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,9,38,18,11,6,0,0,81,11138,12827,6324,5479,1762,688,38224
LGA44210,0,0,14,49,38,9,3,0,0,95,12,12,0,5,0,0,35,1154,1477,364,311,155,42,3500,1190,1511,354,326,133,52,3567,42,11,6,0,0,0,61,5,3,0,0,0,0,5,41,13,8,0,0,0,63,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,18,45,37,3,0,0,0,88,3,0,0,0,0,0,3,7,0,0,4,0,0,11,57,41,5,4,0,4,108,6,13,3,4,4,0,31,1314,1579,368,333,140,57,3793
LGA44340,0,0,34,9,11,6,8,3,0,41,32,38,10,4,0,0,84,5700,7950,3704,4456,1548,452,23804,3344,6695,3470,4387,1494,445,19832,1116,884,250,227,63,16,2553,75,72,50,42,16,3,251,1192,956,293,270,81,19,2806,1281,649,193,90,23,5,2240,56,37,10,8,5,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,1343,688,203,101,27,5,2365,11,10,0,5,0,0,17,0,0,0,0,0,0,3,9,7,4,3,0,0,32,18,15,9,6,0,0,51,24,10,6,4,0,0,52,5924,8364,3986,4763,1600,471,25099
LGA44550,0,0,7,34,20,5,9,0,0,67,9,9,4,5,3,0,32,2670,4173,1953,2069,853,293,12011,2710,4976,2281,2398,934,355,13649,395,133,44,18,8,0,597,35,26,18,12,0,0,90,428,164,55,25,10,0,681,39,21,8,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,24,8,0,0,0,70,46,19,0,0,0,0,70,0,0,0,0,0,0,0,3,0,5,0,0,0,9,49,20,3,0,0,0,77,17,7,6,0,0,0,34,3237,5195,2349,2428,950,356,14514
LGA44620,0,0,7,10,18,3,3,0,0,30,21,14,6,8,3,0,43,3338,3579,1365,1315,486,244,10322,2218,3128,1275,1183,451,235,8497,794,421,124,69,29,13,1441,22,13,0,0,0,0,40,815,435,118,69,29,13,1484,646,189,51,27,6,0,919,0,0,0,0,0,0,0,11,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,197,51,27,6,0,934,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,0,0,0,9,17,4,3,0,0,0,27,3710,3772,1454,1268,487,255,10947
LGA44830,0,0,8,3,6,0,0,0,0,10,3,11,0,5,0,0,13,335,521,110,100,67,23,1152,327,511,119,101,48,17,1128,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,8,4,9,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,0,0,26,3,5,0,0,0,0,5,345,527,120,106,48,26,1167
LGA45040,0,0,3,42,30,6,0,0,0,76,19,21,9,8,4,0,62,2306,2908,1126,946,429,228,7935,2052,2837,1049,892,398,234,7468,487,181,59,36,14,15,785,10,9,0,0,0,0,16,502,185,59,40,14,15,807,20,4,7,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,7,0,0,0,36,46,27,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49,30,0,0,0,0,74,20,10,0,5,0,0,39,2641,3070,1120,935,416,249,8426
LGA45090,0,0,3,11,5,0,0,0,0,13,0,0,0,0,0,0,13,852,1210,397,422,191,79,3142,814,1188,407,420,193,94,3108,84,31,15,5,0,0,138,0,0,0,0,0,0,0,84,31,15,5,0,0,138,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,4,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,5,0,0,0,0,10,3,8,0,0,0,0,15,914,1230,418,427,196,93,3281
LGA45120,0,0,15,14,3,6,0,0,0,20,9,6,0,0,0,0,22,558,742,192,179,118,34,1824,579,746,188,160,118,38,1824,35,6,0,0,0,0,51,0,0,0,0,0,0,0,35,6,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,4,4,0,0,0,12,0,0,0,0,0,0,6,617,756,193,159,117,38,1884
LGA45290,0,0,38,10,12,6,3,0,0,39,18,21,11,7,4,0,57,5135,4887,2158,1912,571,151,14811,1798,2746,1380,1617,540,151,8222,1405,882,268,171,39,0,2771,724,697,274,171,32,7,1907,2132,1575,540,348,69,12,4676,1369,715,230,104,25,0,2458,127,74,16,5,0,0,222,86,88,19,6,0,0,206,47,31,5,3,0,0,85,0,0,0,0,0,0,3,1639,914,268,121,25,0,2971,12,8,0,0,0,0,17,0,0,0,0,0,0,0,7,14,7,3,0,0,31,23,19,7,4,0,0,49,27,10,0,7,0,0,46,5607,5269,2192,2094,635,166,15965
LGA45340,0,0,21,210,80,9,12,0,3,310,60,44,14,15,3,3,136,15639,22415,10353,9788,3525,1303,63025,13333,22048,10488,9772,3630,1398,60671,2965,1414,260,104,39,19,4801,379,341,138,75,28,12,965,3341,1757,398,177,61,28,5761,682,316,75,28,13,0,1112,35,10,0,0,0,0,48,26,20,0,0,0,0,46,0,0,0,0,0,0,0,17,13,3,3,0,3,35,755,361,81,36,16,3,1237,251,85,5,3,0,0,352,0,0,0,0,0,0,4,9,5,0,0,0,0,12,262,89,7,3,0,0,365,41,35,10,9,3,0,98,17738,24288,10980,10002,3707,1427,68135
LGA45400,0,0,0,5,0,0,0,0,0,4,7,10,0,5,0,0,18,118,155,23,32,15,9,354,112,135,25,26,23,12,331,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,117,135,25,26,21,12,340
LGA45540,0,0,7,5,3,0,0,0,0,8,0,0,0,0,0,0,0,322,282,73,50,31,7,754,305,264,55,33,13,14,689,19,4,0,0,0,0,27,0,0,0,0,0,0,0,19,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,5,0,0,0,0,0,7,327,274,58,34,13,14,723
LGA45680,0,0,4,74,16,4,0,0,0,95,33,18,8,7,7,4,80,8240,10052,5184,4610,2098,1469,31650,6378,9443,5174,4719,2234,1690,29640,2182,1238,615,310,156,115,4604,278,163,84,49,13,12,607,2461,1400,694,356,174,128,5215,166,39,4,16,3,0,228,38,6,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,51,12,16,3,0,278,69,19,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,19,0,0,0,0,86,23,20,7,7,3,0,64,9141,10935,5880,5096,2412,1828,35285
LGA45890,0,6,69,78,41,17,17,9,6,160,57,60,29,16,10,0,182,14188,14804,7492,6529,2324,1284,46616,8516,11453,6505,6119,2237,1318,36155,3538,2223,957,695,226,157,7809,910,1021,487,318,103,39,2875,4450,3242,1448,1013,336,199,10683,1714,865,376,202,51,14,3219,115,73,16,8,0,0,214,240,144,18,5,0,0,407,0,0,0,0,0,0,0,11,22,12,3,0,0,47,2088,1094,419,225,54,13,3889,54,13,3,3,0,0,69,0,0,0,0,0,0,0,29,20,13,12,5,0,78,82,31,18,15,5,0,144,76,33,15,16,6,0,144,15206,15856,8407,7390,2636,1532,51024
LGA46090,0,0,9,29,21,0,0,0,0,51,16,8,3,3,4,0,36,1578,1738,729,593,246,137,5020,1153,1532,589,482,247,125,4128,247,147,69,41,25,27,554,8,20,4,3,5,0,31,251,161,72,45,27,27,588,253,74,16,6,3,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,74,16,6,3,0,361,23,7,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,5,4,3,0,0,42,17,12,3,0,0,0,27,1702,1787,684,541,278,149,5143
LGA46300,0,0,7,22,13,0,0,0,0,40,15,7,4,9,4,0,30,1669,1959,713,656,272,94,5364,1218,1811,710,612,254,97,4701,312,158,43,22,4,8,553,38,34,11,13,0,0,97,351,190,59,35,7,12,653,263,63,8,3,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11,269,66,10,4,4,0,352,8,10,6,0,0,0,27,0,0,0,0,0,0,0,6,5,0,0,0,0,8,15,12,6,0,0,0,38,7,3,0,0,0,0,16,1863,2085,788,655,264,109,5760
LGA46450,0,0,11,22,16,3,0,0,0,44,13,9,3,4,3,0,35,2312,2422,912,751,353,160,6905,1822,2268,859,695,332,142,6116,551,190,53,26,22,8,856,6,9,3,0,0,0,15,554,193,63,27,24,8,867,94,14,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,14,4,0,0,0,108,16,7,0,0,0,0,26,0,0,0,0,0,0,3,5,3,3,0,0,0,11,14,12,3,0,0,0,34,11,13,3,0,0,0,24,2501,2496,920,726,353,158,7154
LGA46510,0,0,25,8,8,0,8,0,0,22,12,3,0,7,0,0,23,2164,2391,1269,1334,455,145,7754,1057,1786,1042,1261,445,136,5718,557,338,136,84,22,8,1139,156,189,91,47,16,4,498,713,529,224,127,36,8,1644,426,274,161,87,17,0,970,34,30,11,3,0,0,76,94,82,9,4,0,0,201,0,0,0,0,0,0,0,3,4,0,0,0,0,8,560,390,184,98,17,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,14,4,7,0,0,0,0,14,7,8,5,6,0,0,15,2331,2717,1456,1489,498,146,8635
LGA46670,0,0,6,29,24,0,0,0,0,61,13,6,0,0,0,0,34,1058,1393,487,406,183,95,3622,831,1293,487,384,209,73,3277,224,114,39,18,12,13,416,0,0,0,0,0,0,8,225,112,39,18,12,11,419,43,22,3,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,22,3,3,0,0,76,12,13,0,5,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,5,0,0,41,7,5,0,0,0,0,19,1127,1453,535,410,220,89,3837
LGA46860,0,0,0,4,0,0,0,0,0,10,0,3,0,0,0,0,3,188,234,59,42,16,15,551,183,286,67,48,28,12,625,11,0,0,0,0,0,12,0,3,0,0,0,0,3,13,3,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,197,292,67,54,25,12,650
LGA46970,0,0,0,3,0,0,3,0,0,4,0,3,0,0,0,0,3,253,356,189,219,120,34,1182,260,335,189,226,106,33,1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,33,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,0,3,291,341,193,226,111,33,1195
LGA47140,0,0,60,90,72,7,5,0,0,173,37,20,13,5,0,0,76,12157,15864,8637,7540,3193,2110,49504,9115,13568,7838,7405,3438,2418,43781,2560,1446,489,310,101,47,4953,412,384,267,139,30,17,1254,2972,1834,761,450,134,67,6207,880,344,119,72,26,8,1449,178,131,45,22,0,0,381,151,118,36,12,5,0,321,0,0,0,0,0,0,0,10,14,0,6,0,0,27,1219,605,205,107,33,10,2179,88,45,8,0,0,0,146,0,0,0,0,0,0,0,9,0,4,0,0,0,12,90,50,6,3,0,0,157,52,29,8,13,0,0,108,13450,16088,8816,7978,3607,2492,52426
LGA47290,0,0,4,8,3,0,0,0,0,14,0,0,0,0,0,0,0,227,296,86,98,42,9,761,252,305,66,87,43,10,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,11,6,4,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,4,0,0,0,0,17,0,0,0,0,0,0,6,276,311,67,87,43,10,799
LGA47490,0,0,0,10,5,0,0,0,0,14,3,0,0,0,0,0,3,229,317,78,91,42,19,779,210,312,81,83,57,19,762,6,3,0,0,0,0,5,0,0,0,0,0,0,0,6,3,0,0,0,0,5,8,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,8,4,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,16,0,3,0,0,0,0,0,231,324,82,85,57,19,795
