LGA_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
LGA53430,35,16,24,40,0,205,0,0,0,0,3,9,96,108,100,122,153,8,603,0,0,0,0,0,0,11,21,18,22,49,10,116,0,0,0,0,10,35,78,69,18,35,72,7,323,0,0,3,10,20,70,90,31,12,17,39,6,299,0,0,0,6,4,10,6,7,5,3,5,0,38,0,0,0,0,0,0,0,0,6,5,9,0,28,42,17,20,69,204,240,183,58,26,43,42,16,973,0,0,0,0,0,0,3,0,0,0,0,259,266,40,20,28,92,247,399,538,412,292,532,750,303,3665,0,0,0,0,0,0,14,33,44,125,349,35,600,0,0,0,5,0,19,34,27,27,39,47,3,196,0,0,0,0,5,8,71,105,147,272,418,35,1052,0,0,0,0,0,0,15,15,29,55,91,11,216,0,0,0,0,3,13,67,79,34,66,134,15,420,0,0,0,0,13,15,28,14,10,19,26,7
LGA53570,8,3,4,7,0,43,0,0,0,0,0,5,20,14,9,12,3,6,66,0,0,0,0,0,0,0,3,4,0,4,0,19,0,0,0,3,5,9,31,14,0,0,5,0,65,0,0,4,7,10,19,13,0,0,0,0,3,53,0,0,0,0,0,6,3,7,5,0,3,0,15,0,0,0,0,0,0,0,7,0,0,3,0,11,15,7,8,38,94,77,49,8,4,0,6,16,334,0,0,0,0,0,0,0,0,0,0,0,77,84,19,10,16,47,115,124,160,82,42,30,50,103,812,0,0,0,0,0,3,7,15,18,21,14,20,99,0,0,0,0,0,4,4,4,4,3,3,4,24,0,0,0,0,0,0,21,28,25,23,10,12,121,0,0,0,0,0,0,3,0,4,6,9,8,27,0,0,0,0,0,3,22,10,4,7,10,7,60,0,0,0,0,0,0,8,3,4,0,0,4
LGA53640,3,0,0,0,0,9,0,0,0,0,0,7,6,11,6,6,4,0,26,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,3,6,0,3,0,3,0,17,0,0,0,0,6,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,0,0,0,3,0,4,28,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,8,11,18,19,23,12,19,11,17,137,0,0,0,0,0,0,3,3,6,5,4,3,28,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,10,13,9,7,8,7,53,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,4,0,6,9,5,33,0,0,0,0,0,0,0,0,0,0,0,0
LGA53710,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,7,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,5,0,3,0,12,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,13,8,3,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,3,0,19,15,33,14,14,8,7,19,129,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,6,3,5,9,8,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,9,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
LGA53780,65,22,22,11,10,444,0,0,0,7,11,58,478,355,236,196,90,13,1442,3,0,0,5,4,15,51,47,43,44,18,4,233,7,0,3,17,38,249,516,205,49,64,54,9,1212,7,11,26,80,103,229,179,47,24,13,7,9,737,0,0,0,6,15,29,32,17,9,9,8,9,126,0,0,0,0,0,3,12,9,8,20,9,13,83,318,66,88,323,1062,890,439,60,25,29,11,75,3390,3,0,0,6,13,19,6,10,0,6,0,656,732,346,85,123,454,1270,1625,2089,1294,854,924,472,810,10339,0,0,0,4,3,20,209,485,601,960,969,133,3384,0,0,0,8,11,91,192,118,83,83,61,22,659,0,0,0,7,7,110,831,812,804,848,656,150,4218,3,0,0,7,6,21,96,125,132,151,104,41,686,3,0,8,33,64,507,1216,724,230,373,366,118,3647,0,0,17,73,83,297,288,114,45,53,48,64
LGA53800,22,16,15,7,3,189,0,0,0,0,5,27,163,145,103,111,68,8,627,0,0,0,0,0,3,27,15,24,33,24,0,127,0,0,0,10,14,64,134,82,26,28,43,3,404,0,4,8,40,39,89,75,19,7,13,3,5,303,0,0,0,0,4,3,17,14,0,3,0,3,50,0,0,0,0,0,4,7,4,8,5,5,0,38,75,25,27,122,390,288,199,39,18,23,22,38,1257,0,0,0,0,8,8,0,0,0,4,0,390,413,76,32,37,181,469,547,771,497,363,467,342,459,4238,0,0,0,0,0,5,44,92,113,271,260,57,847,0,0,0,0,0,12,32,31,37,14,22,13,160,0,0,3,0,0,16,165,217,263,252,174,56,1154,0,0,0,0,0,4,34,39,34,63,42,14,220,0,0,0,0,3,40,165,128,40,69,56,27,533,0,0,6,7,7,22,58,21,16,11,8,8
LGA53920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,8,0,0,0,3,6,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,24,12,12,10,3,6,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,26,15,10,12,7,16,18,5,23,145,0,0,0,0,0,0,0,3,5,0,4,3,19,0,0,0,0,0,5,5,0,0,0,0,3,12,0,0,0,0,0,5,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,9,6,5,0,0,0,0,22,0,0,0,8,4,5,5,0,0,0,0,0
LGA53990,18,6,6,8,0,119,0,0,3,0,0,13,94,89,104,102,47,4,467,0,0,0,0,0,0,15,16,19,27,13,5,93,0,0,0,9,4,33,111,70,14,27,22,12,297,0,0,6,28,27,62,64,19,4,3,7,0,221,0,0,3,6,5,8,17,9,3,5,5,0,62,0,0,0,0,0,0,0,8,4,7,6,0,33,66,20,43,111,319,347,201,39,19,17,0,23,1210,0,0,0,0,0,3,4,3,0,0,4,241,258,71,31,56,150,369,510,582,388,298,358,235,291,3334,0,0,0,0,0,6,29,80,95,218,235,62,733,0,0,0,0,0,9,30,20,12,12,5,3,103,0,0,0,0,0,16,166,207,221,259,185,55,1102,0,0,0,0,0,7,25,29,39,40,39,10,190,0,0,0,4,3,30,169,153,43,70,47,32,549,0,0,0,4,10,12,34,23,10,10,7,10
LGA54060,0,0,4,5,0,23,0,0,0,0,0,5,14,12,11,5,8,0,58,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,9,0,3,4,0,35,0,0,5,7,0,10,11,6,0,0,0,0,32,0,0,0,4,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,8,23,62,53,35,8,6,6,0,9,223,0,0,0,0,0,0,0,0,0,0,0,61,67,12,0,10,37,65,90,88,46,34,31,30,76,529,0,0,0,0,0,0,3,3,6,24,18,11,67,0,0,0,0,0,0,3,4,0,0,0,6,6,0,0,0,0,0,0,14,12,15,19,14,11,84,0,0,0,0,0,0,4,8,0,0,4,3,22,0,0,0,0,0,5,15,6,0,7,3,6,44,0,0,0,0,0,0,9,0,0,4,0,0
LGA54130,0,0,0,0,0,10,0,0,0,6,0,0,5,10,0,4,4,0,28,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,3,4,0,0,0,0,0,8,0,0,0,4,6,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,5,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,9,9,3,3,0,11,10,19,24,18,10,14,12,9,141,0,0,0,0,0,3,5,4,5,3,6,5,36,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,3,7,6,39,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,11,3,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0
LGA54170,130,86,95,87,9,873,0,0,0,5,7,69,469,441,463,489,400,10,2366,0,0,0,3,7,20,53,76,83,94,98,15,453,5,0,6,12,40,173,485,336,126,181,279,14,1647,13,15,42,103,137,387,431,139,53,44,71,17,1450,3,4,5,11,15,33,58,39,15,18,25,4,229,0,0,0,3,0,3,15,21,8,22,36,18,124,288,128,144,548,1246,1819,1411,280,127,124,110,119,6359,3,3,0,3,5,10,9,3,0,3,0,1040,1092,318,155,204,712,1491,2662,3341,1918,1595,2084,2072,1275,17825,6,0,4,3,4,14,104,254,462,1315,2530,292,4980,0,0,0,0,11,47,168,144,120,179,179,60,908,3,0,0,0,12,52,548,919,1286,2264,2628,351,8068,0,0,0,0,3,15,74,146,169,329,398,66,1210,6,0,3,6,19,132,589,544,255,454,975,154,3127,0,0,6,30,28,103,192,96,89,106,112,55
LGA54200,36,22,20,19,7,271,4,0,0,3,3,25,199,180,166,156,101,12,849,0,0,0,0,6,3,22,27,30,32,32,5,160,0,3,0,4,10,78,210,126,33,63,83,12,617,0,4,14,47,58,154,117,30,17,19,21,7,485,0,0,4,4,0,12,26,13,4,8,11,6,86,0,0,0,0,0,3,0,7,9,13,12,3,41,120,58,55,202,548,633,460,93,28,36,36,62,2337,5,4,0,0,6,7,6,0,0,4,0,416,446,129,66,68,274,641,983,1234,740,530,715,607,535,6515,0,0,0,0,4,4,63,169,213,490,607,97,1645,0,0,0,0,0,19,52,51,49,55,38,17,282,0,0,0,0,3,24,310,363,451,599,489,89,2337,0,0,0,0,0,4,49,59,74,121,98,30,428,0,0,5,0,8,90,347,259,101,134,233,46,1219,0,0,0,10,11,45,68,36,17,29,32,14
LGA54280,13,7,9,6,0,66,0,0,0,0,3,9,52,78,86,91,67,8,399,6,0,0,0,0,0,9,6,13,29,22,6,96,0,0,0,0,12,36,86,74,15,46,35,3,319,0,0,5,18,11,19,27,11,5,0,0,8,97,0,0,0,0,3,4,6,9,0,0,8,0,33,0,0,0,0,0,0,0,0,8,0,7,0,26,17,11,11,28,82,71,48,12,5,3,0,12,305,0,0,0,3,4,0,3,0,0,0,0,207,214,28,13,14,55,111,159,295,324,319,507,486,246,2551,0,0,0,0,0,5,14,37,87,253,449,56,903,0,0,0,0,0,3,9,5,18,13,20,3,81,0,0,0,0,0,7,78,130,175,258,262,27,927,0,0,0,0,0,4,6,15,23,59,68,13,198,0,0,0,0,3,22,115,168,51,123,132,19,635,0,0,0,4,0,12,17,12,9,4,6,11
LGA54310,3,3,5,8,0,33,0,0,0,0,0,0,15,31,40,68,74,5,231,0,0,0,0,0,0,0,3,0,30,45,0,85,0,0,0,0,0,10,31,27,13,25,46,4,157,0,0,0,0,0,11,9,7,3,4,4,0,42,0,0,0,0,0,0,0,4,0,6,10,0,21,0,0,0,0,0,0,0,0,3,6,16,0,24,8,0,5,16,13,19,15,4,0,0,3,4,86,0,0,0,0,0,0,0,0,0,0,0,165,164,13,0,5,15,20,44,99,168,152,355,535,181,1595,0,0,0,0,0,0,10,36,55,180,397,49,731,0,0,0,0,0,0,11,13,10,10,25,0,71,0,0,0,0,0,0,39,54,116,207,344,23,792,0,0,0,0,0,0,0,17,10,50,108,15,204,0,0,0,6,0,9,69,100,36,66,183,18,478,0,0,0,0,0,3,5,6,7,0,7,7
LGA54340,0,5,0,4,0,22,0,0,0,0,3,0,33,16,10,3,0,3,72,0,0,0,0,0,0,5,5,3,5,0,0,18,0,0,0,0,5,7,7,5,0,0,4,0,27,0,0,0,3,9,7,9,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,3,3,4,15,45,36,21,9,0,3,3,3,148,0,0,0,0,3,0,0,4,0,0,0,27,28,3,3,5,23,67,69,102,64,39,36,27,30,460,0,0,0,0,0,0,4,9,21,14,9,11,71,0,0,0,0,0,4,0,3,4,0,0,3,23,0,0,0,0,0,0,24,20,17,15,7,6,95,0,0,0,0,0,0,4,0,4,3,6,3,20,0,0,0,0,5,21,23,11,0,0,6,9,72,0,0,0,5,3,9,5,0,0,0,0,0
LGA54410,0,5,0,0,0,8,0,0,0,0,0,0,11,7,4,4,4,0,31,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,16,0,0,0,0,5,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,24,5,4,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,9,13,8,0,3,7,29,16,25,23,13,6,8,12,148,0,0,0,0,0,0,0,0,0,3,3,0,16,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,8,7,8,0,5,0,32,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0
LGA54480,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,7,4,7,3,0,45,0,0,0,0,0,0,0,4,4,3,4,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,3,10,22,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
LGA54550,4,0,0,3,0,15,0,0,0,0,3,4,10,6,4,7,5,0,46,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,4,9,0,0,0,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,5,13,8,6,3,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,4,13,0,3,0,7,19,35,42,40,15,18,29,12,221,0,0,0,0,0,0,0,8,0,9,13,8,48,0,0,0,0,0,0,3,3,0,4,0,0,18,0,0,0,6,0,5,16,9,10,12,5,17,74,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,16,3,0,0,4,5,29,0,0,0,0,0,0,0,4,0,0,0,0
LGA54620,0,0,0,0,0,7,0,0,0,0,0,3,5,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,7,14,9,26,13,3,11,5,13,103,0,0,0,0,0,0,0,0,8,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,8,5,5,7,3,4,30,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0
LGA54690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,7,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,12,8,9,5,10,0,4,0,53,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
LGA54760,0,0,0,0,0,9,0,0,0,0,0,0,4,4,0,3,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,10,10,4,4,0,0,7,12,8,22,5,12,14,7,102,0,0,0,0,0,0,0,0,4,5,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,8,7,10,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
LGA54830,26,22,10,7,0,170,0,0,0,0,0,16,173,128,112,91,32,0,553,0,0,0,0,0,8,25,20,20,30,8,10,123,0,0,4,9,11,80,153,83,27,20,20,7,413,0,0,7,25,26,80,42,14,8,8,0,0,211,0,0,0,3,4,6,15,6,4,0,4,0,47,0,0,0,0,0,0,7,0,3,7,0,8,26,65,16,22,109,303,208,111,14,3,7,3,19,882,3,0,0,0,0,0,9,0,0,0,0,322,342,72,16,36,143,352,444,680,504,396,414,205,368,3640,0,0,0,0,0,6,59,177,222,352,274,51,1141,0,0,0,0,3,17,63,23,21,19,17,8,183,0,0,0,4,5,21,355,324,310,348,179,62,1603,0,0,0,3,0,0,54,71,60,63,38,15,313,0,0,0,4,17,121,420,227,92,127,86,52,1140,3,0,0,9,15,56,96,41,14,19,19,11
LGA54900,4,0,0,0,0,14,0,0,0,0,0,0,6,4,0,6,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,6,0,3,3,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,8,10,3,0,0,3,5,20,36,24,20,16,17,15,159,0,0,0,0,0,0,9,9,5,8,10,13,54,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,6,3,12,6,10,54,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,5,6,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
LGA54970,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,5,5,4,3,8,6,8,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
LGA55040,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,9,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,5,0,5,3,13,12,4,10,13,15,89,0,0,0,0,0,0,0,0,5,4,9,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,6,10,0,26,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,3,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
