LGA_CODE_2021,C11_SH_0b_s_a_b_NPGH_2,C11_SH_0b_s_a_b_NPGH_3,C11_SH_0b_s_a_b_NPGH_4,C11_SH_0b_s_a_b_NPGH_5,C11_SH_0b_s_a_b_NPGH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPGH_2,C11_SH_1b_NPGH_3,C11_SH_1b_NPGH_4,C11_SH_1b_NPGH_5,C11_SH_1b_NPGH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPGH_2,C11_SH_2b_NPGH_3,C11_SH_2b_NPGH_4,C11_SH_2b_NPGH_5,C11_SH_2b_NPGH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPGH_2,C11_SH_3b_NPGH_3,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPGH_2,C11_SDRTHT_0b_s_a_b_NPGH_3,C11_SDRTHT_0b_s_a_b_NPGH_4,C11_SDRTHT_0b_s_a_b_NPGH_5,C11_SDRTHT_0b_s_a_b_NPGH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPGH_2,C11_F_a_0b_s_a_b_NPGH_3,C11_F_a_0b_s_a_b_NPGH_4,C11_F_a_0b_s_a_b_NPGH_5,C11_F_a_0b_s_a_b_NPGH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPGH_2,C11_F_a_1b_NPGH_3,C11_F_a_1b_NPGH_4,C11_F_a_1b_NPGH_5,C11_F_a_1b_NPGH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPGH_2,C11_F_a_2b_NPGH_3,C11_F_a_2b_NPGH_4,C11_F_a_2b_NPGH_5,C11_F_a_2b_NPGH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPGH_2,C11_F_a_3b_NPGH_3,C11_F_a_3b_NPGH_4,C11_F_a_3b_NPGH_5,C11_F_a_3b_NPGH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPGH_2,C11_F_a_4mb_NPGH_3,C11_F_a_4mb_NPGH_4,C11_F_a_4mb_NPGH_5,C11_F_a_4mb_NPGH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPGH_2,C11_F_a_NB_NS_NPGH_3,C11_F_a_NB_NS_NPGH_4,C11_F_a_NB_NS_NPGH_5,C11_F_a_NB_NS_NPGH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPGH_2,C11_F_a_Tot_NPGH_3,C11_F_a_Tot_NPGH_4,C11_F_a_Tot_NPGH_5,C11_F_a_Tot_NPGH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPGH_2,C11_OD_0b_s_a_b_NPGH_3,C11_OD_0b_s_a_b_NPGH_4,C11_OD_0b_s_a_b_NPGH_5,C11_OD_0b_s_a_b_NPGH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_Tot,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPGH_2,C16_SH_0b_s_a_b_NPGH_3,C16_SH_0b_s_a_b_NPGH_4,C16_SH_0b_s_a_b_NPGH_5,C16_SH_0b_s_a_b_NPGH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3
LGA11650,5,0,0,0,0,7,31,0,0,0,0,33,481,13,3,0,0,494,1047,111,12,0,0,1173,429,88,40,16,8,573,62,5,0,0,0,69,2047,220,64,15,8,2344,0,0,0,0,0,0,3,0,0,0,0,6,137,7,0,0,0,147,229,53,7,0,0,284,17,0,0,0,0,22,3,0,0,0,0,5,394,58,9,0,0,461,0,0,0,0,0,0,20,0,0,0,0,20,227,14,0,0,0,237,79,22,3,0,0,102,6,0,0,0,0,7,7,0,0,0,0,7,338,34,4,0,4,376,0,0,0,0,0,0,4,0,0,0,0,4,26,0,0,0,0,26,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38,7,0,0,0,0,7,2823,311,74,15,6,3240,7,0,0,0,0,7,32,5,0,0,0,35,512,27,6,0,0,541,1089,155
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0
LGA11720,3,0,0,0,0,3,9,0,0,0,0,9,111,7,0,0,0,117,183,19,0,0,0,199,52,6,3,0,0,68,3,5,0,0,0,11,363,31,3,5,0,405,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,11,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,37,3,3,0,467,0,0,0,0,0,0,3,0,0,0,0,4,104,0,0,0,0,105,212,19
LGA11730,0,0,0,0,0,0,11,0,0,0,0,9,95,3,0,0,0,100,205,14,9,0,0,223,56,19,10,0,0,86,6,0,0,0,0,6,376,37,14,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,16,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,26,0,0,0,0,0,0,6,0,0,0,0,3,27,3,0,0,0,29,14,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,51,4,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,12,0,0,0,0,0,0,465,44,13,0,0,525,0,0,0,0,0,0,12,0,0,0,0,12,119,8,0,0,0,120,234,17
LGA11750,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,12,8,0,0,0,0,8,4,0,0,0,0,4,32,6,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,18,0
LGA11800,3,0,0,0,0,4,4,0,0,0,0,0,103,8,0,0,0,107,240,40,11,3,0,289,98,31,15,5,4,147,9,3,0,0,0,15,456,73,22,11,4,566,0,0,0,0,0,0,3,0,0,0,0,3,67,5,0,0,0,73,43,17,4,0,0,62,4,3,0,0,0,8,9,0,0,0,0,9,131,20,4,0,0,153,0,0,0,0,0,0,4,0,0,0,0,4,116,3,0,0,0,125,16,10,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,4,144,14,0,0,0,163,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,751,114,32,9,4,900,0,0,0,0,0,0,13,0,0,0,0,13,91,3,0,0,3,97,271,38
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,26,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,17,4
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,14,0,0,0,0,14,7,0,0,0,0,8,0,0,0,0,0,0,33,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,19,0
LGA12160,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,32,0,0,0,0,32,10,0,0,0,0,13,3,0,0,0,0,3,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,73,0,0,0,0,0,0,6,0,0,0,0,6,20,0,0,0,0,25,43,5
LGA12350,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,40,6,0,0,0,41,15,0,5,0,0,29,7,0,0,0,0,7,85,7,7,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,6,7,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,42,0
LGA12380,4,0,0,0,0,4,12,0,0,0,0,18,150,14,6,4,0,173,296,83,27,12,6,421,90,37,32,14,15,185,18,3,5,5,0,41,575,138,67,32,24,842,4,0,0,0,0,3,4,0,0,0,0,6,73,13,5,0,0,94,76,20,14,3,0,118,13,9,14,0,0,39,11,0,0,0,0,13,186,43,35,6,5,274,7,7,0,0,0,19,19,0,0,0,0,19,433,137,70,26,16,676,52,55,24,15,20,157,4,3,0,0,0,9,27,8,5,0,3,48,539,211,101,48,32,927,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,20,4,3,0,0,0,9,1316,395,209,87,60,2066,3,0,0,0,3,6,19,8,5,4,4,30,139,28,12,8,11,193,271,105
LGA12390,0,0,0,0,0,0,4,0,0,0,0,3,45,0,0,0,0,52,199,20,5,0,0,228,82,20,4,0,3,116,10,0,4,0,0,14,336,44,16,7,3,402,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,14,14,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,4,33,3,0,0,0,39,0,0,0,0,0,0,4,0,0,0,0,4,40,0,0,0,0,41,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,432,53,17,7,3,508,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,45,184,29
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,19,0,0,0,0,23,13,0,0,0,0,13,3,0,0,0,0,3,45,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,27,0
LGA12730,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,32,4,0,0,0,39,7,0,0,0,0,12,5,0,0,0,0,5,56,4,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,38,3
LGA12750,0,0,0,0,0,0,3,0,0,0,0,3,46,5,0,0,0,52,128,11,0,0,0,141,59,3,3,0,0,70,4,0,0,0,0,4,239,27,3,0,0,272,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,17,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,300,28,3,0,0,337,0,0,0,0,0,0,10,0,0,0,0,10,60,0,0,0,0,64,116,18
LGA12850,0,0,0,0,0,5,12,8,0,0,0,11,86,4,0,0,0,95,302,58,15,4,5,383,110,26,22,6,8,167,23,12,0,4,0,36,531,100,40,12,7,700,0,0,0,0,0,0,7,0,0,0,0,10,38,10,0,0,0,50,51,16,7,4,0,74,8,5,3,0,0,12,3,0,0,0,0,10,115,25,6,3,0,154,0,0,0,0,0,3,14,0,0,0,0,14,190,30,3,0,0,222,14,10,0,0,0,27,0,0,0,0,0,0,15,3,0,0,0,17,236,45,9,0,0,288,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,886,173,54,21,10,1141,4,3,0,0,0,8,15,3,3,0,0,25,81,10,3,0,0,99,295,61
LGA12870,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,45,3,0,0,0,50,24,3,0,0,0,30,5,0,0,0,0,0,92,8,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,115,11,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,39,5
LGA12900,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,30,4,0,0,0,38,11,5,0,0,0,16,0,0,0,0,0,0,61,8,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,8,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,44,4
LGA12930,4,3,0,0,0,9,3,0,0,0,0,3,102,6,0,0,0,111,155,38,6,3,0,202,57,22,33,18,11,141,9,8,0,0,4,18,328,79,42,19,15,490,0,0,0,0,0,3,3,0,0,0,0,3,40,4,0,0,0,48,57,9,7,0,0,71,7,3,5,3,0,19,4,0,0,0,0,4,117,14,12,6,0,151,7,0,0,0,0,9,27,0,6,0,0,31,508,117,42,16,4,689,93,117,52,15,4,283,7,3,5,3,0,23,10,6,0,0,0,22,656,245,109,28,18,1052,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,19,0,0,0,0,0,0,1116,342,162,60,28,1716,3,0,0,0,3,6,10,0,0,0,0,12,77,17,0,0,0,99,147,46
LGA12950,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,3,0,0,0,0,4,3,0,0,0,0,5,21,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,0
LGA13010,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,24,37,4,0,0,0,41,12,0,0,0,0,12,3,0,0,0,0,3,78,5,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,11,0,0,0,92,4,0,0,0,0,4,6,0,0,0,0,6,21,0,0,0,0,21,41,6
LGA13310,0,0,0,0,0,0,7,0,0,0,0,7,41,0,0,0,0,43,99,10,0,0,0,111,39,6,3,0,0,49,10,0,0,0,0,9,194,11,3,3,0,217,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,14,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,236,19,9,3,0,264,0,0,0,0,0,4,0,0,0,0,0,4,32,0,0,0,0,34,102,16
LGA13340,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,35,0,0,0,0,37,15,5,0,0,0,17,4,0,0,0,0,4,68,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,32,0
LGA13450,0,0,0,0,0,0,5,0,0,0,0,5,34,3,0,0,0,37,63,12,0,0,0,76,17,3,3,0,0,25,9,0,0,0,0,15,127,22,3,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,11,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,25,3,0,3,208,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,25,76,18
LGA13550,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,46,6,0,0,0,57,13,4,0,0,0,16,0,0,0,0,0,5,81,10,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,15,4,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,17,43,12
