SA3_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
30103,3,16,23,64,92,38,20,27,24,20,326,0,0,0,4,0,19,25,7,4,7,7,11,83,0,0,0,0,0,4,11,7,10,16,8,10,69,11,5,12,34,33,100,133,48,17,25,9,50,471,0,0,0,0,0,4,4,4,0,0,0,586,605,20,3,21,62,99,518,1520,1344,1181,1576,1477,1118,8940,0,0,0,22,54,279,410,158,73,64,34,131,1225,3,3,24,126,91,193,134,28,15,11,3,36,670,0,0,3,9,3,11,22,5,5,10,0,14,75,4,0,20,46,18,24,15,0,3,0,0,12,137,17,7,84,188,119,234,161,41,22,17,15,106,1011,0,0,0,0,0,3,5,0,0,0,0,17,25,26,14,136,400,282,736,742,235,118,98,43,317,3142,103,50,203,775,1042,2238,3489,2384,1933,2355,1907,1992,18469,0,0,0,0,8,18,110,301,360,612,502,9,1918,0,0,0,7,4,37,79
30201,7,6,12,53,53,29,20,20,12,21,240,0,0,0,0,0,4,14,7,0,4,6,6,56,0,0,0,0,0,3,5,9,10,3,6,11,50,11,4,8,16,14,52,90,39,17,31,17,36,329,0,0,0,0,0,0,3,0,0,0,0,280,287,14,3,15,37,49,284,951,802,679,996,1024,624,5484,0,0,0,9,14,103,197,103,44,45,20,59,583,0,5,4,53,29,96,79,14,8,9,4,34,335,0,0,3,8,4,13,6,6,0,0,0,10,55,6,0,7,21,7,4,10,0,0,0,0,9,59,19,6,31,61,37,101,85,30,15,11,6,41,449,0,0,0,0,0,0,0,0,0,0,0,5,8,24,14,41,147,91,320,385,152,66,59,22,159,1498,89,45,84,382,573,1293,2180,1584,1135,1459,1333,1088,11244,0,0,0,0,0,4,52,210,243,345,284,4,1150,0,0,0,0,6,30,54
30202,6,19,20,70,91,40,21,16,20,23,339,0,0,0,0,7,12,20,11,9,4,0,11,81,0,0,0,0,0,4,9,8,10,13,9,15,63,21,5,4,35,54,94,126,49,20,24,13,54,512,0,0,0,0,0,0,0,0,5,0,0,436,447,25,12,18,79,120,477,1304,1115,1051,1427,1333,857,7822,0,0,6,10,37,206,347,155,63,61,30,121,1023,0,0,24,72,57,151,139,29,8,7,3,47,550,0,5,0,10,7,14,19,4,0,0,0,12,74,10,0,21,28,12,22,3,0,4,0,0,12,117,29,4,80,184,118,276,174,50,27,7,16,82,1037,0,0,0,0,0,0,4,0,0,0,0,28,35,38,14,133,307,234,669,674,247,98,78,47,309,2842,146,65,199,692,1007,2283,3380,2309,1830,2294,1909,1704,17809,0,0,0,0,0,11,135,322,397,660,663,4,2199,0,0,0,4,12,73,115
30203,5,19,15,48,61,19,5,4,11,16,198,0,0,0,0,0,10,11,10,3,3,0,9,50,0,0,0,0,0,0,0,6,5,7,9,3,30,8,5,3,24,14,66,78,18,12,7,3,29,280,0,0,0,0,0,7,3,0,0,0,0,191,201,9,8,11,56,57,328,855,646,512,627,562,416,4102,3,0,4,14,19,126,196,104,45,33,15,46,596,0,0,13,43,44,87,77,11,5,4,0,29,322,0,0,3,3,4,10,10,6,0,0,0,0,36,0,3,20,29,6,5,3,3,0,0,0,0,73,16,9,40,79,43,124,93,17,11,4,7,40,477,0,0,0,0,0,0,6,0,0,0,0,14,19,18,15,77,172,107,352,377,144,61,40,23,134,1524,77,41,133,399,478,1229,2034,1427,1061,1124,867,868,9740,0,0,0,0,0,9,96,293,326,498,435,11,1665,0,0,0,0,8,34,84
30204,12,30,37,84,95,29,11,18,10,23,343,0,0,0,4,0,18,32,12,10,11,0,7,91,0,0,0,0,0,0,13,13,3,10,8,16,65,20,11,4,62,28,112,114,54,23,19,12,47,503,0,0,0,0,0,3,6,0,0,0,0,386,403,22,10,19,125,122,601,1570,1180,895,993,640,788,6960,0,0,8,17,37,232,309,149,50,37,19,67,922,3,3,30,89,74,187,102,20,10,3,0,50,569,0,0,0,5,3,22,21,3,3,0,0,6,72,5,3,22,37,17,17,12,4,0,3,0,16,132,34,9,73,161,111,239,183,41,22,7,8,97,976,0,0,0,0,0,4,0,0,0,0,0,13,17,45,18,134,315,241,690,615,221,91,54,22,246,2688,132,61,192,745,1033,2231,3351,2183,1488,1474,890,1520,15313,0,0,0,0,4,10,110,275,295,420,290,14,1410,0,0,0,5,3,30,97
30301,0,18,23,55,60,33,20,16,27,16,266,0,3,0,0,0,8,16,7,0,3,3,6,50,0,0,0,0,0,0,5,6,5,8,11,13,47,15,3,7,25,19,59,96,49,18,31,16,38,373,0,0,0,0,0,0,3,0,0,0,0,367,369,22,12,11,58,67,292,875,826,755,1229,1589,738,6478,0,0,0,13,23,118,207,132,40,47,27,77,680,0,0,15,57,38,103,99,34,8,8,0,34,399,0,0,0,6,0,10,6,4,0,4,0,3,42,8,0,13,22,9,8,7,0,0,0,0,3,63,32,7,30,108,71,128,113,37,22,9,9,51,621,0,0,0,0,0,7,0,0,0,0,0,5,11,42,14,66,203,136,366,428,209,80,68,41,173,1817,127,55,115,452,613,1315,2215,1654,1307,1884,2115,1278,13137,0,0,0,0,0,5,89,220,243,465,548,5,1589,0,0,0,4,3,30,52
30302,9,18,28,68,50,20,20,15,18,19,265,0,0,0,0,0,9,11,9,3,8,4,6,50,0,0,0,0,0,0,5,6,4,14,12,6,49,9,10,8,50,39,60,76,43,15,27,19,29,386,0,0,0,0,0,0,3,4,0,3,0,335,353,18,9,24,97,106,384,947,822,826,1291,1687,698,6910,4,0,0,16,22,138,265,132,50,61,26,76,796,0,0,15,72,53,112,108,25,12,5,8,39,451,0,0,6,9,0,10,13,6,5,3,0,5,60,3,3,28,33,3,11,10,0,0,0,0,10,104,31,10,59,132,84,164,124,44,19,15,0,71,761,0,0,0,0,0,0,0,0,0,0,0,11,11,43,14,107,260,165,450,517,207,86,86,37,205,2190,126,61,198,592,703,1694,2866,2097,1727,2279,2467,1471,16287,0,0,0,0,3,12,143,416,451,803,913,3,2747,0,0,0,0,14,100,197
30303,18,60,41,116,92,37,24,31,23,39,495,0,0,3,5,4,10,21,15,4,3,3,13,96,0,0,0,0,0,5,14,13,12,12,4,10,62,41,17,24,70,54,148,202,64,37,36,29,83,807,0,0,0,4,0,3,4,0,5,0,0,435,455,60,25,55,194,167,753,1627,1276,1077,1400,1182,955,8778,5,0,4,14,29,183,278,139,61,52,26,83,888,0,0,40,78,77,159,121,29,12,7,0,42,569,0,4,0,3,3,13,23,7,3,0,0,12,74,11,0,30,34,9,10,9,3,0,0,0,16,132,75,16,90,154,108,201,182,61,20,12,16,93,1019,0,0,0,0,0,3,0,0,0,0,0,18,32,95,25,159,279,234,572,618,231,105,84,43,261,2713,366,130,311,862,1159,2439,3500,2235,1708,2042,1621,1678,18043,0,0,0,0,0,6,147,306,287,439,374,8,1587,0,5,0,11,13,63,117
30304,14,25,12,43,48,19,7,18,8,3,209,0,0,0,0,0,3,16,5,5,3,3,3,44,0,0,0,0,0,0,6,3,5,5,5,10,37,20,5,9,47,31,71,66,42,19,19,15,38,383,0,0,0,0,0,6,3,0,0,0,0,215,223,20,4,31,92,93,317,783,605,606,767,735,433,4489,0,0,0,10,17,92,153,61,26,27,11,51,451,0,0,11,61,25,71,72,18,8,8,0,26,287,0,0,0,0,0,11,0,6,3,0,0,4,32,9,0,20,22,10,14,8,0,0,0,0,6,95,30,8,40,86,55,128,94,23,7,7,5,34,515,0,0,0,0,4,0,0,0,0,0,0,11,14,39,16,71,177,111,310,329,104,56,43,17,138,1400,136,51,141,477,535,1177,1763,1165,972,1204,988,813,9421,0,0,0,0,0,9,76,135,169,279,317,3,996,0,0,0,0,3,32,63
30305,21,42,43,128,121,46,18,18,11,41,495,0,0,0,4,3,15,28,9,8,8,3,15,85,0,0,0,0,0,4,11,15,8,6,15,11,66,44,19,46,80,78,190,148,68,26,15,19,68,792,0,0,0,0,0,0,0,8,0,3,0,438,449,56,28,76,187,217,952,1847,1358,1014,1107,637,894,8366,3,0,0,28,47,204,269,115,36,26,14,68,805,0,6,28,91,65,117,90,25,12,8,3,31,472,0,0,0,11,0,16,15,3,0,3,0,5,58,10,8,29,45,13,35,7,0,3,0,0,21,172,61,19,91,149,95,166,119,31,19,17,4,91,864,0,0,4,0,0,0,0,0,0,0,0,9,19,75,25,150,317,228,537,496,176,64,56,22,228,2386,324,114,312,820,950,2271,3370,2209,1507,1478,827,1480,15663,0,0,0,0,0,5,148,305,302,377,189,9,1329,0,0,0,9,19,49,95
30306,22,74,54,107,103,32,32,14,5,25,467,0,0,0,5,7,18,27,6,6,14,0,13,98,0,0,0,0,0,0,5,5,0,5,0,4,27,54,13,37,98,56,163,157,67,29,34,10,109,826,0,0,0,3,0,10,7,0,0,0,0,318,338,54,24,75,241,218,845,1424,895,608,598,495,698,6181,0,0,6,15,36,114,180,86,29,36,12,56,569,4,0,26,70,42,89,59,18,7,4,3,29,359,0,0,0,0,7,7,7,5,0,3,0,14,45,3,7,13,28,7,16,3,3,6,0,0,4,90,71,15,73,124,73,153,136,32,26,14,3,68,802,4,0,0,3,0,0,0,0,0,0,0,11,23,88,24,121,244,158,379,398,140,70,58,19,184,1877,341,114,317,794,841,2009,2713,1485,915,902,650,1213,12300,0,0,0,0,0,9,89,185,145,178,121,3,739,0,0,0,11,15,59,84
30401,4,16,9,38,48,21,15,16,14,9,192,0,0,0,6,4,3,17,6,6,3,9,7,53,0,0,0,0,0,3,9,8,7,8,3,3,40,9,0,16,21,17,54,73,28,21,16,16,31,302,0,0,0,0,0,3,0,0,0,0,0,271,282,12,7,24,58,44,270,754,679,637,895,891,587,4862,0,0,0,8,19,81,144,73,30,30,16,46,452,0,4,8,47,28,77,55,16,5,5,0,20,260,0,0,0,9,0,6,3,0,0,0,0,5,25,3,0,8,8,3,10,4,4,0,0,0,8,52,13,10,32,56,26,55,62,24,5,4,6,34,324,0,0,0,0,0,0,3,0,0,0,0,3,8,21,15,51,121,75,223,272,114,42,41,21,117,1114,88,47,114,326,362,981,1646,1230,974,1299,1181,904,9151,0,0,0,0,0,0,40,96,131,236,251,0,769,0,0,0,0,4,34,40
30402,3,12,11,35,43,33,18,29,46,27,257,0,0,0,5,0,6,7,9,8,9,9,0,57,0,0,0,0,0,3,7,0,9,5,7,14,50,17,0,10,11,11,49,74,47,26,21,38,48,350,0,0,0,0,0,0,0,0,0,0,0,514,521,33,6,17,36,44,242,718,764,757,1283,1993,1010,6895,4,0,3,15,10,85,181,114,28,50,31,70,588,0,0,9,45,31,92,77,22,15,6,4,25,326,0,0,0,6,3,0,10,7,0,5,5,10,42,4,4,8,17,3,7,5,0,0,0,0,0,58,19,12,20,45,23,76,78,20,16,12,7,42,374,0,0,0,0,0,0,0,0,0,0,0,4,5,29,16,41,126,65,266,349,156,64,75,47,151,1391,116,51,99,341,380,1124,1858,1434,1190,1835,2618,1498,12543,0,0,0,0,0,0,29,59,98,203,396,8,795,0,0,0,6,8,21,47
30403,13,19,12,67,45,15,18,16,43,17,266,0,0,0,3,0,8,7,0,6,7,10,0,41,0,0,0,0,0,5,5,0,0,0,6,8,25,17,12,8,46,22,57,75,34,18,28,28,28,373,0,0,0,0,0,0,0,0,0,0,0,351,352,18,18,27,79,77,271,643,498,450,875,1524,624,5100,0,0,5,10,5,59,157,91,35,51,28,49,503,0,0,15,22,25,62,63,20,11,6,10,24,266,0,0,0,5,0,8,4,3,3,0,0,5,29,8,5,5,20,7,9,3,0,0,0,0,4,74,46,5,36,70,37,59,70,28,10,12,10,42,426,0,0,0,0,3,0,0,0,0,0,0,3,10,61,15,61,117,88,196,303,148,61,71,48,130,1298,149,46,144,362,392,1031,1783,1198,939,1448,2200,1123,10819,0,0,0,0,0,0,54,149,206,327,414,6,1164,0,0,0,4,8,63,78
30404,4,17,20,43,64,22,22,21,26,14,261,0,0,0,7,0,8,17,9,3,10,7,5,57,0,0,0,0,0,0,3,0,4,13,7,6,42,8,0,4,22,19,66,74,52,26,18,18,33,351,0,0,0,0,0,0,0,0,0,0,0,399,402,17,7,13,56,61,317,954,912,899,1314,1319,754,6615,0,0,0,13,29,138,244,134,45,47,18,78,747,0,5,26,90,50,124,112,23,10,4,0,49,501,0,0,0,6,0,4,15,3,0,0,0,7,45,7,0,16,16,5,9,4,0,0,0,0,10,77,29,6,60,116,79,142,97,45,14,3,3,49,647,0,0,0,0,0,0,0,0,0,0,0,16,22,32,16,104,242,167,420,483,207,66,63,25,210,2029,77,45,153,475,571,1490,2321,1733,1441,1911,1707,1330,13263,0,0,0,0,0,7,50,162,220,430,468,6,1340,0,0,0,0,0,34,70
30501,10,18,10,35,38,14,10,15,15,6,170,0,0,0,0,0,0,4,3,7,6,9,3,39,0,0,0,0,0,3,3,6,0,0,9,7,31,27,8,11,22,11,41,55,25,17,18,17,24,275,0,0,0,0,0,0,0,0,0,3,0,281,287,38,11,24,61,59,196,495,419,295,612,932,489,3621,0,0,0,9,20,84,168,106,37,58,48,47,580,3,3,20,43,37,77,56,16,8,15,9,24,307,0,0,3,0,0,5,13,4,0,3,0,0,28,12,0,18,11,7,8,3,3,0,0,0,6,72,60,16,28,66,36,79,72,21,13,13,6,53,459,0,0,0,0,0,0,0,0,0,0,0,4,7,79,19,71,131,97,259,305,147,59,91,68,129,1458,237,69,165,450,486,1222,2200,1706,1201,1827,2205,1281,13042,0,3,0,5,0,12,172,505,497,970,1336,16,3520,0,4,3,16,20,171,308
30502,0,7,7,31,32,8,11,18,15,10,131,0,0,0,0,3,0,0,3,4,9,5,0,32,0,0,0,0,0,0,0,3,3,7,8,4,22,16,3,5,14,17,26,34,21,12,3,15,17,170,0,0,0,0,0,0,0,0,0,0,3,315,323,21,3,7,27,34,163,408,416,439,856,1613,525,4522,0,0,0,0,17,70,184,78,29,51,33,72,530,0,0,17,38,17,85,61,28,5,8,5,18,298,0,0,0,3,0,0,6,4,5,0,0,7,26,8,0,13,12,3,15,7,0,0,0,0,8,59,19,4,29,76,33,61,46,17,11,5,0,35,344,0,0,0,0,0,0,0,0,0,0,0,4,3,27,12,56,135,65,241,300,127,50,66,44,140,1257,64,27,84,254,265,759,1355,1145,969,1586,2285,1044,9838,0,0,0,0,0,4,52,219,253,468,734,5,1747,0,0,0,4,3,34,79
30503,19,23,28,53,61,34,22,30,51,17,339,0,0,0,3,0,6,17,8,5,6,12,12,78,4,0,3,0,0,0,8,3,3,6,24,9,65,31,5,10,42,22,60,134,38,25,30,32,34,461,0,0,0,0,0,3,3,0,0,4,0,496,512,46,13,31,84,97,365,889,719,677,1377,2845,930,8083,0,3,6,12,29,139,267,180,71,85,52,115,964,6,3,12,76,47,126,104,33,7,23,3,38,480,0,0,4,9,5,14,11,13,4,7,3,3,64,7,4,9,31,10,10,9,4,0,0,0,11,102,46,15,57,109,56,138,113,43,21,13,14,67,682,0,0,0,0,0,0,0,0,0,0,0,10,20,59,23,90,226,149,426,507,274,106,127,74,246,2304,212,69,180,577,630,1717,3086,2256,1816,2746,4297,2013,19598,0,0,0,0,0,16,187,595,626,1081,1611,9,4129,0,3,0,11,23,117,259
30504,3,9,7,24,52,26,20,15,31,17,199,0,0,0,0,0,0,6,10,3,16,12,3,58,0,0,0,0,0,0,0,0,3,6,13,3,27,11,0,7,21,11,27,62,18,11,25,30,21,246,0,0,0,0,0,0,0,0,0,0,0,393,400,19,0,8,36,43,164,539,488,504,1060,2418,721,6008,0,0,3,11,12,61,175,126,43,79,42,55,617,0,4,16,42,22,71,82,29,9,14,8,24,312,0,0,0,3,0,8,8,4,0,5,0,5,27,0,0,4,14,5,12,11,0,0,0,3,6,55,29,7,31,48,43,66,70,25,11,13,10,38,389,0,0,0,0,0,0,0,0,0,0,0,0,5,34,13,51,115,84,220,352,186,58,111,62,120,1410,110,39,106,304,336,900,1839,1369,1096,1932,3313,1289,12628,0,0,0,0,0,4,75,230,243,501,790,4,1847,0,0,0,5,12,75,115
30601,8,19,18,74,64,22,10,20,4,11,250,5,0,0,0,7,4,21,13,3,11,6,8,74,0,0,0,0,0,0,8,3,4,4,10,13,49,13,4,8,33,21,50,61,22,6,9,13,20,259,0,0,0,0,0,3,0,3,0,0,0,571,583,24,14,22,82,89,417,1363,1008,724,840,553,922,6055,3,0,4,21,47,213,296,101,21,33,8,98,847,0,4,28,126,85,185,106,29,9,7,0,52,633,0,0,0,14,8,14,12,6,0,4,0,8,69,10,4,25,50,12,8,3,3,0,3,0,15,139,34,11,59,124,76,120,90,22,7,7,4,68,628,0,0,0,0,0,0,3,0,0,0,0,9,19,52,21,121,329,232,539,513,166,37,47,21,250,2335,149,63,203,679,783,1767,3119,2029,1280,1327,890,1776,14066,0,0,0,0,3,13,121,336,291,394,316,10,1495,0,0,0,8,15,61,125
30602,10,66,62,164,123,61,15,3,7,42,569,6,0,0,14,10,24,39,18,5,12,5,22,149,0,0,0,0,0,5,22,17,8,19,3,12,81,17,16,25,121,91,216,162,46,14,14,13,101,840,5,0,0,0,0,4,10,3,5,0,7,797,822,37,25,56,254,275,1144,2369,1458,990,914,567,1423,9508,0,0,12,65,113,432,488,156,53,42,21,144,1526,0,7,55,253,176,324,164,42,13,14,0,94,1145,0,4,5,20,14,33,18,12,7,3,0,22,134,14,6,77,156,65,53,24,4,0,0,8,37,450,75,25,227,476,269,425,205,47,17,14,9,250,2027,0,0,0,5,0,5,4,0,0,0,0,54,70,95,44,381,968,637,1274,905,262,90,70,30,604,5356,233,123,532,1763,1814,3913,5362,2909,1773,1535,947,2970,23873,0,0,0,0,6,36,324,570,456,573,398,16,2384,3,0,0,13,17,102,220
30603,5,12,14,73,41,10,7,0,0,10,179,0,0,0,4,4,15,15,3,4,0,3,8,61,0,0,0,0,4,0,16,4,10,6,0,9,45,9,7,11,55,58,121,80,17,8,6,4,49,425,0,0,4,0,0,0,3,3,0,0,0,191,209,15,20,23,105,129,511,892,421,246,220,142,489,3205,0,0,0,26,32,109,111,21,5,4,0,34,345,0,0,20,63,53,74,25,11,0,0,0,39,283,0,0,0,4,4,8,10,0,0,3,0,5,50,0,5,24,42,20,32,11,0,0,0,0,16,153,16,5,82,183,103,142,81,16,8,5,3,85,709,0,0,3,6,0,0,0,0,0,0,0,16,23,16,9,129,321,209,371,244,36,20,8,8,191,1557,92,71,202,738,950,1662,2035,843,446,362,247,1037,8699,8,6,3,4,14,24,146,171,120,127,59,14,692,0,0,0,8,12,53,70
30604,0,4,0,13,11,4,0,0,0,4,41,0,0,0,0,0,3,0,5,0,0,0,0,14,0,0,0,0,0,0,3,4,0,0,5,0,14,3,0,4,4,0,19,12,4,0,0,0,10,60,0,0,0,0,0,0,4,0,0,0,0,77,85,4,0,11,19,9,114,262,151,71,71,42,156,914,0,0,0,3,14,37,37,14,0,0,0,12,120,0,0,5,32,21,23,14,0,0,0,0,11,117,0,0,0,4,0,0,5,3,0,3,0,5,14,0,0,3,3,5,0,0,0,0,0,0,0,15,8,0,27,36,19,26,19,4,0,0,0,29,162,0,0,0,0,0,0,0,0,0,0,0,8,9,5,4,36,80,55,89,70,16,0,4,0,66,434,27,17,62,191,202,444,702,350,151,134,93,352,2728,0,0,0,0,8,16,66,71,44,46,28,0,281,0,0,0,0,6,27,70
30605,5,22,23,64,68,20,4,3,4,14,232,0,0,0,0,5,19,15,6,5,8,4,6,74,0,0,0,0,0,3,5,8,7,0,3,7,36,6,7,18,49,40,107,83,22,7,4,3,52,395,0,0,0,0,0,3,10,0,0,0,0,338,356,16,16,22,85,127,502,941,507,357,279,175,643,3674,7,0,4,24,33,108,106,48,8,11,10,52,407,3,4,29,86,66,99,46,5,0,0,0,38,382,0,5,3,8,7,8,3,0,0,0,0,5,40,8,3,23,49,20,12,4,0,0,0,0,15,136,27,10,82,189,123,188,70,19,5,5,6,92,819,0,0,0,0,0,0,0,0,0,0,0,22,26,37,21,139,354,247,419,233,76,19,19,12,231,1820,111,95,233,860,1235,1985,2099,991,609,490,318,1429,10460,10,6,0,8,8,31,156,190,138,161,87,16,828,3,0,0,13,20,64,89
30701,3,16,9,41,37,5,0,0,0,13,136,0,0,0,0,4,4,9,12,0,5,0,7,47,0,0,0,0,0,0,5,9,5,7,9,9,46,4,4,9,37,46,72,49,10,7,8,0,27,268,0,0,0,0,0,3,3,5,0,0,4,353,367,26,17,34,100,123,522,1080,660,430,388,293,805,4473,4,0,7,22,39,126,105,37,19,7,5,60,423,0,3,29,77,42,64,37,4,0,0,0,23,299,0,0,0,5,3,9,10,0,0,0,0,5,29,3,4,21,37,9,4,0,0,0,0,0,7,90,22,9,68,138,90,131,50,6,3,0,5,74,607,0,0,0,0,4,0,0,0,0,0,0,12,17,29,19,127,280,190,330,206,50,27,19,9,181,1473,186,73,217,738,885,1597,2268,1264,767,680,513,1475,10654,38,6,3,17,21,75,220,267,205,247,178,33,1316,7,0,5,10,10,43,58
