SA3_CODE_2021,C21_SH_Tot_NPGH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPGH_2,C21_SDRTHT_0b_s_a_b_NPGH_3,C21_SDRTHT_0b_s_a_b_NPGH_4,C21_SDRTHT_0b_s_a_b_NPGH_5,C21_SDRTHT_0b_s_a_b_NPGH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPGH_2,C21_SDRTHT_1b_NPGH_3,C21_SDRTHT_1b_NPGH_4,C21_SDRTHT_1b_NPGH_5,C21_SDRTHT_1b_NPGH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPGH_2,C21_SDRTHT_2b_NPGH_3,C21_SDRTHT_2b_NPGH_4,C21_SDRTHT_2b_NPGH_5,C21_SDRTHT_2b_NPGH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPGH_2,C21_SDRTHT_3b_NPGH_3,C21_SDRTHT_3b_NPGH_4,C21_SDRTHT_3b_NPGH_5,C21_SDRTHT_3b_NPGH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPGH_2,C21_SDRTHT_4mb_NPGH_3,C21_SDRTHT_4mb_NPGH_4,C21_SDRTHT_4mb_NPGH_5,C21_SDRTHT_4mb_NPGH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPGH_2,C21_SDRTHT_NB_NS_NPGH_3,C21_SDRTHT_NB_NS_NPGH_4,C21_SDRTHT_NB_NS_NPGH_5,C21_SDRTHT_NB_NS_NPGH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPGH_2,C21_SDRTHT_Tot_NPGH_3,C21_SDRTHT_Tot_NPGH_4,C21_SDRTHT_Tot_NPGH_5,C21_SDRTHT_Tot_NPGH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPGH_2,C21_F_a_0b_s_a_b_NPGH_3,C21_F_a_0b_s_a_b_NPGH_4,C21_F_a_0b_s_a_b_NPGH_5,C21_F_a_0b_s_a_b_NPGH_6_mor,C21_F_a_0b_s_a_b_Tot,C21_F_a_1b_NPGH_2,C21_F_a_1b_NPGH_3,C21_F_a_1b_NPGH_4,C21_F_a_1b_NPGH_5,C21_F_a_1b_NPGH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPGH_2,C21_F_a_2b_NPGH_3,C21_F_a_2b_NPGH_4,C21_F_a_2b_NPGH_5,C21_F_a_2b_NPGH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPGH_2,C21_F_a_3b_NPGH_3,C21_F_a_3b_NPGH_4,C21_F_a_3b_NPGH_5,C21_F_a_3b_NPGH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPGH_2,C21_F_a_4mb_NPGH_3,C21_F_a_4mb_NPGH_4,C21_F_a_4mb_NPGH_5,C21_F_a_4mb_NPGH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPGH_2,C21_F_a_NB_NS_NPGH_3,C21_F_a_NB_NS_NPGH_4,C21_F_a_NB_NS_NPGH_5,C21_F_a_NB_NS_NPGH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPGH_2,C21_F_a_Tot_NPGH_3,C21_F_a_Tot_NPGH_4,C21_F_a_Tot_NPGH_5,C21_F_a_Tot_NPGH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPGH_2,C21_OD_0b_s_a_b_NPGH_3,C21_OD_0b_s_a_b_NPGH_4,C21_OD_0b_s_a_b_NPGH_5,C21_OD_0b_s_a_b_NPGH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPGH_2,C21_OD_1b_NPGH_3,C21_OD_1b_NPGH_4,C21_OD_1b_NPGH_5,C21_OD_1b_NPGH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPGH_2,C21_OD_2b_NPGH_3,C21_OD_2b_NPGH_4,C21_OD_2b_NPGH_5,C21_OD_2b_NPGH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPGH_2,C21_OD_3b_NPGH_3,C21_OD_3b_NPGH_4,C21_OD_3b_NPGH_5,C21_OD_3b_NPGH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPGH_2,C21_OD_4mb_NPGH_3,C21_OD_4mb_NPGH_4,C21_OD_4mb_NPGH_5,C21_OD_4mb_NPGH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPGH_2,C21_OD_NB_NS_NPGH_3,C21_OD_NB_NS_NPGH_4,C21_OD_NB_NS_NPGH_5,C21_OD_NB_NS_NPGH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPGH_2,C21_OD_Tot_NPGH_3,C21_OD_Tot_NPGH_4,C21_OD_Tot_NPGH_5,C21_OD_Tot_NPGH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPGH_2,C21_DS_NS_NPGH_3,C21_DS_NS_NPGH_4,C21_DS_NS_NPGH_5,C21_DS_NS_NPGH_6_mor,C21_DS_NS_Tot,C21_Tot_NPGH_2,C21_Tot_NPGH_3,C21_Tot_NPGH_4,C21_Tot_NPGH_5,C21_Tot_NPGH_6_mor,C21_Tot_Tot
12104,0,102,0,0,0,0,0,0,8,0,0,0,0,8,40,0,0,0,0,40,42,53,8,0,0,102,9,9,17,0,0,37,0,0,0,0,0,0,101,60,21,4,4,185,7,0,0,0,0,5,88,0,0,0,0,88,938,48,4,0,0,996,135,217,15,0,0,365,0,5,6,5,0,23,4,0,0,0,0,10,1177,278,27,5,0,1491,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,23,4,0,0,0,0,11,1356,366,63,15,8,1804
12201,0,95,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,18,25,0,0,0,40,4,5,8,5,0,20,0,0,0,0,0,0,47,28,8,5,4,85,0,0,0,0,0,0,10,0,0,0,0,10,368,22,0,0,0,390,59,154,13,0,0,224,5,3,14,4,0,23,7,0,0,0,0,9,446,176,23,0,0,657,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,15,0,0,0,0,0,5,551,239,45,12,6,859
12202,3,268,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,5,0,0,0,16,3,0,0,0,0,8,0,0,0,0,0,0,21,4,0,0,0,27,0,0,0,0,0,0,11,0,0,0,0,8,52,0,0,0,0,59,9,4,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,72,4,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,4,286,64,20,10,3,384
12203,17,563,0,0,0,0,0,0,9,0,0,0,0,9,20,0,0,0,0,27,21,7,0,0,0,29,0,0,7,0,0,10,0,0,0,0,0,0,52,15,12,0,3,78,8,0,0,0,0,4,65,0,0,0,0,62,812,67,17,4,0,897,28,51,9,0,0,90,4,0,3,0,0,13,11,3,0,0,0,15,927,126,30,5,0,1087,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,6,0,0,4,11,4,4,0,0,0,3,1304,268,112,45,23,1750
12301,0,321,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,14,0,0,0,0,14,4,0,4,0,0,12,0,0,0,0,0,0,28,4,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,39,18,3,0,359
12302,12,1001,0,0,0,0,0,0,3,0,0,0,0,8,106,8,0,0,0,105,83,12,6,0,0,97,7,3,0,0,0,15,5,0,0,0,0,11,207,17,3,0,5,231,0,0,0,0,0,0,4,0,0,0,0,8,82,5,0,0,0,91,25,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,113,14,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,6,1125,164,47,21,15,1368
12303,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,24,7,4,0,221
12401,0,684,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,15,3,0,0,0,16,7,0,0,0,0,3,0,0,0,0,0,0,27,5,0,0,0,34,0,0,0,0,0,0,5,0,0,0,0,5,10,3,0,0,0,14,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,636,78,27,4,0,746
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,14,847,0,0,0,0,0,0,5,0,0,0,0,5,32,3,0,0,0,36,129,33,5,0,0,163,20,7,5,4,0,36,3,0,0,0,0,3,184,38,9,0,0,239,0,0,0,0,0,0,13,0,0,0,0,13,237,9,0,0,0,247,25,7,0,0,0,36,0,0,0,0,0,0,6,0,0,0,0,6,282,17,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,4,1158,156,47,19,12,1399
12404,0,246,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,25,37,0,5,0,0,46,3,0,0,0,0,5,0,0,0,0,0,0,63,6,5,0,0,70,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,14,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,282,41,21,4,4,348
12405,0,388,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,18,43,8,0,0,0,54,14,0,0,0,0,21,4,0,0,0,0,4,69,10,0,0,0,89,0,0,0,0,0,0,3,0,0,0,0,3,30,0,0,0,0,37,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,66,22,3,0,526
12501,70,643,0,0,0,0,0,0,4,0,0,0,0,10,25,6,6,0,0,35,40,33,27,10,3,114,12,14,17,9,12,56,3,3,0,0,0,6,85,55,49,17,18,222,0,0,0,0,0,3,110,8,0,4,0,122,734,273,149,38,17,1204,94,119,78,56,39,382,8,9,15,8,10,48,28,20,8,10,4,70,978,426,253,118,62,1832,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,6,3,0,0,16,9,4,4,0,0,19,1307,643,410,225,153,2738
12502,4,286,0,0,0,0,0,0,4,0,0,0,0,4,28,5,0,0,0,32,64,14,3,0,0,86,15,10,6,3,0,35,4,5,0,0,0,5,117,26,16,3,0,155,0,0,0,0,0,0,14,0,0,0,0,14,135,16,7,0,0,150,22,12,0,0,0,32,0,0,0,0,0,5,5,0,0,0,0,9,173,27,4,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,113,33,11,4,654
12503,53,877,0,0,0,0,0,0,8,0,0,0,0,10,41,3,0,0,0,45,44,19,13,3,7,78,24,6,18,5,6,65,4,3,0,3,0,11,121,33,32,17,8,208,0,0,0,0,0,0,38,0,4,0,0,42,396,139,70,14,5,625,43,54,24,19,7,142,3,6,6,0,0,13,15,3,4,0,0,26,497,204,109,33,13,856,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,8,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,15,4,0,0,0,0,10,1097,424,272,104,77,1971
12504,39,631,0,0,0,0,0,0,0,0,0,0,0,5,64,14,0,0,0,71,87,34,22,10,6,156,13,16,16,8,12,64,9,0,0,0,4,12,171,68,40,11,20,312,7,0,0,0,0,13,85,11,0,0,0,97,1115,322,133,26,3,1598,134,173,73,35,11,421,5,9,3,4,0,27,15,18,16,3,0,46,1362,533,225,63,17,2196,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,9,6,0,0,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,10,0,4,0,0,23,9,5,0,0,0,14,1908,727,346,128,73,3181
12601,9,208,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,11,5,0,0,0,17,3,0,0,0,0,10,0,0,0,0,0,0,19,9,5,0,0,33,0,0,0,0,0,0,34,0,0,0,0,35,199,26,8,0,0,233,30,22,9,0,0,60,3,3,0,0,0,5,4,0,0,0,0,4,266,50,19,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,397,106,49,17,9,574
12602,42,672,0,0,0,0,0,0,0,0,0,0,0,0,85,5,0,0,0,93,54,21,5,0,0,86,8,16,13,3,6,38,4,0,3,0,0,4,152,37,23,5,6,217,0,0,0,0,0,0,123,4,0,0,0,133,902,98,17,0,0,1016,74,93,16,0,0,193,0,7,10,0,4,24,19,4,3,0,0,20,1126,212,47,4,5,1393,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,12,9,4,0,0,0,14,1651,386,157,55,53,2308
12701,7,529,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,20,5,0,0,0,24,12,3,0,0,0,13,0,0,0,0,0,0,42,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,91,32,9,7,605
12702,21,752,0,0,0,0,0,0,7,0,0,0,0,11,55,4,0,0,0,60,55,12,4,8,0,85,7,4,0,0,0,15,0,5,0,0,0,9,126,25,10,8,3,170,4,0,0,0,0,7,13,0,0,0,0,14,187,27,3,0,0,217,21,11,3,5,0,43,8,9,0,0,0,18,12,3,0,0,0,12,242,50,11,4,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,899,206,79,39,26,1245
12703,3,414,0,0,0,0,0,0,6,0,0,0,0,6,36,0,0,0,0,39,43,9,0,0,0,49,7,0,3,4,0,15,0,0,0,0,0,5,92,9,6,6,0,113,0,0,0,0,0,0,24,3,0,0,0,31,274,25,8,0,0,307,37,21,0,0,0,58,0,0,0,0,0,0,11,0,0,0,0,14,348,51,10,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,756,116,48,28,3,949
12801,3,323,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,60,18,0,0,0,77,4,8,0,0,0,15,0,0,0,0,0,0,107,19,4,0,0,134,6,0,0,0,0,6,22,0,0,0,0,22,491,19,0,0,0,511,54,37,4,0,0,99,0,0,3,0,0,5,13,0,0,0,0,13,585,57,3,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,3,3,0,0,0,3,0,5,0,0,0,5,0,0,0,0,0,0,17,5,0,0,0,24,5,0,0,0,0,5,951,137,34,13,10,1138
12802,0,269,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,39,7,0,0,0,49,4,0,0,0,0,8,0,0,0,0,0,0,63,7,6,0,0,78,0,0,0,0,0,0,6,0,0,0,0,6,229,12,0,0,0,237,23,15,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,7,258,26,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,4,525,78,19,15,0,642
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,22,1450,0,0,0,0,0,0,11,0,0,0,0,11,98,0,0,0,0,102,62,27,9,0,0,97,19,7,5,4,0,31,5,0,3,0,0,5,193,33,16,4,0,244,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23,8,5,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,42,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,5,1256,322,116,31,22,1753
20102,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,20,3,3,0,281
20103,0,241,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,236,15,8,0,0,262
20201,15,1221,0,0,0,0,0,0,3,0,0,0,0,3,82,5,0,0,0,83,45,24,3,0,0,71,0,0,3,6,0,11,0,0,0,0,0,0,133,31,3,4,0,170,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,3,0,0,0,8,1051,251,80,22,15,1417
20202,7,472,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,418,56,9,5,7,494
20203,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,5,4,0,0,111
20301,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,14,0,0,0,110
20302,67,2782,0,0,0,0,0,0,20,3,0,0,0,18,198,21,0,0,0,217,85,61,12,4,0,161,8,5,17,6,3,40,8,0,0,0,0,8,318,88,27,8,3,442,0,0,0,0,0,0,9,0,0,0,0,9,71,9,0,0,0,80,16,7,5,0,0,29,0,0,0,0,0,4,0,0,0,0,0,0,102,26,4,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,5,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,14,9,0,0,0,24,3,0,0,0,0,10,2075,752,371,116,70,3384
20303,12,826,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,29,32,11,0,0,0,39,6,0,3,0,0,14,3,0,0,0,0,3,61,11,3,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,617,175,94,16,15,915
20401,7,496,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,4,0,0,0,0,5,437,73,19,4,7,540
20402,7,409,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,39,6,4,0,0,0,3,0,0,3,0,0,3,4,0,0,0,0,3,48,4,3,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,394,49,12,5,7,468
20403,0,609,0,0,0,0,0,0,3,0,0,0,0,3,49,0,0,0,0,50,12,7,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,61,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,16,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,7,579,100,21,7,3,708
20501,4,386,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,353,46,21,7,4,428
20502,10,435,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23,15,0,0,0,0,13,0,0,0,0,0,6,0,0,0,0,0,0,42,0,0,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,5,417,52,18,0,9,496
