SA3_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
30504,105,127,179,138,120,92,83,42,0,880,18,9,13,14,14,9,3,0,0,89,4400,3779,2589,3201,4168,3187,2241,1306,500,25370,114,182,238,155,63,22,16,14,9,813,59,76,108,71,57,26,10,10,0,418,12,12,20,13,9,15,19,8,5,111,0,0,0,0,0,0,0,0,0,3,8,13,26,9,10,0,4,0,0,67,8,38,39,31,42,21,8,5,0,194,17,53,63,38,51,18,14,0,0,267,4927,5844,6587,4500,3564,2194,1368,415,95,29497,376,463,655,442,387,288,225,127,77,3044,9954,10532,10481,8586,8420,5841,3932,1898,680,60333
30601,344,178,141,228,213,190,131,43,6,1479,3,0,0,4,9,0,5,0,0,26,4168,2305,1733,2985,3847,3814,3048,1422,375,23703,97,44,52,94,38,17,10,4,0,353,44,40,30,32,44,18,10,5,0,230,14,4,10,10,12,14,22,9,0,99,0,0,4,0,0,0,0,0,0,8,56,12,69,46,17,11,3,4,0,204,17,24,33,31,47,26,21,0,0,200,70,34,102,79,61,34,24,6,0,415,6034,3384,3747,4226,4041,3296,2041,702,140,27610,710,483,568,588,698,603,454,298,161,4566,11219,6349,6309,8201,8925,7932,5688,2463,690,57774
30602,759,428,426,458,334,296,178,99,19,3000,5,5,5,7,18,12,6,3,0,55,8327,4773,4493,5548,6547,6539,5650,3115,1128,46121,256,149,291,200,145,81,48,18,4,1192,125,51,109,112,71,33,18,16,0,538,0,8,20,3,8,13,10,3,5,67,15,4,6,8,0,0,0,0,0,34,168,76,275,176,44,33,20,6,7,803,97,85,113,73,85,66,42,15,6,581,282,164,397,249,129,101,63,26,12,1420,8566,5785,7456,5914,5484,4228,2726,1023,274,41451,2205,1678,2353,1844,1618,1322,969,516,264,12768,20029,12780,15420,14269,14395,12523,9627,4762,1698,105489
30603,140,91,78,70,93,104,75,30,15,700,0,0,0,3,4,4,3,4,0,18,2861,1715,1515,1712,2363,3198,2879,1629,636,18509,25,13,38,28,11,7,0,0,0,129,3,0,10,5,6,3,4,5,0,34,0,0,0,0,0,0,5,0,0,5,5,0,0,3,0,0,0,0,0,13,206,58,265,162,41,40,17,11,0,798,61,19,30,29,23,23,12,4,0,202,280,81,293,191,65,60,29,16,3,1021,2494,1373,1498,1314,1438,1609,1192,431,96,11439,739,391,538,500,472,555,466,221,77,3962,6436,3584,3908,3792,4418,5486,4596,2298,815,35333
30604,35,14,17,23,27,30,19,10,0,174,0,0,0,0,0,4,0,0,0,6,490,281,363,428,665,914,799,428,124,4485,7,0,13,13,0,6,0,4,0,40,5,0,6,3,0,0,0,0,0,18,0,6,4,0,3,4,4,0,0,21,0,0,0,0,0,0,0,0,0,0,4,8,3,9,0,0,0,0,0,20,3,3,6,6,6,3,5,0,0,40,11,8,10,11,10,5,5,0,0,62,1097,603,862,791,815,829,586,205,41,5828,211,145,273,208,229,250,217,105,25,1671,1830,1047,1544,1484,1757,2025,1633,741,182,12252
30605,277,142,93,150,180,172,160,65,16,1264,6,9,0,3,3,0,5,0,0,25,2675,1581,1349,1780,2612,3293,3473,2154,758,19665,17,5,30,22,7,10,7,0,0,105,36,13,53,24,38,11,19,6,0,197,0,0,0,0,3,3,8,0,0,23,3,0,0,0,0,0,0,0,0,3,27,7,29,15,4,5,4,0,0,87,13,8,21,23,28,54,31,9,3,187,40,18,51,31,37,58,35,17,3,285,3742,1929,2123,1944,2148,2291,1792,834,166,16983,938,555,628,574,670,728,654,374,183,5298,7470,4120,4295,4442,5570,6464,6043,3396,1113,42900
30701,322,117,164,144,165,137,103,50,11,1201,3,3,4,4,3,5,0,0,0,30,4305,2174,2404,2936,3606,3884,3189,1878,612,24997,25,7,47,36,11,5,3,0,0,135,35,14,39,25,7,6,0,0,0,122,0,0,0,0,0,0,4,0,0,13,0,0,6,0,0,0,0,0,0,3,13,10,21,12,4,0,0,0,0,60,4,3,18,8,10,16,9,0,0,69,16,11,39,22,13,19,9,0,0,134,3795,2072,2333,1547,1286,1170,725,258,61,13256,1037,650,836,659,671,662,497,313,136,5462,9227,4935,5727,5256,5620,5765,4445,2456,806,44244
30702,444,205,168,204,194,215,162,63,25,1674,0,0,7,4,6,8,7,3,0,41,4389,2454,2043,2691,3527,4033,3554,2204,827,25715,14,3,26,22,6,7,3,0,0,83,14,3,7,14,4,0,0,0,0,52,0,0,3,0,0,3,0,0,0,11,0,0,0,0,4,0,0,0,0,7,6,4,23,3,4,0,0,0,0,34,16,17,20,16,21,16,11,5,0,121,17,22,42,22,20,18,7,5,0,159,3339,1860,1863,1397,1420,1207,843,374,89,12391,763,513,521,474,537,576,443,300,142,4267,8557,4873,4533,4649,5548,5882,4876,2886,1059,42862
30703,248,114,118,144,164,205,205,76,21,1294,16,6,0,0,13,10,7,6,0,60,3392,2052,1673,2196,3062,3909,4159,2577,848,23865,19,12,30,20,7,12,7,0,0,109,14,0,7,9,7,9,6,0,0,58,0,0,0,0,0,0,3,0,0,17,3,0,0,0,0,0,0,0,0,9,10,5,8,11,0,3,3,0,0,40,17,11,23,20,27,20,22,0,5,146,28,21,31,33,26,27,25,0,5,198,3072,1662,1777,1345,1521,1604,1395,531,141,13047,672,411,394,377,514,606,571,350,130,4032,7212,4169,3947,4021,5186,6184,6190,3484,1128,41520
30801,344,142,168,182,138,89,39,26,0,1132,5,3,4,4,5,0,4,0,0,27,3112,1437,1661,2077,2109,2035,1182,514,122,14249,41,11,25,49,7,3,0,0,0,139,18,5,20,25,5,3,0,0,0,79,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,11,23,0,19,13,0,0,0,0,0,61,18,7,14,14,12,3,0,0,0,75,44,8,42,32,12,8,0,0,0,146,2933,1675,1962,1430,1090,813,331,132,23,10381,668,448,609,587,464,460,249,130,48,3664,6843,3596,4366,4247,3714,3337,1769,781,191,28849
30803,772,411,386,408,402,399,219,108,41,3158,26,6,16,8,8,22,18,11,3,118,9796,5985,5355,6742,8211,9824,8591,5054,1917,61470,203,91,234,223,100,37,17,8,0,909,122,43,92,110,50,20,11,6,0,456,7,0,0,9,6,3,0,0,0,20,5,0,5,9,0,0,0,0,0,25,45,20,75,35,16,0,3,0,0,192,64,46,69,71,60,40,19,8,3,386,116,67,149,107,73,48,19,8,3,600,11612,7072,7541,6009,4742,4357,2606,1117,314,45363,1790,1410,1809,1812,1610,1420,957,580,292,11684,23771,14777,15307,15203,14927,15806,12260,6783,2528,121360
30804,90,40,49,52,49,47,13,14,0,347,0,0,0,0,0,0,0,0,0,3,1433,753,762,1035,1145,1228,885,591,192,8030,16,4,26,8,3,0,3,0,0,63,18,0,16,9,4,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,12,0,4,9,6,7,0,0,0,0,28,4,4,8,10,6,0,5,0,0,39,1184,601,754,580,401,377,201,80,18,4190,386,256,259,270,254,267,182,127,51,2046,3061,1623,1846,1941,1825,1880,1276,802,266,14513
30805,358,163,182,207,216,210,109,39,5,1490,9,10,9,13,17,13,6,6,0,83,4402,2298,2234,3210,4495,4943,3649,1667,471,27370,141,25,71,127,44,10,4,6,0,431,75,21,43,71,30,14,13,0,0,275,6,8,0,7,3,0,0,0,0,21,0,0,0,0,0,4,0,0,0,10,21,0,33,14,6,0,0,0,0,74,22,20,32,24,41,26,5,4,0,175,39,20,56,42,45,34,4,4,0,258,7908,4205,4638,3951,3494,2819,1504,473,114,29117,1009,553,727,806,870,801,513,221,92,5595,13647,7166,7833,8345,9062,8678,5715,2390,679,63515
30901,239,156,254,221,202,189,149,80,26,1514,9,0,8,9,5,0,7,5,3,58,3673,2608,2901,3354,4255,4433,4534,2959,1156,29874,26,29,71,47,23,24,14,3,0,240,45,21,38,40,33,16,15,4,3,213,36,19,23,37,27,45,48,23,7,265,0,0,0,0,0,0,0,0,0,3,7,8,31,16,4,0,4,0,0,81,11,11,49,50,32,25,22,8,0,206,26,18,82,67,36,24,24,4,0,283,5055,3718,6333,4563,3674,2706,1959,829,286,29124,670,531,1080,816,693,708,524,364,183,5558,9585,7027,10647,9107,8899,8082,7194,4215,1638,66400
30902,255,165,185,204,202,228,134,50,25,1442,0,0,3,6,3,11,15,9,4,41,3050,2113,2055,2661,3491,4199,4194,2522,1133,25425,19,26,38,44,26,17,19,0,0,195,24,10,14,22,13,7,11,0,0,105,3,3,15,11,10,7,16,8,6,70,0,4,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,12,19,20,20,41,33,18,18,8,0,167,19,19,21,42,37,17,15,8,0,189,5605,3363,4877,4214,3335,2634,1809,733,279,26844,606,399,665,585,547,462,394,271,178,4108,9396,6001,7740,7710,7560,7448,6506,3548,1599,57511
30903,247,205,219,240,263,278,244,102,43,1836,12,8,8,9,13,14,17,7,0,95,3160,2361,2118,2917,4370,5293,6244,4458,1484,32409,128,89,182,155,75,37,27,10,3,698,409,216,273,250,195,122,79,40,4,1590,21,12,11,13,16,18,38,19,17,157,0,0,0,0,0,0,3,0,0,3,45,25,80,37,10,6,9,4,0,213,21,28,51,47,45,46,18,10,3,262,61,55,137,84,56,49,26,12,3,474,4558,3667,4318,3716,3596,3275,2505,1299,392,27330,717,578,705,630,729,697,693,522,275,5541,9165,7071,7874,7981,9289,9686,9735,6398,2187,69387
30904,111,62,49,71,90,117,84,47,10,638,4,8,0,7,12,5,5,4,0,44,996,645,442,836,1256,1585,1393,780,220,8156,6,3,10,9,8,4,4,0,0,51,9,0,4,3,7,4,3,0,0,40,0,5,0,0,0,3,10,0,0,17,0,4,0,0,4,0,0,0,0,7,3,0,3,4,0,0,0,0,0,16,7,9,15,19,22,27,17,0,0,110,16,10,15,23,20,27,17,0,0,128,2102,1091,1019,1336,1488,1267,932,380,58,9665,327,184,196,267,298,260,201,93,24,1842,3478,1942,1724,2514,3107,3192,2587,1273,299,20113
30905,391,215,126,228,243,171,123,37,14,1549,12,6,0,5,7,4,5,3,0,35,3252,1924,1043,2213,2785,2345,1966,1127,352,17006,39,26,21,36,40,17,11,8,0,204,29,15,20,19,28,10,0,8,0,131,9,0,3,6,12,8,14,5,0,54,0,0,0,0,4,0,0,0,0,6,18,5,11,12,4,0,0,0,0,53,3,5,12,22,29,16,22,0,0,110,27,9,27,32,32,15,17,0,0,168,4078,2116,1951,2503,2329,1520,964,323,101,15879,500,259,233,336,307,274,173,81,33,2195,7981,4377,3331,5217,5629,4254,3182,1564,494,36033
30906,498,303,348,356,367,335,187,103,24,2510,18,3,11,12,18,11,8,3,0,94,4765,3087,2554,3723,4664,4655,4091,2610,836,30983,135,67,137,159,69,39,30,4,7,638,158,91,96,104,86,45,22,10,0,605,15,12,6,13,16,17,26,18,0,124,0,0,0,0,0,0,0,0,0,3,93,39,155,65,9,6,0,0,4,374,18,23,43,43,31,33,10,6,8,210,116,60,197,107,46,41,16,6,7,586,7333,4378,4804,4832,4153,2932,1885,846,251,31418,933,528,573,664,627,446,345,213,104,4435,13565,8295,8456,9786,9829,8312,6493,3737,1209,69688
30907,1525,797,763,933,789,521,312,134,23,5798,59,29,40,46,52,56,24,20,4,331,12629,7244,6468,9200,10376,8701,7603,3932,981,67130,479,137,485,479,138,90,58,16,8,1880,407,220,241,243,177,103,33,20,6,1457,35,12,22,26,27,29,30,5,0,194,6,0,4,5,3,5,0,0,0,15,343,106,436,269,24,23,17,3,0,1213,48,54,99,93,79,66,28,17,5,493,399,162,543,359,111,90,52,17,5,1723,19467,11142,12867,10900,8415,5321,2987,1210,297,72611,2737,1457,1915,1721,1408,920,670,363,229,11422,36362,20521,22771,23299,20944,15460,11571,5603,1519,158062
30908,391,224,270,308,235,192,141,68,26,1857,3,6,0,5,12,5,6,0,0,38,3444,2579,2148,2908,3326,3162,3284,2264,955,24052,93,126,109,111,68,45,27,9,0,584,100,89,61,77,46,37,16,11,0,426,20,17,16,22,13,25,21,21,11,164,0,0,0,0,0,0,0,0,0,3,22,24,34,17,8,10,9,0,0,124,30,30,32,49,46,30,28,11,5,254,55,50,61,67,55,44,36,9,0,383,4878,3742,4218,3672,2901,2004,1361,686,239,23704,542,459,551,443,404,304,323,256,219,3502,9234,7177,7298,7517,7015,5773,5166,3287,1434,53903
30909,314,295,274,267,276,232,159,104,42,1963,0,13,9,12,10,13,16,5,5,72,3132,3052,2637,2868,3601,3797,3613,2679,1160,26541,176,198,465,218,80,50,23,8,0,1219,230,176,216,156,95,74,56,24,0,1026,10,15,3,12,16,12,29,23,15,141,0,0,0,0,0,0,0,0,0,0,42,35,137,28,9,0,5,0,0,252,22,54,59,50,57,39,19,5,0,311,65,88,201,77,62,44,23,5,0,571,4484,5193,5564,3661,3286,2492,1669,824,318,27498,689,934,1037,717,714,623,501,447,327,5992,8912,9874,10408,7997,8100,7273,6036,4042,1834,64482
30910,120,113,154,127,134,163,113,55,13,992,6,7,4,6,5,5,12,7,0,42,1945,1637,2065,2017,2634,3222,3504,2251,546,19826,111,178,462,141,52,39,22,11,0,1010,93,52,109,95,78,57,22,11,5,526,25,17,13,25,27,38,47,25,9,229,0,0,0,0,0,0,0,0,0,0,58,52,159,57,3,8,7,0,0,343,20,33,46,38,31,29,24,17,6,248,80,87,205,97,40,38,26,15,6,595,2200,2321,3273,2405,2323,1903,1478,640,155,16701,471,595,1142,753,687,718,608,343,124,5439,4994,4944,7435,5731,5983,6135,5804,3335,849,45197
31001,756,520,484,383,332,254,147,59,27,2964,14,19,5,11,18,20,7,14,5,112,5803,3870,3643,3912,4248,4058,2959,1989,795,31278,552,239,427,588,232,124,67,32,5,2267,1917,711,754,696,431,196,108,36,5,4849,6,3,10,4,4,9,9,3,0,45,7,0,0,0,0,0,0,0,0,10,251,106,384,202,36,26,26,5,0,1046,25,49,64,75,60,37,24,6,4,353,281,157,446,278,104,63,54,19,6,1411,5440,3867,4792,3420,2786,2004,1193,510,199,24211,1286,1163,2095,1712,1030,625,352,220,101,8582,16145,10787,12898,11511,9903,7989,5302,2997,1188,78711
31002,367,213,168,226,268,281,206,128,28,1877,98,94,58,68,105,85,79,28,17,637,4672,2953,2355,3407,4823,5702,5368,2880,776,32943,14,9,25,19,7,5,3,0,0,89,13,22,20,16,17,5,0,0,0,94,0,3,0,5,3,5,5,0,0,33,3,4,0,0,0,3,0,0,0,13,3,0,7,3,0,0,0,0,0,16,23,18,39,45,44,41,23,16,0,255,29,28,52,47,49,39,22,19,0,282,6645,3791,3606,3295,3241,2960,2009,755,140,26437,937,978,1126,965,917,802,683,425,176,7014,12350,7817,7232,7835,9137,9598,8144,4088,1095,67292
31003,777,433,473,502,422,393,241,114,23,3375,65,71,60,56,74,87,52,50,30,544,8954,5332,5144,6509,7494,7810,6367,3885,1414,52912,169,71,161,181,79,32,26,7,0,721,121,43,81,112,46,36,19,7,0,465,6,8,9,10,13,6,5,0,0,56,3,0,0,3,5,0,0,0,0,17,67,12,114,52,0,8,6,0,0,259,68,71,116,123,93,48,29,9,0,560,135,89,229,183,104,57,34,10,0,839,13241,8181,9704,6962,5807,4296,2328,937,258,51715,1787,1019,1281,1183,946,803,598,491,283,8402,24507,14817,16709,15281,14662,13167,9432,5365,1966,115913
31004,1782,906,895,792,589,378,190,65,22,5612,30,36,30,31,32,27,11,0,3,200,11038,5789,5747,6874,6211,5036,3349,1532,358,45933,1123,231,620,1115,331,142,70,28,8,3663,609,239,284,338,191,86,40,20,6,1809,9,3,0,9,10,7,7,0,0,46,5,0,6,0,3,0,0,0,0,13,555,84,439,434,52,30,21,0,0,1617,53,61,129,83,61,42,21,0,0,460,619,146,567,520,112,76,41,5,0,2085,11921,6772,8422,6303,4193,2536,1286,441,64,41942,2203,1108,1373,1171,807,494,337,125,37,7656,27853,14491,17299,16763,12159,8653,5303,2194,489,105202
31101,59,37,32,48,39,60,53,19,8,349,0,0,0,5,0,0,0,3,0,14,956,535,428,731,987,1251,1265,725,250,7121,0,0,11,3,0,4,0,0,0,22,6,0,7,4,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,17,10,10,14,14,9,3,4,5,0,67,13,12,16,20,9,6,4,5,0,86,1466,831,738,704,770,587,481,200,48,5820,239,134,212,222,210,177,175,108,73,1540,2682,1519,1406,1694,1992,2036,1937,1034,369,14674
31102,399,194,251,220,172,192,99,53,12,1598,8,10,8,7,13,14,9,0,0,83,2787,1727,1883,2126,2664,2702,2763,1830,543,19013,89,32,126,94,20,20,9,3,0,395,230,124,158,137,75,37,30,6,0,808,0,0,0,0,6,4,7,3,0,25,6,0,0,0,4,0,0,0,0,6,95,37,181,55,6,3,4,0,0,375,30,24,42,38,28,31,13,7,0,212,128,57,226,92,38,35,19,7,0,602,5189,3310,3943,2724,2137,1663,1069,447,139,20614,1068,620,751,619,518,371,247,159,47,4397,9547,5893,7181,5895,5553,4872,4180,2464,735,46316
31103,1222,654,679,574,478,389,191,88,24,4298,32,21,17,21,22,33,11,19,0,190,7299,4623,4252,4744,5238,5618,4140,2025,602,38553,326,143,339,331,156,93,52,24,9,1467,1728,783,877,777,433,196,116,34,4,4940,0,3,7,4,3,5,7,4,0,37,6,0,0,0,0,0,0,0,0,7,459,146,600,338,46,39,26,6,3,1658,130,90,135,97,89,56,29,10,8,641,598,236,737,428,132,95,53,17,12,2307,9822,6238,6704,4651,3736,2991,1605,567,133,36433,2134,1219,1414,1133,778,616,412,240,81,8028,22242,13440,14586,12384,10765,9845,6552,2951,857,93622
31104,564,263,250,324,252,158,111,54,9,1984,3,15,4,11,16,22,13,3,3,89,5090,2848,2443,3483,4104,3619,2755,1160,250,25750,77,34,45,83,26,27,21,6,4,322,147,75,73,66,49,23,7,9,0,447,0,4,4,3,3,9,4,0,0,21,3,0,0,0,0,0,0,0,0,3,74,16,70,58,6,5,4,0,0,245,66,44,61,49,47,25,13,12,0,307,140,60,131,101,51,26,16,12,0,548,8681,4370,4913,4270,3601,2235,1236,405,70,29786,1103,555,596,629,570,387,260,126,26,4248,15335,8008,8275,8741,8488,6396,4325,1715,355,61638
31105,664,383,353,412,331,327,197,64,34,2775,36,26,16,27,29,28,16,7,3,191,4747,3005,2655,3596,3837,4114,3871,2211,733,28765,203,80,180,179,79,35,40,15,8,810,602,317,383,280,178,90,58,18,0,1923,4,0,4,3,0,9,4,4,0,33,0,0,5,0,0,0,0,0,0,11,132,28,184,103,19,19,14,0,0,492,28,20,39,53,34,21,17,4,0,221,158,53,223,159,50,38,30,4,4,717,6428,4051,4507,3701,3101,2139,1421,589,188,26126,1131,686,773,721,613,411,407,256,175,5172,13380,8251,8861,8830,8016,6956,5902,3133,1122,64457
31106,1012,633,542,600,535,429,307,111,39,4210,38,13,15,16,26,30,20,3,6,157,6404,3886,3472,4432,4650,4361,4554,2415,695,34866,231,120,155,272,122,103,49,14,13,1086,1723,783,1028,903,516,285,149,47,6,5445,6,5,4,6,8,7,5,4,0,52,0,0,5,0,0,0,0,0,0,8,270,86,291,227,35,21,13,10,0,954,26,50,51,49,57,38,28,6,0,308,299,134,343,280,90,59,46,12,0,1267,6554,4336,4664,4103,3258,2330,1628,699,184,27751,1624,980,1126,980,850,587,482,285,150,7061,17037,10424,10994,11254,9782,7953,7059,3505,1057,79066
31201,205,86,138,108,106,84,42,17,0,783,6,3,6,4,3,3,4,0,0,24,2720,1287,1780,2095,2333,2480,1702,830,268,15494,30,7,34,37,17,7,0,0,0,130,36,10,36,30,18,12,0,0,0,135,3,0,0,0,4,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,8,0,10,6,0,0,0,0,0,28,14,7,20,18,11,6,0,4,0,84,21,9,29,30,16,6,4,4,0,118,3557,1705,2452,1833,1452,1084,561,218,54,12913,779,879,1573,1122,1036,841,360,162,44,6799,7160,3917,5949,5196,4902,4458,2645,1223,371,35821
31202,738,365,404,479,437,372,232,89,25,3127,57,51,35,49,57,49,41,23,8,380,10415,6029,5581,7545,9068,9825,7621,4076,1473,61641,183,49,171,186,50,30,11,7,0,682,93,31,70,86,45,33,13,8,4,382,3,4,6,6,3,5,0,0,0,33,0,0,0,0,0,0,0,0,0,3,61,6,60,51,11,0,4,0,0,193,25,48,53,55,48,40,13,3,3,284,89,49,115,108,59,39,15,6,3,478,11510,6730,7675,6185,5093,4287,2328,883,234,44930,2123,1400,1907,1920,1935,1713,978,588,261,12816,24498,14360,15641,16204,16395,16026,11007,5576,1979,121691
31203,86,46,55,76,46,60,42,18,0,429,3,4,0,0,3,3,0,3,0,22,1212,773,914,1121,1383,1589,1375,624,186,9179,10,7,38,12,4,0,0,0,0,73,0,6,17,10,8,0,0,0,0,44,0,0,5,3,5,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,13,10,18,6,0,0,0,0,0,49,4,10,18,10,9,3,7,0,0,63,16,13,37,22,14,7,7,0,0,121,2277,1494,1971,1597,1366,1089,677,210,29,10714,368,345,618,423,459,421,264,102,24,3015,3908,2667,3653,3229,3282,3124,2341,952,240,23382
31301,125,83,49,77,89,138,161,95,22,830,0,4,0,6,10,8,11,9,3,49,1271,869,603,1065,1898,3518,5495,3674,978,19366,3,6,3,8,3,3,9,0,0,37,0,4,12,0,3,4,14,5,0,44,4,0,0,0,0,0,5,0,3,16,0,0,0,0,0,0,3,0,0,5,3,3,3,6,4,0,0,0,0,25,8,3,14,14,16,18,12,5,0,92,14,7,20,21,19,20,15,5,0,121,2574,1591,1304,1555,1853,2103,2339,1134,239,14706,309,186,155,233,290,359,504,336,143,2513,4195,2678,2122,2937,4126,6054,8433,5169,1366,37081
31302,711,287,360,383,300,268,221,92,23,2648,35,29,22,24,24,13,25,28,4,200,5148,2981,3021,3837,4462,4719,4672,2827,919,32581,83,32,66,92,38,27,24,11,0,371,67,32,55,53,28,20,20,10,0,271,10,4,3,8,4,8,8,3,0,43,4,0,0,0,0,0,0,0,0,5,45,8,31,44,7,6,3,0,0,144,59,54,94,69,56,40,31,10,0,421,107,65,133,116,66,48,40,8,0,575,10281,6233,7179,4782,4022,2969,1985,872,299,38633,1447,862,997,843,760,575,497,330,204,6512,17203,10271,11665,9892,9498,8453,7308,4072,1422,79787
31303,111,42,47,50,35,67,40,10,0,414,32,11,10,16,14,7,11,7,0,106,804,462,502,737,821,1049,1107,530,159,6179,0,0,0,6,0,3,0,0,0,12,6,3,3,10,6,0,0,0,0,30,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,8,7,15,12,14,12,4,0,83,13,8,6,12,16,14,14,4,0,93,1353,673,840,707,789,676,512,163,48,5754,233,338,750,579,361,209,193,84,21,2764,2411,1495,2114,2054,2005,1974,1836,776,232,14897
31304,667,324,288,367,317,264,175,72,12,2474,51,37,16,27,33,17,23,8,0,217,5051,3224,2490,3670,4687,4687,4262,2313,647,31036,59,38,46,65,43,40,13,10,0,312,57,23,29,28,24,9,8,0,0,180,6,4,5,7,8,3,0,0,3,40,4,4,0,3,6,0,0,0,0,16,23,8,20,29,5,3,4,0,0,82,31,38,44,47,62,51,17,12,3,303,51,42,65,77,68,56,21,12,3,395,8135,5396,5136,4377,3875,2684,1716,718,189,32234,920,595,617,627,595,427,386,271,142,4577,14340,9369,8457,8941,9363,7979,6441,3335,987,69207
