SA3_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
40205,5409,11382,5473,5936,1976,632,30811,1356,758,117,47,12,4,2297,133,145,70,29,8,0,375,1490,909,185,74,17,8,2672,614,320,67,29,3,0,1039,8,0,0,0,0,0,8,9,10,9,0,0,0,24,..,..,..,..,..,..,..,3,3,5,0,0,0,8,634,331,75,29,3,0,1077,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,3,3,0,0,0,9,7536,12621,5733,6041,2001,633,34577,6117,11443,5451,5682,2014,713,31420,1248,802,166,79,17,6,2322,163,161,84,51,5,0,469,1412,965,256,132,22,8,2790,464,216,68,23,6,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,5,0,0,0,0,0,5,466,218,68,21,3,0,776,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0
40301,1620,2701,1162,1298,503,119,7401,970,781,177,88,20,0,2032,168,291,104,54,14,0,635,1137,1069,274,140,35,0,2663,1783,817,183,32,10,3,2834,289,214,42,20,4,0,568,294,255,42,13,6,0,614,..,..,..,..,..,..,..,12,4,0,0,0,0,19,2374,1294,271,67,21,3,4030,23,9,0,0,0,0,23,0,0,0,0,0,0,0,16,4,7,0,0,0,31,34,8,9,0,0,0,55,0,0,3,0,0,0,3,5176,5076,1725,1506,561,120,14158,1510,2682,1154,1371,483,118,7314,1555,1089,243,106,22,0,3017,292,433,154,91,26,0,994,1849,1518,396,202,50,5,4013,905,367,71,25,3,0,1371,335,233,35,19,0,0,627,362,285,65,17,5,0,730,..,..,..,..,..,..,..,4,0,0,0,0,0,8,1602,885,169,67,7,0,2735,6,3,0,0,0,0,8,0,0,0,0,0,0,0,17,9,0,0
40302,5582,8979,4495,4186,1447,509,25196,2393,1612,482,278,66,25,4853,381,456,190,92,22,14,1157,2774,2069,674,371,87,35,6007,1846,829,235,85,22,7,3022,6,6,0,0,0,0,19,97,51,10,0,0,0,156,..,..,..,..,..,..,..,15,7,0,0,0,0,28,1969,892,246,90,19,7,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,9,5,3,0,0,0,0,11,0,0,0,0,0,0,7,10331,11949,5409,4647,1556,552,34442,5374,8724,4414,4433,1406,529,24879,3103,2076,791,437,115,48,6567,502,670,406,239,46,26,1883,3602,2746,1193,674,162,76,8452,1419,632,243,90,28,15,2424,0,0,0,0,0,0,6,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1423,634,245,90,28,15,2435,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,5,0,3
40303,3556,6709,3295,3847,1337,417,19168,765,610,124,61,16,5,1585,28,31,18,8,3,0,97,797,640,144,67,20,7,1677,1377,603,179,68,18,3,2251,59,31,25,19,4,0,139,0,0,0,0,0,0,0,..,..,..,..,..,..,..,19,12,4,0,0,0,37,1455,642,207,88,24,6,2426,16,8,0,0,0,0,28,0,0,0,0,0,0,8,3,3,0,4,0,0,18,26,14,0,4,0,0,45,4,0,0,0,0,0,0,5833,8010,3646,4007,1385,431,23316,3372,6330,3102,3965,1379,420,18567,792,663,268,228,80,11,2046,95,115,55,47,12,5,324,887,772,316,278,97,16,2368,1311,602,163,90,29,6,2193,44,17,20,16,10,0,110,0,4,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1355,623,182,106,36,6,2313,3,4,0,0,0,0,10,0,0,0,0,0,0,0,10,9,6,5
40304,10819,20169,9622,9629,3437,1321,54995,1762,929,154,78,21,10,2951,130,185,76,40,17,0,445,1886,1115,229,119,35,18,3396,1341,565,129,38,14,5,2094,57,5,4,0,0,0,64,10,3,0,0,0,0,14,..,..,..,..,..,..,..,20,7,0,0,0,0,28,1426,582,134,34,14,5,2204,228,82,8,6,0,0,323,0,0,0,0,0,0,0,11,9,4,0,0,0,21,235,94,8,6,0,0,344,9,13,3,7,0,0,33,14381,21965,9997,9791,3486,1347,60970,11711,20358,9971,9663,3495,1283,56483,2728,1394,246,109,26,18,4523,187,223,108,61,18,3,595,2912,1612,355,164,48,18,5119,732,459,75,31,9,0,1314,25,12,6,0,0,0,39,30,17,0,0,0,0,52,..,..,..,..,..,..,..,3,3,6,0,0,0,13,792,492,86,35,9,0,1414,200,70,8,6,0,3,275,8,4,0,3,0,0,11,5,4,0,0
40401,6836,10468,4952,5231,1775,696,29955,2375,1563,525,275,88,64,4894,487,618,263,160,44,7,1577,2867,2185,789,443,130,73,6472,2430,1202,327,171,29,15,4179,185,76,42,21,0,0,325,78,73,14,8,0,0,178,..,..,..,..,..,..,..,21,13,0,0,0,0,37,2723,1359,390,198,35,13,4715,6,12,0,0,0,0,19,3,0,0,0,0,0,3,27,14,4,12,5,0,58,33,26,4,12,5,0,72,4,5,5,0,0,0,15,12459,14042,6129,5873,1943,783,41233,6120,9518,4608,4858,1680,649,27428,3496,2347,856,559,166,102,7517,1089,1528,715,564,172,58,4126,4585,3870,1565,1124,338,166,11643,1586,779,253,141,20,11,2786,242,131,37,11,4,0,421,228,195,50,19,6,0,505,..,..,..,..,..,..,..,15,6,6,0,0,0,29,2075,1114,337,173,29,14,3741,4,6,0,0,0,0,15,3,0,3,0,0,0,10,23,23,17,9
40402,3867,5226,2738,2615,979,456,15870,1451,846,350,200,76,56,2980,317,347,122,69,17,10,878,1764,1190,470,271,96,64,3861,1416,648,227,76,29,8,2400,73,43,8,6,0,0,122,116,87,8,0,0,0,211,..,..,..,..,..,..,..,11,9,0,4,0,0,20,1614,776,247,77,29,8,2754,26,8,0,0,0,0,33,0,0,0,0,0,0,0,26,23,9,9,3,0,65,46,27,8,9,4,0,101,18,4,3,0,0,0,25,7315,7231,3466,2973,1107,525,22607,3675,5262,2685,2511,906,465,15497,2016,1165,458,308,106,75,4130,415,445,184,127,31,17,1224,2426,1615,645,436,135,88,5355,969,403,119,60,17,7,1573,57,44,10,5,0,0,122,147,79,10,9,0,0,244,..,..,..,..,..,..,..,4,0,4,0,0,0,3,1179,528,146,69,19,7,1946,24,10,6,0,0,0,35,0,0,0,0,0,0,0,15,14,12,8
40403,3756,5509,2639,2642,872,345,15763,1275,798,247,113,43,14,2481,191,252,121,77,6,6,656,1459,1054,365,190,53,16,3134,2514,1429,444,193,49,5,4632,229,149,77,31,10,0,488,91,79,16,10,0,0,190,..,..,..,..,..,..,..,13,5,3,0,0,0,21,2846,1661,532,228,58,7,5331,5,0,0,0,0,0,6,0,0,0,0,0,0,0,5,7,0,0,0,0,18,13,13,0,0,0,0,23,7,0,0,3,0,0,9,8083,8231,3541,3062,980,373,24268,3574,5212,2726,2755,936,362,15565,2067,1254,476,225,79,17,4118,369,417,234,119,35,10,1199,2440,1677,715,346,109,31,5308,1324,855,369,185,38,9,2780,316,141,82,53,4,0,593,100,100,19,13,0,0,226,..,..,..,..,..,..,..,0,0,0,0,0,0,0,1736,1097,470,245,44,9,3602,4,7,0,0,0,0,11,0,0,0,0,0,0,4,4,14,4,5
40501,2526,4531,1710,1913,806,290,11768,195,118,24,10,13,0,368,8,11,0,3,0,0,21,198,126,29,16,11,0,391,223,83,7,0,3,0,319,0,0,0,0,0,0,0,0,3,0,0,0,0,4,..,..,..,..,..,..,..,3,0,0,0,0,0,3,224,90,11,0,3,0,327,33,24,6,0,0,0,64,0,0,0,0,0,0,6,5,10,5,0,0,0,22,47,34,11,3,3,0,96,0,5,0,0,0,0,11,2995,4784,1759,1932,823,294,12588,2773,4724,1805,1917,870,310,12399,344,182,13,16,7,0,558,0,3,0,0,0,0,8,345,187,18,15,7,0,567,117,17,9,5,0,0,145,0,0,0,0,0,0,3,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,124,21,9,5,0,0,146,42,27,0,0,0,0,70,9,4,0,0,0,0,15,8,11,4,0
40502,2284,3281,1004,982,501,219,8273,109,32,12,0,0,0,156,0,0,0,0,0,0,4,114,34,12,0,0,0,161,118,21,4,3,0,0,141,0,0,0,0,0,0,0,10,6,0,0,0,0,11,..,..,..,..,..,..,..,3,0,0,0,0,0,7,125,29,4,3,0,0,160,18,12,0,0,0,0,30,0,0,0,0,0,0,8,9,22,14,0,0,0,50,32,41,15,7,0,0,92,4,0,0,0,0,0,7,2554,3389,1032,989,501,224,8692,2362,3307,971,913,510,214,8283,161,71,4,0,3,0,236,0,0,0,0,0,0,0,163,68,4,0,3,0,244,70,17,3,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,76,23,3,0,0,0,99,37,22,0,0,3,0,60,4,4,0,0,0,0,7,19,25,8,0
40503,2747,3897,1254,1164,555,263,9882,395,187,57,38,20,8,708,0,4,0,0,0,0,5,396,191,56,38,20,8,709,277,59,4,3,0,0,341,5,0,0,0,0,0,10,33,3,0,0,0,0,35,..,..,..,..,..,..,..,7,5,0,0,0,0,14,332,61,4,4,0,0,400,43,12,0,0,0,0,58,0,0,0,0,0,0,6,17,17,9,6,3,0,53,66,31,6,6,3,5,119,3,3,0,0,0,0,7,3543,4186,1318,1212,584,274,11120,2896,3829,1235,1064,547,224,9789,551,201,54,30,23,7,859,0,3,0,3,0,0,16,555,206,54,33,23,8,871,113,16,0,0,0,4,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,113,16,3,0,0,4,131,27,17,4,0,0,0,47,6,0,0,0,0,0,6,13,13,5,0
40504,2653,4102,1000,954,437,167,9316,196,94,13,3,0,0,297,6,5,8,5,0,0,35,200,99,19,7,0,0,334,96,25,9,0,0,0,132,0,0,0,0,0,0,0,19,4,0,0,0,0,23,..,..,..,..,..,..,..,0,0,0,0,0,0,0,119,26,9,0,0,0,158,69,57,0,5,0,0,131,3,3,0,0,0,0,4,6,15,7,5,3,0,33,81,67,8,9,3,0,170,3,0,0,0,0,0,3,3058,4307,1029,979,449,165,9978,2885,4162,1086,886,442,174,9632,247,88,5,0,0,0,345,6,11,4,0,0,0,11,247,101,5,0,0,0,361,100,53,3,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,100,53,3,0,0,0,164,80,48,4,0,0,0,134,6,0,3,0,0,0,4,11,11,5,0
40601,4261,6501,2471,2413,1116,454,17221,1445,1095,391,231,105,53,3321,29,35,14,6,4,0,98,1476,1133,404,241,113,53,3416,655,189,33,14,9,0,906,51,11,0,0,0,0,66,28,19,3,0,0,0,50,..,..,..,..,..,..,..,9,0,0,0,0,0,12,748,223,38,13,11,0,1035,115,43,0,5,0,0,161,20,19,0,6,0,0,47,12,15,5,3,4,0,46,146,84,15,10,3,0,256,3,9,5,0,0,0,15,6633,7941,2932,2683,1239,506,21944,4085,6374,2264,2243,1018,389,16368,1954,1252,444,307,133,68,4164,34,33,14,12,3,0,93,1992,1288,455,320,135,70,4256,574,147,17,8,6,0,760,19,3,0,0,0,0,24,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,592,158,17,12,6,0,783,105,62,5,4,0,0,173,39,9,4,4,0,0,55,21,27,8,8
40602,2125,2781,1221,1185,519,372,8221,253,149,48,35,11,12,506,20,21,3,0,0,0,54,269,168,52,36,11,12,553,285,73,12,6,3,5,382,0,0,0,0,0,0,0,37,7,4,0,0,0,40,..,..,..,..,..,..,..,3,0,0,0,0,0,6,322,76,17,12,3,5,427,76,36,4,5,0,0,117,17,5,0,0,0,0,18,5,9,8,0,0,0,22,88,54,8,6,0,4,158,12,20,0,3,5,0,36,2825,3104,1303,1242,540,388,9398,2141,2491,1080,957,461,338,7467,406,219,95,49,20,22,808,6,15,5,6,5,0,34,412,234,94,58,26,22,840,241,74,26,12,6,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,241,74,26,12,6,0,356,55,36,0,0,0,0,89,26,3,0,0,0,0,35,6,12,0,0
40701,4378,7897,1976,1928,823,299,17301,421,267,20,9,4,3,725,42,75,17,3,6,0,148,466,336,34,12,10,3,871,330,112,12,5,0,0,462,24,7,0,0,0,0,30,7,6,0,0,0,0,17,..,..,..,..,..,..,..,5,0,0,0,0,0,4,368,121,15,9,0,0,513,82,41,5,4,0,0,129,12,11,3,4,0,0,31,13,20,3,0,0,0,35,106,64,11,10,3,3,200,5,5,0,0,0,0,7,5325,8424,2039,1958,838,305,18895,5125,8379,2156,2003,819,332,18812,528,234,25,12,0,0,804,59,73,11,14,0,0,155,587,309,36,26,8,0,962,224,59,4,3,0,0,288,21,14,4,0,0,0,34,5,4,0,0,0,0,12,..,..,..,..,..,..,..,0,0,3,0,0,0,3,251,73,13,3,0,0,343,108,47,0,3,0,0,163,5,4,0,0,0,0,12,20,14,9,6
40702,5208,8468,3093,3186,1474,490,21918,474,293,74,40,12,13,908,16,22,4,9,0,0,53,493,319,84,48,14,13,955,1061,344,73,17,5,0,1505,8,0,0,0,0,0,14,21,15,4,0,0,0,41,..,..,..,..,..,..,..,12,0,0,0,0,0,12,1098,364,77,17,5,0,1561,50,24,0,3,0,0,79,8,3,6,0,0,0,23,17,19,3,4,0,0,41,82,39,8,10,3,0,135,7,8,0,0,0,0,24,6880,9203,3255,3258,1494,505,24594,5448,8331,2897,3024,1326,552,21571,947,442,143,101,34,20,1689,25,21,3,4,0,0,54,977,461,144,104,34,20,1743,713,231,65,32,11,4,1049,0,0,0,0,0,0,0,7,6,3,0,0,0,13,..,..,..,..,..,..,..,3,0,0,0,0,0,3,721,239,69,32,11,4,1066,47,23,0,5,0,0,76,4,8,0,6,0,0,17,17,18,0,3
40703,6033,9302,3259,3014,1478,577,23662,744,354,112,52,32,22,1330,19,23,4,0,3,0,50,761,379,121,57,32,24,1375,674,183,46,21,10,0,944,0,3,0,4,0,0,9,0,0,0,0,0,0,0,..,..,..,..,..,..,..,5,7,0,0,0,0,10,686,192,51,28,10,0,968,181,97,4,5,0,0,286,23,7,4,0,0,0,28,22,21,3,3,0,3,47,219,123,16,7,0,3,369,10,15,4,3,0,0,30,7713,10006,3448,3112,1527,608,26408,6334,9739,3295,2906,1363,591,24229,1008,387,114,78,30,13,1627,9,6,4,5,0,0,22,1015,394,114,78,27,13,1654,448,118,22,12,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,444,118,22,12,0,0,605,158,104,15,5,0,0,277,26,5,0,0,0,0,34,18,28,11,9
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,2570,5203,2173,2316,923,308,13490,504,279,45,15,5,0,858,54,84,11,15,7,0,172,553,364,64,28,13,0,1024,207,113,24,14,6,0,360,0,0,0,0,0,0,0,11,0,0,0,0,0,13,..,..,..,..,..,..,..,5,4,0,0,0,0,9,220,116,24,15,3,0,379,141,90,3,7,4,0,247,6,6,0,0,0,0,19,4,11,6,5,0,0,22,150,105,9,11,4,0,283,0,5,0,3,0,0,9,3497,5788,2276,2371,945,316,15186,3080,6076,2591,2716,1112,380,15952,613,347,88,36,17,0,1108,65,70,17,17,9,0,175,681,416,106,52,22,0,1283,59,20,8,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,0,0,0,0,0,6,66,27,7,0,0,0,94,250,208,18,7,4,0,480,12,12,5,0,4,0,38,5,14,3,0
50102,5598,10995,4984,5199,2152,901,29832,1173,703,181,67,27,10,2154,82,101,38,15,5,0,239,1256,803,210,79,29,9,2395,535,267,94,43,18,0,951,69,41,12,0,0,0,129,17,10,0,0,0,0,34,..,..,..,..,..,..,..,20,7,8,0,5,0,32,635,331,111,38,21,0,1137,234,129,16,11,0,0,387,8,5,0,3,0,0,19,11,23,7,8,0,0,43,253,154,22,16,0,0,443,8,10,4,0,0,0,27,7756,12294,5331,5333,2200,920,33838,6166,11810,5256,5452,2311,991,31985,1446,820,236,106,40,14,2666,125,180,53,29,4,0,401,1570,1003,288,142,44,14,3066,577,205,43,17,5,5,845,36,34,6,5,0,0,82,13,20,5,0,0,0,38,..,..,..,..,..,..,..,0,0,0,0,0,0,0,633,260,60,14,5,5,972,202,92,8,10,0,0,319,10,0,7,0,0,0,15,14,11,4,4
50103,1877,3267,1010,1035,498,218,7902,68,18,4,0,0,0,97,0,7,0,0,0,0,8,67,23,4,0,0,0,96,153,51,9,3,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,153,51,9,3,0,0,221,14,8,3,3,0,0,32,8,9,0,0,0,0,21,8,7,4,0,0,0,18,32,25,9,5,0,0,69,8,10,0,0,0,0,17,2139,3366,1037,1047,501,215,8306,2083,3421,974,981,460,218,8134,166,50,11,4,0,0,230,0,0,0,0,0,0,5,169,46,11,6,0,0,237,94,36,3,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,94,38,3,0,0,0,131,14,20,0,0,0,0,35,11,13,0,0,3,0,31,6,13,0,0
50201,5076,10531,3912,4070,1663,736,25988,1408,1024,136,81,17,14,2681,197,284,65,27,7,0,576,1605,1305,200,108,21,8,3253,676,483,95,34,6,4,1301,36,65,13,11,0,0,123,48,76,25,9,0,0,155,..,..,..,..,..,..,..,3,3,0,0,0,0,10,758,623,127,58,14,8,1586,269,171,12,0,0,0,458,4,3,3,6,4,0,20,0,4,0,4,0,0,11,280,181,19,6,7,0,491,4,12,3,0,0,0,18,7719,12655,4264,4241,1710,755,31338,5980,11862,4716,4627,1924,926,30044,1826,1251,227,99,22,9,3437,351,407,126,61,16,3,968,2169,1666,355,154,37,19,4403,525,320,27,8,5,0,885,44,77,9,5,0,0,138,86,115,37,4,0,4,250,..,..,..,..,..,..,..,4,0,0,0,0,0,4,656,510,74,22,3,4,1270,236,116,13,0,0,0,365,7,13,0,0,0,0,25,0,3,4,0
