SA3_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
10803,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,10,0,0,20,5,0,0,0,0,5,0,0
10804,11,0,0,0,0,16,10,0,8,0,0,22,100,0,8,3,6,126,145,9,50,10,17,227,115,10,64,8,15,211,254,21,207,24,25,536,313,53,411,35,45,859,187,72,368,33,33,698,36,23,67,5,4,138,8,6,10,0,0,17,3,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,13,44,3,26,3,7,80,1250,204,1231,123,159,2959,7,0,3,0,0,20,8,0,3,0,0,12,43,3,7,0,3,57,103,0,15,4,4,126,67,8,17,0,11,107,131,12,65,8,22,233,357,28,236,19,36,677,473,75,531,72,64,1211,165,57,208,28,28,486,39,17,59,9,12,135,10,0,12,0,0,22,3,0,0,0,0,6,4,0,0,0,0,9,5,0,6,0,0,10,35,4,14,3,7,65,1453,213,1177,146,181,3169,3,0,0,0,4,13,5,0
10805,15,3,7,0,0,26,15,0,0,0,0,21,98,3,34,6,14,162,197,13,92,12,24,338,91,13,83,13,22,227,180,39,228,18,23,485,121,30,179,18,19,371,36,8,55,9,0,114,0,0,8,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,17,25,0,23,0,4,56,782,124,716,81,111,1817,4,0,6,0,0,12,3,0,0,0,0,8,45,0,18,0,6,63,108,0,42,6,14,168,87,3,44,0,7,152,174,18,111,8,25,344,230,35,285,18,59,628,105,25,174,21,21,344,10,5,23,5,6,52,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,4,16,3,3,56,801,101,719,61,153,1838,3,0,3,0,0,11,0,0
10901,13,5,11,0,0,25,18,0,5,0,0,21,175,14,68,5,7,260,223,9,134,6,16,389,150,10,101,9,9,282,195,24,200,10,13,443,150,22,197,20,20,407,39,17,93,15,8,172,12,3,28,0,0,41,0,0,10,3,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,29,0,26,5,4,68,1004,107,867,78,83,2141,4,0,9,0,0,12,9,0,3,0,0,19,45,0,31,4,0,93,176,3,133,12,13,339,149,8,85,6,5,261,235,25,196,4,17,483,287,34,270,23,25,638,116,37,191,23,18,383,20,3,39,7,3,71,0,0,6,0,0,6,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,19,4,14,9,7,48,1078,118,980,88,91,2353,9,0,6,0,0,9,13,0
10902,23,0,24,0,0,48,8,0,9,0,0,15,70,8,26,0,7,109,71,3,72,9,4,157,13,5,10,0,4,36,9,8,14,0,0,38,0,0,9,3,0,13,0,0,4,0,0,10,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,0,10,0,0,21,212,20,190,12,30,471,18,0,14,4,0,39,5,0,10,0,0,10,34,4,23,3,4,62,61,3,27,0,9,94,26,7,27,0,0,61,19,0,24,3,3,48,14,5,9,0,0,25,0,3,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,12,0,4,29,193,20,160,16,27,404,17,0,0,0,0,14,6,0
10903,29,7,30,0,0,68,30,0,14,0,0,41,132,9,57,5,7,214,155,18,97,4,21,293,73,7,64,6,6,160,100,14,110,9,6,228,34,14,61,4,5,115,9,7,16,3,0,38,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,33,6,27,5,5,66,600,65,478,40,50,1231,21,0,13,0,0,35,12,0,7,0,0,26,68,3,38,4,3,120,132,11,76,11,11,236,88,6,60,0,0,159,132,13,114,8,12,272,95,22,120,5,7,248,38,8,60,0,5,110,8,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,5,0,8,0,0,11,32,7,26,0,4,63,633,71,525,36,46,1309,16,3,12,0,0,33,10,0
11001,18,5,15,0,5,40,10,0,6,0,0,19,68,6,59,4,7,146,142,6,104,5,14,281,73,9,62,12,7,161,111,21,84,0,16,231,91,17,127,11,8,247,47,8,90,8,7,163,0,3,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,27,4,25,0,3,62,595,85,591,43,63,1374,14,3,16,0,0,31,7,0,0,0,0,10,38,0,26,0,5,64,86,5,35,3,15,147,71,4,75,6,10,164,128,8,107,6,10,253,167,12,174,11,17,375,117,41,166,11,10,342,12,3,31,6,5,59,4,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,27,3,17,6,0,58,678,86,654,43,72,1528,14,3,3,0,0,21,0,0
11002,33,5,24,3,0,66,13,5,14,0,0,35,119,14,69,8,7,221,148,17,128,14,29,325,73,15,82,0,9,176,65,16,98,11,4,196,17,9,39,0,7,69,11,0,16,0,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,21,0,26,0,3,55,499,69,503,44,62,1186,21,3,9,8,4,39,10,0,4,0,0,15,69,6,36,0,7,122,98,15,56,5,3,186,105,14,69,6,5,194,111,10,136,9,23,289,88,18,132,14,14,260,14,7,40,4,4,69,0,3,0,0,0,6,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,31,0,17,3,8,67,551,79,509,52,63,1257,13,0,4,3,0,29,12,0
11003,38,6,31,7,5,84,15,0,11,0,0,26,108,21,101,8,14,259,98,16,113,11,23,254,50,3,42,0,3,110,63,7,81,4,5,165,30,9,54,3,0,100,12,7,32,4,3,57,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,24,3,36,3,0,73,456,77,509,45,60,1153,22,4,15,3,3,49,12,0,8,4,0,27,54,18,47,0,12,125,87,8,58,4,14,175,50,3,41,3,10,104,56,4,58,6,9,137,64,6,65,4,4,146,50,5,79,5,7,146,17,0,16,3,0,41,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,35,11,32,3,3,80,453,61,434,40,70,1048,13,0,18,0,0,36,3,0
11004,28,4,27,0,10,67,20,0,12,0,4,38,160,10,72,4,10,262,249,24,194,16,37,521,158,21,157,20,28,388,237,35,295,22,40,626,231,18,310,16,25,600,70,24,157,19,11,285,14,6,15,3,3,37,0,0,0,0,0,6,0,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,7,0,5,0,0,17,69,11,48,8,12,146,1244,155,1296,112,185,2989,20,8,20,0,0,46,4,3,5,0,0,11,72,9,33,0,5,122,164,10,70,10,17,274,146,15,83,11,9,266,223,26,194,22,44,505,414,57,462,19,45,984,233,57,392,27,39,747,31,15,103,12,10,170,9,3,9,0,0,22,5,0,3,0,0,6,0,0,4,0,0,3,0,0,0,0,0,0,6,0,7,0,0,10,58,6,54,9,11,132,1383,196,1430,105,182,3295,10,0,14,0,0,32,8,0
11101,18,3,6,3,0,35,18,0,3,0,0,23,213,0,31,7,15,264,135,10,81,6,12,246,98,17,66,6,35,223,269,34,202,18,71,593,465,53,482,40,66,1112,288,67,371,46,54,837,65,33,135,25,20,285,18,7,25,9,4,66,4,5,11,4,0,26,8,0,6,0,0,5,0,0,6,0,0,6,7,0,5,0,0,12,23,6,18,0,9,69,1626,235,1456,164,299,3783,10,0,0,0,0,14,5,0,0,0,3,16,45,4,8,0,0,58,163,7,37,5,20,225,83,12,30,5,12,136,123,10,54,9,19,219,433,32,282,26,66,839,630,74,583,60,98,1454,154,57,266,36,46,567,58,23,93,29,13,217,15,8,20,10,4,49,0,6,7,3,3,24,3,0,0,0,0,4,3,0,0,0,0,8,41,8,22,3,8,83,1771,247,1406,185,296,3905,3,0,0,0,0,7,14,0
11102,16,0,0,0,3,22,22,0,0,0,0,27,129,0,34,0,9,174,94,8,68,7,14,199,78,12,49,8,16,155,185,23,181,24,38,440,244,45,351,25,49,713,147,49,193,23,30,448,39,9,58,8,19,125,0,0,7,0,0,10,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,29,9,18,6,6,56,989,161,957,103,189,2394,0,0,0,0,0,4,8,0,3,0,0,11,49,0,8,0,0,62,105,4,19,3,5,141,61,7,30,0,6,106,73,11,57,10,20,162,224,32,223,29,43,548,299,73,427,57,61,907,135,63,239,20,36,487,20,11,20,3,9,64,0,3,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,8,25,4,19,0,10,48,1012,201,1043,125,193,2580,6,0,0,0,0,8,0,0
11103,37,0,9,0,0,41,21,0,8,0,3,33,204,7,53,14,13,288,215,11,104,12,22,353,223,19,101,12,9,363,527,26,323,21,44,952,1087,68,728,48,86,2021,706,67,616,44,46,1478,189,22,180,12,25,425,73,17,72,6,8,172,17,4,24,5,0,50,9,0,16,3,0,29,8,0,6,5,0,21,13,4,12,6,0,42,111,7,42,9,17,182,3440,253,2292,196,269,6452,16,0,0,0,0,18,16,0,3,0,0,16,66,0,20,0,9,97,194,6,39,10,20,262,132,3,44,3,14,192,267,10,129,8,24,433,852,46,521,32,76,1530,1518,101,988,79,121,2809,552,70,460,68,61,1216,148,25,137,21,14,349,60,11,53,3,4,132,22,3,28,3,0,64,9,4,10,0,0,26,16,0,13,4,3,36,75,11,33,0,7,128,3937,297,2479,238,353,7296,6,4,4,0,0,15,6,0
11201,16,5,7,0,3,26,18,0,0,0,0,21,83,0,16,5,7,109,97,5,44,3,16,162,77,3,40,3,15,139,175,15,91,6,15,297,333,36,286,27,31,716,372,75,495,50,53,1048,104,26,176,17,11,334,37,12,64,8,3,126,6,7,20,0,0,36,0,0,10,0,0,14,0,0,5,0,0,10,11,0,10,0,5,25,26,3,29,3,3,70,1361,195,1292,125,162,3136,9,3,4,0,0,18,0,0,7,0,0,6,47,8,8,0,0,61,69,3,11,4,3,95,56,0,20,5,4,91,110,7,57,8,14,194,248,13,153,14,23,450,416,46,466,36,42,1009,241,44,328,44,33,684,128,20,163,25,10,339,45,8,72,9,7,136,16,7,32,0,0,51,13,0,8,4,0,29,17,0,17,4,0,43,36,4,22,5,0,67,1444,171,1380,149,145,3285,6,0,4,0,0,18,3,0
11202,21,3,9,3,0,35,15,0,3,0,6,20,113,11,53,5,11,189,158,17,108,11,21,310,127,11,111,4,9,259,191,39,232,18,26,498,191,37,348,23,30,637,56,20,115,5,14,206,5,4,13,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,9,38,3,28,3,0,69,913,145,1007,73,116,2258,6,3,5,0,0,15,7,0,0,0,0,9,49,4,20,0,7,83,95,12,49,5,20,176,86,13,51,3,11,174,239,20,184,16,18,482,286,65,345,29,41,764,128,40,191,29,28,415,26,13,25,6,4,71,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,29,5,25,3,3,60,962,165,915,91,136,2271,9,0,0,0,4,14,8,0
11203,13,0,3,0,0,16,9,0,0,0,0,13,124,4,26,13,10,167,110,9,31,12,10,171,83,5,43,3,13,147,202,9,96,14,23,344,438,30,392,26,49,945,408,101,560,65,69,1203,90,37,163,27,12,330,22,14,47,4,3,97,8,9,14,3,4,38,4,0,11,0,0,12,0,0,4,0,0,6,8,0,8,0,0,15,45,7,27,3,3,81,1570,233,1426,166,193,3589,6,0,0,0,0,10,3,0,0,0,0,8,21,3,4,0,5,39,93,4,22,0,7,122,65,3,26,3,11,106,107,0,52,5,8,173,370,26,227,24,41,685,529,78,581,58,84,1334,202,80,338,43,41,711,65,26,119,15,24,249,29,6,57,9,5,98,7,9,22,9,0,41,0,0,10,0,0,15,4,3,5,0,0,8,39,5,30,5,6,82,1538,243,1487,171,239,3682,0,0,3,4,0,5,5,0
11301,27,0,23,4,3,54,18,3,8,0,3,35,160,7,117,8,13,313,201,30,180,11,26,454,90,20,119,3,20,249,117,12,138,12,19,296,46,17,62,10,6,138,16,13,43,3,4,85,0,4,6,0,0,6,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,31,14,39,4,0,92,714,114,738,62,103,1730,16,8,15,0,3,38,11,0,13,0,0,27,75,7,43,8,9,146,195,16,162,16,22,409,124,13,100,3,13,249,168,20,215,14,17,425,110,27,196,9,21,367,49,23,94,10,16,200,0,0,7,4,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,3,48,4,41,3,6,101,799,123,890,67,111,1985,18,0,9,0,0,31,4,6
11302,17,0,13,0,0,31,11,0,6,0,0,16,59,5,33,5,9,100,51,14,54,7,7,132,31,7,35,0,0,73,32,3,45,6,7,91,13,10,39,0,3,65,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,9,0,9,0,0,14,220,43,232,22,23,542,9,0,12,0,0,18,6,0,0,0,0,5,20,4,17,4,4,42,58,0,42,3,5,114,36,3,24,0,0,63,33,5,45,3,7,93,36,3,59,7,0,111,0,7,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,3,16,200,26,222,18,23,493,6,0,5,0,0,14,4,0
11303,55,6,35,0,4,93,30,5,17,0,0,48,194,8,98,9,14,324,285,33,244,11,26,607,187,19,219,18,15,453,269,20,258,15,20,591,284,25,301,24,24,655,116,26,177,13,9,346,29,10,33,4,3,79,6,0,8,0,3,15,6,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,10,0,6,0,0,14,53,8,51,3,5,119,1513,169,1442,99,128,3351,30,3,25,0,0,65,21,0,8,5,3,31,79,0,38,3,4,124,204,11,156,13,26,416,143,15,112,8,16,297,346,37,350,8,26,763,493,67,481,27,41,1102,233,57,301,29,23,631,37,18,74,11,4,139,5,7,10,0,0,25,0,0,4,0,0,12,6,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,63,6,43,3,0,118,1661,213,1599,113,148,3733,18,3,12,0,3,35,8,0
11401,20,3,15,4,6,43,19,0,6,3,0,25,126,12,59,5,11,209,253,12,125,15,33,437,212,27,211,9,29,486,313,60,346,39,44,807,263,84,383,34,32,805,105,38,155,14,11,317,14,9,14,0,0,36,8,0,8,0,0,15,4,0,3,0,0,5,0,0,0,0,0,3,0,0,3,0,0,3,5,0,5,0,0,10,31,3,27,6,11,79,1372,245,1357,135,184,3287,3,0,4,0,0,8,12,0,6,0,0,21,43,0,13,0,0,55,138,10,64,8,13,233,109,13,71,4,11,204,308,17,238,10,36,620,484,57,509,44,74,1176,365,76,494,41,66,1035,56,11,81,11,18,170,11,5,14,0,0,32,10,0,10,0,0,23,4,0,0,0,0,4,0,0,0,0,0,0,6,0,3,0,0,14,46,6,38,5,6,101,1597,201,1543,122,239,3702,9,0,3,0,0,14,0,0
11402,10,0,0,0,3,12,9,0,0,0,0,9,22,0,10,0,0,33,71,0,16,3,5,95,43,5,38,0,7,90,85,21,103,6,19,225,133,24,156,8,24,351,109,29,161,12,28,335,46,19,54,4,12,132,5,7,33,7,5,55,0,0,4,0,0,12,3,0,9,0,0,7,7,0,0,0,0,4,4,0,9,0,0,10,26,0,19,0,0,54,573,114,604,39,97,1431,0,0,5,0,0,6,0,0,0,0,0,0,9,0,7,0,0,21,14,0,10,3,0,25,47,0,22,0,0,67,49,0,19,0,5,84,112,7,95,10,21,253,199,27,209,12,22,467,93,29,142,18,25,310,57,10,59,12,12,156,19,6,23,10,0,53,11,0,12,3,4,27,6,0,5,0,0,5,9,6,13,3,0,27,22,0,22,0,3,48,646,85,636,78,102,1545,0,0,0,0,0,0,0,0
11501,6,0,5,0,0,12,3,0,0,0,0,3,23,0,4,0,3,31,28,4,7,5,0,37,34,0,24,4,0,67,40,4,30,5,3,88,74,10,65,5,8,166,270,40,335,46,35,733,307,100,517,86,74,1081,136,75,312,69,56,645,64,48,168,48,31,354,17,21,76,19,10,146,11,9,41,7,5,72,15,24,43,14,6,101,39,9,37,15,18,111,1071,348,1668,320,251,3651,0,0,0,0,0,3,0,0,0,0,0,0,22,0,5,0,0,25,17,0,3,0,0,20,14,0,7,3,0,23,48,4,22,3,4,78,58,9,33,6,13,111,126,10,98,13,14,264,383,56,495,57,58,1049,346,125,768,116,103,1459,161,116,452,114,92,941,77,64,210,64,38,444,35,44,111,40,31,261,26,31,95,31,30,217,35,10,38,10,17,111,1340,475,2336,451,390,5007,5,0,0,0,0,9,4,0
11502,4,0,0,0,0,7,0,0,0,0,0,0,7,0,7,0,0,16,9,0,5,0,0,20,8,0,6,3,0,20,15,0,12,5,3,34,28,0,25,3,4,65,44,6,43,9,13,109,26,6,47,3,11,93,15,13,24,9,9,72,8,10,23,8,4,53,3,7,8,5,4,24,0,0,3,5,0,7,5,5,10,0,4,23,10,5,10,0,7,26,195,56,218,47,49,567,4,0,3,0,0,11,0,0,0,0,0,0,3,0,3,0,0,8,3,3,5,0,0,13,5,0,0,0,0,6,6,0,3,0,0,12,18,7,9,5,7,35,31,7,33,13,3,86,32,7,31,3,8,78,28,10,39,7,11,98,18,7,32,15,4,78,7,5,17,9,8,42,8,4,9,0,5,30,0,5,21,0,3,39,13,0,6,0,7,31,180,56,215,52,58,563,0,0,0,0,0,6,0,0
11503,0,0,10,0,0,9,4,0,0,0,0,4,5,0,5,0,0,14,11,0,6,5,0,24,3,0,4,4,3,18,20,0,21,0,3,47,30,3,23,4,10,70,32,13,38,3,9,97,11,5,27,3,0,47,6,3,5,3,6,19,5,4,4,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,8,10,0,10,4,0,26,147,35,156,30,30,396,0,0,7,0,0,12,0,0,0,0,0,0,6,0,0,0,0,5,9,0,0,0,0,9,5,0,6,0,0,9,9,0,3,0,0,18,21,0,11,0,4,43,35,8,67,4,10,127,30,6,46,0,8,98,12,8,15,0,8,42,9,0,12,0,3,26,0,5,4,0,3,12,0,0,0,0,0,3,5,0,0,0,4,10,8,0,11,0,0,14,162,39,183,15,30,426,0,0,0,0,0,3,0,0
11504,3,0,5,0,0,7,0,0,0,0,0,0,4,0,3,0,0,6,11,0,4,5,0,18,17,0,12,0,0,32,12,3,15,0,0,31,21,0,24,3,0,56,42,8,50,0,6,111,41,17,69,10,8,145,36,21,100,20,25,211,18,11,32,3,6,62,5,4,11,0,0,20,0,0,4,0,0,7,0,0,0,0,0,8,7,3,12,4,6,27,218,69,341,43,66,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,17,15,4,24,0,0,42,16,5,22,7,4,49,27,0,30,0,6,76,50,6,48,5,4,122,59,31,150,34,23,301,50,45,126,28,31,282,24,8,40,11,18,107,5,5,16,0,0,35,3,7,8,4,0,26,9,5,16,0,4,34,273,122,491,101,97,1083,0,0,5,0,0,8,0,0
11601,26,0,9,5,6,41,20,0,3,0,3,27,227,5,34,12,21,299,128,13,93,17,42,292,82,12,66,19,32,201,172,45,204,26,59,511,623,130,859,69,112,1792,656,160,1025,119,108,2074,101,43,154,29,29,355,10,0,18,4,5,48,0,5,5,0,0,14,0,0,0,4,0,5,0,0,0,0,0,3,6,0,15,3,7,29,73,4,62,12,20,167,2131,428,2554,307,441,5858,10,4,5,0,0,19,19,0,0,0,0,21,66,4,19,0,3,91,176,8,44,7,35,270,75,10,33,6,19,143,103,13,66,9,18,208,282,43,288,43,61,719,1343,237,1879,164,253,3872,438,146,748,112,116,1562,95,52,154,26,33,357,17,12,31,5,9,82,3,0,8,0,4,18,7,0,3,0,0,5,7,0,7,0,0,13,86,17,77,16,28,220,2720,526,3361,389,594,7598,16,0,7,0,6,24,14,0
