SA3_CODE_2021,C21_75_79_Div_P,C21_75_79_Wid_M,C21_75_79_Wid_F,C21_75_79_Wid_P,C21_75_79_Nvr_marrd_M,C21_75_79_Nvr_marrd_F,C21_75_79_Nvr_marrd_P,C21_75_79_Tot_M,C21_75_79_Tot_F,C21_75_79_Tot_P,C21_80_84_Married_M,C21_80_84_Married_F,C21_80_84_Married_P,C21_80_84_Sep_M,C21_80_84_Sep_F,C21_80_84_Sep_P,C21_80_84_Div_M,C21_80_84_Div_F,C21_80_84_Div_P,C21_80_84_Wid_M,C21_80_84_Wid_F,C21_80_84_Wid_P,C21_80_84_Nvr_marrd_M,C21_80_84_Nvr_marrd_F,C21_80_84_Nvr_marrd_P,C21_80_84_Tot_M,C21_80_84_Tot_F,C21_80_84_Tot_P,C21_85_over_Married_M,C21_85_over_Married_F,C21_85_over_Married_P,C21_85_over_Seprtd_M,C21_85_over_Seprtd_F,C21_85_over_Seprtd_P,C21_85_over_Divorce_M,C21_85_over_Divorce_F,C21_85_over_Divorce_P,C21_85_over_Wid_M,C21_85_over_Wid_F,C21_85_over_Wid_P,C21_85_over_Nvr_mard_M,C21_85_over_Nvr_mard_F,C21_85_over_Nvr_mard_P,C21_85_over_Tot_M,C21_85_over_Tot_F,C21_85_over_Tot_P,C21_Tot_Married_M,C21_Tot_Married_F,C21_Tot_Married_P,C21_Tot_Sep_M,C21_Tot_Sep_F,C21_Tot_Sep_P,C21_Tot_Div_M,C21_Tot_Div_F,C21_Tot_Div_P,C21_Tot_Wid_M,C21_Tot_Wid_F,C21_Tot_Wid_P,C21_Tot_nver_marrie_M,C21_Tot_nver_marrie_F,C21_Tot_nver_marrie_P,C21_Tot_Tot_M,C21_Tot_Tot_F,C21_Tot_Tot_P
30102,583,169,599,771,72,48,122,2067,2237,4299,909,563,1477,32,12,38,96,168,266,167,639,808,31,26,62,1240,1409,2644,581,296,883,17,10,32,79,114,193,286,1089,1372,33,28,60,1000,1531,2536,19862,19951,39813,1177,1485,2669,3379,4736,8113,997,3557,4558,11705,10383,22083,37124,40114,77236
30103,336,88,347,435,42,41,85,967,1169,2142,385,273,659,12,6,23,65,119,183,102,346,444,32,32,67,594,777,1370,282,157,437,11,3,17,43,87,133,168,636,810,22,43,64,528,932,1455,13931,14056,27988,862,1032,1894,2432,3546,5980,582,2133,2715,10308,9515,19826,28116,30289,58407
30201,169,49,212,261,18,43,67,657,785,1439,326,263,582,5,8,18,30,42,65,66,252,316,10,17,30,436,581,1023,245,118,367,4,3,10,13,36,50,119,500,623,20,46,64,405,706,1113,9568,9655,19218,460,576,1036,1071,1745,2815,372,1380,1751,6395,6089,12488,17860,19441,37301
30202,344,71,383,451,78,76,158,915,1261,2180,489,390,877,14,17,30,64,97,162,103,487,591,47,64,113,717,1059,1778,454,247,707,12,10,16,36,100,138,265,1055,1313,32,96,127,797,1509,2304,13032,13093,26120,880,996,1876,2167,3396,5568,623,2617,3243,12542,12032,24572,29242,32142,61382
30203,162,41,170,208,49,61,114,475,573,1046,167,131,296,11,7,20,29,56,85,47,162,209,25,36,61,277,397,674,145,66,218,6,0,8,21,30,55,74,331,408,29,87,118,278,528,804,7270,7191,14458,522,608,1136,1463,1915,3379,278,1084,1361,8262,7445,15702,17794,18239,36039
30204,342,88,371,464,57,50,111,900,1159,2059,348,244,589,17,7,26,71,92,165,91,393,481,36,37,72,561,780,1339,260,155,420,12,3,15,35,81,112,177,664,843,21,39,58,508,947,1453,11287,11414,22702,783,967,1746,1990,3107,5096,584,2176,2753,9054,8374,17428,23699,26022,49725
30301,198,38,243,284,30,51,78,626,812,1439,338,224,564,10,10,22,30,45,75,58,280,341,21,29,52,458,591,1049,222,118,340,4,0,10,18,42,59,121,533,655,14,22,33,385,712,1100,10710,10853,21560,433,638,1074,1259,2134,3393,341,1555,1893,8175,8061,16232,20915,23245,44153
30302,332,58,261,318,81,90,166,735,933,1668,326,219,542,11,18,26,51,95,150,85,306,392,42,57,98,517,692,1205,258,138,403,8,8,18,40,80,112,157,678,836,47,60,104,512,964,1479,12269,12261,24529,791,961,1756,2255,3159,5413,482,1859,2342,17369,16637,34009,33162,34884,68050
30303,233,83,341,428,40,42,88,1014,1133,2146,485,340,831,10,16,29,52,74,119,106,406,511,19,35,58,680,868,1540,378,184,563,7,10,16,29,69,94,160,626,788,13,31,39,586,924,1501,15816,16070,31887,729,972,1698,1759,2758,4518,540,2079,2617,12468,11237,23704,31310,33114,64422
30304,121,39,152,191,22,36,62,443,528,969,187,153,344,7,4,17,29,40,69,57,212,276,19,17,33,305,431,734,166,80,246,5,7,12,8,26,33,83,391,471,9,12,28,267,515,781,7264,7237,14504,412,473,884,1020,1415,2435,263,1087,1347,7215,6178,13392,16170,16385,32561
30305,147,50,220,273,19,18,36,629,648,1278,303,185,490,4,3,12,36,45,77,51,215,261,11,14,29,406,468,870,164,80,240,8,3,13,15,28,48,97,411,507,13,6,21,296,535,830,14029,14258,28285,666,898,1564,1432,2218,3648,351,1551,1901,9119,8206,17333,25599,27137,52733
30306,147,54,192,248,24,17,42,647,688,1338,334,195,530,3,0,3,32,45,76,67,216,281,9,12,21,454,469,921,172,94,272,5,3,12,25,22,46,105,393,499,11,9,23,320,533,856,10348,10461,20816,506,602,1108,1182,1742,2921,350,1327,1672,7941,6430,14369,20327,20559,40881
30401,133,37,126,166,11,20,31,554,559,1114,221,150,371,10,6,17,27,50,77,28,148,174,9,7,22,298,361,653,148,83,230,0,0,0,26,31,50,74,341,409,7,15,19,253,465,717,7546,7590,15139,284,378,662,769,1259,2025,230,912,1142,4031,3697,7731,12861,13842,26697
30402,158,48,190,240,19,17,35,800,869,1666,416,308,724,4,6,10,30,59,93,62,229,298,4,21,24,521,628,1153,286,147,431,6,0,8,20,53,73,147,481,628,12,25,38,462,703,1169,11163,11315,22478,333,442,775,870,1555,2423,352,1299,1650,5542,4800,10339,18256,19415,37665
30403,189,53,193,246,46,44,92,670,764,1431,325,211,534,9,7,18,24,64,91,42,193,239,15,22,42,418,503,922,203,95,303,10,3,10,12,19,33,108,429,532,6,30,34,338,574,910,9625,9742,19369,420,581,1002,1019,1795,2809,293,1220,1516,10557,10213,20770,21920,23558,45471
30404,207,68,232,300,33,37,75,740,874,1613,316,223,540,3,8,12,30,79,112,64,241,308,19,26,44,434,578,1011,225,117,344,7,5,9,13,42,55,132,581,713,16,34,53,395,779,1171,10504,10592,21095,485,684,1170,1333,2233,3564,371,1512,1879,8057,7272,15325,20754,22288,43040
30501,278,55,203,259,119,50,164,783,756,1532,292,180,465,10,7,12,53,68,121,53,209,266,64,31,97,474,495,970,197,88,279,12,6,17,18,39,60,101,399,503,46,35,74,371,566,934,11220,11103,22321,1155,1043,2200,3013,3532,6543,421,1421,1837,24743,22656,47400,40553,39755,80307
30502,154,32,106,130,33,26,61,321,395,718,128,93,216,8,10,21,34,38,69,35,96,134,15,6,24,222,244,463,104,38,136,3,0,8,10,29,44,63,234,295,15,17,30,197,317,513,7507,7547,15056,465,581,1038,1285,1871,3157,224,761,980,8212,8148,16363,17693,18908,36605
30503,326,86,310,396,114,85,205,965,1085,2045,384,254,633,19,7,24,62,99,167,80,301,380,49,66,115,588,731,1317,260,136,394,13,5,21,31,65,101,147,639,784,34,50,85,481,899,1381,15549,15559,31110,1095,1216,2307,3045,4048,7101,536,1906,2434,22109,21434,43544,42336,44165,86501
30504,166,43,147,192,65,70,128,539,643,1186,223,138,360,9,11,18,40,52,96,44,135,175,36,35,75,344,371,714,124,59,184,0,0,3,11,44,53,91,284,376,25,33,60,260,427,680,10083,10133,20212,537,574,1110,1394,2083,3472,285,927,1208,12389,11983,24371,24676,25702,50378
30601,280,63,228,293,65,33,102,830,813,1644,264,153,424,12,16,28,50,55,100,74,175,244,21,3,28,416,410,823,169,87,252,12,9,14,22,32,46,88,262,351,15,0,20,301,385,690,10486,10540,21020,751,955,1706,2166,2912,5077,420,1334,1757,8634,8369,17002,22458,24104,46563
30602,534,126,474,601,146,82,224,1441,1528,2966,504,296,797,34,14,43,122,119,239,129,477,612,65,28,96,852,935,1788,326,161,493,18,7,26,65,80,142,222,743,964,40,27,73,675,1015,1698,15631,15723,31358,1556,1798,3348,4027,4978,9004,923,3112,4033,19856,17866,37723,41995,43471,85466
30603,176,54,191,240,71,15,90,711,668,1379,301,170,464,9,6,18,56,33,89,65,235,299,32,13,48,470,449,917,203,76,282,3,3,8,38,13,48,94,356,450,19,11,32,356,457,815,6464,6379,12842,524,486,1012,1468,1302,2769,414,1284,1693,5855,4732,10586,14717,14187,28898
30604,87,21,52,72,21,9,28,257,219,476,84,41,126,7,0,4,23,12,33,24,62,89,14,0,13,144,115,265,40,14,58,5,3,4,15,12,22,27,60,89,8,0,8,92,88,182,2053,2053,4109,210,189,405,631,618,1248,137,335,473,2265,1915,4180,5301,5116,10420
30605,319,84,287,375,61,29,89,1071,1044,2116,419,258,679,26,9,34,69,60,129,109,284,383,34,19,52,649,628,1281,285,132,420,12,4,18,27,31,61,142,439,576,25,14,38,498,618,1113,7839,7907,15748,623,688,1307,1862,2142,4003,553,1665,2214,6470,5675,12147,17354,18069,35427
30701,142,80,273,356,51,18,70,710,723,1437,316,204,521,17,12,29,49,35,87,73,265,341,41,8,44,497,526,1022,163,95,259,8,3,15,19,5,25,116,353,471,23,19,40,325,479,806,8248,8123,16370,738,689,1428,1588,1352,2936,483,1521,2002,6567,5708,12279,17625,17391,35017
30702,184,96,237,332,42,34,76,887,881,1765,379,225,606,15,14,32,39,33,72,83,276,363,30,23,53,547,578,1123,256,124,375,6,0,6,16,30,48,124,457,582,24,18,46,430,626,1059,8570,8524,17099,712,671,1379,1477,1511,2991,521,1557,2081,5924,4833,10756,17204,17095,34306
30703,267,117,305,427,64,35,103,1090,1045,2136,418,297,718,10,8,17,80,76,152,107,309,410,28,23,49,643,705,1350,262,110,369,12,0,15,33,27,62,148,491,646,20,22,39,474,650,1128,8481,8505,16991,600,681,1280,1673,1926,3596,613,1768,2385,5347,4706,10056,16718,17591,34310
30801,71,27,84,109,27,6,35,259,249,507,90,45,129,8,3,12,17,8,31,22,70,94,8,8,7,144,136,281,40,12,50,0,0,0,9,8,13,27,82,105,14,9,20,83,106,191,5194,4948,10137,430,384,816,991,830,1817,177,476,651,4763,3817,8582,11558,10451,22006
30803,533,193,628,818,107,71,172,1954,2045,3996,792,576,1374,33,24,55,120,135,256,201,783,985,63,57,125,1204,1585,2788,518,265,788,16,7,22,71,91,166,366,1073,1440,44,73,114,1020,1509,2528,22141,21697,43836,1786,1980,3763,4305,5180,9482,1332,4071,5405,18919,16180,35101,48479,49107,97589
30804,42,18,81,95,20,9,23,220,237,459,112,81,189,6,7,12,17,7,21,33,76,108,11,3,14,176,165,343,44,20,66,3,0,4,5,4,8,27,146,169,9,6,10,87,177,266,3041,2900,5944,244,198,438,438,377,820,133,454,583,2047,1620,3670,5904,5556,11455
30805,208,86,233,315,54,14,71,765,733,1507,268,164,430,16,7,20,47,54,98,69,241,311,22,7,24,415,474,886,144,66,215,10,3,14,23,11,37,104,299,404,13,8,20,293,387,679,11504,11472,22978,1130,1123,2247,2496,2472,4965,535,1479,2011,9611,8050,17657,25274,24597,49868
30901,445,90,373,465,54,42,96,1155,1364,2519,529,310,842,24,17,41,108,126,231,113,419,536,27,24,48,799,894,1695,347,191,537,8,10,15,61,98,154,182,697,879,38,23,60,633,1008,1638,11491,11514,23003,813,1012,1828,2747,3750,6497,602,2277,2870,11280,11334,22621,26929,29883,56813
30902,377,96,324,418,44,40,82,984,1149,2129,400,273,677,20,17,33,86,105,191,106,348,452,31,30,64,645,775,1421,340,176,516,7,3,13,49,93,145,215,663,875,32,21,55,640,961,1599,10067,10153,20224,736,881,1617,2340,3256,5597,611,2006,2618,9078,8990,18066,22829,25283,48116
30903,677,164,539,707,60,66,129,1837,2016,3858,798,525,1321,28,35,64,138,229,366,164,555,720,39,33,70,1165,1378,2539,491,225,713,13,9,22,71,133,206,259,929,1190,26,29,51,858,1329,2187,12977,13076,26053,1023,1366,2391,3204,5065,8270,908,3221,4130,10027,9354,19382,28131,32093,60225
30904,150,36,83,119,18,9,29,414,385,796,183,100,286,4,3,9,30,34,66,18,85,108,14,4,16,249,227,479,63,28,92,0,0,0,7,27,32,48,113,162,3,6,10,126,168,299,4265,4282,8547,261,291,550,781,1058,1842,194,535,721,2632,2346,4979,8135,8501,16639
30905,147,23,122,149,11,9,26,470,492,960,197,135,332,10,13,22,38,22,59,50,115,170,12,9,15,306,290,604,101,42,147,9,3,8,23,34,59,51,218,269,4,4,12,195,304,494,7301,7367,14670,379,526,898,1010,1559,2567,221,754,976,4547,4390,8936,13457,14591,28056
30906,366,79,299,381,54,26,81,1127,1165,2291,473,313,778,17,15,34,78,119,199,80,307,389,20,14,37,673,774,1446,285,124,418,10,12,20,44,60,103,169,470,639,15,16,30,521,687,1209,13026,13105,26130,873,1116,1986,2393,3416,5809,535,1874,2413,10444,9337,19785,27274,28844,56121
30907,469,144,483,631,41,29,74,1861,1831,3690,678,394,1077,18,13,35,85,108,194,137,431,575,15,20,34,942,971,1912,363,186,547,13,6,23,42,67,112,185,633,813,9,13,25,610,907,1519,28893,29231,58127,1954,2579,4532,4331,6176,10506,876,2948,3831,22874,21833,44706,58924,62776,121701
30908,269,52,253,302,20,18,42,884,1013,1899,440,261,708,20,10,30,56,106,168,86,354,439,30,18,49,637,751,1391,295,136,430,8,4,8,32,64,103,166,690,860,16,15,29,522,915,1434,9672,9843,19511,611,919,1526,1625,2996,4616,462,1935,2395,8347,8273,16615,20711,23958,44672
30909,498,95,356,450,69,46,118,1116,1223,2340,458,339,795,32,29,54,100,150,242,118,417,533,46,32,76,745,962,1707,339,164,504,28,9,33,63,123,188,223,825,1046,34,34,69,679,1160,1834,9986,10042,20027,939,1175,2111,2497,3729,6221,640,2399,3039,12709,11461,24166,26760,28805,55566
30910,398,84,276,358,61,34,97,1099,1089,2190,394,208,598,6,7,17,69,90,160,66,257,319,32,14,41,565,575,1146,223,97,315,8,6,12,43,39,86,100,304,403,24,8,33,400,447,849,8175,8165,16337,721,694,1419,2344,2811,5152,412,1438,1856,8386,7063,15445,20037,20164,40202
31001,286,83,354,435,49,48,94,778,990,1775,338,222,559,21,8,32,51,76,126,88,365,452,18,40,57,512,708,1223,256,126,383,3,9,11,36,46,81,145,531,671,14,27,37,449,734,1188,13711,12971,26684,1373,1343,2715,2356,3425,5782,557,2208,2761,13597,11033,24623,31590,30975,62567
31002,350,115,371,487,62,31,92,1357,1236,2591,498,333,827,20,8,28,100,64,164,97,316,411,42,14,58,754,740,1489,253,93,349,14,0,13,33,39,72,148,462,609,32,22,52,476,615,1095,13095,13053,26144,1213,1168,2376,2640,2846,5487,711,2021,2732,9894,8305,18196,27545,27401,54943
31003,447,137,548,686,77,61,138,1465,1731,3194,574,448,1024,27,21,48,110,162,266,163,588,746,51,42,90,919,1256,2173,424,201,629,10,0,12,45,73,118,226,889,1119,34,52,90,741,1224,1966,18835,19018,37852,1752,2301,4059,3784,5374,9157,976,3411,4384,18717,17234,35954,44067,47345,91408
31004,176,77,240,315,17,15,27,673,701,1376,255,154,410,20,4,18,34,46,83,74,228,301,0,13,19,375,441,819,116,51,164,0,0,5,6,33,37,57,213,271,3,0,7,187,301,489,16866,17058,33925,1417,1903,3322,2498,3653,6156,503,1693,2198,16329,15418,31753,37619,39729,77349
31101,107,43,92,133,18,11,29,340,320,658,106,88,194,16,3,20,20,16,40,22,83,101,11,3,17,183,195,377,87,39,121,4,0,3,15,18,32,49,152,202,5,10,8,154,218,369,2717,2655,5373,312,295,611,645,736,1383,191,549,742,2033,1853,3879,5896,6093,11994
31102,245,66,247,315,19,20,40,668,819,1489,294,178,476,21,17,32,48,60,106,75,259,334,19,10,26,450,525,980,144,76,218,4,5,13,33,48,81,114,292,403,9,3,18,304,424,735,7222,7249,14473,761,925,1690,1683,2397,4081,443,1429,1869,7749,6907,14658,17864,18905,36771
31103,282,93,335,424,28,24,54,841,996,1836,353,199,548,16,14,29,59,76,133,80,294,374,13,15,29,521,588,1112,183,86,271,10,6,8,24,47,69,105,368,476,6,20,28,326,523,857,15266,15402,30666,1356,1740,3102,2512,3600,6110,612,2194,2805,15025,13681,28707,34769,36610,71382
31104,167,58,172,232,14,13,27,612,553,1165,183,108,294,14,0,14,24,27,57,36,143,179,5,9,16,268,291,552,82,43,122,7,3,6,11,19,25,40,151,190,3,0,4,132,214,355,11466,11627,23093,779,978,1749,1639,2033,3665,340,996,1335,8552,7897,16456,22770,23527,46301
31105,290,84,306,387,34,21,53,935,983,1922,369,246,616,18,8,31,53,95,142,83,334,408,14,3,21,526,691,1217,220,113,334,7,5,17,22,62,86,139,523,665,12,9,24,403,719,1122,11475,11525,23005,825,1128,1958,1997,2901,4900,523,2032,2560,9756,8896,18656,24587,26486,51076
31106,380,120,350,471,44,27,81,1124,1113,2239,403,217,624,23,12,38,74,95,170,104,304,403,16,15,34,617,645,1265,211,108,318,15,3,16,36,62,96,128,459,588,15,19,37,405,654,1057,13221,12995,26209,1214,1492,2707,2580,3440,6023,668,2257,2920,13049,11120,24172,30727,31305,62023
31201,93,49,107,154,38,8,46,405,335,746,137,69,209,11,4,18,28,27,56,50,115,173,17,9,28,245,234,472,72,40,118,3,0,9,19,16,35,45,159,202,11,4,10,148,219,371,6526,5830,12361,706,456,1170,1598,1142,2739,297,738,1034,6608,4744,11356,15739,12918,28659
31202,453,174,565,742,112,43,154,1683,1766,3445,664,403,1064,17,14,29,85,107,191,173,582,752,50,33,83,997,1131,2123,431,228,660,12,9,17,43,60,106,271,865,1136,32,24,62,790,1184,1979,22742,22679,45423,1736,1991,3725,4457,4802,9265,1147,3491,4637,18555,15590,34145,48640,48547,97190
31203,105,31,73,105,24,0,25,359,272,632,96,49,144,5,5,4,24,16,46,30,77,107,8,0,13,161,154,321,46,26,73,6,0,4,7,6,11,33,110,144,5,3,5,93,145,240,3964,3953,7921,358,389,745,994,998,1985,204,501,704,4408,3704,8114,9929,9547,19478
31301,429,142,404,543,50,34,82,1622,1669,3292,661,423,1088,23,16,32,99,102,204,135,387,525,16,13,29,936,942,1874,368,167,536,9,6,10,38,48,90,177,528,702,15,8,24,606,764,1366,8646,8706,17359,703,673,1376,1925,2371,4293,688,2100,2787,3815,3256,7067,15777,17110,32888
31302,388,119,431,546,56,24,79,1266,1335,2597,451,283,730,34,12,46,71,96,169,118,361,485,28,23,47,705,772,1471,282,157,437,13,9,23,43,62,101,203,622,816,22,20,41,559,861,1422,12739,12825,25563,1271,1659,2931,2662,3887,6553,767,2490,3260,12427,11859,24286,29868,32717,62586
31303,66,25,76,106,7,4,6,280,222,508,82,55,129,3,3,8,18,8,26,24,69,93,12,3,14,133,138,274,48,17,66,3,0,5,14,11,19,27,100,130,10,0,12,98,135,232,3232,2782,6013,395,206,606,604,570,1178,147,440,594,2633,1469,4104,7012,5479,12488
31304,276,88,333,427,29,16,43,994,1054,2051,403,269,668,12,10,24,51,68,118,97,341,442,19,25,40,582,708,1284,216,98,311,11,4,13,29,42,74,150,423,572,14,4,15,409,573,987,12690,12784,25475,963,1234,2191,2055,3089,5146,575,1863,2432,10239,9392,19628,26513,28359,54869
31305,548,168,524,691,79,64,142,1502,1674,3174,570,446,1015,34,26,60,110,164,274,143,551,692,45,54,99,896,1236,2129,423,230,658,14,6,23,52,110,159,255,862,1115,48,67,115,791,1280,2068,11569,11580,23150,1004,1342,2342,2871,4430,7304,882,3020,3903,9039,8220,17262,25365,28595,53964
31401,229,102,330,433,29,20,48,1232,1278,2512,470,276,745,4,10,14,47,71,117,92,301,390,9,18,25,627,671,1300,209,102,309,3,6,13,13,33,40,110,411,522,8,23,33,348,571,911,19939,20064,39999,758,1032,1793,2020,3111,5133,569,1732,2290,11579,10352,21935,34861,36284,71148
31402,240,64,315,381,24,17,43,780,997,1784,352,208,561,5,16,22,42,64,108,66,298,357,14,22,38,481,601,1084,232,116,342,3,6,11,16,49,59,119,512,631,16,3,22,381,687,1070,15444,15649,31096,1183,1609,2792,2304,3632,5936,477,1984,2468,12408,12455,24858,31816,35332,67150
31403,167,46,181,228,26,24,48,533,600,1139,201,119,324,8,4,12,28,57,81,44,131,175,9,9,16,290,319,604,112,52,165,0,0,5,18,28,43,57,259,316,12,16,19,203,349,546,6820,6892,13713,526,733,1257,1278,1952,3223,269,1051,1324,6662,5744,12401,15546,16371,31916
31501,89,46,111,160,42,14,58,311,268,578,99,38,138,0,4,6,25,16,40,34,62,92,23,18,37,183,128,314,39,13,51,4,0,4,5,0,3,20,51,67,9,7,14,77,70,150,3842,3325,7167,456,291,750,896,687,1585,287,586,875,7546,6653,14201,13035,11542,24572
31502,74,44,100,139,46,10,61,315,262,578,66,43,113,8,3,9,22,13,28,39,83,126,16,13,23,154,148,299,37,12,50,0,0,0,5,10,18,20,99,117,15,4,16,78,122,197,4317,4105,8420,397,364,755,926,808,1730,244,594,836,6374,5396,11768,12256,11256,23511
31503,92,30,106,135,24,15,40,298,303,601,116,53,169,14,0,14,29,10,44,40,102,149,21,16,43,224,188,412,74,37,113,4,0,3,16,12,27,48,165,217,26,10,34,167,226,389,3244,3236,6482,269,228,498,642,569,1208,224,658,881,2569,2425,4990,6950,7116,14067
31601,354,78,360,436,20,38,60,1029,1310,2345,565,418,979,10,7,21,48,119,168,105,392,497,15,25,44,754,957,1706,463,258,720,13,0,18,47,68,116,160,712,871,16,31,44,690,1080,1772,11850,11980,23840,602,896,1499,1668,2994,4660,493,2141,2634,7625,7803,15425,22240,25818,48055
31602,655,176,636,813,81,59,138,2184,2482,4664,1035,722,1759,27,28,53,128,174,306,184,725,914,29,32,62,1410,1684,3091,747,412,1150,26,15,32,84,127,207,386,1144,1538,27,45,75,1267,1731,2999,19465,19578,39045,1155,1670,2827,3416,5328,8741,1070,3755,4825,12274,12113,24390,37394,42444,79832
31603,455,111,400,509,83,29,105,1303,1458,2759,563,388,948,28,14,40,90,141,233,128,459,587,33,19,47,839,1025,1865,402,204,607,7,12,15,46,89,138,253,780,1033,16,26,40,725,1105,1834,12127,12199,24324,972,1062,2031,2833,4112,6945,741,2455,3202,9426,9064,18490,26100,28888,54990
31605,378,95,315,408,51,32,87,1248,1284,2530,534,328,863,21,13,32,74,100,174,92,350,443,29,23,52,747,811,1562,347,169,521,10,11,17,39,82,124,130,579,715,16,14,36,549,855,1406,9961,10003,19958,528,716,1250,1756,2680,4434,489,1852,2340,5679,5282,10963,18413,20533,38945
31606,334,96,266,365,48,42,86,1276,1176,2452,489,315,803,14,6,21,75,75,150,88,277,366,20,12,33,683,689,1370,298,130,429,11,0,9,32,51,80,145,436,578,17,8,27,503,627,1132,12290,12351,24638,719,866,1579,2190,2931,5119,553,1691,2242,7811,7203,15011,23557,25047,48597
31607,334,71,242,311,48,31,77,944,1034,1975,390,254,642,20,12,29,56,76,127,81,274,353,32,14,44,567,629,1195,249,139,386,9,10,21,30,46,79,143,436,578,14,19,28,447,645,1094,9725,9786,19505,631,804,1431,1830,2647,4471,476,1492,1969,6820,6169,12989,19483,20890,40374
31608,165,42,112,156,24,7,32,583,504,1084,223,120,339,9,4,10,39,34,74,44,116,157,6,5,13,310,283,589,115,52,169,4,9,11,11,14,30,42,170,212,7,4,11,187,246,435,5226,5260,10490,275,322,599,1047,1264,2309,226,721,950,3157,2699,5857,9932,10269,20202
31701,703,246,971,1219,116,100,218,2655,3218,5872,1261,897,2166,52,35,92,137,232,369,246,1014,1260,76,81,159,1776,2262,4038,871,444,1314,16,13,28,90,138,225,401,1773,2172,49,89,141,1430,2458,3892,30685,31007,61694,1981,2609,4591,4523,7093,11615,1437,5823,7256,23230,21826,45055,61863,68358,130221
31801,220,70,265,336,69,29,100,916,892,1804,410,273,680,20,7,25,66,47,108,106,347,449,46,18,68,644,684,1331,266,116,386,10,3,11,35,17,50,159,568,726,21,15,35,488,722,1213,7877,7844,15721,627,603,1233,1553,1455,3009,569,1814,2377,6477,5276,11755,17108,16986,34094
31802,734,255,786,1047,167,102,266,2445,2622,5062,941,633,1571,48,25,77,163,210,374,214,841,1053,82,46,133,1444,1759,3202,530,256,791,12,11,21,66,97,166,282,1262,1553,68,52,118,965,1683,2648,31790,31692,63481,2705,3317,6021,6395,8464,14864,1499,5068,6561,34689,30226,64915,77082,78767,155844
31901,661,231,715,950,105,61,166,2515,2460,4979,1032,713,1747,44,30,74,161,162,324,230,795,1026,54,35,86,1521,1727,3246,610,302,910,19,4,26,92,92,182,340,1100,1444,35,29,71,1097,1533,2632,18546,18572,37120,1520,1783,3302,3935,4711,8648,1293,4160,5454,12638,11142,23780,37932,40373,78306
31902,350,146,362,511,92,33,124,1336,1205,2544,514,305,825,25,11,33,122,57,175,131,336,466,45,20,66,842,723,1562,280,139,415,9,6,14,40,40,78,162,469,637,26,26,48,520,678,1198,9535,9468,19006,913,931,1838,2387,2380,4772,768,2043,2811,6999,5871,12870,20605,20691,41299
31903,358,111,359,471,60,29,92,1362,1308,2669,481,282,770,29,9,35,106,80,190,89,340,428,44,13,58,747,731,1473,287,130,411,14,6,21,42,43,87,148,491,634,22,16,38,512,689,1204,10430,10437,20873,875,952,1826,2593,3007,5603,647,2018,2669,7268,6108,13374,21822,22523,44348
31904,547,212,593,806,58,49,114,2033,2088,4122,875,582,1455,32,21,56,120,148,278,178,594,772,44,27,72,1253,1379,2632,493,239,738,20,10,28,65,92,157,243,859,1103,24,25,49,842,1223,2069,12940,13030,25975,1040,1284,2326,2813,3777,6590,992,3247,4235,7459,7093,14548,25242,28433,53674
31905,400,116,356,472,54,26,83,1377,1223,2595,450,289,734,27,7,39,99,80,176,113,331,439,34,13,41,722,712,1430,244,121,364,19,6,19,41,50,88,152,504,657,21,7,33,471,685,1159,9468,9366,18833,985,969,1953,2523,2604,5129,716,2041,2760,6809,5142,11951,20504,20124,40629
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,76,8,0,8,9,4,16,0,0,0,55,26,83,149,28,183
39999,67,26,20,52,11,6,14,220,124,348,35,11,48,8,3,8,14,7,20,8,18,21,0,0,0,63,37,101,5,4,9,3,0,9,3,5,4,6,13,25,0,4,6,23,25,44,2006,1943,3948,593,363,959,977,881,1855,134,194,326,3398,2749,6142,7108,6127,13234
40101,134,18,82,104,29,26,60,338,367,700,115,75,191,3,0,7,36,45,79,26,98,128,14,21,40,202,240,442,86,42,130,0,0,0,11,32,43,50,185,235,12,16,23,150,272,425,3153,3033,6189,338,275,616,941,1063,2011,172,562,734,7406,6621,14033,12014,11556,23578
40102,380,86,348,438,46,28,78,1392,1452,2843,522,359,883,14,10,21,75,106,185,101,328,435,23,19,45,741,826,1560,362,173,535,0,9,10,35,73,108,195,617,808,10,23,29,603,894,1498,16944,17041,33983,796,945,1738,2423,3419,5841,682,2045,2728,10713,9778,20495,31565,33232,64794
40103,272,70,282,350,47,62,107,1019,1129,2153,511,343,854,3,12,18,56,88,139,54,346,399,22,38,65,652,827,1476,354,174,526,3,6,7,28,66,90,176,752,935,12,37,50,575,1036,1609,10298,10538,20837,311,431,743,1087,1811,2898,422,1851,2271,5928,5613,11535,18047,20234,38283
40104,236,65,388,457,42,46,90,931,1283,2220,645,436,1085,10,9,19,47,98,145,106,521,634,18,12,35,829,1081,1912,473,219,694,13,6,14,39,83,117,239,827,1069,13,27,44,771,1162,1935,11548,11720,23270,503,694,1204,1360,2356,3715,582,2406,2987,8117,6908,15027,22110,24093,46199
