SA3_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
40403,3,3,0,0,6,8,44,3,0,0,0,52,1004,283,111,20,6,1427,3281,1607,1613,353,94,6952,656,494,788,450,220,2618,68,22,12,3,11,116,5062,2407,2530,841,333,11169,0,0,0,0,0,4,35,4,0,0,0,45,402,84,35,6,4,531,383,198,109,35,7,735,17,16,24,3,5,75,6,4,0,0,0,9,850,306,173,53,15,1394,6,0,3,0,0,11,149,28,10,4,0,186,926,367,147,31,9,1478,176,67,48,9,0,300,5,3,3,4,0,13,18,5,4,0,0,29,1290,475,208,56,7,2029,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,3,0,0,3,7205,3186,2918,942,358,14607,0,0,0,0,0,4,35,4,6,0,0,47,819,230,97,16,8,1168,3133,1593
40501,5,0,0,0,0,6,60,7,5,0,0,74,637,106,43,21,0,806,2579,987,896,248,73,4787,1022,578,949,533,213,3292,34,5,17,0,4,57,4332,1689,1902,806,290,9018,0,0,0,0,0,0,7,0,0,0,0,7,29,7,0,0,0,40,74,22,10,10,0,110,5,3,3,3,0,16,0,0,0,0,0,0,118,29,16,11,0,178,0,0,0,0,0,0,5,0,0,0,0,5,41,4,0,0,0,48,33,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,82,11,0,3,0,98,0,0,0,0,0,3,19,0,0,0,0,19,9,0,0,0,0,12,3,3,0,3,0,15,4,6,0,0,0,4,0,0,0,0,0,0,29,12,3,3,0,49,5,0,0,0,0,6,4562,1742,1924,823,294,9343,5,5,0,0,0,6,61,0,4,0,4,70,574,94,54,12,0,734,2589,963
40502,6,0,0,0,0,3,60,5,0,0,0,66,553,74,26,3,3,667,1842,577,515,178,63,3176,613,331,430,317,143,1837,32,6,5,0,6,49,3106,997,976,500,218,5798,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,23,14,3,0,0,0,17,0,4,0,0,0,6,0,0,0,0,0,0,33,12,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,17,10,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,24,4,3,0,0,34,0,0,0,0,0,0,13,0,0,0,0,13,0,5,0,0,0,6,20,7,0,0,0,31,7,0,5,0,0,11,0,0,0,0,0,0,41,15,7,0,0,57,0,0,0,0,0,0,3210,1023,987,500,222,5940,6,0,0,3,0,9,54,3,3,0,0,63,530,61,37,5,0,636,1801,525
40503,4,0,0,0,0,9,47,6,3,0,0,53,563,90,37,8,6,695,2433,761,674,216,83,4167,625,371,446,328,176,1942,55,9,4,3,4,78,3726,1232,1165,555,263,6945,0,0,0,0,0,0,3,0,0,0,0,3,35,0,0,0,0,36,122,50,26,18,4,217,10,3,5,6,0,26,9,0,0,0,0,9,168,58,33,20,8,289,0,0,0,0,0,0,8,0,0,0,0,8,40,4,0,0,0,36,9,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,59,4,3,0,0,64,6,0,0,0,0,6,10,0,0,0,0,10,10,0,0,0,0,12,5,6,5,0,0,14,0,0,3,3,0,13,0,0,0,0,0,0,31,7,6,3,5,48,3,0,0,0,0,3,3988,1300,1206,584,274,7353,9,0,0,0,0,5,42,8,0,0,0,47,538,82,22,7,4,651,2309,725
40504,5,0,0,0,0,4,28,0,0,0,0,30,732,87,42,10,0,866,2384,579,474,158,45,3635,755,314,426,270,118,1878,37,9,4,3,0,52,3939,985,951,437,167,6478,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,43,43,7,5,3,0,55,6,7,5,0,0,17,3,0,0,0,0,8,96,19,7,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,26,3,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,26,9,0,0,0,38,5,0,0,0,0,5,25,0,3,0,0,23,23,0,0,0,0,30,6,4,0,0,0,13,5,0,0,3,0,9,0,0,0,0,0,0,63,8,9,3,0,83,0,0,0,0,0,0,4132,1013,972,439,165,6727,0,0,0,0,0,0,39,4,0,3,0,58,597,76,24,8,6,711,2394,595
40601,12,0,0,0,0,20,95,11,0,0,0,101,856,187,94,18,7,1168,4047,1522,1349,481,145,7544,1074,684,938,603,282,3586,86,22,17,15,9,148,6172,2424,2403,1116,449,12560,6,0,0,0,0,6,19,0,0,0,0,20,283,44,14,0,0,352,646,304,186,82,26,1246,55,42,34,23,26,173,12,6,0,7,0,23,1023,396,235,113,53,1817,0,0,0,0,0,0,24,0,0,0,0,26,102,14,0,0,0,122,42,21,11,0,0,79,3,0,4,4,0,15,5,0,0,0,0,5,186,37,13,6,0,243,12,0,0,0,0,13,29,0,0,0,0,30,8,0,8,0,0,17,16,7,7,3,0,30,10,0,3,0,0,10,0,0,0,0,0,3,73,11,10,3,0,104,6,5,0,0,0,9,7451,2866,2666,1238,506,14732,7,0,0,0,0,11,79,14,9,6,4,104,774,143,67,20,8,1006,3845,1287
40602,3,0,0,0,0,3,65,11,4,5,0,84,405,74,40,18,12,548,1679,723,636,221,200,3467,427,352,479,274,150,1684,32,14,16,7,9,81,2612,1185,1181,524,371,5867,0,0,0,0,0,0,4,0,0,0,0,9,40,7,4,0,0,52,92,36,24,8,6,163,9,4,7,5,8,32,6,3,0,3,0,12,144,56,36,11,12,258,0,0,0,0,0,0,7,0,0,0,0,10,45,6,4,3,0,59,11,5,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,66,15,12,3,5,93,3,0,0,0,0,8,13,0,0,0,0,13,12,0,0,0,0,15,17,3,3,0,0,24,3,0,0,0,0,5,0,0,0,0,0,0,43,8,4,0,4,58,14,0,3,5,0,26,2883,1258,1232,538,387,6299,5,6,4,0,0,10,48,10,4,0,0,61,290,66,32,13,16,420,1455,622
40701,8,0,5,0,0,11,87,8,5,0,0,96,1279,159,62,11,3,1525,4583,1100,952,265,59,6967,1553,662,895,535,228,3878,58,14,4,6,4,83,7572,1946,1922,823,299,12556,0,0,0,0,0,0,12,0,0,0,0,12,161,5,0,0,0,169,130,20,10,5,0,169,22,4,0,0,0,31,9,4,0,0,0,10,326,32,12,10,4,385,0,0,0,0,0,0,6,0,0,0,0,6,63,10,0,0,0,69,38,7,3,0,0,51,0,0,0,0,0,8,0,0,0,0,0,0,112,15,9,0,0,141,3,0,0,0,0,3,16,0,0,0,0,20,18,5,3,0,0,26,13,3,3,0,0,22,6,3,5,0,0,8,0,0,0,0,0,0,57,8,10,0,3,82,0,0,0,0,0,0,8069,2003,1956,834,302,13171,17,4,5,0,0,21,114,11,4,3,0,131,1249,147,81,14,6,1491,4652,1180
40702,3,0,0,0,0,10,69,4,3,0,0,85,994,167,73,13,6,1248,5275,1920,1829,527,149,9702,1624,916,1248,916,321,5022,92,27,20,10,5,147,8056,3031,3174,1470,482,16214,0,0,0,0,0,0,10,4,0,0,0,9,109,18,7,0,0,132,140,49,25,9,6,228,18,8,5,0,3,42,9,0,0,0,0,5,274,75,44,14,13,423,0,0,0,0,0,0,23,0,4,0,0,20,212,34,8,0,0,255,59,32,9,3,0,98,4,3,0,0,0,9,11,0,0,0,0,14,305,71,16,5,0,400,3,0,0,0,0,4,11,0,0,0,0,13,5,8,0,0,0,15,7,5,3,0,0,13,3,0,4,0,0,8,4,0,0,0,0,4,41,8,10,3,0,57,8,0,0,0,0,14,8685,3190,3242,1492,493,17106,8,0,0,0,0,4,69,13,3,0,3,91,884,164,68,17,3,1132,5064,1683
40703,10,0,0,5,0,12,138,18,8,3,0,176,1309,234,83,36,10,1671,5575,2057,1714,591,187,10122,1689,861,1169,803,357,4883,119,38,31,17,8,216,8840,3210,3009,1463,567,17085,0,0,0,0,0,0,8,4,0,0,0,10,135,16,5,0,0,162,173,85,43,24,16,334,20,5,0,8,11,47,6,4,0,0,0,13,341,106,49,38,24,563,0,0,0,0,0,0,20,4,7,0,0,30,124,32,14,0,0,175,15,8,10,0,0,35,0,0,0,0,0,0,11,0,0,0,0,14,168,49,27,3,0,255,4,0,0,0,0,3,28,0,0,0,0,28,37,0,0,0,0,38,30,5,3,0,4,41,7,0,0,0,0,11,5,0,0,0,0,8,111,16,7,0,3,141,15,3,3,0,0,21,9470,3383,3095,1512,602,18060,10,8,0,0,0,20,108,17,11,4,7,143,1258,203,89,25,9,1587,5641,1986
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,8,4,0,0,0,13,59,9,9,4,0,83,534,99,57,8,4,713,2236,871,699,176,51,4031,2007,1098,1514,719,257,5602,41,10,3,10,0,64,4892,2090,2289,916,306,10501,0,0,0,0,0,0,15,0,0,0,0,10,97,7,6,0,0,109,171,35,17,4,0,233,33,14,7,10,0,66,3,0,0,0,0,7,324,61,29,13,0,425,0,0,0,0,0,0,0,0,0,0,0,0,53,10,5,0,0,56,54,11,7,0,0,75,8,0,3,0,0,13,0,0,0,0,0,0,108,19,15,3,0,149,9,0,0,0,0,5,18,4,3,0,0,28,49,4,0,0,0,56,18,0,4,3,0,27,0,0,0,0,0,11,0,0,0,0,0,0,95,9,11,4,0,126,5,0,3,0,0,10,5432,2186,2345,946,315,11216,6,4,0,0,0,15,67,15,6,0,3,101,484,123,62,25,6,701,2498,933
50102,9,8,4,0,0,16,56,9,5,0,4,74,741,194,70,15,4,1020,4641,1769,1410,401,137,8361,4799,2853,3635,1709,742,13738,122,36,34,15,10,223,10369,4867,5155,2144,898,23433,0,0,0,0,0,0,30,3,0,0,0,33,324,46,7,3,3,389,322,123,50,17,0,508,29,14,14,6,5,73,14,3,0,0,0,24,718,193,78,26,9,1023,0,0,0,0,0,0,11,0,0,0,0,14,143,31,20,0,0,185,119,56,19,15,0,215,9,6,0,3,0,18,4,0,0,0,0,11,290,96,38,21,0,447,14,0,0,0,0,19,39,0,0,0,0,44,38,13,3,0,0,55,17,3,3,0,0,25,3,0,3,0,0,9,19,0,5,0,0,25,135,19,13,0,0,174,10,4,0,0,0,18,11520,5179,5293,2191,914,25096,12,0,3,0,0,18,53,10,6,0,7,77,756,173,85,22,10,1043,4617,1825
50103,9,10,0,0,0,12,55,5,0,0,0,67,440,87,50,14,5,596,1569,457,436,156,36,2653,1051,434,538,327,171,2515,23,8,10,0,0,42,3142,999,1034,493,218,5885,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,19,5,4,0,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,23,4,0,0,0,32,0,0,0,0,0,0,3,0,0,0,0,3,30,4,6,0,0,38,8,4,0,0,0,9,0,4,0,0,0,5,0,0,0,0,0,0,48,9,3,0,0,61,3,0,0,0,0,3,7,0,0,0,0,3,3,5,0,0,0,8,3,0,0,0,0,14,0,3,0,0,0,3,0,0,0,0,0,0,20,12,5,0,0,37,10,0,0,0,0,10,3233,1025,1037,499,215,6011,10,0,0,3,0,10,60,5,0,0,0,70,438,78,53,12,4,581,1596,392
50201,6,0,3,3,0,20,71,6,0,0,0,79,873,107,50,15,0,1046,3899,1189,823,207,83,6201,5005,2503,3144,1415,643,12712,109,28,29,12,10,195,9971,3838,4055,1656,736,20260,3,0,0,0,0,4,26,0,3,0,0,31,485,25,6,0,0,516,598,139,79,14,5,825,67,20,20,12,5,123,20,4,5,0,0,25,1193,191,111,22,8,1527,0,0,0,0,0,0,21,0,0,0,0,19,198,34,6,0,0,239,318,86,40,11,0,452,27,11,3,0,5,40,6,0,0,0,0,12,568,124,53,14,8,758,8,0,0,0,0,5,47,6,0,4,0,52,77,7,0,0,0,86,32,5,5,0,0,43,5,0,0,5,0,15,0,0,0,0,0,6,172,19,6,7,0,207,10,3,0,0,0,16,11913,4179,4222,1702,755,22766,7,4,0,0,0,18,62,12,3,0,5,82,812,112,41,14,9,988,4267,1339
50301,0,0,0,0,0,6,41,3,0,0,0,46,627,149,85,17,0,881,2110,925,1063,210,28,4331,2142,1469,2543,1521,464,8131,59,13,12,6,0,88,4980,2567,3701,1751,495,13489,0,0,0,0,0,0,19,0,0,0,0,22,267,46,12,0,0,327,350,131,89,20,5,590,50,22,52,26,0,145,10,0,0,0,0,14,696,197,149,47,8,1098,9,0,0,0,0,9,223,28,3,0,0,259,536,129,60,12,3,740,224,70,39,6,3,346,18,7,4,3,0,27,14,0,0,0,0,14,1017,234,107,25,4,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,13,6694,3002,3958,1831,505,15994,0,0,0,0,0,3,28,3,3,0,0,36,458,128,54,18,7,663,1900,825
50302,4,0,5,0,0,3,106,4,0,0,0,107,1239,367,174,31,3,1814,2512,1352,1461,272,63,5654,954,837,1416,722,188,4116,33,13,9,3,3,59,4842,2572,3055,1026,261,11762,0,0,0,0,0,0,118,9,4,0,0,130,762,157,36,11,0,961,1012,441,233,51,20,1749,151,93,80,47,10,385,14,4,0,4,0,29,2054,703,352,111,29,3253,42,4,0,0,0,47,1133,120,28,0,0,1278,2570,667,204,46,11,3493,697,238,128,27,12,1105,38,19,14,3,0,77,40,9,5,0,0,60,4524,1058,375,77,21,6056,0,0,0,0,0,0,11,0,0,0,0,15,28,3,0,0,0,30,9,9,0,0,0,21,0,0,3,0,0,6,0,0,0,0,0,0,46,9,8,0,0,70,14,0,0,4,0,20,11488,4359,3795,1224,312,21165,0,0,0,0,0,0,66,6,6,0,0,82,1067,283,169,21,4,1544,2436,1308
50401,6,3,0,0,0,10,41,8,6,0,0,55,892,267,123,33,3,1314,3790,1750,1407,374,129,7460,2333,1494,1867,921,422,7039,81,25,13,11,16,140,7144,3535,3417,1346,568,16020,3,0,0,0,0,4,35,0,0,0,0,36,480,124,39,8,0,650,790,362,191,55,28,1416,88,75,95,46,13,317,18,9,0,0,0,28,1413,561,327,107,37,2451,0,0,0,0,0,4,159,20,6,0,0,188,505,173,61,18,0,752,261,118,76,19,8,487,13,9,9,9,5,41,25,7,3,0,0,31,968,330,161,45,11,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,6,0,0,0,0,7,9532,4442,3902,1497,623,20002,5,0,0,0,0,7,48,4,7,0,4,61,788,223,101,15,6,1135,3829,1876
50402,3,0,0,0,0,7,40,3,0,3,0,47,378,98,42,13,3,536,2093,861,632,189,59,3837,2052,1206,1587,834,374,6061,61,19,10,10,6,106,4627,2186,2277,1051,449,10589,0,0,0,0,0,0,11,0,0,0,0,11,56,13,0,0,0,72,49,19,3,0,7,78,18,7,16,11,5,54,0,0,0,0,0,0,133,40,27,11,12,212,0,0,0,0,0,0,6,0,0,0,0,6,32,0,0,0,0,27,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,43,0,7,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,3,0,0,4,4805,2232,2308,1060,456,10861,5,0,0,0,0,7,37,11,9,0,5,60,429,80,42,13,4,565,1963,811
50403,13,0,3,0,0,22,51,12,0,4,5,74,485,126,71,22,8,711,3798,1967,1520,387,171,7841,4541,3535,4869,2294,1260,16491,96,54,49,24,28,249,8982,5695,6507,2731,1474,25390,5,0,0,0,0,5,13,0,0,0,0,17,153,32,14,3,0,202,359,205,91,24,7,692,32,25,32,20,5,116,9,0,4,0,0,18,575,274,135,44,14,1046,0,0,0,0,0,0,23,0,0,0,0,27,146,22,3,0,0,175,185,81,42,13,0,321,10,9,10,0,3,31,13,0,4,0,0,15,375,117,56,16,3,567,4,0,0,0,0,4,30,0,0,0,0,30,45,3,0,0,0,48,13,0,0,0,0,8,5,0,0,0,0,7,11,0,0,0,0,12,96,4,7,0,0,108,9,0,4,0,0,16,10036,6084,6705,2791,1492,27118,11,4,5,0,7,25,57,13,0,12,9,89,458,112,70,15,10,670,4263,2304
50501,10,3,3,0,0,22,28,7,3,0,3,42,310,62,27,8,0,411,5798,2561,1943,372,87,10751,9044,6180,8901,3688,1203,29020,113,36,34,16,7,206,15291,8852,10917,4090,1303,40449,0,0,0,0,0,4,13,6,0,0,0,19,148,17,0,0,0,172,657,233,108,15,0,1023,100,50,56,17,11,233,8,6,3,0,0,21,934,308,173,37,9,1463,0,0,0,0,0,0,49,5,0,0,0,56,259,34,17,3,0,316,214,67,32,12,0,325,13,13,10,8,0,52,6,0,0,0,0,8,550,123,56,20,0,750,0,0,0,0,0,0,14,0,0,0,0,14,31,0,0,0,0,30,4,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,48,7,0,0,0,53,3,0,0,0,0,10,16825,9288,11145,4145,1323,42721,3,4,0,0,0,11,27,11,3,5,0,49,307,65,34,10,0,419,5274,2377
50502,11,3,5,6,3,23,57,11,9,5,0,81,1247,323,135,39,8,1757,7316,3314,2781,787,344,14549,4840,3170,4614,2201,945,15773,169,64,50,23,42,351,13646,6894,7594,3057,1351,32539,7,6,6,0,0,14,113,9,5,0,0,139,1624,401,131,28,14,2194,3825,1629,925,233,88,6705,320,221,296,127,73,1031,66,40,18,5,9,136,5959,2306,1383,392,177,10224,9,0,0,0,0,12,189,25,10,0,0,217,1042,263,105,16,6,1435,736,297,174,43,17,1267,34,34,43,9,4,128,24,10,4,3,0,38,2027,625,337,78,31,3096,0,0,0,0,0,4,5,0,0,0,0,10,9,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,26,5,9,8,0,0,12,21657,9835,9312,3528,1555,45897,0,3,3,0,3,16,58,16,9,3,3,90,939,230,122,30,8,1325,6683,3153
50503,15,4,5,4,0,29,43,10,6,8,4,66,605,87,46,9,5,749,4763,2397,1653,472,254,9534,7526,5736,8201,3696,1970,27124,131,51,60,43,37,318,13083,8286,9970,4224,2260,37822,0,0,0,0,0,0,19,0,0,0,0,22,340,30,8,0,0,382,672,242,140,47,9,1109,141,121,186,85,43,584,18,0,0,0,0,23,1193,395,332,133,54,2115,0,0,0,0,0,0,15,0,0,0,0,19,130,9,3,3,0,150,118,60,22,12,11,223,7,3,5,0,4,18,8,0,0,0,0,12,277,79,29,16,15,419,5,0,0,0,0,5,23,0,0,0,0,22,40,3,0,0,0,43,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,81,5,0,0,0,87,0,0,0,0,0,0,14635,8767,10332,4383,2330,40453,8,0,8,3,4,27,36,13,5,5,9,60,682,102,56,17,6,864,5610,2969
