SA3_CODE_2021,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Tot_persons_C21_M,Tot_persons_C21_F,Tot_persons_C21_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_0_4_C21_M,Age_0_4_C21_F,Age_0_4_C21_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_5_14_C21_M,Age_5_14_C21_F,Age_5_14_C21_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_15_19_C21_M,Age_15_19_C21_F,Age_15_19_C21_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_20_24_C21_M,Age_20_24_C21_F,Age_20_24_C21_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_25_34_C21_M,Age_25_34_C21_F,Age_25_34_C21_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_35_44_C21_M,Age_35_44_C21_F,Age_35_44_C21_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_45_54_C21_M,Age_45_54_C21_F,Age_45_54_C21_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_55_64_C21_M,Age_55_64_C21_F,Age_55_64_C21_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_65_74_C21_M,Age_65_74_C21_F,Age_65_74_C21_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_75_84_C21_M,Age_75_84_C21_F,Age_75_84_C21_P,Age_grp_85over_C11_M,Age_grp_85over_C11_F,Age_grp_85over_C11_P,Age_grp_85over_C16_M,Age_grp_85over_C16_F,Age_grp_85over_C16_P,Age_grp_85over_C21_M,Age_grp_85over_C21_F,Age_grp_85over_C21_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,OS_vis_C21_M,OS_vis_C21_F,OS_vis_C21_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Abor_C21_M,IP_Abor_C21_F,IP_Abor_C21_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_Tor_Strt_Is_2021_Ce_M,IP_Tor_Strt_Is_2021_Ce_F,IP_Tor_Strt_Is_2021_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2021_Ce_M,IP_B_Ab_To_St_Is_2021_Ce_F,IP_B_Ab_To_St_Is_2021_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,IP_Tot_2021_Ce_M,IP_Tot_2021_Ce_F,IP_Tot_2021_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Aust_2021_Ce_M,Brthplace_Aust_2021_Ce_F,Brthplace_Aust_2021_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,Brthplace_Elsewhere_2021_Ce_M,Brthplace_Elsewhere_2021_Ce_F,Brthplace_Elsewhere_2021_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Eng_only_2021_Ce_M,LSH_Eng_only_2021_Ce_F,LSH_Eng_only_2021_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,LSH_Oth_Lan_2021_Ce_M,LSH_Oth_Lan_2021_Ce_F,LSH_Oth_Lan_2021_Ce_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P,Aust_citiz_C21_M,Aust_citiz_C21_F,Aust_citiz_C21_P
10701,35458,36459,71913,37000,38353,75354,39249,40573,79819,2400,2266,4662,2421,2347,4768,2549,2406,4954,4865,4674,9546,4985,4658,9647,5233,4994,10225,2566,2342,4908,2450,2351,4799,2514,2329,4840,2148,2100,4248,2363,2199,4562,2427,2337,4757,4016,4160,8176,4354,4546,8903,4915,5044,9956,4592,4807,9395,4575,4767,9344,4822,5080,9897,5039,5007,10047,4906,5051,9960,4838,5005,9843,4181,4276,8455,4518,4755,9274,4871,4965,9835,3099,3433,6526,3544,3750,7288,3855,4148,8003,2026,2448,4473,2175,2699,4874,2380,2873,5256,532,942,1478,716,1224,1942,842,1408,2249,81,106,190,102,132,231,21,26,43,1004,1049,2052,1247,1368,2611,1708,1754,3466,8,23,40,24,20,46,28,25,57,18,18,38,21,24,50,24,31,60,1035,1090,2127,1292,1415,2709,1764,1816,3580,26036,26514,52549,27355,27897,55256,29836,30318,60150,7685,8183,15869,7460,8213,15669,7663,8514,16180,27840,28487,56330,29187,29912,59095,31428,32031,63454,6252,6636,12890,6058,6713,12772,6063,6739,12803,31797,32754,64552,33025,34200,67228,35567,36657,72228
10702,4,11,13,4,0,7,5,0,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,3,7,7,4,0,4,4,0,4,0,0,0,0,0,0,0,0,4,3,3,5,0,0,3,5,0,9
10703,40918,42606,83526,43932,45907,89839,48441,50814,99254,2725,2569,5294,2836,2605,5439,3002,2745,5743,6042,5726,11769,6022,5743,11771,6575,6085,12662,3228,2962,6190,3064,2909,5968,3061,3027,6090,2384,2364,4749,2737,2590,5327,2835,2708,5548,4344,4466,8812,4769,5094,9862,5586,5994,11578,5308,5819,11126,5292,5661,10953,5707,6107,11815,5843,6303,12147,5797,6260,12062,5944,6483,12433,5068,5191,10262,5750,6209,11960,6198,6886,13081,3469,3770,7236,4562,4796,9357,5475,5929,11401,1986,2422,4408,2323,2749,5069,3032,3397,6432,524,1014,1531,785,1292,2075,1015,1455,2471,66,93,154,101,170,268,42,40,82,1049,1056,2104,1414,1472,2886,2085,2113,4200,43,40,75,38,40,80,44,41,85,13,22,33,26,22,50,26,32,58,1107,1113,2213,1482,1534,3019,2157,2186,4341,32585,33594,66176,34425,35512,69936,38961,40290,79251,6684,7384,14064,6801,7548,14349,7310,8313,15620,36030,37393,73426,37818,39274,77093,42153,43920,86070,3604,4022,7625,3784,4249,8029,3915,4586,8501,37359,38893,76253,39541,41177,80716,44366,46363,90728
10704,59799,60723,120526,63552,64748,128299,66376,68383,134762,3765,3650,7412,3730,3538,7266,3672,3456,7132,7282,6774,14057,7598,7290,14888,7914,7484,15398,4028,3899,7922,4209,4005,8210,4123,4072,8196,5340,4846,10187,5762,5200,10965,5571,5449,11024,8219,7818,16038,8744,8382,17129,9405,9059,18467,8043,8189,16235,8156,8346,16501,8266,8588,16854,8016,8176,16189,8194,8316,16509,8332,8668,16993,6591,6901,13493,7246,7764,15005,7914,8314,16232,4560,4915,9479,5470,5920,11390,6138,6767,12909,2936,3782,6724,3213,3911,7123,3716,4342,8052,1013,1774,2786,1226,2091,3313,1330,2176,3503,601,571,1164,679,788,1464,77,92,164,983,1007,1989,1246,1279,2532,1593,1648,3239,44,40,89,41,23,59,36,41,72,4,12,20,27,26,52,27,29,60,1038,1063,2098,1311,1325,2643,1656,1712,3367,43836,44739,88577,45901,46808,92706,49737,50771,100511,12850,13222,26071,13976,14272,28251,13952,14954,28904,47593,48804,96391,49601,50614,100216,53267,54472,107740,9540,9667,19211,10632,10893,21524,10212,10846,21055,51520,53155,104680,53772,55592,109369,58049,60215,118265
10801,14563,15280,29850,15255,16015,31268,16139,17170,33311,738,692,1434,665,640,1306,590,608,1202,1678,1551,3235,1579,1545,3123,1627,1616,3243,807,837,1650,815,728,1544,778,729,1509,517,505,1030,515,533,1043,566,514,1078,933,1023,1961,1035,1132,2167,1112,1276,2385,1430,1587,3023,1332,1469,2797,1351,1501,2854,1916,2057,3975,1890,1957,3843,1857,1910,3760,2292,2437,4728,2436,2590,5026,2538,2805,5343,2309,2270,4583,2801,2825,5616,3143,3225,6366,1487,1561,3042,1611,1739,3345,1951,2017,3967,455,747,1208,583,867,1448,633,971,1599,39,45,86,35,48,81,20,15,42,559,567,1125,791,788,1573,975,958,1933,16,14,30,18,17,32,16,18,31,4,7,18,15,18,28,21,21,35,578,588,1166,815,824,1635,1007,996,2004,12154,12839,24989,12362,13055,25416,13145,13952,27095,1448,1487,2925,1552,1608,3158,1749,1913,3660,13477,14197,27674,13731,14445,28178,14523,15400,29921,320,345,671,390,426,816,501,553,1060,13216,13925,27138,13704,14379,28077,14594,15473,30068
10802,23228,23601,46830,23884,24245,48125,25394,25762,51154,1426,1368,2791,1245,1213,2457,1296,1237,2533,3087,2917,6008,2870,2810,5681,2882,2879,5766,1530,1388,2920,1377,1290,2668,1451,1326,2780,982,906,1883,1118,977,2099,1161,994,2153,1810,1879,3688,2053,2080,4125,2410,2324,4738,2370,2598,4967,2252,2384,4633,2377,2476,4852,3343,3606,6951,3015,3166,6180,2845,3046,5892,3802,3670,7481,3962,4091,8056,3978,4275,8243,2833,2748,5573,3611,3456,7073,4206,4023,8231,1526,1701,3223,1768,1818,3581,2165,2237,4399,521,819,1345,611,965,1573,626,948,1579,45,68,110,83,95,172,37,23,59,2165,2194,4357,2286,2356,4639,2714,2685,5397,21,23,44,24,25,45,38,29,69,47,31,78,61,65,133,67,75,141,2232,2250,4484,2372,2446,4819,2818,2782,5599,20097,20337,40434,19760,19850,39615,21024,21131,42159,1826,1932,3757,1825,1987,3814,2085,2352,4437,21359,22031,43393,20986,21576,42561,22017,22911,44929,426,546,973,476,629,1106,704,854,1558,20966,21770,42736,20918,21575,42500,22194,23117,45306
10803,178,184,366,190,190,381,220,232,445,12,16,33,10,13,23,11,8,24,11,9,23,18,14,32,19,27,52,0,8,6,4,7,5,4,4,4,3,7,14,4,8,16,8,4,6,25,24,53,25,22,50,29,35,64,25,25,46,33,32,67,38,29,69,31,31,67,28,21,54,17,25,43,27,21,53,29,33,62,39,44,82,22,28,41,7,23,35,29,23,56,14,10,21,19,8,31,17,22,38,3,5,12,3,8,13,11,3,15,7,9,19,7,8,16,4,4,8,4,0,4,3,4,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,4,4,3,0,5,144,159,304,139,148,285,165,165,333,22,17,44,33,28,57,35,44,77,166,178,339,153,166,322,186,197,382,8,4,12,11,7,19,20,14,32,155,168,325,160,161,317,182,192,376
10804,34940,37767,72709,37707,40860,78566,41583,45192,86780,2033,1948,3977,1946,1880,3825,2006,1837,3849,4557,4408,8967,4760,4515,9278,5106,4908,10013,2269,2106,4376,2257,2176,4438,2504,2437,4938,1472,1402,2875,1546,1547,3091,1899,1967,3865,2731,2957,5690,3151,3480,6635,3643,3999,7637,3993,4500,8495,3865,4239,8109,4108,4544,8655,4716,5386,10100,4787,5374,10158,4908,5537,10452,4972,5313,10283,5314,5963,11270,5551,6528,12081,4454,4834,9283,5682,6100,11783,6386,6805,13190,2839,3368,6206,3250,3751,7000,4104,4585,8692,906,1545,2452,1151,1833,2977,1377,2042,3414,113,128,246,147,196,337,67,53,119,1149,1159,2307,1524,1583,3107,2245,2339,4587,26,23,46,14,23,37,25,32,58,31,30,57,18,18,31,36,41,78,1201,1209,2416,1556,1616,3173,2312,2414,4730,29326,31715,61039,30653,33229,63882,34373,37369,71742,3820,4227,8044,4235,4729,8957,5032,5638,10674,32691,35468,68157,34191,37090,71283,37980,41282,79264,798,899,1696,1096,1304,2395,1577,1888,3464,31946,34653,66600,33906,36837,70744,38118,41536,79655
10805,25052,26308,51361,26262,27597,53861,27996,29349,57345,1493,1394,2885,1406,1251,2654,1278,1312,2587,3352,3216,6567,3233,3086,6320,3407,3172,6577,1692,1603,3298,1537,1505,3040,1532,1445,2978,1012,1032,2045,1138,1132,2271,1206,1046,2254,1847,2087,3940,2028,2260,4288,2365,2586,4950,2640,3003,5638,2403,2700,5104,2445,2754,5203,3519,3753,7268,3321,3673,6992,3168,3493,6659,3944,4060,8004,4214,4493,8706,4301,4746,9040,3258,3279,6532,4219,4217,8440,4867,4822,9693,1801,1995,3794,2077,2235,4310,2683,2792,5477,508,883,1388,683,1045,1734,749,1177,1926,46,56,108,87,99,182,18,13,33,1275,1336,2608,1739,1832,3570,2221,2357,4576,42,23,65,43,28,67,46,41,93,26,32,58,40,26,67,39,32,70,1349,1383,2730,1824,1882,3704,2308,2427,4731,21609,22676,44280,21910,22903,44810,23358,24420,47780,2027,2178,4213,2177,2370,4551,2457,2721,5178,23434,24624,48051,23854,24946,48797,25234,26365,51600,487,606,1096,602,744,1347,774,1019,1791,22988,24268,47254,23839,24979,48819,25385,26658,52041
10901,27926,29512,57438,29761,31511,61267,32640,34406,67044,1895,1788,3686,2005,1900,3898,2154,2051,4207,3910,3742,7657,4022,3892,7909,4402,4158,8565,2138,2108,4243,1959,1959,3913,2092,2047,4132,1798,2007,3802,1922,1976,3894,1925,1971,3896,3335,3450,6785,3607,3766,7372,4045,4191,8236,3524,3764,7290,3479,3795,7267,3885,4213,8100,3796,4088,7880,3844,4063,7907,3887,4185,8069,3538,3606,7136,3822,4096,7916,4086,4386,8468,2294,2419,4705,2979,3151,6131,3622,3862,7487,1296,1687,2981,1535,1924,3461,1950,2320,4274,408,861,1265,590,996,1590,596,1017,1611,75,79,156,131,117,247,25,23,52,588,618,1212,821,849,1669,1130,1244,2377,32,27,57,24,22,37,25,23,48,19,15,31,19,10,27,42,36,77,638,663,1304,857,876,1735,1201,1300,2501,23724,25288,49015,24478,25898,50374,26708,28423,55134,2670,2775,5447,2975,3164,6146,3755,3903,7657,25316,26939,52252,25968,27501,53469,28093,29880,57977,1313,1391,2701,1732,1919,3649,2491,2557,5053,25195,26937,52136,26370,27977,54338,28950,30766,59712
10902,6402,6026,12423,6438,6108,12553,6720,6336,13056,415,407,826,402,337,740,399,422,819,895,787,1682,829,793,1622,862,742,1601,423,386,809,394,334,729,369,338,706,300,272,565,322,306,635,359,292,659,586,584,1173,622,639,1267,738,730,1475,790,769,1554,665,681,1340,701,674,1369,985,970,1956,924,856,1782,852,815,1667,914,809,1725,998,922,1925,1039,971,2010,668,579,1241,773,700,1473,860,753,1606,351,332,679,408,392,803,425,434,860,74,135,210,93,151,246,127,166,288,54,31,83,60,75,135,70,24,91,464,517,982,509,499,1013,510,463,971,7,8,12,5,5,4,7,9,8,7,11,23,14,14,26,14,15,27,484,537,1021,526,517,1046,536,482,1016,5593,5279,10872,5278,4995,10278,5305,5051,10360,360,386,751,346,393,741,469,467,938,5770,5514,11284,5456,5185,10638,5503,5235,10742,254,248,500,243,261,506,366,332,696,5809,5516,11326,5582,5293,10875,5593,5319,10911
10903,20225,20233,40459,20863,21120,41979,21550,21897,43453,1145,1190,2339,1179,1082,2263,1105,1013,2112,2540,2500,5036,2499,2507,5005,2557,2435,4988,1397,1150,2544,1158,1096,2250,1152,1104,2253,836,749,1581,943,847,1783,867,807,1672,1605,1714,3319,1826,1949,3775,1953,2023,3976,2222,2367,4593,2057,2168,4227,1941,2159,4106,2744,2806,5553,2497,2663,5159,2485,2588,5078,3166,2972,6142,3262,3223,6490,3162,3378,6542,2576,2529,5103,3153,2964,6118,3656,3400,7063,1561,1608,3166,1707,1814,3521,2016,2136,4148,434,652,1088,579,798,1376,661,855,1514,48,51,97,81,75,153,10,24,39,456,463,922,498,614,1117,687,739,1427,14,13,25,14,20,31,17,13,22,5,7,11,11,13,20,13,19,31,474,483,960,524,640,1166,713,772,1490,17733,17794,35525,17258,17406,34664,18114,18316,36432,1295,1341,2634,1416,1506,2918,1411,1645,3057,18878,18988,37866,18496,18729,37226,19173,19537,38706,399,406,805,554,544,1093,561,644,1205,18601,18716,37319,18434,18728,37163,19164,19539,38704
11001,17408,18540,35945,17956,19131,37089,18111,19424,37537,1081,1097,2183,1056,1018,2075,1045,959,2002,2467,2340,4807,2328,2356,4687,2324,2376,4705,1485,1592,3082,1437,1526,2970,1300,1504,2800,1434,1573,3009,1524,1564,3094,1314,1357,2672,1802,1839,3641,1990,2101,4098,2178,2339,4518,1940,2218,4160,1870,2067,3940,1949,2041,3993,2409,2548,4955,2312,2472,4781,2033,2265,4301,2299,2263,4558,2320,2437,4762,2399,2508,4900,1500,1605,3101,1915,1902,3813,2030,2110,4141,753,1007,1760,909,1146,2061,1207,1396,2610,240,459,697,286,537,824,333,566,897,172,194,366,180,161,346,34,20,52,1048,1172,2216,1202,1253,2456,1361,1481,2842,11,17,24,23,24,45,12,24,34,14,11,24,22,13,43,28,26,57,1077,1193,2268,1251,1291,2543,1402,1527,2929,14661,15667,30322,14430,15368,29800,14084,14928,29017,1731,1763,3494,2001,2121,4125,2320,2594,4914,15671,16763,32434,15409,16446,31853,14933,15893,30825,876,875,1753,1194,1262,2456,1538,1656,3191,15543,16642,32190,15517,16587,32110,15219,16242,31461
11002,18692,19061,37758,18908,19434,38344,19092,19633,38731,1217,1218,2432,1074,1112,2187,983,921,1902,2613,2481,5101,2445,2404,4851,2371,2335,4705,1192,1128,2327,1190,1007,2190,1048,1115,2158,822,741,1566,870,899,1769,897,798,1698,1664,1725,3396,1721,1732,3453,1814,1879,3694,2114,2304,4416,1897,2083,3974,1817,1929,3746,2632,2647,5277,2361,2474,4834,2273,2449,4723,2769,2675,5440,2901,2886,5792,2849,2919,5768,2256,2178,4429,2673,2630,5300,2924,2809,5731,1137,1335,2476,1429,1514,2939,1676,1764,3436,282,625,902,356,699,1049,442,732,1176,47,49,92,69,116,186,111,56,168,1173,1121,2294,1390,1355,2746,1637,1745,3385,44,34,86,28,25,51,36,38,72,26,31,58,32,47,81,39,41,82,1242,1192,2435,1450,1423,2868,1713,1826,3537,16551,17011,33563,15760,16021,31786,15739,16226,31968,1100,1191,2294,1120,1265,2386,1327,1407,2737,17462,18065,35532,16564,17178,33738,16599,17240,33837,343,372,717,432,496,925,539,596,1130,17157,17821,34977,16633,17184,33821,16681,17348,34032
11003,13009,12676,25686,12868,12755,25626,12412,12304,24713,1078,1047,2125,972,995,1962,831,715,1550,1947,1807,3752,1832,1779,3606,1779,1734,3519,834,771,1609,802,685,1483,645,677,1327,743,736,1472,689,692,1386,744,701,1443,1519,1608,3125,1462,1646,3105,1541,1634,3175,1741,1694,3435,1530,1565,3091,1398,1437,2839,1823,1791,3616,1798,1700,3498,1559,1514,3066,1606,1422,3027,1760,1589,3350,1763,1708,3474,1078,983,2060,1274,1164,2440,1279,1203,2482,503,582,1085,613,685,1302,680,706,1386,134,239,372,138,270,404,183,278,457,71,31,104,40,75,111,26,17,41,1924,2112,4032,1986,2204,4194,1984,2183,4163,24,35,59,22,26,48,21,16,43,28,23,52,44,45,89,37,39,76,1977,2172,4147,2049,2282,4324,2046,2238,4285,11427,11114,22542,10589,10438,21030,9716,9644,19363,571,559,1132,611,618,1233,613,641,1250,11857,11596,23453,11034,10924,21964,10029,9999,20033,266,269,537,352,336,687,377,392,775,11683,11409,23090,11119,10983,22103,10118,10072,20184
11004,37802,39001,76806,39528,40968,80498,41646,42933,84579,2766,2583,5349,2783,2543,5330,2796,2430,5229,5558,5135,10691,5614,5322,10935,6159,5737,11893,2693,2520,5218,2565,2383,4946,2771,2493,5271,2093,2076,4174,2145,2112,4258,2210,2189,4401,3934,4242,8176,4674,4885,9563,5107,5452,10560,4566,4887,9456,4512,4746,9258,4684,5076,9762,5089,5423,10512,4974,5314,10291,4866,5071,9937,4960,4894,9855,5167,5368,10533,5027,5413,10440,3568,3764,7335,4126,4299,8427,4604,4619,9223,2008,2389,4395,2276,2711,4990,2602,3116,5713,554,1090,1646,696,1276,1969,817,1329,2144,98,74,168,184,133,315,74,32,105,3286,3405,6692,4149,4207,8352,5427,5433,10859,70,78,144,86,81,171,70,69,140,63,56,121,79,74,155,147,161,307,3417,3540,6953,4317,4355,8674,5639,5665,11308,33729,34787,68516,33520,34774,68292,35090,36283,71377,1893,1957,3846,2471,2522,5001,3121,3245,6370,35220,36603,71817,35025,36634,71661,36184,37572,73756,725,669,1394,1367,1248,2617,2159,2110,4266,34613,35961,70576,35078,36554,71630,36601,38069,74665
11101,56950,59916,116868,58497,61513,120014,61622,64868,126496,3604,3466,7072,3674,3433,7109,3527,3346,6869,7538,7137,14671,7672,7192,14861,8279,7775,16052,4143,3866,8008,3880,3551,7426,3825,3536,7361,3286,3344,6630,3422,3241,6667,3544,3266,6816,6079,6256,12335,6487,6717,13206,6815,7137,13956,7503,7821,15323,7015,7537,14551,7583,8070,15650,7982,8504,16482,7901,8354,16262,7984,8297,16282,7361,7889,15247,7636,8191,15829,7778,8486,16266,5231,5768,10998,6223,6971,13189,6863,7727,14591,3213,4108,7317,3392,4252,7643,4083,4950,9036,1012,1762,2777,1201,2077,3285,1336,2285,3617,121,166,287,132,196,332,42,43,90,1420,1557,2973,2074,2111,4184,2974,3059,6040,27,45,72,26,31,57,50,48,102,19,22,37,27,34,62,48,40,93,1466,1622,3089,2128,2179,4309,3076,3148,6229,49199,51717,100911,50308,52563,102867,53200,55493,108689,5344,5671,11017,5511,6061,11578,6233,7084,13318,52867,55519,108385,53570,56004,109573,56271,58903,115177,2153,2508,4663,2505,2932,5437,3047,3620,6665,52869,55767,108633,54134,56869,110999,57422,60341,117763
11102,34289,35713,70000,36731,38473,75207,41502,43523,85022,2058,2005,4069,2368,2227,4594,2524,2419,4946,4606,4347,8952,4618,4468,9085,5301,5050,10348,2521,2343,4863,2413,2258,4668,2457,2386,4837,2141,1920,4063,2143,2022,4167,2469,2260,4726,3415,3652,7067,4055,4247,8293,4873,5140,10014,4226,4458,8687,4219,4555,8776,4771,4997,9773,4676,4917,9599,4666,4880,9551,4964,5217,10181,4556,4874,9430,4858,5192,10044,5163,5641,10800,3362,3510,6867,4299,4563,8858,4970,5398,10368,2010,2397,4409,2221,2606,4835,2992,3417,6413,722,1281,2008,875,1457,2335,1027,1602,2625,77,75,153,80,113,190,25,35,54,1170,1215,2381,1745,1742,3488,2642,2624,5261,29,27,57,55,48,100,56,41,93,24,18,39,51,37,90,53,40,94,1222,1254,2474,1850,1826,3676,2747,2702,5452,29445,30718,60164,31189,32371,63552,35280,36861,72144,3437,3652,7089,3744,4136,7885,4538,4975,9514,32040,33375,65424,33647,35026,68674,37687,39379,77069,1093,1213,2300,1436,1654,3089,2045,2352,4395,31753,33170,64929,33719,35270,68995,38330,40300,78630
11103,76684,79047,155732,80798,83085,163881,87900,91097,179000,4924,4575,9507,5080,4589,9668,4813,4614,9431,8925,8314,17246,9327,8772,18099,10334,9646,19980,4834,4645,9483,4769,4565,9332,5164,5098,10265,6619,6694,13313,7057,7018,14074,7380,7494,14866,11631,11196,22827,12604,12241,24838,14097,13923,28022,10290,10547,20830,10348,10658,21004,11442,11681,23119,10270,10381,20651,10263,10493,20754,10635,11093,21725,8722,8831,17552,9428,9840,19276,9930,10436,20370,5675,6226,11900,6841,7377,14222,8013,8699,16713,3485,4983,8477,3641,4659,8301,4462,5408,9872,1302,2645,3953,1443,2868,4315,1632,3003,4635,551,534,1082,538,737,1280,126,135,258,2008,2033,4044,2780,2906,5683,3901,4003,7896,63,61,124,58,50,114,67,83,152,39,35,79,66,58,120,63,75,135,2118,2129,4246,2900,3016,5912,4030,4160,8182,63008,65306,128310,65818,67646,133462,71138,73861,145000,9334,9807,19141,10928,11542,22474,12757,13346,26101,66812,69294,136109,68887,70492,139380,74703,77600,152308,6172,6505,12679,7636,8182,15817,8957,9306,18269,68510,71256,139765,71692,74092,145783,78160,81514,159671
11201,35527,37701,73228,37818,40463,78281,42285,45487,87772,2095,1974,4069,1946,1906,3847,2151,2027,4178,4744,4473,9217,4718,4438,9153,5120,4893,10012,2269,2078,4348,2230,2044,4274,2284,2110,4398,1572,1432,3003,1463,1491,2949,1736,1848,3589,3153,3351,6501,3522,3837,7356,4455,5107,9561,4472,5324,9800,4498,5117,9611,5223,5731,10956,5520,6137,11655,5308,5968,11283,5520,6280,11801,5616,5586,11204,6139,6589,12731,6004,6562,12569,3332,3493,6826,4836,4738,9573,5972,6122,12094,1977,2542,4521,2210,2702,4913,2850,3182,6029,765,1321,2089,959,1627,2584,976,1614,2598,556,638,1192,437,562,996,121,107,227,819,952,1779,976,1032,2004,1275,1344,2619,44,34,72,56,42,101,46,41,85,35,42,72,35,37,72,60,57,114,901,1024,1925,1061,1115,2176,1375,1441,2815,28757,30594,59348,28928,30752,59683,32270,34307,66580,4728,5121,9848,4989,5567,10556,6585,7593,14179,32383,34436,66815,32508,34687,67198,36388,38868,75259,1479,1720,3199,1753,2029,3787,2604,3177,5782,31838,33992,65826,32504,34817,67320,36591,39229,75827
