SA3_CODE_2021,C21_SH_Tot_NPFH_6_mor,C21_SH_Tot_Tot,C21_SDRTHT_0b_s_a_b_NPFH_2,C21_SDRTHT_0b_s_a_b_NPFH_3,C21_SDRTHT_0b_s_a_b_NPFH_4,C21_SDRTHT_0b_s_a_b_NPFH_5,C21_SDRTHT_0b_s_a_b_NPFH_6mor,C21_SDRTHT_0b_s_a_b_Tot,C21_SDRTHT_1b_NPFH_2,C21_SDRTHT_1b_NPFH_3,C21_SDRTHT_1b_NPFH_4,C21_SDRTHT_1b_NPFH_5,C21_SDRTHT_1b_NPFH_6_mor,C21_SDRTHT_1b_Tot,C21_SDRTHT_2b_NPFH_2,C21_SDRTHT_2b_NPFH_3,C21_SDRTHT_2b_NPFH_4,C21_SDRTHT_2b_NPFH_5,C21_SDRTHT_2b_NPFH_6_mor,C21_SDRTHT_2b_Tot,C21_SDRTHT_3b_NPFH_2,C21_SDRTHT_3b_NPFH_3,C21_SDRTHT_3b_NPFH_4,C21_SDRTHT_3b_NPFH_5,C21_SDRTHT_3b_NPFH_6_mor,C21_SDRTHT_3b_Tot,C21_SDRTHT_4mb_NPFH_2,C21_SDRTHT_4mb_NPFH_3,C21_SDRTHT_4mb_NPFH_4,C21_SDRTHT_4mb_NPFH_5,C21_SDRTHT_4mb_NPFH_6_mor,C21_SDRTHT_4mb_Tot,C21_SDRTHT_NB_NS_NPFH_2,C21_SDRTHT_NB_NS_NPFH_3,C21_SDRTHT_NB_NS_NPFH_4,C21_SDRTHT_NB_NS_NPFH_5,C21_SDRTHT_NB_NS_NPFH_6_mor,C21_SDRTHT_NB_NS_Tot,C21_SDRTHT_Tot_NPFH_2,C21_SDRTHT_Tot_NPFH_3,C21_SDRTHT_Tot_NPFH_4,C21_SDRTHT_Tot_NPFH_5,C21_SDRTHT_Tot_NPFH_6_mor,C21_SDRTHT_Tot_Tot,C21_F_a_0b_s_a_b_NPFH_2,C21_F_a_0b_s_a_b_NPFH_3,C21_F_a_0b_s_a_b_NPFH_4,C21_F_a_0b_s_a_b_NPFH_5,C21_F_a_0b_s_a_b_NPFH_6_mor,C21_F_a_0b_s_a_b_Total,C21_F_a_1b_NPFH_2,C21_F_a_1b_NPFH_3,C21_F_a_1b_NPFH_4,C21_F_a_1b_NPFH_5,C21_F_a_1b_NPFH_6_mor,C21_F_a_1b_Tot,C21_F_a_2b_NPFH_2,C21_F_a_2b_NPFH_3,C21_F_a_2b_NPFH_4,C21_F_a_2b_NPFH_5,C21_F_a_2b_NPFH_6_mor,C21_F_a_2b_Tot,C21_F_a_3b_NPFH_2,C21_F_a_3b_NPFH_3,C21_F_a_3b_NPFH_4,C21_F_a_3b_NPFH_5,C21_F_a_3b_NPFH_6_mor,C21_F_a_3b_Tot,C21_F_a_4mb_NPFH_2,C21_F_a_4mb_NPFH_3,C21_F_a_4mb_NPFH_4,C21_F_a_4mb_NPFH_5,C21_F_a_4mb_NPFH_6_mor,C21_F_a_4mb_Tot,C21_F_a_NB_NS_NPFH_2,C21_F_a_NB_NS_NPFH_3,C21_F_a_NB_NS_NPFH_4,C21_F_a_NB_NS_NPFH_5,C21_F_a_NB_NS_NPFH_6_mor,C21_F_a_NB_NS_Tot,C21_F_a_Tot_NPFH_2,C21_F_a_Tot_NPFH_3,C21_F_a_Tot_NPFH_4,C21_F_a_Tot_NPFH_5,C21_F_a_Tot_NPFH_6_mor,C21_F_a_Tot_Tot,C21_OD_0b_s_a_b_NPFH_2,C21_OD_0b_s_a_b_NPFH_3,C21_OD_0b_s_a_b_NPFH_4,C21_OD_0b_s_a_b_NPFH_5,C21_OD_0b_s_a_b_NPFH_6_mor,C21_OD_0b_s_a_b_Tot,C21_OD_1b_NPFH_2,C21_OD_1b_NPFH_3,C21_OD_1b_NPFH_4,C21_OD_1b_NPFH_5,C21_OD_1b_NPFH_6_mor,C21_OD_1b_Tot,C21_OD_2b_NPFH_2,C21_OD_2b_NPFH_3,C21_OD_2b_NPFH_4,C21_OD_2b_NPFH_5,C21_OD_2b_NPFH_6_mor,C21_OD_2b_Tot,C21_OD_3b_NPFH_2,C21_OD_3b_NPFH_3,C21_OD_3b_NPFH_4,C21_OD_3b_NPFH_5,C21_OD_3b_NPFH_6_mor,C21_OD_3b_Tot,C21_OD_4mb_NPFH_2,C21_OD_4mb_NPFH_3,C21_OD_4mb_NPFH_4,C21_OD_4mb_NPFH_5,C21_OD_4mb_NPFH_6_mor,C21_OD_4mb_Tot,C21_OD_NB_NS_NPFH_2,C21_OD_NB_NS_NPFH_3,C21_OD_NB_NS_NPFH_4,C21_OD_NB_NS_NPFH_5,C21_OD_NB_NS_NPFH_6_mor,C21_OD_NB_NS_Tot,C21_OD_Tot_NPFH_2,C21_OD_Tot_NPFH_3,C21_OD_Tot_NPFH_4,C21_OD_Tot_NPFH_5,C21_OD_Tot_NPFH_6_mor,C21_OD_Tot_Tot,C21_DS_NS_NPFH_2,C21_DS_NS_NPFH_3,C21_DS_NS_NPFH_4,C21_DS_NS_NPFH_5,C21_DS_NS_NPFH_6_mor,C21_DS_NS_Tot,C21_Tot_NPFH_2,C21_Tot_NPFH_3,C21_Tot_NPFH_4,C21_Tot_NPFH_5,C21_Tot_NPFH_6_mor,C21_Tot_Tot
20501,636,14944,0,0,0,0,0,0,9,0,0,0,0,12,142,15,5,0,0,159,68,31,6,6,0,115,4,0,5,5,0,19,3,0,0,0,0,3,229,55,19,9,0,303,0,0,0,0,0,0,10,3,0,0,0,10,89,13,6,0,0,108,46,13,5,3,0,64,3,0,0,0,0,9,6,0,0,0,0,4,150,27,13,4,0,194,0,0,0,0,0,0,12,0,0,0,0,15,78,4,0,0,0,83,4,0,0,0,0,4,0,0,0,0,0,5,4,0,0,0,0,4,102,6,9,0,0,109,12,5,0,0,0,18,7554,3009,2938,1427,642,15572
20502,389,12474,0,0,0,0,0,0,15,0,0,0,0,15,193,26,17,4,0,237,94,26,15,3,0,142,14,5,0,3,0,29,5,0,0,0,0,5,321,60,39,16,3,437,0,0,0,0,0,0,6,0,0,0,0,6,22,3,0,5,0,30,6,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,33,3,9,5,0,47,4,0,0,0,0,4,28,0,0,0,0,28,35,3,0,0,0,42,12,0,5,0,0,15,4,5,3,0,0,8,6,0,0,0,0,8,83,10,11,0,0,112,25,0,7,0,0,35,7704,2226,1879,892,394,13095
20503,580,18465,0,0,0,0,0,0,14,0,0,0,0,12,145,21,3,0,0,168,141,36,26,5,5,219,33,9,7,15,0,63,12,0,0,0,0,12,348,70,34,20,5,474,0,0,0,0,0,0,8,0,0,0,0,8,35,6,9,0,0,49,16,3,5,0,0,32,5,0,0,0,0,10,0,0,0,0,0,0,66,11,14,0,0,97,4,0,0,0,0,3,13,0,0,0,0,13,33,5,0,0,0,38,9,0,3,3,0,17,0,0,0,0,0,6,6,0,0,0,0,7,65,11,5,6,0,86,15,6,0,0,0,24,10852,3260,2985,1454,593,19140
20504,694,18903,0,0,0,0,0,0,35,0,0,0,0,35,219,37,13,0,0,268,83,30,10,3,0,133,8,0,4,4,3,23,5,0,0,0,0,4,353,74,33,10,7,466,3,0,0,0,0,3,40,4,0,0,0,46,252,45,21,0,0,323,36,16,6,4,0,54,3,0,4,0,0,5,9,0,0,0,0,15,341,67,28,8,0,443,4,0,0,0,0,4,10,0,4,0,0,7,20,0,0,0,0,21,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,29,3,4,0,0,43,6,4,3,0,0,15,9964,4040,3651,1510,706,19870
20505,417,11337,0,0,0,0,0,0,14,0,0,0,0,11,59,20,0,0,0,84,55,18,14,3,0,95,7,3,0,5,0,20,7,0,0,0,0,3,148,44,20,3,0,216,0,0,0,0,0,0,8,0,0,0,0,11,76,19,0,0,0,92,28,9,4,0,0,41,3,3,0,0,0,11,0,0,0,0,0,3,114,33,5,4,0,151,6,0,0,0,0,4,3,0,0,0,0,9,13,0,0,0,0,17,8,4,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,32,4,5,3,0,43,15,4,4,0,0,18,6284,2123,1996,948,418,11767
20601,327,12502,0,0,0,0,0,0,116,9,0,0,0,124,1856,501,207,27,4,2595,774,587,486,73,22,1940,91,83,108,56,16,363,16,4,3,0,0,28,2859,1186,808,150,49,5060,4,0,0,0,0,4,706,44,6,0,0,758,2212,527,182,33,5,2963,151,74,67,12,0,312,5,9,11,0,4,37,15,10,0,0,0,25,3095,667,271,49,9,4091,0,0,0,0,0,0,8,0,0,0,0,13,36,10,7,0,0,53,8,7,7,0,0,33,0,0,0,0,0,6,0,0,0,0,0,0,57,20,13,3,4,102,8,0,5,0,0,19,10928,4773,4489,1187,390,21770
20602,183,8143,5,0,0,0,0,5,107,8,0,0,0,111,1053,298,121,10,3,1485,477,388,395,52,13,1322,45,58,103,48,8,254,5,3,0,0,0,10,1700,745,622,107,18,3192,5,0,0,0,0,3,307,16,5,0,0,323,940,209,51,7,0,1208,82,66,34,7,0,183,6,3,0,0,0,16,4,0,0,0,0,4,1343,294,90,7,0,1743,0,0,0,0,0,0,9,0,0,0,0,9,28,5,8,0,0,39,3,0,3,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,45,8,4,0,0,62,11,0,0,0,0,11,6059,2940,3115,827,208,13150
20603,255,9539,0,0,0,0,0,0,46,5,0,0,0,51,818,259,114,10,3,1207,683,436,417,82,20,1634,120,126,156,77,23,502,9,7,0,5,0,14,1664,833,696,168,51,3409,6,0,0,0,0,9,537,36,5,0,0,577,1975,578,225,40,13,2832,395,202,146,44,30,815,13,7,13,7,5,48,34,12,4,3,0,53,2964,832,393,95,50,4342,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,20,0,8,7,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,12,14,6,0,0,39,7,4,0,0,0,15,7982,3809,3856,1336,352,17337
20604,22,1093,8,0,0,0,0,8,203,7,4,0,0,215,1242,291,130,14,0,1677,866,512,465,87,11,1945,246,159,257,106,66,833,15,5,5,0,0,24,2581,969,850,213,82,4691,143,9,0,0,0,155,4669,421,61,6,3,5158,11116,3020,945,136,25,15238,1753,986,620,147,100,3600,84,52,60,30,29,253,129,35,12,5,6,186,17894,4521,1697,317,153,24586,0,0,0,0,0,0,8,0,0,0,0,4,16,3,3,0,0,24,8,5,5,0,0,16,5,0,0,0,0,9,0,0,0,0,0,0,35,7,9,0,0,53,57,10,8,0,0,78,21064,5737,2823,616,264,30508
20605,85,3250,4,0,0,0,0,4,150,5,0,0,0,157,1525,453,175,18,6,2172,1701,1016,1053,206,30,4015,322,293,460,231,63,1370,17,5,4,0,3,36,3727,1779,1691,464,108,7764,36,0,5,0,0,40,1873,114,15,0,0,2004,6396,1474,450,56,14,8390,1151,555,385,88,22,2203,47,30,50,16,10,153,63,12,6,0,0,87,9562,2184,912,167,44,12871,0,0,0,0,0,0,53,4,0,0,0,55,93,20,0,0,0,117,19,8,6,3,0,34,3,0,4,0,0,11,3,0,0,0,0,3,163,34,17,3,0,219,17,4,4,0,0,25,14732,4652,3531,973,238,24123
20606,99,3818,0,0,0,0,0,0,56,3,0,0,0,60,920,196,66,9,0,1186,840,393,364,47,8,1652,119,100,127,67,16,429,10,4,0,0,0,20,1945,707,558,123,22,3355,33,0,0,0,0,33,1230,55,14,0,0,1297,3722,678,165,17,4,4589,704,334,199,24,13,1273,39,10,28,14,3,96,32,6,0,0,0,38,5765,1082,404,63,21,7331,0,0,0,0,0,0,4,0,0,0,0,4,13,3,0,0,0,16,3,6,0,0,0,14,4,0,0,0,0,3,0,0,0,0,0,0,21,5,8,3,0,34,12,0,6,0,0,19,9481,2529,1808,587,138,14548
20607,69,3623,5,0,0,0,0,4,240,18,9,0,0,258,2727,724,307,21,4,3780,1628,991,961,169,29,3781,311,245,368,206,43,1167,28,6,7,5,0,43,4929,1979,1646,400,77,9040,26,0,0,0,0,31,1400,68,7,5,0,1478,3947,852,246,40,21,5108,612,410,243,108,73,1439,25,25,35,14,8,111,53,15,5,3,0,81,6061,1374,540,167,100,8241,0,0,0,0,0,0,31,0,0,0,0,30,53,10,8,0,0,69,19,20,17,0,0,53,0,3,9,0,3,16,0,0,0,0,0,5,111,34,26,3,3,170,11,6,0,0,0,17,12733,4145,3104,859,248,21095
20701,1042,28945,0,3,0,0,0,7,72,4,5,0,0,80,1637,526,234,29,4,2431,1830,1077,1066,188,23,4188,381,333,552,223,59,1545,11,13,8,6,0,31,3926,1957,1864,438,92,8277,19,5,0,0,0,21,706,62,16,0,0,789,3289,849,301,35,11,4480,524,292,212,32,6,1063,38,19,57,14,0,134,25,4,4,0,0,36,4600,1235,589,88,18,6521,0,0,0,0,0,0,8,0,0,0,0,11,24,11,5,0,0,41,11,9,10,3,0,37,7,5,0,0,0,7,0,0,0,0,0,3,53,24,18,3,0,100,13,10,5,0,0,32,18251,9186,11190,4112,1150,43878
20702,765,19778,0,0,0,0,0,0,19,0,6,0,0,20,508,169,58,8,6,742,1054,731,591,131,27,2532,523,423,539,200,70,1752,17,15,4,3,0,41,2117,1336,1195,346,98,5094,3,0,0,0,0,3,163,17,0,0,0,173,1094,381,130,19,6,1632,368,194,141,41,8,751,12,12,15,5,3,51,19,7,0,0,0,25,1660,607,289,63,12,2630,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,4,3,3,3,19,11383,6469,6551,2248,881,27527
20703,645,18597,4,0,0,0,0,4,66,10,0,0,0,73,1268,474,195,18,5,1969,1207,785,639,131,38,2796,299,274,331,146,56,1102,25,3,8,0,0,42,2862,1551,1172,301,91,5983,18,0,0,0,0,20,448,32,5,0,0,487,1367,460,125,19,8,1981,111,98,94,17,0,321,6,11,14,10,10,55,17,3,5,0,0,22,1976,608,242,46,17,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,6,6,3,3,0,18,11543,6391,6598,2195,765,27494
20801,470,19564,0,0,0,0,0,0,39,0,0,0,0,46,1188,315,100,8,0,1613,1427,702,593,81,11,2816,304,208,362,134,23,1031,13,12,3,0,0,25,2975,1233,1057,219,36,5528,0,0,0,0,0,0,141,12,0,0,0,151,1170,294,63,4,0,1535,432,150,80,7,0,670,17,17,15,7,0,58,10,0,0,0,0,10,1775,475,159,18,0,2430,0,0,0,0,0,0,7,0,0,0,0,7,70,10,6,0,0,87,18,8,6,0,0,32,0,3,0,0,0,3,0,0,0,0,0,0,98,23,9,5,0,130,16,6,3,0,0,26,11847,5691,7106,2514,511,27673
20802,764,23597,0,0,0,0,0,0,99,8,5,0,0,112,2117,751,335,43,8,3257,1862,1243,1259,215,93,4671,390,406,598,276,87,1753,21,10,6,4,0,44,4498,2412,2204,537,189,9837,11,0,0,0,0,11,924,75,14,0,0,1017,3424,1061,389,58,14,4942,524,375,309,53,22,1284,49,41,95,41,17,246,41,10,7,0,0,53,4973,1563,814,149,52,7556,0,0,0,0,0,0,8,0,0,0,0,11,35,10,9,3,0,54,5,9,6,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,54,20,13,9,0,90,20,3,7,0,0,29,17628,9152,10019,3314,1011,41115
20803,587,21521,0,0,0,0,0,0,78,4,0,0,0,83,1928,573,174,16,3,2694,1961,1140,902,116,16,4138,311,247,323,124,34,1030,30,12,5,4,0,47,4306,1976,1399,256,55,7988,0,0,0,0,0,0,173,8,0,0,0,186,1749,430,130,14,9,2328,501,319,245,50,8,1125,37,33,41,18,0,143,23,7,6,0,0,37,2481,807,424,89,18,3814,0,0,0,0,0,0,9,0,0,0,0,9,26,13,3,0,0,42,7,14,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,45,26,5,0,0,74,8,0,7,0,0,15,14424,7623,8214,2504,656,33416
20804,188,6343,0,0,0,0,0,0,20,0,0,0,0,17,496,139,54,4,0,693,509,307,273,37,3,1130,84,75,116,55,10,346,9,0,0,0,0,11,1113,528,448,91,16,2197,5,0,0,0,0,3,214,17,0,0,0,232,1055,261,87,11,4,1409,217,111,62,3,0,396,9,5,15,6,0,29,13,0,0,0,0,15,1504,405,159,20,8,2092,0,0,0,0,0,0,22,0,0,0,0,22,48,4,0,0,0,54,7,3,0,0,0,9,0,0,0,6,0,7,0,0,0,0,0,0,80,11,3,6,0,93,8,0,3,3,0,11,4785,2195,2601,965,204,10745
20901,783,28215,0,0,0,0,0,3,66,6,0,0,0,75,1209,327,112,11,4,1665,951,645,464,86,38,2186,117,88,120,51,20,400,18,4,4,0,0,27,2365,1071,704,150,61,4357,0,0,0,0,0,0,157,10,0,0,0,167,803,199,64,15,3,1074,194,86,66,13,3,361,11,3,11,7,6,36,11,4,0,0,0,13,1182,302,132,32,7,1661,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,23,3,0,0,0,26,14735,7548,8435,2700,859,34279
20902,676,16339,4,0,0,0,0,4,174,23,7,0,0,203,2067,711,323,51,20,3166,878,639,495,116,54,2183,63,72,91,38,29,296,35,11,3,4,0,58,3215,1452,917,210,106,5895,5,0,0,0,0,5,202,19,5,0,0,228,772,227,94,18,5,1120,71,51,37,13,7,185,0,8,9,8,3,29,7,5,0,0,0,14,1069,310,144,36,14,1575,3,0,0,0,0,3,12,0,0,0,0,17,25,12,4,4,0,46,11,9,4,0,0,26,3,0,0,3,0,14,0,0,0,0,0,0,55,26,11,5,0,96,0,3,0,0,0,6,10855,5575,5079,1621,790,23916
20903,617,17966,0,0,0,0,0,0,6,0,0,0,0,6,89,22,15,0,0,129,122,70,32,3,3,233,14,19,25,9,0,65,0,0,5,0,0,5,238,115,77,14,5,438,0,0,0,0,0,0,3,0,0,0,0,3,85,16,6,4,0,110,84,36,29,4,0,147,6,6,5,3,0,24,0,0,0,0,0,0,177,56,45,10,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,7,6952,4006,5095,2043,622,18712
20904,3525,59667,4,0,0,0,0,6,37,3,0,0,0,43,957,311,132,32,8,1433,1141,810,627,181,71,2826,270,237,339,182,67,1091,29,18,14,7,0,63,2428,1377,1117,396,145,5458,0,0,0,0,0,0,57,5,0,0,0,56,397,150,74,12,5,632,91,96,68,24,12,284,7,9,4,3,4,23,6,0,0,0,0,11,553,261,145,42,18,1016,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,9,0,3,0,0,17,13,11,8,0,0,27,22189,15662,17311,7341,3686,66185
21001,422,13562,0,0,0,0,0,0,5,0,0,0,0,3,450,132,42,6,0,633,858,545,409,79,12,1897,235,172,211,110,28,754,21,8,8,0,0,33,1567,848,663,197,41,3319,0,0,0,0,0,0,13,0,0,0,0,13,40,13,8,0,0,58,11,11,12,0,0,38,5,0,0,0,0,4,0,0,0,0,0,0,64,22,13,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,8,0,4,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,13,9,10,0,0,32,7,0,3,0,0,6,6979,3833,4255,1502,459,17036
21002,354,8806,0,0,0,0,0,0,9,0,0,0,0,7,54,17,6,0,0,74,86,37,11,7,0,136,3,4,10,10,0,24,0,0,0,0,0,0,152,61,25,14,0,244,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,8,3,7,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,13,11,9,0,0,30,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,4,0,3,0,0,5,3768,1744,2252,976,358,9091
21003,817,13749,0,0,0,0,0,0,50,7,5,0,0,59,1811,678,323,94,16,2925,942,768,631,162,66,2580,74,71,110,57,34,349,27,10,11,8,0,58,2904,1537,1079,320,116,5965,0,0,0,0,0,0,33,4,0,0,0,38,234,110,65,9,4,422,39,25,31,13,5,112,3,0,4,0,0,10,4,5,0,0,0,3,310,148,98,25,7,589,0,0,0,0,0,0,3,0,0,0,0,3,4,6,0,0,0,12,4,3,3,0,0,8,4,0,0,0,0,5,0,0,0,0,0,0,13,3,4,5,0,33,11,8,5,0,0,19,8342,4711,4621,1733,950,20358
21004,424,11661,0,0,0,0,0,0,3,0,0,0,0,3,79,11,0,0,0,91,139,55,18,5,0,224,18,5,9,0,4,32,5,0,0,0,0,5,238,69,32,7,6,352,0,0,0,0,0,0,6,0,0,0,0,6,154,18,9,0,0,182,108,43,27,0,0,180,4,3,3,4,0,12,3,0,0,0,0,3,273,68,39,9,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5032,2910,2909,1132,432,12413
21005,4722,45207,3,0,0,0,0,3,32,3,4,0,0,47,731,304,153,45,9,1242,718,655,492,224,111,2195,82,99,146,74,77,479,33,6,18,3,6,60,1605,1071,811,350,204,4032,4,0,0,0,0,4,16,4,0,0,0,17,166,75,49,13,3,307,100,97,98,64,41,398,0,12,7,7,8,39,3,3,3,0,0,12,295,192,157,83,57,782,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,12,6,8,9,5,0,34,14097,11547,12889,6548,4982,50064
21101,1429,38716,0,0,0,0,0,0,52,0,0,0,0,57,1201,229,86,16,7,1538,997,619,442,79,27,2164,189,193,199,73,38,695,21,4,0,0,0,29,2455,1053,724,171,69,4480,0,0,0,0,0,0,45,6,5,0,0,58,292,65,21,0,0,387,72,48,21,7,0,151,0,0,3,4,3,20,9,0,0,0,0,9,422,123,52,11,5,613,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,9,3,0,4,0,0,9,3,0,6,0,0,6,0,0,0,0,0,0,12,0,3,0,0,22,3,0,5,0,0,14,17258,10448,10826,3810,1507,43844
21102,296,6880,0,0,0,0,0,0,9,0,0,0,0,9,51,7,3,0,0,68,31,31,16,5,0,79,10,11,25,6,4,51,0,0,0,0,0,0,101,51,44,8,4,214,0,0,0,0,0,0,3,0,0,0,0,3,30,7,4,0,0,37,15,6,3,0,0,22,0,3,6,0,0,7,0,0,0,0,0,0,42,11,8,4,0,72,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,2635,1440,1930,864,305,7175
21103,960,28243,4,0,0,0,0,4,38,0,0,0,0,41,530,186,78,33,13,840,420,269,151,39,13,896,59,57,63,25,7,217,9,4,3,0,0,18,1062,515,300,97,32,2002,0,0,0,0,0,0,45,0,0,0,0,45,375,116,38,7,0,531,100,38,30,4,0,175,3,7,5,3,5,24,0,0,0,0,0,5,527,157,73,20,4,782,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,3,3,5,0,0,16,12964,7045,7360,2689,1000,31061
21104,457,13407,0,0,0,0,0,0,55,6,0,0,0,66,720,253,91,24,4,1090,692,460,388,90,22,1649,85,93,117,62,19,370,17,7,3,4,0,27,1566,811,600,167,49,3202,0,0,0,0,0,0,47,4,4,0,0,54,128,48,7,5,0,185,36,13,19,0,0,71,3,0,0,3,0,7,3,0,0,0,0,3,221,67,28,4,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,4,0,0,0,6673,3847,4431,1482,505,16937
21105,1762,41130,0,0,0,0,0,0,56,0,0,0,0,58,472,88,32,9,0,602,279,139,81,21,6,526,21,13,15,3,9,63,9,0,0,0,0,8,841,245,122,34,17,1256,0,0,0,0,0,0,11,0,0,0,0,11,40,12,0,0,0,50,16,7,3,0,0,34,0,5,6,0,0,17,0,0,0,0,0,0,68,25,9,5,0,111,0,0,0,0,0,0,10,0,0,0,0,10,22,0,0,0,0,23,6,0,5,0,0,15,0,0,3,0,0,9,0,0,0,0,0,0,40,4,10,0,3,58,20,10,4,7,0,42,17858,9139,9894,3935,1777,42593
21201,1774,29299,0,0,0,0,0,0,3,0,0,0,0,7,554,54,21,6,0,632,403,189,111,42,11,749,57,58,68,20,17,218,17,3,0,5,0,23,1037,298,202,64,27,1632,0,0,0,0,0,0,0,0,0,0,0,0,50,14,4,0,0,66,25,15,10,3,0,53,3,0,0,0,0,6,0,0,0,0,0,5,82,29,15,3,0,134,0,0,0,0,0,0,12,0,0,0,0,12,10,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,22,9,6,0,6,0,22,11387,6856,7707,3356,1802,31104
21202,2163,32262,0,0,0,0,0,3,38,0,5,0,0,38,468,131,60,11,4,670,686,395,282,102,40,1508,209,167,223,92,75,767,19,7,4,4,6,39,1425,697,578,208,122,3027,0,0,0,0,0,0,3,0,0,0,0,3,68,19,8,4,0,94,35,15,7,11,3,74,3,4,0,4,3,13,4,0,0,0,0,4,109,38,18,11,4,184,0,0,0,0,0,0,10,0,0,0,0,9,3,6,0,0,0,10,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,8,4,0,0,29,10,4,3,0,0,17,12266,8143,9028,3793,2294,35525
21203,4830,53562,0,0,0,0,0,3,8,3,0,0,0,19,526,102,53,12,8,699,654,470,352,149,47,1674,219,197,315,162,150,1050,21,6,7,4,4,52,1428,794,724,328,210,3483,0,0,0,0,0,0,3,0,0,0,0,4,200,31,11,7,3,255,24,19,6,3,0,53,3,3,7,3,5,22,6,0,0,0,0,7,242,59,23,8,3,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,3,0,3,42,15881,13418,15944,7136,5046,57428
21204,3344,36475,3,0,0,0,0,9,163,35,13,0,0,211,1718,952,522,159,50,3401,941,855,750,310,194,3044,136,137,207,113,97,683,48,29,19,13,8,110,3010,2002,1504,593,351,7457,7,0,0,0,0,3,219,57,0,5,0,285,1075,569,297,84,17,2044,195,163,146,64,26,585,18,21,22,13,17,95,18,18,10,0,0,47,1526,822,479,165,63,3055,3,0,0,0,0,6,16,0,0,0,0,16,11,3,0,0,0,13,3,4,3,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,34,11,9,4,0,53,12,6,5,5,0,27,16400,11408,10528,4977,3760,47066
21205,1350,35200,0,0,0,0,0,0,38,6,0,0,0,42,853,286,174,21,7,1347,1129,918,784,171,64,3060,494,487,568,220,112,1885,23,13,16,0,3,58,2533,1711,1546,416,190,6389,13,0,0,0,0,11,304,20,6,0,0,328,1696,505,208,37,10,2458,786,550,556,74,18,1988,113,130,201,61,24,526,21,6,4,3,0,35,2920,1220,971,179,49,5344,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,20,4,0,0,0,0,17,18359,11119,11983,3905,1594,46956
