SA3_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
12104,0,0,0,3,8,0,0,0,0,15,25,0,0,0,0,26,12,0,4,0,0,18,47,0,14,0,0,65,75,0,20,0,0,103,490,0,60,5,13,559,1171,15,246,6,11,1459,1354,15,442,22,13,1850,914,18,454,40,26,1447,589,23,372,33,12,1037,303,23,297,26,20,680,520,144,789,160,64,1678,108,8,49,8,6,183,5643,253,2755,311,177,9128
12201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,14,0,0,0,4,21,20,0,6,0,0,29,58,0,20,0,0,79,163,6,46,5,3,210,332,0,86,9,8,439,315,3,147,6,3,478,272,11,139,8,3,426,132,8,137,9,0,289,351,94,518,87,42,1087,40,4,16,5,4,69,1695,130,1124,126,73,3152
12202,0,0,0,5,6,0,0,0,0,11,6,0,3,0,0,9,8,0,0,0,0,6,7,0,0,0,0,8,9,3,5,0,0,21,60,4,27,0,0,89,126,0,46,5,5,189,165,0,120,7,5,298,129,13,132,11,16,307,80,17,147,7,26,274,41,19,122,27,22,225,158,93,301,79,60,696,29,4,29,3,4,76,832,157,945,147,142,2221
12203,0,0,0,8,20,0,5,0,0,24,27,0,9,0,0,30,31,0,8,4,0,41,63,0,11,0,5,85,79,4,35,0,5,128,287,10,95,7,13,409,961,29,347,43,36,1420,1139,23,588,42,43,1841,649,37,493,46,49,1269,297,41,390,56,43,830,138,52,341,39,47,613,247,176,751,181,117,1470,91,8,78,9,22,208,4043,381,3146,431,372,8382
12301,0,0,0,0,8,0,5,0,0,11,13,0,5,0,0,26,11,0,3,0,0,23,25,0,21,0,0,48,42,0,26,3,5,76,191,9,168,9,27,401,412,93,589,64,88,1240,134,68,279,41,53,576,22,9,42,6,12,83,7,5,16,7,3,40,0,0,3,4,0,6,0,0,3,0,0,9,21,7,24,5,10,67,887,202,1185,134,204,2609
12302,5,0,4,19,52,0,23,3,5,87,232,8,65,11,21,345,54,13,49,7,12,140,141,30,78,16,49,311,368,44,319,25,78,838,1307,226,1693,135,308,3673,539,231,1013,119,197,2103,173,114,391,75,91,840,40,15,82,12,26,181,14,5,16,10,4,44,4,0,4,0,0,17,6,0,10,0,0,17,97,22,95,11,33,255,3060,719,3844,426,835,8884
12303,0,0,0,0,10,0,3,0,4,16,10,0,8,0,4,15,15,0,3,0,0,18,22,0,7,0,3,28,58,0,28,0,0,93,124,12,139,8,10,304,107,23,169,16,32,344,62,22,92,5,17,201,14,9,29,4,9,58,9,4,8,0,4,33,5,0,0,0,0,9,6,0,6,0,0,13,20,5,27,0,5,54,459,75,519,46,93,1194
12401,4,0,0,0,7,0,0,0,0,13,19,3,8,0,0,28,20,0,6,0,0,22,50,6,29,0,7,88,98,4,35,7,4,150,338,28,231,27,27,657,299,38,297,38,25,702,67,26,117,15,6,227,27,12,44,10,12,105,5,3,15,6,0,31,5,0,4,5,0,15,5,0,4,0,0,6,21,0,28,4,12,67,951,126,825,115,95,2117
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,4,0,0,7,21,6,14,0,3,35,69,0,24,0,8,102,43,0,20,5,8,68,127,7,74,8,11,231,318,27,202,21,27,591,1283,105,1139,78,146,2750,761,136,1006,87,135,2128,266,101,537,70,113,1092,49,33,114,11,35,247,23,7,29,6,8,78,8,0,13,3,8,30,10,4,12,3,0,35,71,11,70,8,20,178,3056,430,3268,307,520,7581
12404,0,0,0,4,3,0,3,0,0,15,13,0,7,0,0,14,23,0,0,0,0,25,62,3,49,7,3,124,108,3,61,3,9,189,323,24,255,20,47,674,191,38,200,29,40,496,58,25,81,11,19,194,16,3,27,7,4,63,6,4,11,0,4,30,7,0,3,0,0,6,4,0,11,0,0,16,30,5,16,3,5,60,852,111,726,84,137,1916
12405,0,0,0,4,5,0,0,0,0,11,37,0,7,0,3,50,12,0,16,0,4,26,39,5,23,0,5,73,146,11,114,10,18,293,479,91,605,52,88,1320,197,77,373,29,61,736,38,39,70,16,16,168,9,6,10,0,4,33,0,0,3,5,0,11,0,0,0,0,0,4,0,0,3,0,0,3,39,3,35,5,0,83,1005,232,1259,116,218,2826
12501,0,0,0,6,52,0,9,0,6,67,91,3,18,3,8,118,57,6,17,0,3,91,115,8,45,6,14,183,310,20,168,15,17,527,1055,65,735,41,65,1957,1701,142,1179,107,142,3273,826,108,674,95,87,1794,215,66,240,48,38,607,82,35,100,33,28,276,22,10,32,4,9,78,36,9,30,10,3,86,181,12,97,16,28,335,4752,475,3352,387,445,9417
12502,0,0,0,16,19,0,8,4,3,32,84,0,6,3,10,106,33,4,10,5,0,60,103,11,126,11,13,263,82,13,63,9,18,178,311,7,309,29,29,684,496,77,818,115,85,1597,196,95,456,84,88,922,98,51,214,59,40,467,50,25,152,30,24,283,32,14,56,11,15,131,18,9,26,10,7,68,44,7,54,7,12,126,1599,317,2302,363,357,4938
12503,0,0,0,26,66,0,12,7,5,89,261,9,33,17,17,339,95,15,45,11,16,174,180,21,73,20,31,330,374,33,279,28,50,762,1024,149,1313,115,154,2758,740,286,1302,179,228,2735,239,216,608,105,118,1284,83,120,287,54,76,612,26,21,58,8,25,130,7,0,16,8,4,34,13,3,15,0,12,47,116,29,161,30,47,386,3270,910,4196,578,767,9726
12504,0,0,0,23,56,0,5,6,0,61,142,0,16,5,9,180,54,0,24,8,12,95,158,7,42,6,12,216,673,16,376,21,21,1110,2423,141,2758,136,108,5573,1773,186,2868,190,156,5175,529,121,800,87,86,1618,136,52,208,35,23,453,39,5,56,13,9,127,9,6,25,4,6,40,16,4,27,5,4,57,125,12,138,10,23,306,6163,550,7353,522,469,15049
12601,0,0,0,0,5,0,0,0,0,9,5,0,0,0,0,8,18,0,0,0,3,18,22,0,15,0,3,34,40,4,25,4,5,74,333,0,224,18,18,596,459,66,534,63,18,1133,229,60,500,60,24,877,78,50,215,40,17,407,36,22,119,24,21,213,22,22,59,18,11,137,15,28,44,14,12,118,38,0,33,5,4,75,1298,256,1770,253,120,3697
12602,0,0,0,3,32,0,7,0,0,40,51,0,6,0,0,61,54,0,13,3,4,76,158,0,32,7,17,220,406,8,120,13,22,571,1521,38,629,40,44,2274,1753,60,943,71,64,2888,1032,80,1069,103,102,2388,368,84,577,75,68,1175,150,40,311,49,30,578,62,30,179,29,22,319,94,58,272,64,34,532,126,11,105,17,10,269,5816,418,4279,480,414,11403
12701,3,0,6,13,23,7,3,4,0,32,116,4,34,4,6,159,33,16,34,4,10,102,89,17,89,14,23,236,122,26,106,17,20,283,378,80,376,49,104,981,619,221,1119,136,216,2313,390,248,841,151,206,1841,71,72,141,42,55,387,21,20,33,11,15,96,3,3,19,4,6,32,12,10,19,0,8,49,87,23,99,15,30,254,1965,740,2925,451,705,6783
12702,0,0,0,16,57,0,14,3,12,82,239,10,46,23,24,344,113,11,48,15,15,205,251,30,109,41,59,494,635,78,480,89,133,1415,985,254,1352,254,438,3277,613,526,1385,397,602,3522,184,269,443,186,247,1320,69,86,160,56,98,463,26,15,35,13,25,111,9,0,15,7,4,31,7,5,11,9,3,29,153,30,102,35,60,382,3350,1325,4205,1108,1717,11706
12703,0,0,0,17,24,0,16,0,3,40,102,4,23,4,8,145,47,5,21,4,5,88,265,18,240,21,28,578,406,48,413,36,66,964,949,123,1077,96,163,2416,599,240,1046,152,239,2274,250,173,549,110,138,1214,73,52,164,46,60,394,15,18,44,4,14,92,3,4,4,0,0,19,11,4,9,0,0,23,93,16,90,7,27,237,2868,710,3700,495,752,8519
12801,0,0,0,6,15,0,5,0,0,18,31,0,10,0,3,47,17,0,14,4,0,36,61,0,51,0,7,120,75,6,40,7,0,124,387,12,158,13,8,583,731,28,372,32,35,1197,533,41,398,43,56,1073,308,53,299,41,52,756,149,38,238,36,41,502,73,33,179,27,15,324,94,71,265,61,38,530,63,8,39,6,11,126,2549,293,2064,264,279,5456
12802,0,0,0,0,9,0,0,0,0,21,39,0,0,0,0,38,20,0,0,0,0,17,26,0,11,5,3,49,45,6,10,0,5,63,267,11,139,15,24,446,427,17,251,16,30,745,292,38,331,37,49,750,119,37,255,40,31,487,71,35,151,31,25,312,28,18,65,18,15,144,18,8,38,7,10,83,27,5,21,0,7,72,1388,174,1288,172,192,3220
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,0,0,0,14,39,0,26,4,7,71,95,0,43,4,10,156,114,10,57,5,19,199,351,13,177,15,50,612,932,50,544,33,61,1616,648,120,791,68,72,1704,85,42,176,21,26,351,12,4,25,9,0,52,5,0,7,0,0,17,4,0,8,3,0,14,0,0,0,0,0,4,7,0,0,0,0,9,54,4,37,3,8,102,2362,260,1891,160,255,4921
20102,0,0,0,3,5,0,9,0,0,23,7,0,6,0,0,22,17,0,10,4,3,38,29,4,21,0,3,62,77,8,48,8,4,140,100,3,71,9,9,190,27,0,14,0,0,49,5,0,6,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,15,0,13,0,3,37,309,19,219,13,28,594
20103,0,0,0,10,18,3,3,0,3,32,26,0,10,4,6,45,36,0,15,0,3,61,68,5,62,3,12,138,71,8,52,7,3,145,11,3,11,0,0,33,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,5,17,0,9,0,0,28,278,27,170,20,25,519
20201,0,0,0,9,32,0,18,0,4,54,122,7,33,3,3,162,76,5,54,0,5,143,296,29,178,18,33,551,673,78,601,54,58,1471,495,91,582,45,69,1286,100,41,131,25,16,313,18,4,16,0,0,50,0,3,5,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,40,3,37,5,3,96,1875,276,1667,165,197,4177
20202,0,0,0,0,12,0,10,0,4,24,27,0,16,0,0,45,16,0,8,0,0,33,38,3,20,0,5,71,108,4,77,6,12,218,143,17,149,16,10,344,76,8,78,13,6,175,20,5,21,5,0,51,11,5,16,0,0,32,3,0,4,0,0,14,3,0,0,0,0,3,0,0,0,0,0,4,21,5,16,6,0,44,499,56,416,48,41,1054
20203,0,0,0,3,17,0,10,0,0,31,15,3,11,0,0,32,19,0,9,0,0,27,17,0,10,0,0,33,8,0,13,0,4,29,7,0,15,3,0,17,4,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,18,94,4,80,5,8,198
20301,0,0,0,0,8,4,0,0,0,10,6,0,0,0,0,11,9,0,3,0,0,16,12,0,13,6,0,35,40,5,23,0,0,75,36,6,58,8,4,109,16,3,34,0,4,59,0,0,10,0,4,14,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,15,0,17,0,0,33,154,26,163,20,23,374
20302,3,0,0,15,73,5,37,0,5,117,163,11,37,4,14,229,118,8,39,0,6,179,363,16,210,17,42,649,1128,77,763,70,98,2135,1738,172,1410,132,164,3615,529,103,617,72,67,1388,94,31,131,35,17,317,39,11,71,17,9,150,20,9,23,0,0,50,11,5,4,0,3,21,20,3,12,4,0,34,114,13,75,10,23,236,4419,465,3448,374,460,9161
20303,0,0,0,3,20,0,9,0,0,31,36,4,3,0,4,40,25,5,12,0,0,38,45,5,20,0,5,76,180,15,85,4,15,295,576,76,509,50,61,1266,320,58,382,50,46,853,131,34,209,20,15,404,42,6,63,8,5,126,11,6,32,0,4,57,4,3,9,0,0,24,4,0,10,0,0,19,50,4,23,3,4,81,1452,207,1367,139,153,3316
20401,0,0,0,11,29,0,15,0,0,44,44,6,23,0,4,77,55,0,28,0,0,83,139,8,125,10,17,301,215,16,163,5,24,432,176,36,209,12,27,464,28,9,41,4,3,90,5,0,8,0,0,15,0,0,3,0,0,4,3,0,3,0,0,3,0,0,0,0,0,0,7,0,3,0,0,9,46,4,38,9,3,103,768,90,667,49,88,1657
20402,0,0,0,8,21,0,8,5,0,32,65,0,24,3,3,101,59,9,36,5,0,112,138,10,88,8,13,262,209,13,165,9,24,422,138,27,133,6,16,326,22,7,28,6,8,67,4,3,4,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,48,5,17,6,5,80,720,80,512,48,78,1444
20403,5,0,0,8,33,0,11,0,9,55,98,5,39,9,9,155,83,5,55,10,3,162,232,32,185,16,29,494,373,40,328,28,37,811,359,71,432,28,36,926,51,25,116,15,12,213,18,6,13,3,0,38,3,3,6,0,0,13,4,0,3,0,0,7,0,0,0,0,0,0,11,0,5,0,0,15,56,3,25,0,10,94,1335,194,1232,102,144,3006
20501,0,0,0,10,28,0,4,0,3,42,38,4,12,4,3,61,29,4,17,6,3,63,61,0,33,6,7,103,182,15,145,12,19,375,265,54,327,22,44,715,32,13,69,9,6,126,4,8,10,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,27,3,26,0,7,64,673,103,647,63,97,1591
20502,0,0,0,6,31,0,16,3,3,47,68,0,21,0,4,89,52,5,20,3,8,92,134,3,80,0,15,233,196,19,149,9,16,391,139,24,155,15,25,357,15,0,26,8,3,59,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,37,0,25,0,0,64,693,59,497,41,81,1375
20503,0,0,0,7,14,4,10,0,0,31,56,3,23,0,9,88,52,0,25,4,5,86,145,9,70,7,15,245,288,27,200,21,27,559,243,36,258,25,17,587,67,13,86,13,8,186,9,3,11,0,4,22,3,0,0,0,0,5,0,0,3,0,0,4,4,0,0,0,0,3,7,0,11,0,7,27,49,3,34,3,8,99,958,102,744,76,93,1969
20504,7,0,0,9,51,0,24,0,3,85,139,9,43,3,10,209,133,16,106,3,15,271,222,29,186,18,32,494,284,40,237,29,32,616,151,30,170,18,20,380,29,9,48,7,6,106,3,0,6,0,0,9,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,9,27,0,18,6,0,54,1055,131,852,94,130,2263
20505,0,0,0,3,30,4,12,0,4,41,60,0,27,3,3,96,53,5,26,3,4,83,157,6,91,6,15,275,156,16,156,22,12,366,111,19,117,20,15,282,31,9,41,4,8,76,0,0,6,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,33,4,32,3,4,82,640,59,512,60,65,1339
20601,0,0,0,8,21,4,8,0,0,31,41,0,4,0,3,54,34,0,9,0,0,40,79,3,20,3,4,115,404,7,119,8,16,551,1409,24,289,26,19,1766,1248,7,365,22,20,1659,581,23,231,23,6,866,227,6,126,6,5,367,84,12,63,10,0,169,44,0,27,4,0,77,40,0,26,0,0,69,73,8,31,5,9,118,4295,95,1318,112,86,5901
20602,0,0,0,3,16,0,0,0,0,25,31,0,3,0,0,39,10,0,4,0,0,14,54,0,14,4,0,75,189,3,43,9,8,249,512,8,81,10,7,619,562,11,174,8,9,759,431,8,173,11,12,630,168,8,123,8,0,303,67,5,94,7,3,175,35,8,47,0,6,97,29,11,45,11,0,96,35,4,17,0,0,55,2147,64,823,70,37,3139
20603,0,0,0,8,27,0,15,3,5,49,54,0,29,6,3,91,13,0,31,6,5,51,85,9,47,4,3,151,430,7,128,16,17,601,918,14,279,24,27,1265,594,20,252,18,12,897,259,14,163,14,14,469,85,13,145,10,8,258,42,13,75,8,8,138,16,4,34,9,5,69,23,7,35,8,6,79,60,4,40,7,0,107,2629,113,1263,118,99,4225
20604,4,3,0,14,43,0,15,0,4,66,98,4,25,4,3,138,92,6,20,3,0,121,268,12,23,3,12,315,1840,19,243,9,13,2134,4617,13,730,28,26,5407,2756,19,606,43,26,3449,1097,22,287,28,15,1447,500,14,220,18,12,768,263,8,107,13,15,405,156,9,68,18,10,256,300,21,137,36,17,509,223,5,55,12,8,302,12288,157,2551,219,156,15358
20605,7,0,0,14,42,0,10,4,5,53,72,0,19,0,0,101,32,3,4,0,3,51,118,0,19,6,7,146,584,3,81,11,5,679,1650,8,276,22,10,1972,1643,16,347,14,10,2029,901,23,295,22,14,1251,453,5,245,33,9,751,228,26,183,27,4,467,135,16,158,21,3,338,211,57,289,61,22,646,123,6,53,3,15,201,6217,162,1980,218,124,8692
20606,0,0,0,6,18,0,6,0,5,29,63,0,8,3,0,82,28,0,3,0,3,38,65,3,11,0,4,84,377,3,31,5,9,420,1074,0,112,4,6,1196,997,3,141,15,10,1159,664,5,141,9,6,827,360,0,103,12,9,479,179,5,82,12,10,290,87,0,64,11,14,180,161,29,174,41,25,425,68,4,22,6,0,95,4157,61,901,125,93,5329
20607,3,0,5,34,46,3,28,7,3,90,123,3,52,7,19,209,63,10,33,4,7,115,82,11,39,5,15,155,318,10,60,20,12,421,1071,3,132,12,9,1227,1524,11,209,14,12,1772,1277,4,268,11,5,1571,651,8,183,10,8,855,306,6,125,9,7,450,148,12,69,4,4,239,170,17,127,21,13,346,86,5,32,4,7,140,5898,106,1380,134,121,7643
20701,0,0,0,8,23,3,15,0,0,42,41,0,7,0,0,49,32,0,3,3,3,43,56,0,23,3,0,84,368,11,96,3,5,481,1388,36,436,39,28,1928,1118,51,565,71,44,1849,477,75,433,78,28,1084,234,64,405,76,24,799,143,71,311,65,12,608,77,45,179,75,15,391,136,152,424,120,32,868,95,8,61,15,12,195,4192,516,2968,555,204,8443
20702,0,0,0,0,8,0,4,0,0,14,27,0,3,0,0,34,7,0,8,0,0,16,35,0,7,3,3,53,114,6,42,6,11,178,589,47,439,60,47,1183,505,103,606,119,98,1439,215,80,368,101,79,845,102,49,197,46,38,432,37,31,90,29,13,205,19,12,34,10,16,82,10,15,28,22,4,83,68,6,56,17,20,165,1742,352,1888,411,336,4725
20703,4,0,0,8,40,0,8,0,0,45,59,0,9,5,3,67,61,0,11,3,4,78,92,7,23,3,8,119,338,12,116,11,17,495,1277,44,648,82,54,2104,722,72,592,100,59,1540,245,43,317,78,31,709,105,39,175,42,16,374,29,14,75,21,5,140,21,9,21,18,0,68,23,7,18,13,5,66,97,4,37,9,7,156,3103,254,2043,378,217,5987
20801,0,0,0,6,18,0,9,0,0,29,47,0,6,0,0,57,14,0,7,0,0,28,19,0,12,0,4,38,72,3,29,5,3,108,318,7,109,8,11,457,441,21,226,14,21,722,294,17,227,39,15,593,175,24,230,32,19,482,103,31,213,34,19,397,65,34,177,37,20,330,138,123,410,143,35,846,45,12,47,17,11,129,1758,271,1718,324,153,4220
20802,0,0,0,8,23,0,9,0,0,36,48,0,4,0,0,61,44,3,12,0,5,60,172,4,37,4,0,213,628,10,184,20,21,858,1527,35,689,45,41,2337,1310,56,828,73,52,2317,543,67,574,74,33,1291,237,74,455,64,28,859,139,84,334,50,25,634,60,66,218,42,12,395,80,70,213,52,21,442,121,13,81,14,7,232,4951,488,3632,433,252,9764
20803,0,0,0,5,22,0,11,4,0,38,32,0,6,0,0,42,31,0,8,0,0,47,55,5,14,6,8,86,270,6,104,9,16,405,870,34,393,45,44,1391,645,52,556,55,57,1367,244,41,382,58,46,766,105,44,225,41,23,438,31,26,92,23,14,196,8,12,38,8,6,79,35,11,37,8,3,102,60,7,31,12,17,124,2425,237,1904,281,238,5080
20804,0,0,0,0,7,0,0,0,0,13,8,0,3,0,0,9,9,0,0,0,0,10,45,0,8,0,0,50,154,0,23,0,0,182,435,5,132,6,5,578,260,3,124,3,11,397,143,7,79,10,3,244,69,3,63,8,11,157,54,12,67,7,3,147,25,9,51,11,4,94,21,35,109,24,9,193,29,0,19,11,6,64,1256,75,677,85,43,2139
20901,8,0,0,14,31,4,11,3,0,48,67,3,19,3,4,98,44,12,12,0,4,66,82,18,52,7,10,166,289,24,169,21,32,525,1105,68,643,62,70,1952,640,46,577,67,55,1390,220,45,295,35,23,620,56,19,92,21,9,194,26,10,44,8,3,92,9,0,19,3,3,40,13,10,28,8,0,64,57,9,47,11,8,138,2639,269,2020,257,232,5413
20902,0,0,0,16,38,0,19,5,4,60,82,0,27,0,7,111,46,6,22,3,0,72,93,10,56,4,13,179,564,18,307,39,36,966,1509,69,855,68,63,2564,620,41,431,23,33,1148,167,16,152,17,5,359,36,5,43,8,8,98,20,4,18,0,3,46,5,4,0,4,0,13,17,5,15,3,3,45,95,9,37,4,11,157,3324,186,1983,179,187,5848
20903,0,0,0,6,3,0,7,0,0,14,11,0,0,0,0,11,10,0,5,0,0,11,10,0,8,0,0,20,26,0,19,0,9,54,87,7,86,11,9,198,80,19,116,11,11,240,41,19,98,11,15,180,11,8,31,10,7,70,10,3,11,0,3,31,0,0,3,0,0,10,4,3,9,0,0,9,10,0,7,0,5,30,312,67,399,53,63,892
20904,6,0,0,17,28,0,16,0,3,45,54,0,30,5,9,95,44,9,21,5,4,90,93,11,81,5,23,222,852,79,813,75,98,1919,2125,472,3129,285,377,6389,307,151,496,100,125,1179,38,18,74,24,20,170,8,6,25,8,8,54,11,6,11,0,0,33,9,5,11,0,3,27,17,4,40,0,6,73,159,21,119,19,31,348,3781,793,4877,527,713,10687
21001,0,0,0,0,5,0,4,0,0,7,12,0,5,0,0,16,4,0,8,0,0,6,10,0,8,0,3,21,93,7,62,11,15,187,361,36,318,42,52,811,220,27,243,35,27,564,60,15,125,21,19,238,23,4,46,15,14,99,12,6,19,4,3,41,4,0,15,0,0,19,4,0,15,6,3,25,34,3,27,6,6,84,845,105,887,145,145,2134
21002,0,0,0,0,3,0,4,0,0,5,9,0,7,0,0,11,10,3,3,5,0,13,14,0,0,0,0,17,34,7,22,5,3,68,93,16,65,8,7,181,43,20,87,10,11,166,27,12,45,8,4,86,3,7,14,0,0,23,0,0,7,0,0,9,3,0,0,0,0,3,3,0,5,0,0,8,18,0,13,0,0,28,243,55,268,31,27,634
21003,0,0,0,8,21,0,15,0,0,32,46,0,12,3,6,68,22,5,18,0,0,43,69,4,33,0,13,125,337,34,306,20,25,721,1244,124,1049,58,74,2556,418,59,404,35,30,951,91,22,98,14,7,223,18,3,24,3,3,55,9,3,10,0,0,23,5,0,10,0,0,16,17,0,13,0,0,31,64,10,45,3,10,132,2371,257,2037,150,171,4986
21004,0,0,0,4,5,0,3,0,0,13,6,0,0,0,0,11,8,0,4,0,0,12,15,0,3,0,4,22,127,5,77,9,9,221,329,32,354,27,47,794,76,25,96,15,25,242,10,5,26,3,4,47,3,3,3,0,3,12,0,0,4,0,0,3,0,3,4,0,0,9,3,0,6,0,0,12,20,3,14,4,3,48,602,85,605,66,101,1457
21005,4,0,6,16,30,7,16,0,6,59,75,6,32,5,9,129,32,4,23,8,8,72,74,20,55,7,32,187,627,120,844,89,141,1823,1398,552,2632,336,433,5356,197,147,435,89,104,975,31,27,46,15,9,132,7,3,24,4,5,44,12,8,8,0,0,29,6,3,6,0,5,22,20,9,37,7,4,80,109,31,145,21,29,336,2640,935,4331,578,792,9276
21101,3,0,0,11,40,0,10,0,4,47,57,3,13,9,4,86,27,0,7,0,6,45,47,0,26,6,3,76,268,13,162,25,28,495,1215,104,976,108,127,2525,601,125,718,134,159,1734,104,48,173,55,53,439,29,7,44,18,10,113,11,5,9,5,6,31,4,0,9,3,0,14,22,7,18,3,3,46,69,9,50,7,19,151,2510,333,2214,363,412,5835
21102,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,7,3,0,0,0,0,5,6,0,0,0,0,7,6,0,8,3,3,21,64,6,45,3,11,132,48,4,61,8,8,123,27,5,39,7,9,84,8,8,23,9,5,46,0,7,4,3,0,11,6,6,4,0,0,15,5,14,9,3,9,35,4,0,7,4,0,14,177,47,204,43,40,506
21103,6,0,0,12,22,0,8,0,0,36,51,0,8,3,3,66,21,0,5,3,3,32,54,6,16,3,9,83,297,22,286,22,31,666,1015,120,780,69,87,2064,408,83,456,62,59,1065,78,38,143,44,27,328,19,19,47,17,9,108,5,0,14,7,0,27,6,0,5,0,0,18,13,3,14,3,4,34,44,4,33,16,13,110,2033,293,1820,244,254,4646
