SA3_CODE_2021,C11_Chr_Tot_0_14,C11_Chr_Tot_15_24,C11_Chr_Tot_25_34,C11_Chr_Tot_35_44,C11_Chr_Tot_45_54,C11_Chr_Tot_55_64,C11_Chr_Tot_65_74,C11_Chr_Tot_75_84,C11_Chr_Tot_85ov,C11_Chr_Tot_Tot,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_Au_Ab_Tr_R_0_14,C11_OR_Au_Ab_Tr_R_15_24,C11_OR_Au_Ab_Tr_R_25_34,C11_OR_Au_Ab_Tr_R_35_44,C11_OR_Au_Ab_Tr_R_45_54,C11_OR_Au_Ab_Tr_R_55_64,C11_OR_Au_Ab_Tr_R_65_74,C11_OR_Au_Ab_Tr_R_75_84,C11_OR_A_Ab_Tr_Re_85ov,C11_OR_Au_Ab_Tr_Re_Tot,C11_OR_Sikhism_0_14,C11_OR_Sikhism_15_24,C11_OR_Sikhism_25_34,C11_OR_Sikhism_35_44,C11_OR_Sikhism_45_54,C11_OR_Sikhism_55_64,C11_OR_Sikhism_65_74,C11_OR_Sikhism_75_84,C11_OR_Sikhism_85ov,C11_OR_Sikhism_Tot,C11_OR_OR_0_14,C11_OR_OR_15_24,C11_OR_OR_25_34,C11_OR_OR_35_44,C11_OR_OR_45_54,C11_OR_OR_55_64,C11_OR_OR_65_74,C11_OR_OR_75_84,C11_OR_OR_85ov,C11_OR_OR_Tot,C11_OR_Tot_0_14,C11_OR_Tot_15_24,C11_OR_Tot_25_34,C11_OR_Tot_35_44,C11_OR_Tot_45_54,C11_OR_Tot_55_64,C11_OR_Tot_65_74,C11_OR_Tot_75_84,C11_OR_Tot_85ov,C11_OR_Tot_Tot,C11_SBOSB_No_RA_0_14,C11_SBOSB_No_RA_15_24,C11_SBOSB_No_RA_25_34,C11_SBOSB_No_RA_35_44,C11_SBOSB_No_RA_45_54,C11_SBOSB_No_RA_55_64,C11_SBOSB_No_RA_65_74,C11_SBOSB_No_RA_75_84,C11_SBOSB_No_RA_85ov,C11_SBOSB_No_RA_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_Tot,C11_Tot_0_14,C11_Tot_15_24,C11_Tot_25_34,C11_Tot_35_44,C11_Tot_45_54,C11_Tot_55_64,C11_Tot_65_74,C11_Tot_75_84,C11_Tot_85ov,C11_Tot_Tot,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85ov,C16_Buddhism_Tot,C16_Christ_Angl_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Angl_85ov,C16_Christ_Angl_Tot,C16_C_Assyr_Apo_0_14,C16_C_Assyr_Apo_15_24,C16_C_Assyr_Apo_25_34,C16_C_Assyr_Apo_35_44,C16_C_Assyr_Apo_45_54,C16_C_Assyr_Apo_55_64,C16_C_Assyr_Apo_65_74,C16_C_Assyr_Apo_75_84,C16_C_Assyr_Apo_85ov,C16_C_Assyr_Apo_Tot,C16_C_Baptist_0_14,C16_C_Baptist_15_24,C16_C_Baptist_25_34,C16_C_Baptist_35_44,C16_C_Baptist_45_54,C16_C_Baptist_55_64,C16_C_Baptist_65_74,C16_C_Baptist_75_84,C16_C_Baptist_85ov,C16_C_Baptist_Tot,C16_Christ_Breth_0_14,C16_Christ_Breth_15_24,C16_Christ_Breth_25_34,C16_Christ_Breth_35_44,C16_Christ_Breth_45_54,C16_Christ_Breth_55_64,C16_Christ_Breth_65_74,C16_Christ_Breth_75_84,C16_Christ_Breth_85ov,C16_Christ_Breth_Tot,C16_Ch_Catholic_0_14,C16_Ch_Catholic_15_24,C16_Ch_Catholic_25_34,C16_Ch_Catholic_35_44,C16_Ch_Catholic_45_54,C16_Ch_Catholic_55_64,C16_Ch_Catholic_65_74,C16_Ch_Catholic_75_84,C16_Ch_Catholic_85ov,C16_C_Catholic_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_Tot,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot
20102,2412,1433,1023,1895,2547,2695,1914,1046,406,15370,3,0,3,5,3,3,0,0,0,28,0,0,6,3,4,5,5,3,0,35,4,0,4,13,3,15,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,34,18,28,38,48,46,16,0,5,234,34,19,27,38,48,44,16,0,5,236,1877,912,814,1249,1263,1200,489,139,38,7978,574,292,253,379,427,430,274,128,52,2798,4938,2673,2162,3632,4370,4446,2722,1324,496,26764,43,17,22,49,53,62,31,0,0,280,338,190,174,298,548,670,732,302,137,3376,0,0,0,0,0,0,0,0,0,0,43,13,8,20,39,42,32,10,7,213,0,0,0,0,0,0,0,0,0,0,1240,682,471,727,1031,964,818,348,144,6420,8,7,6,5,20,8,16,4,0,74,18,14,13,17,44,34,32,16,9,193,6,5,0,8,8,15,6,0,3,51
20103,2079,1295,890,1618,2322,2770,2247,1265,470,14952,0,0,0,0,0,5,0,0,0,13,14,3,8,13,0,4,0,0,0,38,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,24,14,12,28,31,16,9,4,0,122,19,15,12,28,27,16,9,4,0,124,1533,797,687,879,789,791,492,162,40,6183,445,242,195,311,339,406,285,157,65,2450,4107,2365,1804,2871,3511,4015,3041,1598,574,23890,6,14,24,24,20,28,10,6,0,136,428,305,163,347,636,822,879,527,209,4318,0,0,0,0,0,0,0,0,0,3,28,19,7,20,24,31,26,14,8,171,0,0,0,0,0,0,0,0,0,3,883,495,342,527,663,750,639,288,87,4674,3,12,7,4,18,31,33,15,12,133,19,10,6,15,18,8,7,8,0,95,11,7,8,6,11,24,27,0,10,107
20201,9141,6744,5460,6620,7685,7307,5357,3893,1761,53970,39,36,86,38,24,9,8,0,0,239,46,40,56,28,13,12,4,0,0,199,5,0,0,4,3,9,0,0,0,28,4,0,0,0,0,0,0,0,0,8,5,12,12,0,0,6,0,0,0,31,24,44,68,48,33,28,11,0,0,247,36,53,76,49,32,24,11,0,0,287,6022,4301,4035,3051,2400,1931,835,357,121,23059,1546,1293,981,933,905,795,549,419,184,7611,16923,12598,10809,10868,11151,10186,6794,4685,2066,86080,159,155,179,144,142,118,63,16,0,971,1294,1025,794,1253,1819,2064,1951,1293,642,12133,0,0,0,0,0,0,0,0,0,0,431,293,242,207,223,209,202,121,43,1959,37,21,23,16,19,6,8,4,3,138,4433,2911,2445,2430,2703,2467,1867,1077,475,20806,5,12,14,3,14,21,46,24,10,149,49,36,20,43,57,26,28,21,8,286,57,15,28,45,33,25,26,17,9,256
20202,3538,2217,1297,2836,3859,4039,3096,1742,664,23287,6,0,10,5,6,12,0,0,0,43,7,9,6,9,0,5,4,0,0,44,3,0,5,9,4,14,5,0,4,41,3,0,0,3,0,4,0,0,0,15,0,0,4,4,0,0,0,0,0,8,24,18,30,51,64,53,11,0,0,257,34,24,31,57,72,56,11,0,0,284,3379,1773,1329,2138,2219,2033,975,319,98,14254,863,576,505,688,736,708,494,292,176,5042,7875,4632,3202,5842,7011,6946,4621,2368,942,43428,39,34,45,64,83,88,51,11,0,409,519,396,258,489,902,1123,1126,601,253,5662,0,0,0,0,0,0,0,0,0,0,141,66,46,75,102,94,113,60,21,728,43,32,47,9,25,23,0,8,0,197,1660,888,598,1036,1340,1256,1027,555,191,8554,12,15,8,11,25,37,22,18,7,152,45,28,12,34,48,41,34,14,4,253,4,4,6,9,4,12,20,7,9,63
20203,1051,591,426,781,1241,1348,992,649,245,7324,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,7,14,6,0,0,0,37,5,3,5,7,14,6,5,0,0,43,697,312,292,349,389,361,144,50,13,2606,268,127,82,148,155,151,107,74,23,1137,2026,1039,814,1297,1802,1886,1255,778,287,11185,11,8,3,11,14,14,15,0,0,79,220,146,100,184,284,404,369,208,81,2002,0,0,0,0,0,0,0,0,0,0,52,25,17,30,34,22,33,14,4,231,0,0,0,0,0,0,0,0,0,0,420,223,145,278,352,348,285,132,38,2221,0,3,0,7,10,9,6,10,0,45,5,0,3,6,4,10,6,3,0,37,0,0,0,0,0,0,0,0,0,0
20301,2029,1041,823,1450,1667,1569,925,450,173,10129,0,0,4,6,3,0,0,0,0,19,8,0,0,7,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,8,6,14,10,0,5,0,63,7,12,8,6,14,10,0,5,0,63,1351,623,627,744,661,494,174,65,19,4770,392,159,147,244,227,172,91,48,16,1497,3796,1854,1630,2489,2602,2278,1196,558,213,16614,17,7,8,19,9,7,8,3,0,80,341,215,147,297,404,442,393,168,77,2476,0,0,0,0,0,0,0,0,0,0,74,29,29,39,44,50,39,12,0,324,0,0,0,0,0,0,0,0,0,0,1030,485,390,596,651,463,286,122,43,4065,17,4,5,5,0,0,8,4,0,40,32,8,18,18,18,7,11,10,5,125,3,0,5,3,3,4,3,3,0,25
20302,18192,12972,11405,14433,16030,14888,11034,8031,3472,110443,93,174,271,93,55,36,17,5,0,747,369,294,295,254,164,79,50,15,5,1531,10,11,11,12,10,9,6,3,0,76,0,0,4,3,4,3,0,0,0,17,36,47,130,20,7,3,0,0,0,249,58,100,113,101,91,59,27,13,0,559,94,150,245,123,101,64,23,16,0,821,10031,7474,7544,6234,4918,3427,1533,813,386,42361,3001,2349,2142,2165,1975,1671,1141,859,395,15711,32042,23759,22239,23659,23526,20359,13847,9751,4268,173451,261,357,390,336,311,229,97,27,6,2013,2133,1628,1335,2000,2922,3051,3088,1987,1068,19201,0,0,0,0,0,0,0,0,0,0,706,451,445,416,437,455,389,219,121,3635,29,30,25,25,19,17,13,6,0,163,9486,6378,5341,6071,6665,5800,4612,2930,1316,48606,35,15,28,43,22,48,43,44,19,304,514,350,311,431,486,435,388,270,84,3268,91,56,52,69,82,92,42,33,11,537
20303,5838,3326,2536,4487,5163,5639,4678,3050,1214,35937,5,3,9,9,12,8,6,0,0,52,23,13,23,13,16,6,3,3,0,100,3,11,9,12,5,6,3,4,0,47,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,3,0,0,0,9,28,26,20,43,39,27,12,0,0,189,29,26,28,43,40,32,12,0,0,204,4549,2195,2164,2947,2342,2204,1075,386,164,18023,1177,678,514,765,805,800,502,318,143,5702,11694,6300,5331,8388,8494,8782,6298,3762,1524,60582,63,29,70,103,110,111,42,6,0,528,905,509,404,867,1215,1591,1821,1143,584,9048,0,0,0,0,0,0,0,0,0,0,249,132,131,149,145,195,174,75,35,1273,0,0,0,0,0,0,0,0,0,0,3771,1667,1426,2095,2228,2117,1830,957,307,16390,7,0,4,5,7,19,21,28,9,110,91,41,42,72,94,72,85,54,17,570,47,13,21,36,23,23,13,9,5,187
20401,4630,2967,2273,3537,4683,5074,4039,2352,895,30450,15,0,24,9,8,7,0,0,0,65,26,16,21,14,10,0,0,0,0,89,4,3,0,4,4,6,5,0,0,27,0,3,0,0,0,0,5,0,0,11,4,4,21,0,0,0,0,0,0,31,12,18,28,37,40,25,20,0,0,176,23,28,43,30,40,27,20,0,0,217,3342,2025,1679,1879,1830,1642,839,340,85,13655,1046,607,518,597,748,719,505,282,88,5107,9103,5689,4602,6111,7406,7528,5431,2969,1072,49912,58,61,66,54,67,59,33,4,0,407,864,574,505,719,1194,1574,1662,900,352,8340,0,0,0,0,0,0,0,0,0,0,83,26,54,48,61,82,86,43,13,496,0,0,0,0,0,0,0,0,0,0,2493,1472,1200,1447,1860,1828,1532,740,280,12842,0,0,0,5,0,21,5,7,0,40,46,24,21,46,56,42,43,11,5,280,11,0,4,5,5,24,9,3,0,69
20402,4723,2841,2310,3353,4507,4687,3566,2445,1003,29435,28,5,42,20,4,4,3,0,0,97,13,3,5,14,9,4,0,0,0,52,3,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,22,14,18,24,7,0,0,0,93,5,22,20,18,24,7,0,0,0,105,2595,1539,1298,1435,1406,1235,542,238,73,10364,764,445,377,460,496,454,397,314,169,3877,8173,4882,4098,5374,6488,6433,4530,3005,1249,44237,52,22,42,64,47,31,26,8,0,291,872,538,400,719,1088,1315,1269,794,370,7372,0,0,0,0,0,0,0,0,0,0,60,39,40,36,57,76,88,36,23,446,20,19,14,14,9,0,3,11,0,86,2267,1271,1054,1241,1716,1644,1357,766,314,11628,4,0,0,0,9,8,8,11,3,40,17,13,11,18,20,25,20,10,4,131,28,17,13,26,37,25,27,17,9,201
20403,7449,4732,3769,5411,6518,6302,4475,2647,1070,42360,49,31,38,46,21,17,5,6,0,211,35,21,15,23,19,0,0,3,0,125,6,3,7,0,7,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,8,5,11,6,0,0,0,0,0,32,25,21,43,42,45,31,8,3,0,209,31,25,50,48,45,31,8,3,0,244,4222,2634,2174,2209,2098,1725,704,268,112,16162,1158,848,596,737,732,695,444,254,90,5554,13003,8348,6733,8574,9522,8828,5676,3181,1281,65144,65,44,95,93,83,79,40,9,0,512,1490,946,792,1156,1750,1961,1733,967,420,11219,0,0,0,0,0,0,0,0,0,0,224,150,101,127,136,130,126,49,19,1067,0,0,0,0,4,3,3,0,0,15,3057,1923,1599,1867,2363,2179,1677,975,368,16015,5,6,7,5,18,17,20,12,9,99,35,22,24,38,31,48,32,17,3,255,41,33,42,56,62,59,45,26,3,363
20501,4583,3019,2290,3178,4062,4015,3099,1808,683,26736,16,4,16,17,13,5,0,0,0,63,9,15,12,7,9,3,5,0,0,61,0,4,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,6,0,3,0,0,0,0,16,17,9,16,21,27,17,11,3,0,126,18,11,24,24,29,20,11,3,0,140,3096,1840,1670,1631,1466,1207,535,213,58,11715,841,503,399,490,532,511,392,239,105,4007,8606,5434,4447,5397,6147,5799,4053,2263,846,42985,44,37,54,63,48,35,21,3,0,301,1006,601,494,748,1096,1279,1279,711,294,7511,0,0,0,0,0,0,0,0,0,0,121,70,69,58,82,99,96,38,17,650,18,22,21,6,17,4,11,8,4,114,1961,1172,1096,1092,1371,1281,1006,569,170,9727,17,12,14,13,12,22,30,9,12,125,34,11,19,32,33,30,17,14,0,194,46,9,16,35,40,24,27,14,3,218
20502,3228,2006,1566,2511,3639,4461,4103,2362,863,24742,9,8,29,4,7,6,0,0,0,60,0,4,6,3,7,8,0,0,0,33,3,0,0,0,0,0,3,0,0,19,4,0,0,0,6,0,0,0,0,8,3,5,8,0,0,0,0,0,0,17,5,17,17,31,30,24,12,0,0,147,13,25,25,37,33,22,14,0,0,177,3074,1650,1408,1628,1594,1715,996,407,136,12609,915,508,404,479,502,660,529,292,113,4392,7273,4224,3468,4703,5840,6929,5674,3073,1112,42295,31,21,54,26,44,63,32,4,0,284,692,456,361,549,1109,1418,1842,1023,381,7840,0,0,0,0,0,0,0,0,0,0,97,37,39,49,69,97,111,67,11,573,32,31,21,14,20,6,6,5,6,131,1267,735,635,783,1037,1204,1212,652,191,7730,4,0,0,3,5,8,15,3,0,35,9,7,13,11,16,28,33,11,0,130,57,15,38,38,42,34,27,27,7,287
20503,4424,2538,2264,3508,4627,5673,5060,3090,1193,32385,11,0,18,9,6,16,0,0,0,67,11,13,15,18,8,9,9,0,0,85,6,6,4,4,11,8,8,0,0,45,3,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,0,0,0,11,22,20,20,34,38,35,13,0,0,177,20,24,21,39,38,35,13,0,0,193,4431,2246,2180,2545,2230,2157,1109,522,158,17580,1246,705,603,773,819,871,642,377,154,6191,10222,5584,5173,6989,7830,8842,6872,3996,1511,57024,78,53,65,82,88,68,56,9,4,503,926,536,435,772,1245,1766,2121,1234,582,9619,0,0,0,0,0,0,0,0,0,0,158,58,59,86,79,150,171,66,36,864,0,0,0,0,0,0,3,0,0,7,1877,1075,938,1187,1670,1730,1653,823,301,11260,3,0,3,0,4,13,16,14,8,62,47,18,15,36,54,36,50,30,10,282,23,12,9,21,36,27,35,26,12,201
20504,6996,5189,4162,5229,6625,6668,4737,3005,1168,43772,47,26,56,30,17,15,7,0,0,197,80,37,66,45,23,17,6,3,0,276,0,3,0,3,0,8,4,0,0,24,0,0,0,0,0,0,0,0,0,3,9,5,12,0,4,0,0,0,0,18,35,28,57,43,43,29,9,0,0,243,40,34,68,42,44,29,9,0,0,272,5185,3528,3209,2628,2488,1623,761,338,118,19887,1639,1142,901,901,914,788,534,340,117,7263,14059,10073,8555,8977,10193,9199,6068,3694,1403,72216,82,77,125,112,93,66,17,9,0,578,1239,912,785,1075,1665,1949,1661,974,436,10694,0,0,0,0,0,0,0,0,0,0,95,66,38,66,106,122,110,60,12,677,27,15,14,9,9,18,4,4,4,109,2958,2007,1899,1939,2356,2308,1858,1042,437,16797,0,3,0,0,11,9,9,8,0,49,101,85,60,75,110,101,86,67,26,715,63,44,48,43,54,48,43,32,15,373
20505,3995,2628,2123,2880,3916,4332,2950,1851,701,25381,14,15,32,11,7,7,0,0,0,90,15,14,15,10,9,3,3,0,0,78,6,0,0,3,0,3,0,0,0,10,0,0,0,0,6,0,0,0,0,4,4,8,26,6,0,0,0,0,0,46,20,13,16,23,24,13,3,5,0,126,28,21,48,27,28,13,3,5,0,173,2922,1625,1531,1369,1302,1110,509,204,69,10653,825,606,777,654,570,626,345,197,88,4681,7859,4946,4575,4994,5886,6125,3821,2266,865,41334,45,37,47,49,59,54,12,5,4,308,984,646,575,829,1162,1524,1367,767,323,8185,0,0,0,0,0,0,0,0,0,0,108,63,67,51,61,90,57,18,15,527,14,8,10,6,10,6,0,0,4,55,1572,976,888,947,1192,1263,1009,475,189,8521,4,0,0,5,7,4,4,5,0,28,11,13,9,11,22,15,29,14,0,136,20,5,9,11,23,19,15,21,4,119
20601,5458,3881,5722,6309,5224,3807,3606,3225,1154,38393,163,388,1004,176,41,31,8,4,0,1810,1007,809,1146,610,409,282,144,39,4,4447,18,22,54,25,16,19,14,0,0,166,4,0,0,0,3,0,0,0,0,5,27,57,172,17,4,7,0,0,0,279,18,54,134,88,53,26,14,0,3,384,49,113,308,105,57,30,12,6,3,670,3590,3891,7458,4558,2538,1585,404,149,84,24256,1054,1138,1840,1168,773,529,291,246,177,7216,11488,10577,18093,13288,9313,6504,4522,3685,1430,78892,113,215,471,325,216,196,91,21,16,1670,279,226,415,458,417,405,317,165,138,2815,5,9,11,6,13,14,4,5,0,61,41,46,91,67,53,34,24,12,9,374,4,0,0,3,0,0,0,0,0,5,2831,2070,2949,2675,2922,2223,1667,1821,866,20024,3,3,8,5,0,4,0,0,5,28,938,560,504,891,1044,562,823,877,250,6444,19,16,20,23,17,15,16,12,3,138
20602,3339,1827,2966,3986,3166,2251,2227,2005,773,22533,85,131,504,79,24,23,8,4,3,860,192,137,231,111,75,70,22,11,4,854,19,15,32,31,19,18,8,0,3,136,4,0,0,0,0,0,0,0,0,11,10,46,111,15,6,0,0,3,0,188,22,30,79,74,35,27,3,3,0,271,35,77,191,91,40,27,3,4,0,468,3406,2101,4724,3634,2238,1256,332,133,76,17905,804,591,1017,834,605,349,161,155,76,4584,7996,5023,9946,9016,6369,4126,2805,2337,940,48558,68,101,225,183,156,153,53,17,6,970,237,126,220,331,356,311,183,101,88,1953,0,0,0,0,0,0,0,0,0,6,25,25,32,36,31,15,16,14,8,200,0,0,0,0,0,0,0,0,0,0,1585,937,1290,1433,1548,990,732,877,429,9823,3,5,0,4,5,5,7,6,7,35,619,439,343,618,858,427,713,829,247,5093,5,0,3,11,3,5,9,6,6,52
20603,6350,4215,4537,5774,5446,4087,2551,2234,1148,36335,162,176,780,144,37,24,9,0,0,1341,748,298,470,359,195,96,51,18,6,2231,9,3,16,11,4,4,0,0,0,54,0,0,5,0,3,0,0,0,0,4,22,40,129,13,6,3,0,0,0,209,19,42,76,43,20,20,8,3,0,227,37,83,204,51,33,23,10,3,0,440,2083,2409,3255,2188,1691,1265,403,190,87,13570,851,780,1134,755,642,530,271,219,159,5339,10428,8184,10746,9553,8273,6211,3369,2741,1421,60932,136,215,380,289,208,202,111,58,38,1634,361,264,365,546,629,566,454,232,171,3585,5,3,4,5,5,0,0,0,0,21,74,50,59,78,61,86,42,27,33,506,0,0,0,0,0,0,0,0,0,0,4205,2845,2609,2875,3472,2545,1580,1271,616,22023,0,0,14,11,6,17,14,5,14,71,468,318,262,418,541,262,223,213,62,2771,6,7,29,14,16,26,17,12,0,126
20604,2054,7345,8802,4061,3209,3110,1974,1048,523,32116,259,448,1674,249,61,33,12,0,0,2734,940,1306,1083,426,232,117,80,14,9,4203,29,49,121,52,44,96,67,55,26,531,0,0,0,0,0,0,0,0,0,5,6,59,87,9,9,0,0,0,0,175,18,106,169,60,42,24,15,0,0,434,26,165,250,72,49,27,12,0,0,610,1954,9641,10793,3956,2409,1943,823,288,108,31906,1138,3867,4527,1899,1239,933,504,250,93,14444,6644,25903,29370,11288,7702,6562,3606,1748,798,93616,258,3798,3152,978,493,390,171,90,48,9369,266,717,932,571,637,662,614,301,154,4853,6,0,7,5,0,0,0,0,0,20,31,255,298,120,86,64,32,25,3,916,0,0,0,0,0,0,0,0,0,3,1189,3561,5347,2408,1676,1494,1030,536,317,17555,8,9,23,16,4,5,7,0,7,82,164,148,368,297,268,142,103,52,34,1579,4,10,26,7,13,3,0,0,0,66
20605,4058,3232,9772,7592,5309,4282,3064,1761,651,39722,157,217,1025,169,61,41,12,4,0,1691,160,135,339,152,96,74,47,16,6,1023,686,379,762,478,319,505,311,291,159,3890,0,0,0,0,0,0,0,0,0,9,10,35,88,19,5,5,0,0,0,164,11,44,151,110,58,45,21,4,0,436,21,79,242,128,66,48,24,4,0,605,3650,3504,9373,6450,3822,2640,1069,400,95,31004,1195,1196,3122,2102,1397,1137,604,397,277,11435,10043,9046,25288,17472,11360,8921,5180,2891,1187,91383,112,207,525,381,265,212,99,26,10,1833,774,390,979,1145,1197,1066,914,429,171,7060,0,0,4,0,0,0,0,0,0,6,45,50,130,80,71,65,42,16,5,502,0,0,0,0,0,0,0,0,0,5,2104,1324,4490,3209,2487,1847,1299,646,297,17702,0,0,16,3,0,6,8,0,3,39,501,257,423,604,749,344,413,509,138,3940,13,9,31,22,18,17,6,10,6,118
20606,2581,2532,5485,3747,3003,2737,2406,1613,681,24780,106,135,618,112,36,38,8,0,3,1064,119,141,204,115,63,48,43,23,3,760,316,248,379,237,269,546,405,342,210,2955,0,0,0,0,0,0,0,0,0,0,8,7,30,4,4,0,0,0,0,54,13,28,69,51,19,9,10,4,0,204,22,35,99,52,25,11,7,4,0,251,1457,2550,5359,2513,1512,1302,720,322,101,15832,603,940,1833,944,687,654,461,318,174,6610,5292,6846,14446,7959,5798,5479,4123,2655,1183,53779,105,234,423,295,183,159,91,37,13,1537,743,617,946,719,858,786,849,528,237,6273,0,0,0,0,0,0,0,0,0,0,18,30,77,41,26,29,32,10,0,269,0,0,0,0,0,0,0,0,0,3,1078,1170,3084,1510,1199,1042,763,429,220,10485,8,0,8,5,4,0,4,0,0,29,271,192,279,306,435,238,261,437,123,2549,8,4,11,15,5,6,0,4,6,56
20607,3309,2763,6669,4825,3709,3045,2201,1650,660,28828,30,78,258,51,30,17,6,5,0,475,438,277,381,257,132,81,47,21,0,1621,47,38,137,67,46,69,41,10,0,448,0,0,0,6,0,0,0,0,0,10,4,12,33,8,3,0,4,0,0,62,19,63,130,74,60,26,14,10,3,393,24,78,157,83,65,30,13,12,3,456,3446,3935,10453,5314,3022,2397,1020,331,92,30012,1131,1224,2610,1557,991,747,414,296,91,9064,8886,8882,21397,12797,8590,6862,3986,2517,913,74828,318,387,670,515,561,492,270,155,70,3444,362,318,872,664,657,653,538,231,98,4392,0,0,0,0,0,0,0,0,0,0,46,47,98,72,58,48,27,13,11,423,0,4,0,0,0,0,0,0,0,6,1735,1429,3671,2136,1761,1534,940,693,355,14257,0,5,6,8,5,3,9,0,0,39,361,197,291,384,548,303,379,491,148,3110,8,0,14,18,5,6,0,0,0,55
20701,15930,11242,8006,11825,13695,10685,7572,5870,3567,88396,450,566,1431,394,276,137,63,34,5,3361,223,322,450,190,94,93,32,22,6,1429,288,249,133,201,255,306,212,114,88,1860,0,3,0,7,0,0,0,0,0,4,54,59,107,51,19,33,14,9,5,340,74,116,144,103,96,78,37,14,10,670,129,176,256,157,111,104,46,17,15,1016,8181,8821,7098,6192,6218,4856,2077,985,478,44904,2023,2227,1984,1533,1776,1428,896,596,445,12898,27765,24546,20424,21264,23291,18311,11165,7782,4632,159182,521,792,939,945,901,698,384,147,56,5384,2344,1582,1036,1654,2561,2313,2292,1436,1020,16234,3,0,0,0,3,0,0,0,0,8,388,384,248,287,392,338,244,111,77,2469,0,3,3,0,0,4,0,0,3,13,7217,5193,3468,4242,5710,4138,3047,2042,1218,36272,28,19,23,17,27,31,35,25,9,215,1340,1002,430,757,1609,712,550,655,241,7299,16,6,12,27,23,20,15,11,7,132
