SA3_CODE_2021,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Total,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1PF_NDC_UR_1,C11_1PF_NDC_UR_2,C11_1PF_NDC_UR_3,C11_1PF_NDC_UR_4mo,C11_1PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot,C16_CFC_SMS_MRM_NDC_UR_1,C16_CFC_SMS_MRM_NDC_UR_2,C16_CFC_SMS_MRM_NDC_UR_3,C16_CFC_SMS_MRM_NDC_UR_4mo,C16_CFC_SMS_MRM_NDC_UR_Tot,C16_CFC_SMS_M_DfM_NDC_UR_1,C16_CFC_SMS_M_DfM_NDC_UR_2,C16_CFC_SMS_M_DfM_NDC_UR_3,C16_CFC_SMS_M_DfM_NDC_UR_4mo,C16_CFC_SMS_M_DfM_NDC_UR_Tot,C16_CFC_SMS_Tot_NDC_UR_1,C16_CFC_SMS_Tot_NDC_UR_2,C16_CFC_SMS_Tot_NDC_UR_3,C16_CFC_SMS_Tot_NDC_UR_4mo,C16_CFC_SMS_Tot_NDC_UR_Tot,C16_1PF_NDC_UR_1,C16_1PF_NDC_UR_2,C16_1PF_NDC_UR_3,C16_1PF_NDC_UR_4mo,C16_1PF_NDC_UR_Tot,C16_Tot_NDC_UR_1,C16_Tot_NDC_UR_2,C16_Tot_NDC_UR_3,C16_Tot_NDC_UR_4mo,C16_Tot_NDC_UR_Tot,C21_CFC_SMS_MRM_NDC_UR_1,C21_CFC_SMS_MRM_NDC_UR_2,C21_CFC_SMS_MRM_NDC_UR_3,C21_CFC_SMS_MRM_NDC_UR_4mo,C21_CFC_SMS_MRM_NDC_UR_Tot,C21_CFC_SMS_M_DfM_NDC_UR_1,C21_CFC_SMS_M_DfM_NDC_UR_2,C21_CFC_SMS_M_DfM_NDC_UR_3,C21_CFC_SMS_M_DfM_NDC_UR_4mo,C21_CFC_SMS_M_DfM_NDC_UR_Tot,C21_CFC_SMS_Tot_NDC_UR_1,C21_CFC_SMS_Tot_NDC_UR_2,C21_CFC_SMS_Tot_NDC_UR_3,C21_CFC_SMS_Tot_NDC_UR_4mo,C21_CFC_SMS_Tot_NDC_UR_Tot,C21_1PF_NDC_UR_1,C21_1PF_NDC_UR_2,C21_1PF_NDC_UR_3,C21_1PF_NDC_UR_4mo,C21_1PF_NDC_UR_Tot,C21_Tot_NDC_UR_1,C21_Tot_NDC_UR_2,C21_Tot_NDC_UR_3,C21_Tot_NDC_UR_4mo,C21_Tot_NDC_UR_Tot
30903,1400,1570,438,129,3532,405,294,86,36,824,1801,1871,519,162,4357,1166,596,156,35,1953,2969,2461,682,199,6301,1554,1680,443,107,3779,463,321,85,36,906,2015,2001,533,142,4684,1125,637,174,40,1978,3143,2640,702,177,6664,1664,1658,448,110,3882,459,343,91,20,912,2120,2009,542,131,4795,1256,645,157,34,2097,3372,2650,700,163,6893
30904,466,585,255,83,1389,131,113,29,14,289,593,695,284,100,1679,226,140,50,22,430,815,838,338,123,2107,457,597,245,61,1363,153,113,38,21,330,605,710,290,84,1687,232,138,46,18,438,841,853,333,102,2121,480,669,252,72,1471,156,152,62,15,388,631,818,314,89,1854,228,134,46,9,418,856,963,362,94,2279
30905,1008,1506,552,159,3230,203,199,69,23,501,1211,1707,621,190,3731,477,327,112,33,953,1687,2032,738,221,4680,1079,1657,554,162,3453,247,218,78,29,567,1329,1879,626,188,4020,463,344,99,21,933,1790,2224,724,215,4952,1026,1800,632,162,3623,297,264,81,23,658,1320,2070,711,180,4283,503,382,98,34,1028,1827,2455,815,214,5310
30906,1920,2522,861,272,5574,519,439,148,58,1166,2441,2962,1011,327,6739,1097,665,205,76,2037,3533,3623,1214,403,8774,1943,2489,825,270,5534,593,528,142,67,1334,2530,3017,970,338,6857,1101,739,257,73,2174,3633,3763,1230,412,9038,1907,2683,833,256,5681,612,582,157,53,1407,2523,3265,992,310,7091,1084,793,214,69,2168,3608,4060,1207,381,9256
30907,2901,4264,1536,492,9189,816,747,269,135,1969,3714,5014,1809,624,11155,1347,996,360,125,2827,5060,6007,2161,751,13983,3591,5158,1812,593,11151,1147,1084,425,166,2820,4736,6242,2239,751,13968,1725,1350,474,159,3710,6460,7591,2713,921,17686,4636,6484,2108,693,13925,1623,1458,559,238,3875,6261,7939,2668,932,17801,2493,1933,700,226,5350,8754,9874,3373,1154,23148
30908,1334,1651,480,121,3582,316,215,64,23,613,1649,1868,548,137,4200,855,574,135,48,1616,2504,2440,682,188,5820,1449,1754,511,106,3823,347,256,89,20,712,1802,2013,599,125,4539,943,588,161,34,1726,2748,2601,762,159,6265,1514,1957,506,127,4098,450,353,96,25,924,1962,2311,599,153,5027,986,660,162,31,1835,2942,2975,761,184,6863
30909,1396,1559,471,131,3558,344,248,75,26,691,1737,1808,549,159,4251,1035,548,131,47,1755,2771,2356,684,200,6012,1497,1555,425,134,3606,380,281,85,38,786,1877,1837,511,168,4398,1064,534,142,56,1790,2942,2369,657,220,6191,1530,1618,418,121,3685,420,314,96,42,871,1949,1934,507,162,4557,1159,584,149,55,1945,3105,2518,662,217,6500
30910,733,785,273,64,1852,177,76,25,9,282,915,856,294,66,2139,461,226,49,12,744,1377,1080,344,75,2879,919,868,276,56,2119,184,106,33,11,336,1104,975,310,65,2460,513,262,59,17,854,1623,1238,365,85,3313,956,1055,302,68,2381,226,142,38,12,418,1185,1201,335,80,2802,564,301,74,11,946,1750,1501,411,83,3745
31001,1953,2219,840,440,5449,413,316,133,77,944,2365,2536,972,520,6390,1166,778,273,142,2365,3530,3311,1246,663,8751,2327,2508,834,441,6121,408,347,137,68,964,2738,2860,973,514,7082,1251,792,309,176,2529,3990,3658,1283,687,9610,2356,2708,882,484,6429,486,374,160,68,1086,2844,3081,1039,553,7517,1383,900,334,200,2819,4233,3984,1368,754,10336
31002,1324,1626,828,372,4155,389,312,182,101,979,1715,1940,1005,474,5133,823,524,232,115,1693,2541,2459,1237,590,6829,1281,1652,747,354,4032,479,397,197,84,1152,1757,2044,943,429,5179,789,607,276,124,1796,2551,2649,1220,560,6980,1416,1782,727,316,4246,529,467,197,103,1291,1943,2246,924,423,5540,895,639,278,110,1930,2843,2883,1204,535,7465
31003,2405,3095,1230,548,7278,786,629,264,150,1834,3193,3721,1493,702,9108,1648,1183,485,223,3539,4841,4903,1980,922,12647,2409,3134,1252,540,7336,888,793,301,188,2168,3303,3926,1553,722,9503,1812,1327,540,276,3954,5114,5258,2091,1000,13458,2627,3539,1328,470,7972,1082,930,370,179,2562,3707,4474,1704,653,10530,2149,1573,620,280,4619,5855,6046,2321,928,15149
31004,1982,2378,1001,507,5870,680,627,251,118,1669,2669,3005,1252,628,7545,1305,832,359,201,2690,3971,3834,1612,821,10239,2491,3069,1168,669,7406,836,699,316,197,2045,3330,3769,1483,866,9449,1505,1052,457,265,3280,4833,4819,1940,1135,12727,3153,4067,1443,761,9423,1015,877,433,216,2541,4165,4945,1875,985,11969,1856,1451,583,360,4248,6022,6392,2454,1348,16211
31101,267,343,163,84,859,96,70,38,20,233,368,416,203,104,1091,209,120,75,20,433,574,538,281,129,1523,272,346,162,68,841,80,95,36,29,241,346,437,197,100,1078,229,174,80,25,508,571,612,281,126,1592,260,312,153,69,791,103,113,35,22,273,363,425,185,93,1063,228,183,74,30,520,590,610,262,121,1579
31102,918,1055,385,173,2529,368,292,113,64,833,1287,1346,492,233,3366,833,522,180,95,1624,2118,1870,673,324,4991,849,1005,382,191,2430,349,327,165,72,905,1194,1331,551,264,3341,872,606,212,119,1806,2066,1940,757,384,5145,995,1107,417,197,2715,422,384,162,87,1053,1414,1487,577,285,3771,922,585,269,98,1870,2336,2074,850,374,5637
31103,2065,2342,1016,566,5992,682,600,294,154,1732,2751,2944,1306,717,7727,1348,885,377,198,2811,4095,3831,1680,922,10533,2017,2388,986,612,6009,742,584,296,181,1804,2763,2976,1283,799,7809,1353,1019,432,237,3043,4118,3987,1717,1032,10853,2322,2657,1141,728,6846,853,779,335,193,2162,3177,3440,1482,919,9014,1613,1206,544,265,3637,4789,4643,2022,1187,12648
31104,1207,1800,707,296,4013,280,323,116,53,773,1486,2124,824,346,4783,425,260,112,44,837,1909,2386,938,388,5619,1332,1848,747,299,4221,398,414,165,74,1051,1733,2259,912,371,5272,494,413,164,72,1136,2219,2672,1072,442,6410,1790,2382,970,381,5521,616,628,247,137,1625,2406,3008,1216,516,7144,837,636,278,132,1882,3242,3639,1489,649,9027
31105,1558,2029,703,302,4592,492,377,144,77,1091,2051,2404,840,381,5677,938,602,232,89,1874,2994,3007,1076,470,7549,1611,2006,712,299,4628,507,431,165,84,1187,2121,2438,881,375,5822,951,664,228,99,1939,3066,3102,1111,479,7758,1648,2137,778,305,4861,501,476,178,98,1260,2152,2611,953,406,6123,1053,746,261,127,2184,3202,3357,1215,533,8306
31106,1971,2250,880,530,5629,554,440,186,127,1302,2518,2697,1067,652,6931,1549,952,386,222,3105,4067,3644,1449,873,10037,2014,2403,932,556,5902,508,459,180,123,1276,2518,2857,1112,684,7181,1395,911,395,261,2962,3917,3774,1511,944,10140,2032,2406,1016,496,5948,513,408,180,100,1204,2545,2822,1192,589,7155,1510,974,397,230,3111,4057,3796,1586,821,10262
31201,820,1259,594,204,2873,276,299,100,54,728,1094,1561,701,255,3607,323,179,73,35,608,1421,1734,769,292,4217,633,1078,544,187,2447,304,274,100,42,717,937,1348,645,225,3162,316,226,93,42,678,1259,1579,734,268,3838,645,952,488,172,2258,294,296,126,42,756,936,1246,612,215,3013,355,241,110,59,758,1291,1491,716,274,3774
31202,2971,4122,1683,481,9254,983,764,312,152,2212,3958,4890,1994,630,11469,1414,813,333,139,2702,5375,5707,2325,767,14176,2867,3814,1563,452,8685,869,849,341,109,2172,3731,4659,1901,560,10855,1563,1114,407,190,3274,5296,5774,2308,750,14127,2705,3846,1603,457,8609,1031,963,385,152,2531,3742,4811,1986,608,11143,1582,1151,456,167,3356,5324,5961,2442,773,14500
31203,399,526,191,49,1153,164,115,37,8,329,558,639,224,59,1483,250,141,43,20,447,806,780,271,76,1932,388,541,238,41,1200,175,179,49,18,411,557,716,285,57,1617,266,187,47,20,518,824,904,334,72,2131,408,582,208,54,1251,209,204,65,25,496,610,789,271,76,1747,304,195,63,20,584,916,984,341,95,2336
31301,556,620,278,92,1545,164,151,56,42,410,716,774,333,128,1952,481,297,114,44,938,1198,1068,443,177,2892,547,601,219,79,1443,174,172,76,39,452,714,770,299,117,1893,429,284,114,39,876,1146,1056,405,152,2767,526,632,231,75,1458,205,186,70,21,479,733,813,295,92,1934,443,310,117,34,898,1174,1123,412,125,2834
31302,1334,1697,760,356,4142,533,461,215,126,1335,1865,2155,973,481,5478,1189,817,374,185,2556,3052,2968,1348,670,8035,1451,1736,827,320,4326,612,585,249,140,1590,2064,2319,1073,460,5917,1308,898,385,206,2805,3374,3215,1463,667,8719,1614,2081,880,353,4934,740,652,291,148,1832,2352,2735,1176,501,6765,1471,1093,504,228,3290,3827,3822,1676,726,10053
31303,214,343,142,53,749,63,77,28,16,193,277,417,174,71,942,143,111,44,18,318,422,531,214,88,1261,265,352,129,58,801,103,82,27,16,222,367,431,158,66,1022,152,108,41,24,326,520,546,198,92,1353,296,394,146,63,894,102,99,33,11,245,395,490,185,70,1139,160,94,44,14,305,555,578,226,84,1443
31304,1595,2325,944,390,5245,436,393,184,89,1104,2024,2721,1132,476,6349,974,650,284,117,2031,3001,3365,1412,592,8379,1640,2202,883,368,5091,478,503,216,107,1307,2119,2707,1101,473,6401,973,733,298,119,2121,3091,3441,1396,595,8517,1699,2327,897,316,5232,550,567,212,104,1431,2252,2893,1103,416,6663,1163,838,322,138,2454,3413,3730,1425,553,9113
31305,1261,1532,541,169,3496,397,316,120,51,892,1659,1849,656,218,4386,1089,615,200,74,1985,2746,2467,856,294,6369,1216,1432,519,179,3347,431,363,130,67,989,1648,1794,651,245,4333,1126,665,231,92,2111,2775,2460,877,334,6449,1206,1536,548,163,3454,461,396,141,72,1065,1668,1929,686,231,4524,1087,747,228,70,2133,2749,2680,911,306,6654
31401,2845,4563,1703,477,9586,452,415,142,46,1058,3296,4980,1842,523,10643,888,635,182,60,1767,4189,5613,2027,580,12405,2837,4660,1664,438,9602,561,551,167,70,1350,3399,5209,1831,508,10948,868,701,190,45,1805,4269,5905,2025,550,12750,2907,4612,1617,382,9524,608,659,189,77,1531,3517,5270,1807,460,11053,1044,744,213,54,2055,4560,6015,2024,513,13113
31402,1658,2336,855,267,5116,490,339,128,60,1019,2144,2674,984,333,6136,860,584,194,59,1698,3007,3257,1180,389,7835,2161,3075,1030,354,6618,685,616,211,83,1594,2846,3689,1242,435,8213,1281,923,302,109,2618,4126,4611,1548,544,10829,2836,3825,1207,386,8263,829,756,274,99,1957,3663,4584,1480,487,10219,1694,1235,412,133,3477,5359,5819,1896,620,13698
31403,1000,1254,477,165,2900,279,247,83,37,650,1280,1499,559,206,3553,644,375,126,61,1201,1924,1880,681,269,4755,984,1261,444,152,2835,322,265,98,45,726,1302,1522,543,200,3562,636,439,159,65,1294,1942,1956,701,264,4858,1069,1260,448,135,2912,368,349,117,50,883,1434,1613,567,183,3797,714,501,174,54,1446,2151,2106,741,239,5244
31501,448,482,263,157,1352,444,383,218,213,1255,892,863,483,375,2614,593,299,145,104,1141,1487,1158,630,480,3749,394,513,225,145,1284,410,445,240,210,1304,806,957,469,356,2595,603,333,141,128,1196,1407,1296,606,485,3788,380,463,209,105,1153,503,411,215,203,1331,887,869,423,302,2484,616,376,185,103,1277,1501,1248,607,409,3760
31502,638,777,392,173,1982,371,264,130,121,879,1006,1039,525,296,2862,409,251,125,94,883,1418,1292,648,386,3747,603,690,342,110,1748,344,278,139,95,859,944,973,479,210,2603,413,287,131,83,919,1360,1257,614,295,3521,540,707,338,115,1697,343,281,178,89,895,882,993,521,204,2598,458,308,138,85,993,1346,1301,658,288,3589
31503,393,550,277,114,1327,191,174,67,47,477,588,721,338,160,1810,249,130,62,38,483,831,855,402,201,2293,316,400,208,80,1008,142,117,56,25,339,461,513,270,107,1350,206,125,61,38,432,664,638,328,149,1784,276,396,190,79,933,139,123,59,20,346,421,512,246,101,1283,195,135,52,33,415,619,650,297,130,1698
31601,1332,1929,747,217,4224,301,237,68,32,635,1636,2169,816,245,4862,682,443,137,45,1302,2318,2610,949,288,6165,1462,2277,764,200,4696,327,324,110,43,797,1785,2595,866,241,5491,772,551,173,50,1547,2555,3152,1042,291,7036,1567,2409,756,177,4917,383,326,128,43,881,1947,2738,883,220,5793,826,657,189,54,1735,2775,3398,1071,277,7532
31602,1624,2490,860,223,5194,480,371,139,48,1036,2100,2867,997,272,6233,1171,719,221,56,2163,3271,3582,1216,330,8393,1791,2807,966,239,5804,517,489,156,67,1232,2311,3297,1124,301,7035,1228,828,234,88,2374,3533,4122,1359,392,9413,2180,3308,1030,276,6798,733,644,204,64,1642,2910,3949,1233,340,8436,1354,956,317,79,2706,4262,4907,1553,418,11142
31603,1098,1409,427,110,3048,377,292,86,26,788,1481,1701,518,136,3834,1035,540,151,39,1766,2515,2238,668,178,5599,1175,1514,436,102,3225,376,323,82,22,809,1554,1837,516,130,4033,931,515,142,38,1626,2481,2353,663,167,5664,1312,1620,535,94,3561,455,347,98,29,940,1771,1967,636,125,4496,968,553,124,21,1670,2735,2521,760,148,6169
31605,834,1165,383,102,2480,241,206,71,21,540,1077,1377,450,124,3025,627,399,122,31,1171,1698,1774,573,156,4199,892,1325,471,105,2801,299,256,73,16,647,1193,1581,540,124,3446,604,445,120,34,1199,1797,2025,660,157,4644,1068,1642,514,96,3321,329,291,73,29,715,1400,1936,589,121,4042,675,443,141,25,1288,2075,2375,732,147,5328
31606,1180,1596,640,209,3615,333,316,125,52,826,1510,1909,761,263,4443,676,432,181,55,1350,2191,2343,951,315,5794,1134,1532,629,200,3493,349,364,106,44,864,1480,1897,728,248,4362,644,460,147,41,1288,2125,2359,878,290,5649,1349,1895,712,188,4146,493,440,157,55,1146,1842,2329,866,248,5291,732,533,167,49,1478,2575,2861,1037,296,6772
31607,999,1255,493,196,2940,288,259,107,28,685,1290,1510,601,224,3628,621,393,128,56,1199,1909,1902,737,286,4829,1037,1413,513,178,3146,321,302,121,36,771,1360,1718,631,211,3915,607,410,149,44,1207,1964,2123,776,261,5121,1207,1762,648,163,3785,404,387,132,51,978,1613,2152,788,217,4759,728,490,161,37,1418,2338,2646,943,250,6181
31608,480,720,275,75,1553,136,153,54,23,363,621,875,325,95,1918,304,195,85,19,600,922,1071,409,114,2511,432,732,275,90,1519,177,176,49,17,420,610,905,320,106,1942,254,185,85,15,543,869,1090,406,124,2486,516,783,273,92,1674,178,193,60,19,440,695,976,337,111,2118,256,190,45,12,504,949,1166,384,128,2621
