SA3_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
50901,65,36,55,92,52,62,112,51,113,165,52,101,148,128,182,305,8,0,13,0,0,0,5,0,9,83,156,239,93,153,247,180,239,426,2217,1587,3802,3120,2517,5634,2755,2152,4902,7813,7605,15420,8686,8278,16972,8674,8567,17240
50902,133,117,41,159,48,54,98,47,98,147,35,131,167,61,114,168,0,5,6,0,0,3,7,4,5,140,149,287,154,177,327,107,169,277,2451,1971,4424,3496,2698,6194,3658,2707,6358,7334,7046,14384,8239,7659,15898,8207,7643,15853
50903,18,3,16,17,14,19,32,15,37,43,16,50,62,12,41,58,0,0,0,0,4,4,0,0,0,27,41,69,14,67,80,25,65,94,957,627,1585,1178,1086,2263,1072,988,2057,2812,2638,5445,2803,2922,5730,2618,2752,5374
51001,42,24,22,48,24,18,45,40,62,102,24,78,101,34,69,102,0,0,7,3,5,7,0,0,0,60,86,147,51,103,159,58,89,149,3769,1844,5606,2682,2505,5186,2894,2712,5608,7022,5502,12516,5957,6073,12029,6250,6374,12628
51002,21,5,21,24,26,36,68,29,46,75,36,67,105,43,87,127,3,0,3,5,5,7,0,0,0,47,55,98,50,91,134,71,128,197,3706,1905,5610,2831,1597,4424,3064,1653,4720,5642,3797,9445,4894,3778,8665,5432,4153,9592
51003,17,10,10,20,16,22,37,48,70,117,53,79,131,51,93,144,0,0,4,6,0,5,0,0,0,65,74,138,60,91,156,69,110,177,4469,1936,6407,3678,1514,5196,3125,1960,5080,7156,4415,11576,6870,4480,11352,6388,5253,11639
51101,16,10,8,16,5,6,18,13,41,54,10,27,38,18,35,53,4,0,4,0,0,0,0,0,0,22,53,72,17,35,55,25,42,67,694,592,1277,1046,970,2012,913,767,1688,2255,2238,4497,2523,2538,5059,2382,2384,4766
51102,8,8,0,7,6,0,14,4,15,20,5,13,12,13,15,31,0,0,0,0,0,0,0,0,0,10,24,32,6,12,20,23,18,48,587,526,1114,740,633,1379,791,653,1445,1349,1327,2672,1517,1411,2922,1523,1415,2938
51103,29,19,34,49,48,27,75,39,98,139,52,96,144,68,114,191,5,0,8,3,0,5,3,4,9,59,119,180,74,128,199,122,149,268,3470,2408,5879,2758,2116,4878,3269,2058,5330,7359,6398,13762,6633,6268,12902,7156,5996,13146
51104,53,31,37,73,46,49,97,46,66,112,44,101,150,84,145,232,0,6,3,3,4,3,3,0,6,76,97,175,78,143,226,136,192,331,2748,2016,4763,3167,2659,5823,3715,2864,6575,7888,7548,15434,8231,8244,16476,8781,8484,17265
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,4,0,5,4,0,4,0,0,3,58,4,63,73,4,77,193,20,219,72,6,78,85,3,93,209,28,237
59999,21,8,12,19,16,16,32,8,20,29,14,8,24,7,16,23,0,0,0,0,0,0,0,0,4,16,30,49,21,18,40,23,34,55,920,455,1372,981,603,1588,2227,1260,3489,1210,738,1950,1221,834,2052,2535,1623,4160
60101,40,14,15,26,29,34,62,14,40,54,12,46,56,32,56,95,0,0,0,0,0,0,0,0,4,25,66,98,20,61,77,65,92,157,648,731,1375,678,737,1414,559,580,1140,2419,2588,5009,2551,2640,5193,2865,3041,5906
60102,52,37,49,88,92,101,194,54,145,196,80,117,204,118,191,309,3,3,7,0,0,3,5,0,5,69,178,252,126,169,298,219,287,511,1824,1461,3284,1811,1523,3332,1700,1221,2918,6987,6785,13780,7317,7266,14581,8480,8119,16601
60103,102,61,68,130,186,199,381,68,154,222,86,179,264,129,212,343,8,5,15,3,3,4,3,5,3,119,216,338,153,249,403,320,413,730,1769,1919,3686,1985,2213,4204,1503,1540,3042,6889,7300,14189,7415,7991,15400,8137,8216,16345
60104,49,23,33,61,51,68,125,46,88,131,41,101,140,82,128,215,0,3,3,3,0,3,0,4,4,68,119,179,71,138,205,140,203,340,675,729,1404,808,819,1630,547,572,1122,4406,4743,9146,4818,5026,9847,5302,5564,10862
60105,96,33,44,77,131,151,284,110,139,252,80,119,205,116,169,292,0,0,0,5,0,4,3,5,9,153,195,350,117,166,284,256,329,584,1508,1345,2845,1614,1597,3215,1199,1179,2377,7961,8041,16003,8434,8643,17072,8695,9049,17738
60106,17,12,10,23,17,25,42,16,55,71,17,37,55,27,49,78,0,0,0,0,0,0,0,0,0,22,65,94,30,49,78,48,71,119,476,460,936,561,607,1169,578,580,1158,1926,2042,3971,2081,2275,4353,2405,2497,4902
60201,123,76,74,151,196,182,374,113,213,328,121,190,313,212,300,507,3,3,10,0,0,4,3,3,3,176,289,463,201,262,461,403,486,889,2249,2395,4643,2895,3131,6029,2106,2032,4137,11463,12114,23576,12172,12743,24909,12192,12551,24740
60202,56,22,25,42,22,28,52,19,59,80,15,47,61,25,53,80,0,3,5,6,0,7,0,0,0,52,89,137,40,75,113,49,89,138,655,617,1271,919,946,1865,747,733,1480,2807,2950,5756,2974,3128,6102,2965,3080,6048
60203,67,25,42,65,63,54,111,38,90,131,26,59,90,35,96,137,0,0,0,5,4,3,6,0,9,67,129,196,55,100,159,101,151,252,1226,1106,2334,1751,1661,3412,1412,1324,2730,4654,4809,9464,4830,5018,9849,4840,4918,9761
60301,19,12,17,23,17,15,33,14,25,35,18,22,37,15,24,41,0,0,0,0,0,0,0,0,0,20,35,55,28,38,66,37,39,77,484,353,842,534,478,1007,561,471,1029,1566,1465,3034,1572,1550,3125,1705,1654,3354
60302,52,17,24,43,34,36,69,27,60,90,24,48,73,31,60,86,3,0,0,0,4,3,4,0,11,49,94,145,43,74,117,68,97,166,547,485,1031,797,770,1563,781,754,1534,2328,2340,4663,2570,2610,5180,2774,2924,5693
60303,7,3,7,11,11,16,26,8,15,18,4,12,14,3,21,21,0,0,0,0,0,0,0,0,0,13,19,31,8,22,29,18,37,54,221,234,453,367,384,749,332,285,612,674,687,1366,762,788,1552,795,781,1573
60401,63,22,42,60,65,65,128,53,103,148,35,105,144,63,108,170,0,3,8,4,3,3,0,3,3,73,147,219,60,146,211,126,180,305,1642,1722,3368,1780,1924,3698,1437,1465,2909,6400,6895,13289,6167,6761,12931,6245,6728,12973
60402,62,31,47,76,82,88,171,45,91,137,47,92,141,73,134,205,4,0,0,4,3,3,0,3,10,77,125,204,77,147,225,152,229,383,1354,1407,2764,1624,1710,3341,1397,1318,2725,5556,5874,11430,5768,6119,11884,5992,6241,12237
60403,37,12,12,25,21,21,40,18,40,54,16,36,50,25,45,65,0,0,0,0,0,4,0,5,5,35,67,100,30,50,74,42,69,110,655,553,1207,774,752,1521,885,763,1644,2427,2360,4785,2378,2312,4691,2508,2436,4946
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,5,0,5,3,0,3,10,5,19,5,4,6,3,0,3
69999,4,0,0,0,0,0,0,4,5,3,5,5,3,0,9,8,0,0,0,0,0,0,0,0,5,6,3,11,5,5,3,0,10,13,116,50,163,116,58,177,210,130,337,179,133,311,163,123,286,296,223,519
70101,38,18,31,52,90,89,179,49,85,139,52,130,182,85,155,239,0,0,0,6,6,4,0,0,0,68,110,182,69,165,234,178,241,418,1912,1235,3153,1853,1423,3276,1344,1066,2408,3718,3376,7091,3983,3960,7937,4161,4355,8515
70102,109,63,67,127,171,168,332,101,185,278,125,257,385,154,261,411,5,5,13,3,10,9,0,0,4,164,239,402,193,326,523,325,428,751,4461,2813,7268,2918,2783,5701,2198,2052,4251,10164,8976,19145,9270,9723,18992,9235,9773,19004
70103,21,15,7,20,14,18,28,26,69,92,36,69,104,30,66,93,0,0,0,4,5,9,0,0,0,37,76,115,54,78,133,45,85,123,1454,1113,2571,3507,1289,4795,2136,1018,3147,3346,3132,6475,5634,3429,9055,4115,3299,7422
70104,45,28,31,54,75,88,165,50,104,150,59,166,228,84,200,278,0,0,0,0,0,0,0,6,4,67,131,197,90,197,284,162,292,451,1484,1393,2875,1549,1543,3090,1740,1555,3290,4583,4958,9538,5447,6064,11513,6501,7175,13684
70201,106,40,34,74,67,62,128,57,132,189,62,103,162,59,138,191,3,3,9,4,0,4,0,4,8,108,194,298,102,138,240,125,203,329,2849,2067,4913,2933,2538,5471,2026,1458,3480,6533,6037,12571,6611,6563,13176,5989,5729,11721
70202,5,0,0,3,4,3,6,7,13,23,14,10,23,9,11,23,0,0,0,0,0,6,0,0,0,11,14,28,18,14,28,11,14,28,439,414,850,427,278,705,311,223,532,985,977,1959,1017,826,1838,884,765,1653
70203,36,19,12,37,11,8,22,15,21,35,14,16,32,20,21,34,0,0,0,0,5,0,4,4,7,30,36,72,35,34,67,29,27,63,732,490,1222,1262,1089,2351,941,871,1806,2649,2358,5005,2857,2693,5548,2507,2400,4907
70204,41,0,8,10,10,7,13,45,58,104,7,18,24,23,29,53,0,0,0,0,5,4,0,0,0,66,85,145,8,30,36,31,36,64,542,453,1004,943,808,1745,872,721,1590,2459,2338,4797,2551,2498,5046,2247,2172,4416
70205,59,15,9,24,14,19,31,47,68,113,19,37,55,20,28,54,10,3,5,0,0,0,0,0,0,84,101,184,33,49,82,39,53,88,1109,993,2104,1785,1573,3362,1424,1114,2538,3039,3091,6132,3719,3528,7247,3374,3098,6475
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,10,5,15,20,0,23,9,0,15,11,6,22,22,0,22
79999,0,7,12,14,11,8,22,0,6,6,0,3,7,0,6,6,0,0,0,0,0,0,0,0,0,3,4,6,12,14,26,12,10,26,165,110,274,451,374,821,643,579,1224,218,176,405,530,453,985,793,709,1503
80101,128,93,115,214,223,234,457,213,313,524,188,368,563,455,533,988,4,5,9,0,8,10,5,3,13,280,387,667,290,497,785,689,772,1459,2688,2588,5276,2507,2520,5026,1904,1787,3685,14521,14787,29311,15425,15819,31243,16741,16961,33703
80103,0,0,0,0,45,5,54,3,3,10,3,0,7,0,3,5,0,0,0,0,0,0,0,0,0,6,3,8,3,3,9,47,12,55,384,57,439,521,104,628,609,163,774,492,151,640,601,183,783,743,295,1033
80104,94,72,86,161,280,247,525,106,188,292,140,319,459,391,487,880,0,3,9,3,0,4,3,0,3,154,235,392,214,408,625,672,729,1403,990,870,1864,1697,1624,3324,1482,1385,2869,7903,8064,15963,12027,12399,24430,15084,15354,30437
80105,320,152,82,234,159,104,263,93,132,222,98,152,255,173,228,404,4,0,5,0,0,4,4,0,4,344,208,545,252,237,489,327,339,670,1906,1511,3419,2098,1872,3972,1829,1547,3374,9944,9197,19148,11091,10954,22047,11636,11939,23577
80106,44,12,22,35,34,45,82,49,84,131,45,85,126,81,117,201,0,3,3,3,4,7,0,0,0,81,95,174,61,103,167,122,165,279,793,693,1481,1043,1116,2159,934,949,1884,3733,3690,7425,4153,4384,8531,4637,4871,9510
80107,103,61,68,124,164,154,318,173,338,507,153,355,502,285,397,682,7,0,11,0,6,6,0,0,0,229,396,621,207,424,632,445,551,1000,1896,1745,3640,2010,2150,4157,1420,1379,2795,12888,13225,26113,12101,12911,25016,12612,12835,25450
80108,23,22,16,36,37,39,74,41,60,104,34,81,110,66,98,168,0,0,3,0,0,0,0,5,5,66,69,132,55,94,148,105,141,246,453,429,884,608,727,1335,444,448,896,3132,3134,6270,3417,3571,6987,3709,3718,7422
80109,57,36,27,72,82,78,155,73,104,180,69,102,169,134,165,302,3,3,11,4,5,3,4,4,5,111,130,243,109,137,248,213,247,463,762,637,1398,1056,986,2035,718,691,1409,4836,4784,9613,5440,5284,10718,5810,5907,11719
80110,0,5,10,11,30,31,67,0,0,0,10,19,28,38,68,106,0,0,0,0,0,0,0,0,0,0,0,0,15,28,41,68,103,173,0,0,0,160,174,331,178,186,366,0,0,0,712,759,1472,1900,2026,3919
80111,3,0,4,6,0,5,0,0,0,0,0,3,4,0,4,5,0,0,0,0,0,0,0,0,0,5,4,10,6,9,8,0,5,8,16,16,32,29,33,61,24,23,44,101,84,185,106,109,220,110,101,216
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,6,0,3,3,0,0,0,0,0,0,0,3,3,3,6,5,0,0,0,0,0,0,0,0,0,10,3,12,0,7,7,3,6,4,44,19,68,76,26,106,97,36,131,116,80,193,123,86,206,148,104,248
90101,0,0,4,3,3,0,3,0,0,0,0,7,7,3,3,9,0,0,0,0,0,0,0,0,0,6,0,7,0,10,8,7,3,12,814,69,884,405,115,522,350,104,458,928,189,1117,551,270,816,489,248,741
90102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,39,19,16,36,51,47,97,71,67,135,65,67,134,107,88,199
90103,9,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,6,0,6,0,0,0,18,7,23,48,43,91,50,41,89,70,64,133,94,69,165,73,75,143
90104,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,0,0,0,0,3,0,0,0,0,0,0,0,4,3,3,5,7,7,0,0,0,66,77,141,137,125,256,0,0,0,218,230,446,323,315,640
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,10,3,0,3,6,4,8,3,12,15,0,0,0
