SA3_CODE_2021,C11_70_74_Married_P,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Sep_P,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Div_P,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Wid_P,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_Nvr_marrd_P,C11_70_74_Tot_M,C11_70_74_Tot_F,C11_70_74_Tot_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Married_P,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Sep_P,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Div_P,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Wid_P,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_Nvr_marrd_P,C11_75_79_Tot_M,C11_75_79_Tot_F,C11_75_79_Tot_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Married_P,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Sep_P,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Div_P,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Wid_P,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_Nvr_marrd_P,C11_80_84_Tot_M,C11_80_84_Tot_F,C11_80_84_Tot_P,C11_85_over_Married_M,C11_85_over_Married_F,C11_85_over_Married_P,C11_85_over_Seprtd_M,C11_85_over_Seprtd_F,C11_85_over_Seprtd_P,C11_85_over_Divorce_M,C11_85_over_Divorce_F,C11_85_over_Divorce_P,C11_85_over_Wid_M,C11_85_over_Wid_F,C11_85_over_Wid_P,C11_85_over_Nvr_mard_M,C11_85_over_Nvr_mard_F,C11_85_over_Nvr_mard_P,C11_85_over_Tot_M,C11_85_over_Tot_F,C11_85_over_Tot_P,C11_Tot_Married_M,C11_Tot_Married_F,C11_Tot_Married_P,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Sep_P,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Div_P,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_Wid_P,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_nver_marrie_P,C11_Tot_Tot_M,C11_Tot_Tot_F,C11_Tot_Tot_P,C16_15_19_Married_M,C16_15_19_Married_F,C16_15_19_Married_P,C16_15_19_Sep_M,C16_15_19_Sep_F,C16_15_19_Sep_P,C16_15_19_Div_M,C16_15_19_Div_F,C16_15_19_Div_P,C16_15_19_Wid_M,C16_15_19_Wid_F,C16_15_19_Wid_P,C16_15_19_Nvr_marrd_M,C16_15_19_Nvr_marrd_F,C16_15_19_Nvr_marrd_P,C16_15_19_Tot_M,C16_15_19_Tot_F,C16_15_19_Tot_P,C16_20_24_Married_M,C16_20_24_Married_F,C16_20_24_Married_P,C16_20_24_Sep_M,C16_20_24_Sep_F,C16_20_24_Sep_P,C16_20_24_Div_M,C16_20_24_Div_F,C16_20_24_Div_P,C16_20_24_Wid_M,C16_20_24_Wid_F,C16_20_24_Wid_P,C16_20_24_Nvr_marrd_M,C16_20_24_Nvr_marrd_F,C16_20_24_Nvr_marrd_P,C16_20_24_Tot_M,C16_20_24_Tot_F,C16_20_24_Tot_P,C16_25_29_Married_M,C16_25_29_Married_F,C16_25_29_Married_P,C16_25_29_Sep_M,C16_25_29_Sep_F,C16_25_29_Sep_P,C16_25_29_Div_M,C16_25_29_Div_F,C16_25_29_Div_P,C16_25_29_Wid_M,C16_25_29_Wid_F,C16_25_29_Wid_P,C16_25_29_Nvr_marrd_M,C16_25_29_Nvr_marrd_F,C16_25_29_Nvr_marrd_P,C16_25_29_Tot_M,C16_25_29_Tot_F,C16_25_29_Tot_P,C16_30_34_Married_M,C16_30_34_Married_F,C16_30_34_Married_P,C16_30_34_Sep_M,C16_30_34_Sep_F,C16_30_34_Sep_P,C16_30_34_Div_M,C16_30_34_Div_F,C16_30_34_Div_P,C16_30_34_Wid_M,C16_30_34_Wid_F,C16_30_34_Wid_P,C16_30_34_Nvr_marrd_M,C16_30_34_Nvr_marrd_F,C16_30_34_Nvr_marrd_P,C16_30_34_Tot_M,C16_30_34_Tot_F,C16_30_34_Tot_P,C16_35_39_Married_M,C16_35_39_Married_F,C16_35_39_Married_P,C16_35_39_Sep_M,C16_35_39_Sep_F,C16_35_39_Sep_P,C16_35_39_Div_M,C16_35_39_Div_F,C16_35_39_Div_P,C16_35_39_Wid_M,C16_35_39_Wid_F,C16_35_39_Wid_P,C16_35_39_Nvr_marrd_M,C16_35_39_Nvr_marrd_F,C16_35_39_Nvr_marrd_P,C16_35_39_Tot_M,C16_35_39_Tot_F,C16_35_39_Tot_P,C16_40_44_Married_M,C16_40_44_Married_F,C16_40_44_Married_P,C16_40_44_Sep_M,C16_40_44_Sep_F,C16_40_44_Sep_P,C16_40_44_Div_M,C16_40_44_Div_F,C16_40_44_Div_P,C16_40_44_Wid_M,C16_40_44_Wid_F,C16_40_44_Wid_P,C16_40_44_Nvr_marrd_M,C16_40_44_Nvr_marrd_F,C16_40_44_Nvr_marrd_P,C16_40_44_Tot_M,C16_40_44_Tot_F,C16_40_44_Tot_P,C16_45_49_Married_M,C16_45_49_Married_F,C16_45_49_Married_P,C16_45_49_Sep_M
11402,1600,48,20,65,110,139,251,84,244,322,62,63,124,1166,1203,2367,661,452,1113,24,17,36,52,93,148,69,298,371,43,31,78,854,898,1753,420,240,658,14,3,19,28,49,81,87,346,434,23,41,67,571,682,1253,225,135,360,0,0,9,19,36,53,132,555,691,8,43,54,390,778,1171,9598,9646,19244,530,677,1204,1357,2070,3426,512,1943,2456,4961,4507,9468,16949,18842,35797,0,0,0,0,0,0,0,0,0,0,0,0,1440,1582,3020,1446,1581,3031,41,79,125,0,4,9,0,0,0,0,0,0,945,814,1756,989,902,1889,239,408,651,3,12,16,3,3,10,0,0,3,696,575,1273,944,1002,1951,556,575,1132,14,35,57,33,31,61,0,0,0,420,351,768,1021,994,2017,631,737,1372,23,58,74,36,94,134,0,0,0,318,286,602,1009,1174,2181,865,972,1835,80,91,172,84,174,257,4,5,12,335,269,607,1367,1517,2887,905,1064,1968,80
11501,2891,24,31,48,81,147,229,87,400,484,31,53,87,1853,1888,3739,958,670,1631,19,9,25,56,98,155,97,511,613,26,36,69,1161,1330,2488,663,396,1060,11,12,21,29,70,99,153,696,851,23,52,74,869,1228,2100,387,200,590,3,12,12,19,52,73,293,1258,1553,16,67,84,718,1588,2310,32266,32728,64994,719,1060,1778,1917,3444,5363,862,3864,4724,15525,14074,29599,51288,55173,106462,13,19,29,0,0,0,0,0,0,0,5,5,5288,4920,10209,5298,4942,10239,62,118,176,0,3,10,0,3,3,0,0,3,4700,4183,8883,4762,4312,9070,625,1021,1652,16,40,53,14,42,53,0,0,0,2850,2257,5108,3505,3357,6868,2173,2959,5130,37,63,98,60,106,165,0,5,5,1325,970,2292,3595,4100,7697,3623,4326,7948,87,127,213,93,176,262,5,18,28,704,582,1284,4510,5229,9737,4346,4662,9011,99,191,287,166,337,503,12,25,32,548,453,1008,5179,5664,10842,4222,4527,8754,103
11502,695,15,10,23,27,43,72,25,88,115,18,8,22,464,462,927,251,160,413,6,10,13,22,20,42,24,107,132,15,3,21,317,297,620,155,93,256,3,4,5,22,17,36,45,140,194,10,9,14,239,264,504,107,54,159,0,0,4,8,14,28,64,234,294,5,5,9,182,309,491,5885,5921,11802,214,257,468,561,791,1355,217,757,978,3134,2601,5731,10012,10327,20332,4,5,10,0,0,0,0,0,0,0,0,0,1047,948,1997,1053,957,2004,19,27,45,0,3,5,0,0,0,0,0,0,846,742,1594,865,776,1644,94,170,271,3,4,9,0,0,0,3,0,3,478,382,862,583,556,1143,284,347,630,10,13,20,10,13,25,0,0,0,201,176,377,502,548,1054,415,468,880,13,20,27,18,34,50,0,0,0,152,121,277,596,643,1239,628,733,1370,16,24,45,44,63,107,0,4,3,124,128,248,818,958,1780,714,839,1560,34
11503,479,10,8,21,31,31,65,18,51,76,22,21,42,373,308,677,161,114,274,8,3,10,10,20,28,18,61,74,20,6,28,215,210,417,92,48,145,8,0,6,10,8,21,16,57,75,7,5,9,130,125,255,52,26,79,3,0,5,7,10,18,25,107,127,3,5,7,91,149,234,5304,5318,10615,262,261,523,665,831,1495,157,470,625,3238,2485,5719,9622,9361,18984,0,0,0,0,0,0,0,0,4,0,0,0,930,835,1765,933,834,1768,40,60,98,0,3,3,0,0,0,0,0,0,722,717,1438,760,780,1541,173,239,416,8,6,18,0,4,12,0,0,0,493,357,852,683,612,1299,319,393,714,5,18,18,16,23,38,0,5,5,246,191,441,584,629,1210,431,499,930,17,22,45,28,42,73,0,3,3,179,119,302,655,690,1349,573,655,1228,25,39,67,57,80,143,3,5,8,153,134,290,812,915,1730,692,745,1439,42
11504,403,9,11,19,25,28,54,17,63,81,11,8,20,302,272,571,117,81,192,5,5,7,17,11,30,21,69,87,5,0,7,161,166,330,61,38,97,0,0,4,9,9,17,15,67,79,8,5,10,90,118,208,35,11,47,0,3,3,4,3,7,19,75,92,0,3,0,61,100,156,6124,6173,12295,240,278,515,507,676,1183,131,446,575,3058,2466,5527,10061,10040,20103,9,5,12,0,0,0,0,0,0,0,0,0,1337,1250,2591,1344,1257,2601,33,48,79,0,0,0,0,0,5,0,0,3,959,868,1830,995,921,1920,220,337,562,6,13,19,6,12,11,0,0,0,615,478,1086,852,830,1684,617,805,1426,6,28,31,15,28,36,0,0,0,299,223,523,934,1083,2013,916,1083,2002,21,37,58,34,64,98,0,0,0,169,160,330,1140,1343,2487,1214,1261,2479,31,61,90,79,115,194,4,4,10,156,113,264,1484,1549,3033,1110,1070,2184,40
11601,2086,60,46,103,136,185,322,119,555,677,62,28,87,1562,1722,3282,838,564,1402,38,32,69,78,135,210,176,798,977,47,36,79,1184,1559,2745,535,313,848,18,17,36,39,76,114,209,710,922,33,26,51,843,1143,1982,262,142,402,10,12,25,29,31,56,188,880,1068,27,28,58,522,1089,1611,25566,25529,51097,1342,1841,3183,2925,4223,7146,1054,4297,5355,17505,14348,31848,48391,50243,98633,9,32,41,3,0,3,0,0,5,4,0,4,4417,4014,8431,4438,4042,8482,218,526,747,7,25,29,3,11,14,0,0,3,4518,3709,8229,4746,4275,9019,1552,2527,4082,61,83,144,53,54,100,0,3,3,3474,2524,5995,5142,5191,10335,3638,4099,7730,115,189,305,125,144,268,3,15,17,1942,1474,3412,5830,5911,11740,3864,3735,7600,147,231,378,207,291,501,9,23,31,1249,922,2172,5477,5197,10677,3230,2970,6204,162,233,389,282,402,682,6,30,34,969,815,1786,4645,4449,9094,2725,2656,5382,209
11602,740,20,19,40,67,63,133,43,205,252,20,13,36,595,596,1190,221,143,368,11,4,18,21,33,56,55,185,237,18,6,23,329,370,698,131,72,197,9,3,6,10,29,38,59,176,225,4,8,12,206,284,491,47,16,69,4,5,8,3,7,11,39,202,235,0,4,9,93,229,325,16478,16271,32742,644,852,1491,1322,2024,3352,311,1284,1598,9082,7565,16646,27834,27996,55831,9,13,25,0,0,0,0,0,3,0,0,0,3262,2997,6251,3274,3005,6283,103,187,290,3,10,15,3,9,8,0,3,4,2834,2442,5277,2940,2646,5591,889,1414,2303,30,56,84,32,38,66,4,0,5,1926,1512,3438,2880,3011,5897,2531,3296,5828,64,98,154,88,110,199,5,8,8,1118,808,1925,3811,4323,8127,3640,3704,7347,82,137,219,137,196,331,4,10,17,668,490,1159,4529,4543,9068,3315,3044,6364,122,164,283,190,310,500,7,36,43,503,396,908,4143,3948,8088,2535,2368,4904,122
11603,1244,65,43,102,97,154,259,95,388,487,44,30,74,1029,1133,2162,435,253,687,33,22,51,40,83,123,96,421,516,25,17,45,623,800,1424,231,152,384,15,10,20,23,34,65,99,373,470,18,23,45,388,589,983,124,55,177,8,0,9,10,26,32,88,503,588,11,33,48,246,615,857,17901,17966,35875,1301,1912,3211,2223,3326,5547,694,2956,3660,15080,13668,28751,37206,39823,77035,10,23,37,0,9,5,0,4,8,7,0,4,4405,4203,8604,4421,4235,8655,177,411,594,16,33,49,3,14,19,8,6,10,3964,3726,7689,4174,4188,8361,1045,1693,2738,44,100,146,27,74,102,5,7,11,2731,2428,5156,3850,4304,8155,2150,2655,4810,135,180,319,84,153,236,11,20,26,1610,1469,3078,3986,4481,8470,2488,2489,4977,153,235,389,129,200,331,4,27,34,1013,958,1972,3798,3910,7711,2278,2284,4565,177,256,435,206,377,580,5,52,57,813,813,1628,3477,3785,7264,2188,2227,4412,198
11701,781,32,14,52,90,76,171,42,217,263,78,46,120,684,699,1380,328,224,552,14,17,32,40,59,100,39,229,276,55,31,87,482,558,1047,237,124,361,9,4,18,28,39,70,64,288,353,22,36,60,365,499,859,106,49,160,5,0,7,13,20,29,68,362,425,27,23,51,213,457,672,7657,7674,15328,461,612,1070,1101,1510,2605,332,1538,1866,6219,5117,11337,15771,16442,32212,8,7,15,0,0,0,0,0,0,0,0,0,1379,1256,2642,1386,1268,2655,70,161,232,0,4,5,0,4,6,3,3,8,1845,1701,3549,1920,1876,3796,474,701,1178,20,26,42,11,33,46,3,0,7,1761,1376,3136,2273,2136,4411,1088,1227,2311,36,38,73,48,72,120,4,4,3,996,854,1858,2168,2198,4370,1175,1203,2380,33,59,91,51,114,166,0,11,12,612,488,1098,1871,1871,3745,1060,1119,2180,60,81,142,101,156,255,0,16,16,441,367,813,1678,1737,3415,897,920,1811,61
11702,750,29,22,53,71,76,144,36,211,245,131,68,199,682,706,1387,354,270,625,17,9,29,40,54,93,58,229,288,89,42,131,562,602,1166,230,129,363,10,13,28,22,19,43,66,216,286,53,34,82,382,415,796,131,52,180,4,0,4,8,19,26,82,265,346,32,44,84,255,390,644,7778,7656,15431,620,642,1262,1568,1935,3506,343,1339,1679,11136,10182,21319,21440,21751,43196,0,10,8,0,0,0,0,0,3,3,0,3,945,912,1853,950,922,1873,50,123,180,5,0,13,8,11,18,0,0,0,1871,2107,3973,1934,2245,4174,362,508,875,15,30,44,26,54,74,0,6,6,2657,2733,5389,3062,3325,6387,978,1116,2092,19,50,71,82,95,177,0,15,14,2010,1821,3827,3084,3092,6185,1064,1133,2198,54,57,104,101,151,253,5,14,14,1195,1200,2400,2420,2552,4971,1068,1062,2130,53,89,148,166,188,357,7,19,20,972,942,1924,2272,2310,4577,875,809,1680,84
11703,1372,83,64,145,300,340,642,113,416,523,410,181,594,1665,1619,3282,557,429,976,54,31,88,190,215,404,128,442,567,314,120,439,1243,1229,2472,394,188,580,34,11,48,78,142,218,136,511,648,175,101,273,812,955,1766,215,75,288,9,12,23,39,66,106,140,715,853,85,108,196,490,984,1475,20804,20323,41128,1902,1769,3666,5905,6726,12627,855,3135,3986,56164,44385,100547,85629,76324,161954,23,25,53,0,4,3,4,0,8,7,14,14,3824,4655,8478,3855,4691,8550,383,676,1064,28,29,55,26,22,46,12,3,13,13100,14938,28040,13543,15673,29216,2422,3181,5597,76,120,197,116,186,299,18,19,39,16705,15580,32285,19329,19093,38420,5025,5192,10217,219,249,465,402,492,891,6,23,27,11430,9271,20705,17075,15230,32308,4199,3705,7906,244,202,448,553,605,1151,9,22,35,6389,4610,10994,11392,9143,20531,2879,2474,5353,221,212,436,613,696,1306,27,33,68,4567,2858,7423,8313,6273,14587,2090,2024,4115,240
