SA3_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
40703,13,215,63,105,104,13,517,19,450,89,97,69,15,742,395,421,55,619,224,21,1734,963,246,27,562,98,19,1916,409,24,5,236,33,4,706,566,21,0,135,26,0,752,167,6,0,49,15,4,239,16,10,0,14,3,0,41,5,0,0,7,10,0,18,0,0,0,0,6,0,9,3,0,0,8,3,0,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,17,6,0,35,39,79,22,94,87,26,343,2604,1482,268,1948,666,96,7062,18,69,11,60,79,5,248,12,262,45,51,37,10,416,128,410,74,388,161,20,1185,715,286,53,611,157,15,1842,505,101,12,348,56,10,1030,1090,38,8,309,50,12,1502,377,14,0,144,15,0,542,58,4,0,29,10,0,109,8,7,0,12,4,0,28,7,0,0,4,7,0,15,4,3,0,4,9,0,19,0,0,0,4,0,0,3,0,3,0,0
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,4,59,6,20,14,0,99,0,154,10,13,10,0,186,22,213,39,96,42,12,420,89,101,5,161,60,0,410,124,30,3,148,24,0,337,437,21,0,268,33,5,771,1013,6,6,469,27,4,1517,479,0,0,181,17,0,682,45,0,0,28,6,0,79,5,4,0,5,3,0,20,4,0,0,5,3,0,10,0,0,0,5,0,0,7,3,0,0,0,3,0,10,13,0,0,17,8,0,38,42,38,7,61,59,12,221,2284,628,69,1479,306,41,4801,5,9,0,13,6,0,37,0,32,0,12,4,0,54,6,259,9,78,31,5,384,22,167,33,102,40,0,379,38,54,0,93,43,3,232,103,38,6,147,35,3,337,464,25,3,340,42,5,877,1187,0,0,536,46,6,1778,362,0,0,136,16,4,525,32,0,0,22,6,0,68,4,0,0,10,3,0,23,7,0,0,0,4,0,15,3,0,0,0
50102,4,190,22,22,13,0,252,8,359,13,27,10,3,418,49,384,69,210,51,10,775,245,193,21,379,100,4,942,287,58,5,388,52,10,790,997,42,10,636,67,11,1766,1514,17,9,777,74,9,2405,983,5,0,285,29,6,1317,148,5,0,46,3,0,199,60,0,0,16,3,0,85,20,5,0,9,4,0,39,10,0,0,6,0,0,17,3,0,0,0,0,0,4,16,0,0,13,6,7,43,56,78,11,94,45,14,296,4409,1332,152,2907,463,74,9339,9,70,4,18,7,0,101,3,69,7,14,5,0,96,21,493,15,112,28,4,666,101,303,98,177,42,18,739,151,102,21,246,52,6,576,581,91,17,451,70,13,1219,1633,55,21,909,83,15,2717,1839,13,14,659,61,6,2595,251,7,5,82,7,0,345,37,5,0,18,0,0,63,6,4,0,5,0,0,18,0,0,0,0,3,0,10,0,0,0,3
50103,5,28,0,25,16,0,80,3,64,20,21,26,3,132,111,95,10,140,51,3,421,165,37,10,151,26,0,384,82,4,0,90,19,0,199,134,4,0,67,13,0,215,111,0,0,32,4,0,158,19,0,0,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,12,0,20,10,4,4,36,27,7,86,645,251,50,587,198,19,1739,3,12,3,10,16,0,42,0,11,0,6,9,0,27,39,107,21,96,22,5,285,113,53,14,102,34,4,328,51,26,6,88,17,0,191,130,14,0,112,12,0,274,192,14,0,125,10,0,340,97,0,0,33,3,0,138,8,0,0,8,0,0,14,0,0,0,4,0,0,6,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0
50201,13,96,24,25,6,0,162,0,189,26,13,6,5,236,41,270,55,189,54,3,615,229,159,49,329,54,11,828,338,42,9,354,52,9,796,1202,32,15,577,52,9,1888,1902,20,18,630,66,19,2662,1007,4,4,294,22,5,1340,150,0,0,38,0,0,195,44,0,0,12,5,0,60,18,4,0,4,0,0,18,0,0,0,0,0,0,13,0,0,0,0,0,0,5,21,0,0,15,3,8,43,68,44,8,78,31,25,257,5033,865,201,2561,359,96,9109,5,28,3,16,4,0,58,6,37,14,4,8,3,75,19,279,27,95,21,6,448,68,263,83,168,41,4,625,110,94,29,188,28,3,443,507,84,20,380,57,10,1061,1802,42,7,761,68,17,2692,2064,5,18,735,58,9,2897,391,0,5,137,15,6,543,89,0,0,34,5,0,126,32,0,0,11,0,0,43,0,0,0,5,0,0,6,0,0,0,0
50301,5,72,3,13,5,0,95,0,136,10,10,5,5,166,21,83,26,70,17,0,220,85,43,11,84,31,0,252,109,22,7,97,42,0,279,278,23,0,177,51,4,530,444,12,3,269,21,5,745,739,10,5,351,16,4,1118,580,6,0,237,15,3,840,322,0,0,140,5,0,470,212,0,0,83,5,0,302,182,0,0,50,4,0,244,103,0,0,44,0,0,148,433,0,0,173,16,0,626,67,16,16,69,25,10,198,3576,417,76,1878,258,36,6246,5,10,0,10,5,6,32,0,31,9,4,0,0,47,4,182,10,41,13,0,244,29,71,11,56,10,0,170,44,21,4,54,8,0,130,209,22,6,91,46,6,383,422,22,10,181,46,4,682,601,16,23,259,37,3,942,565,5,9,241,13,0,832,481,0,10,153,16,0,660,296,0,0,115,3,0,418,296,0,0,93,5,6,394,203,0,0,35
50302,15,299,20,26,6,8,382,7,555,46,21,6,7,646,65,259,109,169,20,6,636,253,124,44,271,27,12,730,304,36,9,274,19,8,653,1036,20,20,518,46,6,1646,1758,34,13,905,76,13,2801,2611,18,8,1054,77,10,3780,2102,0,9,676,38,3,2823,1036,0,4,286,21,4,1351,488,6,0,120,14,0,632,231,4,0,87,12,4,342,137,0,0,37,0,0,183,232,4,0,85,12,0,332,191,80,30,170,74,39,581,10483,1439,313,4709,445,115,17508,15,90,7,14,0,0,130,4,133,16,15,3,0,176,30,689,45,92,4,4,876,90,205,132,152,18,7,607,180,61,14,144,11,0,415,793,46,26,319,45,7,1242,1834,52,19,726,70,3,2708,3157,30,7,998,68,5,4264,2767,7,0,815,50,15,3656,1451,0,0,411,26,3,1888,651,0,4,179,15,4,859,351,5,0,98,13,0,465,176,0,0,37
50401,4,197,47,26,3,6,284,8,354,17,22,4,3,412,48,270,37,135,14,9,507,146,159,31,300,30,9,676,154,52,3,273,27,6,513,518,71,7,440,46,8,1091,1489,36,11,873,95,14,2518,1458,7,0,750,62,15,2290,338,4,0,136,12,0,489,78,0,0,22,5,3,110,18,0,0,8,0,0,29,10,0,0,4,0,0,20,0,0,0,3,0,0,4,23,0,0,11,11,0,41,65,83,17,104,16,19,300,4352,1228,176,3122,317,93,9281,3,56,8,13,3,0,88,4,92,36,13,5,5,150,12,471,25,79,12,0,596,38,184,31,150,7,3,415,116,94,9,144,10,4,385,335,78,6,257,22,5,704,1106,90,10,595,71,8,1877,1988,31,7,964,87,5,3082,997,6,0,396,24,5,1430,217,0,0,90,6,0,312,44,0,0,14,0,0,59,16,0,0,10,0,0,19,9,0,0,4
50402,0,59,4,10,4,0,76,0,88,5,4,4,0,103,4,81,4,62,4,3,173,21,32,6,73,6,0,141,18,17,0,73,5,0,108,63,13,0,106,11,0,191,243,3,15,235,33,3,534,270,6,0,170,6,0,455,115,0,0,32,0,0,146,25,0,0,6,0,0,32,7,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,9,19,31,8,24,12,9,104,804,331,57,793,82,16,2076,0,20,0,11,0,0,31,0,18,0,4,0,0,23,3,128,10,27,10,4,179,5,67,10,37,3,0,131,6,11,0,40,5,0,60,30,22,0,69,0,0,128,156,10,3,174,7,3,350,371,12,21,226,14,6,643,178,0,3,80,3,0,271,59,0,0,15,0,0,82,23,0,0,4,0,0,27,3,0,0,0,0,0,5,0,0,0,3
50403,4,182,10,16,8,3,224,5,317,15,10,3,8,351,20,315,26,99,15,0,477,51,192,31,167,31,3,475,48,79,9,156,45,0,333,152,99,9,256,46,0,558,1141,43,10,685,73,3,1956,1563,16,0,748,72,15,2410,308,7,0,119,10,0,439,68,3,0,27,3,0,99,13,0,0,11,0,0,30,10,0,0,5,0,0,8,0,4,0,0,0,0,4,11,0,0,7,6,0,28,50,98,12,91,40,12,293,3431,1346,118,2396,347,57,7701,8,61,3,9,0,0,85,0,76,4,3,4,0,84,9,436,3,71,12,8,544,27,280,31,100,14,3,456,34,107,17,119,11,6,290,129,104,9,147,51,0,442,973,100,23,477,51,7,1637,2428,42,9,1113,108,14,3708,773,0,0,295,35,5,1115,159,5,0,51,4,0,217,49,0,0,20,4,0,70,18,4,0,9,0,0,24,9,0,0,9
50501,5,43,10,19,4,0,84,3,109,13,18,0,0,140,12,108,32,90,17,6,264,43,53,8,163,11,0,279,26,17,0,165,6,0,226,99,23,3,285,23,0,430,881,15,0,847,57,9,1807,2439,3,4,1250,83,10,3792,796,0,0,376,20,5,1197,333,0,0,116,5,0,458,137,0,0,56,0,0,200,73,0,0,17,4,3,96,47,0,0,20,3,0,67,73,0,0,25,8,0,105,65,26,13,95,16,14,233,5047,393,77,3545,251,56,9367,0,18,3,18,4,0,46,3,31,5,9,0,0,49,16,134,4,66,3,0,221,24,84,24,130,6,6,280,19,34,5,94,0,0,159,43,16,3,146,18,0,221,375,20,6,371,11,4,794,2270,11,0,1178,56,9,3530,1420,0,0,642,39,3,2113,563,0,0,193,9,0,768,286,0,0,89,0,5,377,140,0,0,41,0,0,183,58,0,0,19
50502,12,559,41,56,4,3,683,7,1027,43,32,4,10,1121,67,699,152,262,44,15,1243,206,355,38,466,47,0,1123,326,111,13,467,47,4,968,1022,114,20,909,85,17,2166,3399,61,11,2096,224,22,5816,3641,27,9,1892,181,22,5775,1079,11,0,463,32,6,1585,445,8,0,160,11,5,625,218,4,0,64,3,0,289,119,4,0,40,9,0,172,59,4,0,12,0,0,83,108,0,0,48,12,0,168,141,212,42,244,61,47,748,10841,3201,371,7227,772,153,22570,17,182,13,38,0,0,252,0,219,17,20,4,3,263,36,1316,97,156,23,8,1640,93,537,143,264,19,5,1058,121,207,33,221,26,6,620,597,159,20,375,65,5,1219,2746,141,16,1340,144,22,4409,4904,53,12,2405,297,46,7714,2063,15,5,875,55,9,3016,857,0,0,278,9,0,1151,457,6,0,141,9,0,606,204,0,4,55,10,0,271,102,0,0,29
50503,6,156,4,22,9,0,197,3,314,11,8,5,0,343,7,376,33,110,32,0,560,24,198,30,157,35,3,449,32,73,4,177,33,3,326,172,111,14,289,39,6,634,1426,33,11,941,88,16,2520,2906,8,5,1197,103,19,4253,664,4,0,276,14,5,961,154,5,0,44,6,3,209,50,7,0,21,0,0,77,18,0,0,8,4,0,29,13,3,0,6,0,0,20,31,0,0,22,6,0,57,68,76,19,124,28,18,338,5575,1360,137,3408,396,85,10953,10,57,4,16,0,0,97,0,56,10,7,3,0,82,17,432,16,61,23,3,549,30,279,41,118,35,5,514,32,119,14,115,11,0,295,85,136,9,204,27,0,464,1452,132,17,683,82,12,2378,4070,66,12,1619,162,27,5952,1552,3,0,594,50,16,2213,371,0,0,131,7,0,515,86,0,0,31,6,0,116,32,0,0,13,0,0,42,9,3,0,15
50601,8,97,12,12,8,3,138,0,172,25,4,4,0,211,13,179,29,77,28,9,329,35,110,5,132,29,0,319,57,45,3,145,8,0,261,372,36,6,277,17,3,716,1229,15,14,555,58,9,1886,428,11,3,210,23,4,667,163,0,0,53,6,0,228,19,0,0,13,0,0,35,6,0,0,4,0,0,12,0,5,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,3,3,0,15,42,47,9,61,14,14,190,2368,711,107,1560,209,45,5002,11,29,4,6,3,0,53,3,35,7,10,5,0,59,11,246,22,38,8,4,328,15,162,24,68,39,0,305,23,58,7,93,22,0,204,264,63,4,183,16,3,539,1224,40,4,562,46,3,1884,1257,8,5,531,47,8,1856,360,0,0,135,12,0,504,73,0,0,20,0,0,99,17,0,0,9,0,0,26,5,0,0,3,0,0,9,5,0,0,0
50602,12,312,9,16,4,4,359,3,566,41,19,14,9,643,43,374,24,134,10,6,594,121,206,18,202,14,0,566,174,78,3,210,18,0,487,558,61,5,362,27,3,1024,1570,31,4,818,93,15,2526,1881,13,3,780,69,15,2766,601,0,0,211,21,4,829,215,0,0,50,4,0,278,73,7,0,18,7,0,100,27,3,0,18,7,0,52,19,0,0,4,0,0,30,41,0,0,20,8,0,72,76,104,8,101,38,24,349,5423,1761,119,2970,326,86,10682,6,103,0,9,6,0,122,8,139,5,16,0,0,163,33,688,57,85,14,11,885,70,236,34,111,14,4,471,122,106,9,112,7,0,360,437,104,3,186,18,7,761,1234,68,8,592,56,11,1969,2659,31,0,948,93,7,3745,1367,8,0,443,31,7,1860,347,8,5,117,9,0,478,124,0,0,31,0,0,157,40,0,0,15,0,0,52,23,4,0,6
50603,10,216,22,16,0,0,270,9,404,24,26,6,8,475,59,275,138,184,29,10,704,70,129,31,216,13,3,469,70,57,10,171,11,0,317,200,33,9,307,25,3,578,1125,12,4,738,85,6,1969,1961,12,6,858,72,11,2918,468,4,5,215,13,0,702,85,5,0,56,0,0,148,35,0,0,20,4,0,61,19,0,0,23,3,0,42,5,4,0,3,0,0,15,35,0,0,23,4,0,63,77,89,37,122,17,25,365,4226,1248,288,2979,283,76,9099,3,79,18,15,10,0,121,4,76,9,12,5,0,104,46,448,68,150,24,13,741,63,169,111,170,27,7,545,35,73,24,113,6,4,258,117,63,25,143,14,0,366,762,49,13,488,42,6,1364,2384,16,13,1012,112,12,3555,1037,4,10,395,44,5,1497,257,0,0,118,8,0,386,61,0,0,54,6,0,126,23,0,0,11,0,0,43,10,4,0,5
50604,0,112,9,25,8,0,160,0,229,11,16,0,0,254,6,280,58,125,27,14,510,47,152,32,185,52,0,465,66,67,3,235,28,3,396,232,62,9,392,32,0,719,1376,22,0,917,93,23,2432,1426,13,0,634,53,17,2138,374,0,0,128,13,3,526,40,0,0,20,0,0,59,6,3,0,0,0,0,17,5,0,0,5,0,0,10,3,0,0,0,0,0,5,17,0,0,10,5,0,36,44,82,8,120,26,23,304,3651,1029,130,2799,342,80,8042,8,41,5,7,4,0,66,0,56,9,12,7,0,88,14,292,12,77,18,9,425,22,263,68,99,24,11,487,29,95,15,123,14,0,284,160,93,16,230,41,10,538,1118,73,8,686,92,16,2000,2055,30,9,1015,141,21,3276,820,6,0,310,44,0,1176,106,0,0,42,6,0,151,11,0,0,8,0,0,18,7,4,0,4,0,0,12,5,0,0,0
50605,0,31,0,16,4,0,49,0,69,0,9,0,0,80,9,83,22,52,21,4,187,14,29,8,90,7,3,154,18,10,6,97,10,0,134,62,20,7,129,7,0,231,338,0,7,345,21,0,712,622,0,0,303,18,6,948,164,0,0,63,3,0,231,30,0,0,7,0,0,41,9,0,0,0,0,0,9,4,0,0,4,3,0,13,3,0,0,0,4,0,6,0,0,0,5,3,0,14,21,17,9,43,17,6,110,1299,253,56,1178,113,23,2925,3,5,0,7,0,0,20,0,14,7,7,0,0,26,5,87,17,43,4,0,161,8,63,29,61,9,0,166,4,17,4,54,0,0,90,28,25,4,89,6,0,149,180,12,5,228,15,0,438,792,9,6,412,32,13,1258,443,0,0,161,11,0,620,58,0,0,35,0,0,95,20,0,0,7,0,0,24,9,0,0,3,0,0,17,0,0,0,5
50606,0,5,0,3,0,0,5,0,5,0,9,0,0,13,4,6,0,19,5,0,42,9,6,0,32,8,0,46,4,3,0,25,12,0,44,25,0,0,56,4,0,85,48,0,0,77,4,0,136,191,0,0,60,4,0,261,30,0,0,28,0,0,52,5,0,0,6,0,0,21,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,25,10,10,40,320,25,3,347,44,11,758,0,0,0,5,0,0,5,0,0,0,0,0,0,4,0,0,0,12,5,0,18,8,0,3,20,11,0,38,4,0,0,16,4,0,29,10,0,0,31,0,5,40,59,0,0,70,3,0,136,370,0,0,164,8,0,548,100,0,0,55,5,0,160,24,0,0,18,0,0,38,3,0,0,3,0,0,10,0,0,0,0,0,0,4,0,0,0,0
50607,8,126,17,14,0,3,181,3,188,20,18,0,0,237,16,193,28,97,8,6,358,59,87,8,120,13,3,284,72,26,0,111,0,0,216,207,24,5,169,5,4,401,970,40,3,427,19,3,1460,1152,17,3,435,14,0,1626,493,3,0,188,14,8,708,232,0,0,59,4,0,296,127,4,0,20,10,0,164,89,3,0,22,3,0,117,48,0,0,8,0,0,59,88,0,0,30,0,0,121,47,40,6,58,22,12,191,3622,746,103,1786,123,38,6424,4,50,0,3,0,0,62,0,50,14,11,4,0,72,9,275,8,43,5,0,345,26,123,23,91,11,0,270,21,48,0,54,0,0,125,92,57,11,78,10,0,251,697,25,5,296,24,4,1048,1217,33,4,472,31,3,1757,681,3,0,239,17,0,943,326,0,0,86,0,5,411,153,5,0,37,0,0,198,101,0,0,29,0,0,128,56,0,0,7
50701,0,180,0,15,0,0,199,0,334,23,7,7,0,367,19,281,52,84,26,4,463,49,166,17,139,29,5,411,46,44,9,170,20,0,285,182,73,10,250,49,4,558,795,30,3,560,54,11,1450,1689,5,3,687,56,19,2451,449,0,0,135,9,12,609,76,0,0,24,0,0,102,30,0,0,15,0,0,45,14,4,0,11,4,0,30,10,3,0,0,0,0,15,25,0,0,15,3,0,41,63,91,12,71,22,21,277,3436,1223,125,2186,269,76,7317,6,69,3,12,0,3,92,0,70,13,13,0,5,94,6,458,25,46,15,7,565,38,232,48,84,26,3,437,33,91,12,85,7,4,232,122,82,9,163,38,3,408,675,80,6,377,37,4,1181,2360,39,4,865,66,7,3344,1343,8,0,393,29,5,1773,237,3,0,75,9,0,322,60,0,0,27,0,0,84,35,0,0,13,4,0,53,17,0,0,3
50702,0,225,3,9,3,0,239,0,397,0,12,4,0,411,17,220,20,45,9,0,307,47,101,9,65,18,0,242,39,35,6,73,16,3,173,134,36,8,146,24,4,353,395,18,3,278,17,0,713,549,3,5,340,17,4,915,351,6,3,182,6,0,545,166,0,0,52,0,0,218,78,3,0,21,4,0,109,46,0,0,23,0,0,73,18,0,0,9,0,0,28,41,0,0,26,0,0,68,42,94,7,55,27,4,229,1919,1136,68,1336,147,24,4631,6,85,0,4,0,3,89,3,98,3,4,9,3,118,4,479,14,26,5,5,540,15,176,29,36,9,0,265,20,59,6,48,5,0,140,83,35,9,74,23,0,225,260,39,7,169,34,3,509,493,5,0,279,21,0,814,467,0,0,229,17,4,710,290,0,0,125,3,0,424,155,0,0,50,0,0,209,72,0,0,25,3,0,100,36,0,0,20
50703,0,58,0,12,3,0,71,3,129,0,4,0,0,138,6,175,16,38,0,4,232,21,95,7,73,4,3,203,86,28,3,96,8,0,230,380,16,0,179,16,0,590,478,7,0,207,19,6,710,341,0,0,100,10,0,448,24,0,0,9,0,0,36,4,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,10,17,33,3,25,9,10,97,1360,531,33,755,67,28,2778,0,22,3,0,0,0,27,0,24,4,3,0,0,35,3,174,6,22,3,0,213,3,122,21,34,3,4,187,22,52,11,49,10,0,141,169,36,7,107,19,4,339,606,26,5,268,25,0,933,939,3,0,277,21,5,1245,97,0,3,36,0,0,140,11,0,0,9,0,0,26,9,0,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,6
50704,4,151,17,28,4,0,199,0,245,21,17,15,6,303,14,211,32,119,13,0,386,51,93,31,172,36,6,384,76,28,0,141,18,5,270,178,25,5,226,14,5,451,804,20,4,581,28,3,1445,1539,5,5,742,36,8,2339,734,0,5,277,18,3,1039,267,3,4,100,0,3,376,117,3,0,49,0,0,169,83,0,3,33,4,0,130,50,0,0,15,5,0,71,120,4,0,45,6,0,176,55,54,16,103,15,15,261,4095,839,137,2643,217,62,7993,3,31,6,16,0,0,59,4,49,9,13,3,0,73,11,375,24,85,9,3,499,29,140,17,95,11,3,297,60,48,0,70,3,0,193,80,35,9,114,25,5,268,423,34,11,301,22,5,801,1442,24,5,692,31,4,2198,1162,4,3,476,20,3,1667,570,0,0,175,6,0,754,239,0,0,65,3,0,317,133,0,0,36,0,0,168,70,0,0,16
