SA3_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
40203,0,0,77,15,5,8,11,26,76,85,61,16,8,10,14,342,14,0,3,7,13,49,50,25,9,12,6,14,193,26,14,9,26,25,87,68,27,12,8,3,21,328,57,19,25,51,68,232,230,127,38,29,16,51,945,347,119,122,220,378,1361,2141,2009,638,480,256,401,8463
40204,4,8,251,34,21,19,67,123,378,229,109,18,18,6,62,1082,20,9,11,33,47,148,95,57,18,16,5,28,483,55,53,54,98,107,302,164,98,18,15,3,58,1033,108,81,90,203,307,922,549,293,60,48,22,153,2842,667,381,386,787,1334,4907,4179,2602,674,548,276,838,17591
40205,4,8,146,16,8,15,18,46,135,178,108,21,18,4,27,597,12,7,9,21,33,91,83,43,10,5,6,10,318,32,30,27,52,51,141,124,71,9,10,10,36,598,63,45,49,97,142,391,431,252,43,35,25,92,1656,545,300,263,497,696,2410,3536,2971,918,565,296,573,13579
40301,8,0,36,0,5,3,4,7,17,23,38,8,23,6,6,130,4,0,0,0,4,18,9,10,9,4,0,6,69,7,5,3,10,15,17,14,9,11,8,4,5,100,10,11,11,13,26,55,49,60,27,36,16,23,336,176,51,66,82,126,361,380,670,430,515,372,180,3404
40302,0,3,119,24,6,7,23,38,104,162,135,22,13,18,25,573,5,7,0,16,19,72,77,61,17,7,3,14,305,40,13,18,42,44,99,94,67,22,15,6,31,485,65,31,24,89,115,302,361,283,64,39,25,70,1480,442,181,165,355,544,1699,2561,3144,1082,764,394,494,11821
40303,3,3,99,4,0,0,9,14,43,69,60,22,21,13,15,285,7,4,3,6,15,50,48,53,13,19,9,8,242,28,6,9,16,16,58,44,40,14,15,8,18,273,45,21,15,33,53,174,183,178,66,55,33,43,897,408,150,124,209,299,863,1198,2065,1187,1038,761,401,8704
40304,4,9,330,33,20,27,64,120,424,369,198,32,21,8,77,1398,16,15,17,53,68,164,131,58,14,8,15,18,577,73,68,64,120,166,340,232,115,19,24,3,64,1279,134,113,114,253,375,1041,814,407,79,64,26,165,3581,918,490,499,1008,1540,5451,6194,4720,1318,893,470,1057,24558
40401,4,3,132,23,10,10,25,30,115,145,126,41,34,18,28,595,9,19,10,25,21,64,65,50,15,16,11,26,322,44,28,23,34,42,126,119,73,25,18,10,26,565,87,52,38,91,103,323,359,267,87,82,46,84,1618,564,244,191,387,547,1595,2246,3159,1381,1064,659,595,12639
40402,0,7,88,7,9,6,10,29,87,102,66,20,7,14,10,355,6,4,0,12,12,46,40,27,9,5,3,16,181,27,16,9,37,42,85,80,55,6,10,9,19,391,46,29,15,61,89,234,247,162,37,19,22,49,1013,289,134,92,261,333,1192,1545,1554,516,342,192,322,6765
40403,0,4,56,8,8,5,10,14,52,60,43,19,12,6,12,246,6,3,0,7,15,21,35,33,12,9,4,9,153,25,10,12,13,19,39,31,34,16,3,0,17,212,38,22,20,32,50,118,141,129,48,27,11,38,675,283,108,106,167,266,729,1043,1610,780,619,334,314,6358
40501,0,0,57,11,11,6,14,12,80,59,19,11,9,0,13,242,3,0,4,3,11,30,22,10,0,3,0,4,87,11,10,14,19,17,49,37,16,5,6,0,9,193,23,23,26,40,46,181,134,43,16,10,4,27,581,186,139,120,237,370,1177,1228,863,273,203,98,199,5085
40502,0,4,23,6,4,5,31,13,19,8,13,5,0,3,6,114,6,5,4,6,6,7,5,0,0,0,0,0,42,10,12,10,15,15,11,9,5,4,0,0,5,95,21,14,23,49,36,50,26,17,3,3,3,16,264,134,101,99,243,284,488,352,206,59,41,38,122,2166
40503,0,0,35,7,14,17,37,35,34,7,3,3,0,0,3,161,5,0,5,4,11,6,0,0,0,0,0,3,41,8,18,18,27,26,27,9,4,0,0,3,11,136,20,38,38,81,73,77,24,5,3,0,4,18,383,145,146,187,360,375,582,309,209,43,34,24,119,2535
40504,0,0,22,4,6,3,14,13,35,19,4,0,0,0,8,106,0,3,0,3,7,12,0,0,0,0,0,0,27,6,0,0,23,16,19,4,0,0,0,0,13,93,15,12,8,36,43,74,25,12,0,0,0,21,244,114,93,76,207,262,532,354,214,60,45,38,109,2100
40601,0,4,58,9,9,15,46,53,79,41,17,3,0,0,12,293,5,7,7,8,21,22,6,11,0,0,0,8,88,11,10,14,34,39,44,13,9,5,0,0,8,186,22,31,39,96,123,171,66,41,11,4,0,30,634,256,197,197,453,628,1333,932,669,198,137,82,264,5348
40602,0,0,21,6,4,10,13,18,34,14,5,3,0,0,6,106,0,0,0,3,4,8,4,0,0,0,0,4,26,4,7,3,17,3,17,10,3,3,3,0,12,80,13,15,19,36,36,61,28,10,10,3,0,21,239,69,51,86,146,196,390,273,205,50,43,27,99,1625
40701,0,0,53,6,6,3,14,27,76,66,25,13,5,3,7,250,0,5,0,3,13,34,16,11,4,4,0,5,109,17,16,15,26,21,65,35,21,5,0,5,13,243,27,26,26,45,70,194,131,59,23,11,6,32,654,308,204,172,331,418,1229,1134,911,298,239,135,250,5639
40702,0,5,84,16,19,20,67,85,94,41,18,3,3,6,21,386,0,9,5,15,31,38,16,5,0,0,0,0,125,24,17,20,29,39,44,23,9,3,0,0,10,224,46,50,46,127,172,205,79,44,6,6,5,35,820,324,264,301,629,953,1803,1192,738,189,154,111,315,6977
40703,0,4,94,16,17,16,59,64,107,27,23,8,3,0,15,352,6,8,0,18,31,32,16,10,6,0,3,6,126,26,27,28,59,52,83,29,14,9,8,0,21,350,50,48,50,143,168,241,86,47,19,11,8,41,915,341,244,305,675,952,1838,1012,599,200,131,141,341,6773
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,0,4,79,12,0,4,18,19,58,102,76,27,12,5,23,364,4,3,8,9,9,22,22,21,4,0,5,4,103,8,5,8,11,17,40,29,32,6,9,9,9,179,22,13,17,34,50,137,181,142,43,25,17,37,727,237,115,87,186,240,851,1296,1656,678,517,318,314,6499
50102,3,10,173,23,11,15,32,60,184,183,122,40,23,13,41,740,7,0,9,13,21,47,43,20,11,9,0,12,201,30,23,29,34,47,123,91,82,24,11,4,22,510,63,37,52,86,140,407,355,259,84,44,28,86,1635,434,226,215,392,640,2294,3061,3048,1103,746,486,653,13299
50103,0,0,27,4,0,0,9,13,24,20,8,3,3,4,3,90,0,3,3,3,3,11,9,3,0,0,0,0,38,10,0,5,10,17,17,12,9,6,0,0,3,91,12,3,10,28,39,63,35,27,10,4,5,9,251,134,71,50,126,170,508,396,441,163,159,91,131,2433
50201,3,11,153,21,4,7,32,45,151,191,146,40,26,26,44,726,5,3,0,11,13,49,40,50,11,11,4,11,210,28,24,9,32,50,120,98,81,19,19,17,35,539,57,34,24,79,119,359,358,309,82,55,52,101,1638,434,193,176,350,514,1899,2666,3232,1212,886,584,722,12865
50301,18,5,70,11,0,4,0,4,4,11,30,19,22,60,13,179,13,8,0,4,5,7,12,27,13,22,45,22,158,18,0,0,0,9,8,13,18,9,8,24,17,115,38,4,5,4,14,35,37,75,44,57,151,58,522,385,63,58,84,114,299,266,615,445,979,2753,460,6531
50302,5,0,72,13,3,6,6,12,35,48,62,40,39,46,11,319,11,9,5,12,0,22,22,46,25,31,23,9,204,17,10,6,9,20,25,20,31,17,21,22,17,209,44,17,15,28,38,90,101,140,89,102,96,46,806,397,121,88,147,250,726,897,1517,1201,1676,1916,405,9334
50401,0,0,81,17,4,7,12,22,65,83,87,36,26,12,21,397,9,10,0,10,15,30,35,45,5,9,8,9,191,25,11,12,17,24,68,53,72,24,37,10,22,376,58,28,23,38,64,181,183,224,78,75,33,56,1047,432,133,122,224,309,1085,1618,2576,1262,1062,546,506,9878
50402,3,4,65,13,4,0,6,13,58,68,62,32,15,9,23,301,3,3,0,6,10,23,30,26,9,5,0,6,120,20,11,7,13,21,46,39,62,8,12,10,23,261,36,14,11,25,40,131,144,159,63,39,31,52,748,236,83,86,142,226,675,1065,1686,828,640,391,351,6417
50403,14,12,272,46,13,11,13,53,208,282,342,116,63,24,69,1238,21,5,8,17,26,87,94,84,29,28,7,29,438,55,26,19,36,63,185,196,211,60,50,26,60,979,129,46,37,78,160,532,630,712,229,155,68,165,2924,691,251,211,371,648,2796,4811,6950,2871,1791,1072,1229,23685
50501,12,9,204,32,8,8,21,49,82,163,212,112,52,36,38,816,25,11,3,14,26,63,78,98,56,28,28,28,477,52,16,13,31,35,122,113,127,58,31,32,62,699,119,42,28,76,109,294,394,497,249,133,108,144,2199,1040,330,270,453,647,2020,3023,5909,3512,2987,2026,1285,23504
50502,21,11,214,44,12,16,29,35,136,206,231,86,71,53,45,963,20,11,14,22,27,89,95,95,31,44,29,33,512,59,17,20,38,47,138,130,125,39,43,27,53,753,131,44,55,96,122,386,474,501,185,179,133,145,2446,986,275,266,460,638,2340,3160,4776,2770,3172,2495,1271,22606
50503,14,20,388,45,29,12,49,72,248,421,487,152,91,46,85,1744,21,12,11,27,33,137,162,152,36,30,25,41,680,75,29,37,50,86,279,260,256,102,54,22,88,1337,147,72,55,147,199,730,944,1003,330,186,94,234,4150,984,338,324,582,933,3705,6488,9990,4314,2582,1452,1840,33533
50601,9,12,143,12,11,17,21,47,136,190,184,56,32,14,43,750,3,7,9,18,18,58,64,49,14,8,4,20,264,36,5,12,45,45,136,130,82,26,14,21,31,584,59,20,36,77,118,361,406,345,110,61,43,98,1744,423,161,153,334,554,1992,3159,4236,1754,1038,593,744,15153
50602,3,4,62,14,0,5,8,9,45,59,65,34,19,5,10,267,4,8,0,3,3,15,25,27,11,11,5,8,127,21,5,5,15,11,39,24,50,13,16,6,14,234,38,16,11,30,31,110,116,161,66,51,20,38,691,270,93,60,139,202,787,1216,1773,927,787,441,343,7035
50603,3,15,98,13,5,7,11,11,62,70,83,30,22,10,13,351,16,7,0,9,3,38,46,51,24,13,11,9,218,23,8,6,14,21,41,58,71,24,17,11,18,322,58,15,15,35,42,149,193,223,84,62,42,58,989,506,137,147,226,299,1195,1719,2459,1206,993,773,579,10229
50604,0,10,174,22,3,12,15,27,147,201,168,52,42,21,32,738,14,10,5,13,17,67,70,74,28,5,10,28,347,42,21,22,35,52,142,137,111,37,21,17,60,691,90,35,41,69,103,393,446,401,124,78,43,136,1955,599,228,211,409,642,2559,3580,4243,1650,1064,673,950,16811
50605,0,6,95,5,0,8,13,14,58,78,97,38,20,14,27,367,5,5,0,5,13,28,39,39,9,11,5,4,163,27,12,10,15,17,79,53,63,23,16,3,22,350,38,17,18,33,44,186,180,230,75,53,27,61,973,278,102,104,166,260,942,1491,2324,991,745,470,441,8307
50606,0,8,48,13,0,5,5,11,53,74,80,29,26,4,24,328,0,0,0,0,3,14,6,20,7,3,0,3,69,7,0,7,4,7,27,34,34,14,13,9,11,164,23,6,7,12,20,110,130,139,62,39,18,42,606,139,46,44,58,131,594,1125,1728,821,548,318,274,5827
50607,3,0,27,9,0,5,0,4,12,18,23,16,10,20,4,117,9,0,0,0,0,10,5,14,6,12,11,0,77,18,9,0,5,6,14,13,14,5,12,17,8,105,32,10,7,10,8,35,37,65,28,41,51,19,335,213,46,41,76,71,278,356,670,522,630,833,224,3946
50701,7,6,162,24,7,15,12,37,140,155,190,67,57,27,38,768,12,4,7,13,19,54,70,58,31,16,3,24,316,46,18,23,21,41,88,88,107,45,29,22,40,557,85,23,52,50,106,296,354,405,160,107,62,104,1800,559,153,221,339,466,1656,2990,4787,2222,1630,930,820,16778
50702,4,4,47,7,5,3,0,13,15,22,45,28,19,12,17,182,3,0,3,0,3,5,11,16,12,12,4,9,94,12,13,3,7,6,15,19,18,15,10,4,8,131,23,18,13,14,29,39,55,90,60,54,29,39,453,181,67,46,68,104,305,414,880,592,681,633,240,4207
50703,4,4,55,12,6,6,17,17,89,109,79,25,10,5,24,390,3,3,3,0,15,34,30,23,10,3,0,3,127,16,11,4,9,30,72,59,47,11,4,6,33,310,34,22,12,32,57,209,197,159,51,15,13,72,881,175,92,71,147,285,1107,1649,1899,645,361,210,339,6985
50704,11,9,118,22,4,6,5,17,33,62,87,47,38,44,23,382,14,4,0,11,11,37,42,54,19,32,33,12,271,42,15,8,18,20,42,50,48,27,28,25,32,345,81,24,14,39,49,122,174,204,110,110,109,77,1118,604,157,169,217,303,887,1140,2305,1742,2017,1810,667,12005
50705,3,10,240,35,20,14,29,50,201,302,297,92,46,25,73,1173,14,12,8,15,9,73,87,73,9,12,4,14,336,33,19,26,46,50,148,165,122,25,27,12,57,732,84,50,47,92,122,469,609,544,152,99,51,157,2483,534,257,209,408,567,2790,4454,5517,1931,1186,719,1084,19651
50901,0,3,66,15,9,8,16,20,80,63,36,11,15,4,9,283,7,0,5,9,10,14,22,10,4,3,0,4,83,14,13,7,16,17,48,28,15,6,5,4,16,186,37,28,24,41,51,161,124,64,21,24,8,38,620,315,152,128,259,355,1118,1199,1138,392,279,177,293,5810
50902,0,5,57,11,12,3,20,24,61,35,23,19,6,5,18,243,0,3,6,8,8,15,13,9,0,3,0,4,74,25,17,16,18,24,35,29,21,11,7,7,12,220,42,28,25,45,65,134,79,57,36,21,10,38,596,343,142,171,313,364,919,897,962,487,344,194,300,5428
50903,0,0,12,4,4,4,14,6,14,7,6,6,0,0,7,74,0,3,0,3,0,6,0,0,0,0,0,0,20,3,3,8,11,5,13,3,3,0,0,0,5,60,14,13,13,33,14,39,13,9,6,3,0,14,167,130,46,63,124,132,298,215,163,68,46,37,89,1421
51001,0,0,19,0,0,0,0,3,14,15,24,9,5,11,6,90,0,0,0,0,0,4,0,5,0,0,0,4,16,0,0,0,0,0,6,3,4,0,6,0,3,27,4,4,0,0,3,23,17,42,23,15,4,17,150,46,9,12,26,49,146,189,356,215,235,138,89,1509
51002,0,0,8,3,0,0,0,7,12,3,8,6,5,3,3,41,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,0,0,6,0,0,4,3,0,0,0,24,7,0,0,0,10,14,5,16,9,8,6,5,72,25,19,18,52,69,139,116,115,51,64,57,54,769
51003,0,0,6,4,0,0,0,0,0,3,14,0,4,4,3,44,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,0,0,0,6,0,3,0,0,16,4,0,0,4,0,10,10,16,10,9,4,3,69,36,15,9,33,25,167,222,325,149,152,138,68,1338
51101,0,0,16,0,0,0,0,5,24,11,6,3,0,0,0,52,0,4,0,0,0,4,4,0,0,0,0,0,17,5,0,0,0,6,10,5,12,0,0,0,3,48,5,0,0,3,9,44,17,19,12,0,3,5,128,81,24,29,53,83,254,245,283,120,74,44,73,1359
51102,0,0,4,0,0,0,3,5,9,3,4,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,6,6,3,3,0,0,32,0,6,3,6,9,15,7,9,4,11,3,0,69,27,13,19,31,34,105,85,129,66,50,45,38,644
51103,0,0,26,3,11,5,12,21,49,39,26,15,3,3,7,193,0,0,3,6,0,11,5,5,0,0,0,4,38,11,4,4,12,7,25,24,16,10,0,3,9,128,20,11,9,34,35,96,74,54,24,13,6,18,391,97,65,77,169,229,705,783,767,290,226,111,199,3713
51104,0,0,54,3,4,9,25,19,75,54,49,11,11,7,19,286,6,0,6,3,0,26,21,9,3,0,0,6,83,11,12,4,12,12,50,31,33,6,6,0,21,196,23,12,13,42,40,154,124,107,24,15,13,44,612,213,115,87,229,288,918,980,1073,362,317,193,306,5070
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,0,26,4,6,3,8,25,55,48,16,5,7,0,13,193,0,0,0,6,3,16,8,0,0,0,4,0,47,7,7,6,16,13,17,20,8,0,0,0,3,103,17,10,9,31,48,97,82,24,9,11,0,14,368,84,51,47,153,190,552,591,438,107,77,36,99,2421
60102,6,5,111,9,10,10,20,39,114,116,64,20,10,4,24,431,12,6,0,10,10,35,39,15,9,0,3,14,156,29,10,19,31,34,73,45,40,4,12,4,26,324,52,33,32,69,95,241,224,137,36,23,13,58,1023,314,155,160,287,404,1238,1424,1509,598,395,265,284,7028
60103,0,8,104,5,7,6,38,44,165,99,59,3,5,8,21,481,0,5,10,10,23,48,46,11,4,3,3,3,164,26,13,8,34,37,91,62,36,0,0,0,19,336,34,28,33,97,124,334,237,113,19,14,13,51,1082,200,130,133,303,475,1611,1427,906,242,125,81,242,5876
60104,0,3,71,10,7,7,7,18,62,55,39,12,14,0,12,236,8,6,0,0,14,29,25,18,5,7,3,0,119,11,9,6,15,7,46,31,9,0,8,3,15,161,28,26,8,31,46,148,128,76,25,32,10,32,577,199,112,76,131,213,718,902,1035,378,304,163,183,4402
60105,12,0,67,11,0,5,3,14,32,48,42,11,13,11,7,206,15,0,3,3,7,25,30,20,13,3,7,8,143,13,7,6,10,12,27,26,16,6,0,0,8,129,41,8,14,20,39,97,114,92,37,28,32,22,544,279,125,77,117,191,557,704,1025,554,486,425,176,4726
60106,0,3,39,0,4,8,12,12,52,43,25,6,4,0,11,174,0,0,0,5,0,14,21,5,0,0,0,0,58,9,10,0,13,10,31,15,19,3,0,0,11,109,13,18,9,33,27,102,90,54,11,4,6,23,380,108,65,58,132,173,533,577,498,123,75,46,100,2482
60201,0,3,130,22,9,18,48,72,172,118,45,16,9,0,14,544,9,3,10,16,20,67,44,17,0,7,0,5,201,29,29,22,45,58,127,59,22,7,8,6,26,431,61,47,51,113,173,404,238,102,24,21,10,57,1300,356,202,214,500,839,2246,1893,1372,400,317,203,362,8905
60202,0,0,38,3,5,10,10,16,59,24,9,0,4,0,10,140,0,0,0,4,5,12,3,3,0,0,0,0,35,5,6,8,15,9,18,12,3,0,0,0,6,85,12,11,21,34,30,98,49,19,9,4,0,19,297,112,83,114,187,270,695,541,344,116,110,48,116,2740
60203,0,0,50,7,0,19,26,23,67,31,19,0,6,0,11,205,3,3,4,11,7,25,3,8,0,0,0,5,64,17,11,22,23,15,37,15,8,0,0,0,12,158,29,23,37,67,54,134,56,34,3,9,4,26,481,227,147,187,316,394,987,721,477,137,103,52,199,3962
60301,0,0,14,5,4,0,7,8,19,17,12,0,0,0,7,80,0,3,0,0,0,5,3,0,0,0,0,0,21,0,7,6,3,10,20,9,9,0,0,0,12,65,7,15,8,15,27,47,33,14,3,0,0,14,189,66,65,62,118,176,357,332,186,54,33,24,83,1549
60302,0,0,26,5,5,6,13,13,42,31,19,3,0,0,7,149,5,4,3,0,4,10,8,6,0,6,0,5,56,6,3,5,11,12,22,16,13,5,0,0,8,97,19,12,11,33,32,79,57,40,13,4,0,11,322,121,87,94,156,192,556,514,440,122,81,46,126,2551
60303,0,0,6,0,0,0,3,6,11,6,4,0,0,0,0,36,3,0,4,0,0,3,0,0,0,0,0,0,14,0,0,0,4,3,7,4,3,0,0,0,6,28,3,9,3,7,12,19,13,4,0,0,0,10,81,32,21,19,56,69,129,88,74,16,17,13,38,584
60401,0,6,59,8,10,15,35,47,120,47,18,8,0,0,12,311,4,4,0,14,16,37,11,3,0,0,0,6,100,17,14,18,27,39,47,18,16,0,0,0,13,211,38,23,36,81,105,229,89,42,11,3,0,39,688,219,178,176,399,608,1516,983,595,176,127,83,246,5301
60402,0,4,73,12,8,12,23,40,93,51,13,3,4,7,23,288,0,3,0,10,15,39,12,4,3,0,3,7,111,14,14,8,14,24,51,32,8,3,0,0,11,181,23,30,32,54,94,209,99,37,14,8,6,46,655,216,160,161,357,499,1386,1009,668,204,138,81,231,5119
60403,0,0,29,3,3,8,13,8,16,10,5,0,4,3,5,76,0,0,0,0,4,7,0,0,0,0,0,3,22,4,9,10,13,8,14,12,0,0,0,0,0,78,11,12,22,29,25,40,26,7,0,4,5,11,196,103,93,101,178,204,409,255,144,51,29,33,92,1695
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,0,0,14,5,0,3,0,0,12,13,17,3,11,3,0,75,0,0,0,0,3,7,10,4,0,0,0,0,29,0,4,0,0,5,9,8,17,3,6,9,3,63,9,4,3,6,9,29,33,40,16,21,11,5,180,52,12,21,38,40,155,224,313,188,235,218,85,1585
70102,4,0,77,17,0,3,15,7,42,60,75,33,20,12,7,295,10,0,4,6,11,14,24,23,7,9,3,4,114,10,4,6,12,14,24,48,54,22,17,12,19,232,33,3,10,25,35,82,149,166,80,54,34,40,713,178,59,48,119,148,541,767,1358,799,683,452,241,5386
70103,3,3,25,6,0,0,7,3,18,15,27,23,22,11,9,130,0,0,0,0,0,3,0,3,4,0,3,6,29,4,4,4,4,0,11,9,25,9,11,12,3,87,8,4,4,3,6,32,30,59,38,36,28,15,271,67,13,29,44,64,245,259,652,499,492,293,163,2815
70104,4,3,54,9,3,0,3,8,36,58,112,36,17,7,22,312,0,0,0,4,5,11,13,13,11,3,3,6,69,3,3,0,0,12,25,38,42,21,11,6,17,175,17,5,0,6,24,79,120,185,72,36,21,46,608,87,30,22,64,107,414,704,1388,794,461,199,234,4493
70201,0,4,38,0,0,0,7,5,27,40,39,16,14,5,0,160,0,0,3,0,4,10,7,19,6,0,0,0,51,3,0,0,3,8,18,15,31,11,0,3,11,98,3,0,6,8,21,55,72,94,38,26,4,21,353,62,24,21,51,100,298,532,733,327,220,121,106,2587
70202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,3,0,0,0,0,0,0,0,17,12,7,0,6,11,16,17,10,4,3,0,7,88
70203,0,0,6,0,0,5,0,3,3,4,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,9,0,0,5,4,0,5,10,0,0,0,0,0,32,20,3,5,13,21,51,55,39,15,20,9,23,279
70204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,5,0,0,0,4,17
70205,0,0,3,0,0,0,3,3,7,12,3,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,4,7,3,0,0,4,5,23,0,0,0,7,6,14,19,12,6,0,4,7,76,12,5,8,16,27,113,138,132,60,34,31,33,603
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,10,5,162,9,16,4,16,25,70,135,215,64,46,29,26,653,11,6,4,10,8,39,58,77,25,15,10,11,272,22,16,11,16,21,75,84,116,27,17,12,24,442,47,30,17,43,65,199,334,451,140,77,52,70,1531,451,147,124,226,343,1192,1911,3590,2016,1408,819,482,12706
80103,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,3,0,0,0,0,9,3,0,0,0,0,4,9,5,7,6,8,5,46
80104,10,8,112,10,0,3,10,8,58,103,151,72,42,15,27,520,8,0,3,10,12,32,43,57,13,22,15,11,223,13,10,8,12,12,56,58,78,38,20,12,22,338,39,5,21,26,39,160,226,321,139,96,44,63,1194,368,89,96,159,226,946,1708,3151,2094,1909,1002,569,12321
80105,3,4,53,11,8,3,3,9,36,38,52,26,39,14,9,243,3,0,3,0,5,13,10,20,16,19,5,6,114,6,4,0,5,5,19,9,22,12,10,0,5,94,21,8,13,8,18,74,62,107,67,74,33,20,505,212,57,48,69,107,417,594,972,704,898,746,153,4985
