SA3_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
20701,4,0,388,681,0,0,116,0,6,803,246,43,38,175,21,27,552,14133,470,272,2753,170,72,17869,13,22,3,16,7,0,67,3,23,15,15,0,0,60,38,189,42,64,8,3,352,96,38,36,99,8,3,283,138,40,40,94,11,0,319,272,20,27,142,15,0,470,1537,12,9,310,23,3,1892,4319,17,5,534,35,0,4915,3019,3,5,438,14,5,3486,1645,0,0,216,11,0,1871,1115,0,0,130,6,0,1258,834,0,0,91,3,0,930,539,0,0,58,5,0,598,1031,0,0,135,12,5,1178,238,48,9,184,44,31,550,14826,412,198,2524,199,59,18224
20702,0,0,29,62,0,0,19,4,0,80,105,11,13,123,5,10,273,4915,135,74,1120,87,30,6356,3,5,0,7,0,0,21,0,5,5,0,0,0,10,10,47,11,24,3,0,95,20,14,23,63,4,3,126,9,10,6,42,5,0,73,33,7,8,76,6,0,133,287,10,19,147,8,5,474,2051,15,14,306,27,6,2413,1955,0,3,240,17,8,2229,1103,3,0,96,8,0,1213,537,0,0,37,4,0,574,239,0,0,27,0,0,262,91,0,0,8,0,0,104,105,0,0,24,9,0,132,170,13,6,147,24,14,369,6615,133,88,1239,122,31,8224
20703,7,0,46,79,0,0,31,3,6,112,133,38,25,162,30,26,421,7670,645,264,2026,280,72,10950,9,26,9,20,0,0,69,10,28,12,17,7,0,68,30,249,36,79,25,0,414,108,91,46,158,39,0,436,157,60,32,99,32,5,378,231,55,32,145,37,4,498,954,35,32,285,24,3,1330,3753,41,24,464,85,8,4372,2338,12,18,296,38,9,2705,1080,7,4,117,20,3,1228,542,0,0,64,10,3,616,202,5,0,20,5,0,227,84,0,0,11,3,0,103,95,0,0,20,5,0,126,160,48,18,202,53,36,513,9742,646,247,1992,387,66,13079
20801,0,4,301,639,0,0,133,7,0,777,117,44,9,69,11,11,265,5549,799,122,1322,82,40,7923,5,46,3,17,0,0,68,5,37,0,5,0,0,53,9,309,8,31,6,0,367,14,109,38,48,10,0,217,6,47,15,46,7,0,114,58,42,28,64,4,0,197,324,26,5,124,4,0,481,1152,29,4,206,13,3,1412,1251,10,5,215,8,0,1490,925,4,0,113,4,0,1054,643,0,0,83,4,0,732,489,0,0,70,0,0,558,386,0,0,45,0,0,431,929,0,0,118,6,0,1052,145,40,8,108,21,18,343,6344,691,122,1284,96,26,8570
20802,3,0,211,257,3,0,62,6,0,325,237,48,26,177,28,29,540,14275,520,240,3033,179,71,18319,22,31,8,29,8,0,93,15,24,14,9,0,0,63,36,197,64,89,15,4,409,102,65,81,154,15,3,420,119,39,35,128,8,0,330,862,39,34,201,11,8,1154,2293,25,19,407,29,3,2771,4647,25,7,573,34,11,5308,3634,3,4,456,22,6,4126,1862,0,4,244,3,3,2116,1146,0,0,145,8,3,1303,757,4,3,143,6,0,902,485,0,0,55,4,0,545,520,4,0,93,6,0,622,258,43,27,208,24,42,605,16764,496,298,2919,202,87,20767
20803,0,0,48,85,0,0,19,4,0,108,162,42,11,100,36,14,366,8366,704,152,1705,201,60,11184,10,41,8,7,0,0,66,5,39,5,14,0,0,63,17,298,30,60,13,4,425,49,99,60,93,20,3,327,48,52,28,94,3,0,228,278,45,21,131,30,4,515,1324,35,13,292,44,3,1722,3285,31,17,411,14,8,3766,2151,13,0,239,8,5,2412,1067,3,0,101,3,0,1172,561,0,0,31,0,0,594,238,5,0,18,0,0,261,96,0,0,6,0,0,105,125,0,0,23,5,0,159,181,66,13,129,41,26,458,9438,730,214,1656,179,56,12273
20804,0,0,88,177,0,0,37,3,0,218,89,11,9,56,10,3,179,4092,127,107,797,57,23,5206,7,10,3,3,0,0,30,6,11,0,0,0,0,22,13,48,21,23,0,0,105,43,14,24,39,7,0,129,42,11,13,32,3,0,100,164,3,25,50,9,0,250,696,6,3,85,5,0,796,1291,5,0,138,9,3,1441,760,0,0,100,8,0,866,381,4,0,56,4,3,444,237,0,0,36,0,0,269,194,0,0,37,0,0,234,112,0,0,18,0,0,125,238,0,0,27,5,0,268,87,7,0,61,17,3,182,4262,118,95,708,65,11,5257
20901,0,0,18,72,0,0,25,0,0,100,106,96,25,107,19,14,372,7111,1463,246,1702,244,68,10844,12,69,3,21,6,0,110,3,66,5,15,0,0,88,33,520,62,65,19,5,701,31,178,90,89,14,5,404,29,106,23,80,5,0,246,96,113,60,145,74,4,492,1115,83,23,326,82,5,1623,3679,112,22,464,38,7,4323,2099,37,4,216,23,0,2381,826,5,0,95,0,4,932,253,6,0,39,0,0,298,109,0,0,22,0,0,129,44,0,0,8,0,0,52,85,0,3,15,3,0,111,141,144,28,108,37,23,483,8554,1438,330,1709,293,51,12382
20902,0,0,13,77,3,0,21,0,0,97,158,131,19,110,29,24,466,8665,1626,133,1906,235,74,12645,14,89,6,17,5,4,130,0,82,3,14,3,0,108,23,645,33,73,21,0,794,88,212,46,124,19,8,491,106,106,37,93,18,0,359,330,114,33,144,37,3,658,2186,95,21,395,56,3,2763,4594,105,9,523,64,4,5294,1784,10,11,205,8,11,2030,570,3,0,77,7,3,662,176,4,4,22,0,0,203,73,4,0,14,0,0,87,23,3,0,3,0,0,38,90,0,0,21,8,0,116,180,126,15,135,28,39,522,10235,1602,221,1853,276,76,14265
20903,0,0,7,13,0,0,5,0,0,20,24,12,6,44,9,3,94,1233,103,26,495,32,11,1893,0,6,0,3,0,0,19,0,8,0,3,0,0,9,7,41,0,25,4,0,71,5,8,8,32,5,0,58,5,10,0,26,3,0,50,28,3,0,38,5,0,75,96,7,0,85,7,0,197,399,9,0,110,5,0,521,352,0,0,68,4,0,429,224,0,0,36,0,0,268,90,0,0,10,0,0,96,33,0,0,7,0,0,43,8,0,0,5,0,0,16,15,0,0,3,0,0,22,18,11,3,41,16,3,90,1290,101,14,498,55,9,1961
20904,0,0,18,88,0,0,18,0,0,108,263,40,16,164,27,32,549,12273,669,182,2398,410,95,16029,25,23,7,21,3,0,78,17,20,8,14,4,0,60,35,143,14,89,21,5,309,53,133,24,125,21,0,352,56,68,26,92,22,0,261,177,66,48,202,62,6,560,3431,66,42,781,120,18,4461,9881,74,24,854,190,24,11035,1581,18,9,166,43,4,1818,239,3,0,25,8,0,278,63,0,0,26,6,0,95,45,4,0,4,0,0,56,29,0,0,3,0,0,32,125,0,0,15,11,0,151,384,74,21,272,63,39,847,16136,688,214,2686,568,106,20392
21001,0,0,4,22,0,0,10,0,0,27,51,3,5,44,7,4,119,2910,113,21,685,46,15,3790,6,0,0,7,0,0,16,0,3,0,4,0,0,10,9,34,9,25,0,0,72,13,16,11,32,0,0,71,15,11,0,30,3,0,59,48,8,4,40,7,0,107,410,4,4,139,13,0,574,1580,10,0,207,10,3,1815,871,0,0,93,5,0,972,340,0,0,23,0,0,360,119,0,0,9,0,0,127,53,0,0,8,0,0,56,23,0,0,11,0,0,34,46,0,0,10,0,0,49,73,15,0,67,23,10,191,3616,111,27,680,62,22,4516
21002,0,0,4,4,0,0,3,0,0,7,13,4,3,17,9,3,46,741,44,39,349,45,8,1230,0,0,0,6,4,0,9,0,6,0,3,0,0,13,0,19,4,18,3,0,42,5,6,20,27,6,0,62,9,8,0,21,3,0,33,19,6,5,29,4,0,62,98,0,0,86,4,0,192,288,0,3,98,3,0,396,227,0,0,62,0,0,288,109,0,0,7,0,0,120,24,0,0,3,0,0,29,9,0,0,0,0,0,9,4,0,0,0,0,0,4,7,0,0,7,0,0,11,24,7,0,40,7,3,82,816,45,40,398,44,4,1352
21003,0,0,14,47,0,0,14,3,0,65,146,37,12,89,21,13,320,5916,642,54,1327,212,62,8217,4,28,0,9,0,0,43,11,42,7,3,0,0,61,16,250,12,44,13,5,343,62,88,10,75,16,0,251,58,37,13,68,3,4,182,145,43,8,103,38,0,342,1210,46,6,323,60,3,1646,3880,24,7,430,76,3,4429,1363,6,3,143,20,0,1540,321,0,0,29,0,6,353,85,0,0,9,0,0,94,30,0,0,8,0,0,39,21,0,0,4,0,0,24,57,0,0,13,4,0,71,127,69,7,104,37,26,375,7387,649,76,1360,267,51,9793
21004,0,0,0,15,0,0,5,0,0,15,34,13,4,24,0,0,78,2066,132,28,527,18,10,2791,9,3,0,3,0,0,15,0,4,0,7,0,0,12,12,49,9,18,0,0,84,12,20,20,28,0,0,76,13,7,3,34,0,0,63,68,6,0,52,3,0,138,549,5,4,188,5,0,761,1413,8,5,143,7,0,1585,336,0,0,35,0,0,380,58,0,0,9,0,0,65,17,0,0,0,0,0,20,7,0,0,3,0,0,9,8,0,0,0,0,0,8,17,0,0,0,0,0,16,49,9,5,34,5,8,115,2569,128,47,552,31,17,3346
21005,0,0,12,71,0,0,19,6,0,99,141,97,11,144,28,33,461,7480,1425,137,2148,636,93,11913,14,50,8,17,5,0,86,7,71,0,14,7,0,98,34,402,10,64,26,0,531,42,248,30,97,32,0,447,28,114,23,80,19,0,268,137,136,34,169,93,6,579,2298,151,49,761,233,18,3510,6767,143,33,907,342,31,8219,1079,21,0,161,55,6,1316,136,7,0,29,9,0,177,39,0,0,20,3,0,64,40,3,0,9,0,0,48,15,0,0,6,3,0,25,96,0,0,19,12,0,119,272,116,13,219,72,61,759,11003,1459,198,2557,907,130,16256
21101,0,0,12,41,0,0,9,4,0,53,147,63,26,120,17,22,400,7315,939,176,1711,160,52,10360,10,34,13,26,0,3,80,8,45,8,9,6,0,72,20,332,27,59,17,6,460,43,154,30,89,4,0,321,34,60,27,87,0,0,217,132,67,45,112,16,3,382,917,77,55,385,19,0,1456,4514,84,17,576,26,5,5235,2496,7,6,187,11,3,2712,542,0,0,55,3,0,603,135,0,0,19,0,0,155,38,0,0,13,3,0,51,24,0,0,0,0,0,26,59,0,0,14,0,0,77,177,67,11,129,28,24,447,9137,936,247,1760,149,53,12290
21102,0,0,0,19,0,0,6,0,0,21,28,6,4,16,4,3,61,570,44,10,171,15,7,816,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,13,3,0,0,0,16,0,6,0,6,0,0,15,0,5,0,13,0,0,14,0,0,0,18,0,0,17,25,0,0,23,3,0,58,228,0,0,33,4,0,264,176,4,0,25,0,0,204,108,0,0,8,0,0,116,55,0,0,6,0,0,65,12,0,0,0,0,0,22,14,0,0,0,0,0,16,36,0,0,9,0,0,46,12,0,0,31,6,0,55,675,34,3,185,25,0,919
21103,0,0,4,44,0,0,0,0,0,46,134,62,19,89,12,6,322,6648,811,231,1553,104,44,9391,10,29,3,12,0,0,56,4,41,5,8,4,0,58,15,292,23,48,7,3,394,23,130,92,72,8,5,335,14,52,28,86,4,0,185,98,56,39,107,5,0,311,1279,57,36,358,24,3,1752,3835,42,12,470,33,5,4403,1615,11,0,170,13,0,1807,456,5,0,27,0,0,488,141,3,0,15,0,0,165,44,0,0,12,0,0,56,26,0,0,0,0,0,21,44,0,0,14,0,0,65,143,72,19,119,21,16,401,7758,800,264,1511,120,41,10500
21104,0,0,6,20,0,0,6,0,0,25,66,28,18,53,9,14,178,3523,443,108,762,66,30,4938,0,24,6,10,0,0,42,0,17,15,0,0,0,44,8,205,20,31,8,3,280,27,57,18,44,4,0,156,8,20,4,35,0,0,61,72,21,5,54,7,0,158,400,8,6,133,14,4,571,1678,17,9,223,24,3,1958,1135,0,0,121,15,0,1276,410,0,0,29,7,0,450,116,0,0,11,0,0,129,39,0,0,7,0,0,47,9,3,0,0,0,0,12,39,0,0,0,0,0,41,60,42,10,75,22,23,229,4013,418,101,774,104,34,5450
21105,0,0,4,15,0,0,8,0,0,25,103,35,15,120,33,15,325,4559,427,147,1866,211,52,7255,9,17,3,21,4,0,52,4,24,9,12,4,0,58,20,165,32,82,24,0,323,56,71,32,116,31,0,303,48,30,16,149,26,0,271,189,29,10,170,25,5,435,782,28,10,395,50,0,1263,2420,19,8,555,29,5,3043,1047,3,5,168,11,0,1237,238,0,5,44,4,0,296,67,3,0,18,4,0,84,29,0,0,7,0,0,37,18,0,3,0,0,0,23,32,0,0,23,0,0,60,110,46,18,138,40,26,381,5076,431,152,1913,259,47,7871
21201,0,0,4,16,0,0,6,0,0,24,109,17,3,81,19,10,242,5264,265,50,1162,158,37,6936,12,13,4,13,7,0,44,3,13,5,7,8,0,35,16,92,7,54,16,4,189,32,37,7,92,12,0,183,27,19,8,74,21,0,149,144,19,13,157,50,3,378,1890,27,9,332,31,8,2294,4252,11,0,389,31,4,4694,513,0,3,71,5,0,603,95,0,0,20,0,0,118,39,0,0,0,0,0,44,24,0,0,3,0,0,31,10,0,0,0,0,0,12,39,0,0,9,0,0,49,172,28,3,96,34,16,350,7267,260,63,1315,217,43,9163
21202,0,0,8,49,0,0,10,3,0,70,136,53,12,104,29,10,342,6373,843,96,1496,279,57,9136,0,38,0,7,0,0,50,4,40,3,14,4,0,63,28,279,18,48,8,3,386,22,120,20,61,14,0,245,23,64,9,66,20,0,181,116,52,4,129,65,0,364,1645,77,16,464,76,8,2287,4321,71,9,456,94,8,4957,1118,11,3,101,23,3,1253,179,0,0,12,4,0,197,54,0,0,5,0,0,62,26,6,0,10,0,0,35,10,0,0,0,4,0,12,49,0,0,15,6,0,71,177,75,7,143,40,38,471,7769,823,96,1528,368,64,10645
21203,0,0,13,42,0,0,4,0,3,50,180,36,6,111,30,12,373,7372,562,72,1857,236,67,10165,15,21,0,11,5,0,57,7,14,0,14,3,0,36,26,165,11,69,21,5,302,41,106,20,99,11,4,271,31,41,16,67,16,0,176,113,57,22,172,19,6,393,1865,83,15,576,71,8,2617,7901,27,17,832,174,18,8972,1525,5,4,182,33,3,1753,241,4,4,47,5,0,306,68,0,0,20,9,0,92,39,0,0,13,0,0,52,13,0,0,7,0,0,21,93,0,0,23,9,0,122,299,41,19,176,63,40,634,12280,565,132,2291,428,93,15793
21204,0,0,20,131,3,0,26,4,0,162,323,119,33,231,56,34,797,13302,1879,250,3101,803,174,19495,30,67,11,15,7,0,136,17,114,10,23,12,0,183,93,707,45,147,44,9,1046,133,286,77,235,111,6,849,176,153,24,130,53,3,533,1149,161,53,320,98,13,1795,4091,124,40,862,265,17,5400,5923,138,32,865,302,20,7282,1790,20,5,249,66,10,2146,497,7,4,70,22,3,597,107,0,0,25,5,0,140,61,0,0,15,4,0,81,17,0,0,3,0,0,26,139,0,0,30,10,0,180,347,153,26,301,107,75,1007,14578,1939,330,3285,1114,161,21398
21205,0,0,56,145,0,0,44,12,0,196,262,57,23,220,32,23,608,12375,1070,243,2970,349,71,17084,10,53,14,22,3,0,92,14,42,3,11,5,0,70,67,403,31,113,17,5,644,117,138,57,214,36,5,564,73,94,57,121,19,0,359,153,78,47,170,18,0,469,1094,57,36,330,35,0,1562,5049,57,32,664,60,8,5868,4210,28,15,503,62,4,4816,2198,0,7,207,21,0,2432,878,0,5,90,13,0,993,335,0,0,42,8,0,379,91,0,0,19,4,0,110,179,0,0,53,4,0,238,283,62,22,284,66,51,769,14742,1029,313,2837,360,90,19373
21301,0,0,13,82,0,0,22,5,3,112,219,116,22,238,34,37,664,9605,1267,246,3318,702,143,15279,15,69,11,21,3,0,116,18,59,10,14,3,0,106,51,342,31,141,38,8,600,90,228,106,228,42,10,700,161,102,33,152,40,7,498,630,140,64,361,77,10,1279,3211,118,53,1240,294,37,4951,5088,67,20,831,212,24,6235,839,9,4,145,41,0,1031,116,5,0,46,3,0,173,33,4,0,16,0,0,58,47,0,0,4,0,0,54,15,0,0,0,0,0,18,82,0,0,27,8,0,126,279,99,24,317,109,67,904,10669,1245,355,3554,875,157,16855
21302,0,0,48,60,0,0,4,0,0,74,117,54,13,85,15,16,306,6257,793,134,1295,167,46,8698,13,25,0,11,0,0,56,5,60,4,9,0,0,77,6,264,18,38,10,0,328,36,116,55,65,4,0,279,55,74,37,57,0,0,224,231,43,28,97,12,5,421,1403,39,19,289,37,5,1797,2298,30,14,299,51,3,2698,1385,13,3,141,7,0,1549,734,5,0,61,5,0,802,381,5,0,39,0,0,428,155,0,0,21,0,0,173,75,0,0,6,0,0,82,95,0,0,13,4,0,114,131,77,11,119,39,32,405,7010,742,200,1263,163,50,9421
21303,3,0,30,70,0,0,18,17,0,112,165,90,10,163,25,20,467,9456,1513,237,1961,303,70,13534,5,96,9,7,0,0,122,10,114,5,20,3,0,153,39,600,41,87,17,4,791,97,247,64,119,8,0,542,177,110,36,77,13,0,418,635,100,40,171,33,6,984,2080,81,38,394,51,4,2649,3552,54,20,394,49,4,4075,2277,16,8,263,14,0,2584,946,0,0,112,9,0,1074,375,9,0,35,8,0,428,129,4,0,11,0,0,143,36,0,0,8,3,0,51,85,0,0,23,3,0,117,130,112,18,136,32,37,466,10587,1541,283,1860,249,69,14593
21304,0,0,11,22,0,0,6,0,0,38,149,44,16,111,24,15,355,7251,560,180,1838,270,71,10174,17,21,4,11,10,0,65,6,30,0,9,6,0,52,31,171,14,47,10,5,280,46,108,58,89,47,9,353,63,41,22,100,24,0,253,444,58,32,210,34,8,782,3283,50,42,624,74,18,4087,5250,19,21,591,103,13,6005,1004,9,0,129,24,6,1168,141,0,0,30,3,0,177,44,0,0,7,7,0,55,23,0,0,6,3,0,35,10,0,0,0,0,0,17,53,0,0,13,0,0,65,246,35,17,177,52,28,563,10664,541,220,2042,389,91,13955
21305,0,0,12,94,0,0,21,3,0,120,330,53,9,152,26,24,592,15620,655,123,2765,415,90,19666,30,31,0,21,7,0,97,27,25,3,15,0,0,73,88,201,24,122,30,4,474,85,134,32,146,36,0,441,76,51,24,126,16,6,301,417,64,56,282,69,5,889,5771,74,38,966,136,21,7007,14023,43,14,918,165,25,15182,2084,6,6,157,40,6,2305,388,3,0,47,9,0,442,107,3,0,22,5,0,137,72,0,7,9,0,0,90,38,0,0,4,0,0,46,182,0,0,23,11,0,217,506,47,16,260,71,82,986,23908,695,226,3118,592,148,28677
21401,0,0,9,59,0,0,3,8,0,75,193,90,20,134,26,21,482,9845,1151,222,2395,422,108,14144,17,52,9,10,5,0,92,9,58,13,7,0,0,82,37,443,46,82,18,4,627,80,188,63,150,18,9,510,117,95,35,149,46,0,439,627,71,41,276,148,6,1161,2668,115,40,563,106,11,3502,4776,54,17,553,64,16,5482,1589,10,4,175,15,3,1793,357,0,3,29,0,0,394,127,6,0,20,0,0,150,64,0,0,10,0,0,69,23,0,0,0,0,0,26,69,0,0,14,4,0,89,244,78,16,159,31,34,559,10792,1168,276,2205,460,86,14987
21402,0,0,34,70,0,0,27,3,0,94,138,55,21,165,35,13,424,7902,871,117,2207,460,73,11627,18,29,9,28,17,0,87,4,45,0,14,7,0,69,27,359,13,79,30,12,521,51,131,17,118,39,3,370,52,54,15,124,32,0,276,283,68,16,264,161,3,801,1569,60,19,511,93,11,2264,3093,30,9,564,34,3,3739,1619,5,4,259,12,6,1906,664,0,0,81,8,6,764,348,0,0,53,0,0,396,140,3,0,28,0,0,168,98,0,0,15,0,0,116,169,0,0,46,4,6,224,154,83,12,206,65,28,538,8284,868,118,2385,506,84,12244
21501,0,0,4,6,0,0,9,4,0,20,50,47,15,88,89,16,309,2390,600,127,1294,363,56,4840,5,45,0,58,42,0,151,10,54,8,49,15,0,142,115,231,29,226,70,8,677,469,104,43,312,55,3,977,399,41,13,199,34,4,694,680,45,3,175,26,8,930,604,7,12,120,22,5,771,312,8,8,60,19,3,408,51,0,0,9,10,0,80,13,0,0,5,0,0,21,5,0,0,5,6,0,12,3,0,0,0,3,0,10,0,0,0,3,0,0,5,9,0,3,14,4,0,32,69,49,11,116,95,14,348,2745,584,131,1347,399,46,5247
21502,0,0,4,3,0,0,8,3,0,13,61,51,11,75,48,7,255,3280,781,155,1283,360,61,5911,4,26,13,18,45,8,125,8,46,11,14,10,4,89,59,259,43,124,74,13,582,241,155,31,219,60,14,720,317,64,12,227,30,6,652,696,61,24,274,54,5,1124,1240,28,25,299,61,11,1663,766,7,10,159,31,4,976,132,3,0,36,8,0,183,21,0,0,14,3,0,43,8,0,0,9,4,0,17,4,0,0,6,6,0,22,3,0,0,0,0,0,9,0,0,0,18,7,0,26,63,44,10,94,66,36,309,3573,703,185,1520,467,100,6548
21503,0,0,5,9,0,0,5,0,0,4,23,28,8,55,40,8,164,1266,476,82,965,299,50,3146,0,38,4,35,35,0,107,0,51,8,33,39,0,138,81,145,11,152,95,6,494,269,108,34,208,52,5,671,206,37,8,172,36,0,458,364,32,8,157,52,8,610,259,16,5,124,32,5,445,121,3,4,73,25,0,220,18,0,0,23,5,0,51,0,0,0,5,3,0,11,0,0,0,0,8,0,6,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,6,3,0,8,32,27,12,97,89,20,269,1352,455,94,1083,473,44,3503
21601,0,0,4,0,0,0,8,0,0,12,26,21,4,41,36,3,138,1502,484,71,820,187,36,3095,4,15,0,18,9,0,51,3,36,13,3,13,0,63,33,207,22,72,42,0,387,181,89,21,151,38,3,488,157,43,6,160,26,5,385,334,43,3,154,29,0,570,428,19,10,141,20,0,619,350,9,4,79,6,5,453,100,0,0,18,5,0,125,8,0,0,4,3,0,10,4,0,0,5,0,0,6,0,0,0,0,8,0,8,0,0,0,0,0,0,3,4,0,0,9,0,0,9,34,35,10,78,43,11,204,1648,497,85,888,245,27,3393
21602,0,0,0,0,0,0,3,0,0,9,20,17,3,52,28,0,119,1207,277,26,689,162,34,2390,9,10,3,7,3,0,28,0,12,0,9,0,0,20,65,114,12,62,43,0,294,158,60,20,102,32,3,380,132,23,5,118,14,0,291,336,12,4,122,24,0,496,332,3,0,125,19,3,486,252,0,0,57,12,0,321,31,0,0,10,0,0,43,4,0,0,4,0,0,10,0,0,0,7,3,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,6,0,0,7,27,18,4,47,42,10,151,1352,256,44,674,198,20,2552
21603,0,0,8,0,0,0,7,0,0,16,61,49,12,61,39,18,239,3487,884,175,1342,374,82,6338,8,33,0,13,4,0,61,4,40,0,14,6,0,77,46,271,28,135,60,4,548,277,177,68,176,55,9,768,325,124,39,191,54,5,734,920,83,35,314,70,4,1422,1258,42,40,298,73,19,1733,811,12,4,175,43,12,1056,167,0,0,42,23,0,237,15,0,0,6,8,0,31,5,0,0,10,0,0,15,6,0,0,0,3,0,11,3,0,0,4,0,0,9,4,0,0,10,4,0,18,74,67,8,81,53,29,310,3941,857,224,1472,449,84,7025
21701,0,0,0,0,0,0,0,0,0,9,22,14,3,49,30,7,122,1368,419,67,879,162,31,2917,0,21,3,18,26,0,79,3,21,4,17,10,0,59,54,180,17,113,36,13,416,194,78,14,201,28,9,529,167,45,3,154,27,0,397,306,24,11,157,27,7,533,333,12,3,120,15,6,498,210,4,0,51,13,0,275,28,7,0,14,4,0,57,7,0,0,3,0,0,10,0,0,0,3,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,8,0,0,11,25,23,8,55,62,9,178,1338,417,76,921,240,41,3038
21703,0,0,3,8,0,0,6,5,0,16,34,23,10,60,63,6,198,1278,350,69,905,239,32,2874,0,12,6,17,25,0,60,4,17,0,14,10,4,45,30,141,14,111,51,5,363,74,52,14,126,39,3,309,121,26,6,162,28,0,339,348,44,9,182,39,5,627,473,6,8,149,13,0,646,289,3,3,67,8,0,381,42,4,0,15,3,0,58,8,0,0,4,0,0,13,0,0,0,8,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,19,6,0,29,27,27,5,92,86,11,248,1418,333,66,967,313,32,3132
21704,0,0,0,4,0,0,8,0,0,18,41,41,10,39,37,9,183,2739,650,118,1099,213,34,4856,3,32,5,27,27,0,94,3,35,3,16,9,0,65,59,238,28,97,28,8,457,94,109,35,142,28,6,407,184,54,5,157,28,0,426,464,73,13,167,21,0,739,818,19,17,265,31,6,1158,860,0,15,152,27,0,1057,205,0,3,48,4,0,266,44,0,0,7,3,0,57,10,0,0,4,0,0,17,0,0,0,7,0,0,11,0,0,0,5,7,0,8,7,0,0,6,3,0,20,48,54,11,71,63,18,256,2797,623,141,1166,276,33,5031
