SA3_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
20401,0,0,8,3,0,44,54,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,65,21,41,3,132,354,15,159,661,38,9,4,0,50,164,10,158,390,11,0,3,0,10,12,0,8,34,14,19,7,0,43,19,0,10,62,64,27,18,0,109,195,10,177,489,46,29,4,0,85,47,7,42,183,6256,5144,2053,155,13608,5986,521,1935,22040,7180,5503,2312,183,15175,5973,496,1819,23463,206,43,79,10,333,741,26,96,1195,17,3,5,0,27,18,0,19,64,222,43,82,13,363,762,25,113,1253,9,3,11,0,17,31,0,35,92,0,3,0,0,3,0,0,59,62,0,0,0,0,3,3,0,39,48,4,0,0,0,4,0,0,0,4,6,0,0,0,9,0,0,0,11,17,10,12,0,37,38,3,127,214,38,11,6,0,57,157,4,133,354,4,3,0,0,3,3,0,26,37,9,11,0,0
20402,3,0,5,31,0,5,45,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,0,69,15,48,3,141,422,20,95,673,16,4,3,0,22,55,0,66,141,0,6,0,0,0,0,0,13,19,6,8,3,0,17,10,0,11,40,25,15,7,0,46,67,0,83,202,29,12,16,0,53,23,3,9,87,5588,4448,1869,166,12067,5574,473,1211,19323,5862,4512,1881,147,12404,4729,409,932,18472,253,59,120,10,454,1263,51,165,1930,11,3,3,0,25,34,4,22,86,264,69,127,12,474,1301,56,187,2015,0,0,0,0,3,13,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,14,0,3,24,12,3,3,0,18,62,3,58,140,0,0,0,0,0,0,0,18,19,13,5,10,0
20403,3,0,11,11,3,168,197,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,92,35,56,3,192,380,40,460,1071,22,5,10,0,37,49,0,131,214,0,0,0,0,0,3,0,24,30,15,17,0,0,33,35,0,16,81,33,19,8,0,67,91,0,167,322,67,49,20,0,137,59,3,43,236,7888,7207,2853,197,18150,7006,725,2523,28396,8565,7731,2910,206,19414,6520,609,1443,27983,238,101,169,16,524,1171,69,178,1940,20,10,27,5,52,46,6,41,147,250,113,188,21,579,1215,72,222,2082,57,8,42,5,116,253,18,99,488,3,0,0,0,7,4,0,28,34,0,0,0,0,6,4,0,20,29,5,0,3,0,6,0,0,23,32,0,3,0,0,9,5,0,3,17,67,19,47,5,134,270,16,175,593,21,4,4,0,28,66,4,87,185,0,0,0,0,0,0,0,20,30,14,11,0,0
20501,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,210,17,52,8,288,471,16,58,838,29,7,4,0,43,90,5,25,164,0,0,0,0,0,0,0,0,0,7,3,0,0,7,3,0,6,20,32,9,4,0,53,98,4,29,188,21,16,5,0,42,33,0,19,97,5484,5273,1885,136,12784,4469,397,1150,18793,6323,6290,2162,167,14944,4320,386,945,20594,159,44,86,13,295,530,20,50,905,5,4,5,0,13,32,0,8,58,160,48,94,13,303,563,24,62,959,116,31,50,4,195,379,15,45,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,6,117,29,50,4,194,386,15,45,648,86,6,5,0,105,185,3,62,352,0,0,0,0,0,0,0,3,4,7,0,0,0
20502,0,0,0,0,0,3,3,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,59,9,37,0,99,193,8,58,363,58,7,10,0,71,158,9,120,358,3,3,0,0,14,6,0,22,40,15,15,0,0,20,22,0,7,51,67,25,11,0,109,187,8,149,446,44,32,19,0,99,111,7,20,235,6075,3856,1687,132,11752,5433,433,1595,19211,6565,3999,1769,135,12474,5038,435,1287,19233,229,49,81,8,374,813,37,116,1334,35,17,11,3,63,49,11,9,136,263,69,96,14,437,862,46,122,1467,30,8,4,0,44,103,6,34,189,4,0,0,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,8,4,0,47,114,6,37,204,77,5,11,0,93,168,5,129,400,3,0,0,0,3,3,0,23,19,6,6,0,0
20503,0,0,6,5,0,0,9,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,3,86,22,24,8,132,310,15,43,493,39,5,8,0,57,143,0,116,316,0,0,0,0,4,0,0,0,12,12,13,4,0,32,25,0,4,63,54,22,12,0,87,173,0,121,384,33,20,14,0,73,49,6,24,148,7745,5690,2345,158,15937,7517,583,2106,26142,9314,6423,2545,181,18465,7690,607,2166,28923,170,35,54,3,263,688,20,77,1047,109,59,33,5,205,103,10,61,382,282,91,88,9,474,792,30,138,1423,40,13,25,0,86,227,8,24,345,10,0,0,0,10,20,0,6,34,4,0,0,0,4,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,50,20,26,0,97,266,8,33,402,36,3,11,0,55,159,0,76,292,0,0,0,0,3,0,0,6,11,13,8,6,0
20504,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,172,61,125,15,366,1046,49,216,1670,25,4,3,0,24,65,3,18,106,0,0,0,0,0,8,0,3,13,3,3,4,0,10,7,0,5,20,29,5,4,0,37,71,3,25,134,24,11,6,0,38,65,3,40,144,7509,7188,3655,238,18589,8774,797,2070,30220,7731,7262,3652,251,18903,7261,721,1556,28445,221,55,117,13,403,1198,46,205,1852,23,8,29,0,65,79,11,21,168,249,64,148,16,466,1279,54,217,2020,215,62,140,23,438,1209,46,195,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,221,62,140,25,443,1217,46,192,1898,28,0,3,0,33,61,5,72,175,0,0,0,0,3,7,0,3,19,0,0,3,0
20505,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,61,23,24,4,117,256,26,52,447,26,4,4,0,37,58,4,56,160,0,0,0,0,4,5,0,6,19,13,3,4,0,18,14,4,4,46,39,14,15,0,65,75,5,71,219,17,22,11,0,44,34,0,8,82,4901,4281,1544,135,10859,4750,421,1245,17279,5310,4250,1625,149,11337,4344,363,1118,17167,99,37,42,12,190,313,14,47,567,11,5,9,0,26,66,0,19,117,113,45,52,8,216,378,21,63,681,83,12,29,0,131,471,20,49,668,7,4,4,0,16,8,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,3,0,3,9,92,24,33,4,151,479,24,51,709,17,5,4,0,30,72,0,83,192,0,0,0,0,0,3,0,10,18,6,4,0,0
20601,99,66,1597,1622,538,321,4082,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,3,5,11,2411,598,332,164,3511,3944,1200,761,9415,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,8,47,22,10,5,83,54,44,25,207,51,22,10,3,84,55,44,29,220,38,26,12,5,82,52,19,3,159,8629,8462,2536,659,20284,9514,4258,1914,35970,4274,6256,1679,287,12502,3316,1706,351,17874,1088,656,290,64,2097,1434,520,147,4196,1520,1007,334,102,2959,1280,788,157,5191,2609,1664,619,158,5060,2713,1313,306,9388,710,257,179,52,1194,2007,316,177,3693,408,86,52,17,562,772,148,92,1579,1376,308,188,65,1932,2628,392,249,5202,276,55,35,23,388,631,110,39,1172,0,10,0,0,10,8,0,3,23,2772,717,452,150,4091,6048,968,561,11671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,56,34,10,3
20602,23,12,283,369,76,107,834,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,7,1170,299,198,62,1730,2460,507,538,5229,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,27,15,6,6,53,40,25,30,147,27,15,6,6,53,42,30,33,152,21,14,8,0,44,27,8,7,85,4781,5676,1578,323,12357,5933,1985,1327,21608,2588,4378,1054,125,8143,2074,824,245,11297,710,595,186,26,1520,738,273,73,2608,834,578,229,30,1670,982,286,102,3042,1545,1172,415,61,3192,1716,559,175,5652,598,173,148,32,950,2055,184,153,3345,177,42,32,9,259,431,53,31,776,375,72,54,6,513,612,94,38,1254,9,0,4,0,7,90,0,11,111,6,3,0,0,7,5,0,4,14,1159,289,239,47,1743,3186,328,236,5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,31,19,11,4
20603,345,94,1344,1037,290,314,2987,..,..,..,..,..,..,..,..,..,0,0,4,0,3,0,0,0,7,1957,957,859,238,4011,4149,793,1036,9989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,12,3,0,52,28,16,14,115,36,12,3,0,57,28,16,15,116,24,21,3,0,51,44,6,10,112,5890,7646,2225,507,16274,7590,1725,1753,27337,2939,5443,1007,148,9539,2006,453,262,12254,631,550,167,31,1379,746,155,89,2366,838,880,280,36,2032,842,231,127,3230,1467,1432,454,67,3409,1592,382,216,5602,757,391,264,59,1471,1720,202,198,3591,474,167,224,52,919,1604,170,311,3004,981,237,169,58,1449,1879,204,193,3727,158,103,197,37,499,532,46,128,1202,0,3,0,0,3,5,0,0,7,2375,910,850,203,4342,5743,629,831,11541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,15,4,5
20604,1552,1680,16220,15751,9082,6675,47723,..,..,..,..,..,..,..,..,..,3,4,0,0,9,8,4,6,21,11886,3439,1814,1818,18953,18392,10214,7656,55212,0,0,0,0,0,3,0,9,11,0,0,0,0,0,48,0,300,354,23,11,3,0,37,37,24,16,110,27,11,4,0,44,90,30,318,481,76,39,15,14,143,168,84,58,448,14394,5585,2426,2037,24442,20645,11926,8775,65788,455,467,136,33,1093,318,167,60,1640,737,390,140,38,1299,696,356,88,2435,1645,1249,399,109,3395,1436,908,239,5984,2378,1639,531,143,4691,2129,1272,327,8421,525,184,90,26,821,812,247,116,1992,1157,370,211,55,1792,2069,501,280,4642,2531,732,371,198,3825,4634,1162,762,10383,12006,3177,1686,1286,18147,20375,6324,4433,49287,3,5,0,0,5,3,0,0,8,16213,4459,2354,1565,24586,27892,8234,5595,66308,0,0,0,0,0,5,0,5,6,0,0,0,0,0,0,0,128,128,32,10,10,5
20605,555,210,5716,5443,1101,1850,14112,..,..,..,..,..,..,..,..,..,16,8,7,0,28,19,3,6,56,8323,2293,1407,484,12502,14020,3181,4324,34028,0,0,0,0,0,5,0,3,8,0,0,0,0,0,0,0,75,75,142,38,23,7,208,224,50,88,566,141,38,25,7,212,226,53,161,652,54,22,5,0,82,87,19,28,212,12538,7361,2638,678,23218,17807,4088,5492,50606,1130,1745,343,29,3250,814,176,159,4404,1687,1749,494,65,3998,1681,322,243,6245,1501,1661,534,68,3764,1317,333,310,5718,3189,3414,1029,132,7764,2991,657,553,11968,1504,586,363,76,2527,3421,582,561,7089,2517,772,535,153,3975,6298,926,799,12001,1644,439,347,49,2484,3265,323,553,6627,2686,726,346,107,3865,4200,535,623,9228,9,13,9,0,28,12,0,0,44,8354,2532,1597,380,12871,17208,2367,2538,34986,0,0,0,0,0,3,0,3,8,0,0,0,0,0,0,0,35,34,157,35,18,7
20606,345,168,3103,3772,910,1107,8897,..,..,..,..,..,..,..,..,..,5,0,0,0,4,5,0,3,15,5026,1060,736,369,7190,8404,2304,2180,20074,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,4,3,12,9,0,0,29,24,11,6,70,12,13,0,0,29,26,11,13,82,24,10,12,0,52,28,14,7,100,8070,4125,1509,519,14225,10883,3207,2912,31221,1519,1773,454,68,3818,1073,289,232,5410,854,498,175,47,1566,842,351,112,2880,922,613,226,24,1787,788,232,132,2933,1768,1111,404,67,3355,1633,580,249,5815,868,302,151,45,1362,1482,330,203,3375,1704,359,201,103,2369,3789,675,353,7191,1292,232,210,72,1805,2880,378,379,5443,1247,250,199,88,1786,2692,320,470,5261,5,0,0,0,8,4,0,3,13,5106,1146,762,315,7331,10840,1705,1404,21281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,20,9,6,5
20607,873,181,4422,3456,914,1141,9933,..,..,..,..,..,..,..,..,..,6,0,0,0,3,4,0,0,9,4663,1302,1278,309,7553,7262,1962,2162,18933,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,62,62,52,30,11,11,103,63,52,41,258,59,30,9,11,109,63,52,104,324,47,31,12,3,95,80,17,34,223,10329,5992,2594,663,19572,11824,5157,3629,40185,1483,1688,390,71,3623,987,641,149,5404,2668,1755,505,146,5069,2290,1337,254,8958,1998,1417,444,116,3970,1522,1086,241,6822,4662,3168,951,261,9040,3816,2423,498,15779,780,226,135,40,1180,1685,325,271,3459,1041,299,249,56,1651,2483,402,342,4876,2123,430,225,92,2872,3406,574,339,7188,1335,473,618,105,2527,2595,351,504,5976,10,9,0,0,18,4,8,5,34,5284,1437,1228,290,8241,10181,1655,1460,21539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,105,38,14,3
20701,139,95,1539,1685,301,342,3864,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3662,1368,710,341,6077,5914,1627,1197,14821,3,0,0,0,6,0,0,3,5,0,0,0,0,0,0,0,3,8,58,33,13,0,102,47,27,15,189,58,37,13,0,107,48,27,24,203,53,48,11,0,120,70,13,17,219,14256,22060,4971,954,42237,14474,3134,2941,62793,8366,16952,3294,334,28945,4989,839,727,35498,1989,1874,702,101,4671,2721,343,252,7985,1260,1698,595,48,3605,968,186,134,4894,3255,3576,1298,149,8277,3689,529,379,12881,1291,603,366,97,2360,2529,462,289,5640,1296,409,217,88,2013,2421,454,248,5136,1207,372,255,73,1907,2107,253,226,4496,156,47,27,7,235,359,40,23,662,0,7,0,0,8,10,0,0,18,3951,1438,874,264,6521,7429,1206,796,15959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,56,36,9,0
20702,103,19,632,412,55,86,1184,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,732,440,267,44,1483,947,118,194,2737,0,0,0,0,3,0,0,4,5,0,0,0,0,0,0,0,0,0,3,3,6,0,13,5,0,9,24,3,4,4,0,13,5,0,9,32,16,24,11,0,44,86,0,4,137,8719,12525,3238,417,24895,6181,757,1183,33012,6745,10258,2511,272,19778,3827,483,539,24623,597,573,289,28,1485,1017,59,74,2631,1113,1839,590,64,3609,714,114,104,4540,1704,2407,883,93,5094,1729,169,182,7167,313,271,132,13,736,576,21,50,1380,155,88,61,10,320,312,14,15,660,464,196,149,20,833,636,54,75,1592,406,172,140,26,741,532,45,70,1387,3,3,0,0,10,0,0,3,12,1347,737,482,70,2630,2060,131,212,5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0
20703,46,15,360,444,101,111,1008,..,..,..,..,..,..,..,..,..,4,0,0,0,8,3,0,0,9,930,418,268,89,1710,1846,451,356,4367,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,4,4,3,14,5,4,21,10,0,9,37,3,11,5,4,22,11,0,14,46,25,22,13,0,50,34,16,14,110,8384,12646,3663,585,25276,8984,2397,1459,38114,5721,10037,2509,334,18597,4521,1126,522,24765,1475,1192,545,70,3282,2349,295,185,6111,916,1210,498,69,2696,805,292,147,3944,2391,2406,1042,145,5983,3152,588,332,10051,391,270,144,36,840,861,135,65,1902,366,89,92,34,580,611,124,79,1397,429,113,118,42,699,796,129,137,1771,482,114,126,28,752,567,195,236,1751,4,5,4,0,15,12,0,4,34,1678,596,481,145,2891,2845,583,523,6845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
20801,98,18,549,542,40,174,1309,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,1179,427,395,34,2033,2074,196,538,4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,62,21,25,4,117,62,15,19,212,62,27,25,4,114,62,15,23,218,39,55,14,0,112,33,8,6,166,8905,13430,3107,296,25738,8560,739,1744,36776,6165,11142,2108,145,19564,3865,296,614,24333,1185,804,424,33,2454,1922,124,152,4650,1297,1321,425,36,3077,965,75,147,4257,2481,2121,848,68,5528,2884,195,298,8906,536,225,208,15,980,1071,82,125,2263,449,119,102,14,688,624,46,76,1434,400,113,119,9,644,879,41,91,1652,73,21,20,4,113,129,5,8,257,4,4,6,0,11,11,0,3,17,1461,483,453,36,2430,2713,175,310,5625,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,66,21,36,5
20802,50,21,462,459,173,69,1162,..,..,..,..,..,..,..,..,..,4,0,0,0,7,15,0,0,22,3485,1831,723,246,6289,5583,1296,970,14131,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,48,26,12,4,90,62,23,18,197,48,26,12,4,90,64,23,24,203,36,50,10,0,101,72,14,20,194,13194,19041,4608,761,37609,14359,3101,2526,57599,6970,13503,2815,309,23597,4660,841,691,29785,2232,2173,806,111,5323,3146,390,291,9147,1509,2283,672,55,4519,1045,280,182,6020,3741,4457,1478,165,9837,4190,666,474,15168,2175,1322,624,111,4232,5008,593,452,10282,900,312,184,53,1449,1294,248,117,3097,1093,335,211,68,1706,1570,331,149,3757,115,16,13,5,148,193,38,15,397,6,10,3,0,22,18,0,7,40,4288,1992,1038,239,7556,8083,1204,730,17577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,29,12,3
20803,75,17,356,327,43,60,785,..,..,..,..,..,..,..,..,..,4,0,0,0,4,6,0,0,12,1716,849,708,95,3363,3459,314,683,7823,19,3,3,0,32,118,0,32,185,0,0,0,0,0,0,0,9,5,34,29,16,5,77,41,7,22,138,52,36,18,8,109,162,7,56,333,40,36,19,0,98,77,6,11,203,10719,14968,4701,483,30876,12096,1243,2226,46449,6456,11985,2849,232,21521,4459,507,600,27089,1810,1317,813,73,4013,3393,212,237,7854,1633,1624,675,48,3980,1207,137,170,5488,3444,2938,1485,124,7988,4597,345,409,13342,1378,790,613,58,2843,3249,188,327,6606,197,67,72,9,344,430,35,47,857,277,91,99,8,476,640,35,35,1183,87,33,30,0,151,186,16,17,364,0,4,0,0,9,4,0,4,14,1941,980,821,82,3814,4509,274,423,9025,12,3,4,0,22,113,0,36,172,0,0,0,0,0,0,0,3,3,18,18,16,3
20804,9,11,194,338,64,50,645,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,1222,396,199,114,1937,1975,546,352,4803,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,46,10,3,4,66,102,19,17,203,46,10,3,4,69,100,19,17,209,9,10,5,0,30,27,11,0,63,3776,5124,1111,250,10268,4133,1007,781,16194,1824,3800,640,73,6343,1073,211,154,7781,493,449,195,29,1165,718,74,50,2008,439,419,157,20,1037,316,88,43,1484,934,866,354,49,2197,1033,164,90,3486,560,238,163,50,1003,1261,226,120,2606,416,128,74,31,651,845,118,75,1692,251,57,36,19,361,452,38,43,894,54,6,8,0,75,102,49,14,244,0,0,0,0,0,0,0,0,0,1276,435,283,99,2092,2652,430,256,5437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,81,8,4,0
20901,28,4,175,185,15,63,436,..,..,..,..,..,..,..,..,..,3,0,0,0,5,4,0,0,6,666,352,261,55,1339,1243,172,295,3044,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,7,10,10,0,30,18,6,10,55,6,16,11,0,34,18,6,13,62,36,27,3,0,66,54,3,7,138,11136,15860,4814,610,32422,10576,1430,1775,46198,9505,14500,3843,368,28215,6999,984,841,37038,878,563,449,51,1944,2136,169,169,4418,943,973,450,46,2407,908,176,120,3609,1826,1540,901,97,4357,3043,346,286,8028,471,241,166,21,907,905,84,70,1964,144,37,35,11,222,244,16,37,516,296,55,48,17,413,478,46,74,1002,55,19,33,3,110,179,14,30,326,3,5,0,0,12,16,0,7,34,968,360,289,48,1661,1828,147,215,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,9,5,4,0
