SA3_CODE_2021,C16_CFNC_BF_4000more,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_Neg_ni_inc,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_399,C16_CFNC_BPT_400_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_1249,C16_CFNC_BPT_1250_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000more,C16_CFNC_BPT_Ns,C16_CFNC_BPT_Tot,C16_CFNC_1F1P_Neg_ni_inc,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_399,C16_CFNC_1F1P_400_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_1249,C16_CFNC_1F1P_1250_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000more,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_Tot,C16_CFNC_1E1A_Neg_ni_inc,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_399,C16_CFNC_1E1A_400_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_1249,C16_CFNC_1E1A_1250_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000more,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_Tot,C16_CFNC_1F1NW_Neg_ni_inc,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_399,C16_CFNC_1F1NW_400_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_1249,C16_CFNC_1F1NW_1250_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000more,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_Neg_ni_inc,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_399,C16_CFNC_1P1NW_400_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_1249,C16_CFNC_1P1NW_1250_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000more,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_Neg_ni_inc,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_399,C16_CFNC_1A1NW_400_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_1249,C16_CFNC_1A1NW_1250_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000more,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_Tot,C16_CFNC_BA_Neg_ni_inc,C16_CFNC_BA_1_149,C16_CFNC_BA_150_399,C16_CFNC_BA_400_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_1249,C16_CFNC_BA_1250_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000more,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_Neg_ni_inc,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_399,C16_CFNC_BNW_400_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_1249,C16_CFNC_BNW_1250_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000more,C16_CFNC_BNW_Ns,C16_CFNC_BNW_Tot,C16_CFNC_LFns_Neg_ni_inc,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_399,C16_CFNC_LFns_400_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_1249,C16_CFNC_LFns_1250_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000more,C16_CFNC_LFns_Ns,C16_CFNC_LFns_Tot,C16_CFNC_Tot_Neg_ni_inc,C16_CFNC_Tot_1_149,C16_CFNC_Tot_150_399,C16_CFNC_Tot_400_649,C16_CFNC_Tot_650_799,C16_CFNC_Tot_800_1249,C16_CFNC_Tot_1250_1999,C16_CFNC_Tot_2000_2499,C16_CFNC_Tot_2500_2999,C16_CFNC_Tot_3000_3999,C16_CFNC_Tot_4000more,C16_CFNC_Tot_Ns,C16_CFNC_Tot_Tot,C16_CFC_BFT_Neg_ni_inc,C16_CFC_BFT_1_149,C16_CFC_BFT_150_399,C16_CFC_BFT_400_649,C16_CFC_BFT_650_799,C16_CFC_BFT_800_1249,C16_CFC_BFT_1250_1999,C16_CFC_BFT_2000_2499,C16_CFC_BFT_2500_2999,C16_CFC_BFT_3000_3999,C16_CFC_BFT_4000more,C16_CFC_BFT_Ns,C16_CFC_BFT_Tot,C16_CFC_BPT_Neg_ni_inc,C16_CFC_BPT_1_149,C16_CFC_BPT_150_399,C16_CFC_BPT_400_649,C16_CFC_BPT_650_799,C16_CFC_BPT_800_1249,C16_CFC_BPT_1250_1999,C16_CFC_BPT_2000_2499,C16_CFC_BPT_2500_2999,C16_CFC_BPT_3000_3999,C16_CFC_BPT_4000more,C16_CFC_BPT_Ns,C16_CFC_BPT_Tot,C16_CFC_1F1P_Neg_ni_inc,C16_CFC_1F1P_1_149,C16_CFC_1F1P_150_399,C16_CFC_1F1P_400_649,C16_CFC_1F1P_650_799,C16_CFC_1F1P_800_1249,C16_CFC_1F1P_1250_1999,C16_CFC_1F1P_2000_2499,C16_CFC_1F1P_2500_2999,C16_CFC_1F1P_3000_3999,C16_CFC_1F1P_4000more,C16_CFC_1F1P_Ns,C16_CFC_1F1P_Tot,C16_CF_1E1A_Neg_ni_inc,C16_CF_1E1A_1_149,C16_CF_1E1A_150_399,C16_CF_1E1A_400_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_1249,C16_CF_1E1A_1250_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000more,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot,C16_CF_1F1NW_Neg_ni_inc,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_399,C16_CF_1F1NW_400_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_1249,C16_CF_1F1NW_1250_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000more,C16_CF_1F1NW_Ns,C16_CF_1F1NW_Tot,C16_CF_1P1NW_Neg_ni_inc,C16_CF_1P1NW_1_149
10802,40,10,532,0,5,0,17,40,98,89,17,8,6,9,5,293,0,0,0,8,15,106,245,87,53,26,19,8,576,0,0,0,0,3,20,51,18,8,8,8,3,121,0,5,3,13,47,123,121,43,16,18,11,7,405,0,10,12,83,83,184,79,18,3,3,3,7,494,0,0,0,13,15,24,18,9,0,0,4,4,90,0,0,0,4,0,12,10,10,7,3,0,3,59,69,50,50,423,1120,667,305,53,20,5,16,142,2922,4,0,0,0,17,10,5,3,0,0,0,306,351,77,71,73,577,1363,1284,1101,381,177,115,108,507,5835,0,3,0,5,4,27,155,153,103,104,52,71,676,0,0,0,13,9,61,78,27,10,6,0,22,225,0,0,0,4,10,98,345,189,125,61,25,104,965,0,0,0,4,0,17,58,25,18,18,4,14,167,0,0,4,6,21,129,230,82,27,18,8,41,564,0,0
10803,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,8,5,9,6,7,4,0,7,48,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,113,18,1292,0,6,0,24,47,140,133,37,28,16,10,10,456,0,0,3,14,23,151,441,178,123,72,59,26,1087,0,0,0,7,5,23,52,24,16,18,6,6,156,3,0,0,28,42,168,196,95,29,36,24,18,638,4,8,19,97,125,238,160,29,14,12,8,27,736,3,0,6,18,10,30,18,7,3,4,5,3,104,0,0,0,0,6,6,25,6,0,7,8,4,60,84,56,73,666,1802,1487,744,159,55,38,48,256,5461,3,0,0,3,20,9,17,6,0,0,0,520,578,99,79,101,854,2099,2343,2143,825,480,376,283,894,10574,0,0,0,6,8,48,252,309,289,341,209,127,1578,0,0,0,3,5,81,132,49,32,15,24,36,374,0,0,4,3,17,184,676,489,317,216,166,148,2217,0,0,0,3,0,18,87,48,33,41,17,18,273,3,0,6,16,29,230,394,164,59,73,41,69,1080,0,0
10805,37,13,710,5,0,3,16,35,123,110,23,10,4,4,8,348,0,0,0,8,23,110,318,96,74,31,24,7,694,0,0,0,0,4,21,49,24,7,3,4,6,125,0,0,3,35,37,164,159,45,21,17,8,15,504,5,4,22,96,115,189,79,16,12,5,6,23,564,0,0,5,4,9,24,24,10,3,0,5,3,93,0,0,0,0,4,14,13,9,3,3,0,10,66,73,46,58,522,1306,861,430,89,36,19,24,169,3630,4,7,0,0,20,14,9,0,0,0,0,382,439,90,61,92,710,1570,1569,1433,460,247,180,120,639,7176,0,3,0,4,7,37,182,165,131,126,54,91,793,0,0,0,8,7,53,90,31,11,15,6,19,246,0,0,0,11,10,124,468,205,175,82,44,118,1245,0,0,0,3,4,17,72,36,31,15,15,20,218,4,0,0,17,27,183,267,93,24,15,27,55,713,0,3
10901,85,21,1224,0,0,3,12,22,84,99,25,21,14,8,5,300,0,0,0,14,19,139,416,183,118,65,60,19,1033,0,0,0,0,0,17,39,18,21,8,9,6,120,0,0,6,17,40,178,201,69,29,31,21,13,599,0,0,16,56,82,153,100,26,13,12,7,15,470,0,0,0,5,3,15,26,7,4,4,0,7,74,0,0,0,0,0,5,6,8,8,3,0,9,48,57,31,34,255,662,545,269,62,28,21,19,121,2110,0,4,0,6,12,13,10,0,0,0,0,388,440,64,38,63,377,859,1202,1480,726,442,332,226,615,6418,3,0,3,6,3,36,194,245,237,289,169,122,1315,0,0,4,3,10,41,68,52,23,21,17,18,247,0,4,0,6,13,148,684,479,313,290,154,153,2245,0,0,0,6,3,18,88,63,62,46,26,24,333,0,0,4,25,29,224,333,123,60,53,37,62,957,0,0
10902,25,7,294,0,0,4,5,9,23,16,7,0,0,0,0,60,0,0,0,4,10,35,86,29,20,10,10,8,211,0,0,0,0,0,7,10,3,3,0,0,5,30,0,3,0,6,6,40,37,13,8,6,3,4,126,3,0,3,17,11,24,10,10,0,0,0,3,96,0,0,5,4,8,6,6,0,0,0,0,4,23,0,0,0,4,0,7,0,4,0,6,0,4,17,17,8,16,64,160,97,61,11,6,7,0,37,461,0,0,0,0,0,0,0,0,0,0,0,102,118,24,16,19,104,209,264,314,137,68,48,48,170,1440,4,0,0,3,0,18,59,51,42,42,31,41,283,0,0,0,0,3,9,16,8,3,0,4,5,47,0,0,0,5,4,42,98,58,42,34,19,47,357,0,0,0,0,6,9,15,14,10,3,0,9,64,0,0,0,4,8,33,83,22,4,8,5,11,182,0,0
10903,36,22,886,0,0,6,15,14,68,60,22,9,12,5,0,212,6,0,0,10,19,123,273,120,54,36,31,18,690,0,0,0,4,8,19,50,29,18,9,12,9,159,4,0,5,24,44,122,138,47,19,9,12,20,433,3,10,13,75,64,137,53,18,4,4,8,16,411,0,3,0,8,16,16,18,6,7,0,0,7,85,0,0,0,6,7,15,11,3,9,6,0,5,62,52,37,41,325,757,502,225,45,14,8,24,162,2185,4,0,0,11,13,16,8,4,7,0,0,294,356,82,64,62,488,961,1091,1100,505,260,168,134,561,5471,0,4,4,5,14,48,190,186,141,142,100,118,939,0,0,0,0,6,36,49,18,11,9,7,12,146,7,0,4,12,7,116,465,243,145,110,62,131,1299,3,0,0,4,4,15,63,39,19,13,11,19,191,0,0,9,13,13,127,182,66,27,27,16,46,520,0,0
11001,73,29,799,0,0,0,22,25,76,66,19,9,8,3,5,227,0,0,4,8,11,103,219,113,52,32,42,9,603,0,0,0,3,4,8,19,10,12,7,5,4,73,0,0,3,10,24,86,91,53,30,22,9,18,348,0,4,9,45,39,76,53,11,9,5,6,8,271,0,0,0,3,3,11,17,10,0,0,0,0,46,0,0,0,0,0,5,5,4,4,6,0,5,31,38,12,27,171,363,269,179,61,24,17,15,58,1224,0,0,0,3,9,3,3,0,0,0,0,205,233,59,23,43,281,495,694,851,451,241,218,162,336,3856,5,0,0,3,7,29,163,131,112,168,126,100,845,0,0,0,7,5,31,52,16,9,6,8,12,151,0,5,0,5,6,88,342,196,135,117,64,86,1063,0,0,0,0,0,6,45,33,17,17,5,15,141,0,0,5,10,17,132,182,68,18,39,19,37,534,0,4
11002,56,21,809,7,5,0,18,24,78,69,19,9,9,5,8,247,6,3,3,18,25,112,242,77,45,28,11,19,582,0,0,3,6,0,18,33,13,9,5,3,9,105,0,3,5,29,47,122,78,30,8,14,9,12,358,3,5,17,62,57,112,37,11,0,0,0,13,317,0,0,4,6,9,15,7,3,4,0,0,5,49,0,0,0,3,5,6,7,6,4,0,0,5,42,50,30,29,331,753,372,166,31,16,3,9,102,1898,4,0,0,8,14,5,8,0,0,0,0,263,305,82,58,66,509,961,935,909,362,160,122,93,454,4714,0,0,7,15,6,60,168,125,111,90,56,123,763,0,0,0,8,5,31,55,16,6,3,6,18,145,3,3,4,14,10,122,348,149,86,57,26,70,895,0,0,0,3,0,15,43,19,13,9,12,11,132,0,3,0,23,27,142,178,43,15,11,6,40,491,0,4
11003,52,24,678,4,0,0,4,11,27,24,11,3,6,4,0,89,0,0,0,5,3,55,143,73,33,32,24,9,384,0,0,0,0,3,9,27,8,3,6,11,8,75,0,0,0,10,20,61,75,23,10,17,16,16,243,0,0,7,20,24,45,25,9,0,5,5,9,144,0,0,0,3,0,8,4,4,0,0,0,4,27,0,0,0,0,0,8,15,4,3,6,6,5,45,21,12,12,113,189,118,61,19,7,10,9,52,616,0,0,0,0,9,10,4,0,0,0,4,145,170,40,21,23,164,273,398,550,307,171,155,112,271,2473,3,3,0,0,6,27,102,124,113,110,69,111,675,0,0,0,0,0,9,29,7,5,6,0,9,67,0,0,3,0,3,62,244,143,92,82,75,86,794,0,0,0,0,0,9,35,29,13,15,10,9,121,0,0,0,5,9,75,145,52,13,20,17,46,391,0,0
11004,129,39,1803,6,0,4,18,49,93,99,24,10,7,14,14,329,5,0,8,21,21,206,476,207,143,65,83,21,1254,0,0,0,4,9,28,44,33,19,13,10,11,179,8,0,3,27,61,264,233,91,28,35,15,28,789,0,4,16,88,87,186,108,36,9,4,9,17,565,0,0,0,5,18,19,19,9,0,3,0,10,87,0,0,0,0,3,10,25,16,9,7,3,11,94,52,30,47,414,1022,649,336,74,19,17,33,177,2873,7,0,0,11,24,21,19,3,0,0,0,484,573,77,36,93,610,1329,1595,1861,917,513,400,287,817,8539,6,0,0,7,5,48,333,401,333,399,265,226,2036,0,0,0,5,9,52,76,53,23,9,18,27,272,0,7,0,11,13,200,757,493,347,293,162,195,2481,0,0,0,3,3,25,123,78,55,44,26,38,401,5,0,4,16,33,287,459,197,68,80,30,75,1256,0,0
11101,221,31,2023,0,4,0,24,38,132,134,52,27,21,23,8,453,0,0,0,9,15,125,530,309,218,169,114,17,1511,0,0,0,0,0,14,56,46,27,28,14,7,201,0,0,5,20,35,232,330,177,51,83,58,26,1018,3,9,27,109,124,298,219,51,31,22,22,14,921,0,0,0,3,9,31,48,17,3,5,9,5,141,0,0,0,0,0,9,21,18,7,12,0,8,73,124,69,91,662,1859,1610,894,192,66,62,60,240,5928,0,5,0,4,25,16,13,4,3,0,0,657,727,130,78,123,846,2107,2497,2616,1391,845,809,524,1015,12995,4,0,6,0,8,26,250,416,494,749,597,254,2806,0,0,0,9,12,77,162,96,66,64,44,48,570,9,4,3,7,19,137,1084,992,941,870,682,282,5023,0,0,0,4,3,29,129,124,122,149,91,41,692,5,0,3,13,36,306,666,432,185,213,209,137,2197,0,0
11102,97,24,1282,0,0,6,16,21,79,91,25,24,4,10,6,288,0,0,0,6,11,82,392,197,115,77,58,15,956,0,0,0,4,5,20,26,44,18,13,7,9,146,0,0,4,17,27,170,251,100,48,37,23,6,694,0,5,15,51,83,213,132,27,25,8,13,19,600,0,0,0,3,8,27,24,16,7,0,0,0,97,0,0,0,0,0,0,9,5,5,8,4,8,39,67,46,71,469,1257,1053,559,115,34,33,33,189,3918,0,0,0,7,22,18,11,6,0,0,0,391,449,70,57,101,580,1449,1695,1751,901,565,396,249,659,8470,6,0,0,6,3,17,201,327,334,418,246,167,1725,0,0,0,5,9,59,106,40,34,16,14,26,311,0,0,0,7,7,136,818,544,480,365,231,180,2779,0,0,0,0,5,24,103,86,63,54,44,27,408,0,0,0,8,24,250,557,271,92,102,66,100,1466,0,4
11103,438,35,3492,0,0,3,36,61,172,202,64,39,32,36,9,654,0,0,0,9,12,186,786,450,271,201,190,36,2141,0,0,0,4,14,37,71,57,42,54,27,9,310,0,0,6,32,58,346,456,258,83,103,79,33,1460,3,6,45,138,139,314,245,72,41,36,38,21,1099,4,0,0,12,11,42,51,13,15,9,5,11,174,0,0,0,3,4,7,13,14,23,12,11,10,91,150,68,89,697,1747,1456,833,192,74,66,79,220,5673,0,0,0,12,24,12,10,8,0,4,3,945,1020,168,83,151,947,2075,2628,3207,2012,1348,1268,901,1334,16110,3,0,0,7,11,34,291,499,551,869,776,286,3316,0,0,0,7,13,89,218,114,68,70,71,46,706,7,0,0,12,11,208,1184,1022,1103,1037,914,278,5780,0,0,0,5,7,31,165,160,149,171,114,60,858,3,0,0,21,36,376,895,511,178,288,226,154,2702,0,0
11201,107,17,1151,0,0,3,29,58,171,194,63,32,34,33,12,631,3,0,0,11,14,149,449,190,126,84,80,15,1115,0,0,0,4,7,17,54,24,21,12,20,9,177,0,0,4,28,34,179,187,70,48,27,32,26,623,0,7,23,94,134,243,181,36,28,19,32,24,810,0,0,8,11,15,15,19,5,5,0,9,9,96,0,0,0,5,4,8,18,17,4,3,10,3,64,55,34,57,369,1014,944,594,147,54,44,65,167,3558,0,0,0,9,17,12,15,8,4,0,0,489,559,71,52,92,564,1309,1804,2012,851,484,398,384,773,8782,3,0,0,6,17,43,229,254,207,268,193,134,1355,0,0,0,24,17,149,195,96,48,36,34,58,658,0,0,0,13,10,159,666,452,322,232,204,175,2240,0,0,0,3,4,30,77,54,31,37,19,28,289,0,5,4,20,33,198,315,140,42,65,65,75,966,0,3
11202,54,26,1134,0,10,4,30,36,142,167,42,8,10,9,8,464,0,0,3,7,35,173,445,162,77,59,47,22,1031,0,0,0,5,4,32,44,17,12,9,6,9,133,0,0,7,35,64,209,200,71,16,14,17,20,655,0,3,13,117,122,219,99,29,5,4,9,8,627,0,0,0,12,16,30,26,8,3,4,0,10,103,3,0,0,0,4,16,16,6,8,5,3,3,57,46,37,59,407,956,684,318,60,20,13,20,134,2744,0,0,0,14,26,24,8,3,0,0,0,356,428,65,53,85,646,1274,1603,1696,683,296,216,168,595,7381,9,0,0,6,6,60,295,297,231,242,123,112,1370,0,0,6,10,21,79,157,47,23,15,9,39,408,6,4,0,12,10,169,662,365,224,157,77,115,1794,0,0,0,3,4,26,91,51,30,23,16,21,268,0,0,0,16,46,262,368,116,48,35,14,65,984,5,3
11203,82,21,1273,0,5,0,23,50,160,174,48,20,8,20,11,521,3,0,0,20,13,147,511,249,117,74,48,18,1193,0,0,0,0,7,35,54,32,23,11,13,11,181,6,0,4,32,35,220,242,99,40,39,15,27,754,0,10,21,107,130,275,160,30,21,9,8,17,796,0,4,0,18,21,33,22,15,0,4,0,3,127,0,0,0,3,0,4,14,3,6,5,3,3,60,109,76,72,649,1747,1301,659,162,48,43,39,270,5182,0,4,0,18,31,21,13,6,3,0,5,587,682,127,101,100,880,2039,2250,2197,989,510,364,239,971,10761,3,0,0,0,8,36,268,267,274,301,202,165,1530,0,0,0,12,19,90,173,79,39,34,22,47,510,3,3,3,10,14,209,843,577,405,292,225,194,2785,0,0,0,0,0,29,98,77,51,57,29,17,363,5,0,9,15,36,297,518,205,82,106,46,100,1422,0,0
11301,74,24,1077,4,0,0,8,19,52,61,12,14,8,5,17,204,0,0,8,11,19,119,310,123,70,50,35,18,763,0,0,0,0,7,20,34,25,6,7,0,6,109,0,0,0,18,36,125,119,47,13,19,13,17,412,0,0,9,39,41,59,52,14,3,3,4,11,240,0,0,3,8,4,21,12,0,0,3,0,8,57,0,0,0,3,0,8,20,7,4,0,0,15,53,74,23,23,240,442,306,144,38,6,17,16,121,1452,4,0,0,8,10,4,5,4,0,0,0,234,278,91,37,45,353,596,785,1073,559,267,239,151,457,4653,0,0,0,6,0,35,248,227,216,207,122,183,1247,0,0,0,10,5,29,43,17,12,14,8,22,155,0,0,0,11,12,157,543,335,218,171,107,161,1714,0,0,0,0,0,28,76,48,29,26,12,32,247,0,0,0,11,48,224,283,113,42,37,27,64,848,0,5
11302,25,8,321,0,0,0,0,3,11,23,11,5,4,0,3,56,4,0,0,10,0,52,115,59,23,17,10,3,298,0,0,0,3,0,10,21,10,5,0,4,3,49,0,0,5,6,8,41,49,23,0,6,5,18,153,0,0,4,10,20,34,20,6,4,0,3,5,106,0,0,0,6,5,9,3,7,4,0,0,6,30,0,0,0,0,0,6,6,3,0,0,0,0,17,13,14,15,97,216,122,62,13,6,3,4,44,606,3,0,0,0,10,4,3,0,0,0,0,122,143,25,14,23,131,268,308,384,202,95,65,50,216,1777,0,0,0,0,5,5,45,63,50,58,21,43,294,0,0,0,3,5,15,16,12,0,0,0,6,58,0,0,0,0,5,29,153,93,68,40,20,42,448,0,0,0,0,0,0,18,15,12,12,0,10,53,0,0,0,0,11,43,90,37,12,13,10,29,230,0,0
11303,171,47,2090,6,4,0,21,31,122,127,34,17,17,8,6,397,0,0,5,14,26,202,582,252,153,101,71,35,1440,3,0,0,5,11,15,66,37,24,17,8,12,205,3,0,10,36,63,243,262,91,32,43,32,35,852,0,4,21,93,91,227,136,26,12,10,11,20,650,0,0,0,9,14,31,39,13,0,0,0,7,120,0,0,0,0,10,7,23,16,4,11,9,10,97,67,55,52,423,1089,773,381,99,26,35,38,185,3232,0,0,0,6,22,7,10,3,0,0,3,585,636,92,73,88,631,1372,1741,2186,1101,616,513,356,951,9715,6,0,0,10,10,51,342,496,458,535,336,239,2474,0,0,0,5,4,40,113,48,36,18,15,27,311,0,4,6,7,20,206,993,616,441,357,241,258,3143,0,0,0,5,6,22,141,103,70,76,24,47,494,5,0,0,22,39,323,522,221,75,82,56,104,1456,0,0
11401,96,26,1312,0,3,5,23,64,178,173,49,28,18,14,10,566,0,0,4,17,25,187,524,220,125,76,63,13,1255,0,0,0,6,4,30,45,31,17,16,8,9,160,3,0,8,39,43,239,261,109,43,42,21,28,838,0,11,33,149,165,302,161,57,26,22,15,25,971,0,0,0,14,22,39,38,11,7,7,9,10,152,0,0,0,3,10,12,27,16,4,0,7,10,84,163,99,118,909,2284,1693,942,184,78,48,59,324,6895,6,0,0,11,31,25,12,6,3,0,0,738,837,179,113,168,1180,2667,2787,2556,986,529,417,294,1194,13080,0,0,4,5,13,48,272,279,254,340,189,166,1582,0,6,0,16,20,127,153,50,26,16,16,47,480,0,0,10,14,21,244,852,534,386,245,165,195,2658,0,0,0,5,3,29,110,66,51,49,30,30,375,0,0,3,21,32,312,589,208,84,66,28,98,1442,4,3
11402,126,23,908,0,0,0,22,27,87,84,33,19,19,14,4,316,0,0,0,9,12,75,249,128,66,64,74,16,704,0,0,0,0,0,6,35,18,12,7,11,0,93,5,0,0,11,30,83,138,67,32,52,47,23,484,3,3,21,45,66,153,122,25,20,20,35,15,532,0,0,0,4,5,8,9,6,0,3,3,0,46,0,0,0,0,4,4,9,4,8,4,3,3,34,73,40,42,284,587,698,480,134,56,61,73,96,2617,0,0,0,6,13,3,14,4,0,0,3,381,422,86,47,67,387,751,1152,1339,627,351,387,385,568,6151,6,0,0,0,3,20,129,173,150,233,211,136,1066,0,0,0,9,9,49,68,44,17,18,12,18,240,0,0,4,4,14,85,418,331,262,210,216,140,1679,0,0,0,0,3,11,42,35,27,24,28,22,203,0,5,5,10,13,122,275,137,51,83,66,90,849,0,0
11501,611,34,2300,0,0,5,25,33,94,130,55,42,36,41,3,484,0,0,3,5,13,80,285,217,198,172,228,7,1213,0,3,0,0,3,13,33,31,17,28,39,3,168,0,5,0,29,24,166,319,225,85,140,147,18,1169,3,6,36,90,76,215,237,75,51,36,39,21,889,0,0,0,5,4,21,27,13,8,8,5,4,109,0,0,0,0,0,4,11,4,9,8,13,5,49,419,143,104,487,819,1223,868,243,110,87,69,148,4721,4,0,0,3,11,6,8,0,0,0,0,594,627,438,157,152,644,986,1868,2126,1250,929,1137,1203,842,11723,13,5,0,8,7,47,327,599,741,1714,2860,480,6804,0,0,0,14,22,108,177,111,80,114,118,62,800,13,0,4,16,18,156,791,865,1093,1393,2049,440,6827,6,0,0,0,4,25,76,95,119,190,241,54,807,8,9,5,43,62,368,961,971,352,886,903,266,4834,6,0
11502,103,19,428,0,0,0,9,12,26,35,15,15,7,14,4,137,0,0,0,6,0,34,77,39,49,48,74,4,333,0,0,0,0,0,7,10,10,6,4,14,7,53,0,0,4,0,6,37,51,41,15,32,25,6,213,5,3,9,13,18,42,50,12,12,11,12,6,192,0,0,0,3,0,7,3,3,0,0,0,3,24,0,0,0,3,0,3,0,3,0,0,6,4,18,45,28,15,113,182,200,149,43,38,30,33,38,907,0,0,0,5,0,7,5,4,0,0,4,126,144,53,31,25,152,226,370,425,257,195,224,280,208,2450,6,0,0,0,0,18,64,71,105,204,404,124,987,0,0,0,6,5,16,38,22,22,17,30,20,179,0,0,0,6,0,44,172,157,164,204,328,103,1191,0,0,0,0,0,4,20,11,10,30,31,18,132,0,0,0,8,7,56,136,83,46,129,124,72,657,0,0
11503,89,17,565,0,0,0,3,11,22,42,16,11,3,5,5,115,0,0,0,4,8,25,115,73,37,39,34,9,346,0,0,0,0,0,8,15,12,6,9,5,4,59,0,0,0,6,11,60,77,42,6,20,13,12,257,0,0,3,25,9,36,37,10,5,6,3,9,147,0,0,0,0,4,6,3,4,0,0,5,0,27,0,0,0,0,0,5,4,5,0,4,6,3,31,34,22,20,99,172,192,115,36,11,5,10,30,746,0,0,0,3,0,4,3,0,0,0,0,115,127,39,27,26,146,218,378,508,329,184,204,164,205,2422,0,0,4,0,0,13,78,126,142,223,218,110,919,0,0,0,3,0,14,29,14,16,18,4,17,109,0,0,0,0,4,48,282,230,225,185,137,92,1210,0,0,0,6,0,6,30,28,20,33,18,13,153,0,0,0,3,3,65,174,108,43,53,52,34,540,0,0
