SA3_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
10802,126,10,5,10,142,71,0,210,0,5,0,0,4,0,0,0,4,3,5,8,620,198,28,16,861,16,8,26,888,128,11,1028,172,49,9,5,234,0,0,0,238,18,0,251,176,49,5,0,233,3,0,0,233,34,0,268,11,3,0,0,10,0,0,0,10,0,0,13,4,0,0,4,3,0,0,0,3,0,0,7,359,98,16,10,484,5,0,6,489,53,3,540,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,7,0,0,7,4,4,0,0,8,0,0,0,7,0,0,7,363,98,16,10,487,7,0,6,499,53,3,554,59,31,4,0,88,6,0,7,93,53,0,151,0,0,0,0,0,0,0,0,0,0,5,4,423,131,19,11,580,9,3,13,593,108,8,702,229,44,8,4,282,3,0,3,289,27,0,311,199,53,0,0,249,0,6,4,255,39,0,294
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,205,5,3,9,210,77,0,288,0,0,0,0,5,0,0,0,5,0,9,9,1577,284,52,19,1935,22,4,32,1965,155,11,2134,465,78,9,0,548,8,0,8,560,36,0,597,423,85,13,4,520,7,0,8,531,25,4,557,26,3,3,0,27,0,0,0,27,0,0,27,3,0,0,9,13,0,0,0,13,0,0,13,917,166,26,7,1112,18,0,15,1129,65,4,1196,3,0,0,0,3,3,0,3,10,0,0,10,9,0,0,0,13,0,0,0,12,4,0,16,17,3,0,0,18,4,0,4,23,7,0,24,935,167,26,11,1135,21,0,22,1156,67,4,1222,87,28,5,6,125,5,0,6,136,52,0,184,0,0,0,0,6,0,0,0,6,0,0,7,1017,196,32,10,1259,24,0,28,1289,117,8,1409,658,129,16,3,804,5,4,3,816,46,0,858,473,105,15,6,595,3,0,3,602,47,0,644
10805,169,12,0,12,184,74,0,259,3,0,0,0,3,0,0,0,3,0,3,10,794,191,40,22,1053,34,3,38,1092,147,9,1246,226,33,4,0,263,0,0,0,265,16,3,289,232,57,5,5,303,8,0,8,307,25,0,335,18,10,4,0,23,0,0,0,28,0,0,28,4,0,0,4,10,0,0,0,10,0,0,10,474,102,18,10,602,9,0,13,615,40,3,655,5,0,0,0,4,0,0,0,12,0,0,11,9,0,0,0,9,9,0,5,17,0,0,17,15,0,0,0,18,5,0,6,24,0,0,23,488,102,18,10,617,18,6,16,637,45,3,682,66,21,6,0,94,0,0,0,94,62,0,158,0,0,0,0,0,0,0,0,0,0,3,5,561,120,21,13,715,18,6,16,731,106,4,847,273,44,13,0,332,6,0,8,341,24,0,360,245,60,9,6,312,7,0,7,315,30,0,349
10901,198,4,0,4,199,38,0,245,0,0,0,0,0,0,0,0,0,0,0,0,1322,155,28,11,1525,19,5,21,1552,101,4,1659,367,33,4,0,404,7,0,9,413,18,0,435,341,44,5,6,389,5,0,5,397,14,0,406,11,0,0,0,13,0,0,0,13,5,0,18,6,0,0,0,3,0,0,0,3,0,0,8,721,76,14,8,823,11,0,14,831,33,4,874,7,0,0,0,6,4,0,4,8,0,0,11,4,3,0,0,5,0,0,0,5,0,0,6,6,0,0,0,16,4,0,4,12,6,0,12,733,82,14,8,833,14,0,15,851,39,4,890,101,14,7,3,122,0,0,0,126,45,0,174,0,0,0,0,3,0,0,0,3,0,0,0,834,98,18,12,962,20,0,21,978,85,4,1069,493,42,3,0,543,4,0,7,552,14,0,564,427,56,8,0,495,0,0,0,495,18,0,514
10902,34,3,0,3,37,9,0,49,0,0,0,0,0,0,0,0,0,0,5,3,228,16,10,10,265,5,0,5,267,21,5,289,62,4,0,0,72,3,0,3,69,3,0,77,65,10,0,0,77,0,0,0,77,0,0,81,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,3,4,0,0,0,4,0,0,4,136,14,4,6,157,3,0,3,161,8,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,4,0,0,4,133,17,4,6,159,3,0,3,159,8,0,168,18,4,0,0,20,0,0,0,21,12,0,38,0,0,0,0,0,0,0,0,0,0,3,3,149,21,4,3,181,5,0,5,184,19,8,208,87,0,0,0,90,0,0,0,91,6,0,97,67,12,0,0,78,0,0,0,80,0,0,86
10903,109,0,5,3,113,32,0,148,4,0,0,0,5,0,0,0,5,0,6,8,881,92,23,16,1009,4,9,10,1024,58,8,1091,246,14,6,0,271,5,0,4,274,11,0,284,257,23,9,7,298,0,0,3,303,5,0,311,3,4,0,0,8,0,0,0,8,0,0,8,0,0,0,3,3,0,0,0,3,0,0,6,509,44,12,13,581,3,0,7,583,19,0,605,0,0,0,0,0,4,0,4,6,0,0,5,7,0,0,0,4,0,0,0,3,0,0,8,4,0,0,0,4,4,0,3,7,0,0,12,510,48,12,13,585,9,5,9,595,19,0,615,53,10,0,3,64,3,0,3,69,20,0,88,0,0,0,0,0,0,0,0,0,0,0,4,563,52,18,19,650,9,5,12,661,44,4,710,345,31,4,0,375,3,0,3,380,8,0,391,252,37,3,3,298,3,0,0,300,15,0,318
11001,94,9,3,11,99,64,0,160,0,0,0,0,0,0,0,0,0,0,4,10,671,97,10,15,780,7,12,15,801,108,6,913,224,16,0,0,250,0,0,0,250,8,0,254,162,23,0,3,190,3,0,3,193,9,0,206,10,0,3,0,12,0,0,0,13,4,0,13,6,0,0,4,10,0,0,0,10,0,0,10,396,48,5,7,455,7,0,7,459,24,0,478,7,0,0,0,4,0,0,0,4,3,0,9,4,0,0,0,3,0,0,0,4,0,0,4,8,0,0,0,10,0,0,0,14,3,0,16,405,50,4,7,470,7,0,3,473,24,0,494,49,9,0,0,66,6,3,7,73,40,0,105,0,0,0,0,0,0,0,0,0,0,0,5,453,62,4,8,525,7,4,12,539,60,3,609,296,27,0,0,325,3,0,0,328,26,0,352,195,34,3,0,233,0,0,0,234,11,0,253
11002,118,4,0,4,122,49,0,170,0,0,0,0,0,0,0,0,0,0,0,0,624,90,10,21,737,13,11,21,760,88,4,844,173,17,0,0,192,0,0,0,196,12,0,205,161,20,5,3,184,4,0,3,189,13,0,206,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,6,0,0,0,6,0,0,5,339,34,5,8,390,8,0,5,392,25,0,417,3,0,0,0,3,0,0,3,6,3,0,8,3,0,0,0,6,0,0,0,10,0,0,10,8,0,0,0,15,0,3,6,16,3,0,20,350,34,5,8,395,3,0,12,409,31,0,439,44,14,0,0,55,8,0,8,63,42,0,111,0,0,0,0,0,0,0,0,5,0,6,5,391,47,4,15,457,6,3,18,477,74,6,553,237,20,6,0,262,0,0,0,262,17,0,283,154,39,5,6,200,3,0,3,202,19,0,222
11003,72,0,5,5,70,17,0,90,0,0,0,0,0,0,0,0,0,0,5,10,521,39,8,12,582,0,4,4,587,32,5,626,136,21,3,0,154,3,0,3,156,0,0,159,97,8,0,0,107,0,0,0,107,0,0,106,4,0,0,0,6,0,0,0,6,3,0,12,0,0,0,3,8,0,0,0,8,0,0,9,239,29,4,3,275,3,0,3,273,12,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,5,0,0,0,4,0,0,4,240,29,4,3,277,4,0,4,279,12,0,287,23,11,0,0,31,0,0,0,32,4,0,38,0,0,0,0,0,0,0,0,0,3,3,3,264,33,7,5,309,4,0,3,314,18,0,330,155,14,0,0,172,0,0,0,173,10,0,187,96,6,4,0,103,0,0,0,103,3,0,108
11004,208,7,0,10,218,67,0,284,0,0,0,0,0,0,0,0,0,3,5,12,1768,191,51,25,2034,26,4,33,2061,141,3,2218,610,52,8,0,676,0,4,4,675,31,0,708,438,46,7,6,495,7,4,10,507,15,0,522,19,3,4,0,26,0,0,0,28,5,0,34,4,0,0,3,8,0,0,0,11,0,0,11,1070,104,22,13,1210,14,4,15,1223,46,5,1274,9,0,0,0,7,0,0,5,13,0,0,16,5,0,0,0,9,0,0,0,7,0,0,10,13,0,0,0,14,0,4,3,24,4,0,21,1081,111,22,13,1225,10,3,17,1243,47,5,1294,96,9,0,10,120,6,0,10,125,59,0,193,0,0,0,0,0,0,0,0,0,0,4,5,1187,118,28,21,1348,22,8,30,1374,110,9,1493,726,50,10,0,791,7,3,10,801,36,0,834,443,55,12,0,506,3,0,3,507,20,0,527
11101,321,10,0,10,327,92,0,420,0,0,0,0,0,0,0,0,0,0,4,8,2651,365,82,29,3127,31,7,37,3161,212,13,3381,674,70,15,9,772,0,3,3,770,44,0,819,804,97,20,8,927,9,0,6,932,35,4,971,42,3,9,0,57,0,0,0,55,8,0,65,3,0,0,5,8,0,0,0,8,0,4,11,1524,172,42,23,1760,11,5,15,1772,86,5,1864,10,0,0,0,11,0,0,0,12,0,0,9,13,5,0,0,20,0,0,0,20,0,0,19,23,4,0,0,32,3,0,3,27,0,0,33,1540,170,50,23,1785,16,5,18,1803,86,5,1900,166,22,13,0,206,8,0,8,213,80,0,294,0,0,0,0,0,0,0,0,0,0,6,4,1709,198,60,20,1996,18,5,27,2017,167,10,2195,825,112,22,5,956,19,8,23,984,55,0,1036,955,115,28,5,1105,10,7,15,1121,42,0,1168
11102,274,5,5,8,282,71,5,359,0,0,0,4,0,0,0,0,7,0,0,5,1501,228,62,23,1814,31,6,36,1854,150,12,2021,421,52,13,5,494,3,0,3,495,29,0,525,373,92,12,4,479,4,5,4,491,22,0,510,39,9,3,0,55,0,0,0,54,0,0,56,4,0,0,6,11,0,0,0,11,0,4,10,840,149,34,14,1034,6,5,10,1040,52,3,1100,3,4,0,0,6,0,0,0,6,0,0,7,9,0,0,0,8,0,0,0,13,0,0,13,11,4,0,0,15,0,0,0,19,0,0,19,852,153,31,14,1048,6,0,9,1059,53,3,1119,121,19,9,0,156,0,4,5,163,58,3,221,0,0,0,0,0,0,0,0,0,0,4,6,975,171,42,16,1205,14,10,18,1219,112,13,1344,531,61,11,5,613,0,0,0,615,22,0,640,481,95,11,3,590,8,0,7,593,26,3,627
11103,442,17,12,28,471,107,0,582,0,4,0,4,10,0,0,0,10,0,4,11,3268,515,105,40,3926,60,26,90,4017,251,10,4275,826,108,18,6,961,11,0,10,970,57,0,1029,868,149,14,7,1046,5,0,7,1056,38,0,1090,33,6,10,0,54,0,0,0,53,4,0,59,5,0,0,3,8,0,0,0,13,0,0,10,1736,269,45,17,2067,15,3,19,2090,100,0,2190,5,0,0,0,11,3,0,3,15,0,0,15,19,4,0,0,22,0,0,0,24,0,0,24,21,10,0,0,29,8,0,3,35,0,0,35,1758,278,46,17,2097,22,5,27,2128,100,0,2223,227,47,6,0,281,8,7,7,294,74,0,364,5,3,0,0,5,0,0,0,5,0,4,9,1990,326,56,17,2389,23,10,39,2423,174,0,2600,1102,142,32,4,1287,13,10,23,1303,86,0,1392,1077,192,24,12,1298,9,7,19,1316,47,0,1369
11201,230,5,0,11,237,56,0,293,6,3,0,0,13,0,0,0,13,0,9,15,1338,403,55,29,1833,15,7,24,1859,161,8,2025,344,68,9,3,421,3,4,4,424,24,0,456,410,139,12,4,560,4,0,3,564,35,0,601,24,5,12,0,39,0,0,0,39,3,0,47,7,0,0,9,13,0,0,0,13,0,0,15,774,218,29,20,1035,8,3,10,1046,71,3,1121,5,4,0,0,5,6,0,6,9,3,0,11,5,3,0,0,9,0,0,0,11,0,0,11,12,0,0,0,20,4,0,4,18,3,0,22,784,223,29,21,1053,10,3,13,1064,72,3,1143,76,27,9,0,116,6,0,6,120,42,0,164,0,0,0,0,3,0,0,0,3,0,3,6,861,251,36,21,1173,16,8,17,1187,112,12,1312,435,91,14,8,550,4,4,9,557,34,0,596,444,111,14,10,578,3,0,3,584,36,0,626
11202,233,5,0,3,241,74,0,313,0,0,0,0,0,0,0,0,0,0,3,7,1208,268,41,36,1549,18,14,32,1580,163,11,1759,357,64,9,3,430,0,5,6,436,34,5,467,332,84,5,7,425,3,0,7,434,28,0,457,16,7,5,0,25,0,0,0,25,6,0,29,3,0,0,7,10,0,0,0,10,0,0,14,712,151,12,11,893,9,7,14,901,60,7,973,3,0,0,0,3,0,0,0,3,0,0,3,4,3,0,0,3,0,0,0,9,0,0,10,7,3,0,0,9,0,0,0,13,4,0,13,716,151,12,15,902,5,11,16,914,60,7,980,89,22,8,4,125,4,0,4,127,40,0,167,0,0,0,0,0,0,0,0,0,0,5,5,807,172,23,18,1023,12,11,20,1045,104,8,1159,410,71,9,5,491,0,0,0,492,30,0,522,347,88,16,4,456,8,0,5,465,35,0,494
11203,268,6,6,16,283,72,0,357,6,0,0,0,7,0,0,0,7,0,8,16,1672,367,77,25,2147,27,12,44,2189,183,18,2386,418,78,11,3,508,6,0,6,520,28,0,543,463,101,10,3,580,6,0,9,592,42,4,636,29,15,9,0,52,0,0,0,52,6,0,55,0,0,0,0,7,0,0,0,7,0,6,12,910,205,26,8,1149,18,3,20,1167,73,6,1252,3,0,0,0,3,0,0,0,6,4,0,9,13,7,0,0,16,0,0,0,17,6,0,19,20,7,0,0,22,0,0,0,22,10,0,32,931,205,26,8,1170,17,5,22,1190,78,6,1284,108,34,6,5,147,6,0,4,157,54,0,211,4,0,0,0,3,0,0,0,3,0,9,8,1040,240,32,15,1321,22,9,25,1349,141,12,1502,566,93,15,4,674,8,0,12,689,40,0,731,498,120,13,3,638,3,6,9,640,40,5,686
11301,155,0,4,3,160,50,0,209,4,0,0,0,3,0,0,0,3,3,0,8,1072,103,9,15,1196,9,4,13,1208,86,5,1300,272,30,10,0,309,5,0,5,313,9,0,315,283,26,6,4,313,0,0,0,310,8,0,323,11,6,0,0,15,0,0,0,15,0,0,15,5,0,0,5,10,0,0,0,10,0,0,10,570,50,10,12,643,0,0,0,646,16,0,660,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,9,0,0,0,9,0,0,9,7,3,0,0,14,0,0,0,14,0,0,14,574,58,9,12,654,0,0,0,660,16,0,674,66,17,5,0,87,0,0,0,97,32,0,123,3,0,0,0,3,0,0,0,3,0,0,4,639,76,13,15,749,3,0,3,752,48,0,800,383,28,4,0,420,0,0,0,421,17,0,435,365,31,0,5,404,3,0,3,408,15,4,431
11302,37,3,0,7,39,26,0,64,0,0,0,0,0,0,0,0,0,0,3,3,305,34,5,7,352,8,0,8,363,38,3,403,69,4,3,0,78,0,0,0,78,6,0,84,78,6,0,0,85,0,0,0,85,4,0,90,0,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,4,0,0,0,4,3,0,7,154,15,8,0,174,0,0,0,174,13,0,185,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,157,11,8,0,174,0,0,0,174,13,0,187,20,3,0,0,24,0,0,0,25,12,0,36,0,0,0,0,0,0,0,0,0,0,0,5,174,17,8,0,193,0,9,8,200,24,3,226,88,6,0,0,96,0,0,0,96,5,0,103,97,10,3,0,112,0,0,0,116,5,0,121
11303,318,14,0,17,335,119,0,449,0,0,0,0,5,0,0,0,5,0,11,18,2203,224,54,34,2511,35,6,37,2545,194,13,2755,714,66,9,3,794,3,3,10,802,24,0,827,505,55,10,4,570,3,3,6,572,28,0,599,29,4,4,0,44,0,0,0,44,0,0,38,4,0,0,8,14,0,0,0,14,0,3,15,1253,125,25,17,1417,5,7,9,1430,51,0,1485,11,0,0,0,6,3,0,3,8,0,0,13,9,0,0,0,8,0,0,5,14,5,0,13,14,3,0,0,20,6,0,6,21,5,0,29,1267,122,25,17,1438,8,10,17,1454,57,0,1515,159,16,4,9,190,9,0,10,202,69,0,268,0,0,0,0,0,0,0,0,0,0,9,8,1432,146,29,22,1627,20,13,28,1656,122,7,1793,853,59,11,3,929,5,0,5,933,36,0,964,548,82,13,0,651,6,0,6,652,22,0,675
11401,300,9,6,15,318,105,0,422,4,0,0,0,6,0,0,0,6,0,10,15,1568,313,70,30,1981,32,20,51,2031,210,10,2258,412,63,19,0,496,3,0,12,505,31,0,534,449,103,10,0,566,7,0,11,574,46,0,622,33,14,6,3,53,0,0,0,49,7,0,59,5,0,0,11,10,0,0,0,10,0,0,10,899,181,30,14,1123,15,3,14,1143,78,0,1225,11,0,0,0,14,0,0,0,15,0,0,20,16,0,0,0,17,0,0,0,17,3,0,20,22,0,0,0,27,0,0,0,32,5,0,36,923,184,36,14,1155,14,3,21,1176,82,0,1260,127,28,6,6,175,5,0,5,183,90,0,274,3,0,0,0,3,0,0,0,3,0,3,9,1054,211,41,26,1339,23,3,28,1362,173,7,1546,558,72,13,3,647,0,9,3,657,49,0,703,577,98,7,3,692,7,5,12,701,50,0,752
11402,190,0,0,4,193,34,4,230,0,0,0,0,5,0,0,0,5,0,0,5,1104,210,37,23,1381,6,0,12,1390,75,7,1475,279,45,9,5,339,3,0,7,345,14,0,357,295,63,6,0,366,0,0,0,369,14,0,380,19,4,0,0,25,0,0,0,25,3,0,31,5,0,0,0,6,0,0,0,6,0,0,6,599,110,23,0,735,6,0,7,740,32,0,772,3,0,0,0,0,0,0,0,5,0,0,4,9,4,0,0,10,3,0,3,10,3,0,14,8,3,0,0,15,3,0,3,16,3,0,19,605,116,23,6,747,9,0,9,760,35,0,799,94,11,5,8,120,4,0,4,119,21,3,144,0,0,0,0,0,0,0,0,0,0,0,0,697,124,27,14,864,8,0,8,876,61,3,941,343,49,14,3,407,3,0,4,414,13,0,429,322,66,13,0,397,0,0,4,402,24,0,428
11501,950,21,0,26,967,172,0,1148,8,0,0,11,23,0,0,0,23,0,9,31,4687,639,209,57,5600,111,17,132,5723,348,23,6099,1427,157,43,3,1634,33,0,33,1670,78,0,1748,947,177,35,9,1170,21,3,26,1195,32,0,1230,124,31,31,3,191,0,0,0,194,11,0,205,3,0,0,9,19,0,0,0,19,0,3,17,2507,371,112,28,3013,55,3,61,3070,122,3,3201,33,0,0,0,35,4,0,6,43,4,0,44,41,6,4,0,42,0,0,6,47,0,0,49,68,8,4,0,78,10,0,9,86,4,0,94,2576,377,117,27,3091,68,6,66,3160,127,3,3291,466,78,33,8,581,19,0,19,603,102,0,709,3,0,0,7,10,0,0,0,10,0,0,15,3048,447,144,43,3684,84,6,88,3773,231,12,4010,1878,205,59,13,2147,55,3,60,2211,106,0,2314,1174,229,47,5,1464,34,0,37,1500,65,0,1567
11502,169,3,0,6,180,45,0,217,0,0,0,4,7,0,0,0,7,0,5,8,746,159,45,18,969,14,0,11,982,80,3,1068,215,28,12,0,254,4,0,4,253,4,0,262,191,44,6,0,248,0,0,3,247,11,3,260,30,8,6,0,37,0,0,0,37,0,0,44,3,0,0,0,4,0,0,0,4,0,0,7,434,80,23,7,547,3,0,5,549,22,3,571,4,0,0,0,7,0,0,0,7,0,0,7,4,4,0,0,9,0,0,0,9,0,0,9,3,5,0,0,8,0,0,0,8,0,0,8,439,80,23,7,553,3,0,5,560,22,3,583,86,17,3,3,112,0,0,0,112,26,0,140,0,0,0,0,0,0,0,0,0,0,0,0,527,101,32,10,666,3,0,5,674,48,3,726,288,34,15,0,336,5,0,5,336,21,0,356,239,54,13,0,304,0,0,3,309,15,0,324
11503,117,0,0,0,117,25,0,136,0,0,0,0,0,0,0,0,0,0,0,0,582,123,57,15,767,7,0,13,778,57,3,844,152,29,4,0,193,0,0,0,189,10,0,197,159,29,9,5,203,3,0,3,201,10,0,208,9,0,7,0,21,0,0,0,21,4,0,28,0,0,0,4,5,0,0,0,5,0,3,4,325,60,23,7,419,3,0,3,420,23,3,440,0,4,0,0,4,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,0,0,3,4,4,0,0,7,0,0,0,7,0,0,3,329,65,23,7,420,3,0,3,428,25,3,453,45,8,3,3,61,4,0,4,62,26,0,90,0,0,0,0,4,0,0,0,4,0,0,4,369,75,31,13,485,5,0,5,488,49,3,540,216,25,20,0,261,0,0,0,265,12,0,274,169,36,20,0,224,9,0,9,230,17,0,246
