SA3_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
50702,14963,16000,30960,501,603,1108,119,125,245,118,148,266,79,84,164,21,27,43,1719,1975,3696,16,18,33,19,20,39,18,10,32,0,0,0,2108,2406,4514,222,223,443,59,74,125,2889,3308,6195,1260,1072,2331,19110,20379,39492
50703,17734,18008,35737,468,490,950,70,58,134,64,60,128,53,40,90,17,17,35,2001,2130,4132,16,13,30,21,31,59,7,0,9,0,0,0,2251,2359,4609,120,129,248,64,55,113,2901,3029,5930,2493,994,3484,23124,22028,45156
50704,42059,45645,87710,1097,1240,2334,134,157,291,160,173,338,75,97,175,41,37,77,4439,4963,9400,12,19,31,27,19,48,11,15,26,0,0,0,4904,5483,10389,470,483,955,101,116,218,6576,7318,13891,1852,1790,3649,50487,54758,105249
50705,52835,54948,107785,1735,1882,3617,332,302,634,346,267,620,259,272,526,93,89,183,5513,6173,11687,38,60,89,74,62,132,29,25,55,0,0,4,6684,7252,13937,372,381,753,176,170,343,8961,9696,18656,4417,3127,7550,66216,67772,133985
50901,23791,24385,48180,1202,1263,2468,43,47,85,53,53,108,52,58,109,23,25,45,2313,2539,4855,23,18,44,16,16,34,0,8,9,4,0,4,2525,2758,5288,179,99,278,67,75,148,3976,4203,8179,2744,2147,4890,30515,30734,61248
50902,21549,20740,42282,1001,1055,2054,42,43,90,48,47,96,74,77,151,33,37,66,1941,1888,3826,6,12,15,22,19,41,0,4,4,0,0,0,2168,2119,4287,120,114,230,45,39,84,3332,3322,6650,3742,2785,6523,28620,26841,55456
50903,7564,7177,14744,413,448,859,25,12,35,20,14,33,27,14,39,5,3,10,593,636,1224,0,0,0,6,4,13,0,0,0,0,0,0,675,690,1364,45,36,80,15,7,29,1154,1188,2333,1103,992,2098,9814,9361,19178
51001,11499,11783,23280,1011,1200,2213,99,120,223,104,137,235,149,182,331,28,32,61,1028,1242,2266,10,16,26,94,101,192,4,3,10,0,0,3,1515,1839,3356,89,89,176,71,63,135,2688,3193,5887,2854,2586,5444,17045,17559,34606
51002,8444,6651,15099,879,928,1815,106,71,176,82,69,152,192,155,345,40,21,65,1341,1111,2444,15,16,30,33,24,54,3,5,4,0,0,0,1817,1468,3280,98,79,172,36,32,63,2828,2501,5330,3039,1609,4644,14308,10761,25072
51003,9805,8183,17983,1203,1178,2381,62,51,114,87,65,155,139,110,245,40,38,77,1409,1306,2714,7,4,16,39,38,77,5,4,6,0,6,3,1797,1613,3415,88,86,175,59,37,95,3149,2916,6063,3154,1958,5104,16102,13049,29153
51101,5917,5858,11772,544,572,1117,14,10,26,27,22,60,30,27,60,20,9,29,441,437,871,0,6,5,4,9,11,0,0,0,0,0,0,542,518,1062,39,31,64,32,16,49,1156,1141,2297,923,803,1726,7998,7797,15794
51102,3269,3038,6309,300,283,588,27,31,57,19,21,37,37,39,77,9,14,28,345,387,726,4,5,10,9,11,20,0,0,0,0,0,0,453,510,959,35,32,73,24,24,46,813,844,1658,796,653,1451,4884,4530,9410
51103,13589,12265,25858,920,895,1824,123,82,213,99,81,184,165,129,292,63,50,115,1779,1601,3386,26,18,46,39,29,63,3,0,4,4,0,4,2302,2001,4303,158,135,296,93,50,146,3475,3088,6566,3290,2037,5327,20353,17392,37750
51104,20266,20177,40444,972,982,1951,54,58,110,57,78,129,74,68,138,31,31,59,2126,2233,4361,9,8,17,36,51,94,9,4,16,0,0,0,2392,2530,4921,119,105,223,57,58,109,3542,3670,7210,3801,2974,6776,27611,26821,54428
59797,200,24,229,0,0,0,7,0,3,0,0,0,6,3,10,0,0,0,31,4,39,0,0,0,3,0,3,0,0,0,0,0,0,46,9,55,10,0,14,0,0,0,55,10,71,200,19,216,455,58,514
59999,650,443,1089,269,221,487,144,127,273,133,121,259,180,191,365,40,42,86,775,793,1565,27,17,42,30,25,58,3,12,8,0,0,0,1335,1324,2661,99,96,192,43,20,61,1743,1662,3403,2228,1281,3513,4620,3386,8005
60101,7807,8207,16022,180,213,393,28,29,53,54,54,105,18,26,39,0,3,7,3,3,6,667,764,1432,0,0,3,0,0,3,0,0,0,770,867,1646,10,10,18,13,18,34,983,1115,2092,590,626,1220,9384,9945,19328
60102,23071,24863,47933,501,531,1028,216,211,427,265,230,498,144,147,297,20,17,42,27,30,54,2323,2487,4812,20,23,38,9,13,15,0,0,0,3036,3155,6187,116,120,232,70,70,145,3721,3874,7600,1718,1303,3018,28511,30042,58544
60103,22577,23600,46186,446,495,941,379,307,682,367,259,624,126,116,239,19,17,31,22,26,44,2520,2526,5048,5,5,12,9,14,27,0,0,0,3448,3269,6720,123,92,212,108,66,170,4122,3924,8047,1534,1557,3094,28239,29084,57325
60104,14657,15799,30457,418,436,858,159,139,299,147,136,282,92,109,200,21,24,42,20,25,46,1283,1414,2694,18,15,39,16,20,38,0,0,0,1754,1888,3645,88,100,182,38,25,62,2302,2449,4752,514,575,1082,17468,18822,36287
60105,20229,21434,41662,697,737,1428,502,505,1004,541,549,1089,222,250,467,39,53,99,71,81,155,2776,2959,5733,20,24,47,41,46,84,0,0,0,4214,4468,8680,231,244,479,82,66,150,5223,5513,10732,1172,1162,2328,26616,28112,54725
60106,7330,7495,14831,286,319,600,55,52,109,54,46,93,51,57,107,7,5,9,13,10,25,534,645,1177,8,6,14,7,9,9,0,0,0,727,818,1546,24,29,51,24,19,41,1058,1187,2247,631,614,1248,9021,9304,18317
60201,33661,35964,69628,715,769,1485,494,415,912,497,442,938,256,296,550,53,43,90,67,90,162,3666,4109,7774,28,31,60,15,16,32,0,0,3,5070,5450,10519,150,166,316,106,108,217,6047,6491,12537,2148,2105,4251,41860,44555,86413
60202,9964,10010,19971,275,289,563,100,85,190,82,88,174,101,103,194,3,0,10,24,25,44,596,660,1261,13,8,18,4,4,14,0,0,0,918,980,1905,67,14,85,23,25,50,1286,1311,2596,747,734,1484,11996,12054,24047
60203,16112,16010,32123,669,691,1359,150,133,286,130,122,252,144,125,274,23,19,37,45,48,93,884,945,1828,19,13,35,5,5,12,0,0,0,1401,1417,2819,45,48,91,32,37,71,2151,2184,4337,1463,1332,2792,19727,19525,39256
60301,5317,4782,10094,134,143,278,19,22,42,21,26,44,24,31,53,4,0,8,5,5,5,347,337,684,0,0,4,0,0,0,0,0,0,418,420,840,5,15,24,16,5,23,576,589,1164,579,492,1076,6472,5859,12336
60302,8828,8738,17564,347,374,725,114,116,230,76,69,143,71,78,149,19,15,32,28,19,44,499,525,1018,5,11,16,12,10,20,0,0,0,818,835,1654,31,26,56,13,9,19,1203,1246,2453,765,759,1529,10794,10747,21545
60303,3052,2853,5905,146,142,286,46,47,93,40,38,81,25,45,78,0,4,8,9,4,12,200,196,390,8,6,8,0,0,0,0,0,0,326,342,668,15,14,30,5,4,10,491,499,997,346,296,637,3894,3645,7537
60401,19533,20933,40462,573,695,1268,151,175,328,174,149,325,141,168,309,19,23,41,36,40,77,1636,1926,3562,24,20,45,9,14,23,0,0,0,2189,2513,4701,57,74,134,32,51,78,2854,3329,6184,1417,1478,2893,23801,25736,49537
60402,18935,19847,38777,706,776,1485,166,154,316,179,171,348,128,139,267,29,15,43,26,29,57,1648,1884,3531,15,20,34,9,13,21,0,0,0,2202,2422,4621,57,76,131,51,53,105,3021,3327,6345,1356,1343,2707,23310,24514,47830
60403,7007,6623,13626,445,457,903,93,55,149,86,67,153,79,74,158,10,11,17,18,16,34,416,422,845,6,7,18,4,0,8,4,4,5,714,667,1383,30,19,48,25,12,38,1211,1154,2365,887,789,1674,9099,8564,17666
69797,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,13,0,19
69999,178,106,280,64,46,107,27,26,48,23,29,54,20,37,62,8,10,21,4,7,9,197,198,394,0,4,3,0,0,0,0,0,0,284,314,593,15,11,23,7,3,8,362,374,736,224,138,360,761,612,1377
70101,8701,8450,17156,421,443,860,376,344,725,399,379,783,295,283,576,97,128,228,143,158,304,18,18,36,1490,1512,2998,62,70,136,5,3,8,2886,2900,5784,181,177,363,77,56,129,3562,3580,7139,1360,1077,2435,13625,13105,26730
70102,19869,20348,40215,429,438,867,300,339,644,409,415,820,253,278,528,122,127,246,117,123,241,20,14,35,2649,2744,5392,38,50,87,0,0,0,3910,4093,8004,213,238,450,112,89,201,4664,4860,9524,2139,2040,4179,26669,27243,53915
70103,7888,7154,15038,130,111,240,97,57,153,142,112,252,101,99,202,57,38,94,45,57,105,9,10,16,680,673,1353,15,5,22,0,0,0,1155,1049,2200,28,36,64,22,11,32,1331,1201,2532,2165,1030,3200,11379,9386,20768
70104,12923,13250,26171,384,434,819,155,139,294,152,183,329,221,225,449,76,101,179,95,95,188,10,12,27,2138,2288,4428,19,15,39,0,0,0,2864,3070,5932,82,89,177,97,65,162,3427,3657,7083,1733,1568,3306,18081,18479,36561
70201,12767,13241,26008,595,676,1271,169,207,376,276,311,580,256,268,526,141,168,312,92,97,183,18,25,40,1319,1492,2810,23,23,44,0,0,0,2288,2584,4873,233,224,455,71,77,154,3187,3560,6753,1870,1352,3220,17827,18153,35977
70202,1942,1913,3853,144,165,316,23,24,48,22,23,48,51,62,111,18,17,36,8,9,20,0,0,0,137,139,275,0,4,3,0,0,0,270,278,544,12,8,13,16,9,24,432,461,899,279,183,461,2660,2553,5210
70203,6465,6232,12696,300,310,608,40,42,80,59,64,124,70,62,133,14,27,44,31,20,47,8,3,10,259,256,512,3,6,10,0,0,0,482,475,960,13,17,28,19,21,39,816,822,1634,712,606,1321,7991,7661,15651
70204,4982,5020,10009,267,288,558,36,39,71,32,33,74,63,78,142,16,13,33,41,58,100,11,9,12,165,176,345,5,3,9,0,0,0,372,406,780,8,16,22,22,11,33,665,728,1394,714,541,1253,6369,6292,12656
70205,6598,6419,13017,539,601,1145,169,174,343,83,108,188,137,140,280,48,49,96,57,70,126,10,4,12,370,387,753,7,3,7,0,0,0,876,938,1807,46,31,75,23,18,36,1484,1587,3069,1382,1040,2418,9457,9039,18503
79797,42,10,53,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,3,0,3,3,0,3,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,15,0,18,25,0,24,83,15,99
79999,541,431,972,165,137,306,82,99,179,91,95,184,122,135,261,28,36,64,65,59,120,7,9,21,108,123,232,8,4,9,0,0,0,509,557,1069,36,46,83,8,3,13,721,747,1469,557,486,1038,1816,1661,3479
80101,41440,42662,84101,649,676,1324,1530,1529,3062,465,411,876,279,265,550,52,58,106,88,69,154,24,25,51,33,37,73,4915,4935,9843,0,6,3,7385,7336,14724,409,404,814,155,122,278,8600,8535,17134,1832,1779,3612,51868,52977,104844
80103,488,376,865,6,0,3,70,38,107,16,4,20,17,5,14,6,0,7,8,0,8,0,0,3,11,0,11,46,39,81,0,0,0,164,89,247,12,10,20,0,3,3,175,101,280,619,167,785,1284,640,1926
80104,33757,34400,68159,641,642,1283,1311,1267,2584,463,373,837,306,315,622,71,74,148,51,50,99,28,23,49,75,71,151,4528,4381,8914,0,0,3,6834,6570,13405,411,425,834,108,78,188,7995,7712,15706,1317,1260,2575,43075,43365,86441
80105,19888,20549,40439,768,780,1552,1718,1842,3558,630,709,1341,427,399,829,120,122,248,173,148,319,57,53,112,56,54,117,3624,3958,7582,5,5,14,6816,7298,14115,528,528,1063,70,78,147,8189,8689,16881,1816,1540,3364,29898,30780,60680
80106,10837,11631,22476,330,326,663,657,731,1388,200,223,427,177,170,347,40,50,89,57,70,119,3,11,18,19,19,41,1562,1685,3249,0,0,0,2720,2964,5679,325,348,678,41,28,73,3419,3665,7088,869,901,1774,15125,16206,31333
80107,36955,38198,75156,384,429,813,820,830,1640,139,121,262,160,160,318,41,33,76,16,15,34,13,20,36,19,16,34,3315,3432,6740,0,0,0,4524,4611,9141,172,185,357,90,54,151,5171,5284,10454,1394,1437,2830,43524,44916,88443
80108,9877,10633,20507,61,54,119,200,189,384,67,59,123,45,52,93,8,6,11,5,18,26,0,0,0,3,9,8,938,951,1886,0,0,0,1267,1275,2543,145,132,276,27,20,43,1501,1482,2985,434,446,878,11810,12558,24374
80109,14683,15751,30432,248,279,531,690,673,1363,181,147,325,103,104,199,19,23,51,39,34,67,15,17,30,19,25,48,1892,1965,3860,0,0,0,2957,2990,5944,250,236,485,43,38,84,3499,3541,7044,728,682,1410,18903,19974,38886
80110,3684,3849,7529,75,81,158,229,216,440,63,53,116,45,48,88,8,12,17,3,9,12,0,6,6,0,0,3,1123,1199,2318,0,0,0,1477,1539,3012,91,83,172,13,14,32,1650,1720,3369,160,174,334,5493,5740,11235
80111,263,249,514,5,0,5,4,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,35,0,0,0,26,20,44,0,0,3,3,3,5,35,25,57,22,20,42,324,292,613
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,78,45,120,17,29,45,22,37,56,19,13,26,12,0,8,0,4,4,0,0,4,0,0,5,0,0,0,70,92,159,0,0,0,127,147,273,12,10,26,5,0,0,153,189,348,98,36,135,331,273,601
90101,545,466,1009,34,24,59,11,4,17,8,4,10,8,9,19,0,0,0,45,56,94,0,0,0,0,0,0,3,0,4,0,0,0,69,74,144,8,3,10,0,0,0,109,105,208,346,105,453,999,676,1671
90102,225,199,425,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,20,16,42,0,0,0,6,4,4,0,3,6,0,0,3,26,24,54,0,0,0,0,0,0,26,28,57,44,55,106,297,291,587
90103,81,93,176,0,0,0,12,7,18,0,0,0,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,14,14,31,0,0,0,0,0,0,16,16,38,47,44,93,141,157,300
90104,739,827,1564,65,79,145,39,35,70,5,11,11,42,27,68,0,0,0,0,0,0,0,0,0,3,4,6,7,8,10,0,0,4,94,80,178,13,13,30,3,0,3,179,176,350,140,125,262,1050,1125,2175
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,5,6,4,5,0,8,6,4,11
