SA3_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
51001,3,4,9,115,74,192,3,0,4,0,0,0,10,17,23,3828,4018,7844,420,539,962,76,4,86,107,43,151,165,122,291,194,69,265,769,980,1749,5701,5883,11576,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,6,0,10,4,3,3,4,0,3,10,8,14,69,42,107,77,53,132,0,0,0,0,0,0,4,0,4,0,3,4,267,384,649,569,707,1281,125,108,227,6742,7131,13873
51002,9,0,14,713,137,850,3,0,3,0,0,0,27,22,52,4250,3132,7389,476,344,817,100,4,100,62,11,75,60,20,82,482,149,629,316,339,647,6494,4166,10662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,23,22,42,6,3,10,46,10,47,73,29,100,127,32,158,201,65,264,0,0,0,19,5,26,8,0,13,30,6,38,97,190,283,720,551,1269,81,43,121,7623,5019,12640
51003,4,4,11,993,241,1227,0,0,5,0,0,0,29,11,42,4991,3895,8885,590,395,980,93,7,96,63,10,75,55,57,113,289,77,360,254,390,644,7357,5094,12442,0,4,4,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,27,16,40,8,4,10,25,0,27,55,23,83,79,45,121,137,71,209,6,0,3,20,6,27,9,4,12,32,11,44,81,305,387,1006,775,1783,60,35,94,8667,6287,14957
51101,0,0,4,99,34,133,0,0,0,0,0,0,7,3,8,2683,2137,4816,147,148,293,84,0,84,25,7,36,36,29,70,66,27,95,161,163,323,3307,2552,5856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,9,3,0,4,0,0,3,7,3,19,39,22,62,54,33,80,0,0,0,4,0,4,0,0,0,3,0,3,270,403,676,396,428,828,42,27,64,4066,3439,7499
51102,3,0,3,77,13,93,0,0,3,0,0,0,3,0,0,1206,1179,2385,119,133,251,40,4,39,18,10,28,68,81,150,37,12,53,248,316,568,1822,1747,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6,21,16,44,32,16,51,0,0,0,0,0,0,5,0,5,5,0,6,188,198,388,242,232,470,37,19,61,2323,2217,4545
51103,4,0,9,491,127,615,13,4,15,0,0,0,43,49,101,6776,5429,12203,762,647,1409,153,14,163,58,9,71,76,31,100,305,77,382,381,468,851,9057,6865,15925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,63,22,83,7,3,17,23,5,23,103,24,124,135,72,205,238,99,336,3,0,3,16,0,19,7,0,3,24,3,27,140,308,453,939,801,1742,66,46,107,10460,8118,18575
51104,4,0,5,347,77,425,3,0,4,0,0,0,16,18,36,7982,7730,15708,664,650,1321,220,10,230,92,15,104,140,76,209,373,105,482,513,449,964,10365,9127,19497,4,4,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,8,14,0,0,0,0,0,0,14,0,14,5,3,12,22,7,32,40,16,56,109,60,163,151,79,229,0,0,0,13,0,14,14,0,17,27,3,32,637,857,1490,1458,1440,2896,95,75,165,12734,11575,24307
59797,0,0,0,39,0,38,0,3,3,0,0,0,0,0,0,13,0,13,3,0,3,0,0,0,0,0,0,0,0,0,138,20,155,32,8,34,228,26,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,9,5,11,10,5,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,246,29,277
59999,12,6,22,65,25,86,0,0,0,0,0,0,11,3,11,302,239,536,76,56,134,10,3,13,3,0,3,14,11,23,54,13,72,91,111,201,629,470,1098,4,6,10,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,8,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,4,11,7,15,19,20,44,4,0,7,0,0,5,0,0,0,8,3,10,54,52,108,176,158,334,7,8,17,899,715,1614
60101,0,0,0,58,111,166,3,0,3,0,0,0,4,7,4,3250,2818,6074,221,250,468,125,4,124,32,3,40,10,0,8,18,18,30,47,39,87,3755,3247,7007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,22,0,11,14,0,0,5,14,32,42,25,18,38,33,47,80,0,0,0,0,0,0,0,0,0,0,0,0,165,241,406,360,637,1003,32,22,55,4355,4201,8551
60102,7,0,7,470,747,1217,33,38,72,0,0,0,30,31,59,9754,8232,17986,525,954,1474,146,3,144,130,11,141,123,43,166,66,28,92,151,187,337,11428,10268,21694,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,5,3,4,0,8,10,0,0,0,46,94,136,21,51,76,8,9,14,76,157,239,109,97,208,190,257,454,0,0,0,9,21,35,4,0,4,12,21,40,1011,1190,2197,1216,2158,3370,55,47,96,13910,13940,27849
60103,3,3,6,544,794,1339,0,5,3,0,0,0,70,78,149,9793,7434,17221,637,1143,1778,174,4,181,142,13,159,159,47,208,84,30,112,310,275,583,11919,9824,21738,0,4,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,55,71,120,28,89,117,9,22,30,92,180,274,106,93,200,200,277,479,0,0,0,5,22,30,6,4,9,12,23,37,573,781,1353,1150,1861,3008,71,75,147,13925,12845,26770
60104,0,5,5,323,492,812,0,0,0,0,0,0,4,11,16,5891,5230,11122,307,659,960,97,4,100,79,8,88,89,42,133,45,17,54,156,148,309,6998,6602,13598,0,3,3,0,0,0,0,0,0,6,0,4,0,4,4,0,0,0,6,6,11,0,0,0,0,0,0,24,62,87,17,27,44,10,3,13,47,96,142,98,79,175,143,182,326,0,0,3,9,10,13,10,0,10,19,5,27,917,946,1861,795,1357,2150,35,35,65,8897,9128,18029
60105,0,0,0,533,919,1451,3,0,6,0,4,6,105,94,202,7170,5768,12939,533,1189,1719,56,0,54,149,21,172,523,269,785,100,58,161,1875,2285,4159,11044,10615,21656,0,0,0,0,0,0,0,0,0,3,3,4,0,0,6,5,0,4,8,8,17,4,0,4,0,0,0,34,37,69,28,60,88,25,28,56,85,127,212,149,136,283,239,264,502,0,5,6,17,25,38,3,11,14,23,31,59,1524,1536,3065,1325,2106,3429,55,66,119,14216,14616,28830
60106,0,0,0,24,67,92,0,5,5,0,0,0,4,0,4,3238,2696,5936,147,210,354,83,0,80,29,0,31,7,6,15,19,10,30,85,73,153,3627,3072,6700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,27,8,8,16,0,0,0,15,26,48,32,14,46,44,42,92,0,0,0,0,5,5,0,0,0,0,5,5,329,438,775,411,674,1080,28,24,54,4436,4258,8698
60201,3,0,5,232,342,574,0,0,0,3,0,7,87,117,202,15035,12789,27819,926,1437,2368,147,3,148,145,17,158,180,47,228,128,63,190,829,857,1682,17708,15674,33380,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,3,0,3,5,6,13,0,0,0,0,0,0,15,14,26,17,47,60,8,14,18,33,73,107,138,108,240,180,186,362,0,0,3,11,18,33,13,8,14,26,26,54,1057,1422,2479,1639,2900,4539,102,80,181,20703,20286,40991
60202,0,0,0,89,44,131,3,0,3,0,0,0,3,5,3,3727,3261,6982,169,189,357,106,0,108,28,3,34,11,4,21,61,18,75,187,155,346,4381,3688,8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,8,9,11,0,0,0,8,6,18,34,12,49,42,23,65,0,0,0,0,0,0,0,0,0,0,0,0,539,611,1148,444,725,1167,45,41,95,5450,5089,10538
60203,0,0,0,43,40,82,0,0,5,0,0,0,3,6,5,5976,5115,11090,329,347,673,181,3,185,47,12,61,37,12,45,77,26,98,354,330,680,7032,5892,12927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,6,6,0,0,0,3,13,17,51,25,70,54,34,90,0,0,0,0,0,4,6,0,6,7,0,5,776,849,1619,660,1080,1739,92,66,164,8626,7919,16548
60301,0,0,0,15,3,19,0,0,0,0,0,0,0,3,3,2010,1610,3619,109,115,226,109,3,113,15,9,21,0,0,4,22,10,27,95,77,174,2383,1828,4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,6,6,10,0,0,0,9,10,14,25,7,29,28,17,47,0,0,0,0,0,0,0,0,0,0,0,0,293,262,555,224,364,586,41,23,60,2969,2497,5466
60302,0,0,0,26,47,70,0,0,3,0,0,0,0,0,0,2984,2626,5610,204,211,414,98,6,104,19,0,19,16,8,23,26,13,37,168,141,313,3542,3053,6587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,29,6,9,19,0,0,3,19,29,49,46,27,74,64,55,116,0,0,0,0,0,0,0,0,0,0,0,0,589,646,1240,457,575,1032,54,47,103,4704,4377,9086
60303,0,0,0,4,6,17,0,5,0,0,0,0,0,0,0,951,709,1661,57,83,140,41,0,45,9,0,8,11,7,19,13,13,25,130,139,269,1230,953,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,14,13,7,20,0,0,0,0,0,0,0,0,0,0,0,0,170,182,352,140,213,352,16,21,38,1568,1367,2939
60401,0,6,0,90,50,140,5,5,4,0,0,4,19,32,42,7821,7219,15040,467,574,1042,127,3,133,59,4,63,41,15,57,63,30,90,275,317,592,8971,8243,17212,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,4,0,4,4,7,8,0,0,0,0,0,0,9,0,8,10,5,18,0,6,8,24,13,32,55,51,106,80,65,142,0,0,0,4,3,7,7,0,7,11,0,11,611,681,1295,991,1552,2543,82,68,150,10745,10615,21358
60402,0,0,0,76,61,146,0,3,4,0,0,0,17,31,47,7778,7071,14849,459,564,1029,139,6,140,47,6,54,42,16,59,94,23,114,325,323,641,8975,8099,17077,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,3,9,5,4,9,0,0,0,9,10,21,69,47,109,82,56,140,0,0,0,0,0,8,3,3,6,4,10,11,591,722,1316,996,1353,2348,95,62,157,10742,10300,21041
60403,0,0,0,18,0,23,0,0,0,0,0,0,3,8,7,2805,2270,5080,198,162,361,60,0,63,73,14,92,8,8,18,48,11,59,238,212,444,3453,2682,6143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,4,4,10,36,6,42,44,7,51,0,0,0,0,0,0,3,0,3,3,0,7,303,346,653,345,446,788,48,28,78,4198,3513,7713
69797,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12
69999,0,0,0,7,8,12,0,0,0,0,0,0,0,0,0,95,58,158,10,12,26,3,0,3,0,0,0,0,0,0,3,0,3,7,9,21,135,89,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,19,26,24,26,47,0,0,0,174,133,309
70101,3,0,0,181,283,467,0,4,5,3,0,6,47,57,99,5483,4675,10160,322,684,1003,38,4,41,229,65,293,281,199,480,203,76,276,769,747,1517,7563,6790,14352,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,4,3,7,0,0,0,0,0,0,12,4,15,9,20,28,8,7,8,21,32,54,83,61,143,106,99,204,0,0,0,5,10,18,11,3,6,15,16,27,352,441,797,563,762,1328,48,35,80,8644,8140,16790
70102,4,0,4,322,470,794,14,3,13,0,0,0,64,69,137,10160,8963,19119,577,1205,1785,88,3,92,265,61,334,356,264,622,158,75,231,337,360,701,12342,11477,23816,0,3,3,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,5,9,0,0,0,0,0,0,20,14,34,24,51,76,9,15,26,53,85,138,130,94,230,185,190,374,0,0,0,7,19,25,13,6,21,25,24,48,484,648,1129,1047,1494,2548,76,60,130,14156,13895,28050
70103,4,0,5,61,30,97,3,0,3,0,0,0,3,0,3,3844,3441,7283,208,231,447,164,8,175,55,12,71,51,14,67,132,40,166,218,97,312,4748,3875,8627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,4,6,6,9,0,10,18,14,32,51,20,72,66,38,104,0,0,0,8,0,4,3,0,3,7,3,12,269,394,664,492,539,1029,70,42,108,5651,4888,10538
70104,0,0,0,168,183,348,7,4,4,0,0,0,19,29,50,7291,6778,14073,472,695,1166,88,7,92,175,14,189,72,27,102,148,46,195,123,109,238,8560,7892,16450,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,12,15,27,5,19,19,5,6,11,27,40,64,89,66,154,121,103,225,0,0,0,11,4,14,4,5,3,16,8,23,196,454,645,778,1052,1825,45,35,82,9713,9546,19252
70201,3,6,0,186,88,279,0,3,3,5,0,6,29,33,59,5088,4731,9822,461,812,1274,74,3,74,112,29,146,331,254,590,86,48,138,746,940,1687,7124,6957,14080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,0,15,3,4,5,3,3,10,22,5,27,95,76,170,123,85,210,0,0,0,10,3,16,4,7,9,12,8,29,219,318,540,522,752,1278,70,63,134,8070,8187,16261
70202,0,0,0,8,12,19,0,0,0,0,0,0,0,0,0,473,356,830,44,93,138,5,0,6,10,0,10,21,11,34,45,26,70,184,226,414,791,724,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,11,10,8,18,0,0,0,0,0,0,0,0,0,0,0,0,55,44,101,47,63,105,18,17,29,916,852,1768
70203,0,0,0,33,36,72,3,3,6,0,0,0,0,0,0,768,545,1311,193,221,413,10,0,12,13,0,11,17,28,40,31,16,48,585,632,1213,1644,1487,3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,0,5,44,49,93,49,52,100,0,0,0,4,3,10,4,10,15,11,12,22,93,101,195,117,136,254,93,52,142,2005,1842,3851
70204,0,0,0,63,28,95,0,0,0,0,0,0,0,0,0,817,707,1524,175,181,359,12,3,17,16,10,24,41,34,71,21,14,37,344,490,829,1492,1462,2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,5,0,0,0,6,7,8,28,23,56,36,28,63,0,0,0,0,0,0,0,0,0,0,5,4,26,50,73,113,116,227,57,66,122,1720,1724,3441
70205,0,0,0,63,22,85,0,0,0,0,0,0,5,9,12,1912,1705,3618,199,291,490,33,6,42,36,15,54,97,35,138,48,40,87,525,559,1084,2927,2683,5607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,41,29,67,47,33,76,0,0,0,0,0,0,5,0,5,5,0,5,158,189,344,159,215,373,63,52,109,3347,3169,6522
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,3,40,5,0,5,49,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,56,3,56
79999,0,0,0,7,10,24,0,0,0,0,0,0,0,0,3,48,42,94,7,14,23,0,0,7,0,0,4,5,5,6,16,6,23,54,71,124,148,151,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,31,61,56,73,128,6,6,14,242,259,500
80101,18,4,28,1293,1600,2887,11,0,11,16,16,36,46,56,101,18607,15917,34526,1000,1874,2870,288,9,302,353,49,403,608,242,849,123,54,183,578,626,1202,22949,20454,43399,5,9,12,0,0,0,0,0,0,3,4,14,0,0,0,0,0,0,15,14,27,0,0,0,46,40,89,68,85,152,45,161,206,36,39,71,186,328,513,281,206,480,480,547,1023,0,0,4,29,31,63,12,5,16,46,43,86,2754,3155,5908,2239,3598,5834,99,61,154,28557,27857,56413
80103,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,225,147,376,8,14,24,9,0,9,7,0,7,4,0,4,44,3,52,38,15,61,342,187,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,36,31,67,24,25,46,0,0,0,400,247,649
80104,35,24,54,213,364,580,3,0,3,637,760,1396,43,30,67,17654,14093,31749,795,1785,2577,196,7,204,300,20,320,239,40,276,139,50,195,222,307,526,20478,17474,37945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,341,416,765,29,22,51,18,43,58,11,10,15,394,490,885,436,395,830,832,886,1719,0,0,0,63,109,175,27,15,38,86,124,209,2495,2679,5180,1590,2782,4374,77,65,139,25554,24008,49563
80105,8,5,9,708,877,1588,3,0,3,375,473,845,67,102,168,7691,7236,14925,472,951,1417,44,0,41,232,45,272,1528,1046,2576,201,78,283,2652,2232,4888,13974,13045,27018,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,223,244,469,19,15,26,17,46,63,43,54,98,303,360,665,205,175,381,504,543,1049,0,0,0,46,54,94,16,14,31,61,64,129,2140,2396,4541,1401,2353,3751,42,37,79,18126,18441,36561
80106,0,0,5,348,469,819,0,0,0,0,0,0,47,43,88,4871,4425,9294,343,623,966,28,4,35,145,13,161,441,219,664,63,34,99,677,746,1419,6969,6576,13547,3,0,3,0,0,0,0,0,0,4,4,3,0,0,0,3,0,3,5,4,5,0,0,0,4,7,16,14,11,25,11,22,35,14,14,31,47,54,107,76,48,123,126,101,234,0,0,0,11,4,18,3,6,6,14,11,29,1204,1248,2453,603,928,1532,30,11,45,8955,8883,17839
80107,0,5,3,615,674,1286,0,3,6,0,0,0,27,34,57,16845,14766,31605,881,1564,2447,273,10,282,316,34,350,217,46,262,99,47,140,349,299,648,19620,17470,37092,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,5,6,18,0,0,0,8,4,7,61,96,160,32,79,114,24,9,25,121,187,305,203,111,317,338,302,637,5,0,5,16,12,27,8,0,5,27,16,42,1970,2416,4384,1891,3146,5042,66,30,101,23908,23381,47286
80108,0,0,0,177,228,409,0,0,0,0,0,0,17,8,18,3882,3511,7391,197,404,598,47,0,50,70,4,77,160,43,199,13,18,34,52,56,104,4616,4261,8877,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,5,0,0,0,3,3,9,18,37,53,12,24,38,4,12,16,44,69,111,50,37,89,98,109,207,0,0,0,4,0,5,4,0,4,6,0,6,729,774,1505,518,850,1371,10,16,18,5971,6014,11985
80109,3,3,4,509,618,1130,0,3,3,0,3,3,23,31,48,6392,5497,11895,345,842,1185,62,0,62,124,17,141,234,87,322,57,24,72,467,593,1056,8220,7709,15931,0,9,9,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,14,14,0,0,0,12,11,27,37,26,63,15,53,69,29,14,38,91,108,196,75,70,141,173,184,356,4,4,3,5,16,24,3,0,3,10,24,30,1141,1204,2348,774,1238,2014,36,27,68,10354,10389,20745
80110,0,0,0,148,179,324,0,0,0,0,0,0,0,4,6,2520,2134,4652,84,282,364,22,3,24,45,4,46,41,16,60,16,10,18,18,26,40,2893,2642,5532,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,4,17,13,24,7,14,20,5,0,5,20,31,51,25,14,45,49,44,99,0,0,0,3,6,9,0,0,0,0,6,8,358,389,750,214,376,591,4,8,12,3520,3472,6989
80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,94,225,4,9,9,4,0,4,0,0,0,0,0,0,0,0,0,11,6,14,148,108,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,6,22,31,55,13,26,42,0,0,0,190,161,354
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,9,4,15,0,0,0,0,0,0,0,0,5,46,53,98,11,3,13,0,0,3,0,0,0,3,0,5,0,0,0,16,6,23,83,75,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,19,14,17,32,0,0,0,104,111,216
90101,0,0,0,20,25,49,0,0,0,0,0,0,0,0,0,324,208,533,9,38,51,3,0,3,10,3,15,3,0,0,0,3,8,8,16,21,384,287,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,5,0,5,4,0,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,14,20,20,31,53,5,6,11,427,345,771
90102,0,0,0,0,0,5,14,8,22,0,0,0,0,0,0,28,17,47,0,9,9,0,0,0,21,11,30,11,3,16,4,5,7,17,19,33,90,67,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,9,20,28,13,3,15,24,23,49,0,0,0,4,9,13,5,0,5,8,9,14,10,4,10,3,4,10,0,0,0,129,112,239
90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15,39,6,3,7,0,0,0,0,0,0,0,0,0,0,0,3,20,9,28,47,30,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,9,0,0,0,53,43,93
90104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,420,722,13,19,31,74,10,80,21,6,28,5,0,7,3,0,5,34,36,66,454,487,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,16,4,9,16,0,0,0,0,0,0,0,0,0,0,0,0,31,53,83,34,59,96,3,5,6,524,610,1139
