SA3_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
50503,55570,56861,112430,5318,5826,11139,577,650,1223,518,614,1132,506,567,1073,132,142,278,22839,24816,47656,93,90,182,149,152,301,45,48,94,16,12,26,24876,27094,51969,3485,4208,7698,732,677,1412,34412,37806,72217,5072,4084,9158,95058,98748,193802
50601,23762,24007,47769,1954,2104,4056,232,258,481,206,222,431,209,212,422,116,120,233,11621,12377,24004,37,45,84,92,85,173,20,35,55,0,9,10,12532,13356,25886,1495,1904,3399,367,326,694,16342,17690,34031,2646,2235,4878,42757,43926,86679
50602,16102,15992,32094,1716,1760,3480,341,288,622,307,269,576,276,258,527,120,128,245,10657,10243,20898,35,44,82,83,85,167,34,33,68,3,0,3,11853,11339,23199,3171,3342,6516,381,298,676,17130,16740,33876,2770,2184,4951,35995,34922,70923
50603,23961,25231,49195,2748,2664,5417,286,262,545,267,250,515,223,243,464,102,130,223,10919,10707,21622,25,31,55,95,72,161,34,32,69,11,17,26,11954,11742,23690,5182,4983,10167,352,303,660,20240,19689,39934,2386,2227,4621,46590,47160,93749
50604,34658,34768,69430,2962,2951,5915,389,371,764,268,256,530,241,217,456,131,140,275,12395,12675,25066,51,68,125,104,100,205,34,43,71,20,22,45,13637,13886,27527,3168,3687,6856,455,312,770,20222,20836,41063,4264,3105,7371,59145,58716,117859
50605,17717,18168,35884,1628,1702,3327,74,82,162,101,107,205,124,127,253,45,38,89,5422,5700,11124,21,23,41,40,47,84,14,9,28,3,6,9,5847,6141,11990,541,697,1241,190,171,359,8201,8715,16919,1433,1208,2640,27352,28090,55441
50606,8556,8492,17047,768,889,1654,64,76,137,45,52,99,52,66,115,27,25,49,3652,4089,7746,15,14,25,22,23,46,0,0,0,0,0,0,3878,4346,8223,236,314,547,93,92,186,4979,5643,10620,1162,629,1793,14699,14764,29458
50607,9797,10558,20355,1246,1288,2535,169,195,359,190,199,391,162,149,305,59,64,120,5772,5833,11607,25,30,50,22,34,58,27,26,53,8,11,14,6439,6524,12959,1493,1499,2990,180,200,380,9359,9513,18872,1079,1120,2201,20235,21195,41423
50701,29401,30293,59700,2488,2693,5184,416,431,846,380,375,757,318,335,647,133,123,253,14427,15435,29863,52,52,99,100,112,215,60,53,112,3,0,6,15888,16914,32797,1987,2467,4452,431,372,806,20788,22447,43237,2801,2321,5127,52992,55065,108059
50702,9418,10068,19481,1055,1145,2201,227,282,509,253,307,554,127,149,277,48,45,93,4529,5128,9663,20,26,44,41,43,82,17,24,36,3,3,4,5267,5996,11262,982,1061,2048,195,214,411,7503,8418,15925,1335,1109,2440,18249,19598,37850
50703,10978,10646,21624,1009,1135,2153,148,148,293,95,130,220,131,126,257,58,54,114,5564,6025,11586,31,39,72,68,53,112,7,10,16,0,5,3,6101,6579,12675,763,976,1739,179,167,346,8055,8859,16913,2516,1000,3519,21546,20511,42053
50704,28235,30790,59024,2543,2711,5255,351,384,732,325,374,699,214,259,475,95,89,180,11743,13078,24820,32,37,71,76,70,147,50,33,83,3,3,3,12887,14326,27213,2416,2660,5073,282,302,580,18126,19995,38124,1968,1917,3883,48328,52697,101025
50705,34498,35381,69880,4141,4564,8703,766,756,1527,617,615,1229,683,676,1362,181,175,355,14271,15983,30253,115,125,241,176,195,372,82,81,160,0,4,3,16899,18611,35510,1560,1832,3393,569,561,1133,23169,25571,48737,4602,3308,7914,62268,64263,126533
50901,16180,16226,32412,2837,3007,5843,125,152,277,106,143,243,128,111,235,58,62,122,6008,6659,12669,29,35,64,51,52,104,11,13,24,0,0,0,6511,7227,13741,608,613,1223,189,191,377,10146,11038,21185,2800,2207,5014,29132,29479,58607
50902,15711,14782,30493,2305,2401,4700,91,91,184,100,92,197,133,127,260,60,56,118,4669,4715,9381,28,17,45,47,40,86,5,5,12,0,4,4,5141,5143,10283,431,503,929,135,110,245,8003,8155,16160,3745,2786,6534,27468,25725,53191
50903,5606,5198,10800,880,875,1754,21,26,45,35,30,68,27,26,49,19,24,41,1444,1498,2937,8,11,14,10,11,24,0,0,0,0,0,0,1562,1621,3189,177,180,365,43,37,73,2670,2718,5380,1113,1003,2117,9383,8913,18301
51001,7136,7185,14323,2114,2342,4452,190,205,397,232,269,507,264,270,538,54,78,134,2243,2569,4809,34,31,61,172,174,336,14,13,26,5,0,5,3204,3603,6811,441,623,1066,154,140,292,5909,6705,12618,2876,2630,5510,15928,16516,32442
51002,3834,2710,6539,1683,1649,3335,257,220,472,175,141,314,474,334,807,108,69,177,3068,2508,5574,40,33,67,79,68,146,5,3,10,5,3,3,4201,3383,7583,546,532,1071,108,119,227,6539,5682,12218,3098,1611,4708,13473,9996,23470
51003,4520,3441,7954,2225,2020,4243,178,133,308,183,137,315,381,325,708,83,68,153,3560,3248,6807,17,23,40,142,130,271,8,12,18,7,0,8,4551,4080,8634,438,524,960,151,92,242,7373,6714,14084,3103,1926,5023,14986,12079,27064
51101,4008,3871,7885,1119,1152,2275,44,42,89,58,52,111,67,62,129,40,32,69,1079,1138,2221,8,4,14,6,11,19,0,0,0,0,0,0,1314,1348,2662,162,180,343,58,48,104,2660,2732,5387,932,793,1730,7598,7400,15001
51102,2099,1869,3966,523,543,1068,54,56,113,43,47,94,78,67,144,29,27,54,747,737,1485,13,4,21,21,11,30,7,0,4,4,10,11,989,966,1945,185,242,433,54,32,81,1754,1781,3531,776,646,1425,4632,4294,8920
51103,8542,7459,16003,1559,1597,3158,207,179,385,207,188,396,333,279,610,132,123,249,3765,3416,7176,57,59,115,68,44,111,9,3,9,0,0,0,4775,4289,9065,829,766,1594,210,163,371,7366,6817,14181,3307,2032,5341,19216,16308,35528
51104,13976,13601,27581,2167,2232,4400,127,122,250,150,168,312,165,158,326,68,69,135,5125,5470,10591,33,35,72,90,100,187,14,22,36,6,3,6,5773,6148,11915,421,451,878,184,154,342,8542,8984,17534,3839,2962,6800,26359,25549,51904
59797,123,16,139,0,0,0,11,0,8,0,0,0,12,0,15,0,0,0,78,9,88,0,0,0,5,0,4,0,0,0,0,0,0,102,13,116,34,10,38,0,0,0,137,24,163,199,19,222,455,58,514
59999,365,234,595,139,96,234,161,141,302,131,129,257,206,200,407,42,44,91,889,802,1698,27,27,53,34,30,60,7,14,21,0,0,0,1499,1391,2889,228,255,488,32,21,50,1901,1766,3664,2225,1267,3492,4491,3264,7755
60101,5187,5332,10520,522,633,1160,115,114,235,104,109,216,77,82,151,12,19,33,37,36,71,1929,2236,4164,17,9,29,8,7,25,0,0,0,2300,2616,4917,90,105,196,53,65,122,2969,3422,6395,622,674,1298,8783,9426,18208
60102,15662,16934,32596,1181,1344,2528,593,548,1143,679,652,1328,362,405,769,59,59,115,119,127,249,5597,6116,11709,40,40,85,43,47,87,0,0,0,7490,7994,15484,874,957,1828,196,181,375,9735,10480,20214,1776,1376,3151,27173,28785,55965
60103,14759,15704,30462,968,1086,2053,1011,733,1745,867,674,1541,369,360,726,56,64,122,109,108,213,5330,5751,11082,32,21,52,32,36,75,0,0,0,7800,7745,15548,1516,1532,3049,281,199,481,10566,10571,21128,1655,1641,3293,26975,27913,54886
60104,9906,10724,20632,1021,1108,2126,454,477,927,428,447,876,257,271,530,58,71,134,122,140,260,2920,3214,6130,44,47,87,45,56,105,0,0,0,4333,4724,9054,735,815,1545,105,83,183,6192,6726,12921,532,625,1156,16630,18076,34704
60105,12806,13684,26486,1078,1139,2216,1228,1221,2447,1294,1384,2678,503,569,1069,93,120,210,195,177,370,4529,4712,9243,62,69,128,94,109,202,0,0,0,7996,8361,16358,2403,2627,5027,225,189,412,11701,12310,24008,1220,1250,2469,25722,27243,52966
60106,4864,4867,9722,684,763,1447,174,200,373,163,160,321,180,184,359,26,20,47,41,45,88,1636,1830,3466,14,17,36,13,14,21,0,4,3,2246,2471,4716,135,159,289,57,35,88,3117,3421,6542,627,618,1244,8605,8901,17504
60201,21790,23101,44890,1766,2024,3787,984,970,1950,1005,917,1925,725,780,1509,124,131,263,251,269,520,8749,10000,18747,79,78,159,46,55,103,0,4,4,11968,13208,25174,1908,1829,3732,305,285,594,15944,17341,33288,2272,2293,4564,40009,42736,82744
60202,7060,7060,14118,800,831,1630,320,332,656,246,254,502,296,311,609,40,43,86,106,93,198,1579,1720,3300,38,30,67,20,23,43,0,0,0,2645,2811,5461,198,142,338,48,38,85,3687,3827,7513,774,743,1521,11520,11631,23154
60203,11420,11048,22471,1669,1806,3480,447,465,917,412,403,815,467,486,954,64,72,134,138,154,295,2382,2593,4975,43,38,86,13,18,35,0,0,0,3974,4225,8201,225,233,450,98,64,164,5969,6331,12298,1520,1404,2922,18909,18779,37691
60301,3870,3432,7299,316,301,619,114,95,204,66,69,138,110,105,210,20,16,27,24,25,52,1033,1013,2050,8,7,18,7,5,10,0,0,3,1374,1335,2709,45,42,87,19,20,36,1752,1695,3453,581,496,1070,6204,5627,11827
60302,5976,5805,11780,834,897,1729,440,446,887,261,259,521,261,272,541,65,59,127,93,104,198,1311,1403,2714,33,32,65,30,25,52,0,0,0,2498,2611,5099,198,196,393,41,28,72,3567,3725,7296,783,779,1560,10331,10308,20637
60303,2154,1948,4103,311,331,641,106,97,205,106,99,211,91,88,176,3,7,17,27,33,61,512,502,1014,10,9,21,7,3,5,0,0,0,861,849,1710,113,126,242,13,9,21,1298,1319,2612,353,289,643,3809,3552,7360
60401,13496,14248,27742,1595,1785,3381,475,509,988,407,419,825,416,508,926,67,56,121,145,204,346,4115,4860,8975,40,31,75,34,32,64,0,0,0,5702,6616,12321,356,394,743,123,121,247,7770,8922,16694,1502,1573,3072,22769,24737,47511
60402,12725,13167,25892,1866,2080,3949,459,421,884,458,435,891,440,466,908,56,56,112,153,156,309,4059,4657,8716,30,41,73,29,35,60,0,0,0,5692,6264,11959,502,525,1025,127,135,261,8188,9011,17196,1447,1399,2848,22359,23579,45940
60403,4840,4453,9293,944,943,1886,250,187,433,229,189,415,213,229,443,46,50,100,71,83,156,919,979,1897,22,27,48,12,9,23,4,4,5,1756,1762,3519,194,166,361,53,31,79,2947,2901,5850,903,799,1704,8693,8154,16850
69797,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,6,0,5,4,0,4,13,0,19
69999,102,76,176,27,26,49,15,22,36,26,34,55,33,46,77,11,8,16,12,7,16,258,214,474,0,0,0,0,0,0,0,0,0,362,321,685,21,29,51,12,4,15,416,383,801,227,137,359,746,593,1338
70101,3824,3560,7382,498,499,997,800,726,1528,702,747,1449,738,663,1400,293,323,610,420,442,860,47,54,97,2437,2394,4833,152,147,290,6,0,3,5590,5490,11084,1611,1798,3409,151,125,276,7851,7917,15769,1410,1131,2544,13086,12612,25694
70102,11858,12044,23903,764,747,1506,733,793,1521,770,853,1621,680,754,1440,287,360,645,390,406,797,68,62,123,5031,5207,10244,87,101,191,4,0,6,8047,8534,16584,1971,2199,4174,294,223,518,11074,11705,22779,2186,2044,4232,25123,25791,50913
70103,5612,5085,10694,337,296,635,260,176,436,240,181,428,334,275,608,110,103,211,185,174,362,28,14,38,1433,1422,2851,13,3,21,0,0,0,2607,2343,4953,105,166,272,62,58,117,3113,2864,5976,2188,1020,3207,10911,8968,19876
70104,6632,6515,13151,690,699,1388,470,445,914,396,422,812,640,683,1320,231,253,483,322,339,661,28,45,73,4673,5100,9778,29,42,75,0,4,7,6799,7325,14122,593,814,1409,267,230,498,8349,9073,17421,1739,1555,3291,16720,17143,33864
70201,8029,8403,16429,945,1006,1947,370,473,845,510,661,1172,464,478,939,351,406,756,216,239,453,44,34,75,2526,2547,5068,63,74,137,4,0,4,4539,4918,9455,1019,1162,2180,195,172,371,6689,7262,13956,1981,1453,3430,16702,17121,33817
70202,1312,1317,2637,247,245,497,64,63,128,48,51,97,128,117,238,26,25,51,21,29,53,0,7,8,217,192,404,5,5,9,0,0,0,506,481,986,62,69,130,28,25,54,847,816,1666,306,220,530,2470,2359,4831
70203,5295,5126,10416,438,395,834,88,95,176,98,110,204,116,98,215,36,31,66,47,48,94,11,12,21,443,471,911,6,5,11,0,0,0,842,856,1702,102,116,212,29,41,71,1411,1400,2814,838,737,1574,7542,7265,14809
70204,3735,3769,7503,467,495,967,84,97,178,104,113,220,222,224,445,44,55,101,94,98,196,20,21,41,299,329,629,5,7,7,0,0,0,875,943,1812,69,98,164,21,22,42,1433,1551,2988,740,589,1327,5904,5908,11820
70205,4426,4412,8838,909,1004,1916,336,329,666,220,221,437,356,349,708,98,91,184,126,149,274,18,14,32,549,545,1094,13,21,29,0,0,0,1707,1716,3424,268,237,503,50,49,95,2929,3008,5936,1453,1103,2549,8803,8524,17326
79797,21,3,29,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,16,0,18,0,0,0,4,0,4,0,0,0,0,0,0,29,3,35,5,0,5,0,0,0,35,5,37,25,0,26,83,11,94
79999,289,235,525,65,51,117,115,113,226,114,111,223,145,141,283,42,41,86,72,59,128,7,13,16,112,103,215,7,5,14,0,0,0,608,587,1198,100,138,239,6,9,11,779,786,1563,666,577,1245,1733,1603,3337
80101,26587,27612,54197,1132,1100,2232,3483,3619,7100,838,839,1674,717,778,1498,178,193,376,231,234,462,66,91,151,124,107,232,10177,10277,20458,4,8,9,15817,16144,31964,3456,3588,7041,379,264,641,20780,21099,41877,1907,1799,3712,49275,50509,99780
80103,349,245,591,3,8,10,92,68,157,19,6,24,28,11,40,4,3,11,10,0,8,0,0,4,9,0,15,96,90,190,0,0,0,267,183,444,37,22,56,4,0,5,302,210,521,612,164,777,1260,622,1884
80104,17929,18377,36306,1202,1240,2444,3517,3414,6936,828,757,1584,843,936,1782,294,296,588,232,228,457,70,54,120,167,142,310,10116,10299,20414,0,3,3,16065,16120,32186,3282,3422,6706,336,210,551,20890,20996,41892,1375,1284,2652,40198,40655,80851
80105,9874,10534,20407,923,935,1857,3703,4103,7804,1307,1448,2755,1122,1054,2176,358,331,692,459,435,898,122,123,239,147,138,285,5854,5833,11690,0,0,0,13068,13477,26546,2949,3121,6066,251,225,477,17191,17750,34943,1874,1588,3462,28937,29876,58811
80106,5756,6315,12075,478,573,1050,1607,1695,3302,515,545,1063,513,467,981,147,135,284,167,161,334,31,32,64,54,60,118,3207,3420,6627,0,0,3,6246,6530,12773,1178,1270,2445,93,70,168,7992,8445,16433,919,936,1857,14671,15694,30367
80107,26034,27174,53213,966,976,1947,2137,2334,4471,380,379,758,449,471,925,113,115,232,133,112,247,44,41,82,73,70,140,8134,8309,16445,11,4,17,11470,11842,23317,1063,1150,2214,258,207,469,13767,14173,27941,1426,1441,2869,41234,42794,84025
80108,6808,7426,14236,182,189,377,607,552,1162,133,127,256,128,144,273,34,25,57,45,47,93,11,12,21,12,21,36,2322,2440,4756,0,0,0,3287,3374,6666,470,488,960,51,37,89,3998,4095,8088,437,444,883,11244,11962,23211
80109,8788,9588,18372,460,461,921,1436,1483,2922,378,353,724,310,337,642,96,98,195,110,110,222,28,34,62,49,49,96,3943,4137,8082,0,0,4,6352,6599,12953,1602,1729,3332,134,102,236,8549,8896,17445,742,731,1480,18080,19213,37296
80110,1177,1244,2430,54,62,119,547,593,1144,115,112,224,117,128,251,47,47,92,33,35,63,10,9,18,19,22,37,2259,2357,4617,0,0,0,3147,3305,6447,484,520,1006,42,42,81,3732,3933,7664,173,180,348,5081,5357,10441
80111,174,163,338,5,3,10,17,11,26,0,4,3,0,5,6,0,0,0,0,4,4,0,0,0,0,0,0,62,59,122,0,0,0,82,82,165,4,10,13,3,4,5,101,98,197,20,14,39,294,273,568
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,46,23,68,6,8,19,35,36,70,13,19,25,11,7,17,0,5,5,7,5,12,0,0,0,0,0,0,72,100,170,0,0,0,143,164,302,28,33,56,4,3,5,182,207,383,99,37,133,320,267,587
90101,397,350,746,62,54,117,19,8,22,7,5,15,11,5,17,0,3,3,76,79,161,0,5,4,10,0,11,9,3,14,0,0,0,132,115,243,18,14,31,0,0,0,211,189,397,349,103,457,961,641,1606
90102,181,162,346,3,7,11,0,0,4,0,0,0,4,5,9,0,0,0,36,34,69,0,0,0,4,3,4,4,5,6,0,0,0,48,48,95,8,0,7,0,0,0,59,56,111,49,52,101,281,271,557
90103,49,62,113,0,0,0,17,15,37,3,3,5,6,4,5,0,0,4,0,7,9,0,0,0,4,0,6,4,3,7,0,0,0,32,37,72,0,0,0,0,0,0,38,42,83,52,49,98,139,149,292
90104,503,562,1062,103,131,229,89,101,189,16,23,38,80,95,176,4,0,10,8,8,15,7,0,3,4,0,3,9,9,21,4,0,0,215,243,451,45,42,87,6,7,6,365,417,776,127,116,251,1001,1091,2091
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,5,6,4,5,0,8,6,4,11
