SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
10102100917,0,5,6,0,0,0,4,0,0,15,0,0,4,0,0,0,0,0,0,5,0,0,6,3,0,4,6,5,0,25,0,4,5,0,0,0,6,0,0,14,0,0,3,3,0,0,4,0,0,15,0,0,0,3,0,6,0,0,0,7,0,0,4,8,4,3,4,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,3,0,3,4,0,3,3,18,7,9,40,31,38,49,32,11,5,221
10102100918,0,0,0,4,0,4,7,0,12,32,0,0,8,0,3,4,3,3,5,30,0,6,4,3,4,3,4,3,0,36,0,6,4,0,8,4,3,0,0,28,0,0,11,5,13,5,0,0,0,37,0,0,3,3,4,10,0,0,0,24,0,0,8,9,16,9,0,0,0,48,0,0,0,6,0,0,0,0,0,7,0,0,0,4,7,5,0,0,0,13,0,0,3,0,0,5,4,24,28,67,9,17,51,52,63,67,55,91,88,497
10102100919,4,8,6,0,0,5,0,5,0,23,3,6,11,6,10,6,7,5,0,44,0,6,12,10,3,9,5,0,0,49,0,9,15,5,0,5,0,0,0,42,0,4,9,8,13,4,0,0,0,35,0,0,6,6,5,9,0,0,0,29,0,0,12,16,7,13,0,0,0,44,0,0,0,5,4,6,0,0,0,15,0,0,0,5,0,6,0,0,0,10,0,5,7,4,5,0,13,0,0,32,18,39,95,76,61,68,48,20,4,441
10102100920,0,0,7,0,3,0,3,0,0,19,0,0,13,6,3,0,0,0,0,26,0,3,17,9,0,8,0,0,0,36,0,0,7,14,3,0,0,0,0,27,0,0,10,4,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,3,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,5,11,21,34,83,10,8,84,62,32,34,29,30,35,327
10102100921,0,3,12,4,0,0,0,0,0,18,0,7,12,6,4,3,0,0,0,32,0,3,20,7,8,8,0,0,0,54,0,5,17,13,10,4,0,0,0,47,0,0,4,8,4,5,0,0,0,18,0,0,7,9,4,0,3,0,0,29,0,0,11,9,12,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,0,0,3,0,3,3,5,0,0,16,19,30,122,51,63,41,26,13,0,365
10102100923,0,3,0,5,8,6,0,4,0,26,0,6,4,3,3,3,9,0,0,33,0,8,5,10,3,8,0,0,0,25,0,4,14,10,9,0,4,0,0,39,0,0,3,7,3,0,0,0,0,18,0,0,9,3,7,0,0,0,0,29,0,0,6,17,18,5,0,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,9,0,0,3,0,0,0,16,22,27,59,68,68,49,34,29,13,364
10102100924,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,7,0,0,0,19
10102100925,3,8,10,4,3,8,4,0,0,34,0,10,21,16,0,0,0,0,0,51,0,4,31,14,7,3,4,0,0,56,0,9,23,12,6,4,5,0,0,49,0,0,18,11,5,3,0,0,0,37,0,0,10,0,7,4,0,0,0,26,0,0,9,13,7,4,0,0,0,38,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,6,6,5,0,6,0,0,0,28,11,40,152,96,38,42,18,8,5,414
10102100926,0,3,12,3,0,7,0,0,0,23,0,0,19,5,0,5,0,0,0,27,0,7,11,5,7,0,0,0,0,29,0,0,6,10,3,0,0,0,0,24,0,0,7,4,6,0,0,0,0,23,0,0,3,4,0,0,0,0,0,7,0,0,0,9,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,3,0,0,0,0,18,4,18,82,50,25,28,10,3,0,219
10102100927,0,3,4,0,5,4,5,0,3,24,0,0,0,3,6,4,0,0,0,16,0,0,6,3,0,3,4,0,0,23,0,0,3,3,0,0,4,0,0,15,0,0,3,19,7,0,3,0,0,27,0,0,5,6,6,4,0,0,0,15,0,0,5,17,15,3,0,0,0,42,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,19,20,46,67,50,19,17,6,7,254
10102100928,0,0,4,0,0,5,0,0,0,17,0,6,3,0,5,8,0,0,0,25,0,3,16,7,4,5,3,0,0,38,0,3,8,3,3,3,0,0,0,28,0,0,14,0,8,5,4,0,0,37,0,0,3,3,3,7,0,0,0,16,0,0,4,9,9,0,0,0,0,25,0,0,0,4,0,0,0,0,0,3,0,0,5,0,9,0,0,0,0,11,0,0,8,0,3,9,3,3,0,22,16,24,85,43,53,43,36,17,7,338
10102100929,0,4,9,0,4,3,0,3,6,27,0,4,10,3,6,3,6,4,0,34,0,3,23,4,6,8,0,0,0,52,0,6,20,11,9,5,4,0,0,51,0,0,7,7,6,4,0,0,0,29,0,0,13,7,3,0,0,0,0,28,0,0,15,7,4,6,0,0,0,30,0,0,0,0,0,0,3,0,0,6,0,0,0,0,6,0,0,0,0,5,4,4,6,6,3,3,3,0,3,34,17,29,117,65,56,55,46,43,53,485
10102101001,0,0,0,0,0,5,0,0,0,4,0,0,4,0,0,5,0,0,0,10,0,0,8,0,5,0,0,0,0,12,0,0,3,3,3,0,0,0,0,10,0,0,3,8,0,0,0,0,0,12,0,0,4,0,6,0,0,0,0,11,0,0,7,3,3,4,0,0,0,16,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,13,8,9,34,30,29,22,10,7,8,149
10102101002,0,0,0,0,0,0,0,4,0,8,0,0,0,3,5,5,7,3,0,26,0,4,5,0,0,11,7,0,0,25,0,0,3,0,4,6,4,4,0,25,0,0,5,3,0,0,0,0,0,12,0,0,0,3,7,3,0,0,0,19,0,0,0,14,9,19,3,0,0,48,0,0,0,7,3,5,5,0,0,17,0,0,0,0,14,10,3,0,0,32,0,0,4,3,4,10,0,0,0,15,20,15,34,36,57,68,52,20,0,297
10102101003,0,0,0,0,0,6,3,6,0,14,0,5,3,0,7,8,9,0,0,28,0,3,0,0,0,0,4,5,0,17,0,4,3,0,0,3,3,3,0,23,0,0,9,4,4,6,6,0,0,21,0,0,9,5,9,4,0,0,0,26,0,0,4,0,15,19,9,3,0,50,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,17,0,0,0,23,0,0,0,0,0,0,0,0,0,0,25,28,30,15,47,71,52,19,3,287
10102101004,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6,0,0,0,0,16,0,0,4,0,0,6,7,3,0,23,0,0,6,6,3,4,0,0,0,21,0,0,0,4,5,0,0,0,0,15,0,0,10,3,11,4,4,0,0,29,0,0,8,16,9,4,0,0,0,40,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,11,0,0,4,0,6,0,0,0,0,12,18,10,42,43,70,23,15,11,0,237
10102101006,0,8,8,5,3,0,0,0,0,27,0,3,16,7,9,0,5,3,0,47,0,6,24,13,6,4,0,0,0,63,0,3,12,7,0,0,0,0,0,26,0,0,14,13,9,0,0,0,0,40,0,0,4,4,9,4,0,0,0,19,0,0,11,9,5,4,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4,0,7,14,5,3,5,0,0,0,38,11,45,129,89,58,52,27,10,7,423
10102101007,0,0,0,0,5,3,0,0,0,17,0,6,7,5,0,3,0,0,0,23,0,0,3,3,6,4,0,0,0,17,0,0,5,4,4,4,0,0,0,19,0,0,7,4,0,6,0,0,0,12,0,0,0,8,4,0,0,0,0,17,0,0,4,0,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,5,10,0,0,0,25,10,14,55,35,33,33,21,4,3,215
10102101008,0,0,9,10,4,3,8,0,0,36,0,10,13,5,4,3,0,0,0,34,0,0,19,14,3,11,3,0,0,56,0,3,21,12,5,3,6,0,0,49,0,3,18,10,8,11,0,0,0,43,0,0,11,11,4,0,0,0,0,27,0,0,7,12,7,4,0,0,0,35,0,0,0,3,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,4,3,0,13,0,7,8,4,0,0,34,25,35,130,84,57,59,45,15,4,451
10102101009,6,0,0,5,3,0,3,0,0,18,0,3,9,7,3,10,5,0,0,35,0,5,10,5,11,7,4,0,0,38,0,4,8,6,0,7,0,0,0,35,0,0,7,9,6,0,0,0,0,27,0,0,4,10,9,6,0,0,0,19,0,0,7,6,3,5,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,5,0,0,0,3,16,28,60,62,48,60,27,23,7,319
10102101010,0,4,8,4,0,0,0,0,0,19,0,10,11,10,4,8,0,0,0,35,0,4,17,9,10,7,0,0,0,44,0,0,11,12,8,3,0,0,0,45,0,0,19,7,4,6,0,0,0,35,0,0,12,7,5,0,0,0,0,24,0,0,3,12,7,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,12,0,4,0,0,0,0,20,13,32,109,66,47,46,23,9,3,338
10102101011,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,5,0,3,9,6,0,0,27
10102101012,0,0,4,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,3,0,4,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,7,0,0,4,4,7,5,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,22,18,10,7,0,0,0,77
10102101013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10102101014,0,0,0,5,0,3,0,3,0,10,0,0,3,0,0,0,0,4,0,7,0,4,0,0,6,7,4,5,0,17,0,0,0,4,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,6,0,7,0,26,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,21,4,7,18,21,27,26,18,24,0,146
10102101015,0,10,23,7,0,5,3,0,0,47,0,18,35,7,6,4,4,0,0,86,0,14,37,26,6,11,3,0,0,98,0,3,16,10,5,5,0,0,0,37,0,4,21,13,4,0,3,0,0,54,0,0,7,3,10,4,0,0,0,22,0,0,7,9,9,4,6,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,24,7,0,3,0,0,0,35,5,65,222,105,56,53,40,14,3,559
10102101016,0,5,5,4,3,0,3,3,0,25,4,3,8,0,6,3,0,0,0,25,0,5,6,9,4,4,3,0,0,35,0,4,6,8,5,9,0,0,0,25,0,0,9,8,20,3,0,0,0,41,0,0,6,5,12,0,0,0,0,27,0,0,3,23,17,0,4,0,0,53,0,0,0,4,0,0,0,0,0,11,0,0,0,4,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,4,20,23,42,80,79,40,22,24,3,332
10102101017,0,3,7,4,0,5,3,0,0,21,0,4,15,3,7,4,3,0,0,32,0,4,23,16,5,6,6,0,0,60,0,5,23,12,6,10,0,0,0,63,0,8,23,3,10,6,0,0,0,56,0,4,16,15,4,3,0,0,0,48,0,0,22,10,9,3,0,0,0,46,0,0,0,3,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,9,0,3,8,0,0,0,3,0,0,15,11,40,154,79,49,49,28,11,4,432
10102101201,0,0,0,0,0,0,0,4,0,8,0,4,3,4,0,0,0,0,0,3,0,0,0,0,7,4,0,0,0,14,0,0,5,3,7,3,0,0,0,15,0,0,9,0,0,4,0,0,0,15,0,0,6,3,3,3,0,0,0,15,0,0,3,15,11,7,0,0,0,37,0,0,0,0,0,5,0,0,0,7,0,0,0,5,3,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,11,6,27,37,33,29,9,5,0,157
10102101202,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,3,0,0,0,14,0,0,0,0,5,3,0,0,0,12,0,0,8,0,0,5,0,0,0,17,0,3,7,5,0,4,0,0,0,27,0,0,4,9,6,6,0,0,0,24,0,0,0,14,11,12,0,0,0,36,0,0,3,3,9,0,0,0,0,12,0,0,3,3,6,10,0,0,0,24,0,0,4,0,0,0,0,0,0,0,13,16,31,33,51,47,10,3,0,207
10102101203,0,3,4,0,3,4,0,0,0,15,0,4,3,0,3,0,0,0,0,22,5,4,4,7,3,0,0,0,0,21,0,0,0,6,5,3,0,0,0,22,0,4,11,11,9,6,6,0,0,40,0,0,0,6,11,12,0,0,0,32,0,0,18,23,35,11,5,0,0,93,0,0,5,7,15,6,0,0,0,33,0,0,0,6,16,5,0,0,0,34,4,3,4,0,6,0,0,0,0,20,52,39,53,93,113,63,25,9,0,444
10102101204,4,0,0,0,4,0,0,0,0,12,0,0,0,4,3,0,0,0,0,8,0,4,4,6,0,3,0,0,0,17,0,6,0,3,3,0,3,0,0,18,0,0,0,0,0,4,0,0,0,13,0,0,4,9,8,4,3,0,0,29,0,0,6,16,15,11,0,0,0,49,0,0,0,5,8,4,0,0,0,19,0,0,0,11,18,5,0,0,0,44,0,0,0,0,0,0,3,0,0,7,33,20,27,71,65,44,17,0,0,265
10102101205,3,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,11,0,3,0,3,3,0,0,5,0,20,0,5,4,5,4,5,3,0,0,22,0,0,5,4,10,0,0,0,0,22,0,0,4,0,3,5,0,0,0,13,0,3,9,10,24,12,0,0,0,66,0,0,0,0,4,8,0,0,0,14,0,0,0,9,18,13,0,0,0,29,0,0,3,0,0,0,0,0,0,3,41,24,31,41,69,48,7,3,0,260
10102101206,0,5,0,3,0,0,0,0,0,6,0,3,3,0,4,7,0,0,0,12,0,0,0,0,4,9,0,0,0,18,0,0,4,0,3,7,0,0,0,20,0,0,0,0,7,4,4,0,0,26,0,0,3,6,3,0,0,0,0,18,0,0,6,8,19,10,4,0,0,43,0,0,3,3,4,5,0,0,0,17,0,0,0,12,25,18,3,0,0,63,0,0,0,0,0,0,0,0,0,4,31,25,26,47,84,68,25,4,0,315
10102101207,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,4,12,0,4,7,0,0,0,23,0,4,5,0,5,5,0,0,0,17,0,0,3,0,0,4,0,0,0,13,0,0,4,9,3,3,0,0,0,15,0,0,6,5,11,3,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,6,3,0,0,10,10,9,37,18,40,43,20,5,0,183
10102101208,0,4,3,6,0,4,10,0,0,27,0,3,10,6,3,6,0,0,0,34,0,0,4,12,3,3,3,0,0,30,0,5,17,9,9,8,3,0,0,46,0,0,13,5,4,8,4,0,0,37,0,0,0,11,5,5,0,0,0,22,0,0,11,15,9,4,0,0,0,38,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,3,4,0,0,3,4,3,0,0,0,16,38,16,59,58,54,67,47,15,4,359
10102101209,0,0,0,4,5,4,3,3,0,18,4,8,0,5,5,3,7,0,0,32,0,9,8,7,15,13,0,0,0,48,0,4,10,10,10,10,0,0,0,45,0,3,10,10,11,25,3,0,0,62,0,4,6,15,20,4,0,0,0,43,0,0,9,20,43,21,5,0,0,94,0,0,3,5,9,3,0,0,0,23,0,0,4,15,22,9,0,0,0,55,0,4,3,3,5,0,3,0,0,28,77,49,70,105,154,104,35,16,3,608
10102101210,0,0,0,0,0,8,0,0,0,13,0,3,5,0,3,3,0,0,0,19,0,6,7,3,4,7,4,0,0,31,0,6,13,0,7,7,0,0,0,36,0,0,6,8,7,7,3,0,0,34,0,0,6,5,9,3,0,0,0,27,0,0,12,23,20,9,4,0,0,66,0,0,0,6,4,10,0,0,0,19,0,0,0,5,7,0,0,0,0,16,0,0,3,3,0,0,4,0,0,9,35,16,58,64,72,57,32,17,0,346
10102101211,3,0,4,4,0,5,0,0,0,20,0,11,3,5,3,6,0,3,0,30,0,4,0,5,8,5,0,0,0,29,0,9,9,10,11,9,0,0,0,47,0,0,9,7,15,3,7,0,0,39,0,0,5,3,13,0,0,0,0,27,0,0,14,26,28,14,0,0,0,85,0,0,0,11,13,9,0,0,0,31,0,0,0,13,20,10,0,0,0,49,0,0,0,0,0,0,0,0,0,0,67,40,47,93,122,69,19,8,3,484
10102101212,0,6,3,3,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,8,0,3,3,3,8,4,0,0,0,22,0,0,8,0,9,7,0,0,0,30,0,4,8,9,5,0,0,0,0,29,0,0,4,5,10,6,0,0,0,25,0,0,5,9,22,3,0,0,0,44,0,0,0,3,4,0,0,0,0,9,0,0,0,0,6,0,0,0,0,10,0,0,0,4,0,0,0,0,0,8,35,23,39,47,75,28,12,7,3,277
10102101213,0,6,0,0,0,0,4,0,0,18,0,8,6,0,3,0,4,0,0,23,0,4,9,3,4,5,4,0,0,29,0,0,0,8,5,0,4,0,0,18,0,3,7,9,14,11,0,0,0,41,0,0,5,10,6,8,0,0,0,26,0,0,10,21,34,16,0,0,0,84,0,0,0,4,0,0,0,0,0,13,0,0,0,14,11,11,0,0,0,36,0,0,3,3,7,0,3,0,0,18,34,33,40,75,100,77,39,16,4,420
10102101214,3,3,6,0,0,5,9,5,0,26,0,0,4,3,4,0,4,0,0,26,0,8,10,5,0,0,9,0,0,25,0,4,0,5,5,6,4,0,0,19,0,3,8,6,3,12,4,0,0,29,0,0,12,5,5,4,0,0,0,34,0,6,4,22,19,30,0,0,0,79,0,0,4,8,11,9,0,0,0,26,0,0,0,4,25,7,0,0,0,32,0,6,0,0,0,0,0,0,0,15,44,36,45,59,89,90,40,17,0,424
10102101215,0,0,0,0,0,0,0,0,0,11,0,3,5,4,3,0,7,0,3,24,0,0,7,4,4,0,4,0,0,20,0,0,11,5,3,5,4,0,0,31,0,0,10,17,11,5,4,0,0,35,0,0,8,10,5,7,0,0,0,23,0,4,6,26,21,9,0,0,0,66,0,0,0,10,4,0,0,0,0,18,0,0,4,10,9,0,0,0,0,27,0,0,7,0,4,0,0,0,0,16,23,17,54,100,67,38,34,24,6,366
10102101216,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,4,0,9,0,5,3,3,0,7,5,0,0,19,0,0,7,4,4,4,0,0,0,21,0,0,8,3,5,5,0,0,0,25,0,0,4,9,8,7,0,0,0,27,0,0,4,15,19,7,5,0,0,43,0,0,0,4,3,0,0,0,0,10,0,0,0,5,4,4,5,0,0,18,0,0,0,0,0,0,0,0,0,0,19,17,32,42,51,44,29,9,9,241
10102101217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,4,0,14,9,12,0,0,49
10102101218,0,6,4,0,3,4,0,0,0,15,3,3,15,9,5,5,8,0,0,36,0,4,4,6,9,9,3,3,0,41,0,4,11,4,4,5,6,0,0,31,0,0,16,9,4,8,4,0,0,39,0,0,12,12,5,5,0,0,0,36,0,0,10,17,13,6,0,0,0,55,0,0,0,3,8,0,0,0,0,6,0,0,0,3,6,4,0,0,0,11,0,3,6,0,5,3,0,0,0,16,36,35,83,79,64,49,45,15,3,397
10102101219,0,3,14,0,4,0,0,0,0,24,0,4,17,11,5,3,0,0,0,56,3,15,21,10,13,8,7,4,0,68,0,5,15,15,12,9,8,0,0,63,0,7,21,10,9,3,0,0,0,47,0,0,8,10,5,10,0,0,0,30,0,0,11,20,14,3,0,0,0,58,0,0,6,4,0,5,0,0,0,7,0,0,4,0,6,0,0,0,0,5,0,4,14,16,12,11,0,3,0,56,21,43,141,107,73,78,39,23,5,528
10102101220,0,0,4,3,0,6,0,3,0,25,0,4,5,0,4,9,0,0,0,29,0,4,11,7,8,6,0,0,0,37,0,3,8,8,5,10,5,0,0,38,0,0,9,8,11,3,0,0,0,27,0,0,6,6,3,5,0,0,0,23,0,0,13,15,9,10,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,8,0,0,7,0,4,5,4,0,0,16,18,28,81,60,52,69,32,18,7,358
10102101221,0,4,4,0,4,0,0,0,0,15,0,3,3,5,3,0,0,0,0,20,0,6,7,7,8,0,5,0,0,27,0,5,6,5,6,0,0,0,0,29,0,0,12,3,4,0,0,0,0,22,0,3,5,8,7,0,0,0,0,21,0,0,3,15,8,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,22,59,53,52,20,4,0,0,232
10102101222,0,0,0,4,0,5,4,0,0,18,0,5,6,3,0,5,3,0,0,31,0,3,4,10,3,10,3,0,0,33,0,3,11,9,9,4,0,0,0,41,0,0,9,8,14,8,0,0,0,39,0,0,5,10,4,3,0,0,0,31,0,0,8,22,22,9,5,0,0,71,0,0,0,3,4,3,0,0,0,9,0,0,3,3,13,4,0,0,0,24,0,0,0,0,0,0,0,0,0,3,28,35,52,87,89,61,38,14,4,400
10102101223,0,0,3,3,4,4,9,3,0,28,0,4,3,3,0,3,0,0,0,18,0,6,9,10,8,4,8,0,0,53,0,0,11,4,3,3,0,0,0,21,0,0,13,9,9,9,5,0,0,43,0,0,8,9,10,9,5,0,0,39,0,0,10,32,29,15,4,0,0,86,0,0,0,4,3,0,0,0,0,10,0,0,0,4,9,3,0,0,0,15,0,0,12,8,0,3,6,0,0,38,33,26,85,95,76,69,54,23,10,467
10102101224,0,4,0,0,0,3,3,6,0,19,0,6,0,0,0,8,0,6,0,22,0,0,3,7,8,5,0,0,0,27,0,6,0,3,0,3,7,5,0,29,0,9,8,0,10,7,4,0,0,35,0,0,0,7,7,8,0,0,0,24,0,0,5,20,35,15,3,0,0,77,0,0,4,9,11,5,9,0,0,28,0,0,0,5,26,7,0,0,0,46,0,0,0,0,4,5,0,0,0,16,46,42,34,54,109,91,48,17,0,445
10102101225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10102101226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
