SA2_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
402051049,12,5,8,12,8,3,10,14,22,35,7,28,39,14,33,52,0,3,3,0,0,0,0,0,0,21,30,49,16,35,52,27,35,64,169,229,403,209,290,497,140,194,332,1334,1462,2789,1408,1588,2995,1353,1527,2882
402051050,8,9,9,19,9,6,19,11,27,30,7,20,35,21,25,45,0,0,0,0,0,0,0,0,0,14,31,41,16,37,50,31,32,64,175,158,338,164,162,327,76,61,139,1413,1445,2863,1383,1397,2774,1263,1311,2579
402051051,23,8,6,16,14,5,21,26,32,57,20,26,42,22,32,60,0,0,0,0,0,0,3,0,3,39,45,87,23,31,58,41,43,82,212,211,425,194,169,360,139,121,265,1443,1416,2865,1439,1439,2880,1550,1513,3064
402051052,45,24,36,60,46,36,79,34,57,92,32,44,74,54,78,135,0,0,0,3,0,4,0,0,0,53,84,138,56,86,139,100,112,214,431,584,1013,372,443,818,349,333,684,1987,2180,4165,1999,2185,4181,2228,2301,4529
402051053,28,17,12,28,20,28,46,38,49,93,29,53,73,52,74,126,0,0,0,0,0,0,0,0,0,52,69,120,43,66,108,77,97,175,396,403,800,314,355,675,242,230,471,2539,2643,5180,2379,2574,4952,2510,2626,5129
402051054,15,7,11,23,10,13,23,32,47,80,41,51,90,39,53,97,0,0,0,0,3,3,0,0,0,32,60,101,50,61,116,51,66,124,337,327,668,341,336,686,195,156,355,2102,2192,4290,2117,2177,4293,2088,2106,4201
402051055,32,13,19,31,8,9,18,32,40,74,20,45,62,31,48,80,0,0,0,0,0,0,0,0,0,45,60,105,29,63,93,39,59,99,267,295,565,238,271,513,191,164,356,1540,1675,3214,1521,1611,3126,1606,1606,3212
403011056,14,10,10,23,10,20,28,22,37,62,17,32,53,20,41,67,0,0,0,0,3,4,0,0,3,30,45,74,34,46,76,38,62,96,323,365,687,330,392,722,280,276,555,1630,1811,3437,1737,1904,3640,1963,1974,3942
403011057,44,16,15,28,18,27,44,43,58,97,25,56,84,40,66,103,0,4,3,0,0,0,0,0,0,67,80,148,46,69,115,62,90,151,655,695,1356,646,713,1358,322,350,676,2462,2775,5229,2552,2796,5346,2292,2531,4825
403021058,47,17,33,43,38,20,59,29,50,79,35,48,84,48,60,105,0,0,0,0,0,0,0,0,0,47,76,123,52,74,124,82,83,161,340,349,686,376,389,766,256,239,496,1712,1864,3580,1913,2033,3946,2017,2074,4085
403021059,15,3,16,19,10,8,21,28,33,61,17,30,48,34,48,78,0,0,0,0,0,4,0,0,0,33,42,78,23,48,68,45,59,101,271,260,533,196,194,390,140,109,257,1740,1791,3528,1616,1680,3297,1586,1625,3212
403021060,16,3,7,9,11,10,22,17,38,55,15,33,41,26,34,60,0,0,0,0,0,0,0,0,0,26,45,66,20,41,56,35,48,80,181,161,339,186,206,391,136,101,237,1186,1159,2339,1217,1305,2521,1325,1364,2691
403021061,39,21,29,50,21,28,53,29,54,77,38,43,75,30,47,77,5,0,7,0,5,5,0,0,0,47,74,124,58,77,127,53,77,131,473,506,977,379,412,789,392,370,753,1991,2161,4150,2111,2392,4503,2298,2497,4803
403021062,26,19,17,37,25,28,56,37,51,86,26,43,60,40,48,89,0,0,4,0,0,0,0,0,0,49,68,118,46,56,101,62,80,149,390,422,810,338,405,747,224,229,454,1733,1873,3602,1880,1973,3855,2095,2250,4347
403021063,4,8,8,14,11,7,15,9,31,40,3,29,37,22,35,57,0,0,0,0,0,0,0,0,0,13,32,48,11,38,48,34,41,73,153,129,281,169,164,335,99,81,180,1314,1423,2740,1369,1512,2881,1413,1492,2910
403021064,40,30,34,60,26,25,57,24,48,76,18,38,52,44,50,89,5,6,3,5,0,5,0,3,0,47,79,123,53,66,120,67,74,145,360,401,762,412,474,884,257,271,529,1707,1854,3558,2002,2275,4283,2036,2370,4406
403031065,3,0,0,4,0,5,3,11,14,28,5,11,10,11,15,30,0,0,0,0,0,0,0,0,0,12,14,31,4,16,19,12,17,31,90,95,185,105,110,211,60,82,148,693,685,1377,656,707,1367,712,701,1420
403031066,29,7,10,17,17,16,34,10,14,28,11,26,31,16,12,29,0,0,5,0,0,0,0,0,0,20,32,57,18,36,49,27,25,60,136,150,289,162,173,337,133,144,280,1112,1415,2520,1228,1508,2730,1240,1389,2628
403031067,16,14,4,23,6,4,13,28,49,78,19,23,43,29,41,66,0,0,0,0,5,5,0,0,0,34,57,94,31,34,63,34,46,82,179,182,358,220,200,422,124,97,224,1628,1678,3311,1782,1821,3607,1845,1919,3765
403031068,18,16,17,37,19,15,28,32,39,75,31,38,64,30,55,77,4,0,4,3,0,3,0,0,0,48,50,96,47,52,105,47,64,110,303,279,584,289,296,583,158,167,326,2239,2342,4576,2283,2545,4830,2300,2390,4690
403031069,20,9,6,20,11,13,24,33,44,76,24,32,64,44,45,84,0,0,0,0,0,0,0,0,0,41,56,95,34,43,86,58,54,108,305,333,643,346,363,716,152,158,313,2394,2533,4932,2474,2597,5069,2441,2522,4960
403031070,20,13,16,28,20,18,34,10,35,45,17,27,48,18,35,59,0,0,4,0,0,4,0,0,0,21,45,62,31,43,73,43,53,92,174,179,356,222,263,481,153,141,293,1083,1091,2176,1155,1212,2368,1169,1220,2390
403041071,18,11,5,18,17,13,30,15,46,61,20,24,40,26,43,65,0,0,0,0,0,0,0,0,0,22,59,82,29,27,59,43,58,100,163,167,332,182,179,361,130,143,270,1723,1837,3562,1589,1663,3249,1577,1614,3194
403041072,28,8,20,35,15,23,35,27,55,78,16,51,66,36,69,109,0,0,0,0,0,3,0,0,0,31,71,105,29,73,99,53,90,141,452,445,902,634,634,1263,427,394,816,2019,2201,4224,2298,2480,4780,2219,2444,4664
403041073,19,14,16,26,7,7,12,14,31,49,15,23,41,16,35,48,0,0,0,0,0,0,4,0,3,23,42,68,27,45,72,25,48,71,323,282,600,358,432,792,420,367,786,1141,1243,2384,1296,1441,2730,1363,1380,2743
403041074,21,9,12,18,7,14,21,11,27,39,18,36,54,21,37,59,0,0,0,0,0,0,0,0,0,20,41,63,27,45,74,29,49,82,387,361,745,497,581,1074,230,235,470,1318,1332,2648,1478,1606,3082,1230,1463,2696
403041075,0,5,0,0,0,0,4,3,12,15,5,5,10,7,8,13,0,0,0,0,0,0,0,0,0,6,14,19,12,6,14,6,7,12,40,27,73,55,65,113,63,61,124,359,416,768,351,377,729,358,373,723
403041076,0,0,3,0,5,0,3,8,12,23,12,14,20,5,5,15,0,0,0,0,0,0,0,0,0,11,11,23,9,12,24,12,11,20,58,53,108,88,63,151,46,47,90,644,650,1300,716,638,1358,697,716,1410
403041077,22,3,12,13,7,14,28,16,21,42,14,29,47,30,32,61,0,0,0,0,0,0,0,0,0,25,28,57,22,41,61,36,47,81,231,238,468,219,198,423,122,94,218,1566,1589,3158,1496,1557,3052,1488,1494,2977
403041078,10,0,7,10,3,9,9,6,14,19,16,17,28,9,16,35,0,0,4,0,0,0,0,0,0,8,23,34,17,25,42,13,29,46,180,185,364,124,137,255,162,182,344,833,958,1789,786,911,1695,892,955,1844
403041079,10,12,23,32,11,7,18,12,27,40,15,32,44,15,24,43,0,0,0,0,0,0,0,0,0,17,35,50,27,50,77,28,31,60,253,249,505,288,302,587,261,250,510,992,1085,2078,1001,1098,2098,1060,1126,2178
403041080,17,10,13,21,14,8,18,28,44,71,16,44,57,27,43,68,0,0,0,0,0,0,0,0,0,33,54,85,28,51,80,38,51,89,249,287,534,277,256,536,174,155,329,1741,1903,3641,1681,1840,3520,1680,1784,3464
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,4,3,0,3,0,4,7,10,0,8,8
403041083,3,4,3,6,4,4,7,11,24,36,10,12,24,22,18,44,0,0,0,0,0,0,0,0,0,17,21,36,9,16,30,26,21,50,117,124,243,173,193,365,163,163,323,789,769,1552,789,834,1628,956,981,1938
403041084,24,9,15,25,12,11,21,13,49,64,28,35,63,18,52,65,4,6,9,0,0,3,0,0,0,28,63,94,37,55,92,31,57,90,330,372,706,387,408,797,313,287,601,1664,1849,3513,1763,1865,3624,1675,1789,3467
403041085,17,3,12,16,10,16,25,20,36,49,16,31,56,22,40,61,0,0,0,0,0,0,0,0,0,24,45,68,26,47,75,33,53,90,299,308,609,320,320,638,286,261,548,1138,1184,2320,1232,1268,2499,1312,1328,2635
403041086,11,8,13,23,6,8,14,19,21,40,18,27,42,20,37,60,0,0,0,0,0,0,0,0,0,29,30,53,29,37,64,27,45,73,202,230,435,190,235,423,166,188,352,1194,1315,2509,1207,1286,2492,1263,1360,2622
403041088,11,0,0,0,0,7,12,8,14,19,7,3,8,6,8,15,0,0,0,0,0,0,0,0,0,10,18,28,6,3,11,10,16,24,61,71,135,90,94,183,88,67,152,484,492,969,457,518,973,465,477,938
403041089,5,6,19,22,13,12,23,25,41,61,18,32,56,25,36,64,0,0,0,0,0,0,0,0,0,28,42,68,26,49,79,36,52,91,201,192,393,183,202,389,131,121,252,1646,1672,3321,1624,1714,3335,1475,1571,3047
403041177,18,9,23,31,15,18,28,23,33,51,17,45,63,34,60,95,0,0,0,0,0,0,0,0,0,21,51,69,31,66,94,53,69,121,317,332,649,392,396,786,255,324,575,1316,1385,2697,1733,1832,3567,1987,2102,4092
403041178,9,4,8,15,3,7,12,19,25,46,14,26,40,22,39,60,0,0,3,0,0,4,0,0,0,21,32,59,22,35,59,22,47,77,324,325,650,244,295,542,195,159,357,1331,1386,2718,1329,1500,2831,1434,1577,3013
404011090,29,14,10,22,13,20,32,12,17,37,24,23,44,21,24,45,5,3,9,0,0,0,0,0,0,31,37,65,34,37,67,35,47,78,216,190,411,242,236,478,174,159,331,958,976,1941,1090,1145,2238,1178,1280,2456
404011091,47,14,19,33,25,39,61,19,45,60,28,32,59,38,55,93,3,0,6,0,0,0,0,0,5,40,73,114,41,54,97,68,94,163,465,461,926,326,373,701,285,309,598,1824,1985,3814,1877,1958,3832,2140,2200,4334
404011092,32,18,15,32,6,15,20,22,39,65,25,41,59,17,43,65,4,0,0,0,0,3,0,0,0,37,61,103,41,55,90,25,58,81,391,344,735,373,376,745,232,216,443,1925,1846,3767,2039,2029,4069,2007,2202,4210
404011093,59,37,39,71,30,29,62,35,50,85,35,50,85,52,66,117,4,0,4,0,0,0,0,0,0,56,96,149,75,89,163,81,95,178,596,556,1148,524,537,1064,377,368,744,2510,2508,5011,2535,2684,5217,2566,2649,5219
404011094,13,6,3,7,10,10,16,9,12,20,6,11,17,15,27,43,0,0,0,0,0,0,0,0,0,15,18,36,9,14,24,25,39,63,190,215,408,192,193,386,103,96,200,721,788,1509,722,812,1531,748,864,1615
404011095,27,8,6,17,21,21,38,25,52,76,35,48,79,40,66,102,0,0,3,0,9,9,0,0,4,31,70,103,43,61,99,65,83,148,442,471,916,467,535,1005,362,335,696,1923,2066,3988,2065,2175,4246,2121,2081,4200
404011096,15,10,7,13,0,8,9,26,36,58,16,34,51,26,35,60,3,0,0,0,0,0,0,0,0,34,42,80,25,44,65,34,49,73,371,442,816,408,432,844,243,304,547,1588,1659,3244,1631,1734,3365,1596,1725,3319
404011097,52,34,37,69,31,31,63,26,52,76,41,60,102,62,92,153,0,0,0,0,0,0,0,0,3,49,85,131,79,94,175,97,124,220,634,580,1216,523,486,1010,367,339,708,2412,2438,4853,2568,2679,5244,2690,2783,5470
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,17,12,19,29,4,4,10,34,37,76,20,38,60,33,67,97,0,0,0,0,0,3,0,0,0,36,51,92,34,57,89,37,69,104,544,519,1066,370,394,766,300,247,549,1991,2037,4024,1713,1950,3660,1709,1808,3521
404021100,16,11,12,21,9,18,29,27,47,69,23,40,65,24,38,65,0,0,0,0,0,0,0,0,0,24,55,84,39,51,90,40,59,96,407,465,877,378,423,795,287,278,559,1734,1947,3681,1693,1852,3544,1666,1852,3516
404021101,29,7,17,19,16,13,34,10,37,48,9,34,42,18,39,58,0,0,3,0,0,0,0,0,0,24,56,78,16,52,65,36,55,91,439,367,804,354,369,722,291,259,550,1458,1530,2989,1386,1498,2886,1446,1529,2973
404021102,104,46,65,111,80,61,138,35,61,100,40,66,101,62,67,128,5,3,3,3,7,5,0,0,4,86,121,212,82,138,218,134,127,267,808,734,1544,628,703,1338,524,473,993,2874,2841,5711,2921,3092,6004,2959,2995,5954
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031105,0,5,0,3,0,4,4,0,4,7,5,7,8,5,9,18,0,0,0,0,0,0,0,0,0,4,7,8,6,9,11,5,12,18,58,66,120,66,63,132,65,62,125,333,323,657,360,356,721,437,427,858
404031106,39,17,22,40,15,23,40,17,42,62,23,41,64,38,45,83,0,0,0,0,0,0,0,0,0,43,63,108,39,59,105,51,71,125,363,380,736,297,304,602,194,179,369,1739,1838,3581,1686,1800,3487,1787,1736,3523
404031107,95,41,51,92,50,64,118,56,85,143,53,91,142,66,95,163,3,8,17,0,3,7,0,0,0,111,142,257,95,149,245,116,165,276,703,803,1501,685,843,1524,440,417,859,3181,3519,6707,3503,3963,7463,3573,4072,7650
404031108,62,29,33,56,49,39,85,42,53,95,42,42,79,43,56,107,0,0,0,0,4,4,0,0,0,77,74,152,69,75,142,101,92,190,497,517,1011,454,483,939,310,252,558,2332,2431,4764,2438,2636,5078,2358,2434,4794
404031109,9,8,4,6,4,5,5,12,16,27,12,14,24,7,16,23,0,0,0,0,0,0,0,0,0,18,22,38,23,14,34,6,17,29,109,98,212,106,107,217,76,58,139,553,590,1144,611,674,1283,653,684,1336
405011110,9,3,9,6,4,8,12,9,16,20,11,18,23,11,15,29,0,0,0,0,0,0,0,0,0,12,16,30,12,21,33,15,20,39,184,203,386,183,200,380,204,170,368,756,879,1626,804,862,1670,872,925,1794
405011111,12,3,6,11,4,4,10,5,14,14,11,21,28,11,17,28,0,4,5,0,0,0,0,0,0,16,22,31,15,28,45,10,27,39,226,201,429,275,251,524,272,263,538,1159,1123,2274,1311,1323,2636,1409,1486,2894
405011112,3,5,5,4,0,9,11,6,17,25,6,10,12,9,20,28,0,0,0,0,0,0,0,0,3,10,22,37,8,15,21,11,27,38,107,90,195,222,216,441,121,142,266,846,832,1677,940,931,1872,917,931,1846
405011113,3,3,4,5,4,0,8,0,9,9,3,13,10,0,8,7,0,0,0,0,0,0,0,0,0,3,11,13,6,13,16,3,9,13,123,92,213,141,139,284,195,145,342,391,408,799,423,439,861,508,458,964
405011114,9,3,5,14,3,0,6,5,22,26,4,21,24,8,16,23,0,0,0,0,0,0,0,0,0,10,23,33,13,19,35,11,19,33,111,115,228,179,180,354,98,127,223,729,744,1470,788,894,1685,808,941,1747
405011115,4,3,0,3,5,4,5,4,15,16,7,13,24,8,16,20,0,0,0,0,0,0,0,0,0,7,15,21,9,12,25,11,20,27,84,94,179,148,139,289,79,90,169,526,527,1055,611,562,1174,554,555,1110
405021116,5,3,0,4,0,3,5,4,8,13,7,12,18,5,4,11,0,0,0,0,0,0,0,0,0,5,17,17,9,12,17,5,11,16,94,118,215,133,136,273,104,127,231,471,553,1023,519,560,1078,457,566,1019
405021117,6,0,0,4,0,0,6,5,17,21,3,16,15,10,14,22,0,0,0,0,0,0,0,0,0,8,18,25,0,13,20,8,16,19,126,119,253,195,204,400,170,160,326,585,636,1222,639,669,1306,625,640,1259
405021118,7,0,0,0,0,4,6,7,7,18,3,10,13,7,8,7,0,0,0,0,0,0,0,0,0,8,10,23,3,10,13,3,10,12,132,121,254,186,168,360,171,164,339,522,551,1079,514,597,1115,480,535,1014
405021119,11,3,10,9,6,6,10,0,19,25,11,24,32,12,11,24,0,3,3,0,0,0,0,0,0,4,31,33,11,34,44,21,17,32,300,270,574,356,367,716,306,283,586,1163,1186,2343,1191,1235,2427,1194,1203,2394
405031120,9,3,0,8,0,0,3,0,17,17,4,8,12,0,11,11,0,0,0,0,0,0,0,0,0,4,16,18,5,11,17,0,12,11,132,98,224,179,147,326,143,121,268,565,533,1098,562,541,1105,556,557,1113
405031121,3,0,4,5,3,4,7,4,10,17,0,8,8,3,6,7,0,4,4,0,0,0,0,0,0,8,15,26,0,14,15,7,10,17,183,187,374,230,223,455,274,276,553,658,692,1348,648,661,1306,630,683,1311
405031122,16,12,19,33,13,8,25,19,26,41,3,24,31,14,25,36,0,4,4,0,0,0,0,0,0,23,36,62,17,42,59,27,33,61,471,466,934,512,541,1053,452,427,882,1868,1944,3802,1795,1922,3716,1703,1783,3490
405031123,12,0,0,3,0,4,8,0,5,7,3,0,4,0,3,3,0,0,0,0,0,0,0,0,0,3,16,21,4,3,7,3,5,10,95,88,182,106,94,201,85,98,186,427,435,864,403,459,863,406,474,884
405041124,3,3,3,6,4,8,10,3,18,22,7,14,18,5,17,29,0,0,0,0,0,0,0,0,0,9,23,31,7,14,19,15,22,37,124,119,244,266,252,513,178,165,348,641,700,1342,772,741,1511,698,724,1421
405041125,0,4,0,3,3,3,8,3,10,15,6,13,18,7,11,16,0,0,0,0,0,0,0,0,0,3,10,11,8,16,22,6,13,22,102,96,196,201,219,417,224,200,422,395,437,837,556,548,1107,532,547,1073
405041126,0,0,3,3,0,3,3,5,11,15,6,8,12,4,5,10,0,0,0,0,0,0,0,0,0,5,11,15,9,14,16,4,10,12,119,128,244,176,178,352,184,151,340,377,386,766,476,451,927,493,428,912
405041127,10,0,7,6,3,6,9,4,12,17,7,18,21,12,15,24,0,0,0,0,0,0,5,0,4,6,19,21,9,23,30,13,20,34,166,179,344,262,244,496,304,288,588,705,772,1472,750,779,1533,804,848,1656
405041128,4,4,4,3,0,9,10,0,5,7,3,10,15,3,6,14,0,0,0,0,0,0,0,0,0,5,8,12,3,12,20,8,10,17,100,81,182,129,122,255,184,147,330,427,393,817,423,390,808,435,407,843
406011129,7,3,0,7,0,0,0,4,10,11,0,7,7,3,5,8,0,0,0,0,0,0,0,0,0,5,13,21,7,7,10,9,5,15,96,97,192,158,182,342,126,104,236,361,395,756,398,429,829,385,360,747
406011130,10,0,6,0,5,3,4,10,20,31,4,10,12,4,12,17,0,0,0,0,0,0,0,0,0,11,25,39,8,13,12,11,16,23,135,156,287,280,269,547,222,203,426,776,831,1604,827,887,1709,813,842,1656
406011131,4,4,4,7,0,0,4,0,9,10,0,7,7,0,11,12,0,0,0,0,0,0,0,0,0,3,12,19,5,8,14,3,15,16,113,129,243,206,180,384,195,160,352,513,516,1027,581,546,1126,581,534,1113
406011132,3,5,3,3,0,3,4,3,0,9,4,3,9,0,5,5,0,0,0,0,0,0,0,0,0,3,9,9,5,5,9,0,3,6,46,48,99,78,83,171,103,106,208,243,291,534,283,310,591,295,334,628
406011133,29,12,13,23,8,9,19,13,57,70,17,31,55,22,51,67,0,0,0,0,0,0,0,4,3,24,79,104,27,48,74,29,61,90,625,474,1097,838,635,1474,770,516,1286,2104,2164,4270,2304,2209,4513,2350,2190,4539
406011134,0,0,0,0,0,0,0,0,3,5,4,0,6,0,9,10,0,0,0,0,0,0,0,0,0,0,3,10,4,0,5,0,9,10,243,216,463,229,216,446,172,165,340,534,549,1081,524,552,1072,476,524,1004
406011135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,18,19,39,17,8,23,23,19,34,18,19,39,21,8,32
406011136,18,12,17,32,16,20,38,21,35,61,21,67,86,32,72,107,3,0,5,3,0,4,0,3,3,35,42,80,32,84,122,52,95,144,932,875,1809,893,918,1813,721,684,1404,3166,3272,6432,3040,3367,6406,2771,2959,5729
406011137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406021138,0,5,4,6,0,0,0,0,4,4,4,7,7,5,3,4,0,0,0,0,0,0,0,0,0,0,4,7,6,12,20,7,3,4,67,64,136,140,169,312,77,88,167,373,373,749,372,409,779,296,374,671
406021139,0,0,3,8,0,0,0,0,4,9,0,4,3,0,4,4,0,0,0,0,0,0,0,0,0,5,4,5,4,7,8,0,7,10,147,114,259,166,161,325,185,131,313,249,225,474,273,294,570,284,227,511
406021140,0,0,0,0,0,0,0,0,8,12,0,5,5,0,4,8,0,0,0,0,0,0,0,0,0,0,11,10,0,8,8,8,5,11,108,102,212,118,107,225,119,88,208,311,311,624,262,270,529,254,248,502
406021141,4,5,0,5,0,0,0,6,5,13,3,4,5,0,0,4,0,0,3,0,0,0,0,0,0,9,12,18,3,4,6,0,3,5,246,176,421,308,173,482,214,115,324,519,400,913,450,315,765,324,247,567
406021142,20,3,0,13,7,17,29,7,29,32,7,24,33,14,30,40,0,0,0,0,3,3,4,0,5,17,35,57,16,33,50,26,53,78,1154,810,1967,1180,667,1844,1131,521,1651,2334,2075,4410,2347,1911,4263,2387,1912,4297
406021143,0,0,3,3,0,4,4,5,9,18,0,16,17,4,12,19,0,0,0,0,0,0,0,0,0,5,9,18,0,19,19,4,13,22,395,127,521,247,119,368,273,185,454,907,622,1531,686,582,1265,729,643,1365
407011144,8,7,12,15,4,6,11,5,27,31,12,20,25,14,26,41,3,4,3,0,0,0,0,0,0,13,33,39,18,29,41,17,38,55,303,327,635,357,374,733,280,310,590,1014,1143,2155,1064,1217,2282,1073,1211,2285
407011145,0,0,0,3,0,4,3,0,8,13,0,13,16,0,13,19,0,0,0,0,0,0,0,0,0,9,8,15,5,13,20,3,14,17,147,132,283,245,232,483,233,198,432,521,547,1064,616,599,1220,620,569,1191
407011146,19,5,8,12,9,12,16,6,20,24,5,18,23,11,26,44,0,0,0,0,0,0,0,0,3,19,24,48,8,24,31,19,39,60,120,125,247,252,282,538,185,188,375,765,887,1649,914,1084,1998,989,1092,2075
407011147,8,4,0,4,10,4,16,6,18,21,0,17,13,6,20,24,0,0,0,0,0,0,0,0,0,12,23,32,3,15,22,14,26,37,134,133,271,323,318,640,289,246,534,856,933,1785,1019,1071,2085,1017,1112,2133
407011148,14,12,0,13,14,9,21,15,26,39,14,28,40,15,42,55,0,0,0,0,0,0,0,0,0,22,38,60,21,34,53,33,49,80,500,575,1075,449,505,959,312,348,664,1411,1579,2993,1450,1602,3054,1471,1611,3081
407011149,5,0,12,14,9,12,15,3,16,16,9,8,15,6,19,20,0,0,0,0,0,0,0,0,0,3,18,22,14,15,27,14,27,38,133,113,250,222,209,433,181,182,360,506,580,1089,631,678,1313,675,748,1429
407021150,0,0,0,5,7,0,7,3,11,15,6,8,14,7,10,17,0,0,0,0,0,0,0,0,0,3,12,16,9,9,20,13,15,29,320,149,471,692,210,902,887,236,1121,849,744,1594,1265,745,2009,1458,804,2254
407021151,3,0,0,0,0,3,4,4,10,13,0,10,13,0,3,5,0,0,0,0,0,0,0,0,0,5,11,18,0,6,13,4,7,14,153,103,253,166,173,341,117,111,225,461,411,868,463,424,888,394,415,809
407021152,11,0,0,4,7,5,14,11,10,20,7,12,13,4,10,14,0,0,0,0,0,0,0,0,0,12,12,26,5,8,18,13,16,28,147,172,315,216,259,473,162,160,320,692,767,1457,699,781,1474,609,676,1281
407021154,4,4,4,6,4,10,10,12,16,33,12,18,30,8,19,29,0,0,0,0,0,0,0,0,0,18,17,34,18,19,37,16,24,42,173,196,369,198,184,386,221,181,407,728,739,1471,799,741,1538,818,822,1641
407021155,0,0,0,0,0,0,4,0,5,6,0,12,12,0,6,4,0,0,0,0,0,0,0,0,0,0,3,10,0,12,12,4,3,8,51,34,80,60,72,128,100,95,188,326,322,642,305,306,608,332,327,656
407021156,0,0,3,5,0,0,0,6,3,10,3,10,11,0,12,10,0,0,0,0,0,0,4,0,5,6,8,11,5,12,17,7,11,16,104,95,206,117,104,219,129,112,245,429,419,845,434,381,814,427,415,840
407021157,21,5,0,3,0,6,5,6,18,28,13,12,21,9,17,25,0,0,0,0,0,0,0,0,3,21,24,45,11,13,31,12,22,36,149,139,287,327,278,601,306,251,561,859,861,1714,959,941,1893,969,923,1889
407021158,4,3,0,0,3,0,5,4,0,3,0,6,7,0,4,3,0,0,0,0,0,0,0,0,0,3,3,10,4,8,14,7,3,9,76,74,148,133,101,234,156,140,297,411,402,814,441,421,860,464,450,912
407021173,19,16,12,27,9,14,26,21,20,42,14,42,56,24,39,67,0,0,0,3,0,3,4,0,4,29,28,58,33,52,86,35,57,89,353,398,749,466,469,937,440,497,931,1900,2112,4011,1993,2215,4203,1987,2245,4234
407021174,19,10,16,25,18,17,32,23,30,54,22,44,64,24,57,78,0,0,0,0,0,0,0,0,0,33,45,77,31,56,91,45,67,111,385,378,759,434,504,937,378,397,774,1799,1982,3778,1826,2067,3893,1821,2040,3863
407031159,8,5,4,8,10,11,14,7,18,29,3,12,17,3,9,11,0,0,0,0,0,0,0,0,0,9,28,43,12,20,29,10,18,33,219,216,436,253,240,494,189,147,334,914,880,1791,877,833,1705,792,729,1520
