SA2_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
311021310,0,0,0,0,0,0,0,0,0,0,0,0,16,4,6,0,0,27,210,103,69,7,8,391,299,234,272,150,71,1021,9,0,0,0,0,13,530,341,350,160,78,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,12,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,338,350,164,85,1472,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,0,0,21,202,92
311031311,0,0,0,0,0,4,10,0,6,0,0,17,131,4,6,0,0,144,648,337,237,89,35,1347,354,321,344,214,170,1400,11,9,3,6,4,26,1147,670,594,302,214,2929,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,19,28,16,3,6,0,56,0,4,5,0,3,18,0,0,0,0,0,0,47,26,14,4,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,0,0,0,0,0,0,1209,698,605,310,213,3034,0,0,0,0,0,0,3,0,0,0,0,3,126,15,3,0,0,143,589,300
311031312,0,0,0,0,0,0,0,3,0,0,0,3,10,0,0,0,0,19,406,242,180,67,36,939,146,129,144,87,89,589,4,10,3,4,7,35,576,385,331,164,127,1576,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,13,75,45,13,5,0,145,5,0,0,0,0,7,0,0,0,0,0,0,90,52,17,6,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,436,343,173,131,1743,0,0,0,0,0,0,4,0,0,0,0,6,11,0,6,0,0,15,341,228
311031313,0,0,0,0,0,4,4,0,0,0,0,5,36,9,0,0,0,48,129,65,69,20,18,294,135,110,158,89,82,579,0,6,0,0,0,10,309,186,228,108,104,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0,0,0,327,188,228,107,104,960,0,0,0,0,0,0,0,3,0,0,0,4,21,8,6,3,0,38,147,73
311031314,0,0,0,0,0,4,4,0,0,0,0,6,17,0,8,0,0,27,544,412,319,128,83,1483,230,243,318,232,215,1229,6,4,5,9,3,31,806,663,642,365,297,2776,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,4,4,0,0,0,10,0,0,5,0,0,9,0,0,0,0,0,0,14,9,4,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,674,649,370,303,2810,0,0,0,0,0,0,0,0,6,0,0,12,24,7,4,5,0,35,526,343
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,0,0,0,0,0,0,0,0,3,0,0,8,26,5,7,0,0,41,397,218,180,54,18,873,276,231,276,158,110,1050,9,0,3,3,0,14,711,457,473,212,132,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,0,18,0,4,6,4,0,12,0,0,0,0,0,0,5,3,7,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,4,0,5,3,0,18,4,0,0,0,4,8,0,0,0,0,0,0,18,4,4,3,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,472,485,225,140,2049,0,0,0,0,0,0,3,0,0,0,0,8,10,3,3,0,0,19,335,219
311031317,3,0,0,0,4,5,3,0,0,4,0,8,24,9,8,0,0,36,496,325,284,131,65,1294,228,233,268,238,253,1225,20,12,4,9,13,51,769,578,557,376,333,2614,0,0,0,0,0,0,8,0,0,0,0,8,9,0,3,0,0,12,29,15,8,0,0,63,8,4,4,5,6,26,0,0,0,0,0,0,53,23,15,4,6,114,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,27,0,0,3,0,0,6,0,3,0,0,0,3,0,0,0,0,0,0,22,6,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,614,582,379,338,2771,0,0,0,0,3,3,3,0,0,0,0,4,27,11,4,0,0,34,438,298
311031318,0,0,0,0,0,0,0,0,0,0,0,9,18,5,0,0,0,23,127,70,75,16,8,293,247,178,250,125,90,900,8,0,4,0,0,14,403,258,329,148,100,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,264,329,146,102,1238,0,0,0,0,0,0,0,0,0,0,0,4,8,8,0,0,0,17,146,52
311031319,0,0,0,0,0,3,0,0,0,0,0,3,17,3,0,0,0,23,638,357,356,94,35,1481,638,534,675,376,301,2531,13,0,6,0,10,37,1317,905,1048,468,339,4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,905,1048,468,339,4092,0,0,0,0,0,0,4,4,0,0,0,10,17,0,7,4,0,28,650,358
311041322,0,0,0,0,0,0,5,0,0,0,0,12,35,11,3,4,0,52,247,111,99,37,10,497,219,185,271,153,85,914,7,0,0,3,0,14,509,319,373,196,100,1493,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,9,6,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,317,373,197,99,1522,0,0,0,0,0,4,5,4,0,0,0,10,101,9,0,0,0,113,226,127
311041567,0,0,0,0,0,0,3,0,0,0,0,3,9,0,3,0,0,15,93,61,57,17,3,241,226,173,296,180,128,1004,0,0,3,3,0,12,335,242,362,198,135,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,337,245,363,198,135,1280,0,0,0,0,0,0,0,0,0,0,0,4,11,4,0,0,5,25,93,56
311041568,0,0,0,0,0,0,10,0,0,0,0,6,8,3,0,0,0,14,62,42,38,0,0,151,317,229,438,191,116,1294,7,0,0,0,0,10,403,281,482,201,117,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,284,479,201,117,1485,0,0,0,0,0,0,0,0,3,0,0,3,10,3,4,0,0,19,68,34
311041569,0,0,0,0,0,0,6,0,0,0,0,7,32,16,3,0,3,56,255,141,109,41,11,567,269,192,274,150,112,996,5,0,3,3,0,15,567,353,395,204,130,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,576,354,396,204,130,1658,0,0,0,0,0,0,7,0,0,0,0,11,35,4,3,0,0,43,251,124
311041570,6,4,0,0,0,5,12,5,0,0,0,14,80,22,16,8,3,129,578,279,262,86,31,1235,652,446,656,369,259,2382,17,4,9,5,0,29,1339,756,938,462,299,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,5,0,0,0,0,0,0,8,4,4,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1361,766,946,461,303,3839,0,0,0,0,0,3,21,0,0,0,0,21,83,32,17,6,4,137,544,300
311041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,13,18,0,0,63,13,12,12,4,11,56,0,0,0,0,0,0,49,26,25,13,15,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,26,25,13,15,121,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,10,86,63
311051323,0,0,0,0,0,0,3,0,0,0,0,5,264,11,0,0,0,270,478,238,170,66,24,980,213,185,197,134,84,812,11,6,0,4,0,22,971,441,375,202,111,2096,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,18,18,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,13,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,453,373,202,117,2172,0,0,0,0,0,0,3,0,0,0,0,8,265,7,7,0,0,280,447,224
311051324,0,0,0,0,0,0,0,0,0,0,0,4,16,8,5,0,0,31,340,142,113,33,8,635,385,273,436,202,110,1408,3,0,0,3,3,16,751,422,555,244,124,2088,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,39,22,9,0,0,65,0,0,0,0,0,6,0,0,0,0,0,0,45,25,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,9,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,28,3,0,0,0,0,3,820,449,566,244,122,2195,0,0,0,0,0,0,0,0,0,0,0,4,15,9,0,0,0,28,297,111
311051325,0,0,0,0,0,0,3,0,3,0,0,9,29,9,7,0,0,35,570,325,287,86,27,1303,397,338,409,202,125,1465,10,8,5,0,0,17,1008,671,706,292,151,2836,0,0,0,0,0,0,0,0,0,0,0,0,23,6,4,0,0,35,18,23,7,3,0,59,0,0,0,0,0,9,0,0,0,0,0,0,45,32,12,6,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,7,4,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,1068,714,725,302,155,2956,0,0,0,0,0,0,3,0,0,0,0,8,36,8,4,0,0,50,524,283
311051326,0,0,0,0,3,8,0,0,0,0,0,0,18,4,5,0,0,30,398,262,214,65,54,997,254,224,234,167,128,1006,12,8,5,3,5,26,689,494,462,237,188,2069,0,0,0,0,0,0,0,0,0,0,0,0,31,10,5,0,0,47,87,40,35,14,13,184,0,0,0,0,0,5,0,0,0,0,0,4,120,52,30,14,12,228,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,542,496,251,201,2306,0,0,0,0,0,0,0,0,0,5,0,5,24,5,0,0,0,30,392,225
311051327,0,0,0,0,0,0,6,0,0,0,0,3,17,3,0,0,0,28,457,237,216,37,18,955,523,426,571,295,155,1966,8,7,0,3,0,19,1011,667,788,331,173,2969,0,0,0,0,0,0,0,0,0,0,0,0,56,19,0,0,0,79,32,25,8,0,3,66,5,0,3,0,0,7,0,5,0,0,0,4,90,48,11,6,3,158,0,0,0,0,0,0,3,0,0,0,0,3,9,0,3,0,0,10,0,0,0,0,0,3,4,4,7,0,0,7,0,0,0,0,0,0,9,5,11,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,721,807,337,175,3156,0,0,0,0,0,0,0,0,0,0,0,3,22,8,7,0,5,37,435,202
311051328,0,0,0,0,0,0,5,3,0,0,0,8,82,3,0,5,0,96,285,187,150,57,28,718,111,158,168,116,105,658,13,0,4,0,0,23,502,358,316,179,137,1500,0,0,0,0,0,0,4,0,0,0,0,4,102,43,17,0,0,161,22,13,15,4,3,54,0,7,5,0,10,21,0,0,0,0,0,0,130,57,31,11,10,239,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,418,351,192,148,1744,0,0,0,0,0,0,3,4,0,0,0,3,80,3,0,0,0,83,275,158
311061329,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,20,357,199,156,34,7,753,240,162,232,127,71,835,3,4,0,0,0,10,614,362,400,165,76,1617,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,35,26,16,15,4,0,57,0,0,3,0,0,4,0,0,0,0,0,4,52,22,18,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,14,0,0,0,0,0,0,681,387,420,171,79,1734,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,17,337,156
311061330,6,0,0,3,0,4,3,0,0,0,0,3,31,11,3,4,0,51,507,365,302,149,123,1449,89,93,121,96,158,573,12,9,15,3,14,60,648,482,442,261,300,2133,0,0,0,0,0,0,0,0,0,0,0,3,26,10,9,0,0,45,19,13,7,0,6,46,0,0,0,0,0,3,6,0,0,0,0,3,46,21,14,5,6,92,0,0,0,0,0,0,0,0,0,0,0,0,38,18,9,0,0,67,16,16,11,11,0,50,0,0,0,0,0,5,0,0,0,0,0,5,56,31,24,10,3,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,537,477,272,309,2345,0,0,0,0,0,0,7,0,3,0,0,14,29,5,5,0,5,41,483,348
311061331,0,0,0,0,6,3,0,0,0,0,0,0,23,8,3,4,0,38,329,164,136,100,100,830,38,29,61,38,81,248,9,7,8,3,9,34,400,212,212,144,197,1157,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,11,7,5,0,0,28,0,0,0,0,0,0,7,0,0,0,0,7,69,45,23,8,0,145,19,6,13,6,0,49,0,0,0,0,0,0,7,0,0,0,0,7,108,58,37,20,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,272,254,162,197,1400,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,4,0,30,267,132
