SA2_CODE_2021,C21_450_549_1PF_CU15_DS,C21_450_549_1PF_CU15_NDS,C21_450_549_1PFnoCU15_DS,C21_450_549_1PF_NDCO,C21_450_549_Tot,C21_550_649_1PF_CU15_DS,C21_550_649_1PF_CU15_NDS,C21_550_649_1PFnoCU15_DS,C21_550_649_1PF_NDCO,C21_550_649_Tot,C21_650_749_1PF_CU15_DS,C21_650_749_1PF_CU15_NDS,C21_650_749_1PFnoCU15_DS,C21_650_749_1PF_NDCO,C21_650_749_Tot,C21_750_849_1PF_CU15_DS,C21_750_849_1PF_CU15_NDS,C21_750_849_1PFnoCU15_DS,C21_750_849_1PF_NDCO,C21_750_849_Tot,C21_850_949_1PF_CU15_DS,C21_850_949_1PF_CU15_NDS,C21_850_949_1PFnoCU15_DS,C21_850_949_1PF_NDCO,C21_850_949_Tot,C21_950over_1PF_CU15_DS,C21_950over_1PF_CU15_NDS,C21_950over_1PFnoCU15_DS,C21_950over_1PF_NDCO,C21_950over_Tot,C21_Rns_1PF_CU15_DS,C21_Rns_1PF_CU15_NDS,C21_Rns_1PFnoCU15_DS,C21_Rns_1PF_NDCO,C21_Rns_Tot,C21_Tot_1PF_CU15_DS,C21_Tot_1PF_CU15_NDS,C21_Tot_1PFnoCU15_DS,C21_Tot_1_pa_f_NDCO,C21_Tot_Tot
217031471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,5,16,57
217031472,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,149,17,54,238
217031473,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,25,5,5,34
217031474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,38,4,17,65
217031475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,51,5,13,74
217031476,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,11,5,47
217041477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,5,17,68
217041478,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,11,64,10,19,102
217041479,7,17,4,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,7,18,53,290,55,131,531
217041480,4,10,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,22,153,32,76,289
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,9,38,13,17,72,0,6,0,6,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,15,36,187,45,104,375
301011002,0,11,3,5,19,0,0,5,0,6,0,6,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,31,9,27,77
301011003,8,29,12,30,79,4,10,4,0,18,0,6,6,3,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,118,38,78,251
301011004,10,38,9,15,73,0,6,0,8,15,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,5,18,31,219,42,119,404
301011005,0,4,3,0,10,3,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,72,16,28,123
301011006,10,40,10,15,75,3,13,0,6,24,4,5,6,0,17,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,33,121,46,46,243
301021007,12,46,12,32,108,5,9,5,6,31,9,6,0,3,13,0,3,0,0,0,0,0,0,0,4,0,3,3,0,7,0,3,6,0,5,44,175,70,115,406
301021008,4,19,11,8,41,5,7,0,4,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,14,73,10,27,133
301021009,17,66,16,35,130,4,9,9,3,29,0,3,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,3,9,41,151,40,79,312
301021011,0,13,0,10,27,0,5,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,8,10,57
301021012,20,77,33,44,167,4,5,8,3,26,0,4,3,0,7,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,204,64,105,406
301021013,5,42,19,32,98,3,15,5,8,31,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,28,130,41,79,275
301021550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,23,0,13,47
301021551,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,9,77,16,61,156
301031014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301031015,0,18,3,10,30,3,4,4,0,10,3,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,13,67,28,37,140
301031016,12,24,11,19,62,5,16,7,5,27,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,30,129,35,69,260
301031017,5,11,8,7,24,0,6,3,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,37,22,27,96
301031018,4,18,0,9,34,0,6,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,17,75,13,51,157
301031019,5,22,7,4,42,0,12,3,3,19,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,20,68,17,20,119
301031020,13,38,12,18,84,3,20,3,6,35,4,16,4,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,6,14,34,180,50,107,366
301031021,9,49,6,26,94,0,12,0,3,19,3,9,6,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,5,12,35,235,54,124,444
302011022,4,17,9,0,29,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,17,78,25,44,162
302011023,0,15,9,4,26,0,11,4,3,20,0,0,0,0,10,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,10,52,20,19,101
302011024,10,28,10,15,64,4,12,0,6,24,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,80,23,60,180
302011025,9,31,8,8,58,3,9,6,5,25,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,27,131,38,51,245
302011026,5,16,3,8,27,4,23,3,0,31,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,72,10,18,106
302021027,0,26,13,8,49,3,10,3,4,22,0,6,4,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,14,83,35,58,195
302021028,5,15,11,16,46,0,9,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,31,199,61,126,424
302021029,12,21,6,12,49,0,9,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,59,13,29,123
302021030,5,13,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,3,19,82
302021031,7,20,4,10,34,5,7,4,8,21,3,3,0,0,9,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,3,10,27,137,39,71,268
302021032,0,22,0,4,30,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,13,105,26,75,223
302021033,0,11,3,9,23,0,4,0,4,14,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,13,73,18,62,163
302021034,0,11,4,6,30,5,5,0,0,10,0,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,69,23,45,142
302031035,6,14,4,11,32,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,21,99,31,53,210
302031036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302031037,0,0,0,8,16,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,8,8,36
302031038,0,13,0,7,19,0,5,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,12,61,13,41,124
302031039,14,27,10,18,67,4,8,0,5,15,0,4,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,24,83,31,53,188
302031040,4,21,3,6,40,0,8,4,0,17,0,3,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,164,44,91,306
302041041,14,44,13,27,91,0,9,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,9,14,50,162,40,109,360
302041042,11,24,3,4,40,3,4,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,91,17,38,170
302041043,3,6,0,3,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,31,9,32,76
302041044,4,7,6,6,18,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,45,17,35,101
302041045,4,42,7,18,72,0,11,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,34,223,52,99,404
302041046,0,0,3,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,14,31,187,49,102,373
303011047,0,28,6,11,43,0,9,6,3,16,0,5,5,0,5,0,0,0,0,6,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,10,74,29,41,148
303011048,4,7,8,9,29,0,7,3,0,8,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,23,26,109
303011049,10,46,12,13,82,5,10,0,0,19,0,9,0,0,12,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,22,147,44,81,289
303011050,6,20,11,14,50,0,3,3,5,11,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,120,44,80,259
303011051,6,19,9,9,48,3,9,3,10,23,0,11,0,0,12,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,4,9,17,58,19,31,120
303021052,0,21,16,9,44,0,8,4,0,11,0,7,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,9,10,109,39,64,224
303021053,5,29,10,11,59,0,11,9,0,22,0,4,0,3,6,0,6,3,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,12,117,38,65,236
303021054,0,9,5,0,20,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31,16,15,65
303021055,0,10,6,12,29,4,5,7,8,19,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,89,17,49,168
303021056,5,19,3,7,32,0,8,0,4,16,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,12,21,108,37,67,230
303021057,4,12,9,5,24,0,0,3,5,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,41,17,28,94
303021058,4,14,9,6,29,0,7,6,4,17,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,50,25,28,104
303021059,9,11,4,3,29,5,4,0,3,11,0,0,0,0,8,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,15,82,21,32,148
303031060,12,30,7,12,59,3,9,3,10,27,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,31,99,38,61,224
303031061,0,11,6,11,33,4,7,5,0,19,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,9,39,25,23,101
303031062,11,19,10,12,50,5,9,5,3,20,3,0,5,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,33,76,32,60,203
303031063,10,23,15,14,66,3,5,0,8,20,3,8,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,37,156,83,106,385
303031064,0,12,6,3,19,7,16,0,7,27,4,8,4,3,24,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,3,6,10,51,14,23,103
303031065,4,14,14,17,44,0,4,6,3,8,0,3,0,0,3,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,102,42,72,237
303031066,6,29,12,8,62,0,14,0,0,18,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,22,101,33,34,189
303041067,0,4,7,7,24,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,50,25,47,130
303041068,5,13,4,9,34,0,6,0,0,13,0,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,15,124,29,58,223
303041069,0,5,3,9,19,0,7,4,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,36,6,20,70
303041070,0,14,6,3,29,0,0,0,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,60,20,30,115
303041071,3,13,0,0,17,0,4,3,3,11,0,6,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,60,16,27,120
303051072,10,12,3,5,34,0,4,0,3,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,25,122,32,57,230
303051073,12,33,16,36,93,5,26,0,18,49,0,6,4,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,13,58,227,75,109,467
303051074,10,37,6,17,73,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,6,17,80,9,46,156
303051075,13,53,18,19,103,6,14,3,9,30,0,6,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,124,31,39,233
303051076,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,0,11,25,45,189,42,115,395
303061077,7,7,5,3,22,3,8,0,0,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,20,51,23,21,121
303061078,5,19,4,13,47,3,6,3,5,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,13,31,123,37,79,273
303061079,5,25,12,7,48,0,8,6,4,16,0,5,0,0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,6,0,0,9,21,99,32,38,189
303061080,12,25,15,24,77,10,17,8,9,38,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,17,35,154,47,87,330
304011081,3,11,11,0,28,5,6,0,7,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,36,18,19,90
304011082,0,9,6,13,27,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,21,29,109
304011083,0,0,3,3,10,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,36,19,13,77
304011084,3,5,5,4,18,0,4,3,5,11,0,0,4,0,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,24,23,92
304011085,0,4,0,0,10,0,4,4,0,9,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,14,0,40
304021086,8,30,5,4,47,7,5,6,4,17,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,75,20,13,135
304021087,0,5,0,0,4,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,12,9,3,35
304021088,0,16,0,0,21,3,8,4,0,19,0,8,0,0,6,0,5,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,16,41,18,3,73
304021089,0,0,0,0,6,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,5,27
304021090,5,28,10,7,55,5,10,5,6,26,3,9,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,65,32,25,143
304021091,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,0,17
304031092,3,14,5,4,24,0,5,0,0,4,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,9,36,17,10,71
304031093,0,10,0,3,13,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,38,14,27,89
304031094,13,36,22,7,77,4,15,7,4,30,3,3,6,0,11,0,0,0,0,6,0,5,0,0,5,5,0,0,0,8,0,5,5,0,5,31,122,69,38,261
304031095,0,11,6,7,32,0,4,0,0,3,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,11,45,16,23,101
304031096,0,13,7,5,32,3,5,7,3,14,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,65,29,21,122
304031097,0,24,12,10,43,3,4,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,10,75,33,37,165
304041098,5,17,4,5,33,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,13,120,29,49,215
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,3,15,11,4,43,0,0,5,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,8,30,113,47,71,255
304041101,3,17,10,5,31,6,4,0,0,12,3,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,25,99,36,39,200
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,13,36,12,9,71,8,10,10,3,36,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,11,41,92,39,43,216
304041104,6,20,6,11,53,5,13,3,0,23,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,35,88,31,33,192
305011105,0,16,12,17,44,0,16,9,3,25,0,7,10,10,20,3,4,4,0,10,0,4,0,0,3,0,0,0,0,5,0,0,0,0,3,5,64,41,42,152
305011106,0,16,11,7,31,0,4,3,3,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,56,24,35,119
305011107,10,10,5,6,31,3,3,4,0,12,0,3,0,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,20,19,111
305011108,0,18,11,10,34,0,10,9,3,17,0,5,0,0,12,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,59,19,26,120
305011109,0,13,3,10,28,0,8,0,6,15,0,0,5,0,10,0,0,0,0,3,0,0,0,3,4,3,0,0,5,11,0,0,0,0,0,5,61,23,46,133
305011110,3,43,32,10,88,8,19,10,10,40,0,13,6,3,26,0,3,0,3,9,0,0,0,0,5,0,4,5,0,8,0,9,4,0,3,17,112,63,36,231
305011111,4,18,3,6,32,0,6,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,12,18,81
305011112,6,50,15,12,86,6,20,6,11,43,3,8,7,4,23,0,11,4,0,14,0,0,0,0,3,0,8,3,0,9,0,0,0,0,0,27,133,50,46,254
305021113,0,10,3,0,13,0,7,9,0,9,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,20,17,80
305021114,0,17,0,6,14,0,6,0,0,14,0,7,5,0,11,0,0,0,3,3,4,3,0,3,7,3,0,0,0,6,0,4,0,0,6,14,59,15,15,101
305021115,0,10,0,0,15,0,10,0,6,10,0,3,0,0,5,0,0,0,0,4,0,3,0,0,3,0,4,0,0,3,0,6,0,0,6,6,57,9,31,101
305021116,4,6,5,4,18,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,34,12,20,68
305021117,13,40,12,18,81,3,15,3,0,28,7,6,5,4,14,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,33,157,38,73,309
305021118,5,9,4,3,21,3,3,4,0,17,0,5,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,15,26,100
305031119,7,11,7,10,30,0,9,9,0,14,4,0,0,0,9,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,17,23,89
305031120,4,10,0,12,21,0,3,0,5,6,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,47,13,27,100
305031121,0,5,0,0,11,0,0,3,3,9,0,3,3,0,10,0,0,0,0,3,0,0,0,0,0,6,0,0,3,8,0,0,0,0,0,6,36,11,25,84
305031122,0,9,4,0,19,3,3,0,4,11,0,0,3,3,9,0,0,0,0,4,0,0,0,0,0,0,3,0,0,9,0,0,0,0,4,10,95,32,46,186
305031123,3,10,4,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,0,0,0,0,3,5,23,8,6,45
305031124,0,8,4,4,19,0,4,8,3,13,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,4,0,47,15,18,83
305031125,0,4,0,3,11,3,9,0,0,16,0,5,0,0,4,0,0,0,0,0,0,7,0,0,5,0,3,0,0,7,0,0,0,0,0,6,33,8,7,52
305031126,9,30,24,8,65,6,9,12,5,29,0,6,3,0,12,0,4,3,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,20,110,64,32,233
305031127,0,6,9,7,18,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,36,13,24,79
305031128,0,36,9,22,70,0,27,7,10,45,0,11,0,9,26,0,3,4,5,15,0,0,0,4,7,0,5,0,0,3,0,0,0,0,0,4,124,36,63,223
305031129,0,3,0,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,8,24,13,10,50
305031130,3,13,4,5,23,0,0,6,4,5,5,3,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,19,31,115
305031131,6,8,3,4,19,0,6,6,4,16,0,3,0,0,4,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,72,39,50,168
305041132,6,19,15,9,45,0,7,0,5,13,0,3,6,0,13,7,0,3,0,13,0,0,3,0,9,0,5,0,0,4,0,7,0,0,5,20,79,38,31,176
305041133,0,0,0,5,9,0,9,0,3,12,0,0,3,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,9,57
305041134,0,23,3,0,22,0,7,0,5,11,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,49,11,13,84
305041135,3,16,8,5,27,0,12,4,4,21,0,4,0,0,15,0,7,4,0,12,0,0,5,0,4,0,0,0,0,4,0,0,0,0,8,9,67,39,23,137
305041136,0,4,0,0,5,0,6,5,3,12,0,4,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,4,27,14,17,63
305041137,7,27,18,9,57,0,12,12,7,33,5,0,0,3,7,0,0,4,0,4,0,0,5,0,0,0,8,6,0,8,0,4,0,0,5,13,96,55,32,197
306011138,11,13,8,8,32,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,46,7,19,82
306011139,4,21,4,7,36,0,12,4,6,19,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,21,128,27,62,240
306011140,4,5,6,0,14,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,62,14,14,95
306011141,18,22,13,7,61,4,6,0,5,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,32,109,38,33,211
306011142,9,65,15,24,108,0,10,0,3,15,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,45,208,28,90,370
306011143,0,10,0,5,26,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,19,125,22,53,217
306021144,3,22,5,6,34,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,160,20,67,286
306021145,8,16,3,6,29,0,8,0,0,18,0,0,7,0,3,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,4,0,0,4,26,163,52,68,313
