SA2_CODE_2021,C11_Neg_Ni_inc_R1_74,C11_Neg_Ni_inc_R75_99,C11_Neg_Ni_inc_R100_149,C11_Neg_Ni_inc_R150_199,C11_Neg_Ni_inc_R200_224,C11_Neg_Ni_inc_R225_274,C11_Neg_Ni_inc_R275_349,C11_Neg_Ni_inc_R350_449,C11_Neg_Ni_inc_R450_549,C11_Neg_Ni_inc_R550_649,C11_Neg_Ni_inc_R650more,C11_Neg_Ni_inc_R_NS,C11_Neg_Ni_inc_R_Tot,C11_1_149_R1_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650more,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R1_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650more,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R1_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650more,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R1_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650more,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R1_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650more,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R1_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650more,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R1_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650more,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R1_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650more,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R1_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650more,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R1_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650more,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R1_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650more,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R1_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649,C11_2500_2999_R650more,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R1_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650more,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000more_R1_74,C11_4000more_R75_99,C11_4000more_R100_149,C11_4000more_R150_199,C11_4000more_R200_224,C11_4000more_R225_274,C11_4000more_R275_349,C11_4000more_R350_449,C11_4000more_R450_549,C11_4000more_R550_649,C11_4000more_R650more,C11_4000more_R_NS,C11_4000more_R_Tot,C11_PI_S_R1_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021018,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,4,9,0,0,0,17,0,0,0,0,0,0,0,6,8,0,0,0,20,0,0,0,0,0,0,3,4,4,0,0,0,16,0,0,0,0,0,0,0,5,4,4,3,0,11,0,0,0,0,0,0,0,0,7,3,6,0,13,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0
701021019,0,0,4,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,9,3,0,0,0,0,0,0,0,3,26,28,6,11,0,0,0,3,4,0,0,0,0,51,0,7,4,0,0,0,10,6,0,0,0,0,33,0,9,4,0,0,0,0,0,0,0,0,0,17,3,5,9,12,3,7,0,9,5,0,0,4,46,3,4,6,3,7,4,12,4,3,0,0,0,54,0,0,3,0,3,0,15,6,6,0,0,0,39,0,0,0,0,0,0,9,17,6,0,0,3,43,0,0,3,0,0,3,13,28,13,0,0,0,65,0,0,0,0,0,0,15,18,12,0,0,0,52,0,0,0,0,0,0,0,9,7,0,0,0,27,0,0,0,0,0,0,5,8,9,0,0,0,24,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,5,5,0
701021020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,3,0,0,0,0,3,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,4,4,0,0,0,14,0,0,0,0,0,0,5,9,13,0,0,0,29,0,0,0,0,0,0,12,18,4,3,3,5,38,0,0,0,3,0,4,5,14,7,3,0,0,45,0,0,0,0,5,3,7,31,24,5,0,0,84,0,0,0,0,3,8,9,23,20,8,3,0,66,0,0,0,0,3,5,0,15,20,3,11,0,55,0,0,0,0,4,3,0,11,13,12,3,0,38,0,0,0,0,0,0,0,0,8,12,5,0,23,0,0,0,0,0
701021021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,16,0,0,0,0,9,3,0,0,0,0,3,3,15,0,0,0,0,3,3,0,0,0,0,0,0,15,0,0,0,0,11,6,6,0,0,0,0,4,27,0,0,0,0,20,18,9,0,0,0,3,0,56,0,0,0,9,16,20,7,0,0,0,5,0,63,0,0,0,3,10,34,12,0,0,0,10,0,70,0,0,0,0,5,23,11,0,0,0,13,0,60,0,0,0,0,0,3,0,0,0,0,14,0,21,0,0,0,0,14
701021022,3,0,0,0,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,0,0,0,0,0,4,6,7,10,0,0,0,0,0,0,0,0,4,27,8,9,3,4,0,0,4,0,0,0,0,4,38,5,8,10,0,0,4,0,0,3,0,0,0,34,4,4,7,3,0,0,0,0,0,0,0,3,31,4,0,8,0,0,0,8,12,0,0,0,0,38,0,0,6,8,3,5,10,12,0,0,0,3,42,0,0,5,8,5,7,9,11,7,6,0,0,46,0,0,0,0,0,3,6,22,0,0,0,0,45,0,0,0,0,0,0,10,29,22,5,0,0,69,0,0,0,3,5,0,3,17,16,3,0,0,49,0,0,3,0,0,0,3,5,8,0,0,0,32,0,0,0,0,0,0,0,10,5,5,3,0,28,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,6,5,0
701021023,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,8,6,3,4,0,0,0,0,0,0,0,0,26,7,0,4,0,0,0,7,3,0,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,7,3,5,4,0,4,0,0,0,0,14,0,0,3,3,4,4,12,9,5,0,0,0,34,0,0,0,0,3,4,8,12,3,0,0,0,26,0,0,0,0,3,4,4,12,0,0,0,0,30,0,0,0,0,3,5,13,18,5,0,0,0,58,0,0,0,0,0,0,12,16,7,0,0,0,41,0,0,0,0,0,4,5,12,5,3,4,0,20,0,0,0,0,0,0,0,10,7,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
701021024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,5,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,7,0,4,0,0,0,10,0,0,4,0,0,0,5,3,4,0,0,0,20,0,0,0,0,0,0,9,3,0,0,0,0,21,0,0,0,0,0,0,13,9,11,4,0,0,36,0,0,0,0,5,0,3,0,7,3,0,0,13,0,0,0,0,0,0,3,0,5,0,0,0,14,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,0,0,0,0,8,0,0,6,0,0,9,0,0,3,0,0
701021025,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,7,0,0,0,0,0,19,23,0,3,0,3,4,5,0,0,0,0,6,45,0,0,3,5,5,6,17,3,0,0,0,0,37,0,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,10,8,4,10,0,0,0,0,34,0,0,0,3,4,12,11,14,4,0,4,0,57,0,0,0,0,7,15,17,14,4,0,0,0,60,0,0,0,0,6,3,17,22,0,0,4,0,62,0,0,0,5,0,9,24,21,15,5,0,0,86,0,0,4,0,3,4,15,26,9,5,0,0,69,0,0,0,0,4,3,7,13,9,5,6,0,39,0,0,0,0,0,0,3,13,10,8,13,0,50,0,0,0,0,0,0,0,3,13,5,8,0,27,0,0,0,0,0
701021026,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,6,0,6,0,0,3,19,3,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,4,0,3,3,3,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,10,0,17,3,3,0,0,3,50,0,0,0,0,6,7,13,15,3,0,0,4,47,0,0,0,0,3,10,18,16,3,0,0,0,48,0,0,0,0,0,4,13,14,7,0,0,0,51,0,0,0,0,0,8,18,24,11,7,0,6,67,0,0,0,6,0,0,12,13,14,7,8,0,60,0,0,0,4,0,0,4,15,18,8,8,0,44,0,0,0,0,0,0,5,14,20,11,8,0,53,0,0,0,0,0,0,0,4,5,7,0,0,11,0,0,0,5,0
701021027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,4,13,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,4,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,3,0,0,0,4,10,0,0,0,3,23,0,0,5,5,0,5,5,6,4,0,0,3,38,0,0,6,11,0,0,5,9,9,0,0,0,38,0,0,6,9,6,0,6,12,11,0,0,0,44,0,0,0,0,0,3,4,12,6,0,0,0,33,0,0,0,4,0,0,5,11,6,4,3,3,35,0,0,0,0,0,0,0,8,6,3,0,0,22,0,0,0,0,0,0,0,0,0,6,4,0,11,0,0,0,0,0
701021028,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,14,0,0,0,0,0,0,5,6,0,0,0,0,12,0,0,3,0,0,0,10,8,0,0,0,0,20,0,0,0,0,0,0,6,3,3,0,0,0,16,0,0,0,0,0,3,14,8,10,4,0,0,33,0,0,0,0,0,6,8,3,0,4,0,0,28,0,0,0,0,0,3,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
701021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,8,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,4,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,3,6,4,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0,3,5,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0
701021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,0,0,0,0,0,0,0,12,3,0,3,0,0,0,3,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,11,0,0,0,14,0,0,0,0,0,4,4,5,11,0,0,0,22,0,0,0,3,0,0,8,11,17,0,0,0,36,0,0,0,0,0,0,0,6,19,3,0,0,35,0,0,0,0,0,0,5,8,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,5,0,0,0,7,0,3,3,0,0
701031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,3,7,0,0,0,0,0,6,26,0,0,0,3,0,5,0,0,0,3,6,4,28,0,0,0,3,4,0,3,3,0,0,5,0,25,0,0,0,0,3,3,0,3,4,0,4,0,27,7,0,0,3,0,0,5,4,6,0,7,5,32,3,0,0,6,0,0,6,0,9,4,3,4,36,0,0,0,0,0,3,0,4,5,3,3,0,12,0,0,0,0,5,4,0,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0
701031032,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,4,4,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,10,11,4,0,0,0,36,0,0,0,4,0,4,3,6,5,0,0,0,25,0,4,0,0,6,9,6,12,3,3,4,0,47,0,0,0,0,3,4,3,6,5,0,0,6,26,0,0,0,0,3,3,9,6,8,5,0,0,43,0,0,0,0,0,3,6,7,8,3,0,0,38,0,0,0,0,0,0,0,7,5,6,3,0,26,0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,3,0,0
701031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701031034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,16,0,0,0,0,4,0,3,3,0,0,0,4,16,0,0,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,4,0,7,0,3,0,0,0,15,0,0,0,0,0,0,3,8,4,0,0,0,20,0,0,0,0,0,0,4,5,7,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,8,5,0,0,16,0,0,0,0,0,0,0,0,7,0,3,0,9,0,0,0,0,0
701031035,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,4,0,0,0,3,5,3,0,0,0,0,0,13,3,0,3,0,0,0,0,3,0,0,0,0,15,0,0,3,0,4,0,0,4,3,0,0,0,15,4,0,0,3,0,3,0,5,4,0,0,0,13,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0
701041036,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,3,3,0,0,0,0,19,0,0,0,0,0,0,3,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,8,4,0,0,0,26,0,0,0,0,0,3,6,15,11,0,0,0,42,0,0,0,3,0,0,6,16,11,0,0,4,39,0,0,0,0,4,0,6,24,10,5,0,0,50,0,0,0,0,4,0,5,35,19,5,0,0,68,0,0,0,0,0,0,9,33,25,0,0,0,68,0,0,0,3,0,0,3,12,12,4,0,0,34,0,0,0,0,0,0,0,9,10,5,0,0,19,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0
701041037,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,9,0,5,0,3,0,0,5,0,0,0,0,3,19,0,0,8,4,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,8,4,0,0,0,0,27,0,0,0,3,5,0,9,15,5,0,0,0,30,0,0,0,0,0,0,11,13,0,0,0,0,37,0,0,0,0,6,0,5,15,7,0,0,0,33,0,0,0,7,0,3,10,26,9,0,0,0,66,0,0,3,0,5,3,8,17,12,0,0,0,46,0,0,0,0,0,0,0,7,12,3,0,3,32,0,0,0,6,0,0,6,3,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,3,0
701041038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,3,0,0,4,0,0,0,20,0,0,0,10,17,0,3,4,11,5,0,3,49,0,0,0,4,17,0,0,0,11,7,0,0,52,0,0,0,6,24,8,0,8,18,9,4,6,84,0,0,0,16,19,3,0,12,22,11,0,0,87,0,0,5,5,12,3,0,8,22,9,13,0,80,0,0,0,0,9,4,0,0,9,6,10,3,41,0,0,0,0,3,0,4,0,3,0,3,3,17,0,0,6,11,10
701041039,0,0,0,0,0,0,0,0,3,0,0,4,3,11,0,0,0,0,0,0,0,0,0,0,0,17,20,5,6,3,0,0,0,0,0,0,0,5,50,50,10,4,3,0,0,0,0,4,0,0,5,83,4,9,5,0,4,3,4,0,0,0,0,6,40,0,4,8,0,0,0,0,0,0,0,0,3,18,5,7,12,9,0,3,8,3,6,0,0,0,55,0,0,3,9,0,0,9,7,7,0,0,0,43,0,0,0,4,0,7,8,14,0,0,0,0,37,0,0,0,0,0,9,0,19,11,0,0,0,38,0,0,0,5,0,0,18,26,16,0,0,3,74,0,0,0,4,4,0,0,21,11,0,0,0,51,0,0,0,0,0,0,4,6,3,3,0,0,16,0,0,0,0,0,0,0,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,3,6
701041040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,14,5,6,0,0,0,0,0,0,0,0,0,29,20,12,7,0,0,0,0,7,0,0,0,3,57,0,3,12,0,0,0,0,3,0,0,0,5,30,0,3,8,3,4,0,0,0,0,0,0,0,23,3,7,12,3,0,0,4,7,4,0,0,0,38,5,0,3,0,6,4,4,6,0,0,0,0,30,0,0,3,7,0,3,4,8,4,0,0,0,47,0,0,5,0,0,0,7,10,8,0,0,0,32,0,0,0,0,0,0,5,18,12,0,0,0,38,0,0,0,0,0,4,8,17,5,0,0,0,34,0,0,0,0,0,0,0,3,6,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,0,0
701041041,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,4,6,0,0,0,21,0,0,0,0,11,3,0,3,24,10,0,4,49,0,0,0,7,5,4,0,9,21,8,0,7,60,0,0,0,5,12,7,0,12,31,15,4,3,94,0,0,0,5,19,8,0,5,39,15,4,4,107,0,0,0,0,3,7,3,0,18,17,3,7,67,0,0,0,4,5,3,0,4,14,23,6,6,64,0,0,0,0,0,4,0,3,7,0,7,3,23,0,0,0,9,5
701041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701041043,0,0,0,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,4,5,0,0,13,9,0,0,0,26,0,0,0,0,9,0,4,13,7,6,0,0,35,0,0,0,0,11,0,0,9,15,5,3,0,49,0,0,0,3,12,3,3,20,22,14,4,4,86,0,0,0,3,14,5,6,22,23,24,4,0,107,0,0,0,0,6,4,3,3,14,18,6,4,61,0,0,0,0,4,8,3,5,9,23,11,7,74,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,3,6,5
701041044,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,8,7,11,6,0,0,0,0,0,0,0,0,0,27,27,5,4,5,0,0,0,0,0,0,0,4,47,0,7,0,0,0,0,4,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,0,0,0,17,3,3,7,0,0,0,5,11,5,0,0,0,39,0,3,0,0,4,0,4,4,0,0,0,4,27,0,0,0,5,0,7,6,13,6,0,0,0,30,0,0,0,0,3,0,4,16,13,4,0,0,33,0,0,0,3,0,0,7,12,24,0,0,0,47,0,0,0,0,0,0,3,17,19,0,0,0,37,0,0,0,0,0,0,0,7,7,0,0,0,20,0,0,0,0,0,3,0,7,6,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3
