SA2_CODE_2021,C11_1_74_1PF_CU15DS,C11_1_74_1PF_CU15NDS,C11_1_74_1PFnCU15DS,C11_1_74_1PF_NDCO,C11_1_74_Tot,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_Tot,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_Tot,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_Tot,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_Tot,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_Tot,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_Tot,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_Tot,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_Tot,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_Tot,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_Tot,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_Tot,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_Tot,C11_950over_1PF_CU15DS,C11_950over_1PF_CU15NDS,C11_950over_1PFnCU15DS,C11_950over_1PF_NDCO,C11_950over_Tot,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_Tot,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_Tot,C16_1_74_1PF_CU15DS,C16_1_74_1PF_CU15NDS,C16_1_74_1PFnCU15DS,C16_1_74_1PF_NDCO,C16_1_74_Tot,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_Tot,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_Tot,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_Tot,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_Tot,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_Tot,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_Tot,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_Tot,C16_450_549_1PF_CU15DS,C16_450_549_1PF_CU15NDS,C16_450_549_1PFnCU15DS,C16_450_549_1PF_NDCO,C16_450_549_Tot,C16_550_649_1PF_CU15DS,C16_550_649_1PF_CU15NDS,C16_550_649_1PFnCU15DS,C16_550_649_1PF_NDCO,C16_550_649_Tot,C16_650_749_1PF_CU15DS,C16_650_749_1PF_CU15NDS,C16_650_749_1PFnCU15DS,C16_650_749_1PF_NDCO,C16_650_749_Tot,C16_750_849_1PF_CU15DS,C16_750_849_1PF_CU15NDS,C16_750_849_1PFnCU15DS,C16_750_849_1PF_NDCO,C16_750_849_Tot,C16_850_949_1PF_CU15DS,C16_850_949_1PF_CU15NDS,C16_850_949_1PFnCU15DS,C16_850_949_1PF_NDCO,C16_850_949_Tot,C16_950over_1PF_CU15_DS,C16_950over_1PF_CU15_NDS,C16_950over_1PFnoCU15_DS,C16_950over_1PF_NDCO,C16_950over_Tot,C16_Rns_1PF_CU15DS,C16_Rns_1PF_CU15NDS,C16_Rns_1PFnCU15DS,C16_Rns_1PF_NDCO,C16_Rns_Tot,C16_Tot_1PF_CU15DS,C16_Tot_1PF_CU15NDS,C16_Tot_1PFnCU15DS,C16_Tot_1PF_NDCO,C16_Tot_Tot,C21_1_74_1PF_CU15DS,C21_1_74_1PF_CU15NDS,C21_1_74_1PFnCU15DS,C21_1_74_1PF_NDCO,C21_1_74_Tot,C21_75_99_1PF_CU15DS,C21_75_99_1PF_CU15NDS,C21_75_99_1PFnCU15DS,C21_75_99_1PF_NDCO,C21_75_99_Tot,C21_100_149_1PF_CU15DS,C21_100_149_1PF_CU15NDS,C21_100_149_1PFnCU15DS,C21_100_149_1PF_NDCO,C21_100_149_Tot,C21_150_199_1PF_CU15DS,C21_150_199_1PF_CU15NDS,C21_150_199_1PFnCU15DS,C21_150_199_1PF_NDCO,C21_150_199_Tot,C21_200_224_1PF_CU15DS,C21_200_224_1PF_CU15NDS,C21_200_224_1PFnCU15DS,C21_200_224_1PF_NDCO,C21_200_224_Tot,C21_225_274_1PF_CU15DS,C21_225_274_1PF_CU15NDS,C21_225_274_1PFnCU15DS,C21_225_274_1PF_NDCO,C21_225_274_Tot,C21_275_349_1PF_CU15DS,C21_275_349_1PF_CU15NDS,C21_275_349_1PFnCU15DS,C21_275_349_1PF_NDCO,C21_275_349_Tot,C21_350_449_1PF_CU15DS,C21_350_449_1PF_CU15NDS,C21_350_449_1PFnCU15DS,C21_350_449_1PF_NDCO,C21_350_449_Tot
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021092,0,0,0,5,5,0,3,3,0,7,0,5,0,0,11,0,3,0,4,7,0,9,0,0,9,0,4,3,3,15,3,35,4,12,57,0,43,12,14,68,0,6,6,6,23,3,0,3,4,12,0,6,3,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,12,125,30,54,228,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,9,17,0,4,0,0,4,0,8,0,3,13,0,23,3,5,31,3,41,12,12,66,6,29,8,10,56,0,10,3,6,20,0,7,4,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,10,136,38,53,236,0,0,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,0,5,5,0,0,0,5,7,0,13,0,9,17,0,24,6,15,44,7,68,11,13,96
505021093,0,0,0,0,0,0,3,0,3,7,0,5,0,0,6,0,10,0,3,15,0,3,3,3,9,0,18,5,5,29,0,19,9,11,40,4,13,8,6,24,4,3,0,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,73,28,35,145,0,0,0,0,0,0,0,0,0,0,0,6,0,4,9,0,4,0,0,9,0,0,0,6,5,0,4,0,0,6,4,16,3,11,36,0,14,0,13,34,4,3,8,12,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,49,16,53,127,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,3,0,6,0,5,0,0,5,0,8,3,4,14,6,13,9,8,27,6,21,7,9,45
505021094,0,6,0,0,6,0,4,4,0,8,3,8,0,0,14,0,4,0,0,5,0,0,0,3,6,0,3,0,3,8,0,13,0,7,16,0,12,13,7,26,3,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,62,20,26,109,0,0,0,0,0,0,0,0,0,0,0,10,0,3,12,6,6,0,0,9,0,0,0,5,8,0,0,0,0,0,0,5,0,0,6,0,12,5,4,25,4,3,0,8,17,4,4,3,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,40,12,23,89,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,4,0,0,0,5,5,0,3,0,0,5,0,7,0,0,5,0,10,0,0,10
505021095,0,3,0,3,8,0,7,3,0,15,0,7,5,6,18,0,7,7,8,21,0,5,3,5,13,0,14,0,6,29,6,42,7,13,68,0,35,8,11,56,0,0,4,5,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,13,132,32,63,241,0,0,0,3,3,0,0,0,4,4,0,9,4,3,15,0,14,0,5,14,0,0,0,0,3,0,4,3,9,16,0,31,7,19,58,3,47,11,16,82,4,3,5,4,23,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,12,123,35,63,234,0,0,0,0,0,0,0,0,0,4,0,3,0,7,9,0,14,6,5,18,0,4,0,0,3,0,8,0,4,12,5,38,7,22,73,4,45,12,22,87
505021096,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,7,0,0,12,4,14,6,11,35,9,16,4,10,44,0,8,0,0,9,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,19,51,18,35,125,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,0,8,6,3,0,0,5,0,13,0,6,22,0,18,5,10,30,6,14,3,0,23,6,7,0,0,11,5,5,5,0,13,0,6,0,0,4,0,0,6,0,4,3,0,0,0,3,0,0,0,0,3,19,76,21,23,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,4,0,4,0,4,13,5,7,6,6,23,0,15,6,13,38
505021097,0,0,0,0,0,0,4,0,0,4,0,3,0,4,13,0,4,0,0,8,0,13,8,7,21,0,20,3,8,36,0,31,11,12,51,7,30,10,19,68,0,4,6,3,12,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,119,41,59,227,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,4,3,0,13,0,0,0,4,5,0,10,4,6,23,0,34,8,12,58,8,40,14,21,77,3,16,11,0,28,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,19,119,46,57,232,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,3,5,0,4,10,0,6,4,3,18,0,15,7,9,32,5,24,10,14,45,5,40,9,28,85
505021301,0,0,0,0,0,0,0,0,4,4,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,6,0,5,12,4,11,9,12,27,5,11,4,7,24,0,4,0,3,10,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,11,33,11,34,97,0,0,0,0,0,0,0,0,0,0,0,3,0,9,10,0,0,0,0,8,0,4,3,0,8,0,0,0,0,3,0,10,0,0,11,3,19,8,4,29,0,12,3,3,22,0,3,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50,13,28,95,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,0,0,0,0,0,0,5,0,3,13,0,12,0,7,24,5,16,0,9,32
505021302,0,0,0,0,3,0,6,0,0,6,0,0,0,0,5,0,5,0,8,16,0,3,0,5,10,0,16,0,8,29,8,30,15,15,68,0,32,6,13,56,0,8,0,3,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,112,24,56,209,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,3,0,3,12,0,0,0,0,5,0,0,0,0,4,0,27,3,20,57,12,46,17,22,102,0,11,8,9,32,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,110,36,72,224,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,6,0,4,5,0,9,0,12,3,5,20,0,39,4,15,65,9,54,13,25,101
505031098,0,0,0,6,5,0,11,0,0,7,0,17,0,12,26,0,7,0,0,7,0,5,0,3,9,3,7,3,5,14,3,45,10,11,64,5,32,4,11,51,0,4,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,4,12,19,119,25,45,213,0,0,0,0,4,0,0,0,0,0,4,3,0,7,17,4,11,0,4,16,0,5,0,6,10,0,5,5,4,9,5,30,8,10,45,12,46,9,17,91,6,11,0,3,24,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,117,19,59,231,0,0,0,0,0,0,0,0,0,5,0,3,3,7,11,0,7,5,9,19,0,4,0,6,5,0,14,8,6,37,10,34,8,24,73,14,31,11,21,73
505031099,0,0,0,0,0,0,16,0,0,16,8,22,5,0,34,9,16,0,6,37,0,6,3,7,15,4,16,0,5,30,9,107,8,23,146,11,128,13,18,168,0,5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,48,324,32,67,471,0,3,0,0,9,0,0,0,0,0,0,22,5,0,29,3,26,6,4,41,5,15,0,4,26,3,23,4,6,34,11,113,23,16,156,45,185,43,60,334,8,19,12,4,40,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,78,420,89,102,686,0,0,0,0,3,0,0,0,0,4,0,14,0,0,17,0,16,3,9,24,3,5,3,7,25,7,33,11,11,62,29,165,21,44,264,36,168,30,64,303
505031100,0,3,0,0,3,0,5,0,0,10,12,5,3,4,22,0,17,3,4,21,0,5,0,3,9,0,3,3,5,9,5,28,4,0,37,5,45,4,10,67,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,23,127,13,30,197,0,0,0,0,0,0,0,0,0,0,0,10,0,3,12,0,9,3,4,20,0,10,0,0,15,4,5,0,8,18,0,20,0,4,35,13,67,17,22,127,4,29,9,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,24,157,36,47,268,0,0,0,0,0,0,0,0,0,0,0,5,0,3,13,0,9,0,6,15,0,4,0,0,8,3,14,0,3,26,8,43,10,16,79,27,94,9,35,168
505031101,0,0,5,0,7,0,8,6,3,21,0,19,4,0,32,3,15,0,11,30,0,10,0,0,10,3,13,4,5,17,5,73,8,14,102,13,73,16,21,121,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,215,41,61,349,0,0,0,0,8,0,0,0,0,0,0,11,0,5,16,0,7,3,3,20,0,3,4,3,10,6,4,0,3,14,7,37,3,10,58,26,104,45,51,233,0,11,5,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,10,49,196,65,100,402,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,4,9,0,5,16,0,4,3,6,17,0,17,0,16,30,9,65,10,27,102,21,112,29,61,228
505031102,0,0,0,0,0,0,10,4,0,14,3,15,3,0,19,7,15,0,5,20,0,0,3,8,7,0,16,0,12,33,3,61,11,22,96,10,19,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,20,136,23,54,237,0,0,0,0,0,0,0,0,3,4,0,8,0,3,14,0,3,0,4,9,0,3,4,7,16,5,6,0,3,17,6,47,17,17,82,8,41,13,24,84,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,10,22,128,36,58,242,0,0,0,0,0,0,3,0,0,4,0,5,0,4,10,0,0,0,4,11,0,5,3,0,10,6,22,0,8,35,11,67,11,28,115,3,39,6,16,57
505031104,0,0,0,0,0,0,4,0,0,7,0,6,0,0,11,0,6,0,0,6,0,6,0,0,9,0,7,0,5,10,4,21,4,8,39,11,39,5,10,63,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,20,96,14,27,158,0,0,0,0,0,0,0,0,0,0,0,7,0,6,9,4,6,4,5,11,0,0,0,0,9,0,0,4,0,6,7,9,3,0,19,12,38,6,20,77,3,3,8,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,21,57,27,41,143,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,11,0,3,0,0,3,0,8,3,4,15,0,17,5,12,34,7,35,10,10,69
505031105,0,4,0,0,0,0,6,0,0,9,0,4,0,0,13,0,0,0,0,7,0,4,0,0,4,0,0,0,4,10,8,71,3,17,94,10,54,8,11,81,4,11,0,4,17,0,11,0,0,7,0,6,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,23,175,24,43,266,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,10,0,0,9,0,0,0,0,5,3,3,0,0,10,3,24,8,12,41,19,81,16,13,127,8,21,8,3,40,3,7,4,0,18,0,0,0,3,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,153,43,41,274,0,0,0,0,6,0,0,0,0,0,0,3,0,5,11,0,3,3,0,4,0,0,4,0,5,0,5,6,0,10,12,37,0,12,61,16,67,22,22,133
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505031107,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,4,0,3,11,3,38,7,4,55,3,10,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,62,12,13,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,8,32,16,12,65,9,31,9,13,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,18,78,21,22,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,3,14,0,0,13,7,37,19,19,77
505031255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,51,0,3,63,3,48,3,3,63,0,4,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,111,11,13,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,9,3,88,19,15,125,15,108,18,28,162
505031256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
505031257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,12,0,3,17,0,16,0,0,21,3,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,0,10,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,13,3,0,22,7,13,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,6,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,18,0,6,23,0,4,0,0,13
505031258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,6,28,3,6,49,5,18,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,59,4,14,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,10,0,0,12,8,54,4,19,77,7,51,9,14,81,4,3,0,6,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,118,13,35,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,3,13,0,6,27,11,63,9,13,99,12,56,3,12,83
505031303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,11,0,0,13,4,34,6,8,60,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,57,14,19,97,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,12,40,17,20,89,0,6,10,3,25,0,4,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,69,28,35,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,3,0,0,10,6,6,6,3,22,3,14,3,4,18,10,50,14,21,86
505031304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,7,4,5,23,0,14,0,4,15,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,9,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,0,10,0,12,7,0,25,6,16,9,7,39,3,7,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,44,22,18,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,6,0,0,6,4,20,9,8,41
505031305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,24,8,4,38,5,19,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,11,54,14,14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,3,0,0,8,0,4,3,0,3,8,22,7,3,40,6,31,12,9,55,4,5,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,72,24,19,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,15,3,0,19,6,28,10,16,64
505031306,0,0,0,0,0,0,13,0,0,13,6,5,4,3,21,0,11,0,3,17,0,3,0,3,5,0,11,3,8,23,3,54,6,9,73,14,58,9,11,87,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,26,150,16,49,248,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,0,7,0,4,11,0,5,5,0,7,3,5,0,4,5,0,21,6,10,40,10,67,15,34,120,0,21,5,8,34,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,17,133,34,66,252,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,4,6,0,4,9,0,4,0,5,9,4,6,0,5,15,5,45,8,17,71,8,67,6,32,116
