SA2_CODE_2021,C21_650_799_1PF_1C,C21_650_799_1PF_2C,C21_650_799_1PF_3C,C21_650_799_1PF_4mC,C21_650_799_Tot,C21_800_999_1PF_1C,C21_800_999_1PF_2C,C21_800_999_1PF_3C,C21_800_999_1PF_4mC,C21_800_999_Tot,C21_1000_1499_1PF_1C,C21_1000_1499_1PF_2C,C21_1000_1499_1PF_3C,C21_1000_1499_1PF_4mC,C21_1000_1499_Tot,C21_1500_1999_1PF_1C,C21_1500_1999_1PF_2C,C21_1500_1999_1PF_3C,C21_1500_1999_1PF_4mC,C21_1500_1999_Tot,C21_2000_2499_1PF_1C,C21_2000_2499_1PF_2C,C21_2000_2499_1PF_3C,C21_2000_2499_1PF_4mC,C21_2000_2499_Tot,C21_2500_2999_1PF_1C,C21_2500_2999_1PF_2C,C21_2500_2999_1PF_3C,C21_2500_2999_1PF_4mC,C21_2500_2999_Tot,C21_3000_3999_1PF_1C,C21_3000_3999_1PF_2C,C21_3000_3999_1PF_3C,C21_3000_3999_1PF_4mC,C21_3000_3999_Tot,C21_4000more_1PF_1C,C21_4000more_1PF_2C,C21_4000more_1PF_3C,C21_4000more_1PF_4mo_ch,C21_4000more_Tot,C21_Par_inc_st_1PF_1C,C21_Par_inc_st_1PF_2C,C21_Par_inc_st_1PF_3C,C21_Par_inc_st_1PF_4mC,C21_Par_inc_st_Tot,C21_All_inc_ns_1PF_1Ch,C21_All_inc_ns_1PF_2C,C21_All_inc_ns_1PF_3C,C21_All_inc_ns_1PF_4mC,C21_All_inc_ns_Tot,C21_Tot_1PF_1C,C21_Tot_1PF_2C,C21_Tot_1PF_3C,C21_Tot_1PF_4mC,C21_Tot_Tot
128011531,14,10,3,0,26,28,10,5,0,42,82,37,3,0,129,60,26,18,0,99,40,23,6,0,75,32,12,0,0,44,12,18,0,0,32,15,22,3,0,37,18,6,11,0,40,6,6,0,0,13,365,193,57,3,620
128011602,18,12,0,0,25,41,10,0,4,57,96,25,6,0,127,72,27,4,0,103,59,21,4,0,83,28,12,3,4,42,27,20,4,3,55,10,17,7,5,24,11,9,8,0,23,9,6,0,0,8,405,175,43,9,630
128011603,10,7,0,0,20,13,9,3,0,26,32,15,5,4,63,25,18,4,0,43,32,18,8,0,60,15,3,0,4,25,31,11,3,0,40,12,17,7,3,43,20,13,4,0,40,4,5,0,0,8,205,128,39,14,386
128011604,27,12,0,0,40,44,22,10,0,77,103,29,11,3,152,97,26,8,3,136,84,41,12,0,129,34,17,0,0,59,31,13,7,0,51,32,28,10,0,66,39,17,12,3,76,3,0,0,0,3,563,236,66,20,881
128011605,5,0,3,0,9,0,0,0,0,0,9,0,0,0,12,6,0,3,0,7,0,5,0,0,10,3,3,0,0,6,0,4,0,0,3,3,6,0,0,10,3,9,0,0,6,0,0,0,0,3,33,22,6,5,67
128011606,11,6,0,0,11,16,4,0,0,20,22,6,3,0,32,29,16,7,0,51,24,12,7,0,40,10,3,4,0,21,19,8,0,0,28,15,16,3,0,27,5,10,0,0,15,6,0,0,0,6,158,77,30,0,273
128021533,5,5,0,0,10,11,6,0,0,16,33,13,10,0,52,23,11,6,0,36,20,17,0,0,36,18,7,0,0,19,11,10,3,0,22,5,3,0,0,6,5,6,0,0,13,0,0,0,0,0,144,78,22,3,242
128021534,9,0,0,0,13,9,3,0,0,21,22,8,5,3,41,20,13,3,0,30,23,15,7,0,48,10,6,0,3,24,18,15,4,0,32,7,8,4,0,27,4,10,6,0,25,0,0,0,0,4,144,97,27,13,285
128021535,12,18,5,0,30,31,8,4,0,44,67,41,14,8,133,70,37,14,3,123,67,37,11,0,119,28,20,4,0,54,37,35,3,0,77,21,31,9,0,50,24,17,3,7,50,3,0,0,0,3,399,265,73,27,767
128021536,22,10,9,0,38,38,13,6,0,61,77,33,5,6,119,52,35,14,0,100,58,23,13,0,94,27,15,0,0,38,22,25,3,0,45,25,20,15,3,66,16,20,11,0,54,4,4,0,0,4,375,214,74,14,678
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,33,22,11,0,59,62,19,8,0,93,146,44,13,0,205,91,53,14,0,159,85,40,5,0,140,47,19,8,0,75,29,24,7,0,64,22,15,4,0,43,39,38,4,0,81,13,0,0,0,13,631,319,77,4,1032
128021607,19,12,0,0,36,36,10,9,0,51,81,35,17,6,138,61,34,12,3,115,33,40,9,3,93,32,18,5,0,57,27,17,3,0,53,14,16,3,0,26,19,16,5,0,40,3,0,0,0,11,362,214,72,15,672
128021608,3,3,0,4,5,5,3,0,0,11,33,6,0,0,41,17,14,4,0,34,26,11,6,0,42,15,7,6,0,21,9,0,3,0,8,3,10,3,0,19,8,8,5,5,18,4,0,0,0,3,140,70,26,8,241
128021609,0,0,0,0,4,0,3,0,0,3,13,6,0,0,11,7,4,0,0,14,3,5,0,0,13,3,3,0,0,13,4,3,0,0,12,3,3,0,0,9,0,0,0,0,9,0,0,0,0,3,45,30,9,4,85
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201011001,23,23,11,3,64,44,23,10,10,88,78,65,28,7,182,52,40,23,9,127,31,22,11,0,60,15,9,5,0,35,11,10,5,4,21,4,9,3,3,17,18,22,12,0,56,14,4,0,0,12,341,260,118,46,773
201011002,18,9,4,4,37,34,11,8,0,55,59,35,13,3,106,34,25,0,0,60,34,17,3,0,57,18,8,0,0,20,7,4,0,0,20,8,5,3,0,19,17,12,3,0,35,3,0,0,0,4,279,142,38,11,469
201011005,11,9,6,0,25,15,4,0,0,20,34,18,6,0,57,24,18,4,4,47,10,7,4,0,27,12,0,0,0,9,7,3,0,0,10,5,0,0,0,5,13,8,0,0,19,0,0,0,0,3,141,74,23,7,248
201011006,20,20,12,5,58,39,26,7,4,76,70,46,15,3,134,51,17,10,3,83,17,17,7,3,42,9,7,0,0,23,6,7,4,0,25,0,0,0,0,0,15,13,5,3,34,3,0,3,0,8,270,207,76,24,586
201011007,3,0,0,0,4,5,0,0,0,6,10,13,6,0,30,0,7,7,0,15,5,3,0,0,9,0,0,0,0,0,3,3,0,0,7,0,0,0,0,3,4,5,5,0,10,0,0,0,0,3,49,35,15,4,102
201011008,65,33,15,8,117,74,27,15,9,124,121,60,23,7,213,61,26,10,6,106,33,13,8,5,61,15,9,0,0,20,4,3,3,0,14,0,3,4,0,8,21,27,7,9,65,19,0,0,0,30,533,264,108,47,957
201011481,26,14,5,5,50,64,22,6,0,87,68,36,18,0,122,34,14,4,7,51,22,12,7,0,33,9,3,0,0,12,7,5,3,0,10,4,0,0,0,7,15,9,6,0,31,4,0,0,0,3,307,141,52,21,521
201011482,32,13,0,8,52,48,24,8,0,77,77,27,14,6,124,48,23,0,0,74,28,18,3,0,55,20,3,0,0,30,11,0,3,0,19,0,0,0,0,5,8,9,3,5,23,3,3,3,0,6,335,148,47,21,547
201011483,38,22,6,4,68,31,23,8,3,65,78,50,18,6,150,32,29,13,0,75,25,15,8,0,52,4,9,7,0,20,9,5,0,0,13,4,7,0,0,7,15,12,7,7,36,0,4,0,0,4,309,210,68,26,614
201011484,64,30,12,3,111,97,25,10,9,136,140,70,15,5,237,54,35,3,4,96,33,12,6,0,51,10,3,0,3,17,8,4,0,0,16,4,3,0,0,6,22,10,13,0,52,14,0,0,0,20,579,271,84,31,976
201021009,12,11,0,4,24,17,3,0,0,21,38,15,4,0,59,20,11,4,0,40,14,11,0,0,29,5,0,0,0,11,3,0,0,0,3,0,4,0,0,6,4,8,3,0,15,4,0,0,0,5,139,92,18,6,254
201021010,17,13,3,0,28,33,12,4,0,46,39,22,3,0,66,22,10,8,0,45,21,0,0,0,18,3,0,0,0,6,6,0,0,0,3,3,0,0,0,3,12,12,3,0,31,4,0,0,0,8,180,92,34,8,312
201021011,26,9,0,0,39,25,5,0,0,34,46,19,0,0,75,34,11,0,0,45,18,7,0,0,25,5,0,0,0,5,5,6,0,0,12,4,0,0,0,7,22,9,3,4,39,6,3,0,0,10,223,79,23,4,337
201021012,8,0,4,0,7,11,5,0,0,21,23,12,9,0,39,16,13,7,0,30,13,11,3,0,25,7,0,3,0,7,4,0,0,0,5,4,0,0,0,10,6,4,0,0,9,0,0,0,0,3,116,49,27,4,199
201031013,3,3,0,0,15,11,0,0,0,19,29,5,4,3,41,9,0,0,0,14,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,3,0,0,0,0,97,25,10,8,135
201031014,9,3,7,0,14,22,13,0,0,32,30,9,0,0,48,9,0,0,0,14,4,4,3,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,7,3,0,15,3,0,0,0,6,103,56,13,0,171
201031015,8,0,0,4,12,13,0,0,0,21,28,4,10,0,48,15,10,0,0,26,5,3,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,12,7,3,0,0,8,107,42,22,10,181
201031016,32,19,10,7,61,41,11,10,5,59,51,28,11,9,101,18,7,4,0,35,9,4,4,6,24,4,5,4,0,12,0,0,0,0,0,3,0,0,0,6,13,6,7,0,27,12,0,0,0,13,269,114,52,25,465
201031017,14,5,0,5,30,23,6,0,0,34,31,13,4,0,45,11,12,4,0,25,4,3,0,0,10,0,0,0,0,7,4,0,0,0,5,4,0,0,0,0,10,6,4,3,18,0,0,0,0,4,141,63,24,13,236
202011018,51,42,18,5,113,65,26,12,7,112,130,52,12,5,204,46,36,8,0,94,42,22,5,0,66,16,11,0,0,31,16,4,5,0,27,8,3,0,0,5,18,18,16,0,61,5,5,0,4,14,504,278,92,29,904
202011019,48,34,11,3,103,77,30,12,9,127,104,70,25,9,213,57,23,8,4,96,39,22,8,3,75,14,0,0,4,19,7,8,0,0,17,4,4,0,0,6,12,11,4,6,35,12,0,0,4,18,472,234,95,51,851
202011020,21,14,3,0,40,38,20,7,0,66,91,35,15,3,144,53,27,14,8,92,32,20,3,4,65,20,5,0,0,20,13,9,4,0,27,6,11,0,0,15,18,8,4,4,31,5,4,0,0,10,367,175,56,23,624
202011021,24,11,3,0,37,39,18,3,4,72,66,42,12,0,114,52,26,13,3,92,19,24,7,5,55,15,4,4,0,19,3,3,0,0,9,3,3,0,0,7,17,14,6,5,40,4,0,0,0,4,284,169,61,18,536
202011022,70,30,14,0,113,96,42,15,10,160,185,61,31,7,291,89,44,11,8,152,52,29,6,0,90,18,6,3,0,32,16,17,0,0,33,0,3,0,0,11,19,24,14,7,60,11,6,3,0,21,691,325,123,48,1182
202011023,5,6,0,0,8,10,0,0,4,15,13,6,3,0,25,16,11,3,0,34,10,9,7,0,25,3,5,0,0,5,0,0,0,0,0,0,0,0,0,3,5,8,0,3,16,0,0,0,0,4,67,57,15,12,152
202011024,5,10,4,0,15,9,10,3,0,22,28,27,6,0,61,29,23,8,0,63,17,25,11,0,48,12,3,0,0,11,12,6,0,0,16,3,3,0,0,4,11,6,3,0,19,0,0,0,0,0,136,119,46,5,311
202011025,29,25,15,10,72,56,22,19,4,105,91,58,20,10,185,56,37,8,5,105,33,23,6,7,63,7,6,4,0,20,6,12,3,0,18,3,0,6,0,9,9,3,13,4,33,0,0,5,0,13,342,227,107,44,724
202021026,3,6,0,0,12,8,5,4,0,20,29,3,8,0,36,16,11,3,0,37,14,4,6,0,23,6,0,0,3,10,5,0,0,0,5,4,3,0,0,6,9,5,6,0,16,3,0,0,0,0,109,47,29,10,197
202021027,37,21,3,0,61,51,18,7,0,77,85,28,11,0,121,35,18,4,4,66,18,17,0,0,34,10,9,0,0,18,5,0,0,0,9,11,0,0,0,9,27,20,4,0,51,3,0,0,0,6,347,162,37,16,553
202021028,18,10,3,0,31,38,3,3,4,47,44,14,4,4,59,25,18,0,0,42,11,11,4,0,22,7,0,5,0,11,4,5,0,0,10,0,0,0,0,0,13,12,9,0,32,0,0,0,0,7,200,81,31,12,314
