SA2_CODE_2021,C21_AP_75_79_NCB_4,C21_AP_75_79_NCB_5,C21_AP_75_79_NCB_6mor,C21_AP_75_79_NCB_NS,C21_AP_75_79_Tot,C21_AP_80_84_NCB_0,C21_AP_80_84_NCB_1,C21_AP_80_84_NCB_2,C21_AP_80_84_NCB_3,C21_AP_80_84_NCB_4,C21_AP_80_84_NCB_5,C21_AP_80_84_NCB_6mor,C21_AP_80_84_NCB_NS,C21_AP_80_84_Tot,C21_AP_85over_N_c_b_0,C21_AP_85over_N_c_b_1,C21_AP_85over_N_c_b_2,C21_AP_85over_N_c_b_3,C21_AP_85over_N_c_b_4,C21_AP_85over_N_c_b_5,C21_AP_85over_N_c_b_6mor,C21_AP_85over_N_c_b_NS,C21_AP_85over_Tot,C21_AP_Tot_NCB_0,C21_AP_Tot_NCB_1,C21_AP_Tot_NCB_2,C21_AP_Tot_NCB_3,C21_AP_Tot_NCB_4,C21_AP_Tot_NCB_5,C21_AP_Tot_N_ch_b_6mor,C21_AP_Tot_NCB_NS,C21_AP_Tot_Tot
204031491,19,7,6,5,146,11,4,27,21,14,8,12,7,95,3,10,23,35,29,10,12,17,138,1382,559,1454,830,331,85,71,199,4914
204031492,51,17,17,36,349,15,16,43,57,57,27,16,33,260,15,17,42,48,39,13,11,28,202,1674,755,1650,1086,519,175,119,474,6455
205011076,61,19,13,21,405,17,9,59,73,45,15,9,33,262,11,6,60,57,50,22,29,19,254,2026,883,2157,1554,662,219,131,552,8186
205011077,14,4,4,7,127,7,0,11,26,9,5,7,12,71,8,6,12,12,4,4,11,8,67,668,229,711,543,225,72,50,209,2701
205011078,31,11,3,17,165,3,7,31,29,9,7,8,19,109,0,4,14,22,29,12,14,37,114,851,335,923,695,309,87,61,259,3512
205011079,67,31,13,48,521,17,13,73,91,65,24,21,33,343,19,25,58,95,66,27,43,38,380,2684,954,2510,1900,760,251,178,659,9897
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,57,27,9,42,460,29,24,78,83,52,25,13,42,349,22,20,52,61,45,28,19,91,339,1721,704,1781,1197,585,179,119,623,6900
205021082,23,8,4,16,174,12,4,20,26,17,11,6,8,98,0,3,10,16,8,4,5,7,56,738,316,968,645,260,88,43,323,3374
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,48,9,7,33,360,14,9,51,49,25,8,12,33,208,6,11,45,48,37,12,10,30,197,976,488,1403,975,366,112,73,479,4871
205021085,23,11,0,34,200,8,6,29,32,15,0,6,20,115,7,12,19,24,20,9,11,20,114,553,250,746,563,243,73,45,351,2833
205021086,39,4,0,24,289,14,6,50,45,20,11,6,10,168,8,19,41,34,30,8,12,10,166,717,360,1047,626,239,50,36,177,3251
205031087,35,6,11,31,258,13,12,28,36,31,12,4,28,166,8,4,29,32,24,15,12,14,135,918,362,1052,806,371,85,60,379,4027
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,12,6,3,0,0,4,64
205031089,28,6,3,17,205,0,5,23,29,19,8,9,12,116,4,8,30,40,33,5,14,15,144,992,401,1058,898,347,100,58,298,4143
205031090,50,14,13,21,285,14,8,47,54,37,14,7,26,207,10,20,34,57,45,22,22,21,223,1135,457,1288,1018,451,141,90,354,4934
205031091,45,10,3,51,383,13,9,48,58,34,7,6,27,206,16,20,56,53,29,14,6,37,239,1368,613,1860,1145,421,96,47,572,6116
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
205031093,91,31,24,86,788,31,29,106,130,84,28,19,51,477,28,32,93,110,70,44,34,65,470,2676,1211,3297,2305,894,264,165,936,11752
205041094,30,9,11,14,207,8,7,24,31,24,13,8,11,119,5,3,16,17,12,9,0,12,61,1166,501,1360,896,432,131,80,404,4972
205041095,43,33,17,48,394,7,16,72,79,50,27,33,32,326,19,21,59,74,66,32,43,30,345,1749,764,1916,1342,599,243,208,666,7482
205041096,44,17,12,36,318,13,8,45,70,35,18,19,42,243,8,10,59,44,38,25,28,87,293,1451,583,1409,1017,463,182,168,835,6100
205041098,10,3,0,4,55,3,0,8,12,12,3,0,5,36,0,0,8,4,7,0,4,0,26,451,182,581,339,145,33,24,147,1905
205041493,34,20,11,37,274,5,7,33,43,32,10,8,42,188,5,16,35,51,43,32,19,62,255,1288,540,1361,899,413,144,97,493,5224
205041494,47,15,6,22,284,12,7,58,60,31,13,16,38,231,14,12,44,48,24,12,11,48,210,1974,743,2038,1243,476,132,85,454,7138
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10
205051100,10,9,4,11,89,0,4,10,15,6,3,4,8,58,0,3,4,3,0,3,0,3,24,421,189,564,399,147,63,25,174,1987
205051101,56,12,18,32,326,12,12,40,53,27,16,12,26,198,8,14,38,41,33,17,19,9,178,1343,545,1586,1281,565,163,115,514,6121
205051102,15,8,0,16,67,0,4,3,9,6,6,6,0,33,0,0,3,4,6,0,0,11,31,408,157,405,276,142,42,39,221,1693
205051103,58,17,15,30,347,10,8,40,68,41,23,22,36,259,20,13,44,55,43,29,27,74,293,1634,643,1777,1212,534,172,133,509,6615
205051104,16,4,5,18,120,9,5,16,29,22,10,14,13,119,7,0,7,20,18,6,11,20,93,483,234,619,488,230,75,58,254,2425
206011106,3,7,0,6,104,4,5,40,28,12,9,0,7,105,5,13,30,17,6,0,3,8,98,4044,569,788,293,82,19,19,370,6188
206011107,11,6,5,10,166,11,10,50,45,15,4,3,17,149,13,20,58,40,16,7,8,18,180,3619,731,1182,467,130,44,33,399,6607
206011109,16,3,4,3,128,7,5,55,33,14,3,0,13,133,11,16,67,47,24,11,8,17,207,1617,522,1332,529,165,37,25,194,4427
206011495,11,4,0,7,151,7,12,60,41,20,9,3,8,156,8,14,46,34,22,11,7,8,144,3583,600,902,391,122,37,27,313,5979
206011496,12,5,0,10,108,12,15,36,25,5,3,8,5,116,6,16,57,31,9,4,6,4,129,3960,595,803,277,90,20,22,332,6103
206011497,17,7,6,18,168,9,10,48,42,20,8,5,14,162,10,15,64,31,26,4,14,5,169,2814,656,1083,479,175,60,68,363,5699
206011498,22,13,8,6,179,10,16,61,57,20,5,8,6,185,16,16,56,53,22,7,17,17,208,2499,710,1509,654,221,71,58,280,5997
206021110,12,0,6,9,102,9,8,29,29,12,0,0,0,91,3,7,43,25,9,4,10,3,109,1873,451,950,427,108,18,12,177,4019
206021112,14,4,4,29,222,14,14,79,67,29,8,5,42,263,3,12,78,60,29,14,9,95,300,4185,1039,1733,718,204,68,41,557,8549
206021499,12,3,5,13,222,14,11,55,38,12,7,7,17,158,13,20,58,38,16,9,10,22,190,3280,699,1540,620,162,43,35,362,6730
206021500,14,0,10,6,118,6,15,44,30,10,4,0,10,116,12,14,34,31,17,9,6,9,124,2524,500,970,347,101,19,20,249,4732
206031113,17,6,4,17,162,6,11,33,33,16,13,7,12,123,8,17,34,25,17,12,13,8,139,2756,848,1502,621,179,62,56,429,6450
206031115,11,6,5,9,82,7,10,20,16,5,9,9,6,83,10,3,10,18,11,4,5,14,79,2234,449,619,268,114,51,43,380,4153
206031116,25,5,5,17,231,19,15,47,51,20,10,12,28,205,17,20,69,59,42,24,18,15,268,3417,788,1632,783,236,61,40,336,7290
206031501,16,5,0,22,212,23,19,53,36,22,16,22,16,185,27,25,71,86,36,24,27,20,319,2606,717,2009,998,227,79,72,340,7045
206031502,20,12,5,8,170,11,10,35,28,25,7,6,4,119,10,6,27,41,25,7,14,4,143,2462,609,1188,648,211,44,35,273,5474
206041117,12,4,6,4,131,13,4,32,18,13,4,10,10,104,15,11,36,25,16,7,5,14,132,5818,493,582,254,125,43,52,687,8057
206041118,11,0,0,8,64,0,3,8,6,3,0,0,12,39,0,4,8,6,3,3,0,0,26,4147,967,710,247,54,20,5,728,6879
206041119,6,0,0,4,101,14,3,20,9,5,0,0,0,48,19,11,21,15,7,8,0,10,84,1342,217,364,205,61,21,11,182,2401
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,27
206041121,12,0,0,11,101,7,11,19,16,3,7,9,8,72,8,10,18,11,3,9,12,5,78,2622,607,807,275,73,32,34,268,4721
206041124,7,0,0,0,67,19,3,12,9,6,0,5,4,59,25,10,29,10,10,8,11,11,114,2480,263,311,142,51,21,23,298,3600
206041125,17,4,0,13,169,15,12,21,26,16,4,0,16,102,19,10,25,24,10,0,0,46,144,1647,339,469,244,90,23,6,277,3098
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,0,0,9,50,3,0,15,6,0,0,0,5,29,0,3,3,9,0,0,0,5,19,3239,344,319,110,36,7,8,601,4660
206041504,0,0,0,0,15,0,0,4,0,0,0,0,0,6,0,0,4,4,0,0,0,0,6,6720,417,265,87,31,10,3,843,8376
206041505,0,0,0,0,22,0,0,4,4,0,3,0,3,14,0,3,0,5,0,0,4,0,10,5687,545,296,101,43,8,5,776,7464
206041506,8,6,4,12,99,11,9,17,5,20,0,6,3,72,5,7,18,7,10,3,16,13,71,4279,734,861,307,126,41,63,745,7167
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,3,0,0,3,55,0,4,11,10,3,0,0,3,41,0,0,3,10,0,0,0,0,14,1888,336,314,131,32,9,3,235,2951
206041509,9,4,0,4,48,5,0,12,12,3,0,0,7,32,0,0,7,5,3,3,0,0,12,5559,676,547,179,56,15,3,490,7519
206041510,0,0,0,0,23,0,0,9,5,3,0,3,0,18,0,0,0,3,6,0,0,0,12,2293,344,309,94,33,10,9,251,3337
206051128,30,10,4,14,345,27,10,79,43,17,0,0,17,192,16,13,45,32,27,0,5,10,153,3235,917,1675,650,164,24,13,401,7088
206051129,8,0,0,11,143,11,8,27,19,9,3,0,11,80,7,4,18,19,12,3,3,14,85,3857,856,1152,412,94,10,13,486,6883
206051130,27,5,6,27,305,12,20,59,49,24,6,4,14,190,5,11,38,41,19,7,0,8,130,3209,935,1737,705,216,39,20,492,7362
206051134,5,0,3,12,131,25,22,33,13,8,0,4,14,114,12,17,41,19,3,3,0,13,103,4319,848,898,320,89,31,74,513,7098
206051511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,89,84,26,8,3,0,139,833
206051512,9,0,3,23,182,10,15,49,27,10,9,4,23,144,4,27,38,23,9,7,5,57,174,2708,673,987,390,108,30,34,425,5345
206051513,3,0,0,4,73,7,9,27,9,0,4,0,9,67,6,7,13,6,0,0,3,7,42,3663,552,522,177,43,15,4,476,5468
206051514,8,0,0,34,145,18,7,11,12,5,0,3,41,101,16,22,24,18,0,4,0,101,184,3804,673,755,308,69,23,12,793,6436
206061135,18,8,3,8,215,14,16,35,37,15,5,6,18,150,16,10,23,33,15,7,7,24,135,2279,509,842,459,129,32,16,227,4501
206061136,12,0,6,19,239,21,31,73,57,11,3,0,26,223,17,27,93,40,17,6,4,60,248,5633,889,1196,466,105,17,17,653,8969
206061138,24,6,4,27,409,37,27,69,76,28,7,6,23,268,28,19,69,82,40,14,8,41,306,2451,656,1479,876,249,49,23,450,6239
206061515,3,0,0,3,78,8,9,23,18,3,5,0,4,74,11,9,14,18,9,0,5,3,61,3871,403,454,213,49,14,5,511,5509
206061516,8,5,0,9,166,11,21,44,24,11,3,5,7,132,7,20,29,18,10,7,6,16,120,2929,445,688,281,89,29,19,401,4876
206071139,7,4,0,9,82,19,3,18,6,6,4,0,0,62,17,9,19,13,4,6,3,4,71,2641,398,484,177,61,19,10,295,4083
206071140,13,3,0,6,139,15,7,30,20,3,0,0,7,78,4,9,24,22,10,5,3,8,93,2258,401,680,259,76,18,12,214,3909
206071141,8,4,4,7,65,3,3,11,7,3,0,0,5,40,5,0,14,10,0,3,10,5,41,2650,350,377,179,83,35,36,323,4037
206071142,8,0,6,14,121,10,3,24,19,3,3,0,9,71,12,5,23,9,9,9,8,9,80,2882,466,590,246,91,38,36,476,4824
206071143,14,10,3,16,210,25,26,42,39,14,0,6,17,165,19,17,46,45,18,9,7,17,182,3324,635,1095,444,119,47,37,382,6076
206071145,7,0,4,5,122,9,14,18,16,9,4,0,3,72,14,9,31,17,11,0,4,0,87,2128,518,941,368,85,19,19,204,4285
206071517,9,0,0,12,169,17,14,51,26,12,5,4,12,140,18,11,49,24,11,9,12,6,131,5101,729,1180,442,110,27,18,479,8093
206071518,16,5,6,23,169,12,14,20,17,9,5,12,10,97,9,12,24,18,14,4,28,10,123,3885,651,837,356,142,50,83,455,6465
207011146,8,4,0,3,126,7,9,36,23,10,5,0,10,107,15,11,28,30,17,11,9,37,155,997,445,1062,462,109,29,30,145,3267
207011147,28,5,10,18,392,53,28,95,65,25,18,8,11,305,66,28,104,89,51,18,16,33,409,2336,1077,2291,988,272,75,47,267,7352
207011148,33,6,0,17,348,26,19,104,89,26,5,7,17,287,27,29,120,92,60,20,22,34,399,2619,1125,3089,1387,350,73,37,307,8989
207011149,35,15,7,24,474,46,19,112,103,43,6,10,14,352,80,46,157,140,78,28,19,31,580,3321,1118,2828,1379,398,96,50,363,9554
207011150,23,0,5,10,304,26,16,65,44,18,4,4,17,199,24,12,59,42,19,9,6,14,181,2342,864,2349,1022,220,36,29,249,7112
207011152,17,7,0,14,242,31,17,42,45,31,4,7,15,194,51,15,43,37,21,9,10,14,210,3475,777,1534,752,201,49,22,330,7141
207011154,15,5,0,9,125,0,8,31,22,0,4,0,4,69,15,0,26,24,15,3,4,0,84,922,345,908,363,99,20,13,94,2756
207011155,21,12,5,19,301,31,12,82,61,28,14,8,15,249,42,21,84,82,47,23,17,46,370,2325,831,2156,1120,303,83,39,275,7139
207011519,14,3,3,9,171,15,4,24,28,6,0,5,9,97,10,8,33,15,14,6,3,3,88,2286,393,925,473,109,31,18,215,4438
207011520,24,0,0,10,195,18,8,27,25,12,8,0,8,115,28,13,53,29,25,3,3,9,165,3092,519,921,543,160,34,9,279,5557
207011521,18,4,3,14,234,23,12,52,63,18,9,4,16,197,17,11,33,52,35,20,13,36,225,1963,601,1291,764,226,58,33,250,5191
207011522,28,0,0,24,234,28,5,55,31,11,7,3,17,163,36,20,66,56,46,17,14,31,286,2256,736,1476,694,208,46,25,296,5738
207021156,24,14,6,15,300,12,13,117,72,39,10,10,16,302,16,25,88,79,31,14,12,19,279,1477,657,1579,757,218,73,33,197,4996
207021157,56,9,10,24,610,25,43,209,128,61,21,16,20,524,30,42,159,132,67,22,18,30,504,3861,1865,3088,1388,396,87,55,474,11217
207021159,44,11,9,22,426,8,17,107,88,38,9,12,36,313,31,30,109,106,68,9,16,65,436,1960,958,2476,1255,348,75,52,354,7484
207021160,42,0,8,15,413,27,31,141,104,41,18,9,26,398,23,35,130,92,50,16,12,44,397,1630,913,2059,968,278,59,39,257,6206
207021424,27,5,4,11,337,6,18,87,92,37,9,6,15,270,12,15,66,80,41,13,9,21,256,1796,965,2317,1050,304,70,29,244,6776
207021425,46,3,8,23,392,23,18,99,97,49,16,13,17,319,18,20,94,81,47,22,12,20,313,1848,1163,2105,860,264,73,39,298,6649
207031161,39,3,5,15,376,26,17,106,105,46,14,15,21,343,27,24,117,121,68,20,30,63,478,3230,1252,2796,1293,375,82,71,390,9494
207031162,26,9,3,7,220,16,24,86,55,33,12,13,9,237,28,23,95,50,38,32,19,23,302,1410,691,1495,620,211,72,48,190,4734
207031163,23,7,7,16,312,29,27,93,62,33,10,7,41,295,46,28,107,89,50,18,25,87,441,4598,1720,2115,837,246,73,52,804,10446
207031164,20,8,11,12,277,18,18,89,67,28,10,7,10,237,23,18,95,59,41,20,9,17,283,2710,1313,2238,912,238,65,38,303,7820
207031165,16,13,4,8,227,24,14,74,61,25,11,4,11,219,29,27,85,67,37,11,20,19,293,2533,760,1231,511,163,51,43,370,5665
207031166,26,7,7,14,297,21,18,89,73,26,14,9,11,270,14,17,57,52,19,12,5,5,190,1555,736,1376,601,159,60,29,179,4690
207031167,13,0,5,7,164,18,12,34,27,14,7,5,10,125,26,13,45,58,29,13,4,13,207,1621,624,1264,625,163,37,21,181,4539
208011168,19,6,0,16,332,20,10,71,65,28,7,0,13,212,11,14,74,84,45,5,17,11,266,1623,563,2210,1088,253,43,35,202,6014
208011169,44,16,3,44,626,39,29,155,87,40,17,13,48,428,67,46,130,128,67,28,27,92,590,3208,1277,3145,1533,410,112,63,541,10284
208011170,30,0,7,28,354,22,22,99,61,33,11,3,26,266,45,42,139,94,45,12,9,61,440,1992,910,2449,1000,252,48,32,352,7033
208011171,15,0,0,10,211,13,11,42,22,12,7,4,9,121,21,13,54,33,22,10,7,33,183,1751,745,1625,675,169,33,19,218,5232
208011172,34,9,0,31,346,26,31,70,69,23,8,6,13,240,16,31,71,57,23,20,8,20,247,2562,978,2448,1097,292,75,37,386,7859
208011173,38,7,7,14,427,36,22,83,60,30,9,10,18,267,38,42,135,106,59,21,13,54,468,2362,918,2523,1225,324,71,30,349,7804
208021174,23,5,0,33,390,33,34,117,86,22,14,7,21,338,42,49,134,126,59,29,18,55,503,3591,1536,3273,1352,330,73,32,493,10681
208021176,15,0,0,23,290,25,25,89,47,9,6,0,32,234,28,23,78,53,23,14,6,80,288,4004,1195,1860,587,152,34,16,452,8302
208021177,33,8,0,23,325,18,21,88,69,19,9,0,28,257,37,42,137,109,34,20,9,64,445,3979,985,2000,1254,403,161,210,620,9608
208021178,28,0,0,12,307,21,30,102,58,24,3,0,20,261,28,56,159,77,34,10,15,18,405,2540,980,2461,1076,241,55,30,356,7741
208021179,12,5,4,10,181,15,15,48,28,14,3,5,10,137,18,25,63,40,16,0,8,8,178,2343,669,1278,531,131,46,56,242,5287
208021180,11,4,0,5,117,15,7,42,24,11,0,0,7,103,12,16,36,27,16,9,15,7,128,1333,531,843,340,92,20,23,140,3317
208021181,5,6,4,3,125,11,14,39,19,15,6,4,4,105,15,13,34,33,14,4,0,4,129,1700,537,1100,397,87,22,18,174,4033
208021182,12,5,0,6,176,10,16,41,34,13,5,0,14,130,14,16,30,23,9,5,9,12,111,2466,861,1381,510,108,36,16,303,5678
208021426,23,3,0,8,229,19,12,69,49,17,5,3,6,190,11,30,73,60,27,8,9,14,233,2075,1003,2352,832,204,42,28,275,6814
208021427,12,9,4,22,232,13,13,65,49,28,3,7,12,185,20,22,69,76,40,16,15,24,282,1746,862,1916,774,207,55,44,237,5853
208031183,9,4,6,11,137,3,9,34,34,10,4,4,9,102,7,5,23,26,15,4,7,8,90,1048,433,1324,563,162,55,22,112,3701
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,10
208031185,36,8,0,13,241,11,12,61,40,21,4,6,14,159,15,11,36,41,23,14,10,16,161,1469,766,1658,771,257,71,33,209,5225
208031186,26,5,9,19,284,26,19,62,51,36,11,3,21,231,23,28,83,75,42,12,17,43,334,2303,983,1886,790,299,65,47,406,6782
208031187,18,5,3,5,113,6,3,26,12,14,10,3,4,81,5,7,17,12,8,5,4,5,65,630,289,776,315,115,35,14,99,2274
208031188,49,7,3,39,490,34,28,116,102,40,20,13,29,386,51,43,169,156,71,32,21,71,623,3621,1638,2985,1266,393,106,54,535,10593
208031189,18,7,0,11,230,16,11,58,33,28,4,9,16,168,6,11,57,40,31,16,8,16,180,1743,737,1768,852,243,62,37,237,5674
208031190,27,10,0,13,281,18,17,67,42,30,5,9,20,205,16,21,54,52,32,12,17,41,251,2146,823,1644,703,226,63,32,256,5893
208031191,15,5,3,13,135,8,7,28,26,13,4,0,14,102,12,13,28,26,18,4,9,9,121,1221,588,1158,435,136,38,20,215,3806
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
208031193,31,6,12,18,373,31,20,66,65,41,14,9,17,263,20,36,96,87,45,24,26,23,354,3170,1154,2793,1285,347,84,68,341,9243
208041194,37,14,6,19,442,47,26,104,102,35,16,3,21,352,46,41,100,98,59,26,12,35,423,3765,1021,2423,1198,355,76,37,424,9299
208041195,22,12,0,15,326,19,23,107,69,32,11,4,18,289,35,29,112,105,53,22,23,43,415,3818,1113,2509,1236,317,70,43,389,9502
209011196,24,8,3,12,254,8,6,43,41,17,7,3,14,142,8,26,40,32,20,11,7,17,151,1224,504,1267,630,177,45,25,189,4063
209011197,41,10,3,21,397,27,21,72,85,42,10,11,20,287,22,19,78,82,56,27,18,47,345,2495,1031,2983,1422,444,108,62,321,8863
209011198,20,8,6,12,326,28,22,79,68,32,13,12,15,273,31,23,128,108,56,14,14,30,403,2483,847,2040,922,244,51,45,301,6930
209011199,10,13,9,16,150,6,9,31,33,11,5,14,10,132,4,19,49,37,24,14,20,10,176,2669,920,1203,565,255,113,146,448,6314
209011200,21,11,0,12,203,14,21,60,44,21,6,3,6,164,27,24,65,53,33,14,16,12,240,2223,667,1520,683,192,59,33,239,5611
209011201,23,0,3,3,160,9,4,31,22,10,0,3,4,86,8,9,29,36,23,8,8,12,120,1076,380,1036,540,164,30,13,130,3368
209011202,41,12,11,17,359,15,14,67,72,47,7,7,16,244,12,17,70,49,20,10,12,11,207,2070,861,2273,1155,360,65,50,244,7090
209011203,40,8,4,12,404,17,24,80,85,41,19,14,13,304,33,28,95,94,42,20,22,18,346,2250,1078,2587,1116,332,85,59,247,7746
209011204,18,9,0,4,148,6,12,51,44,26,15,9,7,163,5,10,28,33,20,12,12,10,130,1213,491,1201,539,176,64,37,149,3870
209021205,14,4,6,3,155,6,5,41,31,22,0,4,8,121,3,9,36,47,19,10,17,36,174,1917,538,1127,466,133,34,32,303,4545
209021428,29,19,15,17,289,15,15,70,48,27,15,12,9,206,20,16,77,64,37,11,23,11,265,4543,1103,1838,757,258,108,98,535,9239
209021429,10,6,10,15,170,8,13,61,45,20,8,8,12,166,7,18,47,45,20,15,5,40,188,2274,706,1363,562,171,56,49,343,5527
209021523,19,14,8,21,249,14,12,65,56,27,0,8,23,199,15,17,74,60,45,15,29,23,279,2727,903,1327,666,246,78,84,496,6526
209021524,37,7,10,17,278,6,15,93,88,32,3,8,16,261,8,10,83,56,33,14,9,37,248,1237,403,1094,731,284,87,55,278,4169
209021525,10,8,17,33,202,14,12,60,49,26,8,19,33,223,11,31,69,56,31,20,26,97,342,2143,704,1210,574,211,73,104,532,5559
209021526,23,6,7,11,177,11,11,47,34,19,10,9,10,150,14,19,48,47,21,10,17,22,204,2409,876,1340,563,206,62,63,409,5929
209031209,33,14,6,18,405,10,7,59,55,33,7,5,17,202,13,14,44,42,31,9,8,21,180,2635,1050,3451,1693,450,91,54,336,9754
209031210,7,4,0,3,50,0,0,7,3,0,3,0,0,23,0,0,4,3,0,0,4,0,14,409,163,460,272,69,18,15,53,1455
209031211,7,0,0,3,41,0,0,6,4,0,4,4,4,20,0,0,0,5,0,0,0,0,11,478,160,442,258,86,31,16,169,1645
209031212,14,3,3,8,78,3,3,7,6,9,3,0,0,44,0,0,10,11,8,0,3,5,33,625,195,613,389,135,26,16,130,2135
209031213,20,10,4,6,152,3,9,25,16,9,4,8,3,76,10,15,45,31,21,16,7,5,159,1074,360,1359,708,193,68,35,134,3933
209031214,20,4,0,3,105,4,0,12,13,9,0,4,0,47,0,3,13,10,6,0,4,4,37,882,268,919,502,144,26,12,106,2859
209031215,19,8,6,7,174,4,8,30,24,12,8,8,9,101,11,6,29,31,11,15,9,7,116,1756,586,1919,1068,286,81,42,193,5939
209041216,11,4,0,3,73,3,10,26,30,14,4,6,8,92,6,9,27,29,16,3,0,8,99,1206,350,867,418,120,32,16,173,3175
209041217,8,5,4,18,161,10,9,46,25,15,0,4,7,104,0,6,24,23,15,6,5,11,87,811,376,774,354,112,28,23,155,2628
209041220,18,6,9,18,210,4,15,53,45,14,10,11,17,167,9,12,50,31,17,12,12,51,182,2335,884,2356,1107,318,85,71,434,7590
209041221,18,9,0,14,174,0,5,35,17,21,5,4,4,91,4,11,8,19,7,12,11,3,69,1447,579,1418,764,227,71,53,230,4782
209041223,63,19,11,27,477,0,21,131,107,50,17,16,27,373,8,22,96,57,44,16,24,16,286,2453,996,2315,1279,551,211,149,500,8449
209041224,20,8,11,15,177,3,3,14,18,17,7,12,7,78,5,5,14,14,7,7,7,6,65,2376,1166,2343,1357,491,159,108,510,8507
209041225,25,7,4,16,164,4,5,19,21,25,7,7,15,109,7,16,38,36,24,10,7,25,159,1171,500,1207,684,295,81,42,362,4348
209041431,19,4,6,54,159,0,3,25,15,5,3,5,82,147,0,0,9,15,3,3,6,193,242,1537,616,1443,733,280,85,72,655,5416
209041432,15,3,8,7,129,0,4,21,19,10,7,6,9,83,7,10,31,28,8,8,13,12,109,1043,426,934,510,197,59,60,236,3463
209041433,5,4,5,0,46,0,0,15,7,12,0,4,6,43,0,4,8,3,0,4,0,5,28,1398,640,1377,587,201,72,48,223,4549
209041435,7,3,0,3,81,0,0,11,11,5,4,5,0,36,0,0,5,8,4,0,4,0,23,1568,574,1618,723,223,48,36,159,4949
209041436,22,6,7,13,200,7,11,38,41,19,13,0,21,152,3,16,55,63,32,10,14,29,227,1530,665,1618,793,271,71,46,253,5238
209041437,11,9,5,9,83,0,0,16,7,8,5,0,5,49,0,5,3,4,6,5,4,3,22,2540,1527,2576,1018,391,124,83,439,8699
209041527,26,10,5,10,155,0,4,16,17,13,3,0,3,54,0,0,8,11,5,8,0,7,31,1689,709,2027,1113,319,76,37,211,6192
209041528,11,3,0,0,60,0,3,6,0,3,0,9,0,20,0,0,6,0,3,0,0,0,13,1224,600,1234,566,168,36,30,144,3997
209041529,25,8,10,17,221,9,10,61,51,19,6,15,12,177,5,8,59,42,20,8,7,12,164,1278,513,1069,598,230,80,73,290,4141
209041530,28,8,14,13,243,3,10,61,78,21,12,12,17,219,3,9,81,57,14,11,12,14,208,1555,600,1517,918,320,118,116,362,5508
209041531,13,9,10,7,114,5,5,26,20,14,0,4,4,81,0,3,3,0,8,3,3,0,28,1267,693,1395,623,203,64,33,166,4443
209041532,13,6,0,4,53,0,0,14,0,0,0,0,0,22,0,0,3,0,9,0,0,0,18,1311,701,1364,562,186,65,28,226,4440
210011226,22,8,5,14,174,5,10,49,42,25,9,4,18,160,8,20,53,23,17,13,5,11,140,1184,489,990,492,150,47,17,164,3539
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6
210011228,15,8,0,19,231,8,4,61,28,17,10,6,5,142,11,11,44,35,27,13,12,15,174,914,373,1276,674,207,56,36,173,3703
210011230,3,5,0,10,94,7,6,25,34,17,7,3,0,109,6,13,37,33,17,8,7,17,142,1034,367,959,480,130,43,19,151,3190
210011231,13,4,3,7,134,6,10,34,32,11,5,5,10,115,10,14,29,32,17,7,12,10,126,1235,416,1370,698,193,39,27,159,4140
210011533,46,21,6,33,398,14,18,122,77,28,10,15,40,322,15,20,99,91,36,12,19,60,355,1431,601,1732,918,273,76,61,323,5418
210011534,50,15,10,23,448,14,24,122,97,36,17,11,23,346,14,32,74,65,42,14,26,19,288,1781,741,2114,1093,306,79,63,292,6472
210021232,26,12,7,18,250,7,7,38,35,21,20,0,12,133,9,11,28,24,23,3,12,46,154,1402,561,1860,1085,345,81,46,309,5686
210021233,3,9,0,3,61,4,6,8,11,0,0,0,0,28,0,5,4,3,0,0,0,0,12,305,144,469,240,70,30,14,90,1364
