SA2_CODE_2021,C21_Chr_Ch_nfd_0_14,C21_Chr_Ch_nfd_15_24,C21_Chr_Ch_nfd_25_34,C21_Chr_Ch_nfd_35_44,C21_Chr_Ch_nfd_45_54,C21_Chr_Ch_nfd_55_64,C21_Chr_Ch_nfd_65_74,C21_Chr_Ch_nfd_75_84,C21_Chr_Ch_nfd_85ov,C21_Chr_Ch_nfd_Tot,C21_Chr_Oth_Ch_0_14,C21_Chr_Oth_Ch_15_24,C21_Chr_Oth_Ch_25_34,C21_Chr_Oth_Ch_35_44,C21_Chr_Oth_Ch_45_54,C21_Chr_Oth_Ch_55_64,C21_Chr_Oth_Ch_65_74,C21_Chr_Oth_Ch_75_84,C21_Chr_Oth_Ch_85ov,C21_Chr_Oth_Ch_Tot,C21_Christ_Tot_0_14,C21_Christ_Tot_15_24,C21_Christ_Tot_25_34,C21_Christ_Tot_35_44,C21_Christ_Tot_45_54,C21_Christ_Tot_55_64,C21_Christ_Tot_65_74,C21_Christ_Tot_75_84,C21_Christ_Tot_85ov,C21_Christ_Tot_Tot,C21_Hinduism_0_14,C21_Hinduism_15_24,C21_Hinduism_25_34,C21_Hinduism_35_44,C21_Hinduism_45_54,C21_Hinduism_55_64,C21_Hinduism_65_74,C21_Hinduism_75_84,C21_Hinduism_85ov,C21_Hinduism_Tot,C21_Islam_0_14,C21_Islam_15_24,C21_Islam_25_34,C21_Islam_35_44,C21_Islam_45_54,C21_Islam_55_64,C21_Islam_65_74,C21_Islam_75_84,C21_Islam_85ov,C21_Islam_Tot,C21_Judaism_0_14,C21_Judaism_15_24,C21_Judaism_25_34,C21_Judaism_35_44,C21_Judaism_45_54,C21_Judaism_55_64,C21_Judaism_65_74,C21_Judaism_75_84,C21_Judaism_85ov,C21_Judaism_Tot,C21_OR_AusAborTrad_0_14,C21_OR_AusAborTrad15_24,C21_OR_AusAborTrad25_34,C21_OR_AusAborTrad35_44,C21_OR_AusAborTrad45_54,C21_OR_AusAborTrad55_64,C21_OR_AusAborTrad65_74,C21_OR_AusAborTrad75_84,C21_OR_AusAborTrad85ov,C21_OR_AusAborTrade_Tot,C21_OR_Sikhism_0_14,C21_OR_Sikhism_15_24,C21_OR_Sikhism_25_34,C21_OR_Sikhism_35_44,C21_OR_Sikhism_45_54,C21_OR_Sikhism_55_64,C21_OR_Sikhism_65_74,C21_OR_Sikhism_75_84,C21_OR_Sikhism_85ov,C21_OR_Sikhism_Tot,C21_OR_Ot_Re_Gr_0_14,C21_OR_Ot_Re_Gr_15_24,C21_OR_Ot_Re_Gr_25_34,C21_OR_Ot_Re_Gr_35_44,C21_OR_Ot_Re_Gr_45_54,C21_OR_Ot_Re_Gr_55_64,C21_OR_Ot_Re_Gr_65_74,C21_OR_Ot_Re_Gr_75_84,C21_OR_Ot_Re_Gr_85ov,C21_OR_Ot_Re_Gr_Tot,C21_Oth_Rel_Tot_0_14,C21_Oth_Rel_Tot_15_24,C21_Oth_Rel_Tot_25_34,C21_Oth_Rel_Tot_35_44,C21_Oth_Rel_Tot_45_54,C21_Oth_Rel_Tot_55_64,C21_Oth_Rel_Tot_65_74,C21_Oth_Rel_Tot_75_84,C21_Oth_Rel_Tot_85ov,C21_Oth_Rel_Tot_Tot,C21_SBOSB_No_RA_0_14,C21_SBOSB_No_RA_15_24,C21_SBOSB_No_RA_25_34,C21_SBOSB_No_RA_35_44,C21_SBOSB_No_RA_45_54,C21_SBOSB_No_RA_55_64,C21_SBOSB_No_RA_65_74,C21_SBOSB_No_RA_75_84,C21_SBOSB_No_RA_85ov,C21_SBOSB_No_RA_Tot,C21_Rel_aff_ns_0_14,C21_Rel_aff_ns_15_24,C21_Rel_aff_ns_25_34,C21_Rel_aff_ns_35_44,C21_Rel_aff_ns_45_54,C21_Rel_aff_ns_55_64,C21_Rel_aff_ns_65_74,C21_Rel_aff_ns_75_84,C21_Rel_aff_ns_85ov,C21_Rel_aff_ns_Tot,C21_Tot_0_14,C21_Tot_15_24,C21_Tot_25_34,C21_Tot_35_44,C21_Tot_45_54,C21_Tot_55_64,C21_Tot_65_74,C21_Tot_75_84,C21_Tot_85ov,C21_Tot_Tot
310031294,138,52,94,75,39,21,7,6,0,429,5,7,7,3,7,4,0,5,0,31,1319,627,987,907,681,508,299,98,11,5446,53,12,57,59,10,6,0,0,0,197,76,11,39,54,7,7,7,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,64,28,0,4,3,0,0,155,11,3,17,19,5,0,7,0,0,62,54,10,85,52,5,7,7,0,0,218,1761,966,1582,769,448,243,66,25,0,5863,204,87,184,129,77,45,21,6,0,762,3475,1730,2949,1991,1240,822,411,140,17,12774
310031295,36,28,16,17,14,11,9,4,0,126,0,0,0,0,0,0,0,0,0,0,159,102,105,97,158,187,156,127,67,1161,7,9,4,0,3,3,7,0,0,27,3,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,5,0,7,4,3,4,0,0,0,24,4,0,7,9,9,4,0,0,0,34,358,195,224,164,138,89,66,47,19,1298,127,52,71,63,54,37,32,36,8,473,663,368,422,333,377,333,264,221,95,3067
310041297,92,58,52,49,55,47,21,10,3,379,6,0,0,0,6,5,6,0,0,25,715,471,442,498,680,739,520,270,52,4370,8,0,8,9,12,3,4,4,0,49,29,7,18,15,5,8,0,0,0,88,3,0,0,3,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,3,0,13,0,3,5,4,0,0,38,3,0,17,4,8,8,4,0,0,46,897,599,610,579,497,382,216,70,8,3860,165,78,94,105,70,59,63,15,5,637,1844,1172,1206,1237,1294,1235,826,360,69,9249
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
310041299,246,111,137,95,74,53,30,11,0,762,0,0,0,3,4,5,0,0,0,16,1224,715,681,773,662,677,463,232,70,5501,51,11,48,49,23,12,3,4,0,201,63,30,21,26,20,15,5,4,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,16,0,0,0,0,0,51,0,12,16,0,7,4,4,0,0,40,19,9,32,17,10,3,3,0,0,94,1358,739,947,675,452,291,123,64,10,4657,252,110,171,133,71,57,39,28,12,873,2998,1632,1913,1729,1268,1069,656,333,88,11686
310041300,179,137,85,80,65,48,34,13,4,646,5,0,5,0,4,3,0,0,0,19,1076,598,526,646,618,578,474,283,67,4872,43,12,19,35,30,6,7,6,0,162,109,42,40,36,36,12,4,6,5,283,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,11,4,15,4,0,0,0,0,0,28,0,5,10,11,3,0,0,0,0,37,16,7,30,12,3,0,0,0,0,66,1024,610,657,523,423,318,192,73,15,3821,381,191,199,186,154,82,48,31,7,1278,2695,1500,1526,1513,1333,1050,763,403,100,10885
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
310041302,676,314,295,233,147,98,52,16,8,1834,12,19,14,11,9,4,3,0,0,66,2975,1486,1668,1449,1225,1053,741,226,77,10899,103,31,71,110,33,10,4,0,0,366,128,57,56,56,34,14,4,0,0,364,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,47,9,43,39,7,0,0,0,0,148,25,17,36,21,15,11,5,0,0,129,78,23,80,61,23,14,5,0,0,283,3063,1796,2172,1251,790,540,272,95,11,9989,675,367,424,276,186,135,94,22,6,2174,7072,3790,4501,3264,2327,1812,1144,354,96,24349
310041303,82,36,47,36,48,25,12,0,0,301,0,0,5,0,4,0,0,0,0,7,747,436,337,465,531,398,217,101,21,3254,60,18,48,62,30,21,3,6,0,264,20,8,3,13,12,8,8,0,0,67,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,3,8,17,3,0,0,0,0,58,7,4,5,11,6,3,0,0,0,34,28,10,16,26,8,4,0,0,0,95,843,551,545,514,350,184,85,26,5,3106,107,67,54,62,39,30,15,7,0,378,1833,1110,1030,1181,1001,657,346,140,31,7322
310041304,264,145,167,176,110,45,17,6,5,926,0,9,0,3,5,0,3,0,0,25,2236,1077,1226,1712,1235,691,436,210,38,8860,626,110,322,607,145,55,30,7,3,1899,192,67,83,129,64,21,7,5,0,573,0,6,0,4,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,290,50,218,234,32,13,13,0,0,852,10,17,31,29,14,16,5,3,0,119,303,69,245,262,44,29,17,5,0,972,2779,1441,2074,1606,918,408,180,47,6,9461,304,157,224,220,139,66,31,17,0,1165,6548,2973,4264,4683,2614,1335,743,302,56,23526
310041565,103,38,35,61,50,21,10,0,0,327,6,0,0,0,0,0,0,0,0,14,1116,558,366,739,798,419,197,60,14,4258,152,39,56,132,53,19,4,3,0,458,31,9,17,39,10,5,3,4,0,112,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,105,6,78,73,4,3,4,0,0,279,4,0,4,6,6,0,0,0,0,22,110,6,82,77,8,9,8,0,0,299,910,476,604,587,428,200,81,19,4,3303,97,54,65,76,62,32,15,0,0,400,2436,1163,1203,1674,1391,704,315,87,12,8987
310041566,130,65,80,66,34,34,20,0,4,434,0,0,6,0,0,10,0,0,0,15,953,449,504,582,469,479,306,161,27,3922,79,11,52,95,14,7,14,0,0,271,37,16,31,27,11,9,3,0,0,133,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,66,7,69,45,6,4,0,0,0,196,0,8,10,10,5,4,0,0,0,32,65,8,79,51,12,12,3,0,0,225,1047,568,822,569,337,217,137,45,5,3733,223,90,137,118,90,43,31,13,3,741,2420,1160,1655,1475,945,779,516,219,35,9191
311011305,59,37,32,48,39,60,53,19,8,349,0,0,0,5,0,0,0,3,0,14,956,535,428,731,987,1251,1265,725,250,7121,0,0,11,3,0,4,0,0,0,22,6,0,7,4,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,17,10,10,14,14,9,3,4,5,0,67,13,12,16,20,9,6,4,5,0,86,1466,831,738,704,770,587,481,200,48,5820,239,134,212,222,210,177,175,108,73,1540,2682,1519,1406,1694,1992,2036,1937,1034,369,14674
311021306,45,28,41,22,31,42,22,6,0,243,0,3,0,3,0,0,0,0,0,20,388,301,310,364,505,561,520,277,74,3307,8,6,26,7,0,3,0,0,0,58,28,12,13,20,13,5,9,0,0,97,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,7,19,4,0,0,0,0,0,40,8,10,11,12,11,6,3,0,0,53,16,9,30,13,10,6,3,0,0,91,770,616,656,485,464,349,232,73,23,3660,222,179,183,164,161,116,73,24,11,1130,1439,1136,1228,1065,1168,1056,844,381,110,8425
311021307,125,61,77,68,57,48,38,31,6,497,4,0,4,5,5,6,4,0,0,30,744,406,481,545,645,704,981,877,182,5567,26,14,39,20,5,6,0,0,0,112,86,34,72,50,22,19,17,3,0,303,0,0,0,0,0,0,4,4,0,13,0,0,0,0,0,0,0,0,0,0,20,10,53,9,0,0,0,0,0,96,17,4,14,17,9,4,5,4,0,78,36,16,72,29,16,8,5,4,0,177,1456,847,964,722,575,449,368,214,51,5649,442,209,273,236,156,121,97,102,22,1655,2800,1527,1937,1626,1440,1320,1470,1207,255,13594
311021308,109,48,63,53,35,46,14,8,0,373,4,5,5,0,4,0,3,0,0,13,677,408,457,462,578,470,392,189,86,3716,37,7,37,44,6,4,8,0,0,146,83,62,54,46,29,13,0,0,0,291,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,63,14,85,32,4,4,3,0,0,210,3,7,11,7,4,7,0,0,0,36,68,21,94,39,9,14,5,0,0,245,1180,733,959,587,414,266,129,35,14,4327,185,103,131,95,79,59,26,15,9,700,2248,1341,1759,1303,1137,832,577,248,109,9549
311021309,38,17,16,22,14,11,18,8,8,147,0,0,0,0,0,5,0,0,0,12,338,183,192,292,348,395,432,280,149,2611,8,0,3,6,8,4,3,0,0,33,9,3,0,9,4,6,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,4,0,0,17,0,0,3,3,0,0,4,0,0,24,589,382,414,345,279,271,149,74,38,2550,98,49,66,66,52,44,35,14,4,418,1059,620,692,741,710,727,624,372,190,5736
311021310,87,41,58,47,41,45,17,0,5,340,0,0,0,0,0,0,3,0,0,12,642,430,445,470,593,569,430,203,39,3814,9,3,16,17,3,0,0,0,0,48,20,14,20,15,6,5,5,0,0,76,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,3,13,3,0,0,3,0,0,30,0,4,7,6,8,4,0,4,0,35,13,8,24,9,10,4,4,4,0,68,1190,730,947,578,402,321,188,48,20,4425,117,83,101,62,66,34,27,0,3,492,2000,1268,1565,1170,1086,940,659,253,65,9016
311031311,247,120,163,112,69,76,36,19,6,846,8,3,5,3,0,4,6,7,0,34,1280,783,899,872,927,995,990,672,236,7656,100,27,149,88,15,9,15,6,0,407,151,91,111,94,50,11,17,9,0,538,0,0,0,0,0,0,0,3,0,5,6,0,0,0,0,0,0,0,0,8,194,75,345,131,15,7,4,3,0,768,24,22,32,21,29,11,6,3,4,157,219,101,381,154,42,23,13,9,4,932,1991,1373,1631,892,683,503,371,173,52,7666,413,241,324,203,153,106,107,94,34,1681,4186,2644,3544,2342,1907,1692,1545,963,336,19166
311031312,92,41,61,51,47,43,20,7,0,369,6,7,4,0,0,0,0,0,0,20,551,344,331,402,430,421,336,148,66,3029,40,13,29,39,27,16,0,3,0,168,265,107,102,119,58,18,16,7,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,33,29,4,3,0,0,0,125,8,0,12,4,12,10,5,5,0,56,47,8,52,33,14,12,4,5,0,183,824,510,576,439,285,225,130,42,18,3045,228,123,141,147,97,55,33,27,8,850,1987,1114,1246,1231,945,776,542,224,96,8161
311031313,112,51,67,45,27,13,10,10,0,344,0,4,0,0,0,0,0,0,0,6,678,420,498,366,465,508,393,195,55,3569,27,11,60,26,6,4,0,0,0,129,187,108,111,87,42,19,6,0,0,558,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,32,13,78,21,5,3,0,0,0,148,19,15,21,9,8,14,3,0,0,85,55,31,104,30,11,11,3,0,0,236,870,593,769,369,289,283,151,47,13,3388,214,129,185,99,56,74,42,18,4,829,2050,1316,1739,993,904,911,606,271,70,8869
311031314,215,110,86,84,65,54,30,7,3,651,11,4,0,7,7,5,0,0,0,32,1055,616,506,626,642,645,452,158,32,4740,23,14,15,23,11,5,0,0,0,102,163,81,90,68,42,32,12,3,0,493,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,17,23,14,21,17,9,0,4,0,0,92,35,14,26,26,7,0,4,0,0,110,1553,894,916,676,500,356,151,64,3,5122,407,209,211,197,134,77,50,19,10,1313,3309,1854,1807,1664,1394,1147,689,247,52,12158
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,92,58,52,61,62,49,21,15,3,410,0,0,0,0,3,6,0,0,0,14,652,427,389,488,564,624,480,204,53,3868,49,19,31,46,25,21,11,0,0,203,99,33,50,41,34,18,6,3,0,275,0,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,48,15,46,36,5,6,6,0,0,154,4,12,9,16,4,8,0,0,0,54,52,28,52,52,9,13,8,0,0,213,821,575,563,473,381,352,186,54,20,3432,138,97,123,82,57,55,37,10,5,607,1840,1201,1237,1206,1116,1113,750,280,77,8832
311031317,284,164,157,107,96,69,39,17,0,934,11,3,4,0,3,12,0,3,0,47,1525,963,792,878,769,731,546,213,54,6463,25,19,18,29,32,18,11,5,0,151,644,274,324,260,146,64,34,8,0,1756,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,6,22,3,0,0,0,0,0,40,15,14,12,3,10,3,3,0,0,60,29,15,31,11,15,4,3,0,0,105,1683,1013,899,679,517,385,192,70,9,5446,473,278,277,270,164,126,67,30,15,1691,4460,2608,2396,2181,1683,1374,886,331,82,15988
311031318,18,14,9,12,19,14,0,3,0,101,0,0,0,0,0,0,0,0,0,0,275,277,148,201,384,457,255,141,25,2163,5,3,3,0,0,0,0,0,0,14,11,3,4,3,0,5,4,0,0,24,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,4,5,0,0,0,0,0,17,10,5,8,6,5,4,0,0,0,36,17,5,12,6,5,4,3,0,0,48,390,286,202,236,285,251,141,38,0,1838,48,27,24,33,30,34,19,13,4,231,764,606,413,499,728,768,427,200,33,4428
311031319,161,91,85,102,86,68,35,11,4,647,8,0,4,4,0,6,5,0,0,29,1286,797,693,909,1063,1238,692,292,85,7059,59,29,37,77,47,17,13,7,0,289,214,88,88,104,60,30,21,8,0,606,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,126,29,75,108,21,15,11,3,3,388,24,7,16,15,12,9,3,3,0,92,154,35,92,128,24,24,18,3,3,482,1687,1001,1143,884,789,642,271,79,16,6509,214,114,131,104,90,86,51,26,7,827,3655,2100,2209,2264,2103,2054,1099,431,110,16032
311041322,75,47,24,52,39,27,23,19,0,304,0,0,0,0,0,7,6,0,0,18,636,417,307,450,658,668,613,296,46,4090,0,3,0,3,4,4,0,0,0,15,17,3,11,9,3,9,0,0,0,57,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,16,3,5,3,3,8,0,0,3,0,36,5,6,6,11,11,6,0,5,0,51,895,539,535,550,502,355,236,93,18,3718,115,75,63,84,82,70,57,27,4,581,1691,1056,941,1119,1267,1133,916,419,67,8608
311041567,45,26,18,28,27,4,6,3,0,161,0,0,0,0,4,0,0,0,0,3,500,284,208,354,454,361,228,89,13,2494,6,0,0,3,0,3,4,0,6,16,12,6,6,7,4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,6,5,5,0,0,0,39,11,0,7,6,5,5,0,0,0,39,1016,530,477,500,473,232,132,32,7,3405,145,73,72,98,116,57,38,17,3,620,1697,909,777,970,1063,656,397,140,22,6632
311041568,90,29,37,53,34,19,13,0,0,282,0,5,0,0,11,0,0,0,0,21,951,513,365,723,756,522,364,102,28,4329,23,13,16,24,16,4,3,0,0,94,26,19,12,9,13,4,0,0,0,77,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,7,8,0,3,0,0,0,29,13,9,8,8,8,4,3,0,0,51,19,10,12,16,8,5,3,0,0,77,1526,717,839,755,589,351,163,39,6,4986,95,64,45,59,48,44,21,9,0,377,2664,1355,1299,1605,1451,934,549,160,39,10051
311041569,55,38,35,30,42,37,18,6,4,254,0,0,0,0,0,0,8,3,0,14,519,367,295,377,512,531,457,192,34,3280,13,9,12,23,5,6,5,0,0,72,41,16,15,13,11,0,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,25,9,4,0,3,0,0,64,15,11,11,10,6,4,4,0,0,58,33,21,37,17,8,6,5,0,0,125,824,576,516,461,491,332,198,56,8,3469,109,67,65,73,71,53,38,13,7,493,1545,1063,953,979,1121,953,706,271,53,7637
311041570,121,59,48,88,76,44,40,24,3,501,0,10,0,0,0,4,0,0,0,15,1379,864,613,1067,1329,1243,894,408,115,7907,11,0,8,9,6,7,4,0,0,37,6,6,0,6,8,3,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,7,7,11,0,0,0,0,0,35,11,9,18,8,17,8,4,0,0,83,18,17,30,15,21,8,7,0,0,119,2293,1178,1209,1257,1197,772,426,145,33,8518,299,188,159,182,196,139,93,39,10,1302,4022,2257,2017,2565,2770,2194,1430,601,158,18013
311041571,173,74,82,66,38,23,11,3,0,479,0,0,6,0,0,4,0,0,3,14,1100,398,661,513,394,296,199,77,7,3653,30,3,18,23,3,3,7,0,0,84,44,24,30,25,14,9,6,3,0,153,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,38,5,30,28,0,0,0,0,0,94,5,7,16,8,0,0,0,0,0,45,48,12,42,37,3,0,0,0,0,144,2131,831,1339,749,339,191,88,29,3,5691,345,93,190,137,49,25,21,12,0,869,3724,1371,2286,1510,817,527,326,125,17,10706
311051323,105,48,70,65,42,34,26,20,18,436,9,11,3,6,9,0,0,6,0,34,760,428,482,586,572,590,780,767,327,5290,41,11,53,32,9,8,6,3,0,163,71,45,44,32,31,6,6,3,0,233,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,29,3,42,17,5,3,0,0,0,96,4,4,12,15,5,4,3,5,0,49,32,6,51,36,3,8,3,5,0,143,1281,776,930,635,454,373,290,194,102,5032,190,113,150,140,95,92,100,128,102,1109,2385,1389,1729,1489,1187,1096,1201,1117,539,12125
311051324,71,48,36,54,49,65,45,6,6,376,6,0,7,0,0,7,0,0,0,22,774,505,347,543,710,725,711,278,110,4691,22,5,8,17,13,5,14,4,4,85,23,13,7,13,0,0,8,0,0,69,4,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,4,8,8,5,4,3,0,0,46,0,0,3,4,0,0,3,0,0,17,13,4,9,15,3,6,4,0,0,64,825,561,507,530,553,380,244,80,20,3698,88,30,38,57,52,34,46,23,10,373,1746,1116,934,1196,1352,1170,1030,387,146,9076
311051325,111,58,71,76,53,55,39,15,0,468,10,3,0,7,12,4,3,0,0,41,880,512,544,684,709,705,618,294,54,4995,25,14,10,16,15,3,3,5,0,90,55,17,34,22,23,13,10,3,0,170,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,9,7,0,0,0,0,0,31,7,6,9,8,6,10,5,0,0,49,17,6,16,22,11,5,5,0,0,78,1398,762,1011,802,652,432,237,108,13,5418,171,83,109,105,104,58,43,12,5,697,2573,1400,1736,1688,1526,1238,925,426,69,11588
311051326,151,108,88,74,73,60,25,9,0,590,4,3,3,6,5,7,4,0,0,32,884,585,558,625,624,700,526,230,59,4799,29,11,43,30,15,13,12,6,0,147,261,144,174,118,68,35,11,9,0,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7,56,38,3,5,4,0,0,162,3,6,12,13,9,0,0,0,0,43,49,11,67,46,8,10,6,0,0,205,991,804,824,543,456,281,195,70,13,4166,338,259,244,228,164,101,81,32,9,1441,2570,1822,1946,1632,1368,1162,851,353,84,11776
311051327,114,71,50,94,80,83,31,15,0,535,3,3,0,5,5,4,3,0,0,31,887,647,440,774,862,976,809,309,67,5775,41,19,20,41,19,7,6,3,4,157,64,33,35,32,20,9,15,4,0,217,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,3,6,11,3,6,0,0,0,43,6,3,0,10,10,0,3,0,0,35,13,8,13,22,16,0,3,0,0,78,1233,685,802,822,677,475,286,61,18,5056,123,78,72,88,95,65,60,19,9,601,2376,1484,1405,1836,1723,1571,1189,399,98,12073
311051328,116,52,46,57,39,22,28,18,4,373,9,4,0,8,4,6,0,0,3,32,571,332,283,383,361,414,425,326,121,3217,45,18,41,33,12,4,3,0,0,161,135,65,90,64,27,20,7,4,0,407,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,23,11,58,17,0,0,0,0,0,111,3,3,10,3,11,0,4,3,0,36,33,8,65,16,10,0,3,3,0,149,701,466,442,367,312,196,162,72,23,2746,227,132,157,107,110,72,82,43,38,954,1733,1035,1104,1001,870,726,711,456,181,7815
311061329,72,53,36,43,58,53,30,7,0,358,0,0,0,0,0,4,0,0,0,8,611,353,272,461,523,433,458,203,25,3334,23,17,15,29,24,18,7,0,3,129,27,10,15,23,7,10,0,0,0,99,7,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,26,4,18,19,7,3,0,0,0,89,4,0,4,5,5,6,0,0,0,24,31,11,21,27,6,6,7,5,0,117,637,367,435,461,332,246,184,60,0,2727,78,49,33,56,59,48,21,7,0,348,1431,815,809,1089,976,777,691,279,34,6897
311061330,168,97,87,73,70,59,35,12,3,601,7,0,9,0,4,0,5,0,0,26,810,530,507,471,569,544,514,255,37,4233,10,18,11,15,12,11,7,0,0,89,257,128,179,120,76,37,15,3,0,813,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,13,3,13,9,10,7,4,0,0,0,50,8,8,21,14,7,4,0,0,0,69,876,664,633,400,409,304,203,66,26,3583,358,203,256,199,174,113,70,34,4,1404,2338,1594,1638,1245,1269,1041,822,366,63,10371
311061331,83,60,49,35,36,45,22,12,0,345,8,4,0,0,0,4,3,6,0,23,616,367,321,324,339,301,342,165,33,2807,12,10,17,17,9,5,4,5,0,75,219,85,132,104,63,32,15,3,7,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,9,4,0,0,0,7,0,6,0,0,15,0,0,7,3,4,3,3,0,0,25,441,395,284,222,209,161,102,34,9,1866,168,116,132,97,100,57,58,16,3,743,1500,1000,909,804,744,584,540,232,47,6356
311061332,171,95,83,139,112,92,78,33,3,798,10,0,0,3,4,3,0,0,0,23,1412,745,667,1078,1059,952,969,590,132,7604,71,22,43,63,31,12,7,0,4,246,91,55,54,49,35,25,11,8,0,316,0,5,0,0,4,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,65,21,60,65,3,3,3,0,0,215,4,10,3,9,17,7,5,0,0,59,68,25,66,70,24,15,4,0,0,273,1431,803,943,1032,739,454,365,128,24,5915,153,84,113,125,98,64,66,40,19,757,3247,1754,1918,2478,2034,1563,1449,771,175,15394
