SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
702011048,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,4,0,6,5,0,4,12,9,0,0,0,4,22,0,76,110,0,0,0,0,4,0,0,7,6,9,23,15,0,44,12,0,3,58,11,30,14,0,52,31,0,91,183,0,0,0,0,0,0,0,0,0,368,569,202,18,1152,375,77,245,1849,291,469,159,12,935,224,72,52,1284,84,89,53,4,231,159,18,23,425,9,6,8,0,31,22,0,0,50,93,97,59,7,260,182,18,23,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,12,0,84,106,0,0,0,0,0,0,0,0,0,0,0,0,0
702011049,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,15,5,4,0,31,86,5,43,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,0,0,43,14,0,22,81,17,26,0,0,43,15,0,22,87,0,0,0,0,4,3,0,0,6,356,344,101,12,807,413,77,199,1494,180,263,47,6,494,97,36,27,657,103,100,27,6,246,173,25,49,486,46,49,17,0,110,72,17,14,212,148,155,46,8,358,240,37,64,696,28,10,0,0,44,91,7,22,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,14,0,0,46,96,7,22,160,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,8,0,0,0,0
702011050,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,63,24,4,0,92,190,58,138,475,15,4,4,0,21,29,0,234,283,5,0,3,0,3,0,4,100,109,6,0,0,0,7,5,0,6,12,20,3,8,0,33,30,4,338,405,0,0,0,0,0,3,0,10,14,157,115,43,11,327,313,78,566,1281,45,91,28,14,181,50,8,43,277,32,18,8,0,56,163,10,92,325,0,0,0,0,0,0,0,0,0,32,18,8,0,56,166,10,92,322,45,0,0,0,45,63,0,65,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,63,0,65,171,14,0,0,0,17,13,4,280,310,0,0,0,0,0,0,0,60,57,0,0,0,0
702011051,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,10,0,0,61,84,0,432,575,0,0,0,0,5,7,0,39,50,0,0,0,0,0,0,0,0,0,50,13,0,0,64,92,0,471,630,3,0,0,0,5,0,0,28,37,222,200,55,15,489,227,17,606,1334,160,215,72,0,454,110,21,113,693,8,4,7,8,23,15,0,12,40,6,7,12,0,25,3,3,0,39,10,10,20,3,48,16,3,12,80,6,3,0,0,11,31,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,11,32,0,7,50,37,6,3,0,45,56,0,527,625,5,0,0,0,5,8,0,5,15,0,0,0,0
702011052,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,5,14,0,0,0,0,0,6,4,69,85,7,4,0,5,21,8,0,40,66,0,0,0,0,0,0,0,5,3,10,8,0,3,27,14,4,112,155,0,0,0,0,0,4,0,3,8,135,228,133,24,519,124,15,282,940,96,236,148,33,510,124,4,76,722,3,9,4,0,13,7,0,0,22,0,0,0,0,0,0,0,0,0,3,9,4,0,13,7,0,0,22,0,0,0,0,3,5,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,16,5,5,0,0,6,10,0,136,160,3,0,0,3,8,9,0,36,54,0,0,0,0
702011053,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,6,0,0,0,5,3,0,3,21,4,0,0,0,4,0,0,33,39,0,0,0,0,4,7,0,56,64,0,0,0,0,0,0,0,0,4,6,0,0,0,9,17,0,81,104,0,0,0,0,0,4,0,3,11,104,180,94,26,401,86,3,235,726,82,200,99,17,397,97,6,57,554,4,7,0,0,15,7,0,9,30,0,0,0,0,0,0,0,0,0,4,7,0,0,15,7,0,9,30,0,0,0,0,0,6,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,0,0,0,0,0,4,0,62,60,0,0,0,0,3,0,0,35,43,0,0,0,0
702011054,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,6,5,0,10,0,0,4,22,5,0,0,0,4,4,0,17,21,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,18,27,0,0,0,0,3,0,0,0,7,89,157,74,17,333,61,7,57,450,69,134,74,22,301,60,10,56,423,0,4,0,0,3,4,0,9,17,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,9,17,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,40,40,0,0,0,0,0,3,0,0,6,0,0,0,0
702021055,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,15,0,3,0,19,25,3,254,301,0,0,0,0,0,6,0,19,22,0,0,0,0,0,0,0,0,4,14,8,3,0,26,25,3,270,328,0,0,0,0,0,0,0,4,0,85,192,90,16,381,100,25,352,862,70,188,90,12,359,75,3,63,505,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,16,0,257,280,0,0,0,0,0,0,0,15,21,0,0,0,0
702021056,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,5,25,11,11,6,51,107,0,27,181,10,0,0,0,10,10,4,74,91,4,0,0,0,3,6,0,0,6,4,0,0,0,8,0,0,3,10,16,0,0,0,15,14,4,76,109,5,0,0,0,5,0,0,4,8,212,211,112,25,558,280,32,201,1066,155,208,121,25,508,212,33,101,857,7,9,4,0,16,51,4,11,83,7,6,0,0,10,26,4,6,47,12,8,4,0,25,79,9,22,131,7,0,3,0,15,22,0,10,47,0,0,0,0,0,0,0,0,4,4,5,4,0,11,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,24,31,0,16,63,3,0,0,0,8,8,0,107,118,0,0,0,0,4,8,0,3,7,0,0,0,0
702031057,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,6,13,5,0,0,23,39,0,36,100,34,13,0,0,44,55,0,547,652,3,3,0,0,10,16,0,89,115,0,0,0,0,0,0,0,0,3,43,13,0,0,56,76,4,633,769,9,10,0,0,17,21,0,17,53,443,314,171,18,950,522,64,959,2490,403,222,135,15,786,339,55,326,1500,19,5,9,0,30,58,0,24,121,0,0,0,0,0,0,0,0,9,20,5,9,0,36,59,0,30,125,14,3,5,0,23,14,4,11,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,0,23,18,4,11,52,37,9,6,0,49,52,3,827,935,4,0,0,0,10,10,0,167,184,4,0,0,0
702031058,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,10,11,3,0,0,12,16,0,150,180,0,0,0,0,0,8,0,18,25,3,0,0,0,5,0,0,3,7,14,3,3,0,14,27,0,166,205,0,0,0,0,4,0,0,7,9,76,129,49,9,267,118,8,240,636,55,124,49,8,241,61,16,62,373,3,16,8,0,30,6,0,4,47,0,0,0,0,0,0,0,0,0,3,17,8,0,28,6,0,4,45,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,5,8,4,130,148,0,3,0,0,7,0,0,7,9,0,0,0,0
702031059,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,8,9,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,6,10,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,7,15,0,0,0,0,0,0,0,0,0,50,189,61,12,313,28,10,63,414,32,145,64,6,243,24,5,14,291,15,40,9,0,70,11,0,8,83,0,0,0,0,0,0,0,0,0,15,40,9,0,70,11,0,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
702031060,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,7,4,3,0,13,8,3,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,133,217,106,45,503,77,8,33,619,95,173,107,33,411,73,8,37,525,9,13,0,0,27,3,0,6,33,0,0,0,0,0,0,0,0,0,9,13,0,0,27,3,0,6,33,12,4,7,5,32,25,0,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,7,5,34,25,0,13,69,5,3,0,0,7,10,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0
702031061,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,4,0,14,0,0,3,16,0,0,0,0,0,0,0,0,3,5,9,4,0,11,3,0,3,23,0,0,0,0,3,0,0,5,7,122,352,122,38,639,65,11,121,835,116,381,152,36,688,74,15,44,816,6,23,8,0,37,3,0,0,43,0,6,0,0,6,0,0,0,6,6,25,8,0,42,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,9,4,4,0,0,10,11,0,10,24,0,0,0,0
702041062,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,10,0,3,0,8,14,0,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,128,249,81,3,469,74,6,56,604,91,242,71,14,418,63,3,55,543,16,29,19,0,66,18,0,7,90,0,0,0,0,0,0,0,0,0,16,29,19,0,66,18,0,7,90,5,0,4,0,6,5,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,6,5,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0
702041063,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,12,14,0,7,0,0,8,0,0,9,14,0,0,0,0,0,0,0,0,0,0,7,0,0,12,8,0,16,34,0,0,0,0,0,0,0,0,0,140,423,265,67,895,106,15,123,1144,131,428,280,55,896,102,11,91,1099,5,15,14,0,28,4,0,6,43,0,0,0,0,0,0,0,0,0,9,15,14,0,28,4,0,10,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,32,36,0,0,0,0,3,0,0,14,16,0,0,0,0
702041064,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,12,12,10,3,33,60,10,32,134,0,0,0,0,0,0,0,3,5,3,0,0,0,9,13,0,9,29,0,0,0,0,0,0,0,0,0,3,0,0,0,9,14,0,15,31,3,0,0,0,7,8,0,9,19,218,402,78,9,707,216,28,124,1072,161,372,48,0,581,111,21,168,886,15,10,0,0,33,29,4,10,76,0,0,0,0,0,0,0,0,0,15,10,0,0,33,29,4,10,76,5,6,0,0,10,34,0,6,48,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,10,34,0,33,77,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0
702051065,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,26,7,0,0,28,43,0,368,441,7,0,0,0,12,6,0,36,59,0,0,0,0,0,0,0,0,4,32,7,0,0,47,52,0,406,505,0,0,0,0,4,6,0,10,20,112,166,54,13,347,106,5,479,939,57,122,56,13,255,53,11,66,382,9,11,6,0,23,18,0,3,43,0,0,0,0,0,0,0,0,0,5,11,6,0,29,18,0,3,45,0,15,10,0,25,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,25,0,0,0,31,16,5,0,0,25,18,0,636,682,4,0,0,0,4,4,0,100,109,0,0,0,0
702051066,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,10,12,8,4,29,7,0,0,36,11,8,3,0,27,16,0,229,272,19,3,0,0,23,22,0,63,104,5,0,0,0,8,0,0,0,3,33,11,4,0,46,40,0,294,380,3,0,0,0,9,3,0,24,33,135,270,122,28,561,119,9,396,1079,86,206,117,18,422,53,8,77,559,15,61,30,12,124,12,0,12,143,0,0,0,0,0,0,0,0,0,15,61,30,12,124,12,0,12,143,0,3,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,6,22,4,3,4,29,24,3,231,287,15,0,0,0,15,8,0,35,59,0,0,0,0
702051067,5,0,16,42,0,26,89,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,29,19,18,0,72,107,6,87,274,32,6,5,0,46,77,4,453,574,0,0,0,0,0,3,0,43,48,0,0,0,0,7,5,0,3,12,38,14,5,0,49,84,4,499,639,33,43,12,0,87,36,3,48,179,677,916,276,27,1900,624,104,1168,3791,621,809,259,34,1723,365,126,340,2550,66,33,39,6,145,143,19,52,361,34,25,11,0,69,50,8,37,168,102,53,53,5,211,194,25,95,528,11,5,11,0,22,28,4,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,11,0,21,25,4,11,63,16,7,7,0,24,36,0,342,404,0,0,0,0,5,5,0,75,85,0,0,0,0
702051068,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,7,7,0,0,0,7,17,0,79,102,0,0,0,0,4,4,0,34,42,0,0,0,0,0,0,0,0,3,11,0,0,0,14,19,0,118,147,0,0,0,0,3,4,0,5,12,105,174,64,11,352,101,13,230,696,51,165,76,14,302,64,5,62,436,0,11,18,0,32,14,4,5,51,0,0,0,0,0,0,0,0,0,0,12,18,0,35,14,4,3,57,0,3,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,13,0,3,0,0,3,6,0,82,94,0,0,0,0,0,0,0,4,9,0,0,0,0
797979799,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
799999499,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011001,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,7,0,0,0,3,3,0,0,0,9,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,252,315,62,7,639,170,38,29,879,237,325,61,3,633,119,31,22,805,4,6,0,0,9,11,0,0,23,24,22,3,0,51,11,7,3,75,24,28,4,0,59,25,7,4,97,3,4,0,0,13,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,8,11,6,0,0,19,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011002,31,20,613,531,175,159,1474,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,582,185,57,37,867,757,267,229,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,343,154,55,1329,1060,361,298,3052,0,0,8,0,11,11,3,5,19,113,58,47,9,221,163,29,21,434,141,92,84,11,332,195,57,26,612,257,151,128,21,552,355,87,51,1043,45,26,5,0,77,50,8,8,145,133,37,22,9,200,195,63,31,492,541,130,51,24,750,611,137,61,1558,349,84,30,14,478,360,94,62,992,0,0,0,0,0,0,0,0,0,1059,276,112,48,1498,1215,306,163,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
