SA2_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
101061543,26,228,155,4144,115,4664,0,0,0,32,0,40,30,3,0,14,6,55,4,0,0,0,0,11,53,15,11,24,0,100,214,203,140,3683,126,4370,20,0,0,0,0,21,3,0,3,19,0,28,31,26,20,311,8,396,3,6,0,10,0,24,7,3,0,3,0,9,15,3,0,0,0,23,37,57,28,1356,30,1515,23,22,0,60,0,112,4,0,0,0,0,4,50,18,3,18,5,94,11,0,0,0,0,8,17,9,0,6,0,25,20,0,9,0,0,31,16,15,8,8,6,59,8,0,0,9,0,15,4,0,0,0,0,3,8,3,0,0,0,11,62,66,30,657,15,830,27,0,0,0,0,27,3,0,10,4,0,15,3,3,0,7,0,17,0,0,0,0,0,0,0,0,0,0,0,4,6,5,9,15,0,35,98,34,29,76,4,240,16,10,11,215,487,741,712,447,295,8082,745,10279,35,225
101061544,20,126,104,3074,77,3399,0,0,0,22,3,23,15,0,0,3,0,20,0,0,0,0,0,0,32,3,3,16,0,53,245,136,125,2451,94,3055,25,0,0,0,0,22,3,0,0,10,0,21,38,10,10,173,0,237,4,0,0,12,0,15,3,0,0,0,0,6,3,0,0,0,0,3,40,33,21,1074,24,1190,16,3,4,18,0,42,0,0,0,0,0,0,15,0,0,11,0,25,5,0,0,0,0,3,17,5,0,9,0,27,10,3,0,0,0,15,14,3,6,0,0,25,14,0,0,6,0,15,7,0,0,0,0,7,0,0,0,0,0,0,58,46,42,607,13,759,10,0,4,0,0,13,11,3,0,0,0,18,5,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,17,0,32,72,15,13,47,3,149,9,5,3,179,282,482,562,247,211,5926,450,7396,19,146
102011028,32,314,220,2219,55,2841,0,0,0,5,0,9,17,3,9,7,0,43,11,6,0,4,0,22,64,18,11,36,0,128,708,289,210,1846,71,3119,6,0,3,0,0,8,18,8,9,17,0,43,74,20,22,132,5,255,16,4,6,13,0,37,18,4,0,8,0,30,10,0,0,0,0,15,145,67,51,778,7,1049,57,22,0,70,6,163,11,0,0,0,0,11,5,0,0,3,0,12,0,0,0,0,0,4,32,4,4,20,5,61,11,5,0,0,0,16,39,16,12,3,6,73,15,5,6,6,0,36,10,0,0,0,0,18,0,5,0,0,0,5,129,68,38,503,11,753,3,0,0,3,0,8,56,13,4,8,0,79,18,0,0,6,0,26,4,0,0,0,0,4,0,0,0,0,0,0,27,8,4,23,0,63,156,61,47,84,15,358,17,6,3,63,290,383,1391,569,395,4224,424,7008,36,373
102011029,28,405,292,3414,81,4227,0,0,0,22,0,23,35,9,10,17,0,72,17,3,3,6,0,28,73,15,10,39,0,135,864,385,303,2963,111,4627,14,0,3,8,0,21,21,5,3,20,0,48,103,30,27,207,14,377,28,11,0,18,0,53,27,0,3,6,0,38,23,0,0,0,0,29,155,83,56,1049,27,1372,100,23,14,107,3,244,4,0,0,0,0,3,4,3,0,5,0,14,0,0,0,0,0,3,37,9,11,22,3,88,20,0,0,8,0,27,53,22,12,12,3,101,24,4,5,10,3,45,21,4,9,3,0,32,0,0,0,0,0,0,187,100,69,710,18,1082,8,0,0,0,0,6,23,9,0,0,0,32,19,0,4,9,0,40,5,0,0,0,0,5,0,0,0,0,0,0,25,10,0,24,3,68,227,74,62,114,11,490,33,17,7,170,412,643,1790,741,554,6617,630,10338,51,459
102011030,13,148,118,1409,42,1731,0,0,0,10,0,17,23,0,0,4,0,30,11,0,4,6,0,11,38,16,8,24,3,92,308,137,86,1135,43,1714,9,0,3,0,0,20,6,0,0,4,0,10,44,10,8,62,0,125,66,10,4,40,5,122,4,0,0,4,0,10,8,4,0,0,0,13,58,17,17,335,3,437,73,24,6,98,15,216,3,0,0,0,0,3,11,10,0,9,11,33,0,0,0,0,0,0,53,9,5,49,0,123,10,4,5,0,0,20,13,3,8,9,0,36,15,5,0,4,0,21,4,0,0,0,0,4,10,0,0,0,0,7,68,37,37,271,7,422,4,3,0,3,0,12,10,0,4,0,0,11,8,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,8,3,3,12,0,22,113,25,16,33,7,202,23,3,0,68,273,371,869,307,216,2645,381,4422,26,176
102011031,66,555,411,4208,153,5394,0,0,0,22,0,24,127,7,6,21,3,161,38,10,3,10,0,56,131,27,12,40,4,215,1322,527,381,3440,159,5825,56,0,13,0,0,68,23,9,3,32,4,71,114,28,26,219,9,398,44,11,3,34,5,98,34,0,0,3,0,44,50,4,13,4,0,68,206,102,73,1135,35,1561,104,36,14,154,3,307,21,0,0,3,0,30,22,0,7,12,5,41,0,0,5,0,0,5,53,18,7,30,0,103,25,4,9,3,0,43,62,45,13,4,4,127,45,4,0,15,3,66,23,6,3,0,0,35,0,0,0,0,0,0,291,127,89,836,24,1368,14,0,0,0,4,15,99,7,5,0,0,116,34,0,3,16,3,54,8,5,4,0,0,16,9,0,0,0,3,14,48,17,5,37,0,108,373,105,48,88,11,631,60,15,13,181,714,982,2975,1008,704,7849,1053,13593,79,607
102011032,110,764,522,5211,182,6788,0,0,0,36,0,34,345,12,23,37,6,421,40,4,0,9,0,53,142,51,25,85,4,307,1415,697,424,4360,175,7072,133,8,15,0,0,163,40,11,4,47,0,102,156,37,34,371,3,604,42,17,7,46,0,115,31,0,7,8,0,42,159,8,6,4,13,187,276,173,89,1609,49,2187,113,47,27,185,18,392,130,0,5,0,0,131,31,13,5,9,5,55,6,4,0,0,0,10,40,21,3,35,0,102,62,16,21,11,3,103,92,25,25,13,11,164,62,4,3,28,0,98,56,3,0,13,0,75,10,3,0,0,3,19,305,166,115,1070,36,1685,16,0,0,6,0,20,67,11,6,4,0,88,59,8,3,13,0,84,39,3,3,4,0,45,29,0,4,0,0,36,53,21,12,56,3,141,763,147,75,163,35,1182,45,30,11,251,1254,1594,4107,1385,905,10003,1671,18069,125,788
102011033,27,317,205,2233,57,2843,0,0,0,30,0,32,34,10,8,10,0,54,13,0,4,6,0,18,55,24,3,33,0,118,583,247,198,1564,44,2643,44,0,0,0,0,47,15,0,4,24,0,37,45,13,15,126,0,199,25,15,0,22,0,58,7,5,0,9,0,20,29,0,3,0,4,41,112,63,20,430,15,644,60,26,17,78,7,189,6,0,0,0,0,5,28,12,5,23,5,66,0,0,0,0,3,4,18,3,3,23,3,50,35,7,0,3,0,40,36,29,15,3,0,81,16,0,0,12,0,29,17,0,8,3,0,20,7,0,0,0,0,6,119,43,23,364,12,560,0,0,0,0,0,0,24,3,8,0,0,27,9,0,4,0,3,17,11,0,0,3,0,20,0,0,0,0,0,9,23,17,16,16,0,66,262,55,35,74,9,432,28,16,0,93,178,318,1394,542,367,3848,298,6455,44,297
102011034,34,323,226,2399,79,3062,0,0,0,22,0,22,21,7,0,38,0,62,16,7,0,4,0,27,47,7,11,32,5,100,691,295,213,1899,72,3166,28,0,10,4,0,40,8,3,0,19,0,30,56,9,11,114,9,195,7,4,0,18,0,34,21,5,3,0,0,29,9,5,5,7,3,28,117,64,33,648,27,892,36,22,5,52,0,123,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,13,4,0,14,0,29,7,10,0,3,7,29,27,19,18,0,3,64,12,6,0,7,4,31,14,3,0,3,0,22,0,0,3,0,0,4,148,61,56,489,20,767,0,0,0,0,0,0,27,8,0,6,0,35,14,4,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,25,7,4,24,0,63,148,64,21,48,3,281,16,9,8,102,255,386,1279,580,370,4452,425,7107,26,315
102011035,28,311,232,2253,64,2886,0,0,0,17,0,19,70,6,6,5,0,87,3,3,0,0,0,11,53,18,9,17,0,96,548,272,201,1720,59,2802,51,3,14,0,0,68,16,0,0,14,0,36,46,13,17,99,0,176,13,6,9,18,0,44,7,0,0,8,0,17,45,0,5,3,0,49,113,50,35,534,15,744,33,12,6,61,0,117,23,0,0,0,0,22,4,4,0,4,0,17,0,0,0,0,0,4,11,6,0,14,0,33,45,5,0,3,0,50,30,27,6,5,0,73,15,5,0,14,0,25,14,0,6,0,0,23,0,0,0,0,0,4,128,68,44,401,10,648,7,0,4,0,0,9,15,6,0,0,0,22,22,0,0,11,0,30,3,3,0,0,0,10,0,0,0,0,0,0,26,11,0,22,0,60,188,79,32,57,9,366,26,11,0,54,178,270,1309,548,368,3965,298,6493,19,314
102011036,45,363,265,2879,69,3630,0,0,0,10,0,14,42,0,4,24,0,67,8,0,0,4,0,20,56,20,9,44,0,122,759,328,238,2092,56,3471,44,3,20,5,0,70,9,3,3,19,0,39,65,21,25,172,4,287,22,14,3,19,0,53,10,3,0,0,0,13,27,7,0,3,4,39,127,67,28,645,6,879,53,30,12,117,0,206,4,0,0,3,0,11,9,6,0,5,0,21,4,0,0,0,0,6,21,4,8,15,3,55,18,4,0,8,0,29,36,18,29,5,0,84,24,7,3,7,0,44,7,4,0,6,0,20,4,5,6,0,0,16,155,76,54,587,3,877,9,0,0,0,0,9,16,3,4,4,0,28,15,0,0,9,0,33,4,3,0,0,0,12,0,0,0,0,0,0,35,7,0,15,0,58,219,65,34,71,15,407,42,16,9,134,256,460,1543,660,446,5017,387,8049,46,400
102011037,48,289,221,1732,106,2394,0,5,0,3,0,8,82,8,11,9,0,102,14,4,0,14,0,31,47,10,12,27,7,96,679,246,181,1498,95,2698,32,0,5,4,4,47,13,4,3,21,0,46,82,13,11,99,6,215,12,6,0,10,0,26,6,4,5,7,0,20,26,5,3,3,0,34,118,60,33,578,21,813,46,24,5,45,0,122,9,0,0,0,0,15,7,3,0,5,0,7,0,0,0,0,0,0,20,3,3,12,0,41,16,6,6,0,0,19,30,24,10,5,0,72,14,11,0,6,0,36,16,9,0,0,0,19,6,0,0,0,0,6,106,71,34,389,16,615,7,0,0,0,0,10,29,0,3,0,0,36,21,0,0,3,0,23,0,0,0,3,0,12,18,0,0,0,0,20,21,13,9,17,0,56,210,62,42,71,8,391,23,7,13,86,389,518,1455,524,372,3364,594,6309,33,308
102011038,16,270,188,2422,56,2959,0,5,0,16,0,19,16,3,10,12,0,34,6,0,0,6,0,10,50,20,7,33,0,113,516,268,182,1898,78,2943,9,0,4,0,0,12,19,0,3,28,0,48,46,11,13,155,3,229,8,0,0,13,0,26,8,0,0,0,0,12,10,0,0,4,0,15,82,40,46,674,18,864,41,16,17,50,0,124,4,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,26,13,7,15,0,56,11,9,0,0,0,23,39,14,17,12,0,78,15,0,6,4,0,21,9,0,0,0,0,10,0,0,0,0,0,4,136,72,47,462,12,728,0,0,0,0,0,3,17,0,6,3,0,31,8,0,5,3,0,15,0,0,0,0,0,0,0,0,3,0,0,5,14,9,4,24,0,57,113,31,31,54,11,242,18,14,4,90,168,296,1017,512,361,4433,310,6632,22,312
102011039,65,558,386,3666,92,4769,0,0,0,15,0,13,77,3,5,23,0,114,41,7,11,9,3,61,120,34,25,35,4,220,1302,472,356,3129,130,5387,23,3,13,0,3,43,38,16,3,38,0,92,111,42,20,254,5,436,53,10,5,39,3,116,22,11,0,9,0,39,59,7,3,5,5,84,232,92,71,1118,30,1539,136,55,22,153,7,362,11,0,0,3,0,12,16,11,7,14,0,41,3,0,0,0,0,3,48,23,5,31,3,111,37,3,12,10,0,67,60,35,18,4,0,120,41,13,7,17,0,82,32,6,5,12,3,50,9,0,0,0,0,14,240,110,54,818,21,1239,13,3,0,0,0,23,110,12,8,0,0,129,38,0,5,27,0,65,3,0,0,0,0,5,10,0,0,0,0,13,34,16,3,35,0,90,368,110,61,113,12,667,42,10,17,149,655,876,2795,1017,686,7164,911,12564,75,564
102011040,97,934,628,7559,330,9550,0,15,5,80,0,95,94,7,7,33,0,145,46,9,3,18,5,75,140,47,26,71,4,284,1661,859,571,6120,263,9473,63,10,33,3,8,109,35,7,5,55,4,101,189,57,30,364,13,649,68,25,8,43,5,152,32,0,7,3,0,42,29,7,9,14,3,60,338,181,111,2206,74,2904,167,78,19,171,3,435,5,0,0,0,0,10,13,5,0,11,0,35,3,0,0,5,0,5,72,24,10,50,3,167,109,25,20,12,5,176,117,66,32,15,7,241,72,10,5,10,0,95,58,12,0,13,0,83,17,7,0,0,0,28,354,188,119,1422,35,2126,14,4,0,3,0,23,44,8,0,5,0,57,50,9,7,21,0,78,8,0,0,4,0,13,10,0,0,0,0,13,51,7,3,66,7,136,541,136,114,192,34,1007,78,50,25,382,1223,1762,3758,1697,1120,14099,1861,22538,126,1024
102011041,46,351,281,2978,70,3734,0,3,0,15,0,11,29,4,7,18,3,57,11,0,0,5,0,22,70,25,12,32,0,146,741,376,234,2545,74,3972,11,3,5,0,0,16,23,8,3,35,0,73,72,28,12,156,9,270,35,5,8,32,0,90,17,9,0,0,0,27,14,10,3,5,0,27,117,88,47,896,35,1178,81,31,14,103,9,232,4,0,0,0,0,4,14,3,0,6,0,26,0,0,0,0,0,0,29,15,4,26,0,79,19,3,0,3,0,30,33,25,14,8,0,78,20,10,6,9,0,49,20,3,3,5,0,29,4,3,0,0,0,5,179,99,67,637,12,1002,6,4,0,6,0,15,44,3,13,0,0,62,9,7,0,12,0,30,0,0,0,0,0,5,5,0,0,0,0,5,20,14,5,17,0,65,230,64,54,104,8,452,21,9,9,130,329,500,1565,733,488,5803,501,9090,42,436
102011042,56,502,369,4305,116,5346,0,0,0,49,0,51,107,0,3,24,0,137,29,6,0,11,0,46,76,10,19,41,0,145,961,496,305,3589,148,5504,92,8,18,0,4,120,40,3,9,27,0,88,105,38,16,235,12,396,43,12,0,30,3,93,15,5,0,5,0,21,28,0,3,4,4,41,205,123,67,1284,42,1721,89,37,15,100,5,246,16,0,0,0,0,16,17,14,0,0,0,36,9,0,0,0,0,9,37,17,11,19,4,79,37,19,5,9,5,70,68,19,18,9,0,111,57,9,0,12,4,81,30,4,0,3,0,37,5,0,0,0,0,10,269,132,88,858,33,1370,4,0,0,0,0,5,27,7,5,0,0,42,52,0,4,9,6,72,6,4,0,0,0,6,7,0,0,0,0,7,24,8,17,36,0,88,330,96,60,97,85,674,56,18,25,247,672,1024,2368,959,641,8217,1058,13251,60,558
102011043,71,497,341,3588,85,4586,0,0,0,15,0,12,79,5,4,24,3,114,20,0,3,4,0,32,91,23,9,60,0,186,971,407,301,3004,115,4806,71,0,13,3,0,85,24,3,0,31,0,68,95,29,14,191,6,343,32,8,0,27,0,70,15,5,0,3,0,28,39,8,6,0,4,62,173,115,55,953,17,1304,82,32,12,81,4,207,19,4,0,0,3,26,3,4,0,0,0,12,3,0,0,0,0,3,20,14,7,12,0,49,63,22,5,3,0,97,70,23,32,8,10,140,45,4,8,15,0,73,23,0,6,13,0,42,12,6,0,0,0,15,205,116,76,706,16,1125,6,0,0,0,0,11,44,8,6,3,0,57,40,0,5,5,0,50,7,0,5,0,0,9,6,0,0,0,0,11,34,8,7,28,0,76,417,84,71,98,16,685,33,5,7,162,450,667,2325,857,595,6730,679,11191,79,489
102021044,71,837,566,7953,333,9758,0,0,6,54,0,68,77,6,10,45,3,140,32,10,3,13,0,59,112,36,21,85,4,262,1327,779,535,6281,265,9188,52,3,9,5,0,69,31,0,10,39,3,86,130,68,38,406,20,657,72,18,11,36,4,132,26,7,3,6,0,41,40,14,3,11,0,69,273,183,90,1976,55,2575,152,85,6,254,13,512,4,0,0,0,0,5,9,5,3,21,3,37,4,0,0,0,0,0,115,31,15,67,11,237,85,26,10,11,0,138,60,43,32,16,4,158,30,3,9,20,0,68,34,6,4,17,0,56,7,23,3,0,0,37,331,190,107,1359,33,2022,7,0,0,0,0,6,28,5,5,0,0,40,41,3,5,19,0,77,3,3,0,3,3,8,0,0,0,0,0,0,35,18,10,42,0,97,298,135,74,182,18,704,52,26,12,389,554,1034,2971,1591,993,14662,1164,21376,89,922
102021045,48,445,331,4217,138,5172,0,0,0,29,0,29,22,6,3,20,0,46,13,9,5,4,0,28,64,28,11,41,5,147,598,402,311,3042,129,4487,42,5,17,0,0,65,12,4,3,16,4,36,67,24,27,191,9,314,21,3,0,9,3,40,9,5,0,0,0,22,9,4,0,0,0,16,104,66,45,770,25,1013,102,41,11,125,0,281,4,0,0,0,0,4,26,3,3,17,0,45,3,0,0,3,0,5,72,25,8,39,4,150,70,19,16,10,0,115,24,20,9,6,3,63,19,7,0,9,0,37,13,3,4,12,0,34,18,7,8,0,0,24,133,77,63,607,23,900,12,0,0,0,0,17,13,5,0,0,3,13,22,3,0,12,0,53,0,0,0,0,0,0,0,0,0,0,0,4,20,3,0,21,0,42,217,59,20,88,15,404,40,17,12,234,396,700,1511,791,561,7227,694,10782,55,485
102021046,26,308,210,3432,120,4098,0,3,0,27,0,36,37,6,3,12,4,63,5,0,0,5,0,11,75,18,10,21,0,121,551,276,230,2740,99,3886,23,4,14,0,0,41,13,0,0,28,0,43,65,18,15,243,3,343,22,5,4,17,3,56,21,5,0,5,0,30,8,4,0,0,0,13,97,69,41,816,14,1042,45,20,0,81,0,153,0,0,0,0,0,5,4,5,0,0,0,12,6,0,0,0,0,6,41,14,0,34,6,93,35,4,3,14,0,58,21,23,8,10,4,63,22,4,5,8,0,29,10,0,0,0,0,12,4,4,0,0,0,7,147,63,58,547,20,824,8,0,0,4,0,15,4,6,0,0,0,6,6,0,0,4,0,14,4,0,0,0,0,6,0,0,0,0,0,0,17,5,0,23,0,49,129,29,22,84,8,267,20,5,4,167,279,481,1228,552,401,6268,510,8966,29,329
102021047,65,662,481,5749,147,7104,0,4,0,28,6,34,56,8,8,40,8,119,18,9,4,3,0,35,101,39,20,88,0,256,979,557,403,4295,175,6412,37,3,9,3,0,52,24,6,3,51,0,85,105,46,23,283,8,476,32,24,10,38,0,102,30,8,3,10,0,45,32,8,0,4,0,40,185,147,57,1360,21,1765,82,53,18,170,14,332,9,0,3,0,0,7,9,0,5,16,0,36,4,4,0,0,0,3,53,31,12,56,0,158,54,11,8,3,3,86,75,40,23,8,0,152,29,10,3,28,0,64,17,0,6,4,0,29,3,0,4,4,0,9,228,139,111,915,20,1410,11,0,0,0,0,13,19,6,4,3,0,26,27,9,3,18,0,51,3,0,0,3,0,10,0,0,0,0,0,0,37,15,6,47,0,110,277,111,56,125,12,585,33,15,13,248,557,868,2156,1193,796,10223,871,15240,73,673
102021048,91,774,475,7587,253,9176,0,3,7,91,0,105,73,5,11,42,0,133,26,13,4,8,0,53,123,32,24,62,6,255,1315,697,438,5984,255,8686,92,3,28,0,0,120,20,11,0,34,8,70,117,52,37,395,8,603,58,9,8,31,3,116,32,0,4,3,0,44,46,7,7,3,0,65,207,157,74,1707,47,2196,139,58,16,181,20,414,14,0,0,0,0,15,19,0,0,7,0,30,5,0,0,0,0,11,103,26,8,79,8,229,97,34,13,18,5,165,94,46,36,17,0,193,40,9,5,15,0,78,14,6,10,15,0,42,15,15,0,0,0,32,348,186,113,1266,38,1959,20,4,0,5,0,28,15,7,0,14,0,40,50,7,3,18,0,83,4,4,0,0,0,7,4,3,0,0,0,10,46,13,11,51,3,123,425,109,64,146,21,758,80,36,35,403,908,1466,3130,1437,880,13769,1458,20676,105,883
102021049,8,110,112,1075,32,1335,0,0,0,7,0,7,4,0,0,3,0,8,8,0,0,6,0,10,28,3,5,23,0,63,215,117,90,794,27,1240,6,0,0,0,0,6,10,3,8,14,0,33,16,9,0,54,5,84,9,0,0,11,0,20,5,0,0,3,0,12,5,6,0,3,0,12,36,26,14,240,15,338,14,8,4,25,0,60,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,5,0,8,0,18,5,0,3,0,0,11,20,10,10,3,0,41,3,0,0,5,0,6,0,0,0,5,0,5,3,0,0,0,0,3,47,26,16,227,4,322,5,0,0,0,0,5,4,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,8,0,23,43,0,7,27,0,88,6,0,4,56,171,233,436,209,162,1963,235,3010,27,155
102021050,24,364,212,3855,123,4578,0,0,0,27,0,27,6,4,0,15,0,24,15,3,0,0,0,21,85,21,15,39,0,169,687,376,256,2956,156,4431,17,0,7,0,0,27,12,4,0,24,0,47,65,24,24,214,4,327,9,6,5,10,0,26,5,4,0,0,0,15,7,3,0,0,4,14,115,76,48,837,30,1101,63,16,14,122,9,222,0,0,0,0,0,0,10,0,0,3,0,13,3,0,0,0,0,3,32,8,0,33,0,72,30,5,11,0,0,54,30,17,19,5,8,84,19,6,0,14,0,36,6,3,0,3,0,16,0,0,0,0,0,0,186,70,60,599,20,938,5,0,0,0,0,6,4,3,0,0,0,12,23,4,0,5,0,41,0,0,0,0,0,3,0,0,0,0,0,0,21,13,3,43,0,80,146,57,17,86,5,314,17,10,10,198,296,533,1419,681,441,6925,597,10062,51,413
