SA2_CODE_2021,C11_CFNC_MR_0_299,C11_CFNC_MR_300_449,C11_CFNC_MR_450_599,C11_CFNC_MR_600_799,C11_CFNC_MR_800_999,C11_CFNC_MR_1000_1399,C11_CFNC_MR_1400_1799,C11_CFNC_MR_1800_2399,C11_CFNC_MR_2400_2999,C11_CFNC_MR_3000_3999,C11_CFNC_MR_4000over,C11_CFNC_MR_NS,C11_CFNC_Tot,C11_CF_Cu15DS_MR_0_299,C11_CF_Cu15DS_MR_300_449,C11_CF_Cu15DS_MR_450_599,C11_CF_Cu15DS_MR_600_799,C11_CF_Cu15DS_MR_800_999,C11_CF_Cu15DS_MR_1000_1399,C11_CF_Cu15DS_MR_1400_1799,C11_CF_Cu15DS_MR_1800_2399,C11_CF_Cu15DS_MR_2400_2999,C11_CF_Cu15DS_MR_3000_3999,C11_CF_Cu15DS_MR_4000over,C11_CF_Cu15DS_MR_NS,C11_CF_Cu15DS_Tot,C11_CF_Cu15NDS_MR_0_299,C11_CF_Cu15NDS_MR_300_449,C11_CF_Cu15NDS_MR_450_599,C11_CF_Cu15NDS_MR_600_799,C11_CF_Cu15NDS_MR_800_999,C11_CF_Cu15NDS_MR_1000_1399,C11_CF_Cu15NDS_MR_1400_1799,C11_CF_Cu15NDS_MR_1800_2399,C11_CF_Cu15NDS_MR_2400_2999,C11_CF_Cu15NDS_MR_3000_3999,C11_CF_Cu15NDS_MR_4000over,C11_CF_Cu15NDS_MR_NS,C11_CF_Cu15NDS_Tot,C11_CF_NCu15DS_MR_0_299,C11_CF_NCu15DS_MR_300_449,C11_CF_NCu15DS_MR_450_599,C11_CF_NCu15DS_MR_600_799,C11_CF_NCu15DS_MR_800_999,C11_CF_NCu15DS_MR_1000_1399,C11_CF_NCu15DS_MR_1400_1799,C11_CF_NCu15DS_MR_1800_2399,C11_CF_NCu15DS_MR_2400_2999,C11_CF_NCu15DS_MR_3000_3999,C11_CF_NCu15DS_MR_4000over,C11_CF_NCu15DS_MR_NS,C11_CF_NCu15DS_Tot,C11_CF_NDCO_MR_0_299,C11_CF_NDCO_MR_300_449,C11_CF_NDCO_MR_450_599,C11_CF_NDCO_MR_600_799,C11_CF_NDCO_MR_800_999,C11_CF_NDCO_MR_1000_1399,C11_CF_NDCO_MR_1400_1799,C11_CF_NDCO_MR_1800_2399,C11_CF_NDCO_MR_2400_2999,C11_CF_NDCO_MR_3000_3999,C11_CF_NDCO_MR_4000over,C11_CF_NDCO_MR_NS,C11_CF_NDCO_Tot,C11_CF_Tot_MR_0_299,C11_CF_Tot_MR_300_449,C11_CF_Tot_MR_450_599,C11_CF_Tot_MR_600_799,C11_CF_Tot_MR_800_999,C11_CF_Tot_MR_1000_1399,C11_CF_Tot_MR_1400_1799,C11_CF_Tot_MR_1800_2399,C11_CF_Tot_MR_2400_2999,C11_CF_Tot_MR_3000_3999,C11_CF_Tot_MR_4000over,C11_CF_Tot_MR_NS,C11_CF_Tot_Tot,C11_1PF_Cu15DS_MR_0_299,C11_1PF_Cu15DS_MR_300_449,C11_1PF_Cu15DS_MR_450_599,C11_1PF_Cu15DS_MR_600_799,C11_1PF_Cu15DS_MR_800_999,C11_1PF_Cu15DS_MR_1000_1399,C11_1PF_Cu15DS_MR_1400_1799,C11_1PF_Cu15DS_MR_1800_2399,C11_1PF_Cu15DS_MR_2400_2999,C11_1PF_Cu15DS_MR_3000_3999,C11_1PF_Cu15DS_MR_4000over,C11_1PF_Cu15DS_MR_NS,C11_1PF_Cu15DS_Tot,C11_1PF_CU15_NDS_MR_0_299,C11_1PF_CU15_NDS_MR_300_449,C11_1PF_CU15_NDS_MR_450_599,C11_1PF_CU15_NDS_MR_600_799,C11_1PF_CU15_NDS_MR_800_999,C11_1PF_CU15_NDS_MR_1000_1399,C11_1PF_CU15_NDS_MR_1400_1799,C11_1PF_CU15_NDS_MR_1800_2399,C11_1PF_CU15_NDS_MR_2400_2999,C11_1PF_CU15_NDS_MR_3000_3999,C11_1PF_CU15_NDS_MR_4000over,C11_1PF_CU15_NDS_MR_NS,C11_1PF_CU15_NDS_Tot,C11_1PF_NCu15DS_MR_0_299,C11_1PF_NCu15DS_MR_300_449,C11_1PF_NCu15DS_MR_450_599,C11_1PF_NCu15DS_MR_600_799,C11_1PF_NCu15DS_MR_800_999,C11_1PF_NCu15DS_MR_1000_1399,C11_1PF_NCu15DS_MR_1400_1799,C11_1PF_NCu15DS_MR_1800_2399,C11_1PF_NCu15DS_MR_2400_2999,C11_1PF_NCu15DS_MR_3000_3999,C11_1PF_NCu15DS_MR_4000over,C11_1PF_NCu15DS_MR_NS,C11_1PF_NCu15DS_Tot,C11_1PF_NDCO_MR_0_299,C11_1PF_NDCO_MR_300_449,C11_1PF_NDCO_MR_450_599,C11_1PF_NDCO_MR_600_799,C11_1PF_NDCO_MR_800_999,C11_1PF_NDCO_MR_1000_1399,C11_1PF_NDCO_MR_1400_1799,C11_1PF_NDCO_MR_1800_2399,C11_1PF_NDCO_MR_2400_2999,C11_1PF_NDCO_MR_3000_3999,C11_1PF_NDCO_MR_4000over,C11_1PF_NDCO_MR_NS,C11_1PF_NDCO_Tot,C11_1PF_Tot_MR_0_299,C11_1PF_Tot_MR_300_449,C11_1PF_Tot_MR_450_599,C11_1PF_Tot_MR_600_799,C11_1PF_Tot_MR_800_999,C11_1PF_Tot_MR_1000_1399,C11_1PF_Tot_MR_1400_1799,C11_1PF_Tot_MR_1800_2399,C11_1PF_Tot_MR_2400_2999,C11_1PF_Tot_MR_3000_3999,C11_1PF_Tot_MR_4000over,C11_1PF_Tot_MR_NS,C11_1PF_Tot_Tot,C11_Tot_MR_0_299,C11_Tot_MR_300_449,C11_Tot_MR_450_599,C11_Tot_MR_600_799,C11_Tot_MR_800_999,C11_Tot_MR_1000_1399,C11_Tot_MR_1400_1799,C11_Tot_MR_1800_2399,C11_Tot_MR_2400_2999,C11_Tot_MR_3000_3999,C11_Tot_MR_4000over,C11_Tot_MR_NS,C11_Tot_Tot,C16_CFNC_MR_0_299,C16_CFNC_MR_300_449,C16_CFNC_MR_450_599,C16_CFNC_MR_600_799,C16_CFNC_MR_800_999,C16_CFNC_MR_1000_1399,C16_CFNC_MR_1400_1799,C16_CFNC_MR_1800_2399,C16_CFNC_MR_2400_2999,C16_CFNC_MR_3000_3999,C16_CFNC_MR_4000over,C16_CFNC_MR_NS,C16_CFNC_Tot,C16_CF_Cu15DS_MR_0_299,C16_CF_Cu15DS_MR_300_449,C16_CF_Cu15DS_MR_450_599,C16_CF_Cu15DS_MR_600_799,C16_CF_Cu15DS_MR_800_999,C16_CF_Cu15DS_MR_1000_1399,C16_CF_Cu15DS_MR_1400_1799,C16_CF_Cu15DS_MR_1800_2399,C16_CF_Cu15DS_MR_2400_2999,C16_CF_Cu15DS_MR_3000_3999,C16_CF_Cu15DS_MR_4000over,C16_CF_Cu15DS_MR_NS,C16_CF_Cu15DS_Tot,C16_CF_Cu15NDS_MR_0_299,C16_CF_Cu15NDS_MR_300_449,C16_CF_Cu15NDS_MR_450_599,C16_CF_Cu15NDS_MR_600_799,C16_CF_Cu15NDS_MR_800_999,C16_CF_Cu15NDS_MR_1000_1399,C16_CF_Cu15NDS_MR_1400_1799,C16_CF_Cu15NDS_MR_1800_2399,C16_CF_Cu15NDS_MR_2400_2999,C16_CF_Cu15NDS_MR_3000_3999,C16_CF_Cu15NDS_MR_4000over,C16_CF_Cu15NDS_MR_NS,C16_CF_Cu15NDS_Tot,C16_CF_NCu15DS_MR_0_299,C16_CF_NCu15DS_MR_300_449,C16_CF_NCu15DS_MR_450_599,C16_CF_NCu15DS_MR_600_799,C16_CF_NCu15DS_MR_800_999
507021164,10,5,3,10,9,17,20,27,18,27,41,7,188,4,0,0,0,0,5,3,13,9,11,22,3,73,8,0,0,3,0,25,26,41,39,61,98,13,312,0,0,5,4,3,7,8,13,4,9,12,9,76,7,0,0,3,0,9,3,3,6,3,0,0,43,24,5,5,11,4,49,41,68,51,89,137,25,502,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,5,4,0,7,0,0,4,0,26,0,0,0,0,0,4,0,4,0,6,3,0,26,0,0,0,3,0,0,5,0,4,0,4,0,14,5,0,4,3,3,6,11,7,7,9,3,0,72,31,19,13,22,17,74,66,103,76,122,180,31,764,24,5,3,6,9,20,22,31,17,30,38,7,213,0,0,0,0,0,7,3,16,3,9,28,0,71,8,3,0,0,3,19,18,46,23,77,130,14,339,14,0,0,0,3
507021165,20,3,4,8,15,38,36,63,49,67,91,16,421,0,0,0,0,0,9,4,6,11,11,12,0,57,9,4,5,9,8,29,28,71,63,66,74,14,387,0,0,0,6,0,11,8,14,6,8,18,6,76,5,0,4,0,3,9,4,4,4,11,14,3,64,16,3,3,18,16,56,55,88,80,101,113,26,582,0,0,0,0,0,0,0,0,8,0,0,0,13,0,3,0,0,0,0,4,11,8,0,4,0,45,0,3,0,0,0,4,4,0,7,3,8,0,36,0,0,0,0,3,6,0,11,4,0,7,0,47,6,9,4,3,6,18,15,24,29,11,14,6,139,50,11,10,29,33,113,100,178,160,180,213,52,1144,25,15,9,10,6,34,52,91,66,85,89,16,502,0,0,0,0,0,8,9,6,4,9,17,3,59,13,5,5,3,12,24,37,93,63,91,80,16,444,5,3,0,5,0
507021166,25,7,9,14,9,35,35,59,68,64,50,14,386,4,0,0,4,4,12,7,13,8,5,19,4,84,11,9,5,10,12,59,50,104,77,90,64,13,509,4,6,5,4,11,14,15,17,8,10,10,8,90,3,0,0,7,3,8,15,19,10,9,14,9,96,22,12,10,30,29,91,82,154,100,118,98,29,779,0,0,0,0,5,0,5,4,0,0,0,0,15,9,4,4,7,4,8,18,17,3,4,3,0,85,5,8,0,0,3,9,5,4,0,0,0,0,33,12,0,0,0,6,13,3,9,6,3,3,6,56,15,7,4,11,13,35,27,31,9,6,9,11,187,56,28,25,62,51,163,146,246,178,189,156,58,1344,35,5,6,17,19,56,36,88,77,79,54,16,485,0,0,0,0,3,7,11,18,10,15,20,0,91,16,0,7,3,19,44,78,119,104,110,55,11,575,0,7,0,3,6
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031169,6,5,3,5,8,22,57,149,136,46,10,18,461,0,0,0,0,4,5,12,13,10,11,7,7,73,0,0,0,4,12,50,109,210,153,47,11,22,615,0,0,0,0,0,6,9,10,5,15,0,0,46,3,0,0,0,4,4,15,22,11,3,5,0,77,8,5,0,9,14,67,141,252,192,76,25,26,814,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,7,10,25,6,0,0,0,58,0,0,0,0,0,3,5,8,0,4,0,3,20,0,0,0,0,3,3,11,4,9,0,0,5,30,0,0,0,0,5,17,25,42,14,3,0,7,122,14,9,8,15,30,111,220,444,336,126,41,52,1395,16,8,4,6,12,44,133,270,138,59,21,11,728,0,0,0,3,0,8,33,63,34,10,10,8,163,9,0,3,9,11,80,203,505,221,76,33,23,1170,0,0,0,0,0
507031170,10,9,7,14,16,30,51,65,29,8,8,12,258,0,0,0,0,5,16,11,17,3,3,0,4,63,0,0,4,11,12,46,82,90,49,14,3,9,327,3,0,3,3,4,12,11,7,0,6,0,0,42,0,4,0,0,8,11,0,6,4,5,3,0,43,4,7,7,16,29,78,106,130,57,18,4,18,475,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,9,16,22,11,0,0,0,7,77,5,0,4,0,0,4,4,0,4,0,0,0,20,0,0,4,7,3,14,10,7,0,0,0,3,42,7,8,6,17,11,32,36,15,3,0,0,9,148,20,18,23,47,56,137,195,210,91,33,15,34,879,12,14,9,13,14,53,75,61,10,4,0,8,271,0,0,0,0,3,19,11,17,5,0,0,3,58,6,3,3,9,14,50,102,104,11,6,9,6,325,0,0,0,0,7
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507031174,18,15,10,25,29,63,63,116,32,22,8,23,426,0,0,0,7,11,6,19,24,9,6,0,0,81,0,5,11,16,25,76,118,141,57,5,10,17,478,0,5,4,3,5,7,13,14,4,5,0,7,64,3,8,14,14,13,32,16,27,0,8,3,8,136,12,17,26,34,50,129,164,199,68,18,18,27,757,0,0,0,0,4,7,7,0,0,0,0,0,28,4,5,5,10,17,31,16,19,5,0,0,5,116,0,3,0,5,3,4,3,0,0,3,0,0,23,5,11,7,4,12,19,13,11,4,0,0,3,94,10,24,14,20,31,62,45,35,6,6,0,9,254,42,56,46,83,107,251,271,351,107,51,28,57,1439,23,13,12,16,26,75,92,99,23,7,0,16,401,0,0,0,0,7,12,29,17,3,0,0,0,77,4,3,6,14,15,79,145,133,25,14,4,10,455,3,5,5,8,4
507031261,6,0,0,3,3,14,18,13,15,3,14,3,102,0,0,0,0,4,8,3,7,4,8,3,0,38,3,3,0,5,4,7,16,17,13,22,24,3,120,3,0,0,3,0,12,5,5,8,4,5,0,43,3,0,3,0,3,5,5,3,3,8,9,0,39,8,9,3,9,13,27,28,38,23,37,43,3,246,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,6,0,19,15,10,3,12,15,48,46,50,39,49,63,9,366,12,3,0,0,0,18,39,94,97,42,24,12,359,0,0,0,0,0,0,7,14,8,6,7,0,46,0,0,5,5,6,16,35,110,83,52,32,12,352,0,0,0,4,4
507041175,24,6,9,12,14,20,19,26,17,41,79,10,269,3,0,0,0,0,3,5,16,7,12,23,4,75,13,0,0,0,6,21,14,44,28,53,111,15,311,9,0,4,0,8,3,5,21,11,21,40,11,134,0,0,0,0,3,0,7,11,5,12,19,9,63,23,3,8,5,11,36,34,95,48,88,190,36,582,7,0,0,0,0,0,0,0,0,0,3,0,14,6,0,0,0,0,3,3,0,6,4,3,3,33,0,0,0,0,3,0,0,4,4,0,0,0,20,3,4,0,0,0,0,4,6,0,5,3,0,25,8,0,0,0,3,12,12,8,6,9,14,3,86,61,7,20,20,29,65,59,126,68,130,283,56,931,37,6,12,11,3,14,22,35,13,42,66,14,285,4,0,0,0,0,4,0,3,6,14,32,4,77,17,3,3,9,6,18,14,50,35,86,124,15,377,12,7,3,0,5
507041176,4,0,6,0,3,7,16,6,15,9,6,3,78,3,0,0,0,3,6,10,8,7,4,3,5,41,11,0,0,4,3,11,16,26,26,30,15,6,142,7,0,0,0,4,4,7,8,7,6,6,8,61,3,4,0,0,6,4,11,8,5,11,4,0,44,18,5,6,4,14,27,37,47,42,50,28,13,295,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,4,0,0,0,4,14,6,0,6,0,0,4,5,7,0,4,3,4,35,31,11,21,7,19,31,55,68,56,61,35,21,408,7,4,0,0,0,9,5,14,7,12,7,0,70,3,0,0,0,0,3,0,4,9,15,3,0,38,9,0,0,7,3,3,17,18,23,29,15,3,123,8,0,0,4,0
507041177,21,8,4,10,8,39,47,78,59,96,60,8,448,0,0,0,0,5,11,7,10,7,13,6,3,68,16,3,4,5,16,54,45,88,80,102,100,16,531,0,3,0,0,4,8,11,15,8,18,9,8,95,5,0,0,0,0,8,12,12,5,7,17,3,73,26,13,4,14,24,81,74,122,105,130,134,28,759,0,0,0,0,0,4,5,0,3,0,0,0,22,6,5,0,0,5,10,12,26,5,0,3,0,69,0,0,0,11,4,6,5,12,4,3,5,0,46,0,0,4,0,0,7,11,5,0,0,0,7,36,6,8,5,7,12,26,33,45,18,12,6,9,178,44,28,12,34,40,148,161,249,181,237,205,42,1382,20,7,7,11,11,32,53,76,72,82,47,14,444,7,3,0,0,0,9,7,18,16,17,17,3,105,15,4,3,3,7,46,47,139,94,142,112,19,626,10,0,3,5,5
507041178,24,8,0,13,3,34,45,47,48,66,73,25,373,6,3,5,3,4,7,15,17,7,20,23,3,118,20,4,0,15,7,26,40,80,56,102,101,12,458,7,0,6,5,6,11,13,24,10,28,32,9,162,5,0,0,4,0,11,5,13,14,20,21,11,107,44,13,12,22,17,58,66,141,92,166,177,28,844,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,5,0,4,4,5,4,12,0,48,5,3,0,0,0,4,0,0,0,3,10,0,29,3,0,0,4,3,4,0,4,4,4,7,4,38,10,4,0,3,9,11,12,17,13,13,25,8,125,75,25,18,36,26,103,125,206,147,248,274,62,1343,39,10,7,9,12,19,33,60,35,50,66,16,350,3,0,0,4,0,5,11,20,18,18,44,0,129,22,9,3,8,7,30,31,76,67,131,152,18,556,21,7,6,6,12
507041179,11,6,8,5,3,20,19,23,20,20,18,6,149,3,0,0,3,6,5,0,16,11,13,9,5,84,10,0,5,0,3,16,26,47,33,61,30,6,244,11,0,0,6,3,16,11,27,15,15,15,0,128,3,6,0,4,0,13,7,6,7,5,3,3,68,24,5,9,17,13,49,45,105,63,94,55,20,514,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,5,8,0,0,4,0,26,0,0,0,0,0,0,5,4,0,0,0,3,20,0,0,3,3,0,3,4,0,0,0,0,0,28,0,0,4,5,7,8,18,18,5,5,5,10,80,34,17,21,29,29,81,84,139,86,117,78,35,740,17,8,5,11,6,19,13,17,9,20,15,3,136,0,0,0,0,0,5,4,20,11,19,6,0,72,18,8,6,5,9,13,36,50,53,49,34,8,289,13,4,4,0,0
507041180,15,6,10,14,11,37,31,56,34,51,16,18,309,4,0,7,5,8,21,18,25,11,27,6,5,128,9,3,7,13,19,57,71,98,78,98,39,19,508,9,3,7,13,5,32,32,44,19,28,21,7,208,15,4,8,11,15,34,23,26,9,15,9,11,171,43,21,23,35,50,139,133,182,119,164,66,39,1018,0,0,0,0,4,5,0,5,0,0,0,0,15,0,0,0,3,0,6,7,7,0,0,0,0,43,3,0,0,0,5,5,0,6,4,0,0,0,37,0,0,0,0,10,3,6,4,3,5,0,0,37,8,9,0,10,14,19,16,25,11,12,0,8,130,63,32,40,59,77,196,185,261,171,222,91,69,1457,22,9,6,15,13,38,41,48,49,53,15,9,318,0,0,0,3,6,10,17,14,22,25,17,4,113,18,5,4,7,13,48,40,111,69,124,41,17,494,18,11,3,5,8
507041181,31,8,0,9,16,39,22,50,45,86,67,21,392,7,0,4,4,7,12,14,27,4,18,32,3,138,31,7,6,9,16,65,76,122,87,148,166,30,757,7,5,3,6,3,18,20,35,10,24,37,10,174,3,0,0,0,7,14,6,19,3,21,14,3,109,51,12,14,22,31,116,112,197,114,209,249,46,1176,0,0,0,5,0,3,0,0,0,4,0,0,15,0,3,0,4,0,5,11,8,7,7,4,6,54,0,0,6,5,0,4,5,7,5,3,6,5,35,0,0,4,3,0,4,5,9,0,3,0,0,30,0,0,11,12,3,12,21,21,20,16,12,6,135,83,24,24,40,46,170,159,271,175,308,329,74,1710,26,9,6,9,12,45,33,60,49,83,52,19,399,9,5,5,6,11,14,14,19,18,40,43,10,194,22,8,7,8,15,52,56,146,125,190,185,28,838,13,3,3,4,4
507041182,29,6,0,5,8,29,32,52,39,47,20,12,276,0,3,0,7,4,16,13,21,15,11,11,5,114,5,3,3,3,6,44,41,72,45,56,34,19,338,7,4,4,9,6,14,15,18,14,21,15,7,141,6,0,7,3,4,10,15,19,20,7,3,9,121,27,14,13,29,28,86,91,137,85,98,59,38,714,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,3,4,9,4,16,6,0,5,0,46,0,0,0,0,5,10,3,9,0,0,0,3,34,0,0,0,0,3,7,6,4,3,3,3,0,40,3,3,4,9,8,26,12,27,11,5,4,11,123,52,25,18,41,50,140,132,213,139,148,86,59,1116,43,10,7,8,7,25,19,58,44,40,25,14,293,3,0,0,6,0,8,9,20,16,15,6,3,94,9,0,5,4,12,39,20,69,53,69,21,13,317,10,0,0,8,5
507041183,0,0,4,4,4,17,17,23,28,46,17,8,169,0,0,0,0,0,3,5,8,4,5,0,0,36,5,4,4,5,9,22,26,38,43,46,10,11,229,0,0,0,0,0,4,3,5,0,3,4,0,16,0,5,0,0,0,3,4,5,0,0,5,0,21,5,4,3,6,9,34,40,55,55,53,14,12,299,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,3,8,7,0,0,4,0,34,0,0,0,0,0,6,3,0,4,0,0,5,19,3,0,0,0,0,3,10,6,0,0,0,0,20,4,0,0,6,5,13,21,16,6,5,4,5,84,10,7,7,22,17,62,78,95,81,112,35,23,540,10,0,0,4,7,8,22,42,31,29,16,9,166,0,0,0,0,0,3,7,11,7,6,5,0,30,3,5,3,4,7,26,37,73,46,49,10,6,271,0,0,0,0,0
507041184,20,0,5,0,3,12,3,12,12,9,12,3,99,6,3,0,3,3,9,4,16,3,15,11,0,69,4,3,4,3,4,14,27,37,27,25,36,8,183,12,3,5,0,5,17,15,23,16,12,17,3,125,7,0,3,0,0,4,3,14,5,7,13,0,67,29,11,14,7,13,47,48,84,50,57,78,15,450,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,3,11,3,0,0,0,4,0,3,3,0,3,0,0,22,0,0,0,0,0,0,0,3,0,0,3,4,9,3,0,0,0,5,7,4,12,0,9,4,6,45,53,16,15,14,25,55,54,112,66,71,91,21,589,10,0,3,6,8,9,9,22,18,11,16,6,131,4,0,0,0,0,3,3,6,5,17,12,0,61,8,4,0,0,0,15,8,36,22,43,39,6,186,11,9,0,4,6
507051186,18,12,6,19,24,52,63,83,33,16,11,19,351,0,7,0,0,3,13,19,7,7,3,0,5,56,4,0,3,10,11,62,62,106,41,6,3,9,323,4,4,0,3,3,11,8,15,3,0,0,0,62,4,6,4,11,5,13,17,21,10,4,0,10,105,15,13,10,25,26,94,100,153,59,16,4,27,550,0,0,0,0,0,0,8,0,3,0,0,0,15,3,5,3,10,4,18,17,17,3,0,0,3,79,0,0,0,3,0,4,6,5,3,0,0,0,26,3,4,4,3,3,12,8,7,5,0,0,3,48,12,7,9,18,8,40,26,27,10,0,0,6,167,43,28,32,60,61,187,190,269,105,33,11,48,1065,28,13,20,22,29,60,78,76,18,10,4,7,355,0,0,0,0,0,9,24,14,0,0,0,0,61,3,0,3,6,8,52,78,86,15,8,0,6,263,5,5,0,3,0
507051187,23,5,7,10,23,79,51,104,72,44,21,24,466,5,0,0,11,10,26,30,47,27,14,6,6,185,9,7,6,14,21,101,137,244,139,62,18,36,791,0,0,4,0,7,25,21,44,23,27,9,4,166,10,0,8,12,19,32,41,47,25,7,4,15,206,28,12,20,40,52,179,224,384,218,103,38,56,1348,0,0,0,0,0,7,6,10,5,0,0,0,33,0,0,3,4,3,26,24,28,14,0,8,3,112,0,0,0,0,0,10,5,10,0,0,0,4,37,0,0,0,0,4,10,9,9,4,3,0,7,51,0,3,3,5,17,43,44,50,27,3,10,17,224,51,22,30,59,87,307,321,534,311,154,66,99,2035,15,14,9,14,12,69,105,141,52,28,17,15,491,5,0,4,0,3,15,41,52,30,16,3,5,169,9,7,3,13,7,66,138,269,92,53,18,15,687,11,3,0,9,12
507051188,34,15,9,19,30,55,71,91,48,34,19,18,441,4,0,0,4,5,18,12,15,14,9,4,0,86,0,0,9,4,17,37,58,109,53,29,13,10,338,6,6,0,4,7,10,12,23,8,4,11,5,88,7,3,0,6,4,14,15,12,10,8,3,5,111,17,16,12,24,27,78,91,157,88,59,30,24,621,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,8,10,14,15,10,3,0,4,67,0,0,0,0,5,5,4,7,0,3,4,0,22,11,0,0,3,5,14,5,0,5,0,0,3,45,11,5,0,15,10,26,28,22,14,5,4,11,151,61,34,18,52,75,154,188,278,148,100,50,60,1212,31,24,10,23,17,68,81,117,35,31,17,19,476,0,0,0,0,3,9,12,23,9,4,6,0,63,10,6,4,6,6,39,63,140,42,26,11,8,365,5,0,0,3,8
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507051190,25,14,16,16,23,56,40,70,50,37,19,19,384,0,4,0,3,5,8,17,13,13,9,3,0,78,6,6,0,9,15,55,52,84,66,33,15,17,354,4,0,0,5,4,10,14,18,14,13,8,5,96,5,4,3,9,6,23,10,23,10,11,5,0,117,20,15,5,26,31,101,96,135,104,58,28,23,640,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,3,5,4,13,14,15,0,0,0,5,50,0,0,0,3,0,3,3,4,0,0,0,0,21,0,3,0,8,7,0,0,9,3,4,0,3,47,7,5,3,14,11,18,22,31,3,5,0,9,121,51,28,21,59,61,176,151,239,162,92,52,52,1149,37,10,9,12,25,47,58,95,37,51,19,10,410,0,0,0,0,3,7,11,20,12,6,3,4,71,10,6,0,11,8,34,74,151,69,35,14,14,440,0,3,4,6,6
