SA2_CODE_2021,C11_1_74_REA,C11_1_74_ST_HA,C11_1_74_Co_ho_pr,C11_1_74_Per_no_sa_ho,C11_1_74_Oth_land_typ,C11_1_74_LLT_NS,C11_1_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Co_ho_pr,C11_75_99_Pe_no_sa_ho,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Co_ho_pr,C11_100_149_Pe_no_sa_ho,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Co_ho_pr,C11_150_199_Pe_no_sa_ho,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Co_ho_pr,C11_200_224_Pe_no_sa_ho,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Co_ho_pr,C11_225_274_Pe_no_sa_ho,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Co_ho_pr,C11_275_349_Pe_no_sa_ho,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Co_ho_pr,C11_350_449_Pe_no_sa_ho,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Co_ho_pr,C11_450_549_Pe_no_sa_ho,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Co_ho_pr,C11_550_649_Pe_no_sa_ho,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Co_ho_pr,C11_650_749_Pe_no_sa_ho,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Co_ho_pr,C11_750_849_Pe_no_sa_ho,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Co_ho_pr,C11_850_949_Pe_no_sa_ho,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950over_REA,C11_950over_ST_HA,C11_950over_Co_ho_pr,C11_950over_Pe_no_sa_ho,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Co_ho_pr,C11_R_NS_Pe_no_sa_ho,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_Tot_Co_ho_pr,C11_Tot_Pe_no_sa_ho,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_Tot_Tot,C16_1_74_REA,C16_1_74_ST_HA,C16_1_74_Co_ho_pr,C16_1_74_Per_no_sa_ho,C16_1_74_Oth_land_typ,C16_1_74_LLT_NS,C16_1_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Co_ho_pr,C16_75_99_Pe_no_sa_ho,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Co_ho_pr,C16_100_149_Pe_no_sa_ho,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Co_ho_pr,C16_150_199_Pe_no_sa_ho,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Co_ho_pr,C16_200_224_Pe_no_sa_ho,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Co_ho_pr,C16_225_274_Pe_no_sa_ho,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Co_ho_pr,C16_275_349_Pe_no_sa_ho,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Co_ho_pr,C16_350_449_Pe_no_sa_ho,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Co_ho_pr,C16_450_549_Pe_no_sa_ho,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Co_ho_pr,C16_550_649_Pe_no_sa_ho,C16_550_649_Oth_lan_typ,C16_550_649_LLT_NS,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Co_ho_pr,C16_650_749_Pe_no_sa_ho,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Co_ho_pr,C16_750_849_Pe_no_sa_ho,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Co_ho_pr,C16_850_949_Pe_no_sa_ho
402021032,4,0,0,0,0,0,4,0,3,0,0,0,0,5,3,9,0,0,0,0,13,0,0,0,0,6,0,6,16,0,0,18,13,0,39,138,0,0,51,4,0,193,320,0,0,41,15,0,375,16,0,0,5,0,0,23,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,12,4,3,21,493,15,4,126,39,9,682,4,10,3,4,0,0,17,0,14,0,0,3,0,17,3,31,0,4,0,0,40,20,23,0,9,0,0,51,17,14,4,11,8,0,43,268,26,0,51,82,0,427,619,13,0,82,15,4,729,92,0,0,16,0,0,111,4,0,0,3,0,0,10,5,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
402021033,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,6,0,0,4,0,0,0,4,0,0,6,0,0,10,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,25,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,5,0,0,0,0,0,5,9,0,0,4,0,0,11,4,0,0,5,0,0,11,6,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402021034,0,121,5,0,4,0,128,4,270,10,0,0,0,286,37,236,19,35,5,3,333,181,90,6,92,15,0,394,223,73,4,89,13,3,401,353,25,0,91,14,0,490,70,4,0,19,4,5,99,4,0,0,0,0,0,11,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,48,3,12,5,5,82,896,880,50,344,58,16,2239,3,46,0,6,0,0,50,0,137,9,3,0,0,154,13,226,6,17,0,0,272,99,129,35,58,7,3,329,205,58,4,64,8,4,347,505,59,4,124,22,0,718,170,9,0,65,15,3,255,12,0,0,3,0,0,16,4,0,0,4,0,0,11,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
402021035,0,0,0,4,0,0,3,0,0,0,3,5,0,10,0,0,0,12,32,0,46,3,0,0,21,7,0,30,12,0,0,18,4,0,33,16,0,0,4,3,0,18,6,0,0,7,0,0,17,9,0,0,6,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,46,0,0,71,61,0,182,0,0,0,3,0,0,6,0,0,0,0,0,0,0,5,0,0,8,22,0,35,3,0,0,10,18,0,34,3,0,0,14,4,0,13,19,0,0,25,7,0,44,26,0,0,12,4,0,47,15,0,0,8,0,0,27,10,0,0,5,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402031036,0,131,11,3,0,5,148,7,415,46,15,7,5,491,14,304,45,67,13,6,445,73,148,21,129,12,9,394,95,60,8,83,18,4,273,304,87,16,189,32,15,640,429,27,4,231,52,6,749,136,9,0,78,6,0,235,10,0,5,4,0,0,19,0,4,0,9,0,0,13,0,0,0,4,0,0,0,0,3,0,0,0,0,8,0,5,0,0,0,0,5,4,0,0,3,0,0,11,17,89,20,44,9,11,187,1094,1280,178,852,144,49,3603,0,63,7,5,0,0,71,0,159,8,11,0,3,177,18,322,23,33,5,0,401,37,199,52,79,13,4,387,56,69,18,63,11,0,216,256,75,30,152,34,3,548,558,92,11,287,60,3,1008,381,23,3,172,30,4,610,25,3,0,30,3,4,58,7,0,0,4,0,0,12,4,0,0,6,0,0,5,3,0,0,0,0,0,5,0,0,0,0
402031038,0,58,14,13,4,0,92,6,201,39,4,0,0,251,10,165,73,46,13,4,312,76,65,23,105,15,3,276,102,24,6,111,37,0,295,281,27,12,178,22,4,521,401,31,11,194,19,3,650,249,4,0,70,14,0,339,13,0,0,6,0,0,21,3,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,6,14,57,14,21,8,11,117,1161,629,185,758,131,29,2892,4,25,0,8,0,0,39,0,80,5,0,0,6,93,4,184,39,26,4,0,260,39,89,75,54,6,0,262,43,36,27,55,6,0,174,265,36,16,159,34,0,511,411,40,11,197,25,0,685,510,23,3,125,21,3,685,47,4,0,14,0,0,61,8,0,0,7,0,0,13,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
402031175,0,36,7,4,0,0,47,0,176,19,0,0,0,191,0,105,27,10,3,0,152,8,59,29,19,13,0,127,5,19,6,26,25,0,81,46,36,4,38,34,0,160,169,12,0,77,20,0,280,149,0,0,41,0,0,195,19,0,0,3,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,39,9,11,4,4,72,402,490,92,243,99,10,1334,0,23,4,0,0,0,25,0,62,0,0,0,0,68,4,159,16,7,3,0,198,9,73,22,13,6,0,119,4,25,14,14,11,0,65,33,41,9,31,41,0,143,226,37,3,81,36,0,391,424,11,0,81,10,0,526,64,0,0,16,0,0,80,13,0,0,0,0,0,11,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
402031176,0,44,0,0,0,0,39,0,62,8,6,0,0,79,7,59,8,17,0,0,99,14,27,4,36,0,0,79,10,13,4,31,0,0,64,73,17,5,80,10,0,173,179,5,0,72,13,4,279,48,4,0,16,3,0,68,0,0,0,5,0,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,7,13,0,4,51,343,258,44,270,24,6,947,0,5,0,0,0,0,6,0,45,0,0,0,0,44,4,76,8,14,3,3,102,12,44,13,13,0,0,82,11,4,9,21,0,0,53,34,15,0,48,0,0,95,199,32,3,100,15,0,351,154,4,0,34,6,0,201,11,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,0,40,16,3,5,0,66,3,99,4,0,0,0,105,4,109,24,11,3,0,163,12,62,11,41,3,0,125,41,19,5,21,7,3,96,82,51,14,75,15,3,236,218,15,0,96,7,0,340,39,0,0,15,9,0,54,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,16,9,0,4,55,412,409,92,285,45,13,1256,0,13,5,4,0,0,25,3,45,9,0,3,0,59,3,105,8,17,6,0,148,9,70,23,23,0,0,123,6,39,8,10,3,0,71,56,41,29,50,8,0,180,260,30,6,156,18,0,472,96,7,0,46,4,0,157,9,0,0,4,4,0,17,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041041,0,49,0,4,0,0,56,0,53,4,0,0,0,64,5,51,6,14,0,0,74,17,33,3,40,0,0,101,30,15,0,44,8,0,93,116,19,3,87,5,0,232,202,4,0,87,10,3,296,17,0,0,5,0,0,25,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,19,3,3,49,389,241,21,297,31,13,992,0,13,0,4,0,0,16,0,58,0,0,0,3,62,6,55,4,14,0,3,80,12,25,4,27,3,0,66,3,11,4,28,4,0,56,83,28,11,67,7,4,195,279,14,0,143,16,6,457,74,0,0,25,7,0,100,7,0,0,0,0,0,9,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,0,80,10,0,0,0,86,0,161,9,0,0,0,164,0,149,5,13,0,0,170,4,84,8,37,7,0,134,24,33,7,53,5,0,124,117,78,10,78,13,3,300,198,4,4,82,13,0,298,24,0,0,9,3,0,35,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,4,9,3,7,74,384,628,49,287,49,13,1406,0,38,0,0,0,0,42,0,102,0,0,0,0,106,0,156,6,7,0,0,171,8,88,17,27,0,0,144,6,34,10,28,0,0,77,71,88,10,68,17,3,254,318,24,8,136,33,0,520,98,5,0,32,0,0,139,8,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041044,0,14,0,0,0,0,20,0,23,5,0,8,0,37,3,50,13,23,0,0,101,27,26,9,44,22,0,129,45,14,10,64,8,0,142,162,33,10,120,9,0,341,225,6,0,88,10,0,331,27,0,0,11,3,0,45,0,0,0,4,0,0,3,0,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,16,0,20,4,5,47,502,188,51,383,71,8,1210,0,4,0,0,0,0,11,0,17,3,5,0,0,20,3,46,4,12,9,0,65,9,41,14,23,8,0,93,17,18,6,38,11,0,86,106,39,7,111,21,3,289,388,32,12,165,32,0,627,70,0,0,23,4,0,102,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
402041046,0,100,6,0,0,0,112,0,174,7,6,0,0,188,35,147,23,49,5,0,255,183,68,15,144,31,8,449,100,34,13,104,9,0,261,279,42,4,192,26,3,549,240,7,10,96,20,0,365,15,0,0,9,0,0,22,7,0,0,7,0,0,8,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,16,43,6,26,3,8,94,878,609,80,632,98,21,2317,7,20,5,4,0,3,35,0,107,3,3,0,0,114,12,148,7,34,0,5,218,109,101,28,68,13,4,316,134,42,24,83,24,5,311,291,60,10,165,25,10,562,486,22,6,190,38,0,740,43,0,0,32,3,0,81,4,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,6,0,0,0,0
402041047,0,47,0,0,0,0,51,0,118,6,0,0,0,125,7,75,10,18,3,0,113,43,37,7,63,5,0,149,58,26,4,69,12,0,172,174,26,3,141,22,0,370,181,3,0,112,12,0,313,24,0,0,12,0,0,38,3,0,0,4,0,0,6,0,0,0,4,0,0,6,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,22,0,15,0,0,49,507,360,31,439,51,7,1398,0,20,0,4,0,0,24,0,57,5,0,0,0,65,0,84,0,11,4,0,103,29,55,5,20,0,0,117,46,24,4,41,0,0,114,114,54,5,99,0,0,275,359,10,4,165,20,4,567,73,0,0,37,0,0,110,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041048,4,85,6,0,0,5,100,0,170,11,4,0,0,196,3,163,10,15,10,0,203,29,71,14,51,9,0,175,93,36,4,86,32,0,249,250,26,0,141,20,0,441,256,12,3,89,5,0,367,16,0,0,5,3,0,21,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,13,36,3,12,9,4,76,659,612,60,407,94,14,1847,0,29,0,4,0,0,29,0,113,8,0,0,0,127,5,152,4,16,0,0,181,11,101,24,22,4,0,162,22,54,10,32,3,0,122,244,52,13,133,42,0,482,498,30,3,138,30,0,694,56,5,0,16,7,0,89,5,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041171,0,3,0,0,0,0,7,0,8,0,0,0,0,13,9,9,5,12,3,0,37,9,3,0,11,5,0,32,0,0,4,12,13,0,26,24,0,0,26,21,0,75,418,0,0,107,22,0,544,321,0,0,61,3,0,389,81,0,0,15,0,0,99,17,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,6,0,0,8,5,0,31,899,29,16,252,82,7,1289,0,0,3,4,0,0,7,0,6,0,0,0,0,12,3,7,0,12,0,0,28,20,9,5,11,0,0,44,5,0,0,15,7,0,26,25,7,0,13,19,0,72,598,7,4,96,42,0,738,594,0,0,92,7,0,701,125,0,0,30,0,0,161,23,0,0,7,6,0,29,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
402041172,0,39,0,0,0,0,38,0,48,3,0,0,0,59,5,60,17,16,0,0,100,5,35,7,17,5,0,74,17,9,4,41,4,0,68,76,30,0,49,14,0,167,153,3,0,54,6,0,223,24,0,0,10,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,0,13,0,0,33,288,244,38,201,32,8,812,0,16,0,0,0,0,17,0,35,0,0,0,0,41,0,60,8,5,4,0,78,7,39,7,13,0,0,63,3,16,0,25,0,0,50,40,19,4,41,4,0,117,185,15,0,83,22,0,310,78,5,0,33,0,0,116,0,0,0,3,0,0,11,3,0,0,0,0,0,8,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
402051049,0,28,5,0,4,0,38,3,100,6,0,3,0,110,0,60,4,3,3,0,76,0,29,4,14,5,0,50,0,12,0,11,9,0,43,29,22,3,20,9,0,79,142,7,0,54,5,0,214,71,0,0,19,0,0,87,9,0,0,0,0,0,9,5,0,0,0,0,0,5,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,3,3,31,271,275,28,135,39,6,754,0,16,0,0,0,0,19,0,40,0,0,4,0,47,0,79,5,5,0,0,87,0,35,4,10,0,0,56,0,10,0,3,0,0,19,13,17,5,20,9,0,62,138,19,0,65,11,0,235,134,5,0,43,0,0,173,22,0,0,7,0,0,28,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402051050,0,14,7,0,0,0,21,0,91,8,0,4,0,104,0,87,5,0,0,0,93,0,48,6,9,4,0,64,0,20,0,10,18,0,49,26,17,0,22,10,0,74,149,9,0,69,8,0,232,59,0,0,17,0,0,81,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,4,4,0,32,245,314,16,130,45,10,762,0,12,0,0,0,0,12,0,36,0,0,0,0,36,0,96,3,3,0,4,102,3,46,13,9,0,0,70,0,14,0,10,0,0,21,4,17,3,15,10,0,46,136,25,0,53,13,0,232,116,5,0,29,3,0,153,18,0,0,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402051051,0,0,0,5,0,0,5,0,3,0,0,0,0,3,0,0,0,13,0,0,16,5,0,0,6,0,0,16,3,0,0,21,0,0,22,28,0,0,37,0,0,69,145,0,0,57,9,5,206,60,0,0,17,0,0,75,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,5,0,15,251,9,0,163,15,5,434,0,0,0,0,0,0,0,0,4,0,3,0,0,6,0,3,0,4,0,0,6,8,0,0,8,0,0,17,3,0,0,10,0,0,14,17,0,0,19,0,0,36,126,0,0,60,6,0,192,115,0,0,47,0,0,160,19,0,0,4,0,0,20,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
402051052,0,20,16,0,0,0,39,0,80,30,0,3,0,117,6,54,20,29,0,0,113,24,34,11,64,9,0,133,38,15,5,77,12,0,151,239,19,0,140,10,5,411,245,6,0,126,13,3,393,41,0,0,24,7,0,78,6,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,13,17,3,3,63,623,248,91,488,61,20,1525,0,14,0,0,4,0,18,0,39,13,0,5,0,54,3,56,20,19,3,0,99,9,37,12,32,0,0,92,14,14,6,46,0,0,76,147,20,10,117,4,4,298,388,20,0,204,22,3,642,175,4,0,65,5,0,258,14,0,0,11,0,0,23,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402051053,0,43,0,0,0,0,47,0,85,3,0,0,0,88,0,82,0,16,0,0,97,13,37,3,35,7,0,91,16,6,0,41,3,0,72,108,53,0,95,7,0,267,268,7,0,136,9,4,420,65,5,0,30,0,0,92,0,0,0,7,0,0,8,0,4,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,14,4,9,4,0,39,483,337,10,365,38,3,1240,0,21,0,0,0,0,22,0,68,3,0,0,0,70,0,90,0,9,0,0,106,4,44,4,19,0,0,67,3,16,6,17,0,0,41,41,22,0,54,4,0,121,276,35,0,174,17,9,505,194,3,0,73,0,0,275,26,0,0,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402051054,0,11,0,0,0,0,14,0,22,0,0,0,0,22,0,19,0,11,0,0,36,5,12,0,16,0,0,33,7,0,0,40,3,0,51,42,12,0,66,4,0,125,188,5,0,95,6,0,292,51,0,0,14,0,0,64,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,0,0,21,303,79,3,259,20,5,664,0,0,0,4,0,0,4,0,16,0,0,0,0,16,6,19,0,12,0,0,30,0,8,0,18,0,0,30,0,14,0,21,0,0,37,19,0,0,47,0,0,63,177,10,0,128,0,0,318,132,0,0,40,0,0,174,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402051055,0,16,0,4,0,0,19,0,19,16,0,5,0,42,3,14,6,22,0,0,43,24,9,3,33,0,0,66,19,0,4,41,0,0,65,91,3,0,94,7,0,193,161,0,0,84,9,3,253,36,0,0,19,0,0,54,4,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,0,4,23,345,71,34,296,20,17,774,0,0,0,7,0,0,14,0,23,4,0,5,0,34,3,11,5,12,0,0,32,14,0,3,17,0,0,37,8,0,0,36,0,0,46,66,0,0,56,5,0,128,206,6,0,133,5,0,351,111,0,0,59,0,0,165,9,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0
403011056,3,13,0,3,0,0,19,0,36,26,3,4,0,64,10,35,22,26,0,0,96,30,16,0,41,3,0,96,38,3,0,41,0,0,85,139,6,0,80,4,0,220,188,5,8,121,0,4,324,163,0,0,61,4,0,227,53,0,0,13,0,0,63,20,0,0,4,0,0,26,13,0,0,9,5,0,20,0,0,0,0,0,0,6,0,0,0,4,0,0,9,0,0,0,5,0,0,4,10,10,3,8,5,3,34,661,131,60,414,21,11,1296,0,6,3,5,0,0,15,0,8,4,0,0,0,20,5,40,13,10,4,0,71,15,25,11,26,3,3,75,9,5,4,31,0,0,44,119,9,4,57,3,0,188,236,3,0,109,3,0,360,215,0,0,106,4,0,328,89,0,0,32,0,0,128,34,0,0,8,0,0,39,10,0,0,7,5,0,17,3,0,0,0,0,0,8,0,0,0,0
