SA2_CODE_2021,C21_1PF_Cu15DS_MR_4000over,C21_1PF_Cu15DS_MR_NS,C21_1PF_Cu15DS_Tot,C21_1PF_CU15_NDS_MR_0_299,C21_1PF_CU15_NDS_MR_300_449,C21_1PF_CU15_NDS_MR_450_599,C21_1PF_CU15_NDS_MR_600_799,C21_1PF_CU15_NDS_MR_800_999,C21_1PF_CU15_NDS_MR_1000_1399,C21_1PF_CU15_NDS_MR_1400_1799,C21_1PF_CU15_NDS_MR_1800_2399,C21_1PF_CU15_NDS_MR_2400_2999,C21_1PF_CU15_NDS_MR_3000_3999,C21_1PF_CU15_NDS_MR_4000over,C21_1PF_CU15_NDS_MR_NS,C21_1PF_CU15_NDS_Tot,C21_1PF_NCu15DS_MR_0_299,C21_1PF_NCu15DS_MR_300_449,C21_1PF_NCu15DS_MR_450_599,C21_1PF_NCu15DS_MR_600_799,C21_1PF_NCu15DS_MR_800_999,C21_1PF_NCu15DS_MR_1000_1399,C21_1PF_NCu15DS_MR_1400_1799,C21_1PF_NCu15DS_MR_1800_2399,C21_1PF_NCu15DS_MR_2400_2999,C21_1PF_NCu15DS_MR_3000_3999,C21_1PF_NCu15DS_MR_4000over,C21_1PF_NCu15DS_MR_NS,C21_1PF_NCu15DS_Tot,C21_1PF_NDCO_MR_0_299,C21_1PF_NDCO_MR_300_449,C21_1PF_NDCO_MR_450_599,C21_1PF_NDCO_MR_600_799,C21_1PF_NDCO_MR_800_999,C21_1PF_NDCO_MR_1000_1399,C21_1PF_NDCO_MR_1400_1799,C21_1PF_NDCO_MR_1800_2399,C21_1PF_NDCO_MR_2400_2999,C21_1PF_NDCO_MR_3000_3999,C21_1PF_NDCO_MR_4000over,C21_1PF_NDCO_MR_NS,C21_1PF_NDCO_Tot,C21_1PF_Tot_MR_0_299,C21_1PF_Tot_MR_300_449,C21_1PF_Tot_MR_450_599,C21_1PF_Tot_MR_600_799,C21_1PF_Tot_MR_800_999,C21_1PF_Tot_MR_1000_1399,C21_1PF_Tot_MR_1400_1799,C21_1PF_Tot_MR_1800_2399,C21_1PF_Tot_MR_2400_2999,C21_1PF_Tot_MR_3000_3999,C21_1PF_Tot_MR_4000over,C21_1PF_Tot_MR_NS,C21_1PF_Tot_Tot,C21_Tot_MR_0_299,C21_Tot_MR_300_449,C21_Tot_MR_450_599,C21_Tot_MR_600_799,C21_Tot_MR_800_999,C21_Tot_MR_1000_1399,C21_Tot_MR_1400_1799,C21_Tot_MR_1800_2399,C21_Tot_MR_2400_2999,C21_Tot_MR_3000_3999,C21_Tot_MR_4000over,C21_Tot_MR_NS,C21_Tot_Tot
509021240,0,0,8,0,0,0,0,10,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,4,3,0,0,0,0,0,0,0,18,5,7,6,4,6,11,3,0,0,0,0,0,41,34,21,18,36,54,83,47,33,7,8,4,19,366
509021241,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,11,10,0,3,0,0,6,3,0,0,0,0,0,28,40,7,16,38,37,67,39,26,8,4,12,17,311
509021242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,5,0,0,0,0,0,4,15,23,12,16,16,12,21,14,10,0,5,3,13,137
509021243,0,0,12,0,5,3,5,4,22,9,10,4,5,0,3,66,0,0,0,4,3,3,5,0,0,0,0,0,23,7,4,3,7,16,6,9,8,5,0,0,3,68,10,3,12,18,22,38,23,18,13,8,0,8,174,47,27,41,69,85,248,225,213,108,66,32,48,1209
509021244,0,0,8,0,0,0,0,3,7,7,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,5,7,3,0,0,0,5,4,24,4,0,3,4,3,14,14,4,0,3,4,4,62,25,12,11,24,35,85,128,107,54,35,23,35,578
509021245,0,0,3,0,0,0,0,0,5,3,4,0,0,0,4,26,0,0,0,0,3,0,0,6,0,0,0,0,7,4,0,0,0,0,7,4,4,5,0,0,0,21,9,0,0,5,5,18,9,4,5,0,0,5,47,29,11,10,29,39,97,93,80,23,15,16,31,466
509031246,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,4,0,0,0,0,0,0,11,0,7,3,5,0,6,3,0,0,0,0,0,27,19,5,14,27,30,48,35,32,15,3,9,15,247
509031247,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,11,46,22,18,18,17,39,28,10,3,0,9,20,216
509031248,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,5,10,0,0,0,0,0,3,7,4,0,0,0,0,28,8,6,4,7,13,49,40,63,22,21,11,10,237
509031249,0,0,7,0,0,3,3,5,11,0,0,0,0,0,4,23,0,0,0,0,0,5,0,0,0,0,0,0,13,0,0,3,3,0,3,0,0,0,0,0,0,17,7,0,8,10,8,16,0,0,0,0,0,6,60,17,8,11,32,39,100,72,34,22,9,9,17,367
509031250,0,0,5,0,0,0,6,6,3,0,0,0,0,0,0,21,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,0,16,8,0,3,10,4,9,3,0,0,0,0,4,42,41,8,16,39,37,67,50,29,10,6,7,22,345
510011262,0,0,17,0,0,0,0,0,11,8,23,5,5,4,3,68,0,0,0,0,0,0,0,9,0,0,0,4,12,0,0,0,0,0,0,4,4,0,4,0,3,20,4,0,0,0,5,12,16,34,17,11,11,10,117,21,4,5,18,32,88,140,269,172,200,93,57,1103
510011263,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,7,6,6,3,4,18,15,20,4,3,10,0,97
510011264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10
510011265,0,0,0,0,0,0,0,0,6,0,4,4,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,5,20,4,0,4,5,16,36,32,54,27,24,32,20,269
510011266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,4,0,3,0,0,3,0,7,5,4,3,4,43
510021267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,8,5,0,31
510021268,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,5,5,6,6,10,9,3,9,4,5,0,3,57
510021269,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,25,23,30,14,13,11,20,150
510021270,0,0,8,0,0,0,0,4,4,3,5,0,5,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,16,3,0,0,0,7,12,5,9,3,9,4,4,56,13,18,15,38,55,101,88,67,33,41,38,28,527
510031271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,7,0,5,3,4,0,37
510031272,0,0,3,4,0,0,0,0,0,3,12,0,7,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,6,0,0,0,0,11,5,0,0,4,0,5,4,18,10,3,6,3,63,24,10,10,24,21,134,204,270,122,111,107,59,1100
510031273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,10,9,5,3,5,8,25,14,48,28,34,20,4,204
511011274,0,0,15,0,0,0,0,5,15,11,6,3,0,0,0,47,0,4,0,0,0,4,4,0,0,0,0,0,17,4,0,0,0,3,11,5,7,0,0,0,3,41,5,0,0,3,5,37,17,18,12,0,3,5,117,44,19,20,46,73,224,226,258,117,65,37,65,1191
511011275,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,6,0,4,0,0,0,0,14,32,5,8,7,10,35,22,15,4,8,5,10,170
511021276,0,0,4,0,0,0,3,3,3,3,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,4,0,4,0,0,16,0,0,3,6,6,8,6,3,5,5,0,0,44,15,7,10,20,19,58,42,39,21,20,19,24,300
511021277,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,11,0,0,0,0,0,7,0,3,3,4,3,0,22,10,6,7,8,14,37,45,92,41,28,26,15,341
511031278,0,0,4,5,0,0,7,8,19,11,8,0,0,0,4,65,0,0,0,3,0,0,0,0,0,0,0,0,7,4,0,0,8,0,8,4,7,0,0,4,3,40,5,0,0,16,10,26,21,15,6,0,3,5,110,28,7,16,43,58,185,158,131,27,28,11,44,726
511031279,0,0,9,0,0,0,3,3,13,12,6,10,0,0,7,69,0,0,0,4,0,5,3,3,0,0,0,0,14,6,0,0,5,3,7,8,5,4,3,0,0,46,7,5,4,12,7,30,30,20,14,9,3,4,140,35,16,20,51,79,242,324,344,152,138,62,79,1537
511031280,0,0,14,0,0,0,0,6,12,9,9,3,3,0,0,48,0,0,0,0,0,3,4,3,0,0,0,0,9,0,0,0,4,0,11,8,3,3,0,0,0,30,4,0,0,6,8,27,22,20,7,3,0,0,95,24,9,13,30,54,184,259,286,101,58,32,50,1094
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,4,11,0,3,0,0,0,4,0,0,0,0,0,0,15,0,9,0,5,9,10,9,0,0,0,0,0,46,13,27,23,37,49,88,35,9,3,6,4,22,314
511031283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,12,4,5,3,0,0,0,0,3,34
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,0,0,7,0,0,0,5,7,16,9,8,0,0,0,7,60,0,0,0,3,0,9,7,0,0,0,0,0,22,0,0,0,3,8,19,12,10,0,0,0,3,59,3,5,3,14,11,42,26,21,0,0,0,8,143,25,13,17,59,74,204,168,146,39,49,28,43,857
511041286,0,0,8,0,4,0,9,0,12,12,10,0,0,0,4,64,0,0,0,0,0,8,0,3,0,0,0,0,21,7,0,0,5,5,10,7,4,5,0,0,5,38,10,0,4,17,5,35,23,17,9,0,0,9,128,37,19,7,52,56,187,151,197,85,70,35,56,950
511041287,0,0,19,0,0,0,0,0,13,15,12,4,6,5,4,54,0,0,0,0,3,4,3,4,0,0,0,0,14,0,0,0,0,0,4,8,5,0,0,0,6,37,0,0,3,5,4,30,32,27,4,3,8,7,125,32,15,9,26,51,173,251,257,96,76,49,54,1080
511041288,0,0,14,0,0,0,5,6,20,17,12,0,5,0,3,71,0,0,0,0,0,3,5,0,0,0,0,0,18,4,0,0,0,7,9,4,10,5,0,0,0,34,3,0,0,5,12,33,39,27,5,5,0,4,137,42,27,16,33,56,203,273,310,93,75,49,66,1236
511041289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,4,0,0,0,0,3,5,6,0,0,0,5,28,17,3,6,13,12,54,56,69,16,16,11,26,297
511041290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,8,8,9,6,0,0,5,0,0,0,0,33
511041291,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,0,0,0,0,3,13,36,20,14,21,13,29,21,15,5,0,4,16,199
511041292,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,5,3,0,3,0,0,0,19,0,4,0,4,3,10,6,0,3,0,0,3,40,24,19,6,22,26,72,67,65,29,28,21,42,420
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,0,0,9,0,5,5,0,14,15,16,0,0,0,0,0,55,0,0,0,0,0,8,0,0,0,0,0,0,13,6,4,3,5,10,3,5,0,0,0,0,0,32,6,3,6,8,35,31,24,4,0,0,0,3,115,27,26,14,57,85,157,76,49,6,10,6,24,537
601011002,0,0,13,0,3,0,10,12,29,19,6,7,0,0,8,88,0,0,0,0,4,8,9,0,0,0,0,0,19,7,3,3,7,5,12,5,6,0,0,0,0,38,8,7,5,14,12,43,38,12,7,0,0,14,156,27,15,21,57,65,225,306,216,61,27,10,50,1080
601011003,0,0,9,0,0,0,0,4,15,10,3,0,0,0,4,44,0,0,0,0,0,3,3,0,0,0,4,0,16,0,0,0,3,0,8,9,5,0,0,0,0,28,3,0,0,3,6,26,27,7,3,5,0,4,93,25,10,14,39,40,171,210,172,47,40,18,29,807
601021004,0,0,11,0,0,0,0,3,10,12,0,0,3,0,0,30,4,4,0,0,0,3,3,0,0,0,0,0,21,0,0,0,0,0,5,3,3,0,0,0,0,21,5,3,0,4,6,14,22,14,7,4,3,3,82,42,14,19,13,20,91,133,119,58,34,27,18,591
601021005,0,0,15,0,0,0,0,6,7,11,12,3,4,0,11,64,0,3,0,0,0,7,4,4,0,0,3,0,26,3,4,0,4,3,11,12,4,0,0,0,7,49,5,4,4,9,11,32,31,24,10,5,8,16,152,47,26,28,43,60,162,215,321,152,116,80,68,1325
601021006,0,0,10,0,0,0,0,0,7,12,9,0,0,0,0,31,0,0,0,0,3,0,4,0,0,0,0,0,11,0,3,0,0,0,8,0,0,0,0,0,0,20,9,3,6,0,6,16,18,8,4,0,0,0,69,25,11,17,14,23,66,121,125,38,17,16,17,499
601021007,0,0,24,0,6,0,3,7,10,39,10,0,0,0,6,86,3,0,0,0,0,6,10,5,0,0,0,3,29,8,0,0,3,7,14,9,12,0,4,0,0,61,12,9,5,13,13,29,56,31,12,4,0,13,202,72,30,25,55,62,186,293,379,167,93,67,52,1486
601021008,0,0,14,5,0,0,0,5,13,10,10,0,0,0,3,45,3,0,0,0,0,0,7,0,0,0,0,0,16,0,0,0,0,5,5,3,9,0,0,0,8,31,10,0,0,6,3,19,26,27,3,0,0,8,106,48,15,11,28,35,120,149,194,69,42,27,34,782
601021009,0,0,9,0,0,0,5,5,19,12,5,0,0,0,0,42,0,0,0,0,3,7,0,0,0,0,0,0,14,5,0,3,0,3,11,6,0,0,0,0,0,38,5,8,8,5,9,38,21,7,0,6,0,0,98,18,14,16,25,44,135,113,58,13,12,0,18,464
601021010,0,0,5,0,0,0,0,5,11,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,7,4,0,0,0,0,5,25,0,4,3,13,16,20,3,0,0,0,0,3,65,5,8,17,40,47,109,43,17,4,0,7,11,309
601021011,0,0,14,0,0,0,4,11,31,15,9,0,0,0,6,74,0,0,0,5,5,3,13,6,0,0,0,0,22,0,0,4,7,12,11,12,3,0,0,0,3,60,3,3,8,13,22,53,39,17,5,6,5,5,170,19,12,19,45,67,235,237,157,31,18,15,28,884
601021012,0,0,7,0,0,0,4,0,14,5,10,0,0,0,3,27,0,0,0,0,0,3,4,0,0,0,0,4,12,0,3,5,4,9,0,3,7,0,0,0,0,26,6,3,7,6,5,18,16,14,0,0,0,5,73,33,13,16,23,41,127,117,148,55,57,27,39,702
601031013,0,0,8,0,0,5,4,0,12,13,10,4,0,0,7,52,0,0,0,0,5,8,7,0,0,0,0,3,27,0,0,0,0,3,14,10,3,0,0,0,0,32,4,3,0,6,6,32,29,14,5,3,5,7,121,15,8,14,20,39,151,170,159,40,27,17,27,694
601031014,0,0,12,0,0,0,5,8,29,12,11,0,0,0,7,67,0,0,0,0,0,3,0,3,0,0,0,0,11,5,0,0,3,4,17,4,0,0,0,0,5,47,5,0,0,7,21,51,26,13,3,0,0,11,138,21,12,18,28,57,186,145,87,25,10,8,32,640
601031015,0,0,13,3,0,0,4,12,32,18,7,5,0,0,5,77,0,0,0,0,10,6,5,0,0,0,0,0,29,3,3,5,7,7,15,7,5,0,0,0,4,46,4,4,0,15,23,55,32,12,3,0,0,9,167,25,15,15,43,72,269,214,116,28,10,4,34,861
601031016,0,0,3,0,3,0,0,3,7,8,5,0,0,0,0,33,0,0,4,0,0,3,5,0,0,0,0,0,14,6,0,0,4,5,7,0,3,0,0,0,4,28,3,6,0,5,4,26,15,4,0,0,0,4,78,12,12,13,33,30,104,87,49,8,4,8,21,382
601031017,0,0,24,0,0,0,10,9,31,14,17,0,4,0,5,79,0,0,0,0,4,9,12,0,0,0,0,0,30,0,6,4,4,7,13,13,6,0,0,0,0,54,3,6,9,19,15,53,45,25,0,6,0,6,187,42,20,27,46,76,274,240,138,35,21,10,35,976
601031018,0,0,9,0,0,0,3,6,19,9,5,0,0,0,0,39,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,4,5,5,5,4,0,0,0,4,27,0,0,0,7,11,26,25,15,0,0,0,4,90,20,9,6,27,42,134,142,107,30,11,8,27,556
601031019,0,0,5,0,0,0,0,3,9,13,4,0,0,0,5,42,0,0,0,0,6,6,4,0,0,0,0,0,23,0,0,5,0,9,4,8,3,0,0,0,0,30,4,4,3,5,14,26,24,16,0,4,0,4,100,22,19,10,22,35,129,136,90,27,12,9,27,530
601031020,0,0,15,0,0,3,4,13,30,10,5,0,0,0,5,71,0,0,0,3,3,5,3,0,0,0,0,0,16,3,0,0,11,0,13,4,4,0,0,0,8,46,3,3,0,15,27,56,24,7,0,0,0,7,147,27,18,29,60,99,288,187,86,26,9,6,31,868
601031021,0,0,4,0,0,0,5,0,9,4,4,0,0,0,0,21,0,0,0,0,0,5,3,4,0,0,0,0,11,0,0,0,4,5,4,4,0,0,0,0,0,16,4,0,3,7,6,12,17,3,0,0,0,0,62,14,7,3,19,27,77,100,73,22,13,8,12,378
601041022,0,0,26,0,4,3,5,0,22,31,12,5,3,0,5,93,0,0,0,6,5,14,8,4,0,4,0,0,51,3,4,0,3,3,17,12,0,0,5,0,4,54,13,13,3,9,11,59,51,24,9,16,7,11,220,66,39,22,48,69,253,347,385,128,82,44,61,1545
601041023,0,0,17,6,3,5,3,3,14,10,12,4,0,0,3,63,0,4,0,0,3,9,10,0,5,0,0,0,36,9,3,0,10,0,10,11,6,0,0,0,5,50,11,10,8,15,11,32,38,20,4,7,0,9,156,76,38,19,45,53,185,253,265,122,99,60,57,1263
601041024,0,3,20,0,0,0,5,7,18,10,8,7,6,0,5,61,4,0,0,0,3,11,0,5,0,0,0,0,22,0,0,0,3,4,13,10,0,0,4,0,6,38,6,0,3,4,18,45,28,18,3,8,0,15,146,37,26,27,33,65,226,252,306,90,73,25,46,1203
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,0,0,4,0,0,0,0,4,5,4,4,3,0,0,0,17,0,0,0,0,0,3,3,3,0,5,0,0,13,0,0,0,0,0,6,3,7,0,3,0,0,18,0,4,0,3,3,13,11,18,3,3,0,3,50,16,12,11,8,21,55,55,80,44,50,28,17,394
601051027,4,0,0,0,0,0,0,0,0,5,5,4,0,0,0,23,4,0,0,0,4,3,6,0,3,0,0,0,17,4,0,0,0,0,0,4,3,0,0,0,0,16,5,0,0,0,4,6,9,5,7,5,7,0,55,32,10,6,13,19,45,63,75,52,50,50,7,425
601051028,0,0,19,3,0,0,0,6,10,14,10,0,0,0,0,59,0,0,0,3,0,7,6,0,3,0,0,0,26,5,0,0,0,0,9,7,5,4,0,0,0,30,4,0,4,7,12,29,32,21,3,3,5,6,132,56,32,13,29,49,155,192,269,105,72,51,30,1052
601051029,0,0,14,0,0,0,0,0,3,7,0,0,0,0,4,12,0,0,0,0,0,6,0,0,3,3,0,0,19,0,0,0,5,4,0,3,0,0,0,0,0,7,7,0,0,5,4,8,10,7,3,0,0,4,54,34,7,10,15,31,56,81,101,70,60,41,18,516
601051030,0,0,8,0,0,0,0,4,5,4,8,0,0,0,0,26,0,0,0,0,0,4,5,0,0,0,0,0,18,0,0,4,0,0,0,4,4,0,0,0,0,16,3,0,5,6,0,11,7,14,0,3,0,3,64,25,11,11,14,19,72,88,124,70,59,27,25,545
601051031,3,0,7,5,0,0,0,0,0,0,3,0,6,0,0,20,0,0,0,0,0,0,3,4,6,0,3,3,25,3,0,0,4,0,0,8,8,0,0,0,3,26,4,0,0,4,4,8,14,13,4,13,7,6,76,57,17,17,20,22,54,75,166,104,128,147,50,860
601051032,0,0,9,4,0,0,3,0,8,12,10,0,0,6,0,42,0,0,0,0,0,7,6,0,0,0,0,0,16,0,4,0,0,5,5,0,0,5,0,0,0,24,0,4,0,9,3,16,19,13,3,5,6,0,91,34,27,12,25,34,102,123,154,62,46,46,22,683
601051033,0,0,11,5,0,0,0,0,4,3,7,0,0,0,0,22,5,0,0,0,0,3,7,4,5,0,7,4,25,0,3,0,0,0,3,4,0,0,0,0,4,15,6,3,0,0,4,14,10,15,3,3,5,5,74,44,20,6,9,18,70,92,121,85,74,61,28,640
601061034,0,3,25,0,0,3,7,3,25,19,7,0,0,0,4,77,0,0,0,4,0,9,10,0,0,0,0,0,30,0,5,0,9,3,12,5,7,0,0,0,0,46,3,9,8,21,13,50,38,16,0,0,0,11,179,53,33,37,68,89,260,253,225,46,25,18,48,1151
601061035,0,0,20,0,0,0,3,6,25,28,14,3,4,0,3,93,0,0,0,0,3,3,8,3,0,0,0,0,22,5,5,0,0,9,15,8,12,0,0,0,11,69,5,7,0,8,13,52,49,32,8,5,0,14,209,52,28,22,64,78,272,324,275,82,48,31,49,1333
602011036,0,0,0,5,0,0,4,4,9,5,0,0,0,0,0,28,0,0,0,0,0,7,0,0,0,0,0,0,8,4,0,0,6,5,3,0,0,0,0,0,0,18,4,0,0,4,9,16,8,0,0,0,0,0,49,11,7,7,19,34,70,38,14,0,0,5,16,227
602011037,0,0,4,0,0,0,0,0,20,11,4,0,0,0,0,42,0,0,0,0,0,5,5,0,0,0,0,0,12,0,0,3,0,6,10,4,0,0,0,0,0,25,0,0,3,4,9,32,20,3,0,0,0,6,87,12,13,7,13,50,148,123,90,25,17,7,13,529
602011038,0,0,0,0,0,0,0,0,4,4,3,0,5,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,5,0,14,4,5,4,5,0,0,39,15,8,11,7,18,70,66,71,37,26,20,20,373
602011039,0,0,10,3,0,0,0,3,8,3,3,0,3,0,0,22,0,0,0,0,4,3,0,4,0,0,0,0,10,5,0,0,0,0,4,0,0,0,0,0,0,14,4,0,0,3,9,18,13,4,4,6,0,0,61,29,9,6,24,38,129,157,156,34,26,15,25,647
602011040,0,0,6,0,0,0,0,7,3,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,11,9,3,0,0,0,0,0,29,0,0,0,3,19,20,0,0,0,0,0,0,57,10,10,8,22,54,83,38,12,4,5,0,7,261
602011041,0,0,12,3,0,3,7,7,20,9,5,3,0,0,0,64,0,0,0,3,0,5,0,0,0,0,0,0,11,7,8,3,5,4,23,8,0,0,0,0,8,60,9,5,12,16,13,50,20,9,0,0,0,6,144,33,17,27,64,88,240,162,74,26,20,14,41,809
602011042,0,0,9,0,0,0,5,9,4,10,0,0,0,0,0,29,0,0,0,0,0,5,3,0,0,3,0,0,10,0,0,0,5,4,13,0,0,0,0,0,0,25,4,0,0,9,6,20,14,0,5,9,0,0,76,21,15,13,24,26,118,112,91,34,27,25,25,524
602011043,0,0,5,0,0,0,0,0,4,11,0,0,0,0,0,19,0,0,0,0,0,4,3,0,0,0,0,0,12,0,0,0,0,0,10,4,3,0,0,0,0,24,0,0,4,0,5,16,20,6,0,0,0,4,62,17,16,7,24,35,100,113,78,17,11,10,13,435
602011044,0,0,14,0,0,0,0,7,13,9,11,0,0,0,0,35,0,0,0,0,0,8,0,0,0,0,0,0,11,5,4,0,7,0,3,5,6,0,0,0,6,35,3,4,0,6,9,27,22,17,3,0,0,5,94,24,15,10,40,56,161,207,191,36,39,17,22,823
602011045,0,0,12,0,0,4,8,16,8,0,4,0,0,0,0,38,0,0,0,4,6,3,0,0,0,0,0,0,10,4,9,5,0,12,12,0,0,0,0,0,4,37,4,9,9,17,26,21,3,4,0,0,0,3,88,7,11,18,46,84,77,19,11,0,3,0,18,298
602011046,0,0,20,3,0,0,0,4,11,5,6,0,0,0,0,37,0,0,0,0,0,11,7,0,0,0,0,0,23,0,0,0,5,0,6,9,0,0,0,0,0,23,3,0,4,0,15,24,25,14,0,3,0,7,99,37,13,17,39,59,195,186,140,48,44,17,29,828
