SA2_CODE_2021,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_Tot,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_Tot_Tot,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_Tot,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_Tot_Tot,C21_Se_h_NPUR_1,C21_Se_h_NPUR_2,C21_Se_h_NPUR_3,C21_Se_h_NPUR_4,C21_Se_h_NPUR_5,C21_Se_h_NPUR_6more,C21_Se_h_Tot,C21_SDRTHT1S_NPUR_1,C21_SDRTHT1S_NPUR_2,C21_SDRTHT1S_NPUR_3,C21_SDRTHT1S_NPUR_4,C21_SDRTHT1S_NPUR_5,C21_SDRTHT1S_NPUR_6mor,C21_SDRTHT1S_Tot,C21_SDRTHT2S_NPUR_1,C21_SDRTHT2S_NPUR_2,C21_SDRTHT2S_NPUR_3,C21_SDRTHT2S_NPUR_4,C21_SDRTHT2S_NPUR_5,C21_SDRTHT2S_NPUR_6mor,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_NPUR_1,C21_SDRTHT_Tot_NPUR_2,C21_SDRTHT_Tot_NPUR_3,C21_SDRTHT_Tot_NPUR_4,C21_SDRTHT_Tot_NPUR_5,C21_SDRTHT_Tot_NPUR_6mor,C21_SDRTHT_Tot_Tot,C21_F_a_1_2SB_NPUR_1,C21_F_a_1_2SB_NPUR_2,C21_F_a_1_2SB_NPUR_3,C21_F_a_1_2SB_NPUR_4,C21_F_a_1_2SB_NPUR_5,C21_F_a_1_2SB_NPUR_6mor,C21_F_a_1_2SB_Tot,C21_F_a_I_a_3SB_NPUR_1,C21_F_a_I_a_3SB_NPUR_2,C21_F_a_I_a_3SB_NPUR_3,C21_F_a_I_a_3SB_NPUR_4,C21_F_a_I_a_3SB_NPUR_5,C21_F_a_I_a_3SB_NPUR_6mor,C21_F_a_In_a_3_st_b_Tot,C21_F_a_4_8SB_NPUR_1,C21_F_a_4_8SB_NPUR_2,C21_F_a_4_8SB_NPUR_3,C21_F_a_4_8SB_NPUR_4,C21_F_a_4_8SB_NPUR_5,C21_F_a_4_8SB_NPUR_6mor,C21_F_a_4_8SB_Tot,C21_F_a_9mor_s_b_NPUR_1,C21_F_a_9mor_s_b_NPUR_2,C21_F_a_9mor_s_b_NPUR_3,C21_F_a_9mor_s_b_NPUR_4,C21_F_a_9mor_s_b_NPUR_5,C21_F_a_9m_s_b_NPUR_6mor,C21_F_a_9mor_st_bl_Tot,C21_F_a_AH_NPUR_1,C21_F_a_AH_NPUR_2,C21_F_a_AH_NPUR_3,C21_F_a_AH_NPUR_4,C21_F_a_AH_NPUR_5,C21_F_a_AH_NPUR_6mor,C21_F_a_AH_Tot,C21_F_a_Tot_NPUR_1,C21_F_a_Tot_NPUR_2,C21_F_a_Tot_NPUR_3,C21_F_a_Tot_NPUR_4,C21_F_a_Tot_NPUR_5,C21_F_a_Tot_NPUR_6mor,C21_F_a_Tot_Tot,C21_OD_CCH_NPUR_1,C21_OD_CCH_NPUR_2,C21_OD_CCH_NPUR_3,C21_OD_CCH_NPUR_4,C21_OD_CCH_NPUR_5,C21_OD_CCH_NPUR_6mor,C21_OD_CCH_Tot,C21_OD_IHTSO_NPUR_1,C21_OD_IHTSO_NPUR_2,C21_OD_IHTSO_NPUR_3,C21_OD_IHTSO_NPUR_4,C21_OD_IHTSO_NPUR_5,C21_OD_IHTSO_NPUR_6mor,C21_OD_IHTSO_Tot,C21_OD_H_f_a_s_o_NPUR_1,C21_OD_H_f_a_s_o_NPUR_2,C21_OD_H_f_a_s_o_NPUR_3,C21_OD_H_f_a_s_o_NPUR_4,C21_OD_H_f_a_s_o_NPUR_5,C21_OD_H_f_a_s_o_NPUR_6mor,C21_OD_H_f_a_s_o_Tot,C21_OD_Tot_NPUR_1,C21_OD_Tot_NPUR_2,C21_OD_Tot_NPUR_3,C21_OD_Tot_NPUR_4,C21_OD_Tot_NPUR_5,C21_OD_Tot_NPUR_6mor,C21_OD_Tot_Tot,C21_DS_ns_NPUR_1,C21_DS_ns_NPUR_2,C21_DS_ns_NPUR_3,C21_DS_ns_NPUR_4,C21_DS_ns_NPUR_5,C21_DS_ns_NPUR_6more,C21_Dwg_st_NS_Tot,C21_Tot_NPUR_1,C21_Tot_NPUR_2,C21_Tot_NPUR_3,C21_Tot_NPUR_4,C21_Tot_NPUR_5,C21_Tot_NPUR_6more,C21_Tot_Tot
701021025,0,0,10,3,3,0,0,5,0,8,5,3,3,7,4,0,17,417,501,226,174,77,34,1434,78,171,116,108,46,27,545,12,3,0,0,0,0,15,42,46,13,10,0,0,119,53,54,16,8,0,0,137,162,96,63,43,10,9,375,97,43,15,3,0,0,167,80,115,55,24,7,3,278,4,7,0,0,0,0,10,0,3,0,0,0,0,3,342,262,134,73,18,12,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,468,488,277,188,64,40,1522
701021026,0,0,21,0,8,0,7,0,0,27,3,0,0,0,0,0,3,309,390,210,152,69,16,1150,85,158,123,108,47,19,540,3,0,0,0,0,0,9,0,4,0,3,4,0,11,5,10,0,3,0,0,19,128,88,29,19,3,5,264,100,79,42,26,4,0,247,78,89,40,12,4,6,231,0,0,0,0,0,0,0,0,0,0,0,0,0,5,310,255,109,55,13,7,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,416,229,170,61,26,1309
701021027,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,167,258,148,131,46,34,782,115,181,105,108,50,23,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,37,18,8,4,0,141,20,12,6,0,0,0,41,10,3,4,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,58,27,14,6,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,3,220,244,132,125,59,25,797
701021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,183,123,116,47,58,611,78,136,118,100,55,37,516,4,0,0,0,0,0,4,23,42,32,14,3,0,107,24,42,32,14,3,0,111,0,0,0,0,0,0,0,0,0,9,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,181,148,111,63,39,642
701021029,0,0,12,0,7,0,5,0,0,12,0,0,0,0,0,0,0,101,147,100,97,70,42,557,68,166,98,88,43,48,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,4,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,4,4,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,177,108,93,43,48,567
701021030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,261,152,155,58,40,759,108,243,160,153,55,34,755,4,6,3,0,0,0,10,0,0,0,0,0,0,0,4,6,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,245,167,158,55,34,768
701031031,0,0,0,27,48,8,11,8,0,98,4,7,3,3,0,4,20,181,373,177,199,98,50,1067,146,337,171,189,81,57,982,8,5,0,0,0,0,14,0,0,0,0,0,0,0,8,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,47,0,13,0,0,89,3,0,0,0,0,0,3,0,0,0,0,0,0,0,37,47,0,13,0,0,93,12,0,0,0,0,0,13,193,392,175,201,85,56,1104
701031032,0,0,10,17,31,5,4,4,3,63,9,9,0,4,0,0,31,382,819,454,540,232,168,2596,391,811,444,502,250,166,2556,17,15,5,3,0,0,43,0,0,0,0,0,0,0,17,15,5,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,3,0,0,0,0,14,422,837,445,509,249,166,2623
701031033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,11
701031034,0,0,4,56,49,8,6,9,0,122,0,0,0,0,0,0,9,236,401,166,177,79,51,1106,133,288,146,174,78,37,863,11,16,11,7,0,0,45,0,0,0,0,0,0,3,9,13,11,10,0,0,49,3,0,0,0,0,0,3,47,37,16,0,0,0,99,7,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,33,16,0,0,0,105,29,15,0,5,0,0,49,6,4,3,0,0,0,20,0,0,0,0,0,0,3,37,21,4,8,0,0,68,3,3,7,0,0,0,17,236,365,182,191,80,37,1098
701031035,3,0,6,45,33,13,0,7,0,92,5,3,4,0,0,0,16,293,455,182,207,123,71,1329,283,402,199,185,97,82,1247,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,12,0,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,0,4,0,0,51,3,3,0,0,0,0,8,322,427,205,191,96,79,1311
701041036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,354,205,193,80,29,1100,85,180,140,138,47,29,619,51,46,13,8,6,0,123,13,8,4,4,0,0,31,70,49,21,10,6,3,153,113,83,39,25,13,5,278,14,12,13,5,0,0,43,16,11,9,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,109,60,35,11,3,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,343,218,179,63,34,1140
701041037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,295,185,154,80,45,908,95,198,134,115,55,30,619,13,11,7,0,3,0,33,4,4,4,0,0,0,13,18,17,10,0,3,0,49,72,59,32,13,6,4,189,4,12,7,7,0,5,38,9,17,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,90,53,25,4,6,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,303,197,136,66,36,940
701041038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,143,428,277,291,125,57,1326,202,458,287,296,124,62,1428,13,13,0,0,0,0,30,0,7,0,3,0,0,7,13,18,0,5,0,0,34,6,4,3,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,4,3,4,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,224,479,291,302,126,66,1496
701041039,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,318,333,171,169,79,47,1122,125,210,129,107,67,36,679,7,4,3,0,0,0,15,0,0,0,0,0,0,0,7,4,3,0,0,0,15,240,125,45,27,4,3,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,125,45,27,4,3,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,344,177,137,77,38,1136
701041040,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,233,271,187,146,72,55,967,163,190,154,131,73,52,763,17,22,12,0,0,0,45,0,0,0,0,0,0,12,18,23,10,0,0,0,56,86,29,11,5,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,29,11,5,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,248,172,140,69,50,950
701041041,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,7,146,401,263,289,129,47,1277,173,384,251,270,112,52,1238,25,36,16,9,0,0,90,7,3,6,0,0,0,22,32,40,27,11,4,0,109,0,8,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,12,7,0,0,65,0,0,0,0,0,0,0,29,24,16,10,0,0,83,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,236,447,288,287,117,52,1432
701041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,133,298,214,191,94,34,972,211,441,362,383,190,86,1672,44,52,39,32,4,0,168,10,12,5,5,0,0,29,57,60,43,34,6,0,199,3,12,8,3,0,0,25,0,0,0,0,0,0,0,48,58,33,16,8,3,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,68,41,21,8,3,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,317,566,451,436,196,91,2057
701041043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,596,441,450,198,102,2033,141,381,293,362,167,91,1436,93,97,46,29,12,5,272,16,22,15,5,6,0,67,107,116,63,34,17,5,336,45,22,18,10,0,4,103,4,3,0,0,0,0,16,60,70,20,12,4,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,101,46,20,7,5,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,364,597,399,411,189,100,2059
701041044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,318,213,175,88,45,1067,155,269,188,156,79,47,887,106,44,8,14,3,0,178,11,14,4,0,0,0,32,114,61,13,12,3,0,210,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,332,200,166,78,47,1100
702011045,0,0,39,33,18,4,0,0,0,58,35,6,0,6,0,0,47,353,406,215,202,83,61,1322,187,330,191,177,75,56,1016,95,74,25,13,8,3,217,31,19,10,3,0,0,63,126,98,34,15,8,3,283,18,8,9,5,0,0,35,14,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,10,5,0,0,54,18,0,0,0,0,0,20,0,0,0,0,0,0,3,7,4,3,0,0,0,9,25,10,3,0,0,0,30,30,17,3,3,0,0,52,389,458,244,197,89,63,1434
702011046,0,0,54,27,21,6,0,0,0,59,4,0,4,0,0,0,0,485,525,305,234,113,57,1723,223,327,252,218,100,73,1188,215,124,55,36,11,10,447,63,71,22,16,0,3,180,282,190,78,52,13,19,630,51,31,3,3,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,34,3,3,0,0,97,4,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,7,6,0,0,0,0,0,8,565,552,331,274,120,86,1938
702011047,9,4,82,17,19,19,16,9,4,83,0,0,0,0,0,0,5,298,417,275,217,104,70,1383,172,311,207,211,97,69,1060,43,30,16,9,0,4,108,116,89,58,33,11,3,314,160,114,74,44,11,9,417,8,11,4,3,0,0,28,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,13,14,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,345,447,286,259,110,78,1521
702011048,8,7,57,31,19,15,14,8,7,90,0,0,0,0,0,0,0,375,478,272,278,131,65,1601,224,349,226,217,132,85,1233,159,121,65,40,12,12,404,22,19,5,4,0,0,50,182,140,68,46,12,12,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,23,3,0,0,0,0,0,3,420,495,300,259,144,94,1715
702011049,9,6,60,15,18,9,10,9,6,63,3,0,0,0,0,0,10,413,441,177,160,61,44,1294,97,198,124,121,57,34,631,173,127,79,45,17,3,439,72,57,38,22,6,5,192,240,183,115,66,20,8,634,91,34,10,0,4,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,34,10,0,5,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,16,10,4,4,0,0,35,450,425,253,189,83,43,1449
702011050,0,0,10,30,26,5,4,0,0,64,3,0,0,0,0,0,7,313,213,70,56,28,49,711,50,44,34,31,26,48,238,163,44,8,9,0,0,226,0,0,0,0,0,0,0,166,44,8,9,0,0,234,63,44,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,44,0,0,0,0,106,13,18,0,4,0,0,33,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,15,0,4,0,0,37,20,13,0,0,0,0,33,320,155,44,45,34,51,643
702011051,0,0,0,92,48,7,3,0,0,156,0,4,0,0,0,0,5,227,249,94,76,48,43,731,110,183,112,95,43,38,579,15,3,5,0,0,3,32,3,11,10,6,0,0,35,16,20,20,4,0,3,62,31,5,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,3,0,0,0,42,56,37,6,0,0,0,105,8,5,0,0,0,0,7,0,0,0,0,0,0,0,63,37,6,0,0,0,108,24,12,3,6,0,0,47,243,265,145,107,45,43,841
702011052,0,0,0,14,16,0,0,4,8,40,4,0,0,0,0,0,9,124,129,74,69,57,201,652,124,119,72,65,62,194,640,7,3,0,3,0,7,26,0,0,0,0,0,0,0,7,3,0,3,0,7,26,5,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12,10,4,0,3,0,0,19,9,3,5,0,0,0,11,0,0,0,0,0,0,0,17,4,5,3,0,0,33,7,0,0,3,3,3,23,170,137,77,77,65,203,731
702011053,0,0,0,17,6,0,0,0,0,24,4,0,0,0,0,0,0,86,90,40,67,54,156,496,97,80,44,48,39,186,497,7,5,0,6,0,4,22,0,0,0,0,0,0,0,7,5,0,6,0,4,22,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,8,3,0,0,0,0,0,4,3,3,0,0,0,0,14,3,0,0,0,0,0,10,112,92,47,56,42,189,543
702011054,0,0,0,4,0,0,0,0,0,7,0,3,0,0,0,0,7,61,64,44,57,48,129,397,60,72,36,39,51,110,370,4,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,6,0,0,0,13,4,0,0,0,0,0,3,79,74,41,39,51,115,402
702021055,0,0,4,25,16,5,0,0,0,54,0,0,0,0,0,0,0,100,92,60,52,57,136,506,75,88,50,61,51,111,440,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,4,0,0,0,0,21,3,5,0,0,0,0,14,95,108,51,64,55,111,484
702021056,0,0,9,14,21,5,0,0,0,32,0,3,0,0,0,0,9,280,232,117,90,58,92,868,212,208,104,86,51,98,758,51,14,0,0,0,0,71,26,13,0,0,0,0,36,79,24,0,0,3,0,108,22,9,3,0,0,0,42,0,0,0,0,0,0,0,4,4,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,9,3,0,4,53,8,3,0,0,0,0,13,8,0,0,0,0,0,10,0,0,0,0,0,0,3,15,5,0,0,0,0,21,0,0,0,0,0,0,4,331,249,110,87,58,102,943
702031057,0,0,0,76,42,10,10,5,0,131,21,5,5,4,0,0,34,522,525,192,150,77,69,1532,339,478,150,88,64,55,1178,58,23,5,0,0,0,94,0,0,0,0,0,0,3,59,28,5,0,0,0,95,14,12,8,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,8,4,0,0,43,52,41,8,3,0,0,107,10,8,0,0,0,0,24,0,4,0,0,0,0,4,64,54,8,4,0,0,127,16,24,3,0,0,0,45,494,596,166,101,70,59,1493
702031058,0,0,5,27,11,3,0,0,0,44,0,0,0,0,0,0,4,118,80,44,35,23,93,392,61,73,26,34,32,86,313,6,10,0,9,3,4,40,0,0,0,0,0,0,0,6,10,0,8,3,4,43,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,3,0,0,0,0,17,0,3,0,0,0,3,3,0,0,0,0,0,0,0,8,10,0,0,0,3,18,10,0,0,0,0,0,12,91,87,37,45,38,95,391
702031059,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,28,44,35,34,37,175,350,24,35,23,33,38,118,278,11,17,8,7,8,25,75,0,0,0,0,0,0,0,11,17,8,7,8,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,4,0,0,0,0,0,6,42,56,32,47,52,149,371
702031060,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,3,77,134,81,91,79,128,584,73,111,97,72,57,88,489,3,5,0,5,4,12,30,0,0,0,0,0,0,0,3,5,0,5,4,12,30,25,17,10,4,4,6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,11,4,4,6,61,10,5,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,3,0,15,4,7,0,0,0,0,16,116,137,104,83,66,101,604
702031061,0,0,0,3,3,0,0,0,6,14,0,0,0,0,0,0,5,65,84,61,80,82,339,713,74,87,67,85,87,374,775,3,6,7,5,11,12,42,0,0,0,0,0,0,6,3,6,5,7,8,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,6,0,0,0,0,12,3,0,0,0,0,0,4,12,0,0,0,0,0,18,3,6,3,0,0,0,15,96,102,76,96,98,392,854
702041062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,116,77,97,69,123,542,63,86,79,96,74,92,484,18,11,12,20,7,12,79,0,0,0,0,0,0,0,18,11,12,20,7,12,79,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,3,5,0,0,0,0,3,7,88,106,90,115,90,104,591
702041063,0,0,0,8,0,0,0,0,6,17,0,0,0,0,0,0,0,106,124,62,92,97,535,1021,102,113,105,98,89,498,1008,4,5,3,0,8,12,33,0,0,0,0,0,0,0,4,8,3,0,8,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,4,0,0,7,13,3,4,3,0,4,19,122,130,110,107,96,520,1076
702041064,0,0,0,14,9,0,0,0,0,20,8,3,0,4,0,0,10,216,266,143,193,95,35,947,111,191,119,180,74,25,716,29,24,3,3,3,0,64,0,0,0,0,0,0,0,29,24,3,3,3,0,64,34,5,3,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,3,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,0,0,0,0,0,5,0,0,0,0,0,0,5,179,225,129,190,78,25,840
702051065,0,0,0,52,28,5,10,0,0,100,6,7,0,0,0,0,9,106,98,39,56,40,123,461,53,61,31,39,34,103,321,18,5,0,0,5,13,41,0,0,0,0,0,0,0,18,9,0,0,5,13,46,0,0,4,3,4,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,14,26,18,21,0,4,0,0,46,4,3,0,0,0,0,4,0,0,0,0,0,0,0,21,25,0,4,0,0,51,4,4,0,0,0,0,14,99,96,37,49,48,126,458
