SA2_CODE_2021,C16_2500_2999_R650more,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R1_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650more,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000more_R1_74,C16_4000more_R75_99,C16_4000more_R100_149,C16_4000more_R150_199,C16_4000more_R200_224,C16_4000more_R225_274,C16_4000more_R275_349,C16_4000more_R350_449,C16_4000more_R450_549,C16_4000more_R550_649,C16_4000more_R650more,C16_4000more_R_NS,C16_4000more_R_Tot,C16_PI_S_R1_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650more,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R1_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650more,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R1_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650more,C16_Tot_R_NS,C16_Tot_R_Tot,C21_Neg_Ni_inc_R1_74,C21_Neg_Ni_inc_R75_99,C21_Neg_Ni_inc_R100_149,C21_Neg_Ni_inc_R150_199,C21_Neg_Ni_inc_R200_224,C21_Neg_Ni_inc_R225_274,C21_Neg_Ni_inc_R275_349,C21_Neg_Ni_inc_R350_449,C21_Neg_Ni_inc_R450_549,C21_Neg_Ni_inc_R550_649,C21_Neg_Ni_inc_R650more,C21_Neg_Ni_inc_R_NS,C21_Neg_Ni_inc_R_Tot,C21_1_149_R1_74,C21_1_149_R75_99,C21_1_149_R100_149,C21_1_149_R150_149,C21_1_149_R200_224,C21_1_149_R225_274,C21_1_149_R275_349,C21_1_149_R350_449,C21_1_149_R450_549,C21_1_149_R550_649,C21_1_149_R650more,C21_1_149_R_NS,C21_1_149_R_Tot,C21_150_299_R1_74,C21_150_299_R75_99,C21_150_299_R100_149,C21_150_299_R150_199,C21_150_299_R150_224,C21_150_299_R225_274,C21_150_299_R275_349,C21_150_299_R350_449,C21_150_299_R450_549,C21_150_299_R550_649,C21_150_299_R650more,C21_150_299_R_NS,C21_150_299_R_Tot,C21_300_399_R1_74,C21_300_399_R75_99,C21_300_399_R100_149,C21_300_399_R150_199,C21_300_399_R200_224,C21_300_399_R225_274,C21_300_399_R275_349,C21_300_399_R350_449,C21_300_399_R450_549,C21_300_399_R550_649,C21_300_399_R650more,C21_300_399_R_NS,C21_300_399_R_Tot,C21_400_499_R1_74,C21_400_499_R75_99,C21_400_499_R100_149,C21_400_499_R150_199,C21_400_499_R200_224,C21_400_499_R225_274,C21_400_499_R275_349,C21_400_499_R350_449,C21_400_499_R450_549,C21_400_499_R550_649,C21_400_499_R650more,C21_400_499_R_NS,C21_400_499_R_Tot,C21_500_649_R1_74,C21_500_649_R75_99,C21_500_649_R100_149,C21_500_649_R150_199,C21_500_649_R200_224,C21_500_649_R225_274,C21_500_649_R275_349,C21_500_649_R350_449,C21_500_649_R450_549,C21_500_649_R550_649,C21_500_649_R650more,C21_500_649_R_NS,C21_500_649_R_Tot,C21_650_799_R1_74,C21_650_799_R75_99,C21_650_799_R100_149,C21_650_799_R150_199,C21_650_799_R200_224,C21_650_799_R225_274,C21_650_799_R275_349,C21_650_799_R350_449,C21_650_799_R450_549,C21_650_799_R550_649,C21_650_799_R650more,C21_650_799_R_NS,C21_650_799_R_Tot,C21_800_999_R1_74,C21_800_999_R75_99,C21_800_999_R100_149,C21_800_999_R150_199,C21_800_999_R200_224,C21_800_999_R225_274,C21_800_999_R275_349,C21_800_999_R350_449,C21_800_999_R450_549,C21_800_999_R550_649,C21_800_999_R650more,C21_800_999_R_NS,C21_800_999_R_Tot,C21_1000_1249_R1_74,C21_1000_1249_R75_99,C21_1000_1249_R100_149,C21_1000_1249_R150_199,C21_1000_1249_R200_224,C21_1000_1249_R225_274,C21_1000_1249_R275_349,C21_1000_1249_R350_449,C21_1000_1249_R450_549,C21_1000_1249_R550_649,C21_1000_1249_R650more,C21_1000_1249_R_NS,C21_1000_1249_R_Tot,C21_1250_1499_R1_74,C21_1250_1499_R75_99,C21_1250_1499_R100_149,C21_1250_1499_R150_199,C21_1250_1499_R200_224,C21_1250_1499_R225_274,C21_1250_1499_R275_349,C21_1250_1499_R350_449,C21_1250_1499_R450_549,C21_1250_1499_R550_649,C21_1250_1499_R650more,C21_1250_1499_R_NS,C21_1250_1499_R_Tot,C21_1500_1999_R1_74,C21_1500_1999_R75_99
702031059,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,7,40,4,0,0,0,0,0,0,0,0,0,0,0,6,143,69,30,5,0,5,0,0,0,0,0,33,282,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,20,31,0,10,0,0,0,0,0,0,0,0,0,38,12,0,0,0,0,0,0,0,0,0,0,0,19,25,0,3,0,0,0,0,0,0,0,0,0,28,11,0,4,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,11,11,0,3,0,0,0,0,0,0,0,0,0,13,12,0,5,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,9,11,0
702031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,6,12,17,0,4,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,0,3,8,273,63,67,33,8,0,3,0,4,0,0,40,489,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,7,3,0,0,0,0,0,0,0,4,44,27,11,11,4,0,0,0,0,0,0,0,0,54,7,4,0,0,0,0,0,0,0,0,0,0,15,22,23,13,5,0,0,0,0,0,0,0,0,63,15,11,3,0,0,0,0,0,0,0,0,0,25,16,14,9,0,0,0,0,0,0,0,0,0,41,16,12,8,4,0,0,0,0,0,0,0,0,46,11,10,9,4,0,0,0,0,0,0,0,3,38,7,8,7,3,0,4,0,0,0,0,0,7,35,0,7
702031061,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,20,3,0,0,0,0,0,0,0,0,0,0,5,7,47,17,12,7,4,0,0,0,0,0,0,8,91,11,0,0,0,0,0,0,0,0,0,0,20,43,313,80,70,37,9,4,0,0,0,0,3,60,586,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,10,0,4,0,0,0,0,0,0,0,0,0,20,9,4,0,0,0,0,0,0,0,0,0,0,8,15,0,0,4,0,0,0,0,0,0,0,6,31,14,4,0,0,0,0,0,0,0,0,0,4,28,30,6,0,3,0,0,0,0,0,0,0,10,48,27,3,11,6,0,0,0,0,0,0,0,7,60,26,16,19,7,0,5,0,0,0,0,0,3,84,20,6,20,14,3,0,0,4,0,0,0,10,75,31,9
702041062,0,4,21,12,31,4,0,0,0,0,0,0,0,0,3,48,6,41,0,0,0,0,0,0,0,0,0,3,48,23,14,0,0,0,0,0,0,0,0,0,4,34,106,15,0,3,0,0,0,0,0,0,0,52,182,225,131,9,5,0,0,0,0,0,0,0,82,458,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,4,0,0,0,0,0,0,0,0,22,9,0,6,8,0,0,0,0,0,0,0,0,27,6,0,0,4,0,0,0,0,0,0,0,0,13,10,5,5,0,0,0,0,0,0,0,0,0,20,4,3,3,5,0,0,0,0,0,0,0,0,18,22,13,0,0,0,0,0,0,0,0,0,0,36,12,6,7,3,0,0,0,0,0,0,0,0,30,12,4,0,0,0,0,0,0,0,0,0,6,22,12,6,0,0,0,0,0,0,0,0,0,0,23,16,14
702041063,0,4,33,9,4,3,0,0,0,0,0,0,0,0,3,24,0,0,4,0,0,0,0,0,0,0,0,0,11,24,10,14,18,12,7,0,0,0,0,0,18,96,14,0,0,0,7,0,0,0,0,0,0,71,87,201,76,105,134,35,16,6,8,0,0,3,198,780,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,7,9,10,3,0,0,0,0,0,0,0,0,0,4,19,10,0,0,0,0,0,0,0,0,0,0,3,17,19,6,3,0,0,0,0,0,0,0,0,8,40,12,3,3,4,5,0,0,0,0,0,0,0,28,31,3,0,5,4,0,0,0,0,0,0,8,47,32,10,5,11,0,4,0,0,0,0,0,3,66,32,8,4,12,4,0,3,0,0,0,0,5,74,26,11,10,7,3,3,4,0,0,0,0,8,75,33,20
702041064,3,8,72,48,7,8,8,3,4,0,0,0,0,0,19,96,56,0,3,3,0,0,0,0,0,0,4,18,86,30,0,5,5,0,0,5,0,0,0,0,11,62,4,0,0,0,0,0,0,0,0,0,0,0,10,263,29,44,29,20,24,18,22,31,12,10,117,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,3,15,0,0,0,0,0,0,0,4,3,0,0,8,28,4,0,0,4,0,0,0,0,0,0,0,6,21,12,3
702051065,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,9,3,7,0,0,0,0,0,0,0,0,8,23,7,0,0,0,0,0,0,0,0,0,3,0,13,76,40,61,48,7,8,3,4,0,0,6,60,315,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,3,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,6,10,4,10,3,0,0,0,0,0,0,0,0,27,3,6,0,0,0,0,0,0,0,0,0,4,16,13,5,5,0,0,0,0,0,0,0,0,0,28,15,0,9,6,0,4,0,0,0,0,0,3,32,12,3,7,7,0,4,5,0,0,0,0,4,47,17,6,3,10,0,5,0,0,0,0,0,5,49,16,3
702051066,0,7,22,5,0,3,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,5,0,0,0,0,9,54,3,28,0,0,0,0,0,0,0,0,22,109,10,0,0,0,0,0,0,0,0,0,0,9,9,276,19,67,12,10,6,7,3,7,5,3,77,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,3,0,0,0,0,0,0,0,0,26,9,5,0,0,0,0,0,0,0,0,0,0,16,10,5,7,0,0,0,0,0,0,0,0,0,31,18,8,3,0,0,0,0,0,0,0,0,4,33,33,8,6,4,4,0,0,0,0,0,0,0,55,23,7,12,6,0,0,0,0,0,0,0,3,49,23,9,16,4,0,0,0,0,0,0,0,4,57,30,8,11,3,4,0,0,0,0,0,0,6,64,45,11
702051067,3,7,116,0,0,3,6,4,28,7,34,17,9,6,7,119,0,0,0,4,0,8,6,10,13,0,0,8,57,7,4,13,19,8,25,14,23,16,7,0,11,150,8,3,5,3,3,0,0,3,0,0,0,7,45,60,49,127,102,110,268,127,213,117,48,28,110,1372,0,0,0,0,0,0,4,0,5,0,0,8,27,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,7,0,0,0,0,0,0,0,0,0,23,3,3,10,4,0,0,0,3,0,0,0,8,38,0,11,29,6,10,6,4,0,0,0,0,12,79,0,0,13,11,3,6,4,0,0,0,4,5,46,0,3,14,13,3,6,10,5,5,0,0,8,74,0,5,9,11,7,8,13,7,0,0,5,6,75,3,0,3,15,14,11,17,23,8,0,0,20,106,4,0,13,9,8,13,22,28,9,0,0,10,112,6,0
702051068,0,4,13,0,0,3,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,4,3,0,0,0,0,0,0,0,4,46,14,3,6,0,0,0,0,0,0,0,0,0,22,160,23,48,26,4,3,0,0,8,0,4,63,336,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,8,20,4,3,0,0,0,0,0,0,0,0,0,30,11,5,5,0,0,0,0,0,0,0,0,0,15,12,4,3,0,0,0,0,0,0,0,0,3,24,9,5,3,0,0,0,0,0,0,0,0,0,27,12,8,9,3,0,0,0,0,0,0,0,0,31,16,13,0,4,0,0,0,0,0,0,0,8,44,11,9,7,4,0,0,0,0,0,0,0,5,37,11,9,3,0,4,0,0,0,0,0,0,8,29,10,11
797979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011001,0,0,9,0,0,0,0,0,0,0,3,8,0,0,0,13,0,0,0,0,0,0,0,0,4,0,4,0,16,0,0,0,0,0,0,0,4,3,4,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,4,4,23,29,38,8,20,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
801011002,3,0,132,0,0,0,0,0,0,13,66,32,8,6,0,130,0,0,0,0,0,0,7,24,10,9,0,0,51,0,0,5,6,0,0,15,50,24,13,0,0,109,0,3,6,4,0,0,0,3,0,3,0,3,28,26,33,86,71,35,18,440,838,189,75,23,47,1895,0,4,0,0,0,4,0,17,16,6,5,4,62,0,0,0,5,0,0,0,0,0,0,0,0,10,5,0,6,0,7,0,0,0,3,4,0,0,29,4,4,9,11,5,0,4,10,9,4,3,0,62,0,5,34,4,6,5,0,16,4,0,0,0,79,0,0,11,6,6,0,3,25,13,3,0,0,75,0,5,3,4,3,5,8,39,17,7,4,0,100,0,0,6,4,0,7,6,59,19,7,0,5,118,0,0,0,8,0,6,10,114,50,8,0,4,212,0,3,0,4,0,5,6,148,67,16,0,0,255,0,0
801011003,3,4,118,0,0,0,0,0,3,20,30,41,16,3,0,117,0,0,0,0,0,3,19,11,20,13,4,5,79,0,0,0,5,0,5,18,26,41,7,7,4,115,0,0,0,0,0,0,5,3,0,0,3,0,9,0,0,13,25,9,62,401,437,255,88,50,27,1374,0,0,0,4,0,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,3,9,7,0,0,0,23,0,0,0,0,0,4,7,13,3,3,0,0,35,0,0,0,0,4,4,6,11,11,7,0,0,40,0,0,0,0,4,7,3,45,14,3,0,4,86,0,0,0,3,5,5,10,63,24,9,5,0,123,0,0
801011004,0,3,9,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,14,0,0,0,4,22,0,0,4,0,0,0,0,0,0,0,0,0,6,8,16,58,38,14,13,35,123,18,0,0,20,346,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,4,3,0,0,0,0,0,0,0,0,12,0,0,13,3,0,0,0,0,0,0,0,3,21,0,0,18,4,0,0,0,4,0,0,0,3,24,0,0,7,5,0,0,0,4,3,0,0,4,24,0,0,0,5,5,0,0,0,3,0,0,0,20,0,0,3,0,6,6,0,3,0,0,0,0,20,0,0,0,3,3,3,4,4,3,0,0,0,28,0,0,5,0,0,0,0,14,4,0,0,4,33,0,0
801011005,0,0,27,0,0,0,0,0,0,0,17,15,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,5,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,17,8,3,8,24,128,42,6,7,13,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,4,0,0,0,0,11,0,0,4,0,0,0,4,0,4,0,0,0,12,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,3,0,0,0,6,13,4,0,0,0,31,0,0,0,0,0,0,0,8,0,0,0,0,20,0,0
801011006,0,0,49,0,0,0,0,0,0,0,3,22,5,0,0,34,0,0,0,0,0,0,0,0,3,8,0,0,9,0,0,3,0,0,0,0,11,11,3,0,4,45,0,0,0,0,0,0,0,0,0,0,0,3,6,3,13,28,30,19,32,25,125,115,22,7,19,435,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,9,4,0,0,0,0,0,0,0,0,19,0,0,9,0,0,0,0,6,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,9,4,6,0,0,24,0,0,0,7,3,0,0,0,4,4,0,0,21,0,0,0,5,0,3,5,4,14,5,0,0,37,0,0
801011007,0,0,31,0,0,0,0,0,0,0,10,14,4,0,0,23,0,0,0,0,0,0,0,0,5,3,0,0,11,0,0,0,0,0,0,0,9,7,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,3,4,10,28,30,4,11,37,145,65,13,4,13,373,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,7,3,0,0,0,0,0,0,0,0,12,0,0,9,0,4,0,0,0,0,0,0,0,14,0,0,0,10,4,0,0,0,3,3,0,5,27,0,0,5,4,4,0,0,3,3,5,0,0,22,0,0,5,0,0,4,5,7,8,0,0,0,28,0,0,0,0,0,0,3,9,11,0,0,0,24,0,0
801011008,3,0,34,0,3,0,0,0,0,0,14,3,4,0,0,26,0,0,0,0,0,0,0,4,10,0,3,0,17,0,0,0,0,0,0,3,15,3,0,0,4,28,0,0,3,0,0,0,0,0,0,0,0,5,15,7,40,72,59,9,15,51,240,61,11,7,32,629,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,8,0,3,15,0,4,4,0,0,0,0,0,0,30,0,3,42,5,0,4,0,3,0,0,0,0,62,0,0,13,3,0,4,3,0,0,0,0,3,34,0,0,6,16,0,0,0,3,0,0,0,0,39,0,0,6,3,5,6,0,5,4,0,0,0,41,0,0,0,4,0,0,3,14,13,0,0,0,31,0,0,0,0,0,0,5,11,18,8,0,0,39,0,0
801011009,0,0,18,0,0,0,0,0,0,0,6,15,4,3,0,30,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,9,9,12,12,53,53,10,8,8,187,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,3,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0
801011010,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,3,10,31,11,8,0,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
801011011,0,0,15,0,0,0,0,0,0,0,9,5,0,0,0,15,0,0,0,0,0,0,0,5,8,3,0,0,14,0,0,0,0,0,0,0,3,6,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,6,11,18,66,66,21,7,6,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,3,0,6,0,0,19,0,0,0,5,0,5,6,5,7,0,0,7,22,0,0
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,0,0,17,0,0,0,0,0,0,0,5,0,3,0,0,19,0,0,0,0,0,0,0,0,3,5,0,0,13,0,3,0,0,0,0,0,10,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,17,7,10,23,83,76,26,15,0,6,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,4,0,0,0,5,3,0,0,0,0,0,16,0,0,8,4,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,4,3,0,0,0,5,0,0,0,0,14,0,0,0,4,0,0,9,11,0,0,0,0,19,0,0,0,0,0,0,3,7,0,0,0,3,16,0,0,0,0,0,0,3,10,5,0,0,0,20,0,0
801011014,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,6,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,36,20,17,15,19,59,37,5,3,13,232,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,0,0,0,0,0,3,21,0,0,0,4,0,4,0,3,0,0,0,0,11,0,0,3,13,0,0,0,0,0,0,0,0,23,0,0,0,3,0,4,5,5,0,0,0,0,19,0,0,0,0,0,0,0,4,5,0,0,0,12,0,0,4,0,0,0,6,0,5,7,0,3,23,0,0
801011015,0,0,24,0,0,0,0,0,0,0,5,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,8,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,0,9,10,19,47,34,23,44,115,182,42,5,3,21,546,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,10,3,0,4,0,0,0,0,0,0,20,0,0,21,6,5,0,3,0,0,0,0,0,43,3,0,10,3,5,5,5,7,0,0,0,0,38,0,0,3,10,0,0,10,7,5,0,0,0,43,0,0,3,3,0,0,3,6,0,0,0,0,27,0,0,5,5,0,3,17,10,9,0,0,0,52,0,0,0,3,0,0,8,23,12,4,0,3,54,0,0
801011016,5,0,47,0,0,0,0,0,0,0,22,36,6,9,0,68,0,0,0,0,0,0,0,3,10,7,5,0,29,0,0,4,0,0,0,0,15,13,0,6,0,42,0,0,0,0,0,0,0,0,0,0,0,0,3,11,19,50,29,13,10,22,156,158,43,32,21,561,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,4,8,6,10,0,4,0,0,0,0,0,0,0,16,0,0,21,7,8,0,0,0,0,0,0,0,38,3,0,18,0,0,0,0,4,0,0,0,0,32,0,0,7,5,0,4,0,0,6,0,4,0,29,0,0,5,4,0,4,7,3,3,0,0,0,31,0,0,0,0,4,5,6,3,6,5,4,0,43,0,0,0,0,0,4,0,11,11,4,7,0,48,0,0
