SA2_CODE_2021,C21_75_79_Div_P,C21_75_79_Wid_M,C21_75_79_Wid_F,C21_75_79_Wid_P,C21_75_79_Nvr_marrd_M,C21_75_79_Nvr_marrd_F,C21_75_79_Nvr_marrd_P,C21_75_79_Tot_M,C21_75_79_Tot_F,C21_75_79_Tot_P,C21_80_84_Married_M,C21_80_84_Married_F,C21_80_84_Married_P,C21_80_84_Sep_M,C21_80_84_Sep_F,C21_80_84_Sep_P,C21_80_84_Div_M,C21_80_84_Div_F,C21_80_84_Div_P,C21_80_84_Wid_M,C21_80_84_Wid_F,C21_80_84_Wid_P,C21_80_84_Nvr_marrd_M,C21_80_84_Nvr_marrd_F,C21_80_84_Nvr_marrd_P,C21_80_84_Tot_M,C21_80_84_Tot_F,C21_80_84_Tot_P,C21_85_over_Married_M,C21_85_over_Married_F,C21_85_over_Married_P,C21_85_over_Seprtd_M,C21_85_over_Seprtd_F,C21_85_over_Seprtd_P,C21_85_over_Divorce_M,C21_85_over_Divorce_F,C21_85_over_Divorce_P,C21_85_over_Wid_M,C21_85_over_Wid_F,C21_85_over_Wid_P,C21_85_over_Nvr_mard_M,C21_85_over_Nvr_mard_F,C21_85_over_Nvr_mard_P,C21_85_over_Tot_M,C21_85_over_Tot_F,C21_85_over_Tot_P,C21_Tot_Married_M,C21_Tot_Married_F,C21_Tot_Married_P,C21_Tot_Sep_M,C21_Tot_Sep_F,C21_Tot_Sep_P,C21_Tot_Div_M,C21_Tot_Div_F,C21_Tot_Div_P,C21_Tot_Wid_M,C21_Tot_Wid_F,C21_Tot_Wid_P,C21_Tot_nver_marrie_M,C21_Tot_nver_marrie_F,C21_Tot_nver_marrie_P,C21_Tot_Tot_M,C21_Tot_Tot_F,C21_Tot_Tot_P
128021608,31,12,34,47,4,0,6,142,137,280,61,50,110,0,0,0,0,8,10,17,49,69,0,0,3,89,110,193,34,12,47,0,0,0,3,10,14,18,38,55,0,0,0,58,65,122,1701,1720,3420,49,63,108,122,211,334,68,194,264,884,796,1683,2821,2982,5808
128021609,5,0,8,14,0,0,0,41,32,74,13,17,26,0,0,0,0,0,0,0,8,13,0,0,0,12,26,34,5,3,10,0,0,0,4,0,4,3,10,9,0,0,0,12,5,21,876,881,1761,14,24,39,65,106,167,12,59,67,461,406,866,1430,1476,2903
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,54,13,6,17,9,7,17,120,66,191,28,10,41,0,0,0,15,8,25,6,16,17,3,3,9,48,39,86,6,0,10,0,0,0,4,5,3,9,23,31,0,3,6,19,32,49,1134,982,2118,554,309,863,790,647,1431,89,141,230,3174,2300,5471,5734,4381,10112
201011001,41,12,60,76,3,6,14,210,220,432,95,61,163,0,0,0,7,11,22,18,61,74,4,0,3,126,138,267,46,16,64,0,0,4,3,0,8,20,73,92,5,0,3,73,98,172,3228,3241,6463,188,267,463,357,618,981,96,362,457,2236,2212,4445,6110,6693,12804
201011002,70,20,77,100,14,17,25,237,306,540,129,77,205,5,12,17,11,27,38,10,103,122,9,18,28,163,236,400,75,41,119,0,0,0,4,7,11,38,199,238,9,18,21,128,263,394,2296,2343,4636,159,222,385,326,574,906,114,544,660,1889,1876,3766,4791,5565,10353
201011005,17,10,22,38,0,0,4,101,108,212,54,31,91,0,0,3,6,3,8,6,26,39,3,0,10,71,64,138,20,12,26,0,0,0,0,0,3,10,40,53,0,3,3,28,54,85,1562,1590,3156,63,75,137,186,252,440,55,173,227,979,815,1799,2850,2909,5759
201011006,29,11,48,63,9,3,13,145,143,283,43,37,88,0,0,0,0,8,16,20,61,76,0,0,0,66,111,179,38,12,53,0,3,5,5,3,6,40,121,160,0,3,9,86,147,232,1748,1774,3527,122,226,351,265,427,691,108,344,456,1700,1666,3364,3945,4444,8390
201011007,9,7,4,12,0,0,0,54,45,97,22,11,33,0,0,0,0,0,0,7,6,14,0,0,3,29,19,47,11,0,9,0,0,0,0,0,5,3,13,17,0,0,0,13,12,27,956,955,1913,36,37,73,106,93,200,36,75,109,578,473,1049,1709,1632,3341
201011008,65,39,127,162,5,8,18,274,346,622,121,84,202,0,0,7,14,24,43,49,116,163,4,13,15,189,233,423,97,60,152,0,0,0,15,23,35,78,236,312,3,11,15,186,331,514,2256,2293,4553,242,288,532,514,773,1281,232,713,941,2741,2448,5187,5987,6517,12503
201011481,59,23,82,104,14,20,35,164,226,392,63,42,111,3,0,3,17,17,32,47,78,124,3,22,28,138,161,296,66,35,100,7,0,7,0,12,15,49,194,243,9,22,28,129,264,390,1487,1478,2969,133,170,298,348,558,904,140,483,625,1687,1675,3361,3795,4367,8161
201011482,71,28,82,101,23,22,44,242,284,527,81,58,133,5,0,5,10,21,34,16,104,119,11,4,18,128,193,311,84,59,136,0,0,0,8,15,22,36,163,199,3,9,14,125,245,367,2840,2840,5680,158,223,382,426,616,1040,134,516,650,2150,2100,4251,5705,6288,11992
201011483,64,13,57,73,9,8,15,188,223,408,79,64,137,3,0,3,20,11,27,25,75,94,8,4,15,127,152,288,79,39,116,0,0,0,9,3,7,49,132,188,4,6,5,137,186,320,1962,1941,3904,163,208,369,367,602,964,132,410,540,2186,2107,4294,4810,5262,10077
201011484,96,28,123,153,17,5,19,231,312,543,91,56,142,0,4,0,40,28,67,27,120,147,9,3,13,160,218,374,63,48,106,0,0,4,8,20,30,42,178,219,4,4,11,127,252,373,1665,1688,3350,221,304,527,584,887,1471,150,643,796,2408,2368,4779,5030,5895,10921
201021009,40,12,26,42,12,9,17,129,121,252,39,22,58,8,4,9,3,7,14,16,18,39,0,5,7,68,54,120,18,7,31,0,0,0,3,3,9,17,61,76,0,0,0,43,76,118,1296,1274,2572,81,83,168,237,290,528,77,189,267,960,829,1793,2659,2664,5322
201021010,46,15,49,66,14,6,21,199,194,394,80,44,126,4,0,4,13,14,23,18,58,80,0,7,11,124,118,238,49,23,74,0,3,3,9,13,15,34,93,129,9,4,8,98,135,236,1603,1596,3205,136,114,251,394,432,825,117,296,414,1086,981,2069,3342,3418,6761
201021011,73,18,54,68,26,18,42,250,235,490,94,63,156,3,4,7,18,23,36,13,55,69,6,3,9,134,146,278,45,20,64,4,0,4,9,7,20,30,122,158,10,5,18,95,167,256,1962,1899,3861,141,133,275,473,614,1084,111,370,485,1544,1430,2972,4229,4446,8675
201021012,22,15,19,26,12,6,17,111,91,199,32,19,54,6,6,6,4,4,5,6,25,28,7,0,8,51,50,98,19,6,28,0,0,0,0,0,0,14,28,44,0,0,0,40,37,73,1348,1330,2672,87,61,152,244,195,439,67,140,202,927,782,1706,2666,2509,5172
201031013,24,7,28,34,5,0,8,112,87,199,30,16,47,0,0,0,6,3,13,18,29,45,5,0,8,56,51,112,17,10,30,0,0,0,3,0,3,16,39,59,0,0,0,45,55,101,725,707,1438,73,49,123,206,165,370,79,148,226,473,397,870,1553,1471,3024
201031014,36,16,36,49,11,0,12,127,105,228,35,18,50,0,0,0,8,5,13,11,31,44,5,0,5,61,54,112,27,16,35,0,0,0,0,3,5,17,38,55,5,0,7,50,60,101,963,856,1820,120,59,175,247,215,467,80,176,254,728,518,1245,2140,1828,3970
201031015,22,7,13,27,7,10,15,87,75,167,31,14,39,4,0,4,3,3,14,12,23,34,3,0,3,52,34,91,3,3,9,0,0,0,0,3,3,9,16,23,0,0,0,14,25,40,957,960,1919,78,61,133,222,186,406,61,123,185,738,570,1307,2057,1890,3947
201031016,65,46,76,124,19,15,34,271,282,551,126,83,209,8,4,9,16,29,47,31,100,126,11,7,19,191,215,406,68,37,112,4,0,4,9,17,26,66,171,237,7,13,15,159,238,395,1350,1336,2691,123,159,285,358,508,864,195,532,721,1272,1121,2393,3294,3662,6955
201031017,46,23,39,64,17,8,26,164,139,305,63,34,90,5,0,5,13,8,17,23,43,65,8,3,10,109,82,194,29,8,44,0,0,0,4,3,8,18,44,65,0,0,0,55,66,118,1063,1039,2098,133,115,248,314,301,614,96,240,337,844,600,1442,2443,2290,4735
202011018,88,34,61,102,19,27,45,254,262,526,102,86,179,4,6,8,17,17,29,29,99,131,15,14,28,166,218,384,103,37,139,0,3,4,11,18,33,74,215,289,8,12,25,197,292,484,2179,2131,4315,263,320,577,581,775,1355,211,606,814,2835,2772,5605,6061,6602,12668
202011019,73,24,58,89,8,4,15,204,234,438,85,62,140,4,3,7,11,14,27,29,88,113,9,9,16,135,172,306,69,33,98,6,4,11,8,13,18,33,125,163,7,6,13,117,182,300,1880,1929,3806,211,275,482,486,734,1215,157,481,641,2205,2134,4335,4933,5545,10482
202011020,72,27,83,105,22,14,33,277,327,600,142,134,276,3,10,8,17,31,46,48,117,168,6,13,20,221,305,525,137,72,213,0,0,4,11,11,19,81,285,367,7,10,22,234,385,619,2599,2580,5185,174,220,396,398,769,1170,211,679,897,2113,2095,4207,5501,6347,11846
202011021,41,7,51,57,12,10,16,110,153,268,69,42,113,0,5,6,6,19,27,15,53,76,0,5,3,97,130,227,47,33,77,0,0,0,0,6,13,38,117,154,8,7,9,91,162,254,1481,1487,2967,138,155,292,309,528,833,98,318,418,1556,1716,3277,3582,4204,7786
202011022,118,47,152,200,18,25,48,470,547,1012,245,188,428,5,6,13,29,47,76,44,193,231,16,9,24,338,436,776,161,99,266,0,4,7,10,33,48,103,379,484,12,20,33,294,544,840,3571,3595,7167,316,396,715,734,1170,1902,283,1062,1347,3214,3155,6371,8119,9379,17502
202011023,8,7,13,24,0,0,0,62,60,122,26,8,35,8,0,8,0,3,5,4,8,7,0,0,0,34,17,54,9,4,8,0,0,0,0,5,0,3,8,14,0,0,0,11,17,29,1245,1258,2504,58,49,107,106,131,240,37,77,109,627,572,1198,2071,2084,4157
202011024,18,11,41,49,0,6,5,155,157,310,97,57,151,0,0,0,3,8,10,17,47,66,0,0,0,109,112,222,41,22,60,0,0,0,0,0,3,15,42,60,0,3,3,60,70,125,2428,2446,4876,74,115,185,206,319,521,74,241,315,1193,1079,2275,3969,4202,8172
202011025,32,26,59,81,6,0,12,172,203,377,71,41,113,0,0,0,13,12,20,12,54,66,4,4,8,101,107,205,48,26,81,0,0,0,9,6,12,17,44,64,0,0,6,75,78,156,2543,2574,5118,169,237,404,378,601,976,98,313,412,2062,2055,4116,5250,5775,11032
202021026,25,17,15,28,3,5,9,133,97,229,44,26,71,0,0,5,3,6,6,6,11,18,4,0,7,62,46,103,16,0,21,4,0,4,9,0,3,13,17,32,0,0,0,38,23,59,1885,1880,3774,79,88,165,243,244,484,76,100,175,1065,948,2011,3350,3261,6616
202021027,137,16,101,120,22,24,41,257,358,618,127,88,218,8,3,14,24,45,69,25,102,124,9,11,27,199,249,448,83,53,139,0,3,6,10,27,37,53,203,254,21,20,38,169,303,472,2033,1814,3851,198,179,376,515,760,1272,139,565,702,1859,1684,3544,4743,4999,9742
202021028,97,27,47,75,11,11,21,262,206,472,68,65,130,4,0,4,19,18,42,26,37,66,10,10,20,129,128,261,50,15,70,0,0,0,9,9,16,28,55,84,0,0,3,95,90,178,1855,1859,3718,139,147,284,493,504,996,124,252,383,1395,1168,2566,4007,3937,7949
202021029,54,10,35,54,17,6,13,145,137,281,78,47,125,6,0,6,22,15,34,14,35,51,7,0,7,121,96,214,35,16,54,0,0,0,0,5,11,23,59,75,0,3,0,65,84,149,1037,1016,2055,107,75,179,298,261,560,89,218,306,709,523,1224,2231,2092,4330
202021030,78,22,51,71,20,21,39,233,233,472,96,59,156,8,0,8,16,17,37,25,61,83,8,8,18,150,151,299,63,35,94,4,0,7,0,11,18,52,131,183,12,6,14,130,189,311,2097,2087,4188,130,146,275,399,511,908,154,346,498,1457,1427,2881,4227,4519,8749
202021031,52,22,44,63,3,13,11,176,174,355,64,34,103,0,0,0,4,14,21,13,32,48,4,8,9,89,94,181,25,11,40,0,0,6,3,0,6,21,91,111,5,0,5,63,101,164,1695,1695,3388,89,110,199,240,378,617,97,244,337,951,920,1873,3076,3337,6414
202031032,15,12,23,28,4,0,6,93,97,191,37,20,60,3,0,3,9,3,9,9,19,30,3,0,3,55,47,105,12,7,19,0,0,0,0,0,4,7,32,48,0,0,0,23,45,76,1020,1041,2065,80,53,130,211,192,408,58,140,196,671,589,1258,2041,2019,4062
202031033,52,19,45,64,24,4,28,203,168,371,66,54,119,6,4,8,16,4,20,23,65,85,8,3,12,117,121,240,59,25,81,5,0,8,0,3,6,53,133,187,4,6,14,122,170,297,1489,1467,2957,149,118,270,357,287,648,136,376,514,1001,801,1801,3137,3057,6198
203011034,15,5,25,35,4,0,6,108,97,204,43,29,77,4,0,4,5,0,3,7,31,32,0,0,0,57,67,123,26,17,38,0,0,0,4,4,9,16,64,78,0,0,3,42,86,127,1644,1647,3288,86,98,186,161,189,352,57,175,229,951,831,1779,2901,2940,5839
203011035,21,14,23,33,6,4,12,107,77,185,37,27,60,0,0,0,3,4,7,5,20,22,0,0,0,48,46,98,22,13,29,0,0,0,0,3,3,8,22,30,0,0,0,29,38,65,1737,1718,3456,107,75,184,237,261,499,65,143,208,1079,924,2007,3223,3121,6349
203011036,27,14,19,35,3,0,8,117,99,217,49,36,78,0,0,0,6,4,7,9,22,34,0,0,0,57,63,119,22,13,38,0,0,0,0,9,6,16,49,70,3,0,3,44,71,113,1373,1367,2740,84,75,161,207,229,439,69,160,234,939,886,1815,2667,2721,5386
203021037,83,24,97,123,9,16,24,215,311,520,110,85,193,3,0,7,9,29,38,19,109,129,0,8,14,145,232,374,104,58,159,4,3,4,15,16,30,64,250,311,7,6,16,192,332,526,2415,2423,4833,192,226,419,459,784,1245,150,619,774,2736,2438,5176,5951,6496,12451
203021039,83,12,63,76,12,11,27,208,226,431,72,40,113,5,0,8,22,24,48,16,104,115,3,9,12,127,171,302,51,33,83,0,0,0,9,14,27,21,142,156,3,4,5,84,188,277,2224,2224,4446,195,219,411,496,739,1231,103,461,564,2543,2558,5101,5555,6202,11759
203021040,89,18,79,100,25,9,30,255,302,559,106,79,186,8,5,12,20,21,44,31,127,152,7,15,23,173,238,418,94,60,153,4,3,4,7,18,23,69,217,285,5,7,13,179,302,484,3624,3643,7263,266,324,584,680,953,1630,181,653,833,3518,3538,7045,8257,9111,17367
203021042,89,30,86,117,10,11,18,391,447,838,232,143,376,3,4,9,16,18,40,33,137,169,7,5,9,289,305,595,127,61,184,0,0,3,6,10,19,54,199,255,6,11,13,191,282,467,5071,5079,10143,196,258,448,463,819,1285,180,613,792,3613,3344,6957,9516,10104,19623
203021043,58,33,97,126,10,6,9,265,268,537,101,84,190,8,0,6,10,21,35,14,85,102,3,0,4,142,195,332,60,25,84,4,6,9,5,15,13,50,150,199,7,3,10,120,192,315,4257,3943,8201,312,235,546,586,722,1304,172,542,713,3468,2552,6019,8792,7988,16780
203021044,60,18,79,94,5,6,11,259,309,573,149,94,245,4,5,4,14,20,36,31,89,125,5,3,6,197,217,412,72,30,108,3,0,3,15,14,31,48,132,178,3,3,7,136,183,320,2694,2713,5402,165,197,355,414,629,1053,140,487,623,1757,1678,3436,5165,5701,10867
203021045,111,36,138,173,14,22,35,311,435,750,165,152,315,0,5,9,15,44,60,41,158,198,3,13,19,235,359,599,113,47,160,4,4,7,12,18,25,87,261,344,13,19,30,217,348,561,2545,2530,5070,205,285,488,616,943,1564,236,793,1025,2677,2445,5127,6275,6999,13276
203021046,39,11,51,60,8,15,23,138,193,337,88,60,149,0,0,0,5,19,25,11,48,59,0,6,5,106,134,244,51,21,72,0,0,0,3,4,9,25,84,115,4,4,10,82,118,201,2115,2135,4250,100,119,223,243,416,663,82,284,366,1488,1454,2941,4027,4412,8441
203021047,80,33,148,179,22,13,40,336,394,731,161,118,273,0,3,5,24,29,49,33,177,213,18,0,21,230,325,557,121,55,177,13,3,16,6,8,17,88,295,390,3,3,9,234,366,601,2858,2840,5696,213,243,461,510,718,1229,243,899,1149,2596,2222,4817,6427,6926,13351
203021485,29,6,49,60,3,9,12,102,140,241,61,66,128,3,0,4,3,10,13,13,55,65,6,14,18,90,144,236,66,37,103,9,0,9,0,8,10,33,181,208,10,15,19,116,232,346,1714,1735,3450,98,136,233,210,366,577,80,370,450,1678,1755,3434,3784,4365,8148
203021486,76,38,98,136,10,5,13,240,263,503,102,78,174,3,4,6,14,19,28,32,92,123,12,4,11,157,190,349,58,23,77,0,0,0,0,11,15,51,97,149,4,0,3,114,132,247,2806,2766,5577,262,350,614,562,787,1348,220,607,829,3485,3103,6589,7336,7618,14955
203021487,86,33,129,165,5,13,17,383,452,836,164,130,296,0,3,3,13,25,33,49,139,189,5,14,19,233,306,539,146,95,241,3,5,7,11,23,36,96,367,459,3,8,14,261,503,756,4616,4643,9258,215,401,612,592,1011,1607,241,908,1154,3995,3641,7630,9655,10605,20261
203021488,49,23,52,75,16,9,28,131,143,276,53,27,82,4,5,8,20,19,39,21,80,102,0,6,4,99,131,239,28,22,54,0,0,0,12,9,16,42,121,162,0,4,6,85,153,235,1100,1050,2149,162,207,367,400,514,913,133,476,611,1903,1683,3582,3696,3924,7622
203031048,97,24,104,126,0,7,11,377,439,820,183,109,299,3,6,9,15,17,35,39,121,160,9,10,13,253,262,515,120,63,179,0,0,0,14,11,25,45,178,217,0,9,4,178,252,431,3508,3533,7039,236,301,540,543,870,1414,172,598,776,2109,1998,4107,6571,7296,13873
203031049,33,13,45,62,6,3,7,187,179,363,73,52,121,0,0,0,9,10,17,15,43,52,4,0,6,102,108,201,36,18,57,0,0,0,0,6,6,33,96,128,0,5,7,71,126,199,1449,1413,2858,84,70,152,192,287,477,86,241,331,877,756,1637,2681,2778,5458
203031051,90,40,85,120,15,16,31,372,363,738,120,86,205,9,3,11,23,30,50,31,80,114,11,11,16,196,205,401,68,27,103,3,0,3,9,5,14,50,137,186,0,3,5,136,180,314,2270,2254,4529,184,148,336,430,569,990,190,440,629,1034,1010,2045,4109,4422,8532
203031052,38,25,56,81,6,9,10,223,246,468,119,89,203,0,5,3,5,19,21,14,58,71,0,5,10,142,169,309,83,42,127,4,0,3,0,18,15,42,108,143,4,7,6,123,169,297,1462,1472,2932,49,65,115,154,262,416,115,305,425,486,500,983,2276,2603,4876
203031053,81,28,86,120,13,4,17,356,388,742,166,102,277,0,4,0,3,26,31,23,92,119,4,8,10,200,226,430,113,61,173,0,3,3,8,10,17,43,177,224,10,3,13,168,257,421,5203,5202,10407,212,254,464,549,835,1387,167,582,743,3146,3068,6216,9279,9940,19222
203031489,34,17,21,41,8,5,12,153,145,297,60,37,97,0,0,0,0,6,12,9,20,37,5,4,8,78,74,148,29,15,45,0,0,6,0,3,4,15,47,69,6,0,4,52,71,124,2242,2280,4522,97,162,258,246,404,654,86,188,277,1500,1476,2977,4169,4518,8689
203031490,95,35,75,109,6,22,22,360,393,755,152,113,257,0,6,6,20,28,47,34,104,143,0,4,5,204,250,459,110,66,178,4,7,5,14,14,28,58,231,288,5,9,14,195,324,515,4254,4301,8549,153,238,391,527,865,1388,200,624,822,2148,2270,4414,7275,8296,15572
204011054,61,25,39,61,17,6,24,249,176,429,81,55,137,0,4,4,8,10,19,15,56,69,4,7,6,107,130,235,49,24,66,0,0,0,9,5,16,33,99,131,0,0,3,95,127,220,1445,1415,2859,127,100,229,382,359,743,133,293,422,919,776,1696,2992,2946,5939
204011055,56,15,51,67,10,12,19,190,205,401,88,44,136,5,0,8,21,19,37,32,63,91,8,8,10,155,132,283,59,23,84,4,0,4,8,4,9,48,133,187,5,10,13,120,174,296,1394,1395,2784,125,122,247,368,383,755,140,383,529,875,798,1669,2899,3083,5982
204011056,86,37,108,141,6,12,17,281,326,599,117,76,192,7,4,14,21,24,50,38,81,116,3,5,8,186,193,380,69,42,115,0,0,0,3,11,22,44,162,208,6,0,8,130,224,354,2811,2799,5612,237,255,496,582,720,1300,185,567,751,2358,2141,4501,6168,6475,12650
204011057,66,11,56,70,13,12,24,256,223,478,95,63,154,3,0,3,18,9,31,16,72,88,4,4,7,137,148,285,53,13,69,0,0,0,8,7,11,34,115,148,3,0,7,92,139,239,2164,2159,4318,164,137,299,426,492,918,134,357,486,1431,1296,2727,4315,4442,8750
204011058,33,8,41,51,6,6,11,115,127,242,56,37,89,0,0,0,14,4,20,6,25,34,0,0,0,81,60,147,35,18,48,0,0,0,8,0,5,14,58,72,0,4,7,56,80,140,944,943,1889,77,76,156,230,209,433,60,187,247,629,500,1133,1946,1916,3861
204011059,39,15,49,71,9,3,14,133,148,282,59,39,99,0,0,3,11,9,17,19,48,70,5,0,6,91,107,194,37,16,52,3,3,6,5,5,9,31,113,141,4,3,3,79,138,217,1035,1019,2057,131,147,274,297,352,646,107,332,436,1177,989,2169,2747,2833,5577
204011060,19,6,8,18,4,0,4,81,66,149,27,14,43,0,0,0,3,5,5,3,11,14,0,3,0,34,31,63,12,5,24,0,0,0,4,0,3,4,19,24,0,0,0,22,31,53,948,911,1862,56,40,102,163,140,306,43,79,125,871,560,1436,2086,1733,3821
204011061,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,63,0,4,9,6,13,26,0,3,4,56,33,90,102,88,190
204011062,32,14,20,33,5,3,11,146,114,261,50,28,75,4,0,3,4,3,7,15,29,42,5,3,8,74,63,137,20,18,39,0,0,0,9,9,11,12,41,56,0,0,0,44,59,104,846,838,1684,88,74,163,269,207,470,64,151,212,583,504,1089,1849,1768,3618
204021063,95,25,97,127,13,11,20,302,342,643,154,110,264,10,4,11,24,33,53,33,125,159,6,16,16,224,280,504,109,67,178,4,5,8,16,16,31,59,228,289,4,19,19,197,327,524,2033,2021,4050,172,220,388,490,648,1145,185,666,847,1516,1357,2873,4394,4916,9306
204021064,16,9,11,22,6,0,0,90,64,155,26,23,51,0,0,0,6,3,14,7,15,17,3,0,0,45,42,89,14,0,15,0,0,0,3,0,4,4,18,22,4,0,4,26,16,42,881,868,1753,48,49,96,198,169,370,50,90,137,465,396,857,1641,1570,3210
204021065,23,9,25,34,14,0,17,127,93,217,34,18,51,4,0,4,3,3,8,12,25,33,7,0,12,60,50,108,25,16,46,0,0,0,0,5,8,14,44,58,5,0,3,48,66,115,833,837,1666,55,70,124,196,178,371,50,162,220,528,477,1007,1661,1723,3386
204021066,104,42,166,209,24,28,46,421,542,963,230,145,375,8,15,21,20,45,63,63,200,264,15,22,33,334,416,750,165,97,261,0,0,3,17,28,38,88,372,462,7,14,26,285,509,795,3529,3559,7099,276,379,657,673,1053,1725,300,1029,1332,2857,2777,5637,7646,8806,16453
204021067,45,18,68,83,14,3,18,214,213,423,101,60,161,3,3,3,15,3,20,14,40,49,4,0,10,136,104,243,46,24,71,0,0,0,0,4,3,28,42,72,6,0,13,86,73,156,2312,2302,4611,122,118,238,401,339,736,110,271,386,1165,1009,2178,4111,4040,8146
204031068,37,10,30,40,15,8,22,111,121,233,52,26,72,4,3,5,3,4,7,17,29,51,3,8,10,75,72,149,14,11,30,5,0,7,3,7,8,16,64,78,5,5,9,40,88,127,1017,972,1989,63,75,137,214,295,506,65,200,270,684,604,1284,2046,2148,4190
204031069,52,13,62,73,10,10,17,203,232,434,76,44,118,3,0,3,11,18,31,17,57,77,4,4,3,113,123,235,53,31,84,0,3,6,0,12,14,30,77,102,0,0,0,82,123,207,1834,1818,3654,107,98,203,343,407,749,92,311,402,1380,1149,2533,3753,3793,7546
204031070,12,11,12,26,0,0,8,79,58,136,25,19,47,0,0,0,4,8,10,3,16,20,0,0,0,39,45,78,11,5,14,0,0,0,0,3,4,7,15,18,6,0,0,21,28,45,648,666,1314,47,48,94,137,176,310,43,98,141,419,375,796,1299,1360,2653
204031071,20,7,54,59,0,4,7,97,135,234,45,41,88,0,0,4,8,0,12,16,49,64,0,5,11,74,97,177,53,19,70,0,0,0,5,3,9,19,89,107,3,5,3,80,114,190,978,979,1952,61,72,128,197,192,385,69,281,350,673,548,1220,1968,2075,4039
204031072,21,16,39,55,8,6,16,172,161,333,71,38,109,0,0,0,12,6,20,16,46,57,5,7,8,107,94,203,46,19,62,0,0,0,5,7,10,32,97,129,6,4,7,87,131,217,1391,1359,2750,81,83,168,313,253,568,103,275,379,760,606,1369,2649,2581,5231
204031073,58,21,72,94,13,3,18,229,249,480,97,73,166,5,0,4,25,27,49,17,77,95,3,6,9,145,182,331,66,31,99,0,0,0,9,5,16,38,141,181,3,3,8,121,184,300,2722,2770,5488,181,297,478,568,760,1330,142,487,628,2307,2156,4467,5921,6475,12392
204031075,19,9,14,25,6,7,11,108,82,188,37,30,66,0,0,3,5,4,10,14,19,36,6,0,3,62,56,121,20,11,31,0,0,0,0,4,4,17,52,68,0,6,7,40,69,109,1183,1201,2380,58,45,104,166,202,368,62,147,207,582,510,1092,2050,2104,4155
204031491,31,13,43,63,7,3,8,129,146,279,68,50,121,0,0,0,9,12,18,9,35,42,0,0,0,85,95,179,51,27,85,0,0,0,3,6,7,18,99,120,4,0,6,78,138,213,2492,2506,5001,92,142,232,306,394,701,73,282,361,1847,1582,3427,4810,4914,9723
204031492,94,39,105,142,12,12,21,282,349,634,117,92,217,3,5,6,13,28,48,27,127,150,10,7,21,182,260,442,79,35,109,0,0,0,11,13,20,37,156,189,3,8,9,129,202,335,2376,2395,4767,286,327,613,637,843,1482,180,637,815,2524,2248,4773,6001,6455,12454
205011076,98,33,104,139,9,9,16,363,405,768,205,106,304,4,5,10,22,26,49,45,125,173,6,5,13,284,262,544,96,42,139,0,0,5,6,10,20,72,192,263,6,0,7,181,254,432,3760,3808,7574,251,295,542,640,914,1557,235,669,906,2644,2508,5148,7533,8186,15722
205011077,30,18,24,40,4,5,11,153,127,280,74,34,112,4,0,5,11,4,15,10,26,35,6,0,8,97,71,172,27,17,43,0,0,0,0,7,6,19,47,62,3,0,5,51,67,116,1436,1421,2855,76,74,157,277,255,531,81,186,263,903,765,1665,2774,2701,5474
205011078,30,19,50,67,10,3,13,171,165,337,73,48,120,0,0,0,7,9,11,19,57,75,0,0,5,107,109,216,48,24,75,6,0,6,4,8,13,25,79,104,3,0,3,81,114,194,1696,1698,3401,134,137,274,269,390,663,108,308,411,1086,986,2061,3293,3512,6807
205011079,105,23,128,154,15,3,19,468,521,992,220,141,363,8,6,11,27,31,58,34,159,197,15,11,16,303,343,644,120,57,177,6,7,11,17,16,33,76,287,361,7,16,21,232,380,605,4616,4635,9247,278,343,619,673,996,1671,220,862,1081,3086,3068,6156,8885,9897,18783
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,100,50,146,198,29,7,36,400,460,861,205,145,344,5,5,12,19,30,45,32,164,194,16,13,29,276,349,623,128,63,193,4,3,8,7,17,20,80,251,334,3,4,16,226,339,567,2825,2843,5666,218,306,530,537,775,1307,228,827,1060,2269,2146,4416,6081,6900,12979
205021082,57,16,32,51,10,4,17,198,174,372,67,47,115,0,0,0,16,3,22,19,41,57,4,6,7,108,98,202,45,16,61,7,0,7,10,0,9,21,38,61,0,0,5,80,56,136,1770,1738,3502,151,119,266,395,366,758,91,230,320,1132,919,2050,3528,3374,6903
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
